a,winding,opt,cell,gamma,crossed,step,s_cross,placed_in_warmup,w1,b1,b2,seed,w1_end,b1_end,b2_end,steps_run
1.5,0,adam,1,0.0016858139309266,True,455,2.725389653176954,False,1.028291977586244,-2.2932160760093985,7.993246708301813,2.0011444048344117e-07,1.4491635302239323e-07,2.7406327493749454e-08,860024,1.0042221850695905,-2.318465245414435,9.533302235556594,4553
1.5,0,adam,1,0.0016858139309266,True,276,2.015466568520558,False,1.0310558802056267,-2.294873290806676,5.817891042554338,1.7700449079047565e-07,7.244775128110031e-08,2.4359329681759828e-08,860025,0.9599611053317443,-2.3626953500142656,9.578073963562593,4553
1.5,0,adam,1,0.0016858139309266,True,431,2.61732257034693,False,1.039045397446558,-2.3010776906254065,7.619763825285782,1.8076222869958544e-07,9.705303208996557e-08,2.8318627394863543e-08,860026,1.0083548498699881,-2.332304308991182,9.49829134924279,4553
1.5,0,adam,1,0.0016858139309266,True,313,2.145185077110031,False,1.0379228467775292,-2.2969823201975132,6.196445240686512,1.7794012459199367e-07,8.444856129765036e-08,2.581718758072049e-08,860027,0.978571670505007,-2.3570798445232692,9.557047917721214,4553
1.5,0,adam,1,0.0016858139309266,True,410,2.526284845455759,False,1.0294499011724432,-2.2940016759618844,7.403951041481744,1.9247480490673208e-07,9.374362327160737e-08,1.8926021640626705e-08,860028,0.9941324066463428,-2.327977997674646,9.564929817899703,4553
1.5,0,adam,1,0.0016858139309266,True,363,2.333843614110112,False,1.0208614386193011,-2.291262930475505,6.848925607232331,2.5281413587378295e-07,1.186812523679182e-07,4.315083161371428e-08,860029,0.976379977091513,-2.3388340367072025,9.612961641487193,4553
1.5,0,adam,1,0.0016858139309266,True,406,2.509306768803042,False,1.0254372730963188,-2.2925646566304763,7.257689416709624,1.9508129315081027e-07,9.30195410299101e-08,2.996444534578346e-08,860030,0.9877000166524752,-2.331287359587387,9.47839473973524,4553
1.5,0,adam,1,0.0016858139309266,True,367,2.349634499572361,False,1.0411372249552717,-2.311251231618428,6.827364937818685,1.7989294566121024e-07,8.852530793852121e-08,2.7187029984603003e-08,860031,0.9959092604862527,-2.3569670778902876,9.546689080152602,4553
1.5,0,adam,1,0.0016858139309266,True,352,2.2909637372566594,False,1.0312503716849375,-2.2941852036614447,6.642142425030678,2.0169004763227964e-07,8.094262527725476e-08,2.553349665467108e-08,860032,0.981149507200096,-2.3439842319151523,9.542616526987073,4553
1.5,0,adam,1,0.0016858139309266,True,418,2.560586399179136,False,1.014930791524538,-2.2894255280158746,7.472005536879194,2.686537399813566e-07,1.407485938070218e-07,3.5643934793928075e-08,860033,0.9820410517990417,-2.3238947247345885,9.525546497114307,4553
1.5,0,adam,1,0.0016858139309266,True,450,2.7025137008949547,False,1.01168538522589,-2.2885347237819946,7.869612110792961,2.968232548318585e-07,1.398823349798662e-07,3.8006895970657334e-08,860034,0.9861984573553595,-2.3153032121245056,9.47927394310653,4553
1.5,0,adam,1,0.0016858139309266,True,391,2.4466489634991024,False,1.0401152014284536,-2.3042863784338357,7.075747821226193,2.916018816959242e-07,1.4961147677250594e-07,3.679021097798166e-08,860035,0.9990603455449478,-2.345485372413033,9.491143942639672,4553
1.5,0,adam,1,0.0016858139309266,True,351,2.2871048522680826,False,1.0382313593014152,-2.2983680963449213,6.608617842863857,2.840322030530783e-07,1.3719325749460134e-07,3.4007879677118396e-08,860036,0.987334095648239,-2.349359929341755,9.519946935422054,4553
1.5,0,adam,1,0.0016858139309266,True,293,2.0740631402966963,False,1.0380267857469527,-2.2974551378080053,6.0192963895256675,1.9286264137940773e-07,8.933832663236836e-08,3.326455662666186e-08,860037,0.9749988636468983,-2.3613992403387494,9.589584616258914,4553
1.5,0,adam,1,0.0016858139309266,True,358,2.3142541601442184,False,1.0198837826835554,-2.291194889154023,6.74950499640836,1.946621085195447e-07,1.148375080978281e-07,3.2186549685880615e-08,860038,0.973200139346802,-2.339999762585021,9.576802556293007,4553
1.5,0,adam,1,0.0016858139309266,True,403,2.4966481330179944,False,1.02349666155481,-2.291956734072162,7.348794741719019,2.2970228396487211e-07,1.0956305782134573e-07,3.1765584721995586e-08,860039,0.9873978446059598,-2.329600274922589,9.603685375898243,4553
1.5,0,adam,2,0.0023631382704244,True,378,3.0920439277624174,False,1.013709619714972,-2.2891567087919213,9.130802532194235,2.7291609346007256e-07,1.4069681991967344e-07,3.789356491618199e-08,860000,1.0076027275160917,-2.295422258756699,9.552975203024692,4396
1.5,0,adam,2,0.0023631382704244,True,311,2.6392692336759507,False,1.0382729561738118,-2.297997448640657,7.755120018753595,1.9446294203966545e-07,9.882881134888042e-08,3.567514319938465e-08,860001,1.0090595408106455,-2.3284634026572433,9.600393118876204,4396
1.5,0,adam,2,0.0023631382704244,True,329,2.7539563824271243,False,1.0389813238276286,-2.3036890742756544,7.92112872629714,1.9995332487950994e-07,1.0465033085935764e-07,1.175529347363672e-07,860002,1.0157328651219242,-2.3263199519110893,9.406666214487743,4396
1.5,0,adam,2,0.0023631382704244,True,210,2.0788713122738613,False,1.03816965370754,-2.2979130195161037,6.037446117312606,1.7525018101522262e-07,9.215634991203966e-08,4.3451163638245896e-08,860003,0.9756149403203908,-2.3632788398818625,9.638569059823807,4396
1.5,0,adam,2,0.0023631382704244,True,352,2.9077824398109273,False,1.0150909335926304,-2.2904837528611655,8.4312660253829,2.1162568034919764e-07,9.93030670127571e-08,1.1134986211841551e-07,860004,0.9996391719000072,-2.306476121275751,9.43500935864461,4396
1.5,0,adam,2,0.0023631382704244,True,249,2.2795715317800886,False,1.032990167592796,-2.294884566652189,6.6076992918539235,1.6941533809445502e-07,8.65975053036319e-08,3.4194859663487936e-08,860005,0.9812538556754323,-2.3482018638670366,9.58672198828055,4396
1.5,0,adam,2,0.0023631382704244,True,224,2.148798919370893,False,1.0220052885308468,-2.2914443570680683,6.234254744811172,2.0395852879632687e-07,9.229968958095264e-08,4.21097178352082e-08,860006,0.9627449195482838,-2.3546638763260574,9.619744059615279,4396
1.5,0,adam,2,0.0023631382704244,True,309,2.626824748615824,False,1.008942924817286,-2.2879506401514473,7.708761077252185,2.741399438722139e-07,1.2681097284594857e-07,3.45059694259919e-08,860007,0.9788676756192666,-2.3179451768534154,9.594916994050381,4396
1.5,0,adam,2,0.0023631382704244,True,280,2.4528357078676812,False,1.0280366980085578,-2.2939286210109535,7.155117203692706,2.482475539132232e-07,9.114238532805903e-08,4.2465765639079184e-08,860008,0.988096469483274,-2.3352148375778787,9.585805569732992,4396
1.5,0,adam,2,0.0023631382704244,True,267,2.378628329782495,False,1.0323227874813687,-2.2947640714115565,6.970233826282977,2.2906995730025868e-07,1.1339183053428543e-07,3.972330802013867e-08,860009,0.9896321373518824,-2.3391243201278193,9.630898882987706,4396
1.5,0,adam,2,0.0023631382704244,True,268,2.384256004287275,False,1.0366015563099682,-2.295784815722193,6.903234245344382,2.445287236125308e-07,1.190041042014804e-07,4.335688311751056e-08,860010,0.9912857426437084,-2.341915681304662,9.549415876998603,4396
1.5,0,adam,2,0.0023631382704244,True,317,2.676957539098802,False,1.0170792900555048,-2.2902252026686436,7.83198351548867,2.5054528516802717e-07,1.0829279524541443e-07,4.343755099220663e-08,860011,0.9901654456919662,-2.318799954936214,9.555844162370914,4396
1.5,0,adam,2,0.0023631382704244,True,294,2.535342465568682,False,1.04146609556037,-2.3086119525944144,7.381018545841797,2.885974293556291e-07,1.48748344383918e-07,4.663286400785019e-08,860012,1.0067805355471524,-2.3435547440454516,9.552768952020413,4396
1.5,0,adam,2,0.0023631382704244,True,208,2.0690691736146363,False,1.0367483904552042,-2.2957250572757784,5.972527543955286,1.9169333971882827e-07,9.667938274207283e-08,3.0411003613829786e-08,860013,0.9731681328733676,-2.3620237007804175,9.611097004751938,4396
1.5,0,adam,2,0.0023631382704244,True,266,2.373013938549425,False,1.0189458547113834,-2.290628066514562,6.92108677563595,2.0740547588250309e-07,9.208133010424422e-08,3.437627079855426e-08,860014,0.9744088028326168,-2.337428983673986,9.600988741020366,4396
1.5,0,adam,2,0.0023631382704244,True,336,2.799891118500831,False,0.9957706996542766,-2.284306426408218,8.237013213864497,3.239949435039555e-07,1.5092839368958753e-07,3.401695001648474e-08,860015,0.9763130063271233,-2.3055043449150503,9.577516171443287,4396
1.5,0,adam,2,0.0023631382704244,True,383,3.128795258076116,False,0.9980788680167845,-2.285194767329833,9.207078953270834,2.818575871508593e-07,1.4282909546378152e-07,5.0716082265180825e-08,860016,0.9937837714698015,-2.289887050458502,9.51399388339229,4396
1.5,0,adam,2,0.0023631382704244,True,319,2.689639526399044,False,1.0302899685274454,-2.294565794250963,7.847186892479574,2.2258530189360892e-07,1.1420772219955421e-07,3.933619401024473e-08,860017,1.0028860941122697,-2.321157942963064,9.535921929981036,4396
1.5,0,adam,2,0.0023631382704244,True,286,2.487861774981508,False,1.022350618741264,-2.2919476732623036,7.244243198527753,2.4926871594269124e-07,1.1850085651071877e-07,4.4886378772952594e-08,860018,0.984930492711295,-2.3325990690686167,9.56932590274629,4396
1.5,0,adam,2,0.0023631382704244,True,218,2.118546444767651,False,1.026730445763437,-2.292824053082708,6.142280582227326,1.8054950328621887e-07,7.661957317114598e-08,4.248369982721335e-08,860019,0.9679837011207149,-2.3554097951023927,9.611750716588693,4396
1.5,0,adam,2,0.0023631382704244,True,318,2.683291040430026,False,1.0172902953813188,-2.2910306161623675,7.903364457292041,2.3804611450556398e-07,1.5452331062738018e-07,4.2260188939346134e-08,860020,0.9912073989142696,-2.3181913126646525,9.611618726013868,4396
1.5,0,adam,2,0.0023631382704244,True,396,3.2264060069939258,False,1.0378802226081736,-2.298140496135693,9.329568356673276,2.116408822997976e-07,1.1081541978345773e-07,4.370841164382742e-07,860021,1.0378802226081736,-2.298140496135693,9.329568356673276,4396
1.5,0,adam,2,0.0023631382704244,True,237,2.215836182755953,False,1.0149796220181988,-2.290330407401865,6.493116900769187,1.9115707522230118e-07,8.701915766763905e-08,7.093747685640964e-08,860022,0.9634491854803166,-2.343949152147186,9.664525927481288,4396
1.5,0,adam,2,0.0023631382704244,True,317,2.676957539098802,False,1.0166696078971336,-2.289959799492669,7.768120490090567,2.79741391054105e-07,1.3143200453558017e-07,5.414455425049909e-08,860023,0.9888510378884157,-2.3191512426597973,9.497792080064684,4396
1.5,0,adam,2,0.0023631382704244,True,325,2.7280471108375277,False,1.0280595202257645,-2.293291784761278,8.006209478438015,2.1588076942839484e-07,1.0511354846258048e-07,4.103902798274941e-08,860024,1.003534243373387,-2.318794630730518,9.574127879797645,4396
1.5,0,adam,2,0.0023631382704244,True,197,2.015977744243387,False,1.0312296463590036,-2.2940753525754185,5.823218296981908,1.6891924794987434e-07,7.985492359269353e-08,3.445058838742655e-08,860025,0.9594632182091355,-2.3630418730403218,9.618715322526283,4396
1.5,0,adam,2,0.0023631382704244,True,306,2.6082679544636926,False,1.039120384633551,-2.3011374789643226,7.595410316258381,2.4765741698338157e-07,1.0171603439495971e-07,4.1487902843590356e-08,860026,1.0073823582677903,-2.3323424186127157,9.538955780342475,4396
1.5,0,adam,2,0.0023631382704244,True,224,2.148798919370893,False,1.037875108808334,-2.2970133843239418,6.211707304215152,2.2404990330038188e-07,1.0661783885755466e-07,3.6982787751744926e-08,860027,0.9781540888925372,-2.357545613229936,9.597712598962081,4396
1.5,0,adam,2,0.0023631382704244,True,293,2.5293581743983076,False,1.0290918852910729,-2.29400495963247,7.417986659086852,2.522327519878828e-07,1.2533637969336977e-07,3.073882675249574e-08,860028,0.9946816053678562,-2.3294347038874417,9.606021792354792,4396
1.5,0,adam,2,0.0023631382704244,True,259,2.3340825071640285,False,1.0212535762618122,-2.291569490950504,6.853534550821578,2.160050313762642e-07,1.0118192220080371e-07,6.412151457461277e-08,860029,0.9759183425530704,-2.339067459017386,9.65304410861324,4396
1.5,0,adam,2,0.0023631382704244,True,290,2.51148991767351,False,1.025294453022871,-2.292752196775502,7.26879264116213,2.313021435507016e-07,1.1434717543767747e-07,4.271896362728983e-08,860030,0.9872432771356952,-2.331485944868333,9.519073882597691,4396
1.5,0,adam,2,0.0023631382704244,True,263,2.356250151318852,False,1.0421747330582647,-2.310431345421764,6.853095375537486,1.8467646820118513e-07,9.107576596658222e-08,3.628775646122189e-08,860031,0.995505063216708,-2.357416367001476,9.587464612391818,4396
1.5,0,adam,2,0.0023631382704244,True,251,2.2903709175730222,False,1.031028251961743,-2.2940560148787648,6.6442419805253765,1.680547023711059e-07,8.870110076529394e-08,3.618633776993862e-08,860032,0.9813111637455604,-2.3447112629843727,9.583359758690237,4396
1.5,0,adam,2,0.0023631382704244,True,299,2.5654769690192483,False,1.0144647725052027,-2.2895487917325394,7.491505841341581,2.601609471501462e-07,1.244436271131996e-07,5.347210912156917e-08,860033,0.9834106951494885,-2.3248086723272077,9.566317294595724,4396
1.5,0,adam,2,0.0023631382704244,True,321,2.702381594144917,False,1.0110376437577762,-2.289215883327782,7.8734776646204,2.2516585470918463e-07,1.0629063606061128e-07,4.9545999245091156e-08,860034,0.98574432952867,-2.3156353079976286,9.519870048171537,4396
1.5,0,adam,2,0.0023631382704244,True,279,2.4470461613790655,False,1.0401373873494926,-2.3042662536198675,7.081139500053977,2.592260544640681e-07,1.3308233515149555e-07,4.92095137393486e-08,860035,0.9985593872904484,-2.3460313131036683,9.531464089358828,4396
1.5,0,adam,2,0.0023631382704244,True,253,2.3012214650565967,False,1.0380892013380743,-2.2985466599565916,6.657392225705299,2.2330699369327553e-07,1.0767612225945621e-07,4.266177720483802e-08,860036,0.9876481047916922,-2.349077626138251,9.560784389615861,4396
1.5,0,adam,2,0.0023631382704244,True,210,2.0788713122738613,False,1.038168362668633,-2.2984843091776104,6.037974045871532,1.753306665313663e-07,8.175611590663675e-08,4.782202659713384e-08,860037,0.9760780385606848,-2.3631555783215505,9.629972777220152,4396
1.5,0,adam,2,0.0023631382704244,True,255,2.31212341660743,False,1.0201078106495247,-2.2908748422110357,6.746880942088356,2.1472683503978048e-07,1.1833104837213189e-07,4.3721841653314115e-08,860038,0.9727553103002441,-2.340329813958494,9.61739015402528,4396
1.5,0,adam,2,0.0023631382704244,True,288,2.4996479280953507,False,1.0234421959665467,-2.292296391109164,7.362341860313419,2.521846526739971e-07,1.221163626617974e-07,5.144117380946489e-08,860039,0.9871718534039214,-2.3301776590934646,9.644099569795285,4396
1.5,0,adam,3,0.0031852541302071,True,281,3.0975840901503435,False,1.0134157514513835,-2.289101817933908,9.15258327928539,2.902806420404263e-07,1.5127514608028608e-07,8.853327989931368e-08,860000,1.0072141756107444,-2.2957742914462425,9.59615329555926,4295
1.5,0,adam,3,0.0031852541302071,True,232,2.6499612825179524,False,1.0378741045236863,-2.298769140236392,7.793194084754995,2.6102270531575494e-07,1.354361845620516e-07,7.296456426191078e-08,860001,1.0080056202902097,-2.32794669333904,9.643133714740516,4295
1.5,0,adam,3,0.0031852541302071,True,247,2.7796467227332355,False,1.0396057252652475,-2.303134038022842,8.005151054882784,2.0969984225147946e-07,1.0661628244728963e-07,2.0287981405840802e-07,860002,1.0144320183732303,-2.326447084816563,9.446442981891828,4295
1.5,0,adam,3,0.0031852541302071,True,156,2.0802034795288593,False,1.0381183184605076,-2.2988185753839776,6.045469946947724,2.0456525564987428e-07,8.474324618734009e-08,6.550776617867462e-08,860003,0.9745307152380789,-2.36318108655066,9.680941428651115,4295
1.5,0,adam,3,0.0031852541302071,True,261,2.9064063864488956,False,1.015661564842189,-2.2899829795486895,8.429700823200804,2.7357949207543067e-07,1.2839422020976626e-07,1.996160398324991e-07,860004,0.9993139669459796,-2.307080175701713,9.475458962445174,4295
1.5,0,adam,3,0.0031852541302071,True,184,2.274255693707623,False,1.033168203539102,-2.294759338559405,6.595157564313537,2.86407477453615e-07,1.1102049038343085e-07,5.6486689095113844e-08,860005,0.9807273520032179,-2.3489408352647496,9.629546670667379,4295
1.5,0,adam,3,0.0031852541302071,True,166,2.147529811911173,False,1.0223726612191415,-2.2915245785667384,6.2344115920528145,2.674287863729875e-07,1.2468468744713293e-07,6.433437806178188e-08,860006,0.9647083404380447,-2.3526258756670306,9.662992853321244,4295
1.5,0,adam,3,0.0031852541302071,True,229,2.6247594851215665,False,1.009072547440713,-2.287751691372895,7.706896135722005,2.668054960094288e-07,1.2386397855871363e-07,6.367458359431122e-08,860007,0.9790192537011321,-2.3186331380592566,9.638207236255754,4295
1.5,0,adam,3,0.0031852541302071,True,208,2.4549316762124374,False,1.0278066502725054,-2.293643598887014,7.166239440306595,2.3511071380286167e-07,1.2901006798814347e-07,6.897377677142745e-08,860008,0.9875220394087321,-2.336919505474391,9.628453502829805,4295
1.5,0,adam,3,0.0031852541302071,True,198,2.3779681131960726,False,1.0326200299969677,-2.2948926293925447,6.97253849789006,2.1067328477894399e-07,1.0573973719749618e-07,6.75012762696786e-08,860009,0.9893313763508745,-2.3393548394286316,9.673615586029053,4295
1.5,0,adam,3,0.0031852541302071,True,199,2.3855546220151127,False,1.0365039715113449,-2.2958197914818523,6.911796234185445,2.86014326176641e-07,1.385231838147376e-07,6.423632343006344e-08,860010,0.9908212003486965,-2.3425568449721914,9.592459181001294,4295
1.5,0,adam,3,0.0031852541302071,True,235,2.675405056596623,False,1.0168294957186423,-2.289942400040179,7.831654043718396,1.999071100422039e-07,1.0466141887528888e-07,7.442103911746796e-08,860011,0.989801545984325,-2.319200472373714,9.598808749008452,4295
1.5,0,adam,3,0.0031852541302071,True,219,2.5424717196438635,False,1.041288831334716,-2.3088125368172996,7.408152640411284,2.3208907737528112e-07,1.19348403986155e-07,7.085451113352439e-08,860012,1.0056071678476541,-2.344724735885832,9.595269622586244,4295
1.5,0,adam,3,0.0031852541302071,True,154,2.066993647426377,False,1.0370437885721324,-2.297430329157845,5.969897217502894,2.2849886992301886e-07,1.0599102997092673e-07,4.5275698482562165e-08,860013,0.9718298623741223,-2.361176945072674,9.654146462445752,4295
1.5,0,adam,3,0.0031852541302071,True,196,2.362867398372015,False,1.0201113763875078,-2.291084921765488,6.893575223854746,2.653660578445648e-07,1.0780510982985991e-07,5.806319347866354e-08,860014,0.9746012463680936,-2.338062292600829,9.644005112306836,4295
1.5,0,adam,3,0.0031852541302071,True,250,2.8063356799260517,False,0.9952790009284775,-2.284429587245843,8.26188545385478,2.753478144324594e-07,1.2841295753579898e-07,6.991707139359113e-08,860015,0.9758160376138441,-2.305575663383186,9.620686845719543,4295
1.5,0,adam,3,0.0031852541302071,True,284,3.127325743471627,False,0.9984647463023697,-2.2852811686869856,9.207011844644025,2.9315006888592614e-07,1.5759267948097757e-07,9.409841863045883e-08,860016,0.9935002132717208,-2.290114874100926,9.557449940313582,4295
1.5,0,adam,3,0.0031852541302071,True,237,2.692503150559214,False,1.0304122179124409,-2.294200031121079,7.861176354449949,2.1524420065713888e-07,1.0597740125871845e-07,6.412241416922883e-08,860017,1.0031690485199611,-2.322092127365043,9.579417474913381,4295
1.5,0,adam,3,0.0031852541302071,True,212,2.486410109040386,False,1.0224415415553292,-2.2918858612303827,7.244256136958105,2.6945516491661365e-07,1.2748659855328643e-07,6.68461924395799e-08,860018,0.9814628732920706,-2.3301517059299433,9.612358262107556,4295
1.5,0,adam,3,0.0031852541302071,True,163,2.1271062639976512,False,1.0263926410239073,-2.2937513441970254,6.17326615877851,2.2962669066017526e-07,1.019997646195691e-07,6.149506726159722e-08,860019,0.9671915249461518,-2.3539518115486215,9.654500423791749,4295
1.5,0,adam,3,0.0031852541302071,True,237,2.692503150559214,False,1.0165223218025914,-2.2905359968790675,7.937204905342537,2.3180485616771682e-07,1.1066885997721416e-07,7.243153314900801e-08,860020,0.9910005340029185,-2.317933553121667,9.654900551054528,4295
1.5,0,adam,3,0.0031852541302071,True,295,3.2388425869179986,False,1.0384413587712,-2.298668738061751,9.364163107205158,1.9373784019446882e-07,1.1509419850740698e-07,8.513678334079896e-07,860021,1.0384413587712,-2.298668738061751,9.364163107205158,4295
1.5,0,adam,3,0.0031852541302071,True,176,2.2170351787373086,False,1.0142620165041345,-2.2896354236548633,6.500666696467636,2.0217340862067585e-07,9.294357023106033e-08,1.0881664759910935e-07,860022,0.9633604607791024,-2.344116331915959,9.705932109069666,4295
1.5,0,adam,3,0.0031852541302071,True,236,2.6839404881458266,False,1.0163484153508195,-2.290320650485321,7.794518558453587,2.167757044859117e-07,1.0138043260606018e-07,8.729132105116871e-08,860023,0.9887594877913057,-2.319200629985583,9.540257846190151,4295
1.5,0,adam,3,0.0031852541302071,True,241,2.7270278505275165,False,1.0282663112391597,-2.2932528823600387,8.00748589866445,2.610672335581436e-07,1.3521415109043215e-07,7.784585750062733e-08,860024,1.0035708916128947,-2.319383266316923,9.617091660934548,4295
1.5,0,adam,3,0.0031852541302071,True,146,2.014987867569105,False,1.0287875915904698,-2.2941972918242786,5.82347133785279,2.1271801465129683e-07,9.071573276350663e-08,5.154510601108958e-08,860025,0.9606569369085114,-2.364537132902783,9.661740058637617,4295
1.5,0,adam,3,0.0031852541302071,True,228,2.616412260204573,False,1.0391010684741557,-2.300973608339555,7.625854582533859,1.9240130873372584e-07,9.860467710969902e-08,7.031731281385902e-08,860026,1.007681940290637,-2.333623723596249,9.581920270470288,4295
1.5,0,adam,3,0.0031852541302071,True,166,2.147529811911173,False,1.0372551967353978,-2.2977054597747273,6.211652942665037,2.5907510257142657e-07,1.317680965358837e-07,5.564907101201994e-08,860027,0.9772543431240185,-2.3591562652555287,9.640438512090025,4295
1.5,0,adam,3,0.0031852541302071,True,217,2.526326364214782,False,1.0294384045830358,-2.293953586941702,7.413121187234445,2.516541005830439e-07,1.2638968450343856e-07,5.600537917550736e-08,860028,0.9939628144766639,-2.3292578840272493,9.649213915448946,4295
1.5,0,adam,3,0.0031852541302071,True,193,2.3403959359241893,False,1.0206664922297781,-2.2917450671061963,6.877322593567398,2.157408462295059e-07,1.015046136310044e-07,1.0323300464987569e-07,860029,0.9748387938035402,-2.33843480928897,9.69474739738072,4295
1.5,0,adam,3,0.0031852541302071,True,215,2.5102835359839055,False,1.0250963462126443,-2.292863524422892,7.269402080986018,2.8670998743444866e-07,1.2731709054271996e-07,6.636782108552318e-08,860030,0.9870082569511301,-2.3321088266785654,9.562043187575517,4295
1.5,0,adam,3,0.0031852541302071,True,196,2.362867398372015,False,1.041763199750569,-2.3108190989729605,6.878364025487677,2.403971492532568e-07,1.1736540090145672e-07,5.8315657352655687e-08,860031,0.9957590469466806,-2.358402864634025,9.630609506785426,4295
1.5,0,adam,3,0.0031852541302071,True,186,2.2887901050297863,False,1.0312311993412229,-2.294081596365626,6.643721216166802,2.188004421783692e-07,1.0821651562709648e-07,5.446118607740209e-08,860032,0.9814906307169098,-2.346099088201771,9.626548627105274,4295
1.5,0,adam,3,0.0031852541302071,True,222,2.566883425755494,False,1.0145341108540633,-2.2898042796691858,7.500396257935474,2.8019017325423854e-07,1.5372072125220273e-07,8.294044260188526e-08,860033,0.9820520571319675,-2.3242585222267533,9.608854616130284,4295
1.5,0,adam,3,0.0031852541302071,True,239,2.709710515757737,False,1.011382380258702,-2.2889006629626887,7.901187400687366,3.0383127550130793e-07,1.4300449929275813e-07,8.421156371315451e-08,860034,0.9854797903272087,-2.316010851750818,9.562871392620334,4295
1.5,0,adam,3,0.0031852541302071,True,207,2.447124535415974,False,1.0401588729446318,-2.3042206050973024,7.08562155711446,3.2775996638140464e-07,1.6769921867738895e-07,7.768216643123142e-08,860035,0.9984056744577208,-2.3462717929576744,9.57409640313011,4295
1.5,0,adam,3,0.0031852541302071,True,187,2.2960921063562054,False,1.038381473870537,-2.298323052138342,6.645461295177103,2.720752784630913e-07,1.306839519826488e-07,6.5736846987077e-08,860036,0.9862820771688635,-2.3502098976383525,9.603123196963118,4295
1.5,0,adam,3,0.0031852541302071,True,156,2.0802034795288593,False,1.0383974086856937,-2.29893389352346,6.046102270596105,1.5253173461393779e-07,7.300492290172913e-08,7.254284354650064e-08,860037,0.9747695178462357,-2.3622626612320667,9.671928182873346,4295
1.5,0,adam,3,0.0031852541302071,True,189,2.3107660707656104,False,1.0198651795485965,-2.290947349905463,6.746901306684393,2.0345296463522412e-07,1.1564292799602124e-07,6.569186104416818e-08,860038,0.9728140664825641,-2.341553648242623,9.660233436694552,4295
1.5,0,adam,3,0.0031852541302071,True,214,2.502300365945256,False,1.023080919869102,-2.292155157399309,7.374921156587504,2.145169906160942e-07,1.0411994550690727e-07,8.948652111986859e-08,860039,0.9874609335465745,-2.3310659288628295,9.686472825581623,4295
1.5,0,adam,4,0.0039954915874153,True,224,3.097378742597718,False,1.0145038680196907,-2.2895567439132427,9.15335143205514,2.408963034079374e-07,1.2495853642312396e-07,1.982125345792156e-07,860000,1.0052112734385594,-2.295999410186546,9.711277856963495,4238
1.5,0,adam,4,0.0039954915874153,True,184,2.6398880828431586,False,1.0378137584476967,-2.2971622140309496,7.764298283629984,1.8378563682444745e-07,9.753456939450298e-08,1.408907088021717e-07,860001,1.008073534215226,-2.3301343075979037,9.757267889484796,4238
1.5,0,adam,4,0.0039954915874153,True,198,2.7917633062861724,False,1.0393762508336166,-2.3035689798870154,8.043286165914168,1.8720018167520226e-07,9.39248265968729e-08,3.536409835381738e-07,860002,1.0161507575340942,-2.326816809329155,9.55592204277181,4238
1.5,0,adam,4,0.0039954915874153,True,123,2.068888562112357,False,1.038495974719786,-2.2988068937631785,6.013029708599545,2.2858511902138378e-07,7.874421731004269e-08,9.733061740952418e-08,860003,0.9750340977223866,-2.364679642436288,9.794749684725184,4238
1.5,0,adam,4,0.0039954915874153,True,208,2.90556633030658,False,1.0158833645634513,-2.2899790632854717,8.42672360812005,2.0602149497757503e-07,9.632853148969047e-08,3.5786294395356183e-07,860004,0.9991992591545841,-2.3076952828218498,9.585938254589113,4238
1.5,0,adam,4,0.0039954915874153,True,148,2.2862177767388587,False,1.0315355449718766,-2.2962907594104935,6.636086601270846,2.622301769560223e-07,1.0448935611838692e-07,9.14284925630557e-08,860005,0.9797968515980998,-2.3489832650483478,9.744196150181,4238
1.5,0,adam,4,0.0039954915874153,True,130,2.1275689240561095,False,1.0214472505717203,-2.291226287974982,6.17464351131287,1.753994946662913e-07,7.564603745149309e-08,8.850151702797342e-08,860006,0.963756766596715,-2.3543099753212755,9.77710510750433,4238
1.5,0,adam,4,0.0039954915874153,True,183,2.629361475705424,False,1.0091750396395762,-2.2880748619169693,7.724566894192901,2.558486466623149e-07,1.207522724450828e-07,1.1912498527264974e-07,860007,0.9791072989034199,-2.3209579625815286,9.753221229476672,4238
1.5,0,adam,4,0.0039954915874153,True,166,2.4566967789283836,False,1.0284985896313634,-2.2943500331981896,7.1751973557853965,3.005386774640759e-07,1.4854637173730886e-07,1.1435436803193848e-07,860008,0.9870283090775442,-2.3374370075842945,9.743047286466885,4238
1.5,0,adam,4,0.0039954915874153,True,159,2.388938759649396,False,1.0325500160175585,-2.296124321707413,7.010393610849471,2.2830232879708071e-07,1.1503113860212186e-07,1.1386229893148191e-07,860009,0.9890263766121904,-2.3407983270601767,9.78788373230711,4238
1.5,0,adam,4,0.0039954915874153,True,159,2.388938759649396,False,1.034804423899251,-2.2973451369144704,6.925476440582395,3.101759734455519e-07,1.4324781259452646e-07,9.554971554059636e-08,860010,0.9901699305982926,-2.34330353006286,9.707422423256768,4238
1.5,0,adam,4,0.0039954915874153,True,188,2.682417633020798,False,1.0169987293140863,-2.2905637418590734,7.856539564682852,2.2142643068776205e-07,1.2597032437592243e-07,1.4069359715987837e-07,860011,0.9896917076495078,-2.32051880356319,9.713110655481117,4238
1.5,0,adam,4,0.0039954915874153,True,175,2.5466457448675923,False,1.0409467044449334,-2.3092474961936005,7.424271835687463,3.58559954604578e-07,1.8415629120678406e-07,1.2269798913953705e-07,860012,1.0045975589852898,-2.345967113715799,9.709694870924636,4238
