a,winding,opt,cell,gamma,seed,s_cross,w2_own,winding_k,b1_offset,mirror,chi,kappa_k,pred_r,init_winding,obs_r
1.3,-1,sgd,3,9.40202586018404e-05,860014,5.2225660224605885,5.134375,-1,0.0002457484130431453,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.01717658380242737
1.3,-1,sgd,3,9.40202586018404e-05,860015,4.659659061119062,4.584375,-1,-0.0005957914004923737,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.016421881089366153
1.3,-1,sgd,3,9.40202586018404e-05,860016,4.3673757962168205,6.140625,-1,-0.013721430235868581,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,-0.2887734072318664
1.3,-1,sgd,3,9.40202586018404e-05,860017,4.985076893586714,5.278125,-1,-0.0003150325339600357,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,-0.0555212516591187
1.3,-1,sgd,3,9.40202586018404e-05,860018,5.418639654350276,4.878125,-1,0.0005882711893807624,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.11080377283285614
1.3,-1,sgd,3,9.40202586018404e-05,860019,5.426286974128717,5.328125,-1,0.0023327049229937558,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.018423361713307607
1.3,-1,sgd,3,9.40202586018404e-05,860020,5.419658673958906,5.321875,-1,-0.011983505813858208,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.01837391407331168
1.3,-1,sgd,3,9.40202586018404e-05,860021,4.1092363028894185,6.215625,-1,-0.0020528222980136235,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,-0.33888606489461337
1.3,-1,sgd,3,9.40202586018404e-05,860022,5.618903946023334,5.521875,-1,0.000897581674243142,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.01757173895159414
1.3,-1,sgd,3,9.40202586018404e-05,860023,4.724507206686755,5.246875,-1,0.0024995963759062434,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,-0.09955788794534748
1.3,-1,sgd,3,9.40202586018404e-05,860024,5.257051269457326,5.159375,-1,-0.004634508922888969,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.018931802681008136
1.3,-1,sgd,3,9.40202586018404e-05,860025,5.822188810028782,5.703125,-1,0.006433574507895834,False,0.002080008300835115,7.619648401522177,0.015848931924611145,-1,0.020876942032443946
