a,winding,opt,cell,gamma,seed,s_cross,w2_own,winding_k,b1_offset,mirror,chi,kappa_k,pred_r,init_winding,obs_r,winding_b,s_branch,branch_over_own,obs_r_branch
1.5,0,adam,2,0.0023631382704244,860006,2.148798919370893,2.971875,0,-7.665344466634139e-05,False,0.0003304698906381,4.087219869457049,0.0013507031032735,0,-0.2769551480560612,0,2.1501035926657375,0.7234838587308475,-0.0006067955512910617
1.5,0,adam,2,0.0023631382704244,860007,2.626824748615824,2.590625,0,0.0034170634719545,False,0.0003028742477769,4.099008529142356,0.0012414841248954,0,0.0139733649663011,0,2.626745257805398,1.013942680938151,3.026209343670594e-05
1.5,0,adam,2,0.0023631382704244,860008,2.4528357078676812,2.6781249999999996,0,-0.0025609173875515,False,0.0003326988100012,4.0810799016993835,0.0013577704268152,0,-0.0841220227331877,0,2.4505445462456943,0.9150224676763387,0.0009349602011916591
1.5,0,adam,2,0.0023631382704244,860009,2.378628329782495,2.809375,0,-0.0033963677881545,False,0.0003224339862803,4.09607601730596,0.0013207141183673,0,-0.1533247324467204,0,2.376230390966125,0.8458217186976195,0.0010091356568313614
1.5,0,adam,2,0.0023631382704244,860010,2.384256004287275,2.3843750000000004,0,-0.0044171120987912,False,0.0003366329205738,4.094633771148177,0.0013783885250619,0,-4.990645881008948e-05,0,2.3851601335807424,1.0003292827599441,-0.0003790643993826226
1.5,0,adam,2,0.0023631382704244,860011,2.676957539098802,2.359375,0,0.0011425009547583,False,0.0003367929890418,4.088968131659859,0.0013771357991584,0,0.1346045198829359,0,2.675940562339597,1.134173483375723,0.00038004459946439084
1.5,0,adam,2,0.0023631382704244,860012,2.535342465568682,2.5406250000000004,0,-0.0172442489710125,False,0.0003500832792823,4.099973397241081,0.0014353321318765,0,-0.0020792263444304,0,2.5380010925646848,0.9989672197056568,-0.0010475279162769358
1.5,0,adam,2,0.0023631382704244,860013,2.0690691736146363,3.090625,0,-0.0043573536523764,False,0.0002827858980599,4.09920279337475,0.0011591967432543,0,-0.3305337355341925,0,2.07126011610219,0.6701751639562192,-0.001057782395615714
1.5,0,adam,2,0.0023631382704244,860014,2.373013938549425,2.621875,0,0.0007396371088397,False,0.0002999937624536,4.091341968685225,0.0012273770706702,0,-0.0949172105651776,0,2.3727646213665072,0.9049876982565939,0.00010507455340191818
1.5,0,adam,2,0.0023631382704244,860015,2.799891118500831,2.3343749999999996,0,0.0070612772151839,False,0.0003024737109784,4.1019907360675,0.0012407443603374,0,0.1994178820887095,0,2.801853709539176,1.2002586172055374,-0.0007004616378303297
1.5,0,adam,2,0.0023631382704244,860016,3.128795258076116,3.121875,0,0.0061729362935687,False,0.0003640835715967,4.096420573721444,0.0014914394332429,0,0.0022166992836405,0,3.1237018388518383,1.0005851736061944,0.001630571510035539
1.5,0,adam,2,0.0023631382704244,860017,2.689639526399044,2.690625,0,-0.0031980906275612,False,0.0003208168602798,4.097538749824511,0.0013145595165936,0,-0.000366261965512,0,2.689653972524175,0.99963910709377,-5.37099763697757e-06
1.5,0,adam,2,0.0023631382704244,860018,2.487861774981508,2.559375,0,-0.0005799696389017,False,0.0003423299577357,4.093028636365393,0.001401166320098,0,-0.0279416752209005,0,2.4845785377553105,0.9707754970472519,0.001321446344442645
1.5,0,adam,2,0.0023631382704244,860019,2.118546444767651,2.7281250000000004,0,-0.001456349459306,False,0.0003309497189836,4.081003860003544,0.0013506070806392,0,-0.2234423111962792,0,2.1214535766893974,0.7776233041702257,-0.0013703490633450999
1.5,0,adam,2,0.0023631382704244,860020,2.683291040430026,2.7406249999999996,0,0.0003370874610344,False,0.0003332470304684,4.110514007332316,0.0013698165866424,0,-0.020920030857915,0,2.686263500076259,0.9801645610312463,-0.0011065406078548667
1.5,0,adam,2,0.0023631382704244,860021,3.2264060069939258,3.2093749999999996,0,-0.0067727925122911,False,0.0010391430306616,4.04021044003042,0.004198356521164,0,0.0053066428802885,0,3.208380990168143,0.9996902793123719,0.005618103610830261
1.5,0,adam,2,0.0023631382704244,860022,2.215836182755953,2.828125,0,0.0010372962215368,False,0.0004247113449209,4.0726644583023175,0.0017297067994974,0,-0.216499913279663,0,2.2121251376807853,0.7821878939865761,0.0016775927419090397
1.5,0,adam,2,0.0023631382704244,860023,2.676957539098802,2.6781249999999996,0,0.0014079041307328,False,0.0003753416591306,4.090672590129315,0.0015353998369396,0,-0.0004359247239011,0,2.676618330978873,0.9994374164681908,0.0001267301041776303
1.5,0,adam,2,0.0023631382704244,860024,2.7280471108375277,2.628125,0,-0.0019240811378762,False,0.0003269971097591,4.092948884387868,0.0013383824555869,0,0.0380203037669546,0,2.7285070600150476,1.0381953141555473,-0.0001685717380981444
1.5,0,adam,2,0.0023631382704244,860025,2.015977744243387,2.909375,0,-0.0027076489520165,False,0.0002990823775339,4.089688725616993,0.0012231538274311,0,-0.30707531884223,0,2.0190701978216987,0.6939876082738384,-0.0015316226160181357
1.5,0,adam,2,0.0023631382704244,860026,2.6082679544636926,2.6156249999999996,0,-0.0097697753409202,False,0.0003292764610946,4.087085932340519,0.0013457811919907,0,-0.0028127294762464,0,2.6155423418729726,0.9999683983265847,-0.002781215693901107
1.5,0,adam,2,0.0023631382704244,860027,2.148798919370893,2.921875,0,-0.0056456807005398,False,0.0003113739168666,4.095119809789614,0.0012751134952124,0,-0.264582188022796,0,2.1502069984915675,0.7358997214088787,-0.0006548574726351619
1.5,0,adam,2,0.0023631382704244,860028,2.5293581743983076,2.590625,0,-0.0026372560090681,False,0.000286367053735,4.103727604383205,0.0011751723833985,0,-0.0236494381092179,0,2.5271851550878783,0.9755117607094342,0.0008598575795106811
1.5,0,adam,2,0.0023631382704244,860029,2.3340825071640285,2.7906250000000004,0,-0.0002017873271022,False,0.0004052015713512,4.079583582811672,0.001653053678214,0,-0.1635986536478286,0,2.333725212742701,0.8362733125169812,0.00015310046760275142
1.5,0,adam,2,0.0023631382704244,860030,2.51148991767351,2.5093750000000004,0,-0.0013844931520998,False,0.0003338794367664,4.0944606841003495,0.0013670562270696,0,0.0008428065448606,0,2.5091431911529316,0.9999076228753898,0.0009352700670304248
1.5,0,adam,2,0.0023631382704244,860031,2.356250151318852,2.9781250000000004,0,-0.019063641798362,False,0.00030729631632,4.0927751883136505,0.001257694738895,0,-0.2088142199139218,0,2.357703804820904,0.7916738903910695,-0.0006165547593721676
1.5,0,adam,2,0.0023631382704244,860032,2.2903709175730222,2.753125,0,-0.0026883112553628,False,0.0003064379076673,4.093842627431504,0.0012545085690693,0,-0.1680832081460077,0,2.292915956803836,0.8328412101898156,-0.001109957485908586
1.5,0,adam,2,0.0023631382704244,860033,2.5654769690192483,2.4281249999999996,0,0.0018189118908629,False,0.0003725803762212,4.090083364453119,0.0015238847987041,0,0.0565670914879787,0,2.5635113183527607,1.0557575571079583,0.0007667805686735196
1.5,0,adam,2,0.0023631382704244,860034,2.702381594144917,2.703125,0,0.0021518202956198,False,0.0003581119773943,4.087698259206949,0.0014638537065961,0,-0.0002750171949439,0,2.7036510924251,1.0001946237873203,-0.00046954959674327945
1.5,0,adam,2,0.0023631382704244,860035,2.4470461613790655,2.4468750000000004,0,-0.0128985499964655,False,0.0003582375581652,4.09575091542957,0.0014672518067967,0,6.995101060125464e-05,0,2.4464046989480948,0.9998077952278291,0.00026220618005123875
1.5,0,adam,2,0.0023631382704244,860036,2.3012214650565967,2.671875,0,-0.0071789563331896,False,0.0003333366959343,4.092322776331496,0.0013641213529593,0,-0.1387241300372971,0,2.2996672404446663,0.8606941718623312,0.0006758476116004442
1.5,0,adam,2,0.0023631382704244,860037,2.0788713122738613,2.8343749999999996,0,-0.0071166055542084,False,0.0003504150077667,4.081584415349724,0.0014302484346054,0,-0.2665503639166089,0,2.0782374673567316,0.7332260083287258,0.00030499157439201063
1.5,0,adam,2,0.0023631382704244,860038,2.31212341660743,2.6968750000000004,0,0.0004928614123662,False,0.0003373525921929,4.097614384502411,0.001382340834419,0,-0.1426657087898291,0,2.3139660240864357,0.8580175292093387,-0.0007962984157181552
1.5,0,adam,2,0.0023631382704244,860039,2.4996479280953507,2.7593750000000004,0,-0.0009286874857621,False,0.0003655285477386,4.090892625657064,0.001495338040411,0,-0.0941253261715604,0,2.497151772484573,0.904970064773571,0.000999601080832191
1.5,0,adam,3,0.0031852541302071,860000,3.0975840901503435,3.090625,0,0.0022658856894937,False,0.0006418893348834,4.083574173667553,0.0026212027102828,0,0.0022516772983922,0,3.0935756488380366,1.0009547094319229,0.0012957308200343132
1.5,0,adam,3,0.0031852541302071,860001,2.6499612825179524,2.7093749999999996,0,-0.0074014366129899,False,0.0005835588952173,4.0857991287601445,0.0023843044256592,0,-0.0219289384016783,0,2.644126030466824,0.975917335351077,0.0022068736451634763
1.5,0,adam,3,0.0031852541302071,860002,2.7796467227332355,2.765625,0,-0.0117663343994398,False,0.0009588169535219,4.053727948618249,0.0038867830821011,0,0.005070001440266,0,2.7683381326650345,1.0009810197206905,0.004084974279249032
1.5,0,adam,3,0.0031852541302071,860003,2.0802034795288593,3.1343750000000004,0,-0.0074508717605756,False,0.0005510259662788,4.0725348009644415,0.0022440724239057,0,-0.3363259088242922,0,2.077141871008669,0.6626973068023668,0.0014739525320452973
1.5,0,adam,3,0.0031852541302071,860004,2.9064063864488956,2.903125,0,0.0013847240747124,False,0.0009531117610714,4.0575595390979515,0.0038673077179618,0,0.0011302945787368,0,2.901470953047265,0.9994302529333958,0.0017010107912496242
1.5,0,adam,3,0.0031852541302071,860005,2.274255693707623,2.878125,0,-0.003391634936003,False,0.0005158272844212,4.080807138130646,0.0021049916643086,0,-0.2098134397541374,0,2.2785586629866432,0.791681620147368,-0.0018884610472921226
1.5,0,adam,3,0.0031852541302071,860006,2.147529811911173,2.971875,0,-0.0001568749433364,False,0.0005490483233522,4.084822084297335,0.0022427647165756,0,-0.2773821873695317,0,2.1501035926657375,0.7234838587308475,-0.001197049650697779
1.5,0,adam,3,0.0031852541302071,860007,2.6247594851215665,2.590625,0,0.0036160122505068,False,0.0005462911251112,4.084825342708989,0.0022315038323512,0,0.0131761583098928,0,2.626745257805398,1.013942680938151,-0.000755982209516004
1.5,0,adam,3,0.0031852541302071,860008,2.454931676212438,2.6781249999999996,0,-0.0022758952636121,False,0.0005671150961077,4.087030604267661,0.0023178167539344,0,-0.0833393974469309,0,2.4505445462456943,0.9150224676763387,0.0017902673809642167
1.5,0,adam,3,0.0031852541302071,860009,2.3779681131960726,2.809375,0,-0.0035249257691427,False,0.0005599225130302,4.080557814246425,0.0022847961859182,0,-0.1535597372383279,0,2.376230390966125,0.8458217186976195,0.0007312936643493195
1.5,0,adam,3,0.0031852541302071,860010,2.3855546220151127,2.3843750000000004,0,-0.0044520878584504,False,0.0005494928888401,4.088423844030172,0.0022465598288591,0,0.0004947300718689,0,2.3851601335807424,1.0003292827599441,0.0001653928509102176
1.5,0,adam,3,0.0031852541302071,860011,2.675405056596623,2.359375,0,0.0014253035832227,False,0.0005867463475732,4.0782555216027125,0.0023929015317708,0,0.1339465140541977,0,2.675940562339597,1.134173483375723,-0.00020011869864022813
1.5,0,adam,3,0.0031852541302071,860012,2.5424717196438635,2.5406250000000004,0,-0.0174448331938976,False,0.0005741829671952,4.082949834443413,0.0023443602508502,0,0.0007268761205858,0,2.5380010925646848,0.9989672197056568,0.0017614756322508196
1.5,0,adam,3,0.0031852541302071,860013,2.066993647426377,3.090625,0,-0.0060626255344429,False,0.0004623579384781,4.089451412892964,0.0018907903247717,0,-0.3312052910248325,0,2.07126011610219,0.6701751639562192,-0.002059842046223559
1.5,0,adam,3,0.0031852541302071,860014,2.362867398372015,2.621875,0,0.0002827818579138,False,0.0005220653913246,4.08069992763146,0.0021303922045973,0,-0.0987871662943448,0,2.3727646213665072,0.9049876982565939,-0.004171177749941468
1.5,0,adam,3,0.0031852541302071,860015,2.8063356799260517,2.3343749999999996,0,0.006938116377559,False,0.0005718128173555,4.083443732275797,0.0023349654650655,0,0.2021786045198617,0,2.801853709539176,1.2002586172055374,0.0015996446822390542
1.5,0,adam,3,0.0031852541302071,860016,3.127325743471627,3.121875,0,0.0060865349364163,False,0.0006613384826239,4.083531139385662,0.0027005962874688,0,0.0017459838948152,0,3.1237018388518383,1.0005851736061944,0.001160131410339993
1.5,0,adam,3,0.0031852541302071,860017,2.692503150559214,2.690625,0,-0.0028323274976771,False,0.0005463001274861,4.081681114433592,0.0022298229131729,0,0.0006980350510434,0,2.689653972524175,0.99963910709377,0.0010593102548299704
1.5,0,adam,3,0.0031852541302071,860018,2.486410109040386,2.559375,0,-0.0005181576069808,False,0.0005594017536757,4.084715800022477,0.0022849971817994,0,-0.0285088707046111,0,2.4845785377553105,0.9707754970472519,0.0007371758458196709
1.5,0,adam,3,0.0031852541302071,860019,2.1271062639976512,2.7281250000000004,0,-0.0023836405736235,False,0.0005356111910026,4.079883578509705,0.0021852313026379,0,-0.2203046913181577,0,2.1214535766893974,0.7776233041702257,0.0026645350010794377
1.5,0,adam,3,0.0031852541302071,860020,2.692503150559214,2.7406249999999996,0,0.0008317067443344,False,0.0005800709847345,4.079064556725929,0.0023661469942156,0,-0.0175587135929891,0,2.686263500076259,0.9801645610312463,0.0023227991158640826
1.5,0,adam,3,0.0031852541302071,860021,3.238842586917998,3.2093749999999996,0,-0.007301034438349,False,0.0019489863682312,4.031470680521669,0.0078572814002607,0,0.0091817213376432,0,3.208380990168143,0.9996902793123719,0.009494382631988652
1.5,0,adam,3,0.0031852541302071,860022,2.2170351787373086,2.828125,0,0.0017322799685386,False,0.0007058076082425,4.063893672511656,0.0028683270731473,0,-0.2160759588995151,0,2.2121251376807853,0.7821878939865761,0.002219603662056313
1.5,0,adam,3,0.0031852541302071,860023,2.683940488145826,2.6781249999999996,0,0.0010470531380808,False,0.000634413680507,4.071651513332108,0.0025831114223152,0,0.0021714774873564,0,2.676618330978873,0.9994374164681908,0.002735600022688134
1.5,0,adam,3,0.0031852541302071,860024,2.7270278505275165,2.628125,0,-0.0018851787366367,False,0.0006021010028459,4.083923295158616,0.0024589343115607,0,0.0376324758249766,0,2.7285070600150476,1.0381953141555473,-0.0005421314495418494
1.5,0,adam,3,0.0031852541302071,860025,2.014987867569105,2.909375,0,-0.0028295882008766,False,0.0004911097430667,4.0805204874666305,0.0020039833681784,0,-0.3074155557227566,0,2.0190701978216987,0.6939876082738384,-0.002021886241002413
1.5,0,adam,3,0.0031852541302071,860026,2.616412260204573,2.6156249999999996,0,-0.0096059047161531,False,0.0005704256292743,4.077870030201651,0.0023261215780767,0,0.0003009835907568,0,2.6155423418729726,0.9999683983265847,0.00033259577475530655
1.5,0,adam,3,0.0031852541302071,860027,2.147529811911173,2.921875,0,-0.0063377561513253,False,0.0005120908871669,4.092027439918775,0.0020954899620194,0,-0.2650165349608819,0,2.1502069984915675,0.7358997214088787,-0.0012450831860711942
1.5,0,adam,3,0.0031852541302071,860028,2.526326364214782,2.590625,0,-0.0025858833183001,False,0.0005133112964393,4.090453165798555,0.0020996758175604,0,-0.0248197387831964,0,2.5271851550878783,0.9755117607094342,-0.0003398211133709417
1.5,0,adam,3,0.0031852541302071,860029,2.3403959359241893,2.7906250000000004,0,-0.0003773634827943,False,0.0006884471269538,4.067553716127888,0.0028002956695988,0,-0.1613362827595291,0,2.333725212742701,0.8362733125169812,0.0028584012998036368
1.5,0,adam,3,0.0031852541302071,860030,2.5102835359839055,2.5093750000000004,0,-0.0014958207994899,False,0.0005578785488829,4.083503891011953,0.0022780992250755,0,0.0003620566810083,0,2.5091431911529316,0.9999076228753898,0.0004544757887849915
1.5,0,adam,3,0.0031852541302071,860031,2.362867398372015,2.9781250000000004,0,-0.0194513953495585,False,0.0005228170635257,4.086786742557714,0.0021366418439999,0,-0.2065922691720412,0,2.357703804820904,0.7916738903910695,0.0021900942521078104
1.5,0,adam,3,0.0031852541302071,860032,2.2887901050297863,2.753125,0,-0.0027138927422241,False,0.0005050480399376,4.08671849827498,0.0020639891673305,0,-0.1686573965839595,0,2.292915956803836,0.8328412101898156,-0.0017993907547316779
1.5,0,adam,3,0.0031852541302071,860033,2.566883425755494,2.4281249999999996,0,0.0015634239542161,False,0.0006217915504182,4.086764952724149,0.0025411159161494,0,0.0571463272094701,0,2.5635113183527607,1.0557575571079583,0.0013154252054952131
1.5,0,adam,3,0.0031852541302071,860034,2.709710515757737,2.703125,0,0.0024670406607132,False,0.0006266301597803,4.081585570344236,0.0025576446181018,0,0.0024362601647118,0,2.7036510924251,1.0001946237873203,0.0022412001865232956
1.5,0,adam,3,0.0031852541302071,860035,2.447124535415974,2.4468750000000004,0,-0.0128529014739005,False,0.0006038769311231,4.089675001061263,0.002469660388932,0,0.0001019812683415,0,2.4464046989480948,0.9998077952278291,0.00029424259534360786
1.5,0,adam,3,0.0031852541302071,860036,2.2960921063562054,2.671875,0,-0.00695534851494,False,0.0005550662989141,4.0861164802688155,0.0022680655516349,0,-0.1406438900187301,0,2.2996672404446663,0.8606941718623312,-0.0015546310464332747
1.5,0,adam,3,0.0031852541302071,860037,2.0802034795288593,2.8343749999999996,0,-0.007566189900058,False,0.0005771976974219,4.068325908320712,0.0023482283466449,0,-0.2660803600339194,0,2.0782374673567316,0.7332260083287258,0.0009459997728884506
1.5,0,adam,3,0.0031852541302071,860038,2.3107660707656104,2.6968750000000004,0,0.000420353717939,False,0.0005527120868363,4.085872331296548,0.0022583110227776,0,-0.1431690119988468,0,2.3139660240864357,0.8580175292093387,-0.0013828869082417317
1.5,0,adam,3,0.0031852541302071,860039,2.502300365945256,2.7593750000000004,0,-0.0007874537759069,False,0.0006421569711427,4.072182376066999,0.0026149803005562,0,-0.0931640802916401,0,2.497151772484573,0.904970064773571,0.002061786358928508
1.5,0,adam,4,0.0039954915874153,860000,3.097378742597718,3.090625,0,0.0018109597101592,False,0.0011904611629521,4.057859543326941,0.0048307241910455,0,0.002185235218675,0,3.0935756488380366,1.0009547094319229,0.0012293521126951479
1.5,0,adam,4,0.0039954915874153,860001,2.6398880828431586,2.7093749999999996,0,-0.0057945104075476,False,0.0010043816345887,4.060186735722633,0.0040779769903606,0,-0.0256468437026402,0,2.644126030466824,0.975917335351077,-0.0016027782241972988
1.5,0,adam,4,0.0039954915874153,860002,2.7917633062861724,2.765625,0,-0.0122012762636134,False,0.0015809632834387,4.040819743662578,0.0063883876497249,0,0.00945113899613,0,2.7683381326650345,1.0009810197206905,0.00846181806504509
1.5,0,adam,4,0.0039954915874153,860003,2.068888562112357,3.1343750000000004,0,-0.0074391901397765,False,0.0008386342216848,4.0594181621597825,0.003404366990916,0,-0.3399358525663468,0,2.077141871008669,0.6626973068023668,-0.003973396815839081
1.5,0,adam,4,0.0039954915874153,860004,2.90556633030658,2.903125,0,0.0013886403379301,False,0.0015908736392726,4.0407724951407795,0.0064283584448173,0,0.0008409318601783,0,2.901470953047265,0.9994302529333958,0.0014114831151468277
1.5,0,adam,4,0.0039954915874153,860005,2.2862177767388587,2.878125,0,-0.0049230557870916,False,0.0008154086105303,4.068996935052184,0.0033178951370633,0,-0.2056572328377471,0,2.2785586629866432,0.791681620147368,0.0033613853690193096
1.5,0,adam,4,0.0039954915874153,860006,2.1275689240561095,2.971875,0,0.0001414156484198,False,0.0007988115921314,4.063238912340312,0.0032457623447769,0,-0.2840987847550419,0,2.1501035926657375,0.7234838587308475,-0.010480736224290021
1.5,0,adam,4,0.0039954915874153,860007,2.629361475705424,2.590625,0,0.0032928417064326,False,0.0009279732857993,4.068344594840242,0.0037753151014379,0,0.0149525599827931,0,2.626745257805398,1.013942680938151,0.0009959922425868406
1.5,0,adam,4,0.0039954915874153,860008,2.4566967789283836,2.6781249999999996,0,-0.0029823295747877,False,0.0009117759608264,4.075304091644479,0.0037157643038192,0,-0.0826803159193899,0,2.4505445462456943,0.9150224676763387,0.002510557374733269
1.5,0,adam,4,0.0039954915874153,860009,2.388938759649396,2.809375,0,-0.004756618084011,False,0.0009067609606646,4.068997847602396,0.0036896083972342,0,-0.1496547240402596,0,2.376230390966125,0.8458217186976195,0.005348121432831254
1.5,0,adam,4,0.0039954915874153,860010,2.388938759649396,2.3843750000000004,0,-0.0059774332910684,False,0.0008357410114049,4.078011465845381,0.0034081614269867,0,0.0019140276380165,0,2.3851601335807424,1.0003292827599441,0.0015842232206777496
1.5,0,adam,4,0.0039954915874153,860011,2.682417633020798,2.359375,0,0.0008039617643285,False,0.0010057714066528,4.067094785938094,0.0040905676438434,0,0.1369187318763647,0,2.675940562339597,1.134173483375723,0.0024204837627403997
1.5,0,adam,4,0.0039954915874153,860012,2.5466457448675923,2.5406250000000004,0,-0.0178797925701985,False,0.0009460911063699,4.079756361444007,0.0038598212097185,0,0.0023697888777729,0,2.5380010925646848,0.9989672197056568,0.003406086911559303
1.5,0,adam,4,0.0039954915874153,860013,2.068888562112357,3.090625,0,-0.0043679665122864,False,0.0007020232534139,4.070073537273281,0.0028572862662706,0,-0.3305921740384689,0,2.07126011610219,0.6701751639562192,-0.00114498124663176
1.5,0,adam,4,0.0039954915874153,860014,2.379412818014835,2.621875,0,0.0001920822752961,False,0.0008462662395658,4.067061105326379,0.0034418165076891,0,-0.0924766367523872,0,2.3727646213665072,0.9049876982565939,0.002801877855250101
1.5,0,adam,4,0.0039954915874153,860015,2.7917633062861724,2.3343749999999996,0,0.0064796929863635,False,0.0009954834891427,4.071196424733184,0.0040528088218787,0,0.1959360883689094,0,2.801853709539176,1.2002586172055374,-0.003601331225341897
1.5,0,adam,4,0.0039954915874153,860016,3.1347287952670335,3.121875,0,0.0056493120259104,False,0.0012105121064455,4.055479010963861,0.0049092064402073,0,0.004117331817268,0,3.1237018388518383,1.0005851736061944,0.0035300924941186196
1.5,0,adam,4,0.0039954915874153,860017,2.6931566496463333,2.690625,0,-0.0027550943695238,False,0.0009393697457718,4.072456612699228,0.003825542532938,0,0.0009409150834225,0,2.689653972524175,0.99963910709377,0.0013022779725346822
1.5,0,adam,4,0.0039954915874153,860018,2.496275051056553,2.559375,0,-0.0013742599106509,False,0.0008719979530484,4.0716718094282305,0.0035504894833065,0,-0.0246544367056203,0,2.4845785377553105,0.9707754970472519,0.004707644827283142
1.5,0,adam,4,0.0039954915874153,860019,2.1190851999287323,2.7281250000000004,0,-0.0046940904044379,False,0.0008089846056387,4.067483941993276,0.0032905318927552,0,-0.223244829350293,0,2.1214535766893974,0.7776233041702257,-0.0011163933949291938
1.5,0,adam,4,0.0039954915874153,860020,2.6931566496463333,2.7406249999999996,0,0.0013938230513317,False,0.0009727621934973,4.067426272502844,0.0039566385027285,0,-0.0173202646672442,0,2.686263500076259,0.9801645610312463,0.0025660734957231313
1.5,0,adam,4,0.0039954915874153,860021,3.275573830365618,3.2093749999999996,0,-0.007786123878791,False,0.003514283041992,4.022153817842391,0.0141349869543271,0,0.0206267046903583,0,3.208380990168143,0.9996902793123719,0.02094291183103958
1.5,0,adam,4,0.0039954915874153,860022,2.2231617294802275,2.828125,0,0.0001682164582734,False,0.0010896296282849,4.05917073009199,0.0044229926937752,0,-0.2139096647141737,0,2.2121251376807853,0.7821878939865761,0.00498913538454393
1.5,0,adam,4,0.0039954915874153,860023,2.6931566496463333,2.6781249999999996,0,0.0007030675431138,False,0.0010736675479944,4.068956922112189,0.0043687070014591,0,0.0056127513265189,0,2.676618330978873,0.9994374164681908,0.006178810955618008
1.5,0,adam,4,0.0039954915874153,860024,2.7256323496075985,2.628125,0,-0.0020070413187744,False,0.0010355664668928,4.071643462512773,0.0042164574349217,0,0.0371014885546154,0,2.7285070600150476,1.0381953141555473,-0.0010535836427094658
1.5,0,adam,4,0.0039954915874153,860025,2.0198809762737655,2.909375,0,-0.0025720286492711,False,0.0007310167619516,4.066564466218353,0.0029727267883626,0,-0.3057337138479001,0,2.0190701978216987,0.6939876082738384,0.0004015603087705877
1.5,0,adam,4,0.0039954915874153,860026,2.629361475705424,2.6156249999999996,0,-0.0103886505548067,False,0.0009364164696014,4.066235425333702,0.0038076898215595,0,0.0052516991944273,0,2.6155423418729726,0.9999683983265847,0.005283467834267697
1.5,0,adam,4,0.0039954915874153,860027,2.153224427620536,2.921875,0,-0.00596237522941,False,0.0007666893942086,4.067648838035595,0.0031186232234868,0,-0.2630675755737203,0,2.1502069984915675,0.7358997214088787,0.0014033202994341298
1.5,0,adam,4,0.0039954915874153,860028,2.5263766344863745,2.590625,0,-0.0027951750694308,False,0.0008527991712351,4.072856261932241,0.0034733284447356,0,-0.0248003340945237,0,2.5271851550878783,0.9755117607094342,-0.0003199293094438005
1.5,0,adam,4,0.0039954915874153,860029,2.341687388688933,2.7906250000000004,0,-0.0006219580135202,False,0.0010860300845119,4.066659039522071,0.0044165140603734,0,-0.1608735001338651,0,2.333725212742701,0.8362733125169812,0.0034117881157371688
1.5,0,adam,4,0.0039954915874153,860030,2.50626884879528,2.5093750000000004,0,-0.0015904027700353,False,0.0008504954321241,4.082797317681977,0.0034724004689772,0,-0.001237818661906,0,2.5091431911529316,0.9999076228753898,-0.0011455473596670984
1.5,0,adam,4,0.0039954915874153,860031,2.3510622971630535,2.9781250000000004,0,-0.0185406558755079,False,0.0007968356856472,4.074341982397681,0.003246581087105,0,-0.2105562066189118,0,2.357703804820904,0.7916738903910695,-0.00281693894045143
1.5,0,adam,4,0.0039954915874153,860032,2.2862177767388587,2.753125,0,-0.0030818210267606,False,0.000809077597517,4.076116109863295,0.0032978942293688,0,-0.1695917269506982,0,2.292915956803836,0.8328412101898156,-0.0029212497061227305
1.5,0,adam,4,0.0039954915874153,860033,2.567077474246325,2.4281249999999996,0,0.0007863007159478,False,0.0010257306486994,4.073474544362111,0.0041782876868492,0,0.057226244219851,0,2.5635113183527607,1.0557575571079583,0.00139112157142951
1.5,0,adam,4,0.0039954915874153,860034,2.7147638354714543,2.703125,0,0.0023731709258423,False,0.0010056858871405,4.072211096440197,0.0040953652291469,0,0.0043056963593819,0,2.7036510924251,1.0001946237873203,0.004110272615238442
1.5,0,adam,4,0.0039954915874153,860035,2.4469006508211395,2.4468750000000004,0,-0.013236779501403,False,0.0009461870872486,4.0810076766771415,0.0038613967666344,0,1.0483094207591748e-05,0,2.4464046989480948,0.9998077952278291,0.00020272683144284542
1.5,0,adam,4,0.0039954915874153,860036,2.295370613497669,2.671875,0,-0.007651662989657,False,0.0008599549392425,4.076393884145384,0.0035055150549689,0,-0.140913922433621,0,2.2996672404446663,0.8606941718623312,-0.0018683689846217266
1.5,0,adam,4,0.0039954915874153,860037,2.0771713247930825,2.8343749999999996,0,-0.0067431839548564,False,0.000883588549819,4.063550080705174,0.0035905063229272,0,-0.2671501389925176,0,2.0782374673567316,0.7332260083287258,-0.0005130032445258559
1.5,0,adam,4,0.0039954915874153,860038,2.295370613497669,2.6968750000000004,0,0.0007356123343851,False,0.0008473420606522,4.075598227647249,0.0034534258006051,0,-0.148877640418014,0,2.3139660240864357,0.8580175292093387,-0.00803616405565355
1.5,0,adam,4,0.0039954915874153,860039,2.50626884879528,2.7593750000000004,0,-0.0014320885759619,False,0.0010531326477995,4.063861312583643,0.0042797850244113,0,-0.091725898511337,0,2.497151772484573,0.904970064773571,0.003650990064426818
1.5,0,adam,5,0.0050069396624928,860000,3.116826106723454,3.090625,0,0.0014597395251798,False,0.0025591976155122,4.036163581102387,0.0103293402125747,0,0.0084776078377202,0,3.0935756488380366,1.0009547094319229,0.007515723074090763
1.5,0,adam,5,0.0050069396624928,860001,2.6553942613735613,2.7093749999999996,0,-0.0073238680380312,False,0.0018654151295415,4.046589201811057,0.0075485687200978,0,-0.0199236866902655,0,2.644126030466824,0.975917335351077,0.004261608855591348
