a,seed,precision,exact_sep,inner_max_logit,outer_min_logit,margin,lip_certified,lipschitz,certify_threshold,margin_grid
1.45,115,float32,True,-0.524120525915226,0.021894174467565364,0.021894174467565364,True,12.138623071083876,0.0024289390837586,0.0218941744675653
1.45,116,float32,True,-0.6472363472469986,0.31511819310113154,0.31511819310113154,True,14.23046978663626,0.0028475177161853,0.3151181931011315
1.45,123,float32,True,-0.42757760731473127,0.004153678043742559,0.004153678043742559,True,11.957557129089707,0.0023927077797077,0.0041536780437425
1.45,124,float32,True,-0.49636664031950417,0.07152911645932036,0.07152911645932036,True,11.86529845816305,0.0023742468150401,0.0715291164593203
1.45,127,float32,True,-0.4370135109784403,0.04072156603109889,0.04072156603109889,True,11.419263281321792,0.0022849951538412,0.0407215660310988
1.45,129,float32,True,-0.6012164402624798,0.004261954998924011,0.004261954998924011,True,10.958140872540136,0.0021927245367764,0.004261954998924
1.45,130,float32,True,-0.3437402639372138,0.027206867485581654,0.027206867485581654,True,11.978027154378513,0.002396803832792,0.0272068674855816
1.45,132,float64,True,-0.5741203681773435,0.0711997485285405,0.0711997485285405,True,11.57646023072735,0.0023164502712811,0.0711997485285405
1.45,141,float32,True,-0.41529707575482355,0.0369526900846342,0.0369526900846342,True,10.242268523738312,0.0020494784439696,0.0369526900846342
1.45,141,float64,True,-0.8320765837117179,0.13259098136998304,0.13259098136998304,True,13.987894951659202,0.0027989784795716,0.132590981369983
1.45,144,float64,True,-0.4561997227883765,0.06316841321415367,0.06316841321415367,True,10.610770481093668,0.0021232157040707,0.0631684132141536
1.45,147,float32,True,-0.57529203372086,0.033090152781014126,0.033090152781014126,True,12.281000954261064,0.0024574289053048,0.0330901527810141
1.45,149,float64,True,-0.3053992199220481,0.04146867023351142,0.04146867023351142,True,10.85393989740892,0.00217187391644,0.0414686702335114
1.45,150,float32,True,-0.6203637718342989,0.22548794961020135,0.22548794961020135,True,13.562477691654363,0.0027138524645631,0.2254879496102013
1.45,150,float64,True,-0.4266102856095877,0.08991526700035024,0.08991526700035024,True,11.925984581595186,0.0023863901113747,0.0899152670003502
1.45,151,float32,True,-0.48954934410324213,0.18769363532479844,0.18769363532479844,True,12.976702993905905,0.0025966389182403,0.1876936353247984
1.45,152,float32,True,-0.6254937062545309,0.0941607840714962,0.0941607840714962,True,11.667487209773666,0.0023346647743419,0.0941607840714962
1.45,159,float32,True,-0.5314917039845959,0.09803855045019283,0.09803855045019283,True,11.637349760310723,0.0023286342691967,0.0980385504501928
1.45,159,float64,True,-0.592349658803407,0.05357359855368493,0.05357359855368493,True,11.965794722914676,0.0023943561226442,0.0535735985536849
1.45,160,float64,True,-0.5139192397329637,0.13966001605412615,0.13966001605412615,True,12.462674291129511,0.0024937817491004,0.1396600160541261
1.45,164,float32,True,-0.4443959427900239,0.022113912456761753,0.022113912456761753,True,10.81139163329602,0.0021633600066625,0.0221139124567617
1.45,166,float64,True,-0.5062711098755273,0.14426110584816954,0.14426110584816954,True,12.398462222461117,0.0024809329109476,0.1442611058481695
1.45,168,float32,True,-0.49971794189316654,0.012176857544597297,0.012176857544597297,True,10.76003155791778,0.00215308285301,0.0121768575445972
1.45,169,float32,True,-0.6722837869037939,0.19284869898743295,0.19284869898743295,True,12.992684004953237,0.0025998367193503,0.1928486989874329
1.45,172,float32,True,-0.6497489585582237,0.1841129939394328,0.1841129939394328,True,14.2224617204107,0.002845915301733,0.1841129939394328
1.45,172,float64,True,-0.45156709240167814,0.005327589896342744,0.005327589896342744,True,9.895024416215362,0.0019799948806834,0.0053275898963427
1.45,173,float32,True,-0.5194698023312885,0.013637512481839309,0.013637512481839309,True,11.523116531450956,0.0023057761943873,0.0136375124818393
1.45,173,float64,True,-0.5888978874701927,0.09196030034710034,0.09196030034710034,True,12.597290077823091,0.0025207183747519,0.0919603003471003
1.45,175,float64,True,-0.6374125026761668,0.1255915909262466,0.1255915909262466,True,11.904556330716591,0.0023821023173019,0.1255915909262466
1.45,177,float64,True,-0.5234048272582701,0.0399551797232931,0.0399551797232931,True,11.531081377141271,0.0023073699604084,0.0399551797232931
