configuration,q,activation,parameter,monotonic,depth,width,seed,final_eval_accuracy,perfect_eval,eval_errors,dense_errors,dense_min_margin,regionally_separating,duration_seconds
winding_q1,1,tanh,,True,5,3,0,0.9315,False,137,,,False,1.944578625028953
winding_q1,1,tanh,,True,5,3,1,0.9535,False,93,,,False,1.2307519591413438
winding_q1,1,tanh,,True,5,3,2,0.9155,False,169,,,False,1.2974449580069631
winding_q1,1,tanh,,True,5,3,3,0.9405,False,119,,,False,1.241120042046532
winding_q1,1,tanh,,True,5,3,4,0.976,False,48,,,False,1.5678043751977384
winding_q1,1,tanh,,True,5,3,5,0.958,False,84,,,False,1.2847817910369486
winding_q1,1,tanh,,True,5,3,6,0.977,False,46,,,False,1.235228457953781
winding_q1,1,tanh,,True,5,3,7,0.9445,False,111,,,False,1.252760750008747
winding_q1,1,tanh,,True,5,3,8,0.916,False,168,,,False,1.2656372080091387
winding_q1,1,tanh,,True,5,3,9,0.951,False,98,,,False,1.2517655841074884
winding_q1,1,tanh,,True,5,3,10,0.932,False,136,,,False,1.260323999915272
winding_q1,1,tanh,,True,5,3,11,0.964,False,72,,,False,1.3297816249541938
winding_q1,1,tanh,,True,5,3,12,0.9135,False,173,,,False,1.334731541806832
winding_q1,1,tanh,,True,5,3,13,0.9565,False,87,,,False,1.2818889999762177
winding_q1,1,tanh,,True,5,3,14,0.9055,False,189,,,False,1.2790687920060009
winding_q1,1,tanh,,True,5,3,15,0.9525,False,95,,,False,1.241973458090797
winding_q1,1,tanh,,True,5,3,16,0.955,False,90,,,False,1.274705208837986
winding_q1,1,tanh,,True,5,3,17,0.9635,False,73,,,False,1.261535125086084
winding_q1,1,tanh,,True,5,3,18,0.9545,False,91,,,False,1.4538672917988151
winding_q1,1,tanh,,True,5,3,19,0.9585,False,83,,,False,1.3112809578888118
winding_q1,1,tanh,,True,5,4,0,1.0,True,0,0.0,3.006074905395508,True,1.6129795832093805
winding_q1,1,tanh,,True,5,4,1,1.0,True,0,21.0,-2.7450826168060303,False,1.4280746658332646
winding_q1,1,tanh,,True,5,4,2,1.0,True,0,14.0,-2.6796514987945557,False,1.4533028749283403
winding_q1,1,tanh,,True,5,4,3,1.0,True,0,0.0,1.4967961311340332,True,1.4441153339575976
winding_q1,1,tanh,,True,5,4,4,1.0,True,0,0.0,4.325510025024414,True,1.4183015420567244
winding_q1,1,tanh,,True,5,4,5,0.999,False,2,,,False,1.240820957813412
winding_q1,1,tanh,,True,5,4,6,1.0,True,0,114.0,-9.130615234375,False,1.4417647500522435
winding_q1,1,tanh,,True,5,4,7,0.9995,False,1,,,False,1.249628916149959
winding_q1,1,tanh,,True,5,4,8,0.999,False,2,,,False,1.2367323338985443
winding_q1,1,tanh,,True,5,4,9,1.0,True,0,31.0,-4.255316257476807,False,1.431026500184089
winding_q1,1,tanh,,True,5,4,10,1.0,True,0,50.0,-4.934018611907959,False,1.431803666986525
winding_q1,1,tanh,,True,5,4,11,1.0,True,0,0.0,3.1521530151367188,True,1.4167968749534339
winding_q1,1,tanh,,True,5,4,12,0.9995,False,1,,,False,1.2288830000907183
winding_q1,1,tanh,,True,5,4,13,1.0,True,0,0.0,2.3255369663238525,True,1.3897173749282956
winding_q1,1,tanh,,True,5,4,14,1.0,True,0,0.0,4.243805408477783,True,1.411662292201072
winding_q1,1,tanh,,True,5,4,15,1.0,True,0,0.0,4.500946044921875,True,1.410768291912973
winding_q1,1,tanh,,True,5,4,16,0.993,False,14,,,False,1.241844667121768
winding_q1,1,tanh,,True,5,4,17,1.0,True,0,0.0,0.40737342834472656,True,1.4382554159965366
winding_q1,1,tanh,,True,5,4,18,1.0,True,0,0.0,2.095036745071411,True,1.5498140829149634
winding_q1,1,tanh,,True,5,4,19,1.0,True,0,38.0,-5.804523468017578,False,1.4806749999988824
winding_q1,1,tanh,,True,5,5,0,1.0,True,0,0.0,2.371619701385498,True,1.7265619579702616
winding_q1,1,tanh,,True,5,5,1,1.0,True,0,0.0,3.3504536151885986,True,1.5434452090412378
winding_q1,1,tanh,,True,5,5,2,1.0,True,0,0.0,4.556453704833984,True,1.5203825829084963
winding_q1,1,tanh,,True,5,5,3,1.0,True,0,0.0,3.532939910888672,True,1.5197478330228478
winding_q1,1,tanh,,True,5,5,4,1.0,True,0,0.0,2.729867458343506,True,1.5626307500060648
winding_q1,1,tanh,,True,5,5,5,1.0,True,0,0.0,5.088730812072754,True,1.5629483337979764
winding_q1,1,tanh,,True,5,5,6,1.0,True,0,0.0,5.10685396194458,True,1.6396252079866827
winding_q1,1,tanh,,True,5,5,7,0.9995,False,1,,,False,1.5159185829106718
winding_q1,1,tanh,,True,5,5,8,1.0,True,0,0.0,2.556499481201172,True,1.7392387078143656
winding_q1,1,tanh,,True,5,5,9,1.0,True,0,0.0,0.5645885467529297,True,1.8646827500779182
winding_q1,1,tanh,,True,5,5,10,1.0,True,0,0.0,3.3118820190429688,True,1.9018327910453081
winding_q1,1,tanh,,True,5,5,11,1.0,True,0,0.0,5.690367221832275,True,1.8877489580772817
winding_q1,1,tanh,,True,5,5,12,1.0,True,0,0.0,2.0837302207946777,True,1.5261043328791857
winding_q1,1,tanh,,True,5,5,13,1.0,True,0,0.0,3.212205410003662,True,1.782891457900405
winding_q1,1,tanh,,True,5,5,14,0.999,False,2,,,False,1.770941915921867
winding_q1,1,tanh,,True,5,5,15,1.0,True,0,0.0,3.7836544513702393,True,2.2895733329933137
winding_q1,1,tanh,,True,5,5,16,1.0,True,0,0.0,1.3905270099639893,True,1.835875584045425
winding_q1,1,tanh,,True,5,5,17,1.0,True,0,0.0,2.9428658485412598,True,1.6994195419829339
winding_q1,1,tanh,,True,5,5,18,1.0,True,0,2.0,-0.10277895629405975,False,1.5872022919356823
winding_q1,1,tanh,,True,5,5,19,1.0,True,0,11.0,-0.8535513877868652,False,1.720363625092432
winding_q1,1,tanh,,True,5,6,0,0.9995,False,1,,,False,1.472502291901037
winding_q1,1,tanh,,True,5,6,1,1.0,True,0,0.0,1.2680718898773193,True,1.7254325000103563
winding_q1,1,tanh,,True,5,6,2,1.0,True,0,0.0,2.3418354988098145,True,1.6804484168533236
winding_q1,1,tanh,,True,5,6,3,0.999,False,2,,,False,1.5123632501345128
winding_q1,1,tanh,,True,5,6,4,1.0,True,0,0.0,4.6758928298950195,True,1.5459901250433177
winding_q1,1,tanh,,True,5,6,5,1.0,True,0,0.0,5.421871185302734,True,1.744663791032508
winding_q1,1,tanh,,True,5,6,6,1.0,True,0,0.0,2.3638052940368652,True,1.767010291106999
winding_q1,1,tanh,,True,5,6,7,1.0,True,0,0.0,5.519924163818359,True,1.5884174997918308
winding_q1,1,tanh,,True,5,6,8,1.0,True,0,0.0,2.1051409244537354,True,1.7020476248580962
winding_q1,1,tanh,,True,5,6,9,0.9995,False,1,,,False,1.4573514589574188
winding_q1,1,tanh,,True,5,6,10,1.0,True,0,0.0,3.846958875656128,True,1.6240828749723732
winding_q1,1,tanh,,True,5,6,11,0.9995,False,1,,,False,1.6030342921148986
winding_q1,1,tanh,,True,5,6,12,1.0,True,0,0.0,4.464372634887695,True,1.6204360001720488
winding_q1,1,tanh,,True,5,6,13,1.0,True,0,0.0,4.880475997924805,True,1.8374152909964323
winding_q1,1,tanh,,True,5,6,14,1.0,True,0,0.0,1.5313587188720703,True,2.1563679170794785
winding_q1,1,tanh,,True,5,6,15,1.0,True,0,0.0,4.642539024353027,True,1.6324891669210047
winding_q1,1,tanh,,True,5,6,16,1.0,True,0,0.0,0.16213750839233398,True,1.6013131248764694
winding_q1,1,tanh,,True,5,6,17,1.0,True,0,0.0,5.842676162719727,True,1.6405070831533521
winding_q1,1,tanh,,True,5,6,18,1.0,True,0,0.0,5.625394821166992,True,1.5678979170043021
winding_q1,1,tanh,,True,5,6,19,1.0,True,0,0.0,4.718069553375244,True,1.5757738330867141
winding_q1,1,relu,,True,5,3,0,0.5,False,1000,,,False,1.1779162499587983
winding_q1,1,relu,,True,5,3,1,0.5,False,1000,,,False,1.1574380828533322
winding_q1,1,relu,,True,5,3,2,0.7125,False,575,,,False,1.143286457983777
winding_q1,1,relu,,True,5,3,3,0.5,False,1000,,,False,1.1452064169570804
winding_q1,1,relu,,True,5,3,4,0.9535,False,93,,,False,1.1608379581011832
winding_q1,1,relu,,True,5,3,5,0.946,False,108,,,False,1.1386790839023888
winding_q1,1,relu,,True,5,3,6,0.5,False,1000,,,False,1.1621440001763403
winding_q1,1,relu,,True,5,3,7,0.936,False,128,,,False,1.155088416999206
winding_q1,1,relu,,True,5,3,8,0.5,False,1000,,,False,1.1697503752075136
winding_q1,1,relu,,True,5,3,9,0.788,False,424,,,False,1.2049365418497473
winding_q1,1,relu,,True,5,3,10,0.5,False,1000,,,False,1.152147291926667
winding_q1,1,relu,,True,5,3,11,0.5,False,1000,,,False,1.157863625092432
winding_q1,1,relu,,True,5,3,12,0.5,False,1000,,,False,1.1583423330448568
winding_q1,1,relu,,True,5,3,13,0.8695,False,261,,,False,1.1514805001206696
winding_q1,1,relu,,True,5,3,14,0.9185,False,163,,,False,1.1681797499768436
winding_q1,1,relu,,True,5,3,15,0.5,False,1000,,,False,1.1379820411093533
winding_q1,1,relu,,True,5,3,16,0.9265,False,147,,,False,1.1314536251593381
winding_q1,1,relu,,True,5,3,17,0.5,False,1000,,,False,1.1615693750791252
winding_q1,1,relu,,True,5,3,18,0.691,False,618,,,False,1.1399757079780102
winding_q1,1,relu,,True,5,3,19,0.5,False,1000,,,False,1.1458443747833371
winding_q1,1,relu,,True,5,4,0,0.5,False,1000,,,False,1.0673275419976562
winding_q1,1,relu,,True,5,4,1,0.946,False,108,,,False,1.091999749885872
winding_q1,1,relu,,True,5,4,2,1.0,True,0,62.0,-9.088343620300293,False,1.242762167006731
winding_q1,1,relu,,True,5,4,3,0.5,False,1000,,,False,1.068950624903664
winding_q1,1,relu,,True,5,4,4,1.0,True,0,11.0,-1.005418062210083,False,1.2203149169217795
winding_q1,1,relu,,True,5,4,5,0.5,False,1000,,,False,1.0606530418153852
winding_q1,1,relu,,True,5,4,6,0.925,False,150,,,False,1.102826707996428
winding_q1,1,relu,,True,5,4,7,0.5,False,1000,,,False,1.0778517920989543
winding_q1,1,relu,,True,5,4,8,0.9135,False,173,,,False,1.0775747089646757
winding_q1,1,relu,,True,5,4,9,0.5,False,1000,,,False,1.0722080420237035
winding_q1,1,relu,,True,5,4,10,0.9995,False,1,,,False,1.088073540944606
winding_q1,1,relu,,True,5,4,11,0.9435,False,113,,,False,1.0758652919903398
winding_q1,1,relu,,True,5,4,12,0.702,False,596,,,False,1.0702557079494
winding_q1,1,relu,,True,5,4,13,0.5,False,1000,,,False,1.0877867499366403
winding_q1,1,relu,,True,5,4,14,0.9465,False,107,,,False,1.0648276661522686
winding_q1,1,relu,,True,5,4,15,0.878,False,244,,,False,1.095198041992262
winding_q1,1,relu,,True,5,4,16,0.939,False,122,,,False,1.0815181671641767
winding_q1,1,relu,,True,5,4,17,0.5,False,1000,,,False,1.0767615421209484
winding_q1,1,relu,,True,5,4,18,0.9555,False,89,,,False,1.0640391251072288
winding_q1,1,relu,,True,5,4,19,0.5,False,1000,,,False,1.0737210840452462
winding_q1,1,relu,,True,5,5,0,0.9185,False,163,,,False,1.1505333750974387
winding_q1,1,relu,,True,5,5,1,0.999,False,2,,,False,1.1573049169965088
winding_q1,1,relu,,True,5,5,2,1.0,True,0,6.0,-2.193002700805664,False,1.3007652920205146
winding_q1,1,relu,,True,5,5,3,0.967,False,66,,,False,1.1396928748581558
winding_q1,1,relu,,True,5,5,4,0.999,False,2,,,False,1.1653140000998974
winding_q1,1,relu,,True,5,5,5,0.996,False,8,,,False,1.139638541964814
winding_q1,1,relu,,True,5,5,6,0.9985,False,3,,,False,1.1463391669094563
winding_q1,1,relu,,True,5,5,7,0.9495,False,101,,,False,1.1391779999248683
winding_q1,1,relu,,True,5,5,8,0.9995,False,1,,,False,1.1657183750066906
winding_q1,1,relu,,True,5,5,9,0.953,False,94,,,False,1.1439249170944095
winding_q1,1,relu,,True,5,5,10,1.0,True,0,83.0,-13.409538269042969,False,1.3112569169607013
winding_q1,1,relu,,True,5,5,11,0.5,False,1000,,,False,1.1373609169386327
winding_q1,1,relu,,True,5,5,12,0.9995,False,1,,,False,1.143090208992362
winding_q1,1,relu,,True,5,5,13,0.999,False,2,,,False,1.1415276248008013
winding_q1,1,relu,,True,5,5,14,0.9545,False,91,,,False,1.1429664578754455
winding_q1,1,relu,,True,5,5,15,0.9165,False,167,,,False,1.1432973330374807
winding_q1,1,relu,,True,5,5,16,0.9435,False,113,,,False,1.1437590420246124
winding_q1,1,relu,,True,5,5,17,0.86,False,280,,,False,1.1780204160604626
winding_q1,1,relu,,True,5,5,18,0.5,False,1000,,,False,1.1378764160908759
winding_q1,1,relu,,True,5,5,19,0.96,False,80,,,False,1.129658707883209
winding_q1,1,relu,,True,5,6,0,0.9685,False,63,,,False,1.1289300001226366
winding_q1,1,relu,,True,5,6,1,0.938,False,124,,,False,1.1516708750277758
winding_q1,1,relu,,True,5,6,2,0.9625,False,75,,,False,1.150160124991089
winding_q1,1,relu,,True,5,6,3,0.9425,False,115,,,False,1.161888999864459
winding_q1,1,relu,,True,5,6,4,0.9995,False,1,,,False,1.1582251249346882
winding_q1,1,relu,,True,5,6,5,0.994,False,12,,,False,1.1570045829284936
winding_q1,1,relu,,True,5,6,6,0.9675,False,65,,,False,1.143524874933064
winding_q1,1,relu,,True,5,6,7,1.0,True,0,1.0,-0.48610246181488037,False,1.3009582499507815
winding_q1,1,relu,,True,5,6,8,0.9765,False,47,,,False,1.155088207917288
winding_q1,1,relu,,True,5,6,9,0.9995,False,1,,,False,1.1385049999225885
winding_q1,1,relu,,True,5,6,10,0.9655,False,69,,,False,1.172593625029549
winding_q1,1,relu,,True,5,6,11,0.998,False,4,,,False,1.1581248329021037
winding_q1,1,relu,,True,5,6,12,0.96,False,80,,,False,1.146359041100368
winding_q1,1,relu,,True,5,6,13,1.0,True,0,0.0,0.43134647607803345,True,1.3076286660507321
winding_q1,1,relu,,True,5,6,14,0.9435,False,113,,,False,1.1738289589993656
winding_q1,1,relu,,True,5,6,15,1.0,True,0,3.0,-1.8611725568771362,False,1.3082637081388384
winding_q1,1,relu,,True,5,6,16,0.999,False,2,,,False,1.1384664170909673
winding_q1,1,relu,,True,5,6,17,0.9995,False,1,,,False,1.1440749592147768
winding_q1,1,relu,,True,5,6,18,0.995,False,10,,,False,1.169013791019097
winding_q1,1,relu,,True,5,6,19,1.0,True,0,0.0,0.5847377777099609,True,1.3104989589191973
winding_q1,1,leaky_relu,,True,5,3,0,0.955,False,90,,,False,1.1583649159874767
winding_q1,1,leaky_relu,,True,5,3,1,0.807,False,386,,,False,1.1538980840705335
winding_q1,1,leaky_relu,,True,5,3,2,0.9255,False,149,,,False,1.1647605830803514
winding_q1,1,leaky_relu,,True,5,3,3,0.961,False,78,,,False,1.163720249896869
winding_q1,1,leaky_relu,,True,5,3,4,0.9515,False,97,,,False,1.1503866671118885
winding_q1,1,leaky_relu,,True,5,3,5,0.947,False,106,,,False,1.138877916149795
winding_q1,1,leaky_relu,,True,5,3,6,0.9395,False,121,,,False,1.1464044169988483
winding_q1,1,leaky_relu,,True,5,3,7,0.9295,False,141,,,False,1.1907222089357674
winding_q1,1,leaky_relu,,True,5,3,8,0.924,False,152,,,False,1.141785457963124
winding_q1,1,leaky_relu,,True,5,3,9,0.916,False,168,,,False,1.1538392500951886
winding_q1,1,leaky_relu,,True,5,3,10,0.937,False,126,,,False,1.146192834014073
winding_q1,1,leaky_relu,,True,5,3,11,0.925,False,150,,,False,1.1702138329856098
winding_q1,1,leaky_relu,,True,5,3,12,0.8915,False,217,,,False,1.1662364590447396
winding_q1,1,leaky_relu,,True,5,3,13,0.935,False,130,,,False,1.1468434159178287
winding_q1,1,leaky_relu,,True,5,3,14,0.914,False,172,,,False,1.1344480831176043
winding_q1,1,leaky_relu,,True,5,3,15,0.942,False,116,,,False,1.1523627499118447
winding_q1,1,leaky_relu,,True,5,3,16,0.926,False,148,,,False,1.1856237498577684
winding_q1,1,leaky_relu,,True,5,3,17,0.9125,False,175,,,False,1.159283542074263
winding_q1,1,leaky_relu,,True,5,3,18,0.9375,False,125,,,False,1.1533721250016242
winding_q1,1,leaky_relu,,True,5,3,19,0.9055,False,189,,,False,1.1564251249656081
winding_q1,1,leaky_relu,,True,5,4,0,0.989,False,22,,,False,1.0956382078584284
winding_q1,1,leaky_relu,,True,5,4,1,0.932,False,136,,,False,1.0717053329572082
winding_q1,1,leaky_relu,,True,5,4,2,0.9995,False,1,,,False,1.0703295830171555
winding_q1,1,leaky_relu,,True,5,4,3,0.963,False,74,,,False,1.0688506250735372
winding_q1,1,leaky_relu,,True,5,4,4,1.0,True,0,9.0,-1.4702391624450684,False,1.2446635831147432
winding_q1,1,leaky_relu,,True,5,4,5,0.974,False,52,,,False,1.0764092919416726
winding_q1,1,leaky_relu,,True,5,4,6,0.943,False,114,,,False,1.08667854196392
winding_q1,1,leaky_relu,,True,5,4,7,0.9175,False,165,,,False,1.0692940831650048
winding_q1,1,leaky_relu,,True,5,4,8,0.9475,False,105,,,False,1.0830183748621494
winding_q1,1,leaky_relu,,True,5,4,9,0.9065,False,187,,,False,1.0912452081684023
winding_q1,1,leaky_relu,,True,5,4,10,1.0,True,0,58.0,-11.471399307250977,False,1.2350074579007924
winding_q1,1,leaky_relu,,True,5,4,11,0.944,False,112,,,False,1.0860072078648955
winding_q1,1,leaky_relu,,True,5,4,12,0.9645,False,71,,,False,1.0694266660138965
winding_q1,1,leaky_relu,,True,5,4,13,0.95,False,100,,,False,1.0927106670569628
winding_q1,1,leaky_relu,,True,5,4,14,0.9355,False,129,,,False,1.0782351249363273
winding_q1,1,leaky_relu,,True,5,4,15,0.9165,False,167,,,False,1.075193041935563
winding_q1,1,leaky_relu,,True,5,4,16,0.985,False,30,,,False,1.0677487498614937
winding_q1,1,leaky_relu,,True,5,4,17,0.936,False,128,,,False,1.0814862921833992
winding_q1,1,leaky_relu,,True,5,4,18,0.96,False,80,,,False,1.0920212499331683
winding_q1,1,leaky_relu,,True,5,4,19,0.944,False,112,,,False,1.0757935841102153
winding_q1,1,leaky_relu,,True,5,5,0,0.999,False,2,,,False,1.1425276671070606
winding_q1,1,leaky_relu,,True,5,5,1,1.0,True,0,14.0,-3.69559907913208,False,1.3161425828002393
winding_q1,1,leaky_relu,,True,5,5,2,0.9995,False,1,,,False,1.192996040917933
winding_q1,1,leaky_relu,,True,5,5,3,0.958,False,84,,,False,1.2088009580038488
winding_q1,1,leaky_relu,,True,5,5,4,0.9995,False,1,,,False,1.2153546249028295
winding_q1,1,leaky_relu,,True,5,5,5,1.0,True,0,11.0,-2.8742876052856445,False,1.3759939160663635
winding_q1,1,leaky_relu,,True,5,5,6,0.969,False,62,,,False,1.2357635840307921
winding_q1,1,leaky_relu,,True,5,5,7,0.999,False,2,,,False,1.176598790800199
winding_q1,1,leaky_relu,,True,5,5,8,1.0,True,0,99.0,-9.692228317260742,False,1.32299541705288
winding_q1,1,leaky_relu,,True,5,5,9,0.949,False,102,,,False,1.1501904579345137
winding_q1,1,leaky_relu,,True,5,5,10,0.999,False,2,,,False,1.1400954169221222
winding_q1,1,leaky_relu,,True,5,5,11,0.998,False,4,,,False,1.170627583982423
winding_q1,1,leaky_relu,,True,5,5,12,0.9965,False,7,,,False,1.1556687499396503
winding_q1,1,leaky_relu,,True,5,5,13,1.0,True,0,0.0,1.4429796934127808,True,1.3079238748177886
winding_q1,1,leaky_relu,,True,5,5,14,0.9965,False,7,,,False,1.1444405000656843
winding_q1,1,leaky_relu,,True,5,5,15,0.9975,False,5,,,False,1.1549760838970542
winding_q1,1,leaky_relu,,True,5,5,16,0.9995,False,1,,,False,1.1390482920687646
winding_q1,1,leaky_relu,,True,5,5,17,0.9955,False,9,,,False,1.1391989579424262
winding_q1,1,leaky_relu,,True,5,5,18,1.0,True,0,6.0,-1.9551279544830322,False,1.308599041076377
winding_q1,1,leaky_relu,,True,5,5,19,0.9945,False,11,,,False,1.1692546249832958
winding_q1,1,leaky_relu,,True,5,6,0,0.9995,False,1,,,False,1.1416532909497619
winding_q1,1,leaky_relu,,True,5,6,1,0.9995,False,1,,,False,1.1482145411428064
winding_q1,1,leaky_relu,,True,5,6,2,1.0,True,0,147.0,-39.85969543457031,False,1.3212503329850733
winding_q1,1,leaky_relu,,True,5,6,3,1.0,True,0,0.0,1.6104519367218018,True,1.3209911659359932
winding_q1,1,leaky_relu,,True,5,6,4,1.0,True,0,0.0,0.27202335000038147,True,1.3022375421132892
winding_q1,1,leaky_relu,,True,5,6,5,1.0,True,0,0.0,2.7073168754577637,True,1.3106074999086559
winding_q1,1,leaky_relu,,True,5,6,6,0.9885,False,23,,,False,1.151024708058685
winding_q1,1,leaky_relu,,True,5,6,7,0.9995,False,1,,,False,1.170816875062883
winding_q1,1,leaky_relu,,True,5,6,8,1.0,True,0,52.0,-12.78427505493164,False,1.3127345840912312
winding_q1,1,leaky_relu,,True,5,6,9,1.0,True,0,25.0,-4.369953155517578,False,1.3134277078788728
winding_q1,1,leaky_relu,,True,5,6,10,1.0,True,0,0.0,0.7014710903167725,True,1.2959098329301924
winding_q1,1,leaky_relu,,True,5,6,11,1.0,True,0,95.0,-12.238393783569336,False,1.3242705001030117
winding_q1,1,leaky_relu,,True,5,6,12,1.0,True,0,2.0,-0.8167392611503601,False,1.3051150001119822
winding_q1,1,leaky_relu,,True,5,6,13,1.0,True,0,0.0,2.0403332710266113,True,1.3031073750462383
winding_q1,1,leaky_relu,,True,5,6,14,0.9995,False,1,,,False,1.1447747079655528
winding_q1,1,leaky_relu,,True,5,6,15,1.0,True,0,4.0,-1.6411361694335938,False,1.3299349169246852
winding_q1,1,leaky_relu,,True,5,6,16,0.9995,False,1,,,False,1.1504979589954019
winding_q1,1,leaky_relu,,True,5,6,17,0.9975,False,5,,,False,1.1615429997909814
winding_q1,1,leaky_relu,,True,5,6,18,1.0,True,0,0.0,4.197447776794434,True,1.313334541162476
winding_q1,1,leaky_relu,,True,5,6,19,1.0,True,0,4.0,-1.8584175109863281,False,1.3177148329559714
winding_q1,1,gelu,,False,5,3,0,0.973,False,54,,,False,1.25423499988392
winding_q1,1,gelu,,False,5,3,1,0.9945,False,11,,,False,1.2676762079354376
winding_q1,1,gelu,,False,5,3,2,0.913,False,174,,,False,1.2508443330880255
winding_q1,1,gelu,,False,5,3,3,0.9655,False,69,,,False,1.2900157500989735
winding_q1,1,gelu,,False,5,3,4,0.9995,False,1,,,False,1.275665125111118
winding_q1,1,gelu,,False,5,3,5,0.9595,False,81,,,False,1.2385993332136422
winding_q1,1,gelu,,False,5,3,6,0.9355,False,129,,,False,1.2412162080872804
winding_q1,1,gelu,,False,5,3,7,0.888,False,224,,,False,1.265575374942273
winding_q1,1,gelu,,False,5,3,8,0.9995,False,1,,,False,1.2645768329966813
winding_q1,1,gelu,,False,5,3,9,0.9645,False,71,,,False,1.2488162079825997
winding_q1,1,gelu,,False,5,3,10,0.9215,False,157,,,False,1.2500422920566052
winding_q1,1,gelu,,False,5,3,11,0.9605,False,79,,,False,1.2752320000436157
winding_q1,1,gelu,,False,5,3,12,0.9725,False,55,,,False,1.2612417920026928
winding_q1,1,gelu,,False,5,3,13,1.0,True,0,0.0,0.44206857681274414,True,1.422398875001818
winding_q1,1,gelu,,False,5,3,14,0.92,False,160,,,False,1.2500611660070717
winding_q1,1,gelu,,False,5,3,15,0.914,False,172,,,False,1.2582743749953806
winding_q1,1,gelu,,False,5,3,16,0.944,False,112,,,False,1.249662125017494
winding_q1,1,gelu,,False,5,3,17,0.9985,False,3,,,False,1.258418041979894
winding_q1,1,gelu,,False,5,3,18,0.999,False,2,,,False,1.2548228751402348
winding_q1,1,gelu,,False,5,3,19,0.9995,False,1,,,False,1.2659282919485122
winding_q1,1,gelu,,False,5,4,0,0.997,False,6,,,False,1.227850834140554
winding_q1,1,gelu,,False,5,4,1,0.9935,False,13,,,False,1.2174654158297926
winding_q1,1,gelu,,False,5,4,2,1.0,True,0,0.0,0.25440359115600586,True,1.380815583979711
winding_q1,1,gelu,,False,5,4,3,1.0,True,0,10.0,-1.4415929317474365,False,1.3933672499842942
winding_q1,1,gelu,,False,5,4,4,1.0,True,0,30.0,-6.48429536819458,False,1.383067165967077
winding_q1,1,gelu,,False,5,4,5,0.999,False,2,,,False,1.2157998329494148
winding_q1,1,gelu,,False,5,4,6,1.0,True,0,6.0,-1.169504165649414,False,1.3927437090314925
winding_q1,1,gelu,,False,5,4,7,0.9975,False,5,,,False,1.2439887907821685
winding_q1,1,gelu,,False,5,4,8,0.999,False,2,,,False,1.2049339588265866
winding_q1,1,gelu,,False,5,4,9,1.0,True,0,0.0,0.9434191584587097,True,1.3681412499863654
winding_q1,1,gelu,,False,5,4,10,0.9995,False,1,,,False,1.2257877078372985
winding_q1,1,gelu,,False,5,4,11,1.0,True,0,0.0,2.3978304862976074,True,1.3757373339030892
winding_q1,1,gelu,,False,5,4,12,1.0,True,0,4.0,-0.9460349678993225,False,1.385795084061101
winding_q1,1,gelu,,False,5,4,13,1.0,True,0,0.0,1.602027177810669,True,1.3751949169673026
winding_q1,1,gelu,,False,5,4,14,1.0,True,0,0.0,1.3861700296401978,True,1.3948174160905182
winding_q1,1,gelu,,False,5,4,15,1.0,True,0,0.0,6.528403282165527,True,1.3770675000268966
winding_q1,1,gelu,,False,5,4,16,1.0,True,0,8.0,-2.6018033027648926,False,1.3733545830473304
winding_q1,1,gelu,,False,5,4,17,1.0,True,0,32.0,-2.2313590049743652,False,1.3642681250348687
winding_q1,1,gelu,,False,5,4,18,1.0,True,0,0.0,2.190443754196167,True,1.3681011251173913
winding_q1,1,gelu,,False,5,4,19,0.9995,False,1,,,False,1.216232541948557
winding_q1,1,gelu,,False,5,5,0,1.0,True,0,0.0,4.847921371459961,True,1.4790407500695437
winding_q1,1,gelu,,False,5,5,1,1.0,True,0,0.0,2.197108030319214,True,1.4993714999873191
winding_q1,1,gelu,,False,5,5,2,1.0,True,0,0.0,0.3723217248916626,True,1.4877544580958784
winding_q1,1,gelu,,False,5,5,3,0.9995,False,1,,,False,1.3454763749614358
winding_q1,1,gelu,,False,5,5,4,1.0,True,0,9.0,-0.8238208889961243,False,1.4952489170245826
winding_q1,1,gelu,,False,5,5,5,1.0,True,0,1.0,-0.08733384311199188,False,1.4893448748625815
winding_q1,1,gelu,,False,5,5,6,1.0,True,0,0.0,2.4663782119750977,True,1.4873867500573397
winding_q1,1,gelu,,False,5,5,7,1.0,True,0,0.0,4.864650726318359,True,1.4807108750101179
winding_q1,1,gelu,,False,5,5,8,1.0,True,0,0.0,5.128559112548828,True,1.4937555000651628
winding_q1,1,gelu,,False,5,5,9,0.979,False,42,,,False,1.358082541031763
winding_q1,1,gelu,,False,5,5,10,1.0,True,0,0.0,2.4877777099609375,True,1.4778225000482053
winding_q1,1,gelu,,False,5,5,11,1.0,True,0,0.0,4.734344482421875,True,1.484714708989486
winding_q1,1,gelu,,False,5,5,12,1.0,True,0,0.0,2.7502427101135254,True,1.49349204194732
winding_q1,1,gelu,,False,5,5,13,1.0,True,0,0.0,3.4487991333007812,True,1.490808333037421
winding_q1,1,gelu,,False,5,5,14,1.0,True,0,0.0,1.1368629932403564,True,1.4859791670460254
winding_q1,1,gelu,,False,5,5,15,0.9995,False,1,,,False,1.3440671658609062
winding_q1,1,gelu,,False,5,5,16,1.0,True,0,0.0,6.375190258026123,True,1.4877448331099004
winding_q1,1,gelu,,False,5,5,17,1.0,True,0,0.0,0.8107024431228638,True,1.4956753749866039
winding_q1,1,gelu,,False,5,5,18,1.0,True,0,0.0,4.466341972351074,True,1.4908664170652628
