a,seed,factor,cross_step,reproduced,residual,growth,relax,ratio,branch_converged,branch_grad,branch_dist,hess_min_eig
1.3,300043,0.5,2328,True,0.01663710011408681,0.0004386910979932849,0.11973351321037852,0.0036638956481839795,True,8.385500590343126e-10,0.05801095551005986,0.15189895557029298
1.3,300027,2.0,2342,True,0.03342788083746506,0.00045267026797718673,0.10626924329254799,0.004259654571276407,True,5.633254886866501e-11,0.06663510709388731,0.14763643464966736
1.3,300027,1.0,2347,True,0.033061139003754736,0.00045047670429472893,0.10677217391013472,0.004219045916156719,True,9.207040288592566e-10,0.06599533441795558,0.14764271150260405
1.3,300039,2.0,2347,True,0.029788512778919918,0.00045255160595033595,0.1156268054860633,0.0039138987196604925,True,5.6402729058449563e-11,0.0633241359860488,0.14816778492732913
1.3,300027,0.5,2358,True,0.03244088769495557,0.00044540378192621565,0.10784364308505015,0.0041300884241730505,True,9.205971226219217e-10,0.06459790706209567,0.14765331819633806
1.3,300039,1.0,2367,True,0.029000959356457967,0.00044412324622822226,0.11776985582224501,0.003771111403061885,True,9.238488810764389e-10,0.06103846955211445,0.14818318483676948
1.3,300027,0.25,2385,True,0.03080892776384414,0.00043004370207848174,0.11047437746555443,0.003892700841084785,True,9.159590293270764e-10,0.06080854315933948,0.14768116908612877
1.3,300043,0.25,2403,True,0.012252109722518778,0.0003988571997514473,0.12779907349807398,0.0031209709807282627,True,7.893190814498019e-10,0.04926106780752271,0.1519844448564114
1.3,300039,0.5,2407,True,0.02653901214454324,0.0004262868372204899,0.12215522366062238,0.0034897143523294656,True,8.920573364191997e-10,0.05645501310520551,0.14823119869199736
1.3,300022,2.0,2422,True,-0.0023452692533696418,0.00045125689531410674,0.10917515277955113,0.0041333296434702006,True,8.13299709480006e-10,0.06450610794416356,0.15278871010532438
1.3,300022,1.0,2433,True,-0.0026791417017547614,0.0004460739169562896,0.11022018994587507,0.0040471162059813135,True,8.123080795247734e-10,0.06318256142670187,0.15279518339749745
1.3,300022,0.5,2454,True,-0.004247631719802802,0.0004351801621647091,0.11233644375140629,0.0038739001131968915,True,8.058288248919548e-10,0.060452910921767966,0.15282554399952322
1.3,300017,2.0,2467,True,0.031688141015500326,0.00044304819092546546,0.10906462289901155,0.004062253911020315,True,3.496384711702133e-10,0.06509550969545685,0.14871916671360214
1.3,300017,1.0,2475,True,0.03157523484036262,0.0004399067715941061,0.10980854715632994,0.004006125051156799,True,8.956647837678536e-10,0.06421564215070497,0.14872130367479613
1.3,300032,0.25,2477,True,0.0007052295871481373,0.00033421159013959664,0.22188918526558496,0.0015062094609954518,True,3.134320060438345e-13,0.02317146595433961,0.15078544787973847
1.3,300017,0.5,2490,True,0.030471140570033528,0.00043315921561487997,0.11132687123268546,0.0038908774747610517,True,8.923210681639759e-10,0.062346387389201396,0.14874218091122465
1.3,300045,2.0,2494,True,0.029951232544252804,0.0005417915026654093,0.14041278992179773,0.003858562335860983,True,5.915280418267166e-11,0.060446880289008575,0.14841413431118436
1.3,300039,0.25,2502,True,0.02205973232057512,0.00038172996266906505,0.13225284896351266,0.0028863647600845315,True,8.390076040604849e-10,0.04654898319492595,0.14831805585005556
1.3,300022,0.25,2504,True,-0.007443619680769453,0.00040654855410232865,0.11725160852395142,0.0034673174996936737,True,7.794560912509352e-10,0.053982091718371095,0.15288715114921103
1.3,300017,0.25,2527,True,0.027987764675984295,0.0004132679979402363,0.11501434844113771,0.0035931864462262243,True,8.777929761099451e-10,0.05746685792508899,0.1487889976729889
1.3,300045,1.0,2532,True,0.027514723292165977,0.0005168922552625238,0.14631693438533083,0.0035326892094476895,True,9.41306866437605e-10,0.055412874043620164,0.1484595955744205
1.3,300034,2.0,2544,True,0.09007729144372001,0.0004461755305465812,0.11690635175877041,0.003816520863359409,True,6.750381503772829e-13,0.061966714964514225,0.15045160993505519
1.3,300004,2.0,2573,True,-0.11319007581021112,0.0004697051795742542,0.10860735016595958,0.0043248010273385,True,4.0581725046368033e-11,0.06374235838893583,0.15238498980657592
1.3,300034,1.0,2578,True,0.08860101320231029,0.00043452656919568637,0.12047751976746453,0.0036067024788887805,True,6.634816394207599e-13,0.05857316817681202,0.1504798302016348
1.3,300004,1.0,2596,True,-0.11494665223116718,0.0004488121650826039,0.11084921572812868,0.004048852868597382,True,7.128114573205432e-10,0.05970577371408936,0.15241613973308082
1.3,300041,0.25,2610,True,0.010092215838861884,0.00033551466099954267,0.24506067834624112,0.0013691085133025749,True,1.7712628369234706e-10,0.020674410464511794,0.14983041185455695
1.3,300045,0.5,2612,True,0.023141804511026542,0.0004678440680901608,0.1580471019324247,0.0029601559431959358,True,8.725082292944386e-10,0.046471876662488754,0.1485407188991329
1.3,300004,0.5,2642,True,-0.11827111564174542,0.000410807674492963,0.11518078971678578,0.003566633598389839,True,6.957672400460108e-10,0.05258482149095123,0.15247474899251603
1.3,300034,0.5,2647,True,0.08488926965613719,0.0004102484874412595,0.12778169414973722,0.003210541933811911,True,9.671752827875718e-10,0.052087341021831435,0.15055050597136538
1.3,300004,0.25,2738,True,-0.12359422530084774,0.0003455424326938878,0.12374476350904509,0.002792380242163786,True,6.273739160556763e-10,0.04103358891186559,0.15256764912459436
1.3,300045,0.25,2790,True,0.016194306729269803,0.00037597754921706,0.18270499252461367,0.0020578394931731765,True,6.946522643127423e-10,0.032191703354042644,0.1486683588525084
1.3,300034,0.25,2805,True,0.07862726987415436,0.00035477201223261525,0.1442752304813857,0.002458994596985847,True,5.373641852671196e-12,0.039721816259575604,0.1506688394342403
1.3,300035,2.0,2866,True,0.02886953966187389,0.00042369716787783523,0.11420724363816108,0.003709897501950231,True,9.723671286557267e-10,0.06145735523619322,0.14568548733053335
1.3,300035,1.0,2902,True,0.02718170691866284,0.0004102635370083611,0.1177051888783015,0.003485517851150499,True,9.588326348175524e-10,0.0577447538011846,0.14571944029694253
1.3,300040,2.0,2909,True,0.06541104940054865,0.0004224181099474309,0.1083139901756407,0.0038999404348638864,True,9.572920804581248e-10,0.06275741354999909,0.1504473237766044
1.3,300049,2.0,2909,True,-0.033360936793044194,0.00041292945833491844,0.0970251917792636,0.004255899429442514,True,2.9249643137239933e-10,0.06594306178018883,0.1530373700431819
1.3,300049,1.0,2912,True,-0.03344565610166228,0.00041160187341322666,0.0972484242468234,0.004232478588738383,True,7.752320825213377e-10,0.06558465289055704,0.1530389995634955
1.3,300005,2.0,2912,True,0.03064552403551013,0.00044623030996092107,0.11483367908342915,0.0038858835972391437,True,1.026629773380472e-09,0.06414640283689366,0.1448511723031364
1.3,300049,0.5,2918,True,-0.033729727107668306,0.00040873929772564923,0.09770639514787181,0.004183342319681847,True,7.750110657400722e-10,0.06482205705554911,0.15304446204710578
1.3,300005,1.0,2924,True,0.03038172495977287,0.0004412822041757205,0.11601543264874273,0.003803650894547629,True,1.0247996711214985e-09,0.06281550520563073,0.14485637609104743
1.3,300049,0.25,2931,True,-0.03480735295109272,0.0004010702899021109,0.09875007276708245,0.004061468297325696,True,4.651761831633849e-12,0.0628776987860622,0.15306515827290787
1.3,300040,1.0,2936,True,0.06375512351402257,0.00041325465335497656,0.11076844107290892,0.0037307977737356447,True,1.0673003279781934e-12,0.060011411754876676,0.1504787450721411
1.3,300011,2.0,2936,True,0.03130407525781864,0.00046798104075962215,0.1140898132568292,0.004101865253352141,True,8.315861304685618e-10,0.06381109855600897,0.14867027470913774
1.3,300031,2.0,2940,True,0.030564780455550222,0.00042516570225904695,0.11025329208564444,0.003856263103044392,True,6.166757642728227e-13,0.061551084257210675,0.1483758849482595
1.3,300005,0.5,2947,True,0.0287864422878763,0.0004307336349728888,0.11843680311088262,0.0036368225387646475,True,6.79668127334665e-13,0.06003663000917925,0.1448877988696096
1.3,300011,1.0,2955,True,0.02989506664036523,0.0004586323936634213,0.11606392750438191,0.003951549835723989,True,5.184872279781483e-12,0.06146483979419948,0.1486953693435348
1.3,300035,0.5,2975,True,0.02361835224871145,0.00038359797786717407,0.1247698145829416,0.0030744453628419447,True,6.031997817901313e-13,0.05088608039424969,0.1457908205072921
1.3,300031,1.0,2983,True,0.028158111043599332,0.00040878794299457574,0.11418274418720785,0.0035801201477900124,True,9.301367013842682e-10,0.05712056509028862,0.14841960033985444
1.3,300040,0.5,2993,True,0.06099565172352217,0.00039399614604574475,0.11584049548226538,0.00340119527636226,True,9.183345767854734e-10,0.054666019164386626,0.15053092428886902
1.3,300011,0.5,2996,True,0.02770879949170535,0.00043872748135602197,0.12014915391910667,0.0036515236857298707,True,8.174848842561894e-10,0.05679146980010863,0.14873418600775665
1.3,300005,0.25,3003,True,0.025370808986201254,0.0004013923003950364,0.1242104203303322,0.0032315509385408333,True,9.767437611756663e-10,0.05321442660184594,0.144954807347549
1.3,300031,0.5,3072,True,0.02444325923352464,0.00037737398304642087,0.12211780422863525,0.0030902454022173694,True,8.815293499504773e-10,0.04926009361560624,0.14848672081025843
1.3,300011,0.25,3089,True,0.02291939224290629,0.0003920379269270022,0.1293108327386436,0.0030317485289060742,True,7.648607519908368e-10,0.04700359950331645,0.14881870736134248
1.3,300040,0.25,3121,True,0.0557462019626922,0.00034976988873404636,0.12721448885772618,0.0027494500970343177,True,5.265412888685872e-12,0.044020848900265364,0.15062955941804748
1.3,300035,0.25,3136,True,0.017951441430868575,0.00032893422345930544,0.14015583206988153,0.002346917845668379,True,3.144102140098526e-10,0.0386861318002083,0.14590349092108126
1.3,300003,2.0,3187,True,0.0791401274086696,0.0004220285141811231,0.11179111968971865,0.00377515240345103,True,9.00490543893559e-10,0.06121216741472857,0.15047502007871733
1.3,300003,1.0,3224,True,0.07739827274101851,0.0004101278334647299,0.11515036143225217,0.003561672133404683,True,8.865951378004416e-10,0.05774301684045646,0.1505089329589223
1.3,300031,0.25,3259,True,0.018060302937023875,0.0003188490966928906,0.13890269569408176,0.002295485304296192,True,7.454126690897844e-10,0.0364187491552439,0.14860103018978585
1.3,300003,0.5,3300,True,0.07405260124851076,0.00038603272602965466,0.1220149026560738,0.0031638162029909898,True,8.464874064282452e-10,0.05124731179087405,0.15057382087230556
1.3,300036,2.0,3304,True,0.03218839101954951,0.0004486093387627721,0.11103321560793877,0.004040316551281588,True,1.0158394312363705e-09,0.0656457137678057,0.14686596057902837
1.3,300036,1.0,3307,True,0.031859596087436604,0.0004472063103700053,0.11134988583708266,0.004016226033893903,True,6.74246032270065e-13,0.06524657123022948,0.14687222948986378
1.3,300036,0.5,3314,True,0.0314084728937547,0.00044385924120281424,0.11203535718868807,0.003961778248765467,True,1.0131050746584047e-09,0.06435743162269958,0.14688082456339882
1.3,300009,2.0,3327,True,0.029763767160132293,0.0003936570029622295,0.1056866602411768,0.0037247558212541183,True,3.89541581283237e-10,0.06225846237499866,0.14543654462986963
1.3,300036,0.25,3332,True,0.030469839545710142,0.0004333733664515096,0.11375864565119596,0.003809586198664044,True,1.0074589320337862e-09,0.06184736947280278,0.14689868804357492
1.3,300023,2.0,3334,True,0.01658854111537411,0.00039717787030270867,0.09742159901999704,0.004076897467277074,True,5.802912404068161e-13,0.06467299201480081,0.15048519053783527
1.3,300048,1.0,3338,True,0.03218660878166535,0.00038034898491250087,0.09373313573869252,0.004057785775702955,True,5.774480286296901e-13,0.06568450452154728,0.1475037997146416
1.3,300048,2.0,3338,True,0.03206391995174718,0.000380286748427585,0.09372152592898444,0.004057624378797881,True,5.738196593232936e-12,0.0656741512552621,0.14750610490561208
1.3,300048,0.5,3340,True,0.03202943181278073,0.00037968142391559353,0.0938785731347502,0.00404438852485126,True,8.970371958259837e-10,0.06546159895730952,0.14750675257235157
1.3,300048,0.25,3345,True,0.03171043556590569,0.00037764947582102513,0.09423532163934831,0.00400751511483499,True,8.966456867352118e-10,0.06484697686300933,0.14751274362861633
1.3,300023,1.0,3351,True,0.016031907039147253,0.0003915518380135379,0.09864599981458319,0.003969262197651257,True,5.790897275592677e-13,0.06295129346615802,0.1504955337807824
1.3,300008,2.0,3354,True,0.03079659688781833,0.00039065031882303257,0.09853792653701447,0.003964466602372539,True,9.124070316553906e-10,0.06418544507672408,0.14734277379793723
1.3,300009,1.0,3355,True,0.02858241485681723,0.0003847964532217277,0.10798755957673979,0.0035633405804330423,True,9.698320135257538e-10,0.05955433753762307,0.1454604796803592
1.3,300008,1.0,3371,True,0.029813704717908784,0.00038520309382502845,0.09982640266151883,0.0038587295901179146,True,9.094997073175182e-10,0.062452560207766794,0.14736127424761608
1.3,300023,0.5,3384,True,0.014134646396070538,0.00037975558306211884,0.10111659753551512,0.0037556206628564367,True,8.977051736518138e-10,0.059515972420475904,0.15053071271112792
1.3,300008,0.5,3407,True,0.02819367694378916,0.00037363484041303926,0.10250412981384831,0.0036450710921752654,True,9.007252617376782e-10,0.05896074093119452,0.147391701132989
1.3,300009,0.5,3412,True,0.026077122897199878,0.00036672660550603957,0.11268119283354644,0.0032545502606435048,True,9.441230056864841e-10,0.05434815107117785,0.14551109128347442
1.3,300030,2.0,3418,True,0.028464568107854804,0.0003849862150350616,0.10512654492687248,0.0036621218294852504,True,9.563101983477845e-10,0.06160716502406771,0.14748700241072496
1.3,300030,1.0,3445,True,0.027192558164644387,0.0003767695354939543,0.10731373503513884,0.0035109162435785573,True,9.459269567722167e-10,0.059049049541179954,0.14751425488268127
1.3,300023,0.25,3459,True,0.010631915067645936,0.0003514703296926663,0.10666205733871721,0.0032951767335270238,True,5.468663716312605e-13,0.05207349244291137,0.15059535425335016
1.3,300003,0.25,3467,True,0.06814761311215611,0.00033473212282080834,0.13718605486685687,0.002439986506978977,True,4.617703788789562e-13,0.03935752073155108,0.1506875386971095
1.3,300008,0.25,3487,True,0.024478257094216582,0.0003456173999020947,0.10851204940629684,0.0031850601089286855,True,5.558873673872089e-13,0.051363662258305354,0.14746117204927897
1.3,300030,0.5,3501,True,0.024922550327157733,0.00035988772676914013,0.11180833167826693,0.003218791671131735,True,5.943255870083375e-13,0.05409947866023401,0.14756275874136254
1.3,300009,0.25,3538,True,0.021381952309477148,0.0003265807734514089,0.12307992835702562,0.002653403993737108,True,5.656076735444104e-13,0.044145028140892606,0.14560539989176988
1.3,300030,0.25,3624,True,0.020426980498126523,0.0003221825274938904,0.12176052360264761,0.0026460343464462955,True,8.360048269970277e-10,0.044317277730485216,0.14765831985042918
1.5,300012,2.0,3642,True,0.07085542815517809,0.0022154868656364467,0.11830836215979869,0.01872637593143244,True,6.217091598481606e-10,0.13142765169222503,0.14684938910803041
1.5,300012,1.0,3643,True,0.06887921941485753,0.002197865098701469,0.11909025337967734,0.018455457405857977,True,5.856668284023869e-10,0.12961668764544232,0.14689016925310347
1.5,300012,0.5,3647,True,0.06696430041995916,0.002134177831667828,0.12058998809684937,0.01769780282218626,True,1.531095415382988e-10,0.125096355619581,0.14692956180369987
1.5,300012,0.25,3658,True,0.05971625913298495,0.0019493440380711944,0.12475783859228447,0.015625022524169873,True,2.5823080175915725e-10,0.11112280853330425,0.14707756466358723
1.3,300001,2.0,3894,True,0.10118651738027906,0.0003715709423774823,0.09942411779556075,0.003737231474776765,True,9.967467955607906e-10,0.06166061564900005,0.15122402713891234
1.3,300001,1.0,3931,True,0.09949251939717496,0.0003633262191031425,0.10206907166553203,0.003559611282580471,True,9.804367318011487e-10,0.05869346203387593,0.1512572674258616
1.3,300001,0.5,4008,True,0.0968687298671147,0.00034642444416952805,0.10754839823297412,0.0032211027766224326,True,9.416630877834287e-10,0.053058073778771586,0.15130859297466454
1.3,300012,2.0,4138,True,0.03278581665735403,0.0006281305764490528,0.1512924965921935,0.004151762913544674,True,9.635863886317542e-10,0.06490430141725412,0.14895060354409864
1.3,300012,1.0,4142,True,0.03246814414342625,0.0006243055672881192,0.15208854787712484,0.0041048821624130915,True,9.622240335245558e-10,0.06419594003581608,0.148956741833467
1.3,300012,0.5,4151,True,0.03169261467592843,0.0006149219527872282,0.1538200017170939,0.003997672252781495,True,9.58174949973467e-10,0.06255631288559194,0.14897171383881766
1.3,300001,0.25,4172,True,0.09117566215219397,0.0003092766942370291,0.11965259695324226,0.0025847888145535862,True,7.207704576413232e-10,0.04238249131141103,0.15141928925263967
1.3,300012,0.25,4175,True,0.028931645834075592,0.0005833406838203308,0.15849476793295694,0.003680504356251577,True,6.061466432949469e-13,0.05752631532652153,0.14902486244294025
1.5,300015,2.0,4667,True,0.06847956155354606,0.0021336386868295557,0.11276883434707155,0.01892046414404534,True,6.450617648541546e-10,0.1329117892689453,0.1480109178396328
1.5,300015,1.0,4668,True,0.06954667558419247,0.0021221013743764,0.11286180303744481,0.01880265348651517,True,6.3309733085333e-10,0.13244120944327875,0.1479890973856827
1.5,300015,0.5,4669,True,0.06837397311433069,0.00210571612689206,0.11331907470613435,0.01858218602960469,True,1.8476193101510385e-10,0.13100947346654213,0.14801307476473316
1.5,300015,0.25,4673,True,0.06525450786763698,0.0020353410535590526,0.11479540777541677,0.017730160927177063,True,2.1652796743099056e-13,0.12531000764781108,0.14807663582553143
1.5,300021,2.0,4722,True,0.0692088460246123,0.001708157564594633,0.09630229828116577,0.0177374537792179,True,6.913858872350728e-10,0.13070374597875034,0.1459968087002276
1.5,300021,1.0,4726,True,0.06706824451083904,0.0016723442556483945,0.09720676122581379,0.017203991106786245,True,6.160604402918185e-10,0.12708262035606666,0.14603745392461154
1.5,300021,0.5,4735,True,0.06299606436976246,0.001593736659986922,0.09898871257448429,0.01610018575388291,True,4.681363560687934e-10,0.11948705426321737,0.1461143663110518
1.5,300021,0.25,4757,True,0.05342834088408588,0.001407708795825507,0.10291177653321118,0.013678792099864471,True,1.9188601120372073e-10,0.10181497309799425,0.14629294801058154
1.3,300015,2.0,5331,True,0.03154484295112048,0.0006115961958900987,0.14519503157962538,0.0042122391464524565,True,9.181521946812626e-10,0.06534810463103824,0.150084866431765
1.3,300015,1.0,5332,True,0.03181793130646349,0.0006109101905884183,0.14535260975561434,0.004202953023104021,True,9.189583796611472e-10,0.06522730504709351,0.1500796380949738
1.3,300015,0.5,5335,True,0.03152816055726304,0.0006078674528038593,0.14588162720771297,0.00416685407503955,True,9.18020352010801e-10,0.06467680859077163,0.15008518574415547
1.3,300015,0.25,5343,True,0.03013859162561694,0.0005968024846224835,0.14742856308053237,0.004048079097782986,True,5.813505059293345e-13,0.06278180291908342,0.1501117526501138
1.5,300013,2.0,5462,True,0.06606212952463242,0.0019110699768944662,0.10692926060656803,0.017872282722743157,True,5.899251735979466e-10,0.13015402514415708,0.14719361969232336
1.5,300013,1.0,5465,True,0.06531490642235394,0.0018785482415947267,0.10769964210825483,0.01744247431859146,True,2.346623329679831e-13,0.1274911622447652,0.1472090714153268
1.5,300013,0.5,5471,True,0.06233222790524695,0.0018106274944329342,0.10931580496062056,0.016563272759004856,True,4.3051031099403114e-10,0.12167770050421645,0.14727056726722615
1.5,300013,0.25,5487,True,0.054852291021998845,0.001628852364210255,0.11319013265433116,0.014390409534942158,True,1.9581466049328755e-10,0.10630014906454122,0.14742348945892472
1.3,300021,2.0,5495,True,0.03172874425695338,0.000551754342626819,0.13234653623039308,0.004169012339441263,True,8.574469797378859e-10,0.06462152370963992,0.14800441858126923
1.3,300021,1.0,5505,True,0.031081070907311492,0.0005444788296933104,0.13368866460422482,0.004072737440419491,True,8.5673354456757e-10,0.06315953473736435,0.1480159204453734
1.3,300021,0.5,5526,True,0.029510379871303227,0.0005284562184282427,0.13648731061873418,0.003871834063053969,True,8.516749742514679e-10,0.06006852944046592,0.1480437604288245
1.3,300021,0.25,5578,True,0.025918278778210624,0.00048461592351058266,0.14318425924553904,0.00338456144595853,True,8.226813249731513e-10,0.05242490045822912,0.14810714369944783
1.3,300047,2.0,5717,True,0.030711474258056537,0.0005540863281225449,0.14268290485071533,0.0038833406756210087,True,1.0886598766565725e-09,0.06390865643698973,0.14639650554903075
1.3,300047,1.0,5723,True,0.03005166449395258,0.0005495957635517834,0.14371640710265296,0.0038241685457612445,True,1.0843001251644585e-09,0.06294442630618491,0.14641050964536362
1.3,300047,0.5,5737,True,0.02906467733979823,0.0005386571176682491,0.14592330429204434,0.003691371438452387,True,4.320282144185117e-10,0.060790620878567125,0.14643143181220528
1.3,300047,0.25,5774,True,0.026473979367041878,0.0005041799110705492,0.15159911445713956,0.00332574443377169,True,6.521598604029843e-11,0.054716464591077596,0.14648619906688676
1.5,300044,2.0,5868,True,0.06852431508257695,0.0021923538672283783,0.12006861792414059,0.018259174671382564,True,6.620293365160873e-10,0.13060102621659375,0.14371521848265464
1.5,300044,1.0,5870,True,0.06574915462779041,0.0021598009419149153,0.12135921131342148,0.01779676151929686,True,5.968252712786754e-10,0.12753661745909817,0.14377331599706558
1.5,300044,0.5,5876,True,0.06170419413692296,0.0020648901161909976,0.12384273716834561,0.01667348577239608,True,4.5506201432933546e-10,0.12049002506324946,0.14385753655414885
1.5,300014,2.0,5879,True,0.0654774027454772,0.0021814846110784773,0.12197539127437153,0.017884628926267958,True,2.542131002231107e-13,0.13008670051998905,0.14602448854073033
1.5,300014,1.0,5880,True,0.06508946057787002,0.0021676328808502418,0.12243337928463031,0.017704590802896804,True,5.344721527335283e-10,0.12896240764855094,0.1460333729758283
1.5,300014,0.5,5882,True,0.06271898129454145,0.0021327970572297262,0.1235511454993477,0.017262462833588108,True,3.928240976860259e-10,0.12604692626702985,0.14608754850200933
1.5,300014,0.25,5890,True,0.05782791931031728,0.0019944103335543077,0.12676537392091347,0.015733084452530254,True,1.3289816296058188e-12,0.11555216998829287,0.1461987249085054
1.5,300044,0.25,5894,True,0.05281266598876955,0.0018006482893865897,0.1298340414371701,0.013868845716074918,True,1.447032469976267e-10,0.10124890182072566,0.1440407355306486
1.5,300029,2.0,6249,True,0.0695614664329145,0.002203831177304208,0.11564285391584753,0.019057218865490125,True,6.285293019554772e-10,0.13190372606841017,0.14795073591336144
1.5,300029,1.0,6250,True,0.06841579857109603,0.002185779786004584,0.11617534130821816,0.01881448990285827,True,6.00490602555015e-10,0.13048296180431063,0.1479738544431675
1.5,300029,0.5,6253,True,0.06658784712718924,0.0021373299726503013,0.117273199899462,0.018225220890046735,True,1.6049742546271617e-10,0.12695834944395124,0.14801065181505224
1.5,300029,0.25,6262,True,0.061309725248592795,0.0019880713175260993,0.1203101829110728,0.016524547377636197,True,3.385457038405232e-10,0.1157238313750959,0.14811628686836562
1.3,300014,2.0,6340,True,0.030944678607365717,0.0005995342181210349,0.1520714331469916,0.003942451292226119,True,6.856175783359619e-13,0.06415644758109096,0.14815352454339872
1.3,300014,1.0,6343,True,0.030836344444542974,0.0005970025278271329,0.1526237066090646,0.003911597621962588,True,1.0377792752751247e-09,0.06367688897544,0.1481558464358366
1.3,300014,0.5,6349,True,0.029983068211578923,0.0005910580624231881,0.15386239037555816,0.0038414719866270894,True,1.0325566855533264e-09,0.06253940623226129,0.14817412328920612
1.3,300014,0.25,6368,True,0.028714478686730383,0.0005684612657479178,0.1572867120982613,0.0036141722219534002,True,1.0164421294662357e-09,0.05883134977453608,0.14820125234709847
1.3,300013,2.0,6373,True,0.03178920778963645,0.0005861662151782794,0.1428035862425768,0.004104702343977369,True,5.650590672451328e-13,0.0644016603057036,0.14924556685224608
1.3,300013,1.0,6379,True,0.03155493425849287,0.0005812859243583264,0.14373249251754866,0.0040442207198720615,True,3.45589805036961e-10,0.06348956646302462,0.1492501137991503
1.3,300013,0.5,6391,True,0.0303715464463028,0.0005704166338781715,0.145707829339553,0.003914797416608893,True,8.850783905691578e-10,0.06147741054503442,0.1492730559626593
1.3,300013,0.25,6423,True,0.027515174599384462,0.0005362243041126299,0.15076213261825422,0.0035567572227862216,True,8.625771828578432e-10,0.05578998003261404,0.14932825192501187
1.3,300044,2.0,6696,True,0.03214010139304446,0.0006157547273119398,0.15178552216581678,0.004056742161740985,True,1.003788001503747e-09,0.0647363153936471,0.14579419151605671
1.3,300044,1.0,6702,True,0.031583161803307114,0.0006101836782996365,0.15298222520428847,0.003988591991552046,True,1.0016976430184815e-09,0.06367811321468864,0.14580509958786236
1.3,300044,0.5,6715,True,0.03011446360661374,0.0005969931808291261,0.1555438741591504,0.0038381015263789214,True,6.198136405163868e-11,0.06130249628059836,0.14583381804599954
1.3,300044,0.25,6751,True,0.026642765407767666,0.0005539730916177795,0.16221108555347682,0.0034151370711044825,True,9.621187479526283e-10,0.054474592078028294,0.14590142810108978
1.5,300016,2.0,7167,True,0.07095995027128388,0.00209945196130691,0.11241167966219863,0.018676457531956136,True,7.836583981561673e-10,0.13401350299003312,0.14363912151722996
1.5,300016,1.0,7168,True,0.06878185377758927,0.00208273709188415,0.11312556606112593,0.018410843493669414,True,7.403015188714446e-10,0.1321554098644917,0.14368216920315388
1.5,300016,0.5,7172,True,0.06656746966361227,0.002025634817455421,0.11448476729128222,0.017693487661128077,True,2.9466056331028945e-13,0.12763288288710228,0.14372577444311818
1.5,300016,0.25,7183,True,0.05941605654607485,0.0018595308711219826,0.11811927372335904,0.015742823440288774,True,3.629986038318489e-10,0.11408628794419418,0.14386549567735948
1.3,300029,2.0,7364,True,0.03198419325456037,0.0006376545307158418,0.15004010997199285,0.004249893783967962,True,3.2632805333811243e-10,0.06518513283197258,0.1500349973387936
1.3,300029,1.0,7366,True,0.03167421093210043,0.0006355562955742655,0.15047210960261756,0.004223748156736214,True,5.29816425107188e-13,0.06478922202848914,0.15004085967141106
1.3,300029,0.5,7371,True,0.031090746739253383,0.0006299465998139933,0.15144167884189483,0.004159664661877249,True,5.287944561394031e-13,0.06382128031672707,0.15005188578955314
1.3,300029,0.25,7386,True,0.030005865998115944,0.0006095540453771649,0.15411544120507592,0.0039551782781197965,True,8.406737040441564e-10,0.06068095927005679,0.15007235916471712
1.5,300025,2.0,7473,True,0.06977403085723655,0.0023248014222616987,0.12409793411801777,0.018733602930495207,True,2.679310766307008e-13,0.13139038803616465,0.14657769417949335
1.5,300025,1.0,7474,True,0.06888803094664842,0.002304931718221945,0.1247125220451685,0.018481958991953852,True,5.623015993799774e-10,0.1299891128865287,0.14659684546753368
1.5,300025,0.5,7477,True,0.06725479445033433,0.002251758181164504,0.12602346656142452,0.017867768937041457,True,4.897963649247439e-10,0.12634632334779283,0.14663207940531112
1.5,300025,0.25,7486,True,0.060960797098045694,0.0020794251185286576,0.12995372829411717,0.016001273267223302,True,1.2374042762663962e-13,0.11392524646310509,0.14676702092523217
1.3,300016,2.0,7790,True,0.033502286187724106,0.0006079828311381111,0.14494360164551118,0.004194616555928118,True,1.0427350584547856e-09,0.06613137813041625,0.14571196859393318
1.3,300016,1.0,7794,True,0.03299313826991401,0.0006042843559168193,0.14571191029136138,0.004147117107369669,True,1.0414171313505305e-09,0.06539303647720196,0.1457213350008857
1.5,300020,2.0,7795,True,0.06750189625500935,0.002528671924819988,0.1304868657321587,0.01937874674689801,True,2.5283028708827926e-12,0.13097738963452787,0.14734832330501715
1.5,300020,1.0,7796,True,0.06722772724014936,0.0025118952892930783,0.13103837490155423,0.019169157822509632,True,2.444238388077391e-13,0.12973876711863142,0.14735416980526012
1.5,300020,0.5,7798,True,0.06463946532559994,0.0024661069930913865,0.13241337647524262,0.018624304120456254,True,2.1688900675442824e-13,0.12645398939988173,0.14740923942227274
1.3,300016,0.5,7803,True,0.031888940110837316,0.0005952739345281982,0.14736739938061522,0.004039386845599046,True,1.0376546926392505e-09,0.06370603436996802,0.1457416201612794
1.5,300020,0.25,7806,True,0.058369260638646114,0.002278537328527308,0.1365478100574133,0.016686736517921946,True,1.256419013967447e-13,0.11423058822855214,0.14754171760627283
1.3,300016,0.25,7829,True,0.029711828767992943,0.0005643947278079924,0.15176060643310507,0.0037189804460670325,True,1.021851356352091e-09,0.05861330358154149,0.14578150355247274
1.3,300025,2.0,8010,True,0.03201568616579453,0.0006290987693510075,0.15413711698824703,0.004081422967051968,True,1.021251888611019e-09,0.06481187804371302,0.14872050255679448
