activation,parameter,seed,eval_errors,solved,w2_abs,w1_abs
sin_family,1.3,51,63,False,4.511268138885498,0.8379224538803101
sin_family,1.3,52,86,False,4.119558334350586,0.8663740158081055
sin_family,1.3,53,96,False,4.018772602081299,0.8739311695098877
sin_family,1.3,54,103,False,1.4461734294891357,1.080843210220337
sin_family,1.3,55,187,False,0.10750074684619904,0.026201730594038963
sin_family,1.3,56,98,False,3.427875518798828,0.9046794176101685
sin_family,1.3,57,186,False,0.7283892035484314,0.016032280400395393
sin_family,1.3,58,107,False,1.6177858114242554,1.064943790435791
sin_family,1.3,59,189,False,0.1651574671268463,0.01053667813539505
sin_family,1.3,60,91,False,4.116603851318359,0.8546800017356873
sin_family,1.3,61,111,False,5.1576151847839355,0.8308870792388916
sin_family,1.3,62,99,False,4.099820137023926,0.8840394616127014
sin_family,1.3,63,106,False,5.237949371337891,0.8311386704444885
sin_family,1.3,64,112,False,2.9778056144714355,0.9593099355697632
sin_family,1.3,65,188,False,0.2367566078901291,0.015403524972498417
sin_family,1.3,66,195,False,0.1924920678138733,0.012887516058981419
sin_family,1.3,67,76,False,5.294900894165039,0.8264135718345642
sin_family,1.3,68,201,False,0.6878201961517334,0.014885006472468376
sin_family,1.3,69,91,False,4.1030049324035645,0.8529708981513977
sin_family,1.3,70,203,False,0.8265682458877563,0.018661433830857277
sin_family,1.3,71,99,False,5.769857883453369,0.8325415849685669
sin_family,1.3,72,112,False,3.563300848007202,0.8952089548110962
sin_family,1.3,73,102,False,3.8334884643554688,0.8983896374702454
sin_family,1.3,74,212,False,0.3346596658229828,0.014656761661171913
sin_family,1.3,75,91,False,5.224520683288574,0.8264579176902771
sin_family,1.3,76,112,False,4.6055498123168945,0.8542777895927429
sin_family,1.3,77,85,False,5.577319622039795,0.8347771167755127
sin_family,1.3,78,103,False,3.1692538261413574,0.9124773144721985
sin_family,1.3,79,196,False,0.25824978947639465,0.030547788366675377
sin_family,1.3,80,191,False,0.49144694209098816,0.0076286680996418
sin_family,1.3,81,101,False,2.6498255729675293,0.9199537634849548
sin_family,1.3,82,182,False,1.1466493606567383,0.027934979647397995
sin_family,1.3,83,103,False,3.886425256729126,0.8956499695777893
sin_family,1.3,84,57,False,4.9853515625,0.8305264711380005
sin_family,1.3,85,90,False,4.6125030517578125,0.8500110507011414
sin_family,1.3,86,202,False,0.5619500875473022,0.0661633163690567
sin_family,1.3,87,95,False,3.6981029510498047,0.8843759298324585
sin_family,1.3,88,99,False,4.770239353179932,0.8499546647071838
sin_family,1.3,89,39,False,5.3853936195373535,0.8253491520881653
sin_family,1.3,90,25,False,5.600954055786133,0.811295747756958
sin_family,1.3,91,107,False,4.368477821350098,0.8797886967658997
sin_family,1.3,92,200,False,0.6850809454917908,0.04502849280834198
sin_family,1.3,93,104,False,4.2161641120910645,0.862447202205658
sin_family,1.3,94,94,False,3.3870084285736084,0.8980962038040161
sin_family,1.3,95,47,False,5.380850791931152,0.8329428434371948
sin_family,1.3,96,90,False,5.037208557128906,0.8523091077804565
sin_family,1.3,97,104,False,2.999221086502075,0.9147942662239075
sin_family,1.3,98,119,False,1.688067078590393,1.0471229553222656
sin_family,1.3,99,203,False,0.2043384313583374,0.007942255586385727
sin_family,1.3,100,96,False,4.285480976104736,0.8435803055763245
sin_family,1.3,101,105,False,1.6860237121582031,1.0511449575424194
sin_family,1.3,102,91,False,3.1460556983947754,0.9008633494377136
sin_family,1.3,103,190,False,0.22365868091583252,0.018465474247932434
sin_family,1.3,104,91,False,4.030365467071533,0.8698163628578186
sin_family,1.3,105,104,False,3.757131338119507,0.8944815993309021
sin_family,1.3,106,101,False,5.117865085601807,0.83501136302948
sin_family,1.3,107,111,False,3.129678249359131,0.9145534634590149
sin_family,1.3,108,97,False,4.539523124694824,0.8511097431182861
sin_family,1.3,109,96,False,4.37950325012207,0.8695951104164124
sin_family,1.3,110,96,False,4.747137069702148,0.864874541759491
sin_family,1.3,111,100,False,3.144810438156128,0.9125708341598511
sin_family,1.3,112,108,False,2.9853014945983887,0.9207763075828552
sin_family,1.3,113,105,False,4.500885009765625,0.8621135950088501
sin_family,1.3,114,105,False,4.1721510887146,0.8442357182502747
sin_family,1.3,115,105,False,4.82742166519165,0.8458892107009888
sin_family,1.3,116,8,False,6.403797149658203,0.8153108954429626
sin_family,1.3,117,204,False,0.28680458664894104,0.009462582878768444
sin_family,1.3,118,111,False,5.291589260101318,0.8506396412849426
sin_family,1.3,119,104,False,4.187794208526611,0.8573747277259827
sin_family,1.3,120,190,False,0.6404409408569336,0.03568635508418083
sin_family,1.3,121,208,False,0.7284201383590698,0.0052882106974720955
sin_family,1.3,122,110,False,2.3269472122192383,0.9996126294136047
sin_family,1.3,123,102,False,5.038852691650391,0.8476831912994385
sin_family,1.3,124,89,False,5.012995719909668,0.8488804697990417
sin_family,1.3,125,207,False,0.3062382936477661,0.009585817344486713
sin_family,1.3,126,101,False,3.5968894958496094,0.8873486518859863
sin_family,1.3,127,69,False,4.897928237915039,0.8342711925506592
