activation,parameter,depth,seed,eval_errors,dense_errors,regionally_separating,final_train_loss,final_gradient_norm,inactive_unit_fraction,duration_seconds
pwl_family,-0.11,12,9,85,,False,0.1277644783258438,0.008701984847912498,0.0,2.153649833984673
pwl_family,-0.13,3,0,86,,False,0.0753946378827095,0.00014375260567266664,0.0,0.7418576658237725
pwl_family,-0.13,3,1,132,,False,0.20366615056991577,0.006834995254153479,0.0,0.9188347500748932
pwl_family,-0.13,3,2,71,,False,0.08324801921844482,0.03335678202268346,0.0,0.8416232080198824
pwl_family,-0.13,3,3,75,,False,0.0670313909649849,0.21146625872863933,0.0,0.7826586659066379
pwl_family,-0.13,3,4,89,,False,0.08775994926691055,0.011952912766210038,0.0,0.7499816250056028
pwl_family,-0.13,3,5,75,,False,0.058534231036901474,0.010094541198099211,0.0,0.7839656660798937
pwl_family,-0.13,3,6,68,,False,0.05328495055437088,0.015179732119087947,0.0,0.7728062919341028
pwl_family,-0.13,3,7,84,,False,0.04723817855119705,0.08086082898906738,0.0,0.7209071670658886
pwl_family,-0.13,3,8,73,,False,0.0910475105047226,0.010032645580945163,0.0,0.7002795420121402
pwl_family,-0.13,3,9,128,,False,0.16352103650569916,2.6982537853091868e-05,0.0,0.7503044579643756
pwl_family,-0.13,5,0,84,,False,0.07830776274204254,0.007003740152077631,0.0,1.0171255841851234
pwl_family,-0.13,5,1,90,,False,0.09698116779327393,0.005617132980661899,0.0,1.0750295829493552
pwl_family,-0.13,5,2,5,,False,5.7327481044922024e-05,0.00019987671407072763,0.0,1.0695970410015434
pwl_family,-0.13,5,3,82,,False,0.12233681976795197,0.361265512150037,0.0,1.057933249976486
pwl_family,-0.13,5,4,88,,False,0.09633275866508484,0.054408726152210186,0.0,1.1155244160909206
pwl_family,-0.13,5,5,62,,False,0.0627799704670906,0.1322786755674893,0.0,1.0391484999563545
pwl_family,-0.13,5,6,75,,False,0.10320846736431122,0.4025309292689141,0.0,1.0276930420659482
pwl_family,-0.13,5,7,79,,False,0.054760683327913284,0.3939472530869938,0.0,1.0479937079362571
pwl_family,-0.13,5,8,69,,False,0.06035846844315529,0.08660093508623881,0.0,1.0733912910800427
pwl_family,-0.13,5,9,67,,False,0.05629013851284981,0.12888394305273917,0.0,1.0825711658690125
pwl_family,-0.13,8,0,70,,False,0.07370292395353317,3.525893835449207,0.0,1.621127000078559
pwl_family,-0.13,8,1,90,,False,0.09699176251888275,0.015418876673373508,0.0,1.6556256671901792
pwl_family,-0.13,8,2,61,,False,0.10904937982559204,0.1708042904664238,0.0,1.6512243328616023
pwl_family,-0.13,8,3,78,,False,0.12567445635795593,0.2564696894235716,0.0,1.5613723751157522
pwl_family,-0.13,8,4,92,,False,0.09092993289232254,0.31503778671602917,0.0,1.7297607089858502
pwl_family,-0.13,8,5,61,,False,0.1048317700624466,0.1405211938764737,0.0,1.617884665960446
pwl_family,-0.13,8,6,72,,False,0.06265082210302353,0.07469987515239454,0.0,1.8411596671212465
pwl_family,-0.13,8,7,69,,False,0.08108604699373245,0.18245262804845905,0.0,1.5849319170229137
pwl_family,-0.13,8,8,1,,False,0.00046362282591871917,0.001739899298704467,0.0,1.6727723339572549
pwl_family,-0.13,8,9,77,,False,0.061370380222797394,0.05238269875510585,0.0,1.6393449169117957
pwl_family,-0.13,12,0,64,,False,0.10565429925918579,0.6804242394563721,0.0,2.7225313340313733
pwl_family,-0.13,12,1,95,,False,0.09583001583814621,0.275232739445527,0.0,2.31780262500979
pwl_family,-0.13,12,2,68,,False,0.059208016842603683,0.04751188797795389,0.0,2.3450764170847833
pwl_family,-0.13,12,3,71,,False,0.11520494520664215,1.1814334057436533,0.0,2.3082533329725266
pwl_family,-0.13,12,4,3,,False,8.43784164317185e-06,6.537403885647452e-05,0.0,2.3319631658960134
pwl_family,-0.13,12,5,70,,False,0.06759143620729446,0.035061369418445315,0.0,2.3116779159754515
pwl_family,-0.13,12,6,61,,False,0.05493432655930519,0.19622325010595276,0.0,2.2420703331008554
pwl_family,-0.13,12,7,116,,False,0.18000641465187073,0.9730559332404333,0.0,2.330672665964812
pwl_family,-0.13,12,8,73,,False,0.08313583582639694,1.0107357507998873,0.0,2.262957166880369
pwl_family,-0.13,12,9,70,,False,0.10001175850629807,0.6140260029487892,0.0,2.272176125086844
pwl_family,-0.16,3,0,84,,False,0.07295738905668259,0.0069144989796726545,0.0,0.7642087081912905
pwl_family,-0.16,3,1,131,,False,0.2036474198102951,0.001448774419902333,0.0,0.7656368331518024
pwl_family,-0.16,3,2,65,,False,0.06726738065481186,0.032899298375592786,0.0,0.7583704169373959
pwl_family,-0.16,3,3,83,,False,0.16525661945343018,0.0002447527772047732,0.0,0.7611437500454485
pwl_family,-0.16,3,4,71,,False,0.07737862318754196,0.0689911056663698,0.0,0.762939042178914
pwl_family,-0.16,3,5,78,,False,0.05821504443883896,0.005588690151828946,0.0,0.7596335841808468
pwl_family,-0.16,3,6,67,,False,0.0540931336581707,0.009770549185519159,0.0,0.7636497078929096
pwl_family,-0.16,3,7,68,,False,0.04805965721607208,0.07993330607528011,0.0,0.7674302500672638
pwl_family,-0.16,3,8,79,,False,0.04838554933667183,0.007962460082217957,0.0,0.7619752918835729
pwl_family,-0.16,3,9,128,,False,0.16352085769176483,0.00021015376148953406,0.0,0.7650325000286102
pwl_family,-0.16,5,0,82,,False,0.07834312319755554,0.00593798987853681,0.0,1.0970037090592086
pwl_family,-0.16,5,1,92,,False,0.09715300798416138,0.000488381105577823,0.0,1.1036608750000596
pwl_family,-0.16,5,2,1,,False,2.9659209758392535e-05,0.00010326859630293954,0.0,1.1052565830759704
pwl_family,-0.16,5,3,77,,False,0.07973587512969971,1.0657018436435883,0.0,1.100627708947286
pwl_family,-0.16,5,4,86,,False,0.09448952227830887,0.0023789477837414304,0.0,1.1014011250808835
pwl_family,-0.16,5,5,59,,False,0.06978338956832886,2.5172887043778815,0.0,1.0997044160030782
pwl_family,-0.16,5,6,63,,False,0.05085514113306999,0.04394750990814904,0.0,1.1007115407846868
pwl_family,-0.16,5,7,83,,False,0.05316973105072975,0.08407013777177821,0.0,1.1031040421221405
pwl_family,-0.16,5,8,68,,False,0.10284548997879028,0.1640518097769949,0.0,1.0983814580831677
pwl_family,-0.16,5,9,71,,False,0.05686255544424057,0.28383361934694806,0.0,1.0989017081446946
pwl_family,-0.16,8,0,66,,False,0.07404826581478119,1.4909061443152205,0.0,1.6004877090454102
pwl_family,-0.16,8,1,91,,False,0.09715563803911209,0.007403042002677384,0.0,1.5961711248382926
pwl_family,-0.16,8,2,104,,False,0.08612298220396042,0.042795756375755084,0.0,1.5960213751532137
pwl_family,-0.16,8,3,82,,False,0.12380848079919815,0.2563955299537731,0.0,1.6070394169073552
pwl_family,-0.16,8,4,93,,False,0.09396616369485855,0.1722061779866396,0.0,1.5901878338772804
pwl_family,-0.16,8,5,3,,False,6.052013304724824e-06,3.28736931476173e-05,0.0,1.6001053750514984
pwl_family,-0.16,8,6,60,,False,0.055681243538856506,0.019322828554518882,0.0,1.592541541904211
pwl_family,-0.16,8,7,69,,False,0.059325072914361954,0.1765442214053933,0.0,1.6134948341641575
pwl_family,-0.16,8,8,74,,False,0.0516633540391922,0.027285982897233007,0.0,1.5996070830151439
pwl_family,-0.16,8,9,69,,False,0.09788496047258377,0.19506259041976345,0.0,1.5926115838810802
pwl_family,-0.16,12,0,68,,False,0.058467116206884384,0.6588394578078425,0.0,2.263574499869719
pwl_family,-0.16,12,1,91,,False,0.09701765328645706,0.018117749560517506,0.0,2.250171417137608
pwl_family,-0.16,12,2,51,,False,0.03726814687252045,1.8212567549558258,0.0,2.2499589170329273
pwl_family,-0.16,12,3,75,,False,0.09294453263282776,3.7661330331031104,0.0,2.2595542909111828
pwl_family,-0.16,12,4,8,,False,8.391625306103379e-05,0.0004932114866926623,0.0,2.2614956251345575
pwl_family,-0.16,12,5,68,,False,0.1268862634897232,0.1147210253648648,0.0,2.26672041695565
pwl_family,-0.16,12,6,83,,False,0.09583599865436554,0.616836845939085,0.0,2.261111583793536
pwl_family,-0.16,12,7,70,,False,0.07984861731529236,1.406587202157294,0.0,2.267853750148788
pwl_family,-0.16,12,8,67,,False,0.10540124028921127,0.13282406692118454,0.0,2.2689976659603417
pwl_family,-0.16,12,9,65,,False,0.056412529200315475,0.7790698881679075,0.0,2.2695454170461744
pwl_family,-0.2,3,0,86,,False,0.07803171873092651,6.0300776631523145e-05,0.0,0.765613165916875
pwl_family,-0.2,3,1,131,,False,0.203637957572937,0.0009278959069177332,0.0,0.7656865827739239
pwl_family,-0.2,3,2,36,,False,0.04239214211702347,0.031626523830910025,0.0,0.773646832909435
pwl_family,-0.2,3,3,83,,False,0.16526052355766296,0.00018607830208354929,0.0,0.7713779169134796
pwl_family,-0.2,3,4,71,,False,0.07751867175102234,0.044303715552072194,0.0,0.7607045001350343
pwl_family,-0.2,3,5,73,,False,0.06364193558692932,0.00988471071401947,0.0,0.7608418329618871
pwl_family,-0.2,3,6,67,,False,0.05345568805932999,0.01226461832565593,0.0,0.7581515838392079
pwl_family,-0.2,3,7,75,,False,0.04240863770246506,0.017031738115844797,0.0,0.7793675840366632
pwl_family,-0.2,3,8,71,,False,0.10044398158788681,0.03380018421652046,0.0,0.7616548750083894
pwl_family,-0.2,3,9,127,,False,0.16352346539497375,0.01210539803909869,0.0,0.7609149168711156
pwl_family,-0.2,5,0,87,,False,0.07761435955762863,0.003924863746761012,0.0,1.0922159999608994
pwl_family,-0.2,5,1,90,,False,0.09698903560638428,0.015861833635662827,0.0,1.1023424579761922
pwl_family,-0.2,5,2,67,,False,0.1071498915553093,1.0578760118913961,0.0,1.092124958988279
pwl_family,-0.2,5,3,75,,False,0.08390700072050095,3.1173848422438337,0.0,1.1010054158978164
pwl_family,-0.2,5,4,87,,False,0.09680566191673279,0.20996038613302598,0.0,1.1052987920120358
pwl_family,-0.2,5,5,58,,False,0.08355899155139923,1.962734793125225,0.0,1.0992885830346495
pwl_family,-0.2,5,6,82,,False,0.06720341742038727,0.0692915221204492,0.0,1.0992848749738187
pwl_family,-0.2,5,7,82,,False,0.04805540293455124,0.021579691308400564,0.0,1.0946023750584573
pwl_family,-0.2,5,8,73,,False,0.0968429297208786,0.3809482879326341,0.0,1.0902439157944173
pwl_family,-0.2,5,9,92,,False,0.07778587937355042,0.00016185379773033483,0.0,1.0937060418073088
pwl_family,-0.2,8,0,66,,False,0.048894889652729034,0.04452534666284674,0.0,1.5811005418654531
pwl_family,-0.2,8,1,100,,False,0.09785612672567368,0.14623248681425177,0.0,1.5853195828385651
pwl_family,-0.2,8,2,68,,False,0.05133533477783203,0.0777607701754457,0.0,1.586718708043918
pwl_family,-0.2,8,3,75,,False,0.12510813772678375,0.18590620529845292,0.0,1.597825791919604
pwl_family,-0.2,8,4,85,,False,0.08671460300683975,0.07813168359350844,0.0,1.6025993330404162
pwl_family,-0.2,8,5,26,,False,0.006766803562641144,0.29850809353177077,0.0,1.6058143749833107
pwl_family,-0.2,8,6,60,,False,0.05903306230902672,1.2173500761162581,0.0,1.5893715000711381
pwl_family,-0.2,8,7,111,,False,0.08126889914274216,0.3167858884327456,0.0,1.6428976659663022
pwl_family,-0.2,8,8,1,,False,3.3836606689874316e-06,2.621203873904431e-05,0.0,1.599594125058502
pwl_family,-0.2,8,9,68,,False,0.05666437745094299,0.27333614180565774,0.0,1.573038708884269
pwl_family,-0.2,12,0,64,,False,0.10304999351501465,0.2639914252046942,0.0,2.0796198749449104
pwl_family,-0.2,12,1,94,,False,0.09828685224056244,0.39873196799888166,0.0,2.07348966691643
pwl_family,-0.2,12,2,70,,False,0.10892736166715622,0.39780798473293405,0.0,2.0714954170398414
pwl_family,-0.2,12,3,89,,False,0.10298233479261398,6.4082742653782665,0.0,2.0667271660640836
pwl_family,-0.2,12,4,75,,False,0.13368898630142212,0.03170296296511819,0.0,2.1027899580076337
pwl_family,-0.2,12,5,80,,False,0.0674985945224762,0.51846131262385,0.0,2.069982208078727
pwl_family,-0.2,12,6,69,,False,0.05326658487319946,0.1792670300788141,0.0,2.086002208990976
pwl_family,-0.2,12,7,67,,False,0.10273642092943192,2.568956626291016,0.0,2.0657706670463085
pwl_family,-0.2,12,8,68,,False,0.09921756386756897,0.1854816886469103,0.0,2.0736158748622984
pwl_family,-0.2,12,9,81,,False,0.05796174332499504,2.3352736267099274,0.0,2.080086665926501
pwl_family,-0.25,3,0,86,,False,0.07805385440587997,5.325289739574062e-05,0.0,0.7003144999034703
pwl_family,-0.25,3,1,130,,False,0.2036355584859848,0.015525248000710147,0.0,0.6997670000419021
pwl_family,-0.25,3,2,20,,False,0.018892498686909676,0.002255018265209313,0.0,0.6990775831509382
pwl_family,-0.25,3,3,83,,False,0.1652563214302063,0.00023956659281597651,0.0,0.7135902917943895
pwl_family,-0.25,3,4,71,,False,0.07756147533655167,0.002189821490969251,0.0,0.7006653749849647
pwl_family,-0.25,3,5,14,,False,0.007115511689335108,0.019928387849697568,0.0,0.6963003750424832
pwl_family,-0.25,3,6,67,,False,0.049728184938430786,0.019370303224858682,0.0,0.7007579999044538
pwl_family,-0.25,3,7,68,,False,0.04471386969089508,0.09872258276933003,0.0,0.7079336249735206
pwl_family,-0.25,3,8,70,,False,0.10224270820617676,0.024597694842881643,0.0,0.7144587910734117
pwl_family,-0.25,3,9,128,,False,0.16352009773254395,1.8902701897238637e-05,0.0,0.7003032919019461
pwl_family,-0.25,5,0,87,,False,0.07788556069135666,0.0008080508983496342,0.0,1.0206598329823464
pwl_family,-0.25,5,1,90,,False,0.09698358923196793,0.011929686964780613,0.0,1.070642750011757
pwl_family,-0.25,5,2,62,,False,0.11099034547805786,0.06000742173440421,0.0,1.0853583328425884
pwl_family,-0.25,5,3,82,,False,0.07684693485498428,1.2599138438025161,0.0,1.0893429161515087
pwl_family,-0.25,5,4,90,,False,0.09619936347007751,0.01260426424096991,0.0,1.085974874906242
pwl_family,-0.25,5,5,40,,False,0.03874273598194122,0.32855047549547883,0.0,1.085296707926318
pwl_family,-0.25,5,6,76,,False,0.054666321724653244,0.10076911354739185,0.0,1.08964066603221
pwl_family,-0.25,5,7,67,,False,0.04376078397035599,0.017990897567573962,0.0,1.0811431251931936
pwl_family,-0.25,5,8,66,,False,0.09447651356458664,0.3601409710317402,0.0,1.0958322908263654
pwl_family,-0.25,5,9,136,,False,0.16418035328388214,0.006553435417278462,0.0,1.0857472501229495
pwl_family,-0.25,8,0,89,,False,0.12505288422107697,0.24753998326952242,0.0,1.5769364170264453
pwl_family,-0.25,8,1,98,,False,0.0970287173986435,0.008496895793709545,0.0,1.5737420830409974
pwl_family,-0.25,8,2,62,,False,0.08714529126882553,0.2381380240169607,0.0,1.588804875034839
pwl_family,-0.25,8,3,70,,False,0.07538637518882751,0.04661284482168454,0.0,1.5681237920653075
pwl_family,-0.25,8,4,0,1.0,False,1.267128209292423e-05,6.216021080939762e-05,0.0,1.6142199160531163
pwl_family,-0.25,8,5,0,0.0,True,2.8120018669142155e-06,2.269776310552891e-05,0.0,1.6040787498932332
pwl_family,-0.25,8,6,73,,False,0.051487114280462265,1.3264480034007247,0.0,1.584218582836911
pwl_family,-0.25,8,7,85,,False,0.07663565129041672,1.0649389055092213,0.0,1.5748753340449184
pwl_family,-0.25,8,8,67,,False,0.09813423454761505,0.5813038820436245,0.0,1.5837657921947539
pwl_family,-0.25,8,9,71,,False,0.06223877891898155,0.01615259479224136,0.0,1.5815566249657422
pwl_family,-0.25,12,0,61,,False,0.09634674340486526,0.11253051876192356,0.0,2.2443357498850673
pwl_family,-0.25,12,1,109,,False,0.09070995450019836,0.3391684390583046,0.0,2.278611792018637
pwl_family,-0.25,12,2,85,,False,0.08168733865022659,1.9211461896006659,0.0,2.309766791993752
pwl_family,-0.25,12,3,74,,False,0.13622534275054932,0.05126464740917829,0.0,2.300773249939084
pwl_family,-0.25,12,4,31,,False,0.013657095842063427,0.39824613622662874,0.0,2.276821417035535
pwl_family,-0.25,12,5,77,,False,0.06205594912171364,0.19191158487817017,0.0,2.251843540929258
pwl_family,-0.25,12,6,65,,False,0.05552290380001068,0.1803342619954286,0.0,2.262453292030841
pwl_family,-0.25,12,7,69,,False,0.06563852727413177,0.06293571373955169,0.0,2.252267749980092
pwl_family,-0.25,12,8,77,,False,0.11707666516304016,0.22817948188007184,0.0,2.2594259169418365
pwl_family,-0.25,12,9,77,,False,0.05439462885260582,0.15385631918807305,0.0,2.2555792089551687
