dataset,depth,width,activation,monotonic,seed,train_data_seed,eval_data_seed,n_train_per_class,n_eval_per_class,tube_radius,passed,failure_reason,final_train_accuracy,final_eval_accuracy,at_chance,perfect_eval,max_steps,learning_rate,train_accuracy_required,eval_accuracy_required,initialization_scheme,initialization_gain,duration_seconds
linked_tori,3,7,leaky_relu,True,7,10007,20007,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6214307500049472
linked_tori,3,7,leaky_relu,True,8,10008,20008,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6227964160498232
linked_tori,3,7,leaky_relu,True,9,10009,20009,1000,1000,0.2,False,"required train_accuracy>=1.000000 and eval_accuracy>=0.990000; got train_accuracy=0.974000, eval_accuracy=0.965000",0.974,0.965,False,False,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6277891250792891
linked_tori,3,7,leaky_relu,True,10,10010,20010,1000,1000,0.2,False,"required train_accuracy>=1.000000 and eval_accuracy>=0.990000; got train_accuracy=0.964500, eval_accuracy=0.959000",0.9645,0.959,False,False,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6232562499353662
linked_tori,3,7,leaky_relu,True,11,10011,20011,1000,1000,0.2,False,"required train_accuracy>=1.000000 and eval_accuracy>=0.990000; got train_accuracy=0.972500, eval_accuracy=0.965000",0.9725,0.965,False,False,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6261944170109928
linked_tori,3,7,leaky_relu,True,12,10012,20012,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6237500419374555
linked_tori,3,7,leaky_relu,True,13,10013,20013,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6224643749883398
linked_tori,3,7,leaky_relu,True,14,10014,20014,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.624150958028622
linked_tori,3,7,leaky_relu,True,15,10015,20015,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.623350708046928
linked_tori,3,7,leaky_relu,True,16,10016,20016,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6244329999899492
linked_tori,3,7,leaky_relu,True,17,10017,20017,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6249399160733446
linked_tori,3,7,leaky_relu,True,18,10018,20018,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6238836660049856
linked_tori,3,7,leaky_relu,True,19,10019,20019,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6257837910670787
linked_tori,3,8,leaky_relu,True,0,10000,20000,1000,1000,0.2,False,"required train_accuracy>=1.000000 and eval_accuracy>=0.990000; got train_accuracy=0.976000, eval_accuracy=0.967000",0.976,0.967,False,False,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.581080749980174
linked_tori,3,8,leaky_relu,True,1,10001,20001,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5820805829716846
linked_tori,3,8,leaky_relu,True,2,10002,20002,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5815929160453379
linked_tori,3,8,leaky_relu,True,3,10003,20003,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5795743330381811
linked_tori,3,8,leaky_relu,True,4,10004,20004,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.578942499938421
linked_tori,3,8,leaky_relu,True,5,10005,20005,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5764514160109684
linked_tori,3,8,leaky_relu,True,6,10006,20006,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5873109590029344
linked_tori,3,8,leaky_relu,True,7,10007,20007,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5810842090286314
linked_tori,3,8,leaky_relu,True,8,10008,20008,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5818610419519246
linked_tori,3,8,leaky_relu,True,9,10009,20009,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5823143749730662
linked_tori,3,8,leaky_relu,True,10,10010,20010,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5815617910120636
linked_tori,3,8,leaky_relu,True,11,10011,20011,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5823430420132354
linked_tori,3,8,leaky_relu,True,12,10012,20012,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5804343749769032
linked_tori,3,8,leaky_relu,True,13,10013,20013,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5801094579510391
linked_tori,3,8,leaky_relu,True,14,10014,20014,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5797317089745775
linked_tori,3,8,leaky_relu,True,15,10015,20015,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5783373330486938
linked_tori,3,8,leaky_relu,True,16,10016,20016,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5785464169457555
linked_tori,3,8,leaky_relu,True,17,10017,20017,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5793745419941843
linked_tori,3,8,leaky_relu,True,18,10018,20018,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5786295830039307
linked_tori,3,8,leaky_relu,True,19,10019,20019,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5800622919341549
linked_tori,3,10,leaky_relu,True,0,10000,20000,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6175175830721855
linked_tori,3,10,leaky_relu,True,1,10001,20001,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6157368329586461
linked_tori,3,10,leaky_relu,True,2,10002,20002,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6164716250495985
linked_tori,3,10,leaky_relu,True,3,10003,20003,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6194686249364167
linked_tori,3,10,leaky_relu,True,4,10004,20004,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6133034171070904
linked_tori,3,10,leaky_relu,True,5,10005,20005,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6159267500042915
linked_tori,3,10,leaky_relu,True,6,10006,20006,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6191666250815615
linked_tori,3,10,leaky_relu,True,7,10007,20007,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.612528832978569
linked_tori,3,10,leaky_relu,True,8,10008,20008,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6152117499150336
linked_tori,3,10,leaky_relu,True,9,10009,20009,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6149892910616472
linked_tori,3,10,leaky_relu,True,10,10010,20010,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6146735000656918
linked_tori,3,10,leaky_relu,True,11,10011,20011,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6156472079455853
linked_tori,3,10,leaky_relu,True,12,10012,20012,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6150099160149693
linked_tori,3,10,leaky_relu,True,13,10013,20013,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6187374999281019
linked_tori,3,10,leaky_relu,True,14,10014,20014,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6195413330569863
linked_tori,3,10,leaky_relu,True,15,10015,20015,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6159155839122832
linked_tori,3,10,leaky_relu,True,16,10016,20016,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6151221669279039
linked_tori,3,10,leaky_relu,True,17,10017,20017,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6162329589715227
linked_tori,3,10,leaky_relu,True,18,10018,20018,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.614802207914181
linked_tori,3,10,leaky_relu,True,19,10019,20019,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6144520409870893
linked_tori,3,12,leaky_relu,True,0,10000,20000,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6291582079138607
linked_tori,3,12,leaky_relu,True,1,10001,20001,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6319989579496905
linked_tori,3,12,leaky_relu,True,2,10002,20002,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6296050410019234
linked_tori,3,12,leaky_relu,True,3,10003,20003,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6283911659847945
linked_tori,3,12,leaky_relu,True,4,10004,20004,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6304839169606566
linked_tori,3,12,leaky_relu,True,5,10005,20005,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6329262079671025
linked_tori,3,12,leaky_relu,True,6,10006,20006,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6305252499878407
linked_tori,3,12,leaky_relu,True,7,10007,20007,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6302174159791321
linked_tori,3,12,leaky_relu,True,8,10008,20008,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6319578749826178
linked_tori,3,12,leaky_relu,True,9,10009,20009,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6332510421052575
linked_tori,3,12,leaky_relu,True,10,10010,20010,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6335144999902695
linked_tori,3,12,leaky_relu,True,11,10011,20011,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6311058329883963
linked_tori,3,12,leaky_relu,True,12,10012,20012,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6344612500397488
linked_tori,3,12,leaky_relu,True,13,10013,20013,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6300627499585971
linked_tori,3,12,leaky_relu,True,14,10014,20014,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6324791249353439
linked_tori,3,12,leaky_relu,True,15,10015,20015,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6385317080421373
linked_tori,3,12,leaky_relu,True,16,10016,20016,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6297483330126852
linked_tori,3,12,leaky_relu,True,17,10017,20017,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.630591957946308
linked_tori,3,12,leaky_relu,True,18,10018,20018,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6324298330582678
linked_tori,3,12,leaky_relu,True,19,10019,20019,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6345897080609575
linked_tori,3,15,leaky_relu,True,0,10000,20000,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6662156670354307
linked_tori,3,15,leaky_relu,True,1,10001,20001,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6629823339171708
linked_tori,3,15,leaky_relu,True,2,10002,20002,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6674817919265479
linked_tori,3,15,leaky_relu,True,3,10003,20003,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6937859170138836
linked_tori,3,15,leaky_relu,True,4,10004,20004,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.674227291950956
linked_tori,3,15,leaky_relu,True,5,10005,20005,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6607596670510247
linked_tori,3,15,leaky_relu,True,6,10006,20006,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6635041669942439
linked_tori,3,15,leaky_relu,True,7,10007,20007,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.66481691703666
linked_tori,3,15,leaky_relu,True,8,10008,20008,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6608895829413086
linked_tori,3,15,leaky_relu,True,9,10009,20009,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6645426659379154
linked_tori,3,15,leaky_relu,True,10,10010,20010,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6635670409305021
linked_tori,3,15,leaky_relu,True,11,10011,20011,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6602885420434177
linked_tori,3,15,leaky_relu,True,12,10012,20012,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6654905419563875
linked_tori,3,15,leaky_relu,True,13,10013,20013,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6562825000146404
linked_tori,3,15,leaky_relu,True,14,10014,20014,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6564364159712568
linked_tori,3,15,leaky_relu,True,15,10015,20015,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6592745000962168
linked_tori,3,15,leaky_relu,True,16,10016,20016,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6595836670603603
linked_tori,3,15,leaky_relu,True,17,10017,20017,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6588301250012591
linked_tori,3,15,leaky_relu,True,18,10018,20018,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6599695000331849
linked_tori,3,15,leaky_relu,True,19,10019,20019,1000,1000,0.2,True,,1.0,1.0,False,True,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6587250829907134
linked_tori,5,3,leaky_relu,True,0,10000,20000,1000,1000,0.2,False,"required train_accuracy>=1.000000 and eval_accuracy>=0.990000; got train_accuracy=0.963500, eval_accuracy=0.958000",0.9635,0.958,False,False,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.8526077499845996
