A,source,type,dmu,var,max_abs_alpha_over_A,t,G_lo,G_hi,G_n
10.0,search,pair,0.9976486557539808,0.7476706897848829,1.0,-1.0672764890899227e-18,-0.035929033033354485,-0.035929033033354485,-0.035929033033354485
10.0,search,single_unit,0.9976486557539805,0.7476706897837277,1.0,1.0,-0.03592903299835215,-0.03592903299835215,-0.03592903299835215
10.0,search,single_unit,0.9976486557539807,0.7476706897837486,1.0,1.0,-0.035929032998983645,-0.035929032998983645,-0.035929032998983645
10.0,search,pair,0.9976486557539808,0.747670689780751,1.0,-4.227276842521453e-17,-0.035929032908167735,-0.035929032908167735,-0.035929032908167735
10.0,search,single_unit,0.9976486557539807,0.7476706897837215,1.0,1.0,-0.0359290329981653,-0.0359290329981653,-0.0359290329981653
10.0,search,single_unit,0.9976486557539805,0.7476706897837042,1.0,1.0,-0.035929032997640165,-0.035929032997640165,-0.035929032997640165
10.0,search,pair,0.9976486557539807,0.7476706897923638,1.0,-3.6984393659359186e-16,-0.03592903326000829,-0.03592903326000829,-0.03592903326000829
10.0,search,single_unit,0.9976486557539807,0.7476706897835627,1.0,1.0,-0.035929032993349375,-0.035929032993349375,-0.035929032993349375
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.03592903299815209,-0.03592903299815209,-0.03592903299815209
10.0,search,single_unit,0.9976486557539808,0.7476706897840405,1.0,-1.0,-0.035929033007831346,-0.035929033007831346,-0.035929033007831346
10.0,search,pair,0.9976486557539808,0.7476706897846292,1.0,3.778334953817199e-18,-0.03592903302566508,-0.03592903302566508,-0.03592903302566508
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.03592903299815353,-0.03592903299815353,-0.03592903299815353
10.0,search,single_unit,0.9976486557539807,0.7476706897837256,1.0,1.0,-0.035929032998289534,-0.035929032998289534,-0.035929032998289534
10.0,search,pair,0.9976486557539808,0.747670689783721,1.0,-1.0750488436245764e-17,-0.035929032998145316,-0.035929032998145316,-0.035929032998145316
10.0,search,pair,0.9976486557539808,0.7476706897831604,1.0,-9.73503502012213e-18,-0.03592903298116623,-0.03592903298116623,-0.03592903298116623
10.0,search,single_unit,0.9976486557539805,0.7476706897837214,1.0,-1.0,-0.03592903299815886,-0.03592903299815886,-0.03592903299815886
10.0,search,single_unit,0.9976486557539805,0.7476706897836468,1.0,1.0,-0.03592903299589956,-0.03592903299589956,-0.03592903299589956
10.0,search,single_unit,0.9976486557539805,0.7476706897837215,1.0,1.0,-0.03592903299816663,-0.03592903299816663,-0.03592903299816663
10.0,search,pair,0.9976486557539808,0.7476706897865449,1.0,4.028728736274149e-18,-0.03592903308370776,-0.03592903308370776,-0.03592903308370776
10.0,search,single_unit,0.9976486557539807,0.7476706897837562,1.0,-1.0,-0.03592903299921224,-0.03592903299921224,-0.03592903299921224
10.0,search,single_unit,0.9976486557539804,0.747670689783718,1.0,1.0,-0.03592903299805428,-0.03592903299805428,-0.03592903299805428
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.03592903299815309,-0.03592903299815309,-0.03592903299815309
10.0,search,single_unit,0.9976486557539807,0.7476706897837196,1.0,1.0,-0.03592903299810546,-0.03592903299810546,-0.03592903299810546
10.0,search,single_unit,0.9976486557539805,0.7476706897837212,1.0,-1.0,-0.035929032998154975,-0.035929032998154975,-0.035929032998154975
10.0,search,pair,0.9976486557539808,0.7476706897837411,1.0,1.5957948961522348e-17,-0.03592903299875705,-0.03592903299875705,-0.03592903299875705
10.0,search,single_unit,0.9976486557539807,0.7476706897835531,1.0,1.0,-0.03592903299305916,-0.03592903299305916,-0.03592903299305916
10.0,search,single_unit,0.9976486557539807,0.7476706897836507,1.0,1.0,-0.035929032996017685,-0.035929032996017685,-0.035929032996017685
10.0,search,single_unit,0.9976486557539807,0.7476706897837135,1.0,-1.0,-0.035929032997920385,-0.035929032997920385,-0.035929032997920385
10.0,search,single_unit,0.9976486557539807,0.7476706897837263,1.0,1.0,-0.035929032998308075,-0.035929032998308075,-0.035929032998308075
10.0,search,pair,0.9976486557539808,0.7476706897838225,1.0,9.841091691514031e-18,-0.035929033001219524,-0.035929033001219524,-0.035929033001219524
10.0,search,single_unit,0.9976486557539808,0.7476706897840405,1.0,1.0,-0.035929033007831346,-0.035929033007831346,-0.035929033007831346
10.0,search,single_unit,0.9976486557539805,0.7476706897837091,1.0,1.0,-0.035929032997791155,-0.035929032997791155,-0.035929032997791155
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,-1.0,-0.03592903299815253,-0.03592903299815253,-0.03592903299815253
10.0,search,single_unit,0.9976486557539805,0.7476706897837261,1.0,1.0,-0.03592903299829964,-0.03592903299829964,-0.03592903299829964
10.0,search,pair,0.9976486557539808,0.7476706897832179,1.0,-2.0108794547681378e-17,-0.035929032982904396,-0.035929032982904396,-0.035929032982904396
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.03592903299815631,-0.03592903299815631,-0.03592903299815631
10.0,search,single_unit,0.9976486557539807,0.7476706897837206,1.0,1.0,-0.03592903299814121,-0.03592903299814121,-0.03592903299814121
10.0,search,pair,0.9976486557539808,0.7476706898077748,0.9999999999999998,-2.3132461978436725e-15,-0.035929033726903814,-0.035929033726903814,-0.035929033726903814
10.0,search,pair,0.9976486557539808,0.747670689783703,1.0,4.601046798824195e-19,-0.03592903299760408,-0.03592903299760408,-0.03592903299760408
10.0,search,single_unit,0.9976486557539807,0.747670689783619,1.0,-1.0,-0.03592903299505401,-0.03592903299505401,-0.03592903299505401
10.0,search,pair,0.9976486557539808,0.7476706898270841,0.9999999999999998,-2.50003736804748e-17,-0.03592903431191796,-0.03592903431191796,-0.03592903431191796
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.03592903299815364,-0.03592903299815364,-0.03592903299815364
10.0,search,pair,0.9976486557539808,0.7476706897840569,1.0,-3.040966863203699e-19,-0.03592903300832295,-0.03592903300832295,-0.03592903300832295
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.03592903299815364,-0.03592903299815364,-0.03592903299815364
10.0,search,single_unit,0.9976486557539807,0.7476706897836946,1.0,1.0,-0.03592903299734462,-0.03592903299734462,-0.03592903299734462
10.0,search,single_unit,0.9976486557539807,0.747670689783723,1.0,-1.0,-0.03592903299820427,-0.03592903299820427,-0.03592903299820427
10.0,search,single_unit,0.9976486557539805,0.7476706897837196,1.0,-1.0,-0.035929032998106236,-0.035929032998106236,-0.035929032998106236
10.0,search,single_unit,0.9976486557539805,0.7476706897837415,1.0,-1.0,-0.03592903299876715,-0.03592903299876715,-0.03592903299876715
10.0,search,single_unit,0.9976486557539807,0.7476706897837206,1.0,1.0,-0.035929032998135324,-0.035929032998135324,-0.035929032998135324
10.0,search,single_unit,0.9976486557539805,0.7476706897837935,1.0,1.0,-0.03592903300034278,-0.03592903300034278,-0.03592903300034278
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,-1.0,-0.03592903299815409,-0.03592903299815409,-0.03592903299815409
10.0,search,single_unit,0.9976486557539807,0.7476706897837208,1.0,1.0,-0.035929032998142874,-0.035929032998142874,-0.035929032998142874
10.0,search,single_unit,0.9976486557539807,0.7476706897837192,1.0,-1.0,-0.03592903299809547,-0.03592903299809547,-0.03592903299809547
10.0,search,pair,0.9976486557539808,0.747670689784075,1.0,4.0534092994487695e-17,-0.0359290330088744,-0.0359290330088744,-0.0359290330088744
10.0,search,pair,0.9976486557539808,0.7476706897836869,1.0,-3.2305031160685565e-17,-0.035929032997112476,-0.035929032997112476,-0.035929032997112476
10.0,search,pair,0.9976486557539808,0.747670689718008,0.9999999999999998,3.447128265441211e-17,-0.035929031007244094,-0.035929031007244094,-0.035929031007244094
10.0,search,single_unit,0.9976486557539805,0.7476706897836861,1.0,-1.0,-0.03592903299709116,-0.03592903299709116,-0.03592903299709116
10.0,search,single_unit,0.9976486557539807,0.7476706897837114,1.0,-1.0,-0.03592903299785977,-0.03592903299785977,-0.03592903299785977
10.0,search,single_unit,0.9976486557539808,0.7476706897837042,1.0,-1.0,-0.035929032997636945,-0.035929032997636945,-0.035929032997636945
10.0,search,pair,0.9976486557539807,0.7476706897834172,1.0,2.4138829776965046e-18,-0.03592903298894379,-0.03592903298894379,-0.03592903298894379
10.0,search,single_unit,0.9976486557539805,0.7476706897837133,1.0,-1.0,-0.035929032997913946,-0.035929032997913946,-0.035929032997913946
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.035929032998153754,-0.035929032998153754,-0.035929032998153754
10.0,search,single_unit,0.9976486557539807,0.7476706897837206,1.0,-1.0,-0.035929032998139876,-0.035929032998139876,-0.035929032998139876
10.0,search,single_unit,0.9976486557539805,0.7476706897837425,1.0,-1.0,-0.035929032998796906,-0.035929032998796906,-0.035929032998796906
10.0,search,single_unit,0.9976486557539805,0.7476706897837327,1.0,1.0,-0.035929032998504806,-0.035929032998504806,-0.035929032998504806
10.0,search,single_unit,0.9976486557539807,0.747670689783711,1.0,-1.0,-0.03592903299784622,-0.03592903299784622,-0.03592903299784622
10.0,search,single_unit,0.9976486557539805,0.7476706897838316,1.0,-1.0,-0.03592903300149708,-0.03592903300149708,-0.03592903300149708
10.0,search,single_unit,0.9976486557539805,0.7476706897837212,1.0,-1.0,-0.03592903299815564,-0.03592903299815564,-0.03592903299815564
10.0,search,single_unit,0.9976486557539807,0.7476706897838102,1.0,-1.0,-0.03592903300084982,-0.03592903300084982,-0.03592903300084982
10.0,search,pair,0.9976486557539808,0.7476706897838787,1.0,-2.8599621899517734e-17,-0.03592903300292427,-0.03592903300292427,-0.03592903300292427
10.0,search,pair,0.9976486557539808,0.7476706897833205,1.0,6.671544906687789e-18,-0.03592903298601402,-0.03592903298601402,-0.03592903298601402
10.0,search,single_unit,0.9976486557539805,0.7476706897836665,1.0,-1.0,-0.03592903299649908,-0.03592903299649908,-0.03592903299649908
10.0,search,pair,0.9976486557539808,0.747670689784469,1.0,-5.454829034507718e-17,-0.035929033020807966,-0.035929033020807966,-0.035929033020807966
10.0,search,single_unit,0.9976486557539805,0.7476706897836203,1.0,-1.0,-0.03592903299509831,-0.03592903299509831,-0.03592903299509831
10.0,search,single_unit,0.9976486557539807,0.7476706897837243,1.0,-1.0,-0.03592903299824779,-0.03592903299824779,-0.03592903299824779
10.0,search,pair,0.9976486557539808,0.7476706897834723,1.0,2.1445830747693e-18,-0.035929032990612564,-0.035929032990612564,-0.035929032990612564
10.0,search,pair,0.9976486557539808,0.747670689800967,1.0,9.708718187395072e-18,-0.03592903352064747,-0.03592903352064747,-0.03592903352064747
10.0,search,single_unit,0.9976486557539807,0.7476706897837216,1.0,-1.0,-0.03592903299816852,-0.03592903299816852,-0.03592903299816852
10.0,search,pair,0.9976486557539808,0.7476706897996823,1.0,1.3120214885606919e-17,-0.0359290334817276,-0.0359290334817276,-0.0359290334817276
10.0,search,single_unit,0.9976486557539807,0.7476706897839128,1.0,-1.0,-0.03592903300395467,-0.03592903300395467,-0.03592903300395467
10.0,search,single_unit,0.9976486557539807,0.7476706897837238,1.0,1.0,-0.035929032998234134,-0.035929032998234134,-0.035929032998234134
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,-1.0,-0.03592903299815364,-0.03592903299815364,-0.03592903299815364
10.0,search,single_unit,0.9976486557539805,0.747670689783687,1.0,1.0,-0.03592903299711658,-0.03592903299711658,-0.03592903299711658
10.0,search,pair,0.9976486557539808,0.7476706897826145,1.0,-3.2482357690301286e-17,-0.03592903296462502,-0.03592903296462502,-0.03592903296462502
10.0,search,single_unit,0.9976486557539805,0.7476706897837215,1.0,-1.0,-0.03592903299816019,-0.03592903299816019,-0.03592903299816019
10.0,search,single_unit,0.9976486557539807,0.7476706897836861,1.0,1.0,-0.03592903299709538,-0.03592903299709538,-0.03592903299709538
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,-1.0,-0.035929032998153754,-0.035929032998153754,-0.035929032998153754
10.0,search,single_unit,0.9976486557539805,0.7476706897838367,1.0,1.0,-0.035929033001651844,-0.035929033001651844,-0.035929033001651844
10.0,search,pair,0.9976486557539808,0.7476706897836598,1.0,-1.2074261979383637e-17,-0.03592903299629524,-0.03592903299629524,-0.03592903299629524
10.0,search,pair,0.9976486557539808,0.747670689783721,1.0,-1.2505866173740304e-17,-0.03592903299814554,-0.03592903299814554,-0.03592903299814554
10.0,search,single_unit,0.9976486557539807,0.7476706897837248,1.0,-1.0,-0.03592903299826011,-0.03592903299826011,-0.03592903299826011
10.0,search,pair,0.9976486557539808,0.7476706897859016,1.0,5.3513286347722646e-17,-0.035929033064213134,-0.035929033064213134,-0.035929033064213134
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.035929032998153865,-0.035929032998153865,-0.035929032998153865
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.035929032998153865,-0.035929032998153865,-0.035929032998153865
10.0,search,pair,0.9976486557539808,0.7476706897843619,1.0,-2.0207078568733984e-17,-0.03592903301756323,-0.03592903301756323,-0.03592903301756323
10.0,search,pair,0.9976486557539808,0.7476706897852836,1.0,3.61763645311221e-18,-0.035929033045486225,-0.035929033045486225,-0.035929033045486225
10.0,search,single_unit,0.9976486557539807,0.74767068978368,1.0,1.0,-0.03592903299690353,-0.03592903299690353,-0.03592903299690353
10.0,search,pair,0.9976486557539808,0.7476706897843483,1.0,2.830250546888799e-19,-0.03592903301714856,-0.03592903301714856,-0.03592903301714856
10.0,search,single_unit,0.9976486557539805,0.7476706897837212,1.0,1.0,-0.035929032998153976,-0.035929032998153976,-0.035929032998153976
10.0,search,single_unit,0.9976486557539808,0.7476706897802475,1.0,-1.0,-0.03592903289291183,-0.03592903289291183,-0.03592903289291183
10.0,search,pair,0.9976486557539808,0.7476706898391137,0.9999999999999986,-3.087712841700768e-17,-0.03592903467637454,-0.03592903467637454,-0.03592903467637454
10.0,search,single_unit,0.9976486557539807,0.7476706897837951,1.0,1.0,-0.03592903300039496,-0.03592903300039496,-0.03592903300039496
10.0,search,single_unit,0.9976486557539807,0.7476706897837024,1.0,1.0,-0.03592903299758443,-0.03592903299758443,-0.03592903299758443
10.0,search,single_unit,0.9976486557539805,0.7476706897837198,1.0,1.0,-0.03592903299810701,-0.03592903299810701,-0.03592903299810701
10.0,search,single_unit,0.9976486557539807,0.747670689783714,1.0,-1.0,-0.035929032997936816,-0.035929032997936816,-0.035929032997936816
10.0,search,pair,0.9976486557539808,0.747670689783873,1.0,1.581981101095628e-17,-0.03592903300275607,-0.03592903300275607,-0.03592903300275607
10.0,search,pair,0.9976486557539808,0.7476706897684368,1.0,-2.7083589298786486e-17,-0.03592903253508117,-0.03592903253508117,-0.03592903253508117
10.0,search,single_unit,0.9976486557539808,0.7476706897846538,1.0,-1.0,-0.03592903302640571,-0.03592903302640571,-0.03592903302640571
10.0,search,single_unit,0.9976486557539807,0.7476706897838251,1.0,-1.0,-0.0359290330013029,-0.0359290330013029,-0.0359290330013029
10.0,search,single_unit,0.9976486557539807,0.7476706897837238,1.0,-1.0,-0.03592903299823047,-0.03592903299823047,-0.03592903299823047
10.0,search,pair,0.9976486557539808,0.7476706897836849,1.0,2.6036903605720613e-17,-0.03592903299705119,-0.03592903299705119,-0.03592903299705119
10.0,search,single_unit,0.9976486557539805,0.7476706897837211,1.0,-1.0,-0.03592903299815098,-0.03592903299815098,-0.03592903299815098
10.0,search,single_unit,0.9976486557539807,0.7476706897837065,1.0,-1.0,-0.03592903299771277,-0.03592903299771277,-0.03592903299771277
10.0,search,pair,0.9976486557539808,0.7476706897836959,1.0,4.409340505638594e-18,-0.035929032997388144,-0.035929032997388144,-0.035929032997388144
10.0,search,single_unit,0.9976486557539805,0.7476706897837159,1.0,-1.0,-0.03592903299799288,-0.03592903299799288,-0.03592903299799288
10.0,search,single_unit,0.9976486557539805,0.7476706897837534,1.0,1.0,-0.03592903299912786,-0.03592903299912786,-0.03592903299912786
10.0,search,pair,0.9976486557539808,0.7476706897466454,1.0,1.1386125361291184e-17,-0.0359290318748714,-0.0359290318748714,-0.0359290318748714
10.0,search,single_unit,0.9976486557539805,0.7476706897838732,1.0,-1.0,-0.03592903300275663,-0.03592903300275663,-0.03592903300275663
10.0,search,single_unit,0.9976486557539807,0.7476706897836007,1.0,-1.0,-0.03592903299450534,-0.03592903299450534,-0.03592903299450534
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,-1.0,-0.03592903299815198,-0.03592903299815198,-0.03592903299815198
10.0,search,pair,0.9976486557539808,0.7476706897837702,1.0,6.624761356882061e-18,-0.03592903299963557,-0.03592903299963557,-0.03592903299963557
10.0,search,single_unit,0.9976486557539807,0.7476706897837228,1.0,-1.0,-0.035929032998200494,-0.035929032998200494,-0.035929032998200494
10.0,search,single_unit,0.9976486557539805,0.7476706897837221,1.0,-1.0,-0.035929032998178956,-0.035929032998178956,-0.035929032998178956
10.0,search,single_unit,0.9976486557539805,0.7476706897837389,1.0,1.0,-0.035929032998686106,-0.035929032998686106,-0.035929032998686106
10.0,search,single_unit,0.9976486557539807,0.7476706897835582,1.0,1.0,-0.035929032993211596,-0.035929032993211596,-0.035929032993211596
10.0,search,single_unit,0.9976486557539805,0.7476706897837367,1.0,1.0,-0.03592903299862482,-0.03592903299862482,-0.03592903299862482
10.0,search,pair,0.9976486557539808,0.7476706897876317,1.0,-1.5971977664656445e-16,-0.035929033116642195,-0.035929033116642195,-0.035929033116642195
10.0,search,single_unit,0.9976486557539805,0.7476706897837844,1.0,1.0,-0.035929033000067556,-0.035929033000067556,-0.035929033000067556
10.0,search,pair,0.9976486557539808,0.7476706897843741,1.0,-1.0767095168700272e-17,-0.035929033017933376,-0.035929033017933376,-0.035929033017933376
10.0,search,pair,0.9976486557539808,0.7476706897837184,1.0,1.1012121041577001e-17,-0.03592903299806782,-0.03592903299806782,-0.03592903299806782
10.0,search,pair,0.9976486557539808,0.7476706897609654,1.0,-3.4606394732583264e-17,-0.03592903230872013,-0.03592903230872013,-0.03592903230872013
10.0,search,pair,0.9976486557539808,0.7476706898465553,1.0,-3.8478479784258863e-17,-0.035929034901830526,-0.035929034901830526,-0.035929034901830526
10.0,search,single_unit,0.9976486557539807,0.7476706897837222,1.0,-1.0,-0.03592903299818684,-0.03592903299818684,-0.03592903299818684
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.03592903299815331,-0.03592903299815331,-0.03592903299815331
10.0,search,single_unit,0.9976486557539805,0.747670689783721,1.0,1.0,-0.03592903299814676,-0.03592903299814676,-0.03592903299814676
10.0,search,single_unit,0.9976486557539808,0.7476706897837218,1.0,-1.0,-0.03592903299817107,-0.03592903299817107,-0.03592903299817107
10.0,search,pair,0.9976486557539808,0.7476706897796369,1.0,2.1980103982571622e-17,-0.03592903287441329,-0.03592903287441329,-0.03592903287441329
10.0,search,pair,0.9976486557539808,0.7476706897837146,1.0,1.2728510570572847e-19,-0.035929032997956134,-0.035929032997956134,-0.035929032997956134
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.035929032998153754,-0.035929032998153754,-0.035929032998153754
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,-1.0,-0.035929032998153865,-0.035929032998153865,-0.035929032998153865
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,-1.0,-0.03592903299815342,-0.03592903299815342,-0.03592903299815342
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.03592903299815242,-0.03592903299815242,-0.03592903299815242
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.03592903299815309,-0.03592903299815309,-0.03592903299815309
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,-1.0,-0.03592903299815353,-0.03592903299815353,-0.03592903299815353
10.0,search,single_unit,0.9976486557539805,0.7476706897837198,1.0,-1.0,-0.03592903299810768,-0.03592903299810768,-0.03592903299810768
10.0,search,single_unit,0.9976486557539807,0.747670689783718,1.0,-1.0,-0.03592903299805861,-0.03592903299805861,-0.03592903299805861
10.0,search,pair,0.9976486557539808,0.7476706897833814,1.0,-2.2565878704898206e-18,-0.03592903298785621,-0.03592903298785621,-0.03592903298785621
10.0,search,pair,0.9976486557539808,0.7476706898209394,1.0,-3.478018491249168e-17,-0.0359290341257511,-0.0359290341257511,-0.0359290341257511
10.0,search,single_unit,0.9976486557539805,0.7476706897837375,1.0,-1.0,-0.035929032998651245,-0.035929032998651245,-0.035929032998651245
10.0,search,pair,0.9976486557539808,0.7476706897852524,1.0,1.719098069150394e-17,-0.03592903304454709,-0.03592903304454709,-0.03592903304454709
10.0,search,single_unit,0.9976486557539805,0.7476706897837221,1.0,-1.0,-0.03592903299817707,-0.03592903299817707,-0.03592903299817707
10.0,search,single_unit,0.9976486557539805,0.7476706897838546,1.0,-1.0,-0.03592903300219663,-0.03592903300219663,-0.03592903300219663
10.0,search,single_unit,0.9976486557539805,0.7476706897836896,1.0,-1.0,-0.03592903299719863,-0.03592903299719863,-0.03592903299719863
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,-1.0,-0.03592903299815309,-0.03592903299815309,-0.03592903299815309
10.0,search,single_unit,0.9976486557539807,0.747670689783742,1.0,1.0,-0.035929032998788246,-0.035929032998788246,-0.035929032998788246
10.0,search,single_unit,0.9976486557539807,0.7476706897837275,1.0,-1.0,-0.03592903299834338,-0.03592903299834338,-0.03592903299834338
10.0,search,single_unit,0.9976486557539805,0.7476706897837215,1.0,-1.0,-0.03592903299816408,-0.03592903299816408,-0.03592903299816408
10.0,search,single_unit,0.9976486557539805,0.7476706897838454,1.0,-1.0,-0.03592903300191619,-0.03592903300191619,-0.03592903300191619
10.0,search,pair,0.9976486557539808,0.7476706897869443,1.0,2.089716352539869e-17,-0.035929033095797536,-0.035929033095797536,-0.035929033095797536
10.0,search,single_unit,0.9976486557539805,0.7476706897837198,1.0,-1.0,-0.03592903299811179,-0.03592903299811179,-0.03592903299811179
10.0,search,pair,0.9976486557539808,0.7476706897866527,1.0,1.3400386485710847e-17,-0.035929033086971374,-0.035929033086971374,-0.035929033086971374
10.0,search,single_unit,0.9976486557539807,0.7476706897837211,1.0,1.0,-0.03592903299815142,-0.03592903299815142,-0.03592903299815142
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.035929032998155974,-0.035929032998155974,-0.035929032998155974
10.0,search,pair,0.9976486557539808,0.7476706897785186,1.0,2.2186116671485617e-17,-0.03592903284053106,-0.03592903284053106,-0.03592903284053106
10.0,search,pair,0.9976486557539808,0.7476706897848243,1.0,1.0375435127978977e-18,-0.03592903303157169,-0.03592903303157169,-0.03592903303157169
10.0,search,pair,0.9976486557539808,0.7476706897836829,1.0,-4.859401656455052e-18,-0.035929032996990795,-0.035929032996990795,-0.035929032996990795
10.0,search,single_unit,0.9976486557539805,0.7476706897837403,1.0,1.0,-0.03592903299873218,-0.03592903299873218,-0.03592903299873218
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.03592903299815586,-0.03592903299815586,-0.03592903299815586
10.0,search,single_unit,0.9976486557539807,0.7476706897837702,1.0,-1.0,-0.03592903299963379,-0.03592903299963379,-0.03592903299963379
10.0,search,single_unit,0.9976486557539805,0.7476706897837214,1.0,-1.0,-0.035929032998158306,-0.035929032998158306,-0.035929032998158306
10.0,search,pair,0.9976486557539808,0.7476706897931529,1.0,8.956601627996181e-18,-0.03592903328390318,-0.03592903328390318,-0.03592903328390318
10.0,search,single_unit,0.9976486557539804,0.7476706897836558,1.0,-1.0,-0.03592903299617756,-0.03592903299617756,-0.03592903299617756
10.0,search,single_unit,0.9976486557539805,0.7476706897835887,1.0,1.0,-0.03592903299414274,-0.03592903299414274,-0.03592903299414274
10.0,search,single_unit,0.9976486557539805,0.747670689783721,1.0,1.0,-0.03592903299814765,-0.03592903299814765,-0.03592903299814765
10.0,search,pair,0.9976486557539808,0.7476706897851062,1.0,1.1129911822303822e-16,-0.03592903304012107,-0.03592903304012107,-0.03592903304012107
10.0,search,single_unit,0.9976486557539805,0.7476706897837212,1.0,1.0,-0.03592903299815409,-0.03592903299815409,-0.03592903299815409
10.0,search,single_unit,0.9976486557539805,0.7476706897838179,1.0,-1.0,-0.03592903300108341,-0.03592903300108341,-0.03592903300108341
10.0,search,single_unit,0.9976486557539805,0.7476706897837205,1.0,1.0,-0.035929032998132215,-0.035929032998132215,-0.035929032998132215
10.0,search,pair,0.9976486557539808,0.7476706897754921,1.0,1.6609766822428494e-19,-0.03592903274883785,-0.03592903274883785,-0.03592903274883785
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.03592903299815409,-0.03592903299815409,-0.03592903299815409
10.0,search,single_unit,0.9976486557539807,0.7476706897837206,1.0,1.0,-0.03592903299813899,-0.03592903299813899,-0.03592903299813899
10.0,search,single_unit,0.9976486557539807,0.747670689783754,1.0,1.0,-0.03592903299914063,-0.03592903299914063,-0.03592903299914063
10.0,search,single_unit,0.9976486557539807,0.747670689783721,1.0,1.0,-0.03592903299814476,-0.03592903299814476,-0.03592903299814476
10.0,search,single_unit,0.9976486557539807,0.7476706897837553,1.0,-1.0,-0.03592903299918582,-0.03592903299918582,-0.03592903299918582
10.0,search,single_unit,0.9976486557539805,0.7476706897837204,1.0,-1.0,-0.03592903299812822,-0.03592903299812822,-0.03592903299812822
10.0,search,single_unit,0.9976486557539807,0.7476706897835973,1.0,1.0,-0.035929032994399424,-0.035929032994399424,-0.035929032994399424
10.0,search,pair,0.9976486557539808,0.7476706897951004,1.0,5.1594046026253103e-17,-0.035929033342912975,-0.035929033342912975,-0.035929033342912975
10.0,search,single_unit,0.9976486557539805,0.7476706897837109,1.0,-1.0,-0.035929032997841115,-0.035929032997841115,-0.035929032997841115
10.0,search,single_unit,0.9976486557539807,0.7476706897836817,1.0,1.0,-0.03592903299695538,-0.03592903299695538,-0.03592903299695538
10.0,search,pair,0.9976486557539808,0.7476706897835396,1.0,-6.747419755272964e-18,-0.035929032992652266,-0.035929032992652266,-0.035929032992652266
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,1.0,-0.035929032998153865,-0.035929032998153865,-0.035929032998153865
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,-1.0,-0.035929032998153976,-0.035929032998153976,-0.035929032998153976
10.0,search,pair,0.9976486557539808,0.7476706897835725,1.0,-2.3296831033082518e-17,-0.035929032993651355,-0.035929032993651355,-0.035929032993651355
10.0,search,single_unit,0.9976486557539807,0.7476706897837212,1.0,-1.0,-0.03592903299815231,-0.03592903299815231,-0.03592903299815231
10.0,search,single_unit,0.9976486557539807,0.7476706897837488,1.0,1.0,-0.0359290329989892,-0.0359290329989892,-0.0359290329989892
10.0,search,pair,0.9976486557539808,0.7476706898424691,1.0,3.752189378251026e-17,-0.03592903477802989,-0.03592903477802989,-0.03592903477802989
10.0,search,single_unit,0.9976486557539808,0.7476706897835796,1.0,1.0,-0.035929032993866294,-0.035929032993866294,-0.035929032993866294
10.0,search,single_unit,0.9976486557539807,0.747670689783707,1.0,1.0,-0.03592903299772576,-0.03592903299772576,-0.03592903299772576
10.0,search,single_unit,0.9976486557539807,0.7476706897837053,1.0,1.0,-0.03592903299767414,-0.03592903299767414,-0.03592903299767414
10.0,search,single_unit,0.9976486557539804,0.747670689783722,1.0,-1.0,-0.03592903299817518,-0.03592903299817518,-0.03592903299817518
10.0,search,single_unit,0.9976486557539807,0.7476706897838173,1.0,-1.0,-0.03592903300106287,-0.03592903300106287,-0.03592903300106287
