act,a,seed,budget,heldout_errors,heldout_acc,train_acc,perfect,wout_fro,train_loss
3.0,3.0,1,4000,2417,0.87915,0.8952999711036682,False,3.0550665855407715,0.2543736696243286
3.0,3.0,1,16000,2158,0.8921,0.9067999720573425,False,4.951630115509033,0.22891931235790253
3.0,3.0,1,64000,1895,0.90525,0.9200000166893005,False,7.223066806793213,0.21490749716758728
3.0,3.0,3,1000,4153,0.79235,0.8029999732971191,False,1.1204966306686401,0.42637139558792114
3.0,3.0,3,4000,2942,0.8529,0.8647000193595886,False,2.5135176181793213,0.3214223384857178
3.0,3.0,3,16000,2394,0.8803,0.8927000164985657,False,7.431938171386719,0.25787168741226196
3.0,3.0,3,64000,2306,0.8847,0.9017000198364258,False,11.908397674560547,0.24741104245185852
3.0,3.0,2,1000,3132,0.8434,0.857200026512146,False,1.0235841274261475,0.33314642310142517
3.0,3.0,2,4000,2282,0.8859,0.9049999713897705,False,2.6076571941375732,0.23891982436180115
3.0,3.0,2,16000,2269,0.88655,0.9045000076293945,False,3.383725643157959,0.23501360416412354
3.0,3.0,2,64000,2265,0.88675,0.9056000113487244,False,3.3307056427001953,0.23429185152053833
3.0,3.0,4,1000,2885,0.85575,0.8691999912261963,False,1.2737630605697632,0.32814496755599976
3.0,3.0,4,4000,2509,0.8745499999999999,0.8924000263214111,False,2.38816237449646,0.2766437232494354
3.0,3.0,4,16000,2478,0.8761,0.8924000263214111,False,4.200252056121826,0.2688581049442291
3.0,3.0,4,64000,2482,0.8759,0.8924000263214111,False,5.441951751708984,0.26872873306274414
3.0,3.0,6,1000,2948,0.8526,0.8586999773979187,False,1.3004472255706787,0.3299230933189392
3.0,3.0,6,4000,2511,0.87445,0.8863999843597412,False,3.1368932723999023,0.24798403680324554
3.0,3.0,6,16000,2157,0.89215,0.9032999873161316,False,7.76898193359375,0.21204784512519836
3.0,3.0,6,64000,2043,0.89785,0.9086999893188477,False,11.365102767944336,0.20436076819896698
3.0,3.0,7,1000,4213,0.78935,0.796500027179718,False,0.9642086625099182,0.39263761043548584
3.0,3.0,7,4000,3272,0.8364,0.8399999737739563,False,2.116318941116333,0.31744611263275146
3.0,3.0,7,16000,2763,0.86185,0.8641999959945679,False,3.8831663131713867,0.2905009388923645
3.0,3.0,7,64000,2393,0.88035,0.888700008392334,False,5.940114974975586,0.2534659206867218
3.0,3.0,5,1000,3348,0.8326,0.8424000144004822,False,1.3543624877929688,0.3624139428138733
3.0,3.0,5,4000,2973,0.85135,0.8668000102043152,False,2.585759162902832,0.3085925877094269
3.0,3.0,5,16000,2744,0.8628,0.8783000111579895,False,6.1081929206848145,0.28244996070861816
3.0,3.0,5,64000,2754,0.8623000000000001,0.8795999884605408,False,7.957702159881592,0.2807908058166504
3.0,3.0,8,1000,3595,0.82025,0.8345000147819519,False,1.0985749959945679,0.35126811265945435
3.0,3.0,8,4000,2844,0.8578,0.8791000247001648,False,1.9483051300048828,0.2888025641441345
3.0,3.0,8,16000,2522,0.8739,0.8963000178337097,False,6.4158782958984375,0.24860405921936035
3.0,3.0,8,64000,2381,0.88095,0.9020000100135803,False,9.559172630310059,0.2428661584854126
3.0,3.0,9,1000,3031,0.84845,0.8597000241279602,False,1.151027798652649,0.3105839192867279
3.0,3.0,9,4000,2519,0.87405,0.88919997215271,False,2.641017436981201,0.24947097897529602
3.0,3.0,9,16000,1876,0.9062,0.9197999835014343,False,7.433850288391113,0.18851494789123535
3.0,3.0,9,64000,1821,0.90895,0.9222999811172485,False,10.146903038024902,0.1842041164636612
3.0,3.0,10,1000,2684,0.8658,0.8805999755859375,False,1.3454335927963257,0.2873477637767792
3.0,3.0,10,4000,2170,0.8915,0.9049999713897705,False,2.346606492996216,0.23137924075126648
3.0,3.0,10,16000,2044,0.8978,0.9146000146865845,False,3.7769358158111572,0.21892748773097992
3.0,3.0,10,64000,1971,0.90145,0.916700005531311,False,4.497731685638428,0.210145503282547
3.0,3.0,12,1000,3287,0.83565,0.8436999917030334,False,1.3881157636642456,0.34274014830589294
3.0,3.0,12,4000,2751,0.8624499999999999,0.8772000074386597,False,2.587310314178467,0.27566656470298767
3.0,3.0,12,16000,2456,0.8772,0.8881000280380249,False,3.565023183822632,0.2590840756893158
3.0,3.0,12,64000,2430,0.8785000000000001,0.8902000188827515,False,3.815892457962036,0.2558155357837677
3.0,3.0,11,1000,3126,0.8437,0.8615000247955322,False,1.4923415184020996,0.3443221151828766
3.0,3.0,11,4000,2976,0.8512,0.864799976348877,False,1.9568415880203247,0.32488271594047546
3.0,3.0,11,16000,2969,0.85155,0.8700000047683716,False,1.991735816001892,0.3236800730228424
3.0,3.0,11,64000,2973,0.85135,0.8693000078201294,False,1.9919670820236206,0.3237403333187103
3.0,3.0,13,1000,3636,0.8182,0.8296999931335449,False,1.058638572692871,0.36335694789886475
3.0,3.0,13,4000,2666,0.8667,0.8736000061035156,False,2.3202896118164062,0.292780339717865
3.0,3.0,13,16000,2113,0.89435,0.9047999978065491,False,6.091602802276611,0.23235227167606354
3.0,3.0,13,64000,2143,0.89285,0.9115999937057495,False,11.598234176635742,0.21972055733203888
