dataset,depth,width,activation,seed,train_data_seed,eval_data_seed,n_train_per_class,n_eval_per_class,tube_radius,layer,distance_from_output,relative_layer_position,format,mantissa_bits,delta_value,convention,quantizer,precision_note,training_step,training_progress,train_accuracy,eval_accuracy,training_steps_total,learning_rate,train_accuracy_required,eval_accuracy_required,initialization_scheme,initialization_gain,paper_upper_saturation_fraction,paper_lower_saturation_fraction,paper_total_saturation_fraction,paper_per_unit_saturation_min,paper_per_unit_saturation_median,paper_per_unit_saturation_max,paper_fraction_units_over_50pct_saturation,exact_upper_saturation_fraction,exact_lower_saturation_fraction,exact_total_saturation_fraction,exact_per_unit_saturation_min,exact_per_unit_saturation_median,exact_per_unit_saturation_max,exact_fraction_units_over_50pct_saturation,per_unit_collision_mean,per_unit_collision_std,per_unit_collision_min,per_unit_collision_median,per_unit_collision_max,vector_collision_rate,collision_group_count,collision_group_pure_fraction,collision_group_size_mean,collision_group_size_std,collision_group_size_min,collision_group_size_median,collision_group_size_max,fraction_inputs_in_collision_groups,baseline_per_unit_collision_mean,baseline_per_unit_collision_std,baseline_per_unit_collision_min,baseline_per_unit_collision_median,baseline_per_unit_collision_max,baseline_vector_collision_rate,baseline_collision_group_count,baseline_collision_group_pure_fraction,baseline_collision_group_size_mean,baseline_collision_group_size_std,baseline_collision_group_size_min,baseline_collision_group_size_median,baseline_collision_group_size_max,baseline_fraction_inputs_in_collision_groups,excess_per_unit_collision_mean,excess_per_unit_collision_std,excess_per_unit_collision_min,excess_per_unit_collision_median,excess_per_unit_collision_max,excess_vector_collision_rate
linked_tori,6,30,tanh,2,10002,20002,1000,1000,0.2,5,1,0.8333333333333334,fixed-8,,0.00390625,simulated,fixed-8,Uniform 8-bit quantizer.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9034333333333333,0.01185659685107363,0.8905,0.9005,0.9565,0.005499999999999949,10.0,1.0,2.1,0.3,2.0,2.0,3.0,0.0105,0.994,0.0020615528128088236,0.9895,0.994,0.997,0.04800000000000004,89.0,1.0,2.0786516853932584,0.2691943494541783,2.0,2.0,3.0,0.0925,-0.0905666666666667,0.011647412683605841,-0.10050000000000003,-0.09375,-0.040000000000000036,-0.04250000000000009
linked_tori,6,30,tanh,2,10002,20002,1000,1000,0.2,5,1,0.8333333333333334,fixed-6,,0.015625,simulated,fixed-6,Uniform 6-bit quantizer.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0029666666666666665,0.0032166666666666667,0.006183333333333333,0.0,0.0,0.044,0.0,3.3333333333333335e-05,0.00011666666666666667,0.00015,0.0,0.0,0.003,0.0,0.9739333333333332,0.003407671084805903,0.971,0.973,0.989,0.11099999999999999,153.0,1.0,2.450980392156863,0.9897591736567815,2.0,2.0,10.0,0.1875,0.9981000000000001,0.0005830951894845325,0.997,0.998,0.999,0.5245,420.0,1.0,3.4976190476190476,2.7881542021336023,2.0,3.0,27.0,0.7345,-0.024166666666666687,0.0034042457151164723,-0.02749999999999997,-0.025000000000000022,-0.009500000000000064,-0.4135
linked_tori,6,30,tanh,2,10002,20002,1000,1000,0.2,5,1,0.8333333333333334,fixed-4,,0.0625,simulated,fixed-4,Uniform 4-bit quantizer.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.05045,0.05446666666666666,0.10491666666666667,0.0,0.098,0.262,0.0,0.01485,0.016183333333333334,0.031033333333333333,0.0,0.0034999999999999996,0.1305,0.0,0.9929166666666667,0.0008473815879257466,0.992,0.99275,0.9965,0.509,327.0,1.0,4.113149847094801,4.665185475614901,2.0,2.0,41.0,0.6725,0.9991166666666668,0.00021147629234084903,0.999,0.999,0.9995,0.923,131.0,0.9541984732824428,15.091603053435115,15.840064375341168,2.0,10.0,90.0,0.9885,-0.006199999999999991,0.0009000000000000104,-0.007000000000000006,-0.00649999999999995,-0.0024999999999999467,-0.41400000000000003
linked_tori,6,30,tanh,2,10002,20002,1000,1000,0.2,6,0,1.0,float64,52.0,1.1102230246251565e-16,IEEE,float64,Standard IEEE unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.999999999999449e-05,0.00014999999999998348,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,0.0001499999999999872,0.0002629955639676413,0.0,0.0,0.0010000000000000009,0.0,0.0,,,,,,,0.0,-9.999999999999269e-05,0.0003265986323710647,-0.0010000000000000009,0.0,0.0004999999999999449,0.0
linked_tori,6,30,tanh,2,10002,20002,1000,1000,0.2,6,0,1.0,float64,52.0,5.551115123125783e-17,paper,float64,Paper's stated double value.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.999999999999449e-05,0.00014999999999998348,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,0.0001499999999999872,0.0002629955639676413,0.0,0.0,0.0010000000000000009,0.0,0.0,,,,,,,0.0,-9.999999999999269e-05,0.0003265986323710647,-0.0010000000000000009,0.0,0.0004999999999999449,0.0
linked_tori,6,30,tanh,2,10002,20002,1000,1000,0.2,6,0,1.0,float32,23.0,5.960464477539063e-08,IEEE,float32,Standard IEEE unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004916666666666647,0.003683484159807884,0.0,0.0040000000000000036,0.018000000000000016,0.0,0.0,,,,,,,0.0,0.00016666666666665202,0.00026874192494326686,0.0,0.0,0.0010000000000000009,0.0,0.0,,,,,,,0.0,0.004749999999999995,0.003544361719689463,-0.0004999999999999449,0.003750000000000031,0.017000000000000015,0.0
linked_tori,6,30,tanh,2,10002,20002,1000,1000,0.2,6,0,1.0,float16,10.0,0.00048828125,IEEE,float16,Standard IEEE unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.021916666666666668,0.029783333333333332,0.0517,0.0,0.0,0.3255,0.0,0.00315,0.00505,0.0082,0.0,0.0,0.1945,0.0,0.7853999999999999,0.0598629545990952,0.5795,0.8002499999999999,0.846,0.14749999999999996,158.0,1.0,2.867088607594937,1.5875481867689092,2.0,2.0,12.0,0.2265,0.5899,0.25804939449648007,0.14100000000000001,0.6739999999999999,0.9245,0.0,0.0,,,,,,,0.0,0.1955,0.2686650020626678,-0.3065,0.132,0.6619999999999999,0.14749999999999996
linked_tori,6,30,tanh,2,10002,20002,1000,1000,0.2,6,0,1.0,half,,0.001953125,paper,,Paper's stated half value; no corresponding IEEE format; saturation only.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.15483333333333332,0.15193333333333334,0.3067666666666667,0.0,0.32725000000000004,0.565,0.06666666666666667,0.07973333333333334,0.0823,0.16203333333333333,0.0,0.15225,0.4305,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linked_tori,6,30,tanh,2,10002,20002,1000,1000,0.2,6,0,1.0,bfloat16,7.0,0.00390625,IEEE,bfloat16,Standard bfloat16 unit roundoff.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.21706666666666666,0.21298333333333333,0.43005,0.0,0.45575,0.676,0.36666666666666664,0.15483333333333332,0.15193333333333334,0.3067666666666667,0.0,0.32725000000000004,0.565,0.06666666666666667,0.9349166666666666,0.017066577148202734,0.8795,0.94,0.9545,0.48250000000000004,218.0,1.0,5.426605504587156,8.687047641994457,2.0,3.0,78.0,0.5915,0.8756166666666665,0.1491855490842044,0.5549999999999999,0.954,0.99,0.0,0.0,,,,,,,0.0,0.0593,0.15040398930879456,-0.10499999999999998,-0.013500000000000012,0.379,0.48250000000000004
linked_tori,6,30,tanh,2,10002,20002,1000,1000,0.2,6,0,1.0,fixed-8,,0.00390625,simulated,fixed-8,Uniform 8-bit quantizer.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.21706666666666666,0.21298333333333333,0.43005,0.0,0.45575,0.676,0.36666666666666664,0.15483333333333332,0.15193333333333334,0.3067666666666667,0.0,0.32725000000000004,0.565,0.06666666666666667,0.9618,0.009288523384621833,0.931,0.964,0.9735,0.609,148.0,1.0,9.22972972972973,17.65934963855362,2.0,3.0,120.0,0.683,0.9960000000000001,0.0017748239349298855,0.9895,0.9962500000000001,0.9985,0.1975,281.0,1.0,2.4056939501779357,0.9081499117466207,2.0,2.0,9.0,0.338,-0.03420000000000002,0.009774627017607038,-0.0665,-0.03275,-0.019000000000000017,0.4115
linked_tori,6,30,tanh,2,10002,20002,1000,1000,0.2,6,0,1.0,fixed-6,,0.015625,simulated,fixed-6,Uniform 6-bit quantizer.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.34235,0.3354333333333333,0.6777833333333333,0.0,0.73925,0.822,0.9,0.28446666666666665,0.27885,0.5633166666666667,0.0,0.6192500000000001,0.7645,0.8666666666666667,0.9880166666666667,0.0025641221153100873,0.98,0.98875,0.9915,0.812,105.0,1.0,16.466666666666665,45.494335946078,2.0,3.0,306.0,0.8645,0.9986666666666667,0.0004887626099538373,0.997,0.999,0.9995,0.81,276.0,1.0,6.869565217391305,6.997231426575159,2.0,4.0,43.0,0.948,-0.010650000000000003,0.002705395842878951,-0.019000000000000017,-0.010000000000000009,-0.00649999999999995,0.0020000000000000018
linked_tori,6,30,tanh,2,10002,20002,1000,1000,0.2,6,0,1.0,fixed-4,,0.0625,simulated,fixed-4,Uniform 4-bit quantizer.,2000,1.0,1.0,1.0,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.42606666666666665,0.4246333333333333,0.8507,0.471,0.8787499999999999,0.935,0.9333333333333333,0.3867333333333333,0.3833666666666667,0.7701,0.223,0.81725,0.876,0.9333333333333333,0.9962333333333333,0.000642045342808606,0.9945,0.9965,0.997,0.94,53.0,1.0,36.471698113207545,137.66127471984916,2.0,3.0,734.0,0.9665,0.9992,0.0002768874620972908,0.9985,0.999,0.9995,0.9595,71.0,0.9014084507042254,28.028169014084508,36.18067799292562,2.0,11.0,171.0,0.995,-0.0029666666666666656,0.0007180219742846061,-0.0050000000000000044,-0.0030000000000000027,-0.0015000000000000568,-0.019500000000000073
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,1,5,0.16666666666666666,float64,52.0,1.1102230246251565e-16,IEEE,float64,Standard IEEE unit roundoff.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333332966e-05,0.00012472191289245098,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,3.333333333332966e-05,0.00012472191289245098,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,1,5,0.16666666666666666,float64,52.0,5.551115123125783e-17,paper,float64,Paper's stated double value.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333332966e-05,0.00012472191289245098,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,3.333333333332966e-05,0.00012472191289245098,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,1,5,0.16666666666666666,float32,23.0,5.960464477539063e-08,IEEE,float32,Standard IEEE unit roundoff.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333333333332966e-05,0.00012472191289245098,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,3.333333333332966e-05,0.00012472191289245098,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,1,5,0.16666666666666666,float16,10.0,0.00048828125,IEEE,float16,Standard IEEE unit roundoff.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2242,0.07361517053796271,0.15249999999999997,0.195,0.4305,0.0,0.0,,,,,,,0.0,0.2242,0.07361517053796271,0.15249999999999997,0.195,0.4305,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,1,5,0.16666666666666666,half,,0.001953125,paper,,Paper's stated half value; no corresponding IEEE format; saturation only.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,1,5,0.16666666666666666,bfloat16,7.0,0.00390625,IEEE,bfloat16,Standard bfloat16 unit roundoff.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6489833333333332,0.07704419546958456,0.5775,0.609,0.88,0.0,0.0,,,,,,,0.0,0.6489833333333332,0.07704419546958456,0.5775,0.609,0.88,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,1,5,0.16666666666666666,fixed-8,,0.00390625,simulated,fixed-8,Uniform 8-bit quantizer.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9263,0.018211534806270448,0.9,0.9277500000000001,0.985,0.0,0.0,,,,,,,0.0,0.9263,0.018211534806270448,0.9,0.9277500000000001,0.985,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,1,5,0.16666666666666666,fixed-6,,0.015625,simulated,fixed-6,Uniform 6-bit quantizer.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9811666666666667,0.004584999697079846,0.9745,0.98125,0.996,0.0,0.0,,,,,,,0.0,0.9811666666666667,0.004584999697079846,0.9745,0.98125,0.996,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,1,5,0.16666666666666666,fixed-4,,0.0625,simulated,fixed-4,Uniform 4-bit quantizer.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9949166666666666,0.0011553017883748939,0.993,0.99475,0.9985,0.05349999999999999,99.0,1.0,2.080808080808081,0.30737624352935244,2.0,2.0,4.0,0.103,0.9949166666666666,0.0011553017883748939,0.993,0.99475,0.9985,0.05349999999999999,99.0,1.0,2.080808080808081,0.30737624352935244,2.0,2.0,4.0,0.103,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,2,4,0.3333333333333333,float64,52.0,1.1102230246251565e-16,IEEE,float64,Standard IEEE unit roundoff.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,2,4,0.3333333333333333,float64,52.0,5.551115123125783e-17,paper,float64,Paper's stated double value.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,2,4,0.3333333333333333,float32,23.0,5.960464477539063e-08,IEEE,float32,Standard IEEE unit roundoff.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,2,4,0.3333333333333333,float16,10.0,0.00048828125,IEEE,float16,Standard IEEE unit roundoff.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22116666666666665,0.0846457651365711,0.09450000000000003,0.1945,0.43000000000000005,0.0,0.0,,,,,,,0.0,0.22116666666666665,0.0846457651365711,0.09450000000000003,0.1945,0.43000000000000005,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,2,4,0.3333333333333333,half,,0.001953125,paper,,Paper's stated half value; no corresponding IEEE format; saturation only.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,2,4,0.3333333333333333,bfloat16,7.0,0.00390625,IEEE,bfloat16,Standard bfloat16 unit roundoff.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6473333333333334,0.08980073620089214,0.4595,0.618,0.854,0.0,0.0,,,,,,,0.0,0.6473333333333334,0.08980073620089214,0.4595,0.618,0.854,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,2,4,0.3333333333333333,fixed-8,,0.00390625,simulated,fixed-8,Uniform 8-bit quantizer.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9603499999999999,0.01713191466240711,0.915,0.966,0.9855,0.0,0.0,,,,,,,0.0,0.9603499999999999,0.01713191466240711,0.915,0.966,0.9855,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,2,4,0.3333333333333333,fixed-6,,0.015625,simulated,fixed-6,Uniform 6-bit quantizer.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9896833333333334,0.00430597130609214,0.9785,0.9910000000000001,0.996,0.010000000000000009,20.0,1.0,2.0,0.0,2.0,2.0,2.0,0.02,0.9896833333333334,0.00430597130609214,0.9785,0.9910000000000001,0.996,0.010000000000000009,20.0,1.0,2.0,0.0,2.0,2.0,2.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,2,4,0.3333333333333333,fixed-4,,0.0625,simulated,fixed-4,Uniform 4-bit quantizer.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971166666666667,0.0011231157059220893,0.9945,0.9975,0.999,0.238,316.0,1.0,2.5063291139240507,0.8982883543903878,2.0,2.0,8.0,0.396,0.9971166666666667,0.0011231157059220893,0.9945,0.9975,0.999,0.238,316.0,1.0,2.5063291139240507,0.8982883543903878,2.0,2.0,8.0,0.396,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,3,3,0.5,float64,52.0,1.1102230246251565e-16,IEEE,float64,Standard IEEE unit roundoff.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666666666666483e-05,8.975274678556518e-05,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,1.666666666666483e-05,8.975274678556518e-05,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,3,3,0.5,float64,52.0,5.551115123125783e-17,paper,float64,Paper's stated double value.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666666666666483e-05,8.975274678556518e-05,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,1.666666666666483e-05,8.975274678556518e-05,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,3,3,0.5,float32,23.0,5.960464477539063e-08,IEEE,float32,Standard IEEE unit roundoff.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.666666666666483e-05,8.975274678556518e-05,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,1.666666666666483e-05,8.975274678556518e-05,0.0,0.0,0.0004999999999999449,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linked_tori,6,30,tanh,3,10003,20003,1000,1000,0.2,3,3,0.5,float16,10.0,0.00048828125,IEEE,float16,Standard IEEE unit roundoff.,0,0.0,0.5,0.5,2000,0.01,1.0,0.99,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27536666666666665,0.13274065775873728,0.12150000000000005,0.23775000000000002,0.605,0.0,0.0,,,,,,,0.0,0.27536666666666665,0.13274065775873728,0.12150000000000005,0.23775000000000002,0.605,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
