family,activation,parameter,monotonic,depth,width,seed,train_data_seed,eval_data_seed,passed,final_train_accuracy,final_eval_accuracy,perfect_eval,at_chance,eval_errors,final_train_loss,final_gradient_norm,inactive_unit_fraction,max_steps,learning_rate,initialization_scheme,initialization_gain,duration_seconds
A,sin_family,0.0,True,3,4,13,10013,20013,False,0.66,0.6575,False,False,685,0.5026469826698303,4.459234587995718e-07,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7003273339942098
A,sin_family,0.0,True,3,4,14,10014,20014,False,0.6735,0.671,False,False,658,0.502677857875824,1.909426137385825e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7538812079001218
A,sin_family,0.0,True,3,4,15,10015,20015,False,0.657,0.6655,False,False,669,0.5074626207351685,1.0951541399624071e-07,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7053739170078188
A,sin_family,0.0,True,3,4,16,10016,20016,False,0.643,0.666,False,False,668,0.5219099521636963,2.2812479209930982e-07,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7073553751688451
A,sin_family,0.0,True,3,4,17,10017,20017,False,0.6835,0.672,False,False,656,0.4892057776451111,2.5944377360635512e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7059981659986079
A,sin_family,0.0,True,3,4,18,10018,20018,False,0.679,0.665,False,False,670,0.49140533804893494,0.0002953847963891518,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7048030840232968
A,sin_family,0.0,True,3,4,19,10019,20019,False,0.671,0.6655,False,False,669,0.49922147393226624,8.60389484456151e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7106081671081483
A,sin_family,0.0,True,5,3,0,10000,20000,False,0.6835,0.656,False,False,688,0.48717325925827026,2.3737897560001535e-05,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.021627499954775
A,sin_family,0.0,True,5,3,1,10001,20001,False,0.6645,0.67,False,False,660,0.5011688470840454,2.5266101990985077e-08,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0179494170006365
A,sin_family,0.0,True,5,3,2,10002,20002,False,0.672,0.6635,False,False,673,0.4966002106666565,7.593304542386606e-09,0.0,2000,0.01,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.014896082924679
