q,a,budget,seed,w2,solved,ghat_certified,R
2.0,1.6,8000,18,33.8126106262207,True,0.1515724920997731,2.562530828507771
2.0,1.6,8000,19,32.21615219116211,True,0.1515724920997731,2.4415412367400036
2.0,1.6,32000,0,0.5307573080062866,False,0.1515724920997731,0.04022410393733986
2.0,1.6,32000,1,133.44619750976562,True,0.1515724920997731,10.113386358896856
2.0,1.6,32000,2,133.10687255859375,True,0.1515724920997731,10.087670194656479
2.0,1.6,32000,3,133.34580993652344,True,0.1515724920997731,10.105778361570772
2.0,1.6,32000,4,88.67417907714844,True,0.1515724920997731,6.720283153812474
2.0,1.6,32000,5,0.27972412109375,False,0.1515724920997731,0.021199241067299198
2.0,1.6,32000,6,133.70912170410156,True,0.1515724920997731,10.133312396581267
2.0,1.6,32000,7,131.30332946777344,True,0.1515724920997731,9.950986434213998
2.0,1.6,32000,8,131.9042510986328,True,0.1515724920997731,9.996528028787004
2.0,1.6,32000,9,130.67274475097656,True,0.1515724920997731,9.90319678571153
2.0,1.6,32000,10,132.8964385986328,True,0.1515724920997731,10.071722194789627
2.0,1.6,32000,11,133.840087890625,True,0.1515724920997731,10.143237832217348
2.0,1.6,32000,12,136.0316925048828,True,0.1515724920997731,10.309331318757557
2.0,1.6,32000,13,136.02682495117188,True,0.1515724920997731,10.308962425134359
2.0,1.6,32000,14,0.4223471879959106,False,0.1515724920997731,0.032008107907935776
2.0,1.6,32000,15,137.85987854003906,True,0.1515724920997731,10.447882675442875
2.0,1.6,32000,16,134.41725158691406,True,0.1515724920997731,10.186978902115372
2.0,1.6,32000,17,104.4561538696289,True,0.1515724920997731,7.9163397785885055
2.0,1.6,32000,18,132.60104370117188,True,0.1515724920997731,10.049335324408771
2.0,1.6,32000,19,129.8248748779297,True,0.1515724920997731,9.838939910894515
1.0,1.1,2000,0,0.595569908618927,False,0.0034964945438723,0.0010412034679903011
1.0,1.1,2000,1,9.814990043640137,False,0.0034964945438723,0.01715902956787434
1.0,1.1,2000,2,10.79200267791748,False,0.0034964945438723,0.01886708924039686
1.0,1.1,2000,3,7.881534099578857,False,0.0034964945438723,0.013778870488260478
1.0,1.1,2000,4,12.779595375061035,False,0.0034964945438723,0.022341892750898294
1.0,1.1,2000,5,0.3500266671180725,False,0.0034964945438723,0.0006119331658940732
1.0,1.1,2000,6,12.46871852874756,False,0.0034964945438723,0.02179840315242265
1.0,1.1,2000,7,0.5797557830810547,False,0.0034964945438723,0.00101355646616066
1.0,1.1,2000,8,11.730720520019531,False,0.0034964945438723,0.02050820014696956
1.0,1.1,2000,9,9.374262809753418,False,0.0034964945438723,0.01638852938356392
1.0,1.1,2000,10,10.044974327087402,False,0.0034964945438723,0.017561098963999214
1.0,1.1,2000,11,10.622721672058104,False,0.0034964945438723,0.018571144183712595
1.0,1.1,2000,12,9.112005233764648,False,0.0034964945438723,0.015930038291796966
1.0,1.1,2000,13,8.64167594909668,False,0.0034964945438723,0.015107786402964509
1.0,1.1,2000,14,0.6390683054924011,False,0.0034964945438723,0.0011172494216579482
1.0,1.1,2000,15,0.2827875912189483,False,0.0034964945438723,0.0004943826348859215
1.0,1.1,2000,16,10.741484642028809,False,0.0034964945438723,0.018778771221970917
1.0,1.1,2000,17,10.305985450744627,False,0.0034964945438723,0.018017410948877946
1.0,1.1,2000,18,11.434869766235352,False,0.0034964945438723,0.019990979873766114
1.0,1.1,2000,19,6.520557403564453,False,0.0034964945438723,0.01139954669228462
1.0,1.1,8000,0,1.0612035989761353,False,0.0034964945438723,0.0018552462968788525
1.0,1.1,8000,1,56.46934127807617,False,0.0034964945438723,0.09872237183742809
1.0,1.1,8000,2,59.029781341552734,False,0.0034964945438723,0.10319865419335701
1.0,1.1,8000,3,51.06687927246094,False,0.0034964945438723,0.08927753237437255
1.0,1.1,8000,4,63.07386779785156,False,0.0034964945438723,0.11026871730805538
1.0,1.1,8000,5,0.3500295579433441,False,0.0034964945438723,0.0006119382197714679
1.0,1.1,8000,6,62.36333465576172,False,0.0034964945438723,0.10902652968077658
1.0,1.1,8000,7,0.6217159628868103,False,0.0034964945438723,0.0010869132360360227
1.0,1.1,8000,8,60.88677978515625,False,0.0034964945438723,0.10644514665637653
1.0,1.1,8000,9,54.922607421875,False,0.0034964945438723,0.09601829859291311
1.0,1.1,8000,10,56.28572082519531,False,0.0034964945438723,0.09840135788160745
1.0,1.1,8000,11,58.674617767333984,False,0.0034964945438723,0.10257774044363799
1.0,1.1,8000,12,54.79151153564453,False,0.0034964945438723,0.09578911056744864
1.0,1.1,8000,13,52.15397644042969,False,0.0034964945438723,0.09117804703260343
1.0,1.1,8000,14,0.6329176425933838,False,0.0034964945438723,0.0011064965420241424
1.0,1.1,8000,15,0.600383460521698,False,0.0034964945438723,0.0010496187469726437
1.0,1.1,8000,16,58.64996719360352,False,0.0034964945438723,0.10253464514536205
1.0,1.1,8000,17,57.48777389526367,False,0.0034964945438723,0.10050284388207693
1.0,1.1,8000,18,60.51691818237305,False,0.0034964945438723,0.10579853711831687
1.0,1.1,8000,19,43.40641403198242,False,0.0034964945438723,0.07588514491594428
1.0,1.1,32000,0,0.9546372890472412,False,0.0034964945438723,0.0016689420362653612
1.0,1.1,32000,1,287.8577575683594,True,0.0034964945438723,0.5032465393745419
1.0,1.1,32000,2,290.5632019042969,True,0.0034964945438723,0.5079763250542197
1.0,1.1,32000,3,282.09710693359375,True,0.0034964945438723,0.4931754976177356
1.0,1.1,32000,4,294.633056640625,True,0.0034964945438723,0.5150914374941817
1.0,1.1,32000,5,0.3248657584190368,False,0.0034964945438723,0.0005679456759015494
1.0,1.1,32000,6,294.0310363769531,True,0.0034964945438723,0.5140389572105671
1.0,1.1,32000,7,0.5286955237388611,False,0.0034964945438723,0.0009242905070613179
1.0,1.1,32000,8,292.36932373046875,True,0.0034964945438723,0.5111338726096091
1.0,1.1,32000,9,286.16253662109375,True,0.0034964945438723,0.5002828739781557
1.0,1.1,32000,10,287.5277099609375,True,0.0034964945438723,0.5026695345452575
1.0,1.1,32000,11,290.2725524902344,True,0.0034964945438723,0.5074681980089951
1.0,1.1,32000,12,286.2414245605469,True,0.0034964945438723,0.5004207896030933
1.0,1.1,32000,13,283.1869201660156,True,0.0034964945438723,0.4950807606282371
1.0,1.1,32000,14,0.5470194220542908,False,0.0034964945438723,0.0009563252123025032
1.0,1.1,32000,15,0.5299433469772339,False,0.0034964945438723,0.0009264720106336616
1.0,1.1,32000,16,290.1072692871094,True,0.0034964945438723,0.507179242100035
1.0,1.1,32000,17,288.7990417480469,True,0.0034964945438723,0.5048921368737972
1.0,1.1,32000,18,292.1368408203125,True,0.0034964945438723,0.5107274349961566
1.0,1.1,32000,19,273.6568603515625,True,0.0034964945438723,0.47841985955623106
1.0,1.2,2000,0,0.8139771223068237,False,0.0128202502458586,0.005217695201188666
1.0,1.2,2000,1,12.312949180603027,False,0.0128202502458586,0.0789275448799352
1.0,1.2,2000,2,13.608248710632324,False,0.0128202502458586,0.08723057693909451
1.0,1.2,2000,3,10.695456504821776,False,0.0128202502458586,0.06855921444275566
1.0,1.2,2000,4,1.1253430843353271,False,0.0128202502458586,0.007213589976812626
1.0,1.2,2000,5,0.3559786379337311,False,0.0128202502458586,0.0022818676102451625
1.0,1.2,2000,6,14.862072944641112,False,0.0128202502458586,0.09526774716125182
1.0,1.2,2000,7,0.6046743392944336,False,0.0128202502458586,0.0038760381735019243
1.0,1.2,2000,8,14.331771850585938,False,0.0128202502458586,0.09186845079553185
1.0,1.2,2000,9,11.893474578857422,False,0.0128202502458586,0.07623866019685493
1.0,1.2,2000,10,12.765511512756348,False,0.0128202502458586,0.08182852605496267
1.0,1.2,2000,11,13.800827026367188,False,0.0128202502458586,0.08846502803891797
1.0,1.2,2000,12,12.195170402526855,False,0.0128202502458586,0.07817256817564122
1.0,1.2,2000,13,11.563850402832031,False,0.0128202502458586,0.0741257279849897
1.0,1.2,2000,14,0.7408168315887451,False,0.0128202502458586,0.004748728583655899
1.0,1.2,2000,15,0.2773972451686859,False,0.0128202502458586,0.001778151050287172
1.0,1.2,2000,16,13.394237518310549,False,0.0128202502458586,0.08585873841860464
1.0,1.2,2000,17,13.283524513244627,False,0.0128202502458586,0.08514905420339658
1.0,1.2,2000,18,13.900075912475586,False,0.0128202502458586,0.08910122581718416
1.0,1.2,2000,19,8.910189628601074,False,0.0128202502458586,0.05711543038835983
1.0,1.2,8000,0,1.4710146188735962,False,0.0128202502458586,0.009429387764637908
1.0,1.2,8000,1,61.5496940612793,True,0.0128202502458586,0.3945412402108187
1.0,1.2,8000,2,63.946754455566406,True,0.0128202502458586,0.40990669726541734
1.0,1.2,8000,3,58.49956512451172,True,0.0128202502458586,0.37498953208507124
1.0,1.2,8000,4,1.0501285791397097,False,0.0128202502458586,0.006731455587449502
1.0,1.2,8000,5,0.3559676706790924,False,0.0128202502458586,0.0022817973087706734
1.0,1.2,8000,6,65.73532104492188,True,0.0128202502458586,0.4213716328938768
1.0,1.2,8000,7,0.6504998803138733,False,0.0128202502458586,0.004169785625262462
1.0,1.2,8000,8,64.85677337646484,True,0.0128202502458586,0.41574003241260943
1.0,1.2,8000,9,60.590328216552734,True,0.0128202502458586,0.3883915851074567
1.0,1.2,8000,10,61.968902587890625,True,0.0128202502458586,0.39722841931899616
1.0,1.2,8000,11,64.25856018066406,True,0.0128202502458586,0.411905410977339
1.0,1.2,8000,12,61.54547882080078,True,0.0128202502458586,0.3945142199919282
1.0,1.2,8000,13,59.700775146484375,True,0.0128202502458586,0.3826894386248326
1.0,1.2,8000,14,0.7341416478157043,False,0.0128202502458586,0.00470593982045216
1.0,1.2,8000,15,26.517398834228516,False,0.0128202502458586,0.16997984446202433
1.0,1.2,8000,16,63.35404586791992,True,0.0128202502458586,0.40610736105716866
1.0,1.2,8000,17,63.105491638183594,True,0.0128202502458586,0.4045140973447255
1.0,1.2,8000,18,64.37095642089844,True,0.0128202502458586,0.41262588494058816
1.0,1.2,8000,19,53.35008239746094,False,0.0128202502458586,0.34198070348631254
1.0,1.2,32000,0,1.3231793642044067,False,0.0128202502458586,0.008481745284628285
1.0,1.2,32000,1,275.4882507324219,True,0.0128202502458586,1.7659141570917434
1.0,1.2,32000,2,278.1695251464844,True,0.0128202502458586,1.783101461574793
1.0,1.2,32000,3,271.73394775390625,True,0.0128202502458586,1.7418486052500721
1.0,1.2,32000,4,187.0093231201172,True,0.0128202502458586,1.1987531603542663
1.0,1.2,32000,5,0.3244781792163849,False,0.0128202502458586,0.0020799457284373045
1.0,1.2,32000,6,279.92413330078125,True,0.0128202502458586,1.794348719385548
1.0,1.2,32000,7,0.5447320342063904,False,0.0128202502458586,0.0034918004977307657
1.0,1.2,32000,8,278.4557189941406,True,0.0128202502458586,1.7849359999476822
1.0,1.2,32000,9,274.26959228515625,True,0.0128202502458586,1.758102403962656
1.0,1.2,32000,10,275.7613525390625,True,0.0128202502458586,1.767664773843608
1.0,1.2,32000,11,278.4458923339844,True,0.0128202502458586,1.7848730098265402
1.0,1.2,32000,12,275.889404296875,True,0.0128202502458586,1.7684856016333972
1.0,1.2,32000,13,274.035888671875,True,0.0128202502458586,1.7566043345598426
1.0,1.2,32000,14,0.6241447329521179,False,0.0128202502458586,0.00400084583304037
1.0,1.2,32000,15,239.49839782714844,True,0.0128202502458586,1.5352146968131202
1.0,1.2,32000,16,277.2773742675781,True,0.0128202502458586,1.7773826628124727
1.0,1.2,32000,17,276.7369689941406,True,0.0128202502458586,1.7739185973926475
1.0,1.2,32000,18,278.9438781738281,True,0.0128202502458586,1.7880651613693856
1.0,1.2,32000,19,267.4007873535156,True,0.0128202502458586,1.7140725049058458
1.0,1.35,2000,0,9.826223373413086,False,0.0349001061988496,0.17146811963286743
1.0,1.35,2000,1,13.799477577209473,False,0.0349001061988496,0.24080161646662718
1.0,1.35,2000,2,15.24278736114502,False,0.0349001061988496,0.2659874488352218
1.0,1.35,2000,3,12.783275604248049,False,0.0349001061988496,0.22306883807871009
1.0,1.35,2000,4,1.302083969116211,False,0.0349001061988496,0.02272143440098768
1.0,1.35,2000,5,0.3654817044734955,False,0.0349001061988496,0.006377675149930778
1.0,1.35,2000,6,15.987120628356934,False,0.0349001061988496,0.27897610387173805
1.0,1.35,2000,7,0.6680415272712708,False,0.0349001061988496,0.011657360123504514
1.0,1.35,2000,8,15.627007484436035,False,0.0349001061988496,0.27269211038851754
1.0,1.35,2000,9,13.5011625289917,False,0.0349001061988496,0.23559600303486955
1.0,1.35,2000,10,14.461752891540527,False,0.0349001061988496,0.2523583558681423
1.0,1.35,2000,11,15.523063659667969,False,0.0349001061988496,0.2708782851269575
1.0,1.35,2000,12,14.315711975097656,False,0.0349001061988496,0.24980993412152555
1.0,1.35,2000,13,13.729775428771973,False,0.0349001061988496,0.2395853102752488
1.0,1.35,2000,14,0.8514537215232849,False,0.0349001061988496,0.014857912652284177
1.0,1.35,2000,15,0.2779613137245178,False,0.0349001061988496,0.004850439684078711
1.0,1.35,2000,16,14.870595932006836,False,0.0349001061988496,0.2594926886336097
1.0,1.35,2000,17,15.016057968139648,False,0.0349001061988496,0.26203100888807773
1.0,1.35,2000,18,15.13400936126709,False,0.0349001061988496,0.2640892669613027
1.0,1.35,2000,19,11.3211030960083,False,0.0349001061988496,0.19755385016940732
1.0,1.35,8000,0,59.390567779541016,True,0.0349001061988496,1.0363685613579783
1.0,1.35,8000,1,57.6268310546875,True,0.0349001061988496,1.0055912618558789
1.0,1.35,8000,2,59.810115814208984,True,0.0349001061988496,1.0436896968406937
1.0,1.35,8000,3,56.02090072631836,True,0.0349001061988496,0.9775676923518606
1.0,1.35,8000,4,1.2690856456756592,False,0.0349001061988496,0.02214561190475806
1.0,1.35,8000,5,0.3654904961585998,False,0.0349001061988496,0.006377828565302682
1.0,1.35,8000,6,60.59928512573242,True,0.0349001061988496,1.0574607432312142
1.0,1.35,8000,7,0.7592785954475403,False,0.0349001061988496,0.013249451807816257
1.0,1.35,8000,8,59.893741607666016,True,0.0349001061988496,1.0451489713770004
1.0,1.35,8000,9,57.10670852661133,True,0.0349001061988496,0.9965150961227426
1.0,1.35,8000,10,58.38562774658203,True,0.0349001061988496,1.0188323044211063
1.0,1.35,8000,11,60.08815383911133,True,0.0349001061988496,1.0485414751388988
1.0,1.35,8000,12,58.61289978027344,True,0.0349001061988496,1.0227982134770355
1.0,1.35,8000,13,57.46380615234375,True,0.0349001061988496,1.002746468653452
1.0,1.35,8000,14,0.8458322286605835,False,0.0349001061988496,0.014759817303332
1.0,1.35,8000,15,43.012840270996094,True,0.0349001061988496,0.7505763466859592
1.0,1.35,8000,16,59.002418518066406,True,0.0349001061988496,1.0295953361347439
1.0,1.35,8000,17,59.095333099365234,True,0.0349001061988496,1.031216700512119
1.0,1.35,8000,18,59.6090202331543,True,0.0349001061988496,1.0401805682732297
1.0,1.35,8000,19,53.65926742553711,True,0.0349001061988496,0.936357065851858
1.0,1.35,32000,0,242.5311279296875,True,0.0349001061988496,4.232181060636436
1.0,1.35,32000,1,239.6651153564453,True,0.0349001061988496,4.182168989049741
1.0,1.35,32000,2,241.3612823486328,True,0.0349001061988496,4.211767193128904
1.0,1.35,32000,3,236.2890625,True,0.0349001061988496,4.123256687438305
1.0,1.35,32000,4,160.39686584472656,True,0.0349001061988496,2.7989338259717944
1.0,1.35,32000,5,0.3297387659549713,False,0.0349001061988496,0.005753958974853055
1.0,1.35,32000,6,241.70989990234375,True,0.0349001061988496,4.217850587952551
1.0,1.35,32000,7,0.6058409810066223,False,0.0349001061988496,0.01057195728837317
1.0,1.35,32000,8,240.65834045410156,True,0.0349001061988496,4.199500819743523
1.0,1.35,32000,9,237.7326202392578,True,0.0349001061988496,4.148446846640439
1.0,1.35,32000,10,238.7292022705078,True,0.0349001061988496,4.165837256003685
1.0,1.35,32000,11,241.3160095214844,True,0.0349001061988496,4.210977179891203
1.0,1.35,32000,12,240.89797973632812,True,0.0349001061988496,4.203682537943084
1.0,1.35,32000,13,240.31451416015625,True,0.0349001061988496,4.193501032657199
1.0,1.35,32000,14,0.6952665448188782,False,0.0349001061988496,0.012132438125343035
1.0,1.35,32000,15,223.9095916748047,True,0.0349001061988496,3.9072342641958664
1.0,1.35,32000,16,240.85891723632812,True,0.0349001061988496,4.203000895243888
1.0,1.35,32000,17,240.08810424804688,True,0.0349001061988496,4.189550167668655
1.0,1.35,32000,18,242.4662628173828,True,0.0349001061988496,4.231049160982419
1.0,1.35,32000,19,234.61013793945312,True,0.0349001061988496,4.0939593647068335
1.0,1.55,2000,0,1.8480772972106936,False,0.0750611699915932,0.06935942208176799
1.0,1.55,2000,1,13.87341594696045,True,0.0750611699915932,0.5206774163794391
1.0,1.55,2000,2,15.265514373779297,True,0.0750611699915932,0.5729236847096786
1.0,1.55,2000,3,13.313779830932615,True,0.0750611699915932,0.49967394556013894
1.0,1.55,2000,4,1.317542314529419,False,0.0750611699915932,0.04944813382100493
1.0,1.55,2000,5,0.3778870701789856,False,0.0750611699915932,0.014182322806164972
1.0,1.55,2000,6,15.683475494384766,True,0.0750611699915932,0.5886100100715005
1.0,1.55,2000,7,0.4692345261573791,False,0.0750611699915932,0.017610646266911858
1.0,1.55,2000,8,15.401527404785156,True,0.0750611699915932,0.5780283333303798
1.0,1.55,2000,9,13.69676685333252,True,0.0750611699915932,0.5140476725566057
1.0,1.55,2000,10,14.630178451538086,True,0.0750611699915932,0.5490791558791219
1.0,1.55,2000,11,15.482769012451172,True,0.0750611699915932,0.5810773783920844
1.0,1.55,2000,12,14.477633476257324,True,0.0750611699915932,0.5433540537186656
1.0,1.55,2000,13,14.270078659057615,True,0.0750611699915932,0.535564400010465
1.0,1.55,2000,14,0.9322717785835266,False,0.0750611699915932,0.03498870522531151
1.0,1.55,2000,15,0.2901351153850555,False,0.0750611699915932,0.010888940608224078
1.0,1.55,2000,16,14.82807445526123,True,0.0750611699915932,0.556506308667182
1.0,1.55,2000,17,14.950559616088867,True,0.0750611699915932,0.5611032484063474
1.0,1.55,2000,18,14.94084930419922,True,0.0750611699915932,0.5607388147206372
1.0,1.55,2000,19,12.489517211914062,True,0.0750611699915932,0.4687388872782053
1.0,1.55,8000,0,1.8553106784820557,False,0.0750611699915932,0.06963089511237984
1.0,1.55,8000,1,47.12106704711914,True,0.0750611699915932,1.768481211904535
1.0,1.55,8000,2,49.05405807495117,True,0.0750611699915932,1.8410274959706974
1.0,1.55,8000,3,46.04752349853515,True,0.0750611699915932,1.7281904945077144
1.0,1.55,8000,4,1.3030503988265991,False,0.0750611699915932,0.048904243746968334
1.0,1.55,8000,5,0.377887487411499,False,0.0750611699915932,0.01418233846514528
1.0,1.55,8000,6,49.32721710205078,True,0.0750611699915932,1.8512793140546284
1.0,1.55,8000,7,0.545112669467926,False,0.0750611699915932,0.020458397373751575
1.0,1.55,8000,8,48.660247802734375,True,0.0750611699915932,1.826247566077047
1.0,1.55,8000,9,46.742557525634766,True,0.0750611699915932,1.7542755281367475
1.0,1.55,8000,10,47.85777282714844,True,0.0750611699915932,1.7961302107988193
1.0,1.55,8000,11,49.13072967529297,True,0.0750611699915932,1.8439050259840888
1.0,1.55,8000,12,48.15785217285156,True,0.0750611699915932,1.8073923641882135
1.0,1.55,8000,13,47.79062271118164,True,0.0750611699915932,1.7936100276640496
1.0,1.55,8000,14,0.9261633157730104,False,0.0750611699915932,0.03475945104260777
1.0,1.55,8000,15,41.143348693847656,True,0.0750611699915932,1.5441339451661464
1.0,1.55,8000,16,48.182861328125,True,0.0750611699915932,1.8083309724158763
1.0,1.55,8000,17,48.16545104980469,True,0.0750611699915932,1.8076775544855752
1.0,1.55,8000,18,48.798683166503906,True,0.0750611699915932,1.8314431262634234
1.0,1.55,8000,19,45.477149963378906,True,0.0750611699915932,1.70678404206718
1.0,1.55,32000,0,1.5139673948287964,False,0.0750611699915932,0.056820081992486886
1.0,1.55,32000,1,191.967041015625,True,0.0750611699915932,7.204635349228486
1.0,1.55,32000,2,191.81216430664065,True,0.0750611699915932,7.198822735738079
1.0,1.55,32000,3,189.85348510742188,True,0.0750611699915932,7.1253123595723
1.0,1.55,32000,4,1.3277440071105957,False,0.0750611699915932,0.049831009311523775
1.0,1.55,32000,5,0.3273033201694488,False,0.0750611699915932,0.012283885077025925
1.0,1.55,32000,6,192.42984008789065,True,0.0750611699915932,7.222004469146127
1.0,1.55,32000,7,0.3508972525596618,False,0.0750611699915932,0.013169379161981893
1.0,1.55,32000,8,191.2852325439453,True,0.0750611699915932,7.1790466784312565
1.0,1.55,32000,9,189.2097015380859,True,0.0750611699915932,7.101150785604439
1.0,1.55,32000,10,189.7764434814453,True,0.0750611699915932,7.122420942280372
1.0,1.55,32000,11,192.45887756347656,True,0.0750611699915932,7.223094262591668
1.0,1.55,32000,12,193.6545867919922,True,0.0750611699915932,7.267969929422732
1.0,1.55,32000,13,193.5456390380859,True,0.0750611699915932,7.263881056484651
1.0,1.55,32000,14,0.7232742309570312,False,0.0750611699915932,0.02714490500020228
1.0,1.55,32000,15,185.65164184570312,True,0.0750611699915932,6.9676147238993495
1.0,1.55,32000,16,192.8363342285156,True,0.0750611699915932,7.237260432041145
1.0,1.55,32000,17,191.3831329345703,True,0.0750611699915932,7.18272093736273
1.0,1.55,32000,18,193.0095062255859,True,0.0750611699915932,7.243759678396084
1.0,1.55,32000,19,187.43768310546875,True,0.0750611699915932,7.034645897204983
1.0,1.8,2000,0,12.573041915893556,True,0.1367451338014947,0.8596511495403328
1.0,1.8,2000,1,12.789501190185549,True,0.1367451338014947,0.8744510257531493
1.0,1.8,2000,2,14.057854652404783,True,0.1367451338014947,0.9611716077025284
1.0,1.8,2000,3,12.464295387268066,True,0.1367451338014947,0.8522158702366625
1.0,1.8,2000,4,1.245794415473938,False,0.1367451338014947,0.08517816201656926
1.0,1.8,2000,5,0.389886200428009,False,0.1367451338014947,0.026657520322442233
1.0,1.8,2000,6,14.316904067993164,True,0.1367451338014947,0.9788834812004444
1.0,1.8,2000,7,0.1897775679826736,False,0.1367451338014947,0.012975579463156478
1.0,1.8,2000,8,14.043320655822754,True,0.1367451338014947,0.9601778810488883
1.0,1.8,2000,9,12.690402030944824,True,0.1367451338014947,0.867675361858155
1.0,1.8,2000,10,13.60669231414795,True,0.1367451338014947,0.9303244805469654
1.0,1.8,2000,11,14.199344635009766,True,0.1367451338014947,0.9708456410039731
1.0,1.8,2000,12,13.38527488708496,True,0.1367451338014947,0.9151856027021098
1.0,1.8,2000,13,13.391724586486816,True,0.1367451338014947,0.915626585205953
1.0,1.8,2000,14,0.972324788570404,False,0.1367451338014947,0.06648034165578497
1.0,1.8,2000,15,0.3134886622428894,False,0.1367451338014947,0.021434024531827744
1.0,1.8,2000,16,13.617182731628418,True,0.1367451338014947,0.9310417373179655
1.0,1.8,2000,17,13.628125190734863,True,0.1367451338014947,0.9317899013352796
1.0,1.8,2000,18,13.66061782836914,True,0.1367451338014947,0.9340115063757111
1.0,1.8,2000,19,12.137100219726562,True,0.1367451338014947,0.8298446967543297
1.0,1.8,8000,0,39.29310989379883,True,0.1367451338014947,2.686570784952178
1.0,1.8,8000,1,36.32901763916016,True,0.1367451338014947,2.483908188971909
1.0,1.8,8000,2,38.007965087890625,True,0.1367451338014947,2.5987021357330713
1.0,1.8,8000,3,35.4400520324707,True,0.1367451338014947,2.42312732855607
1.0,1.8,8000,4,1.232729434967041,False,0.1367451338014947,0.08428487576280448
1.0,1.8,8000,5,0.3897950053215027,False,0.1367451338014947,0.02665128507892161
1.0,1.8,8000,6,38.02269744873047,True,0.1367451338014947,2.5997094250601993
1.0,1.8,8000,7,0.1972242444753646,False,0.1367451338014947,0.013484727849841217
1.0,1.8,8000,8,37.44746780395508,True,0.1367451338014947,2.560379497689501
1.0,1.8,8000,9,35.954185485839844,True,0.1367451338014947,2.458279952492464
1.0,1.8,8000,10,36.96931838989258,True,0.1367451338014947,2.5276871948879593
1.0,1.8,8000,11,37.922950744628906,True,0.1367451338014947,2.5928894868608863
1.0,1.8,8000,12,37.24437713623047,True,0.1367451338014947,2.5464936674235825
1.0,1.8,8000,13,37.32574844360352,True,0.1367451338014947,2.552057232580748
1.0,1.8,8000,14,0.9704790711402892,False,0.1367451338014947,0.06635414521731457
1.0,1.8,8000,15,34.25413131713867,True,0.1367451338014947,2.342042885108049
1.0,1.8,8000,16,37.22124481201172,True,0.1367451338014947,2.5449120510383665
1.0,1.8,8000,17,37.05446243286133,True,0.1367451338014947,2.5335087116620403
1.0,1.8,8000,18,37.79921340942383,True,0.1367451338014947,2.5844292476314568
1.0,1.8,8000,19,35.630062103271484,True,0.1367451338014947,2.436118804833712
1.0,1.8,32000,0,147.73768615722656,True,0.1367451338014947,10.101204830546589
1.0,1.8,32000,1,143.7678680419922,True,0.1367451338014947,9.829778175878927
1.0,1.8,32000,2,142.52474975585938,True,0.1367451338014947,9.74478298769477
1.0,1.8,32000,3,143.1428985595703,True,0.1367451338014947,9.787047408131112
1.0,1.8,32000,4,53.551509857177734,True,0.1367451338014947,3.6614541903459155
1.0,1.8,32000,5,0.3105880320072174,False,0.1367451338014947,0.021235700996984932
1.0,1.8,32000,6,143.94630432128906,True,0.1367451338014947,9.841978322322673
1.0,1.8,32000,7,0.1581528782844543,False,0.1367451338014947,0.010813318251049604
1.0,1.8,32000,8,142.36448669433594,True,0.1367451338014947,9.733825390799039
1.0,1.8,32000,9,140.89186096191406,True,0.1367451338014947,9.633138189389262
1.0,1.8,32000,10,141.41929626464844,True,0.1367451338014947,9.669200294911285
1.0,1.8,32000,11,144.15846252441406,True,0.1367451338014947,9.85648412325938
1.0,1.8,32000,12,145.8440704345703,True,0.1367451338014947,9.971733462864966
1.0,1.8,32000,13,145.81800842285156,True,0.1367451338014947,9.969951536225159
1.0,1.8,32000,14,0.6911711096763611,False,0.1367451338014947,0.04725714293621078
1.0,1.8,32000,15,142.77584838867188,True,0.1367451338014947,9.761951245765427
1.0,1.8,32000,16,144.56851196289062,True,0.1367451338014947,9.884520255924233
1.0,1.8,32000,17,143.18336486816406,True,0.1367451338014947,9.789814193522664
1.0,1.8,32000,18,143.46095275878906,True,0.1367451338014947,9.80879359014526
1.0,1.8,32000,19,139.7654266357422,True,0.1367451338014947,9.556120983063778
1.0,2.1,2000,0,1.488659381866455,False,0.2216003740712446,0.1649437379431371
1.0,2.1,2000,1,11.237730026245115,True,0.2216003740712446,1.2451425887637875
1.0,2.1,2000,2,12.428449630737305,True,0.2216003740712446,1.3770745436485043
1.0,2.1,2000,3,11.013137817382812,True,0.2216003740712446,1.2202577300151007
1.0,2.1,2000,4,1.1244844198226929,False,0.2216003740712446,0.12459308403499761
1.0,2.1,2000,5,0.3944246470928192,False,0.2216003740712446,0.04370232466934369
1.0,2.1,2000,6,12.619647026062012,True,0.2216003740712446,1.3982592508112057
1.0,2.1,2000,7,0.1251433044672012,False,0.2216003740712446,0.013865901541221722
1.0,2.1,2000,8,12.236101150512695,True,0.2216003740712446,1.3557622960636
1.0,2.1,2000,9,11.17812156677246,True,0.2216003740712446,1.238537960305312
1.0,2.1,2000,10,12.06136417388916,True,0.2216003740712446,1.3364014063716732
1.0,2.1,2000,11,12.512405395507812,True,0.2216003740712446,1.3863768580877953
1.0,2.1,2000,12,11.814749717712402,True,0.2216003740712446,1.3090764785016
1.0,2.1,2000,13,11.916444778442385,True,0.2216003740712446,1.320344310251081
1.0,2.1,2000,14,0.8104673624038696,False,0.2216003740712446,0.08979993534061624
1.0,2.1,2000,15,6.80866813659668,True,0.2216003740712446,0.7544017029983942
1.0,2.1,2000,16,12.00207233428955,True,0.2216003740712446,1.3298318594543501
1.0,2.1,2000,17,0.7106534242630005,False,0.2216003740712446,0.07874053232584591
1.0,2.1,2000,18,12.002811431884766,True,0.2216003740712446,1.3299137516061377
