seed,stage,steps,w1,b1,b2,loss,gap,solves,degenerate,status,a,kind,s,frozen_reproduced,grad_norm
1,screen,600,1.2605442074529556,-1.867846894148857,8.6534830572989,3.729066756928788,-1.0796440178686944,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.2522683025262211
2,screen,600,-3.533911171267977e-15,-0.15437720001456384,3.018688535669154,0.6931471805599452,-2.4091839634365897e-14,False,True,degenerate,1.45,glob,8.0,True,1.2111395018068708e-12
3,screen,600,-1.3258789909285735,-1.7465630571841242,5.731537642828268,4.467743339942832,-1.450997222061666,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.2560081046653473
4,screen,600,-3.2406353903538126e-15,0.34635997123848544,-6.7088036858601665,0.6931471805599452,-2.1538326677728037e-14,False,True,degenerate,1.45,glob,8.0,True,4.357825895465073e-13
5,screen,600,1.1300003295967402,-2.08031119254509,15.931143367474084,1.8930357934185156,-0.5001858585160592,False,False,carried,1.45,glob,8.0,True,0.25352044112637073
6,screen,600,2.7043280031783613e-16,-0.3625218848863621,7.013921760609558,0.6931471805599452,-1.7763568394002505e-15,False,True,degenerate,1.45,glob,8.0,True,4.657161059241078e-13
7,screen,600,1.2188516982258233,-1.9369658390845172,11.267281666212439,3.069593876519976,-0.8783537622445272,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.25271983780864116
8,screen,600,-1.5385985103009796e-14,3.951376226159923,-3.38243596643443,9.914286923869208,0.0,False,True,degenerate,1.45,glob,8.0,True,0.49999999755341795
9,screen,600,1.249788600307672,-1.8857120671489085,9.456700919662488,3.5264460027842297,-1.0264808638067242,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.25251992709392207
10,screen,600,-1.1052916485814553e-15,0.13937139816864322,-2.7264505574625892,0.6931471805599453,-7.549516567451064e-15,False,True,degenerate,1.45,glob,8.0,True,1.521607933408828e-13
11,screen,600,2.3404183376365855e-16,-0.4538963215550964,8.717430170633262,0.6931471805599452,-1.3322676295501878e-15,False,True,degenerate,1.45,glob,8.0,True,3.255824413503001e-13
12,screen,600,-1.2795389709963425,-1.8354110444987468,8.252965011194712,3.8307236946147873,-1.1775538850159832,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.254220048642925
13,screen,600,-4.200667427526871e-15,-0.35892399833063077,6.94608922141025,0.6931471805599453,-2.7644553313166398e-14,False,True,degenerate,1.45,glob,8.0,True,9.080029739877206e-12
14,screen,600,-1.5469733311101874e-15,-3.9513762261599608,17.405127424622293,2.9059464697369926,0.0,False,True,degenerate,1.45,glob,8.0,True,0.49699923391745787
15,screen,600,-1.1441967147669538,-2.0645496747684797,14.912216298854888,2.149592132290041,-0.5424142166586257,False,False,carried,1.45,glob,8.0,True,0.2521715795046718
16,screen,600,8.776015925116759e-16,-0.29285891832224487,5.691682234003838,0.6931471805599452,-5.88418203051333e-15,False,True,degenerate,1.45,glob,8.0,True,2.685501300842371e-12
17,screen,600,7.154228416844031e-16,-0.2446393705013386,4.766709771092464,0.6931471805599452,-4.884981308350689e-15,False,True,degenerate,1.45,glob,8.0,True,3.5129737589557455e-13
18,screen,600,4.191228545674548e-16,0.06473961142154577,-1.2683719074122808,0.6931471805599452,-2.858824288409778e-15,False,True,degenerate,1.45,glob,8.0,True,1.6987896208355696e-13
19,screen,600,1.1119180848027814,-2.1180438474674324,16.601168461125315,1.723735081616298,-0.4145767873989845,False,False,carried,1.45,glob,8.0,True,0.25196744057601234
20,screen,600,1.1701459086034172,-2.0186973963312758,13.825948868949514,2.423869173495098,-0.657194712674614,False,False,carried,1.45,glob,8.0,True,0.2525699376055117
21,screen,600,1.0639277487575898e-15,0.43146200475154406,-8.302807554688586,0.6931471805599452,-6.8833827526759706e-15,False,True,degenerate,1.45,glob,8.0,True,5.903547330080205e-13
22,screen,600,6.006801854097272e-16,0.22203144402020683,-4.330706720745416,0.6931471805599452,-3.9968028886505635e-15,False,True,degenerate,1.45,glob,8.0,True,1.0258488381839126e-12
23,screen,600,-1.2902952126096747,-1.8147202761285461,8.068196744099321,3.87808358228624,-1.2397482004750844,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.25570303520644466
24,screen,600,1.346000162318762,-1.7229277080640522,3.678555262872737,4.984828116270387,-1.535811559246023,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.2523722093710118
25,screen,600,1.3758959523818477,-1.6692626906535266,2.3509736799090954,5.32028489210355,-1.7132987427993767,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.25310795401881514
26,screen,600,-4.084233297997581e-15,-0.3568812486094228,6.9075528540169655,0.6931471805599453,-2.6978419498391304e-14,False,True,degenerate,1.45,glob,8.0,True,5.913520857561033e-13
27,screen,600,1.2605297042941253,-1.8569941342975615,9.609560924924695,3.489187496226354,-1.105276497613362,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.2562841364547871
28,screen,600,9.281184119187701e-15,-0.061151809165741346,1.1981334278964693,0.6931471805599452,-6.358802373540584e-14,False,True,degenerate,1.45,glob,8.0,True,5.902713360808376e-12
29,screen,600,-1.0722517415158785e-13,3.9513762261599594,-3.550165343967846,9.830422235549284,0.0,False,True,degenerate,1.45,glob,8.0,True,0.49999999710663157
30,screen,600,1.2883582906920473e-05,3.951376226139481,-11.277006659976207,5.967008138096048,6.971401234068253e-11,False,True,degenerate,1.45,glob,8.0,True,0.49999343678653735
31,screen,600,1.2860896960276796e-14,0.1309799471992686,-2.562866376440232,0.6931471805599453,-8.781864124784988e-14,False,True,degenerate,1.45,glob,8.0,True,1.8119642763805157e-12
32,screen,600,1.2502666703745473,-1.8846651049381844,9.111877291177697,3.6133531015810614,-1.0294153158536479,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.2523181234260734
33,screen,600,-2.746142067499854e-15,0.26583299610812333,-5.174135876510035,0.6931471805599452,-1.8540724511240114e-14,False,True,degenerate,1.45,glob,8.0,True,3.6755179868097323e-13
34,screen,600,1.1996924229180226,-1.9609530922017864,12.501287380278862,2.758657265009362,-0.8069601132278361,False,False,carried,1.45,glob,8.0,True,0.2546132841151449
35,screen,600,-1.1167264303747324,-2.106697560535531,16.49689976999421,1.7501934126693768,-0.4394501400471613,False,False,carried,1.45,glob,8.0,True,0.25240246062254207
36,screen,600,-3.8334546448778985e-15,0.3580242418677715,-6.929117452231547,0.6931471805599452,-2.5202062658991053e-14,False,True,degenerate,1.45,glob,8.0,True,5.095577671530923e-13
37,screen,600,-3.603365538162433e-15,-0.19027518369537236,3.71609925433201,0.6931471805599455,-2.4424906541753444e-14,False,True,degenerate,1.45,glob,8.0,True,1.7711260088816915e-12
38,screen,600,2.3255167468500135e-15,0.3800798273253198,-7.344175990725378,0.6931471805599453,-1.532107773982716e-14,False,True,degenerate,1.45,glob,8.0,True,9.583634868160066e-13
39,screen,600,-1.2846841515798266,-1.824435724192721,7.283712009939018,4.0748125087696,-1.209806483180744,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.2523007522251355
40,screen,600,3.339070214063164e-14,3.9513762261599896,-15.744952299222778,3.733600771064624,0.0,False,True,degenerate,1.45,glob,8.0,True,0.49942814753380915
41,screen,600,-1.1428963062083646,-2.0656923222546033,14.954021480139357,2.139042768226402,-0.539100790603873,False,False,carried,1.45,glob,8.0,True,0.2521088538852361
42,screen,600,2.485454743286886e-14,3.951376226159958,-12.399258156714138,5.405895987258168,0.0,False,True,degenerate,1.45,glob,8.0,True,0.49997983922783273
43,screen,600,-1.134823199948782,-2.0795797367775126,15.56873883507952,1.984105116180756,-0.5053938033864642,False,False,carried,1.45,glob,8.0,True,0.25237011808850507
44,screen,600,1.8468470287973487e-14,-0.18007291911329387,3.5181585948380603,0.6931471805599452,-1.2551071293387395e-13,False,True,degenerate,1.45,glob,8.0,True,8.227255736527516e-12
45,screen,600,2.3962846139282548e-14,3.9513762261599594,-7.589816050764039,7.810597043619933,0.0,False,True,degenerate,1.45,glob,8.0,True,0.49999983563790107
46,screen,600,1.1195074062735701e-14,-3.9513762261599465,10.803841214945763,6.203588386328383,0.0,False,True,degenerate,1.45,glob,8.0,True,0.4999959108469334
47,screen,600,-1.2890010834897427,-1.8076672603546542,8.083975653297532,3.8744370393519434,-1.2555518449018856,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.2570009877868998
48,screen,600,-1.340205138166543,-1.728815113173609,4.423251952058637,4.7971175399901895,-1.5136039846828453,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.25310122968658405
49,screen,600,-1.297561237304603,-1.8047728615740055,6.503107974301703,4.271813564269796,-1.2723502106780151,False,False,not carried (screen rank > 8),1.45,glob,8.0,True,0.25228532357833566
19,full,3600,0.8744911016304314,-2.432492482766932,24.46940650093068,0.1570810441799465,0.14794045279975387,True,False,not lowest,1.45,glob,8.0,True,1.543006059344039e-15
35,full,3600,-0.8744911016304311,-2.432492482766932,24.46940650093069,0.1570810441799465,0.14794045279975343,True,False,not lowest,1.45,glob,8.0,True,1.044886460658467e-15
5,full,3600,0.8744911016304299,-2.432492482766932,24.469406500930702,0.1570810441799465,0.14794045279975343,True,False,not lowest,1.45,glob,8.0,True,6.850479412917365e-16
43,full,3600,-0.8744911016304292,-2.4324924827669316,24.46940650093071,0.1570810441799465,0.14794045279975343,True,False,not lowest,1.45,glob,8.0,True,1.3362823147335842e-15
41,full,3600,-0.8744911016304213,-2.4324924827669316,24.469406500930813,0.15708104417994648,0.147940452799753,True,False,RETAINED,1.45,glob,8.0,True,1.0782478555698376e-14
15,full,3600,-0.8744911016304105,-2.432492482766932,24.46940650093095,0.1570810441799465,0.14794045279975165,True,False,not lowest,1.45,glob,8.0,True,2.3635453439346226e-14
20,full,3600,0.874491101630428,-2.432492482766931,24.469406500930727,0.1570810441799465,0.14794045279975343,True,False,not lowest,1.45,glob,8.0,True,3.2681012332882884e-15
34,full,3600,0.8744911016304291,-2.432492482766932,24.469406500930713,0.1570810441799465,0.14794045279975387,True,False,not lowest,1.45,glob,8.0,True,1.6096044566149509e-15
-1,constant,0,0.0,0.0,0.0,0.6931471805599453,0.0,False,True,constant predictor (exact),1.45,glob,8.0,True,0.0
0,screen,600,5.5672868971309306e-15,0.4104821736410686,-8.90196154794769,0.6931471805599452,-3.630429290524262e-14,False,True,degenerate,1.45,glob,9.0,True,1.035226403574483e-12
1,screen,600,1.2749634686485252,-1.843367793297356,8.460654378939163,4.515783886938249,-1.1534000136302667,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.2523174902769468
2,screen,600,-4.696042884784009e-15,-0.14980328974878893,3.2958589554422097,0.6931471805599452,-3.186340080674199e-14,False,True,degenerate,1.45,glob,9.0,True,1.0399712893409016e-12
3,screen,600,-1.3334681502287637,-1.7349251321687291,5.301958806795259,5.313924872007433,-1.489790851541437,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.25607081992489167
4,screen,600,-2.339088973382672e-15,0.34535107094853024,-7.525937519036042,0.6931471805599452,-1.554312234475219e-14,False,True,degenerate,1.45,glob,9.0,True,4.1809124968975335e-13
5,screen,600,1.1428838674340596,-2.0595563287357894,16.747532563641244,2.4245493988960556,-0.5512580853840121,False,False,carried,1.45,glob,9.0,True,0.25370642162408763
6,screen,600,-1.8935654918037594e-15,-0.3669104343337986,7.983662483605869,0.6931471805599452,-1.2434497875801753e-14,False,True,degenerate,1.45,glob,9.0,True,9.69737800112587e-13
7,screen,600,1.2291695390790074,-1.9196121684687197,11.58490438018283,3.7273749277620936,-0.9275910964651581,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.25279930932570643
8,screen,600,-1.5395835537083437e-14,3.951376226159923,-2.489615492057546,11.811385271746097,0.0,False,True,degenerate,1.45,glob,9.0,True,0.4999999999449496
9,screen,600,1.2625792313306354,-1.8640398072077833,9.414421918859244,4.275124018887672,-1.0907990080550967,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.2525921085063722
10,screen,600,-5.549374985288642e-16,0.14086611967965737,-3.100024313363833,0.6931471805599455,-3.774758283725532e-15,False,True,degenerate,1.45,glob,9.0,True,3.050623668286848e-13
11,screen,600,1.1187920088938425e-15,-0.44819984883422853,9.688936395178,0.6931471805599452,-7.105427357601002e-15,False,True,degenerate,1.45,glob,9.0,True,2.122414219018075e-12
12,screen,600,-1.289444247178826,-1.818606004594127,8.156366887229902,4.593070342849661,-1.2293104124786938,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.2546457962304507
13,screen,600,-2.3039077861148617e-14,-0.3475559797594049,7.572846081094713,0.6931471805599452,-1.5232259897857148e-13,False,True,degenerate,1.45,glob,9.0,True,7.445659883546115e-12
14,screen,600,-1.4172208282458187e-15,-3.95137622615996,18.269039962730275,3.9220653134007453,0.0,False,True,degenerate,1.45,glob,9.0,True,0.49960779988451787
15,screen,600,-1.1599407992132345,-2.0377850175677823,15.50756659077009,2.737172199773812,-0.6092069364121633,False,False,carried,1.45,glob,9.0,True,0.25232384442162803
16,screen,600,2.4548322521028e-14,-0.29946857927328097,6.545130068915047,0.6931471805599452,-1.638689184346731e-13,False,True,degenerate,1.45,glob,9.0,True,4.83427291973976e-12
17,screen,600,1.2912764795715561e-16,-0.24749690062593022,5.424433735289755,0.6931471805599451,-7.771561172376096e-16,False,True,degenerate,1.45,glob,9.0,True,2.766820533059631e-13
18,screen,600,2.2406589109513266e-16,0.06688163979649399,-1.4740896042414116,0.6931471805599455,-1.5543122344752192e-15,False,True,degenerate,1.45,glob,9.0,True,5.42689136526768e-13
19,screen,600,1.1289311461196745,-2.0891875162659193,17.36699816636157,2.267922112931128,-0.48216434416112985,False,False,carried,1.45,glob,9.0,True,0.25241280930037757
20,screen,600,1.1813014122440868,-1.9999838552685616,14.454964268809428,3.0029806684875187,-0.706215795732601,False,False,carried,1.45,glob,9.0,True,0.2526858477705693
21,screen,600,8.831917283733398e-16,0.42862775214697196,-9.281531015849405,0.6931471805599452,-5.995204332975845e-15,False,True,degenerate,1.45,glob,9.0,True,2.9651628693066155e-13
22,screen,600,-1.4639614142126375e-15,0.21484201334783562,-4.715747767269684,0.6931471805599452,-9.769962616701378e-15,False,True,degenerate,1.45,glob,9.0,True,1.7189685961866005e-12
23,screen,600,-1.302004645521821,-1.7947861957723523,7.909379023179254,4.656340446977182,-1.3020592182996973,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.2572959900134864
24,screen,600,1.3609905160014102,-1.6974116132167663,2.831457069207513,5.936809137589749,-1.6205329236936343,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.2524098538359944
25,screen,600,1.3868427356845925,-1.6509930215624027,1.4776997136999142,6.278831760158335,-1.7758260079008283,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.2531733007826997
26,screen,600,2.2754418956112598e-14,-0.35959695714184325,7.828628440032219,0.6931471805599452,-1.5021317523178368e-13,False,True,degenerate,1.45,glob,9.0,True,3.7327687487772285e-12
27,screen,600,1.267446570110889,-1.8464362200387479,9.674941341222457,4.210313064461229,-1.1378642606585376,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.2564496660914545
28,screen,600,1.4031295511614525e-14,-0.0701653428398787,1.5463946706209837,0.6931471805599453,-9.611755835692293e-14,False,True,degenerate,1.45,glob,9.0,True,6.551957618690998e-12
29,screen,600,-1.0722673131998309e-13,3.9513762261599594,-2.6783110420506047,11.717037496761,0.0,False,True,degenerate,1.45,glob,9.0,True,0.499999999933517
30,screen,600,1.881343738481395e-05,3.9513762261165675,-11.332881424448772,7.389752687041287,1.4865619846204936e-10,False,True,degenerate,1.45,glob,9.0,True,0.49999961899674705
31,screen,600,-1.560070546909315e-14,0.13724078496038422,-3.020542367730563,0.6931471805599453,-1.0641487691032125e-13,False,True,degenerate,1.45,glob,9.0,True,2.888981367481302e-12
32,screen,600,1.2657363477332169,-1.8584882834394751,8.941492969176917,4.394402432242833,-1.1073285385109022,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.2523440202672014
33,screen,600,1.5390142592689764e-15,0.2643200105408208,-5.788231156584104,0.6931471805599453,-1.021405182655144e-14,False,True,degenerate,1.45,glob,9.0,True,2.7959192376870563e-13
34,screen,600,1.20964030758747,-1.9454154174189437,12.912602407225226,3.3926152654094937,-0.8506130937110865,False,False,carried,1.45,glob,9.0,True,0.2545882260775714
35,screen,600,-1.1307503869988338,-2.0833630480408685,17.37426278895147,2.2662227191972284,-0.49484372728677783,False,False,carried,1.45,glob,9.0,True,0.2528011115832577
36,screen,600,2.810743923912805e-15,0.3628789694955411,-7.898232529563689,0.6931471805599452,-1.865174681370263e-14,False,True,degenerate,1.45,glob,9.0,True,1.577930390922537e-12
37,screen,600,4.1046568936000895e-15,-0.19705115450065813,4.328368592507201,0.6931471805599452,-2.781108676686017e-14,False,True,degenerate,1.45,glob,9.0,True,1.798787720249087e-12
38,screen,600,3.5934087746374206e-16,0.3760752435613888,-8.177587747394487,0.6931471805599453,-2.4424906541753444e-15,False,True,degenerate,1.45,glob,9.0,True,3.107401418011629e-13
39,screen,600,-1.3007018937046497,-1.7975470536760167,6.803757330759078,4.934023281266076,-1.2937419964786974,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.25235905299568556
40,screen,600,3.1245197433544056e-14,3.951376226159989,-16.39820475365288,4.857151059617971,0.0,False,True,degenerate,1.45,glob,9.0,True,0.49993958310058456
41,screen,600,-1.15870753102659,-2.038962788753593,15.555913026618239,2.724967920103826,-0.6057675418825408,False,False,carried,1.45,glob,9.0,True,0.25226691966441517
42,screen,600,2.3468812572138912e-14,3.951376226159958,-12.633510603873171,6.739439116010317,0.0,False,True,degenerate,1.45,glob,9.0,True,0.4999985997738966
43,screen,600,-1.1471628163531178,-2.058619887442489,16.409618395845204,2.5095958230254958,-0.5566074523408777,False,False,carried,1.45,glob,9.0,True,0.25260618536780804
44,screen,600,6.645129149897516e-15,-0.18964472458958836,4.16685803575548,0.6931471805599452,-4.518607710224387e-14,False,True,degenerate,1.45,glob,9.0,True,1.945142694586121e-12
45,screen,600,2.3961771402566798e-14,3.95137622615996,-7.222918315644735,9.444733866155062,0.0,False,True,degenerate,1.45,glob,9.0,True,0.49999999374239146
46,screen,600,1.1194339919792582e-14,-3.9513762261599465,10.83870207038991,7.636842215185701,0.0,False,True,degenerate,1.45,glob,9.0,True,0.4999997673391907
47,screen,600,-1.2948906898193655,-1.7987403844436785,8.01803973084028,4.628736996830892,-1.2841688699373572,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.25743016907888394
48,screen,600,-1.3495560896176597,-1.7134126372609408,3.9093915041529232,5.664869212462155,-1.564765737619683,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.2531695209978905
49,screen,600,-1.312630138616628,-1.779212858922511,6.000836077618509,5.136679257694884,-1.3530597088474785,False,False,not carried (screen rank > 8),1.45,glob,9.0,True,0.2523271797595757
35,full,3600,-0.8673149898851419,-2.4382517173360525,27.583798033840296,0.13478906769313437,0.1468839303903149,True,False,not lowest,1.45,glob,9.0,True,7.225961455883843e-16
19,full,3600,0.8673149898851419,-2.438251717336052,27.583798033840296,0.1347890676931344,0.1468839303903149,True,False,not lowest,1.45,glob,9.0,True,6.198612433291236e-16
5,full,3600,0.8673149898851422,-2.438251717336052,27.58379803384029,0.13478906769313437,0.1468839303903149,True,False,not lowest,1.45,glob,9.0,True,1.136713959107851e-15
43,full,3600,-0.8673149898851423,-2.4382517173360525,27.58379803384029,0.13478906769313437,0.1468839303903149,True,False,not lowest,1.45,glob,9.0,True,1.0157256963366467e-15
41,full,3600,-0.8673149898850964,-2.4382517173360494,27.58379803384089,0.13478906769313434,0.14688393039031178,True,False,RETAINED,1.45,glob,9.0,True,4.768499651365371e-14
15,full,3600,-0.8673149898850756,-2.438251717336048,27.583798033841155,0.13478906769313437,0.14688393039031,True,False,not lowest,1.45,glob,9.0,True,6.920190148177743e-14
20,full,3600,0.8673149898851543,-2.438251717336053,27.583798033840132,0.13478906769313437,0.14688393039031578,True,False,not lowest,1.45,glob,9.0,True,1.3579688270226182e-14
34,full,3600,0.8673149898851552,-2.438251717336053,27.583798033840118,0.13478906769313434,0.14688393039031578,True,False,not lowest,1.45,glob,9.0,True,1.4782630117311225e-14
-1,constant,0,0.0,0.0,0.0,0.6931471805599453,0.0,False,True,constant predictor (exact),1.45,glob,9.0,True,0.0
0,screen,600,-1.601416060789239e-15,0.40059882586826606,-10.14357829688503,0.6931471805599452,-1.0547118733938987e-14,False,True,degenerate,1.45,glob,10.5,True,8.450548799468513e-12
1,screen,600,1.2917570758119958,-1.8148579717378484,8.171083558612763,5.696038302391669,-1.241057735217852,False,False,not carried (screen rank > 8),1.45,glob,10.5,True,0.25237038130347134
2,screen,600,2.634834009999061e-16,-0.14454540777042285,3.7107752615385197,0.6931471805599452,-1.887379141862766e-15,False,True,degenerate,1.45,glob,10.5,True,9.153970629640522e-13
3,screen,600,-1.3439290968061677,-1.718695158555957,4.658455427608903,6.58328448546173,-1.5442138808612123,False,False,not carried (screen rank > 8),1.45,glob,10.5,True,0.25599016292691973
4,screen,600,9.90606104534822e-16,0.3441841339026308,-8.751286478220647,0.6931471805599452,-6.439293542825908e-15,False,True,degenerate,1.45,glob,10.5,True,2.8210700260814685e-13
5,screen,600,1.1571670202391955,-2.0366031341833444,17.970562796379806,3.2227569119019823,-0.6092658347973248,False,False,carried,1.45,glob,10.5,True,0.25373878817459666
6,screen,600,4.125008456231628e-16,-0.3719850895709301,9.43960524488538,0.6931471805599452,-2.6645352591003757e-15,False,True,degenerate,1.45,glob,10.5,True,1.524789195377151e-12
7,screen,600,1.2413982027235388,-1.8990918077786603,12.061756999653534,4.714077681124941,-0.9868405737808956,False,False,not carried (screen rank > 8),1.45,glob,10.5,True,0.2528342787235143
8,screen,600,-1.5392262188170442e-14,3.951376226159923,-1.1503847759003516,14.657032799389794,0.0,False,True,degenerate,1.45,glob,10.5,True,0.4999999999998143
9,screen,600,1.2776944295270962,-1.8384335212350076,9.352777332547626,5.397807652394459,-1.1682445015740484,False,False,not carried (screen rank > 8),1.45,glob,10.5,True,0.2526728375740194
10,screen,600,4.379953205597172e-17,0.14259345546858773,-3.6608670488017836,0.6931471805599452,-2.7755575615628914e-16,False,True,degenerate,1.45,glob,10.5,True,5.950837199038843e-13
11,screen,600,-4.2429180446407546e-15,-0.4417195991058022,11.14666175608381,0.6931471805599452,-2.7533531010703882e-14,False,True,degenerate,1.45,glob,10.5,True,1.165159874202849e-12
12,screen,600,-1.3003252790188242,-1.8001548140588803,8.012392353603541,5.736404713658441,-1.2868747472556556,False,False,not carried (screen rank > 8),1.45,glob,10.5,True,0.2546844583137641
13,screen,600,4.822633516899595e-15,-0.33452214657042195,8.511121693329224,0.6931471805599452,-3.197442310920451e-14,False,True,degenerate,1.45,glob,10.5,True,9.662047784311983e-12
14,screen,600,-1.4019235041751427e-15,-3.95137622615996,19.560284497007533,5.452101320166282,0.0,False,True,degenerate,1.45,glob,10.5,True,0.4999816188386774
15,screen,600,-1.1776419604052042,-2.0078097037357656,16.40025888264573,3.618918153589078,-0.6864892833639797,False,False,carried,1.45,glob,10.5,True,0.2523930870517199
16,screen,600,-2.476527364447395e-14,-0.3071129322102897,7.8273238296010685,0.6931471805599452,-1.652011860642233e-13,False,True,degenerate,1.45,glob,10.5,True,6.828512318693568e-12
17,screen,600,8.154996261320573e-16,-0.2508008928794033,6.4119479703547855,0.6931471805599452,-5.440092820663267e-15,False,True,degenerate,1.45,glob,10.5,True,2.777021435894436e-13
18,screen,600,-8.953900674820458e-16,0.06936076705744416,-1.7834592008158658,0.6931471805599452,-6.13398221105399e-15,False,True,degenerate,1.45,glob,10.5,True,5.555056973404272e-13
19,screen,600,1.1475199043280182,-2.0578657001624094,18.511793838265085,3.0859483655443904,-0.5584028177564724,False,False,carried,1.45,glob,10.5,True,0.2525416341908915
20,screen,600,1.194255223950909,-1.9783260445698336,15.398606663529252,3.871835130405358,-0.7642052384718991,False,False,carried,1.45,glob,10.5,True,0.2527587094573133
21,screen,600,-1.2066221135069814e-15,0.4253516711560639,-10.748653938425738,0.6931471805599455,-7.771561172376096e-15,False,True,degenerate,1.45,glob,10.5,True,2.869955219465374e-13
22,screen,600,3.103570452159195e-15,0.2065529644002791,-5.291261192510691,0.6931471805599452,-2.1094237467877974e-14,False,True,degenerate,1.45,glob,10.5,True,1.7669715429767242e-12
23,screen,600,-1.314317606913462,-1.7738818881325829,7.672339257726415,5.8233472084472195,-1.368367957544707,False,False,not carried (screen rank > 8),1.45,glob,10.5,True,0.25967734592097685
24,screen,600,1.3785169959070422,-1.6675632349520488,1.5599944934958123,7.365086211633396,-1.7211223706931158,False,False,not carried (screen rank > 8),1.45,glob,10.5,True,0.25245487892211477
25,screen,600,1.40030549182453,-1.628441151718632,0.16762777616740315,7.716837097453333,-1.853703542289942,False,False,not carried (screen rank > 8),1.45,glob,10.5,True,0.25326698265205644
26,screen,600,-7.534141136243515e-15,-0.3627964840068369,9.212564442203604,0.6931471805599452,-4.96269692007445e-14,False,True,degenerate,1.45,glob,10.5,True,3.3451314709289744e-12
27,screen,600,1.2769599133684069,-1.8318447465483225,9.773886592742784,5.292102952929399,-1.1833100566997317,False,False,not carried (screen rank > 8),1.45,glob,10.5,True,0.2564282425932486
28,screen,600,-1.6415823319652708e-14,-0.08055784902775774,2.0710245282499793,0.6931471805599452,-1.1238232566768147e-13,False,True,degenerate,1.45,glob,10.5,True,1.3873676477359597e-11
29,screen,600,-1.0722690186056835e-13,3.9513762261599594,-1.3705295841944904,14.546960395242772,0.0,False,True,degenerate,1.45,glob,10.5,True,0.4999999999997682
30,screen,600,2.729983045391373e-05,3.9513762260691703,-11.417290390673923,9.523579997787953,3.1301450320597723e-10,False,True,degenerate,1.45,glob,10.5,True,0.499999995696362
31,screen,600,-2.2130142708043127e-14,0.14425440446693186,-3.703335312544342,0.6931471805599452,-1.5087930904655877e-13,False,True,degenerate,1.45,glob,10.5,True,5.2345996550562e-12
32,screen,600,1.283635433807467,-1.828193176614679,8.68520877914213,5.566251251140525,-1.1995291612965122,False,False,not carried (screen rank > 8),1.45,glob,10.5,True,0.25237032605472
33,screen,600,-3.268480696295318e-15,0.26256728988025524,-6.7087682799931825,0.6931471805599452,-2.19824158875781e-14,False,True,degenerate,1.45,glob,10.5,True,7.663395446439762e-13
34,screen,600,1.2219571798988795,-1.9260209407121056,13.529719200289094,4.343780816864568,-0.9059391127748788,False,False,carried,1.45,glob,10.5,True,0.2545376981692727
35,screen,600,-1.1460171587782488,-2.058123195784314,18.68807261630879,3.041536501253869,-0.5566607717650123,False,False,carried,1.45,glob,10.5,True,0.2529272372665946
36,screen,600,-6.43029783129278e-15,0.36849472144400547,-9.35341634424672,0.6931471805599452,-4.2299497238218464e-14,False,True,degenerate,1.45,glob,10.5,True,1.4124099389868961e-12
37,screen,600,1.2588715077680879e-14,-0.20487888524611184,5.248732920740715,0.6931471805599453,-8.526512829121202e-14,False,True,degenerate,1.45,glob,10.5,True,4.042407558932159e-12
38,screen,600,2.80626404265942e-16,0.3714456744040794,-9.426289663582924,0.6931471805599452,-1.887379141862766e-15,False,True,degenerate,1.45,glob,10.5,True,6.789208104793471e-13
39,screen,600,-1.3193626693442528,-1.7661883885850223,6.085650496676975,6.222481350325772,-1.393608682424664,False,False,not carried (screen rank > 8),1.45,glob,10.5,True,0.2524245024182614
40,screen,600,3.099410323544725e-14,3.951376226159989,-17.37716118660776,6.5436466654268495,0.0,False,True,degenerate,1.45,glob,10.5,True,0.4999979286112034
41,screen,600,-1.1764716022750796,-2.0090322264809823,16.458335945303862,3.6042572407495976,-0.6828903453134458,False,False,carried,1.45,glob,10.5,True,0.2523381481613045
