act,a,depth,seed,budget,heldout_errors,heldout_acc,strat_errors,big_errors,train_acc,perfect,wout_fro,train_loss
1.5,1.5,5,111,16000,36,0.9982,42,,1.0,False,4.468116760253906,1.9831026293104514e-05
1.5,1.5,5,111,64000,71,0.99645,71,,0.9987999796867371,False,6.141238212585449,0.00571058364585042
1.5,1.5,5,112,1000,223,0.98885,233,,0.9902999997138977,False,1.316545009613037,0.02954176627099514
1.5,1.5,5,112,4000,96,0.9952,23,,0.9994000196456909,False,2.0284955501556396,0.0034335933160036802
1.5,1.5,5,112,16000,116,0.9942,41,,1.0,False,5.317512512207031,3.6499857287708437e-06
1.5,1.5,5,112,64000,90,0.9955,36,,1.0,False,7.244554042816162,7.446448080372647e-08
1.5,1.5,5,113,1000,362,0.9819,390,,0.9872999787330627,False,1.3062248229980469,0.04290427267551422
1.5,1.5,5,113,4000,67,0.99665,20,,0.9986000061035156,False,2.005364418029785,0.0068841371685266495
1.5,1.5,5,113,16000,33,0.99835,18,,1.0,False,5.232844829559326,2.621427847770974e-05
1.5,1.5,5,113,64000,22,0.9989,0,,1.0,False,9.031570434570312,5.131329805507789e-10
1.5,1.5,5,114,1000,225,0.98875,312,,0.9904000163078308,False,1.678096055984497,0.034444596618413925
1.5,1.5,5,114,4000,50,0.9975,0,,1.0,False,2.3493974208831787,0.00027629328542388976
1.5,1.5,5,114,16000,35,0.99825,0,,1.0,False,3.4693081378936768,3.4908401858047e-07
1.5,1.5,5,114,64000,30,0.9985,0,,1.0,False,4.186638355255127,2.9239204391018347e-09
1.5,1.5,5,116,1000,152,0.9924,42,,0.9940000176429749,False,1.5542844533920288,0.0250925924628973
1.5,1.5,5,116,4000,81,0.99595,60,,0.9977999925613403,False,2.2281312942504883,0.0075783682987093925
1.5,1.5,5,116,16000,83,0.99585,164,,0.9997000098228455,False,6.437810897827148,0.002817185828462243
1.5,1.5,5,116,64000,61,0.99695,55,,1.0,False,9.099589347839355,1.1711090337485075e-06
1.5,1.5,5,117,1000,262,0.9869,477,,0.9869999885559082,False,1.3876934051513672,0.03919936344027519
1.5,1.5,5,117,4000,63,0.99685,13,,0.9987000226974487,False,2.119854688644409,0.0061827669851481915
1.5,1.5,5,117,16000,38,0.9981,42,,0.9994999766349792,False,6.1283087730407715,0.0023216577246785164
1.5,1.5,5,117,64000,38,0.9981,72,,0.9998000264167786,False,11.289791107177734,0.0005606911145150661
1.5,1.5,5,115,1000,4,0.9998,0,,1.0,False,1.387289047241211,0.0017028156435117126
1.5,1.5,5,115,4000,0,1.0,0,0,1.0,True,1.6770837306976318,4.8955276724882424e-05
1.5,1.5,5,115,16000,0,1.0,0,0,1.0,True,2.476567268371582,6.042424161023519e-08
1.5,1.5,5,115,64000,0,1.0,0,0,1.0,True,3.619081497192383,4.4709413948851306e-10
1.5,1.5,5,118,1000,1019,0.94905,6576,,0.9520999789237976,False,1.0685839653015137,0.12673750519752502
1.5,1.5,5,118,4000,38,0.9981,36,,1.0,False,1.6204400062561035,0.0004869844997301698
1.5,1.5,5,118,16000,30,0.9985,21,,1.0,False,2.295224905014038,1.0866427402334011e-07
1.5,1.5,5,118,64000,37,0.99815,22,,1.0,False,2.9271762371063232,3.259883669670671e-07
1.5,1.5,5,119,1000,551,0.97245,2088,,0.9725000262260437,False,1.126908540725708,0.06925218552350998
1.5,1.5,5,119,4000,371,0.98145,954,,0.9815000295639038,False,1.748575210571289,0.048307787626981735
1.5,1.5,5,119,16000,118,0.9941,92,,0.9958000183105469,False,4.441847801208496,0.01750035770237446
1.5,1.5,5,119,64000,161,0.99195,281,,0.9950000047683716,False,8.054320335388184,0.017895113676786423
2.0,2.0,5,101,1000,238,0.9881,325,,0.9896000027656555,False,1.1033605337142944,0.0365612655878067
2.0,2.0,5,101,4000,68,0.9966,5,,0.9998999834060669,False,1.577096939086914,0.0008699302561581135
2.0,2.0,5,101,16000,42,0.9979,0,,1.0,False,2.3175759315490723,4.398447401854355e-07
2.0,2.0,5,101,64000,43,0.99785,0,,1.0,False,3.472789764404297,2.6427351973445923e-10
2.0,2.0,5,100,1000,1,0.99995,0,,1.0,False,1.1883529424667358,0.006235575769096613
2.0,2.0,5,100,4000,0,1.0,0,0,1.0,True,1.5590699911117554,0.00019568130664993078
2.0,2.0,5,100,16000,0,1.0,0,0,1.0,True,2.3262438774108887,2.4745031623751856e-07
2.0,2.0,5,100,64000,0,1.0,0,0,1.0,True,3.552546262741089,1.3261531872643673e-09
2.0,2.0,5,102,1000,119,0.99405,29,,0.994700014591217,False,1.4831902980804443,0.027445603162050247
2.0,2.0,5,102,4000,43,0.99785,11,,1.0,False,2.369328498840332,0.0008437001379206777
2.0,2.0,5,102,16000,38,0.9981,14,,1.0,False,4.450427532196045,4.85556438434287e-06
2.0,2.0,5,102,64000,47,0.99765,18,,1.0,False,8.039214134216309,6.53948717399544e-08
2.0,2.0,5,103,1000,128,0.9936,4,,0.9958000183105469,False,1.5630147457122803,0.015656884759664536
2.0,2.0,5,103,4000,49,0.99755,0,,0.9991999864578247,False,2.2427053451538086,0.002894648816436529
2.0,2.0,5,103,16000,36,0.9982,12,,0.9997000098228455,False,4.223147869110107,0.0008915029466152191
2.0,2.0,5,103,64000,42,0.9979,3,,1.0,False,6.427859783172607,1.870600499387365e-05
2.0,2.0,5,104,1000,222,0.9889,20,,0.9918000102043152,False,1.4553474187850952,0.041108276695013046
2.0,2.0,5,104,4000,86,0.9957,8,,0.9979000091552734,False,2.2408699989318848,0.008317474275827408
2.0,2.0,5,104,16000,25,0.99875,0,,1.0,False,3.8630402088165283,7.607758902850037e-07
2.0,2.0,5,104,64000,8,0.9996,0,,1.0,False,4.988360404968262,4.730814073816703e-10
2.0,2.0,5,105,1000,256,0.9872,313,,0.9901000261306763,False,1.0701650381088257,0.033365532755851746
2.0,2.0,5,105,4000,59,0.99705,2,,0.9994000196456909,False,1.6378406286239624,0.0020530608016997576
2.0,2.0,5,105,16000,44,0.9978,1,,1.0,False,2.4551637172698975,3.2278575190503034e-07
2.0,2.0,5,105,64000,81,0.99595,203,,0.9998000264167786,False,6.203076362609863,0.0006262219394557178
2.0,2.0,5,107,1000,1451,0.92745,8341,,0.9308000206947327,False,1.0651439428329468,0.16444596648216248
2.0,2.0,5,107,4000,44,0.9978,16,,0.9984999895095825,False,2.058471918106079,0.007246250752359629
2.0,2.0,5,107,16000,47,0.99765,2,,1.0,False,3.5331804752349854,2.81619605857486e-07
2.0,2.0,5,107,64000,35,0.99825,0,,1.0,False,5.642999649047852,1.375484587340381e-10
2.0,2.0,5,106,1000,688,0.9656,2248,,0.9690999984741211,False,0.9816990494728088,0.10355226695537567
2.0,2.0,5,106,4000,0,1.0,0,0,1.0,True,1.4523952007293701,0.000155651563545689
2.0,2.0,5,106,16000,0,1.0,0,0,1.0,True,2.0827572345733643,8.587181810071343e-08
2.0,2.0,5,106,64000,0,1.0,0,0,1.0,True,2.4629034996032715,4.905486572504003e-10
2.0,2.0,5,108,1000,188,0.9906,0,,0.9943000078201294,False,1.6199920177459717,0.02119365520775318
2.0,2.0,5,108,4000,81,0.99595,0,,0.9991000294685364,False,2.5644614696502686,0.0035214065574109554
2.0,2.0,5,108,16000,63,0.99685,6,,1.0,False,4.7663445472717285,2.9289465601323172e-05
2.0,2.0,5,108,64000,50,0.9975,2,,1.0,False,5.942728519439697,1.593209869588108e-10
2.0,2.0,5,109,1000,149,0.99255,99,,0.9940999746322632,False,1.184813141822815,0.022771434858441353
2.0,2.0,5,109,4000,62,0.9969,1,,0.9998999834060669,False,1.8109530210494995,0.0019264033762738109
2.0,2.0,5,109,16000,60,0.997,0,,1.0,False,3.725419521331787,5.587937266682275e-06
2.0,2.0,5,109,64000,55,0.99725,0,,1.0,False,7.192554473876953,2.4537094578391816e-10
2.0,2.0,5,110,1000,254,0.9873,216,,0.9908999800682068,False,1.3838146924972534,0.03499053418636322
2.0,2.0,5,110,4000,50,0.9975,1,,0.9994999766349792,False,2.017487049102783,0.0026265685446560383
2.0,2.0,5,110,16000,70,0.9965,6,,1.0,False,4.701725959777832,7.265868134709308e-06
2.0,2.0,5,110,64000,66,0.9967,9,,1.0,False,8.369881629943848,4.432829427969409e-07
2.0,2.0,5,111,1000,131,0.9934499999999999,73,,0.995199978351593,False,1.381655216217041,0.020050255581736565
2.0,2.0,5,111,4000,40,0.998,1,,0.9998000264167786,False,2.4674057960510254,0.001031191903166473
2.0,2.0,5,111,16000,56,0.9972,54,,0.9998000264167786,False,4.462291240692139,0.0009649355197325349
2.0,2.0,5,111,64000,56,0.9972,118,,0.9998000264167786,False,8.853094100952148,0.0006332113989628851
2.0,2.0,5,112,1000,218,0.9891,232,,0.9922000169754028,False,1.0983619689941406,0.029566796496510506
2.0,2.0,5,112,4000,92,0.9954,30,,0.9998000264167786,False,1.5636104345321655,0.0020349384285509586
2.0,2.0,5,112,16000,112,0.9944,24,,1.0,False,3.9068596363067627,2.4261830731120426e-06
2.0,2.0,5,112,64000,104,0.9948,6,,1.0,False,6.420091152191162,4.994582809558779e-07
2.0,2.0,5,113,1000,789,0.96055,910,,0.9656999707221985,False,1.0930160284042358,0.10219620913267136
2.0,2.0,5,113,4000,73,0.99635,0,,1.0,False,1.8273519277572632,0.0005878791562281549
2.0,2.0,5,113,16000,59,0.99705,0,,1.0,False,2.736508846282959,4.894819198852929e-07
2.0,2.0,5,113,64000,58,0.9971,1,,1.0,False,4.078868389129639,1.0675042183549976e-08
2.0,2.0,5,114,1000,177,0.99115,103,,0.9930999875068665,False,1.5481585264205933,0.025963110849261284
2.0,2.0,5,114,4000,85,0.99575,31,,0.9987999796867371,False,2.169508218765259,0.004654016345739365
2.0,2.0,5,114,16000,48,0.9976,59,,0.9998000264167786,False,5.425239086151123,0.0003746117290575057
2.0,2.0,5,114,64000,92,0.9954,51,,1.0,False,16.80342674255371,2.0406166356679023e-07
2.0,2.0,5,115,1000,349,0.98255,258,,0.986299991607666,False,1.2417153120040894,0.05287519097328186
2.0,2.0,5,115,4000,37,0.99815,0,,1.0,False,2.201171875,0.00034576276084408164
2.0,2.0,5,115,16000,30,0.9985,0,,1.0,False,3.1750853061676025,2.0975959102997876e-07
2.0,2.0,5,115,64000,41,0.99795,0,,1.0,False,4.182709693908691,1.942443095259705e-09
2.0,2.0,5,116,1000,159,0.99205,96,,0.9937999844551086,False,1.4931272268295288,0.0249674953520298
2.0,2.0,5,116,4000,86,0.9957,45,,0.9979000091552734,False,2.1519346237182617,0.008422347716987133
2.0,2.0,5,116,16000,56,0.9972,71,,0.9995999932289124,False,6.093502044677734,0.001958204200491309
2.0,2.0,5,116,64000,61,0.99695,76,,1.0,False,12.243128776550293,0.00010297133849235252
2.0,2.0,5,118,1000,535,0.97325,1603,,0.9761000275611877,False,1.0151911973953247,0.06930720061063766
2.0,2.0,5,118,4000,188,0.9906,164,,0.9927999973297119,False,1.7365597486495972,0.0237369854003191
2.0,2.0,5,118,16000,166,0.9917,31,,0.9944000244140625,False,2.466573715209961,0.0190822072327137
2.0,2.0,5,118,64000,155,0.99225,208,,0.9968000054359436,False,4.052064418792725,0.011932721361517906
2.0,2.0,5,117,1000,210,0.9895,184,,0.9904000163078308,False,1.2941243648529053,0.03377046063542366
2.0,2.0,5,117,4000,2,0.9999,0,,1.0,False,1.890001654624939,0.00012812239583581686
2.0,2.0,5,117,16000,0,1.0,0,0,1.0,True,2.526249408721924,1.0313651443993876e-07
2.0,2.0,5,117,64000,0,1.0,0,0,1.0,True,3.353264808654785,1.339092503549466e-09
2.0,2.0,5,119,1000,214,0.9893,171,,0.9925000071525574,False,1.0837641954421997,0.025794409215450287
2.0,2.0,5,119,4000,68,0.9966,21,,0.9994999766349792,False,1.6556752920150757,0.0026475852355360985
2.0,2.0,5,119,16000,11,0.99945,0,,1.0,False,2.305288553237915,1.1678810807325135e-07
2.0,2.0,5,119,64000,6,0.9997,0,,1.0,False,3.183831214904785,4.805221220927081e-10
3.0,3.0,5,101,1000,165,0.99175,0,,0.9932000041007996,False,1.201115608215332,0.03075987845659256
3.0,3.0,5,101,4000,106,0.9947,6,,0.9965000152587891,False,1.8045932054519653,0.016571924090385437
3.0,3.0,5,101,16000,8,0.9996,0,,1.0,False,3.0688767433166504,7.058025062178785e-07
3.0,3.0,5,101,64000,0,1.0,0,0,1.0,True,4.4238481521606445,9.079277329959723e-10
3.0,3.0,5,100,1000,0,1.0,0,4,1.0,True,0.8905884623527527,0.006205758545547724
3.0,3.0,5,100,4000,0,1.0,0,0,1.0,True,1.1881762742996216,0.0002834358310792595
3.0,3.0,5,100,16000,0,1.0,0,0,1.0,True,1.889557957649231,4.945026148561738e-07
3.0,3.0,5,100,64000,0,1.0,0,0,1.0,True,3.012281894683838,1.166034602206878e-09
3.0,3.0,5,102,1000,126,0.9937,30,,0.9950000047683716,False,1.2575056552886963,0.022163698449730873
3.0,3.0,5,102,4000,67,0.99665,0,,0.9994000196456909,False,2.2090795040130615,0.0032934662885963917
3.0,3.0,5,102,16000,42,0.9979,0,,1.0,False,5.1582932472229,7.52444702811772e-06
3.0,3.0,5,102,64000,38,0.9981,0,,1.0,False,8.704195976257324,1.1467590184111032e-06
3.0,3.0,5,103,1000,97,0.99515,0,,0.9962999820709229,False,1.2244552373886108,0.01343066431581974
3.0,3.0,5,103,4000,56,0.9972,6,,0.9994000196456909,False,2.115044355392456,0.0020358008332550526
3.0,3.0,5,103,16000,86,0.9957,87,,0.9991000294685364,False,3.5958874225616455,0.0030811980832368135
3.0,3.0,5,103,64000,42,0.9979,0,,1.0,False,8.469926834106445,2.395179332648212e-10
3.0,3.0,5,104,1000,341,0.98295,0,,0.9847999811172485,False,1.315843939781189,0.050527919083833694
3.0,3.0,5,104,4000,160,0.992,43,,0.9968000054359436,False,2.484544277191162,0.011360402218997478
3.0,3.0,5,104,16000,121,0.99395,95,,0.9998999834060669,False,6.28399133682251,0.0016502250218763947
3.0,3.0,5,104,64000,218,0.9891,152,,0.9919000267982483,False,9.399840354919434,0.06365620344877243
3.0,3.0,5,105,1000,300,0.985,544,,0.9869999885559082,False,0.8630252480506897,0.043333373963832855
3.0,3.0,5,105,4000,0,1.0,0,0,1.0,True,1.2166796922683716,0.00015658776101190597
3.0,3.0,5,105,16000,0,1.0,0,0,1.0,True,1.7804193496704102,1.9654093819099216e-07
3.0,3.0,5,105,64000,0,1.0,0,0,1.0,True,2.589143991470337,2.4678203924821673e-10
3.0,3.0,5,108,1000,235,0.98825,0,,0.9926999807357788,False,1.3347389698028564,0.02679392136633396
3.0,3.0,5,108,4000,98,0.9951,44,,0.998199999332428,False,2.161083459854126,0.005493501201272011
3.0,3.0,5,108,16000,51,0.99745,0,,0.9994999766349792,False,4.337996482849121,0.002737918868660927
3.0,3.0,5,108,64000,51,0.99745,51,,1.0,False,7.6385979652404785,2.61716923688482e-08
3.0,3.0,5,106,1000,230,0.9885,271,,0.9908000230789185,False,0.9248682260513306,0.03401552513241768
3.0,3.0,5,106,4000,0,1.0,0,13,1.0,True,1.3381755352020264,0.00012967237853445113
3.0,3.0,5,106,16000,0,1.0,0,0,1.0,True,1.9011520147323608,2.33073279787277e-07
3.0,3.0,5,106,64000,0,1.0,0,0,1.0,True,3.002847671508789,1.592762449709184e-10
3.0,3.0,5,107,1000,153,0.99235,33,,0.9950000047683716,False,0.9740433692932129,0.020476629957556725
3.0,3.0,5,107,4000,0,1.0,0,0,1.0,True,1.466572642326355,0.00020705320639535785
3.0,3.0,5,107,16000,0,1.0,0,0,1.0,True,2.3824944496154785,3.720330994383403e-07
3.0,3.0,5,107,64000,0,1.0,0,0,1.0,True,3.6687400341033936,1.1571139602040148e-09
3.0,3.0,5,109,1000,129,0.99355,12,,0.9951000213623047,False,1.1111228466033936,0.024194030091166496
3.0,3.0,5,109,4000,39,0.99805,0,,0.9994000196456909,False,1.8184354305267334,0.0029883652459830046
3.0,3.0,5,109,16000,42,0.9979,1,,1.0,False,4.351457595825195,8.678602171130478e-05
3.0,3.0,5,109,64000,44,0.9978,7,,1.0,False,7.644134044647217,5.900462838326348e-06
3.0,3.0,5,110,1000,184,0.9908,192,,0.9916999936103821,False,1.1252405643463135,0.040029365569353104
3.0,3.0,5,110,4000,14,0.9993,0,,1.0,False,1.6984785795211792,0.0003876998962368816
3.0,3.0,5,110,16000,21,0.99895,0,,1.0,False,2.4708352088928223,1.5676374687245698e-07
3.0,3.0,5,110,64000,17,0.99915,0,,1.0,False,3.157735824584961,2.2546141342782988e-10
3.0,3.0,5,111,1000,130,0.9935,50,,0.9957000017166138,False,1.231967806816101,0.018079563975334167
3.0,3.0,5,111,4000,84,0.9958,37,,0.9988999962806702,False,1.9985780715942383,0.004424037877470255
3.0,3.0,5,111,16000,104,0.9948,103,,1.0,False,5.586991310119629,8.715644071344286e-05
3.0,3.0,5,111,64000,68,0.9966,79,,1.0,False,9.902243614196777,2.9913258913438767e-05
3.0,3.0,5,112,1000,263,0.98685,76,,0.9898999929428101,False,1.1897391080856323,0.037032585591077805
3.0,3.0,5,112,4000,80,0.996,3,,0.9993000030517578,False,1.9617977142333984,0.00367750134319067
3.0,3.0,5,112,16000,92,0.9954,8,,1.0,False,3.8691868782043457,6.566732918145135e-05
3.0,3.0,5,112,64000,65,0.99675,28,,1.0,False,7.053619384765625,9.067734936252236e-06
3.0,3.0,5,113,1000,211,0.98945,72,,0.9902999997138977,False,0.9581067562103271,0.035114746540784836
3.0,3.0,5,113,4000,99,0.99505,0,,0.9965999722480774,False,1.5117613077163696,0.012257219292223454
3.0,3.0,5,113,16000,69,0.99655,93,,0.9997000098228455,False,4.372552394866943,0.002124939812347293
3.0,3.0,5,113,64000,33,0.99835,26,,1.0,False,12.78607177734375,1.2412314731591323e-07
3.0,3.0,5,114,1000,231,0.98845,240,,0.9904999732971191,False,1.5240107774734497,0.03412012383341789
3.0,3.0,5,114,4000,16,0.9992,0,,1.0,False,2.209364175796509,0.00016982568195089698
3.0,3.0,5,114,16000,0,1.0,0,0,1.0,True,2.5312116146087646,5.3899718466254853e-08
3.0,3.0,5,114,64000,0,1.0,0,0,1.0,True,3.0356335639953613,2.8318916656111526e-10
3.0,3.0,5,115,1000,181,0.99095,94,,0.9925000071525574,False,1.0555449724197388,0.02883872762322426
3.0,3.0,5,115,4000,89,0.99555,30,,0.996999979019165,False,1.6735173463821411,0.012723217718303204
3.0,3.0,5,115,16000,54,0.9973,14,,0.9998000264167786,False,5.162761211395264,0.0010562436655163765
3.0,3.0,5,115,64000,75,0.99625,33,,1.0,False,10.601616859436035,1.594259799730935e-07
3.0,3.0,5,116,1000,103,0.99485,35,,0.995199978351593,False,1.2761272192001343,0.01755075715482235
3.0,3.0,5,116,4000,49,0.99755,0,,0.9998000264167786,False,1.9628833532333374,0.0013825276400893927
3.0,3.0,5,116,16000,70,0.9965,19,,1.0,False,4.416576862335205,0.00013725142343901098
3.0,3.0,5,116,64000,86,0.9957,50,,1.0,False,8.908931732177734,8.542957220925018e-05
3.0,3.0,5,119,1000,184,0.9908,3,,0.9925000071525574,False,1.1426441669464111,0.03448709100484848
3.0,3.0,5,119,4000,71,0.99645,41,,0.9987999796867371,False,1.9734890460968018,0.005376086104661226
3.0,3.0,5,119,16000,92,0.9954,131,,0.9998000264167786,False,4.511049270629883,0.0008154469542205334
3.0,3.0,5,119,64000,67,0.99665,91,,0.9994999766349792,False,7.211077690124512,0.0021821106784045696
3.0,3.0,5,118,1000,193,0.99035,221,,0.9911999702453613,False,0.9184885621070862,0.031101422384381294
3.0,3.0,5,118,4000,71,0.99645,3,,0.9987999796867371,False,1.3192517757415771,0.005314746871590614
3.0,3.0,5,118,16000,63,0.99685,72,,0.9984999895095825,False,3.656247854232788,0.00516373198479414
3.0,3.0,5,118,64000,82,0.9959,134,,1.0,False,9.785636901855469,8.361535947187804e-06
3.0,3.0,5,117,1000,297,0.98515,390,,0.9866999983787537,False,1.1251317262649536,0.04913635551929474
3.0,3.0,5,117,4000,0,1.0,0,0,1.0,True,1.680956244468689,3.683337854454294e-05
3.0,3.0,5,117,16000,0,1.0,0,0,1.0,True,2.2431676387786865,9.024668656820722e-08
3.0,3.0,5,117,64000,0,1.0,0,0,1.0,True,3.189422845840454,1.0937670769095575e-09
relu,,5,100,1000,2510,0.8745,11846,,0.8849999904632568,False,1.220482587814331,0.22783808410167694
relu,,5,100,4000,2504,0.8748,11882,,0.8849999904632568,False,1.2758870124816895,0.22673088312149048
relu,,5,100,16000,2503,0.87485,11881,,0.8849999904632568,False,1.3087236881256104,0.22672498226165771
relu,,5,100,64000,2505,0.87475,11870,,0.885200023651123,False,1.320509433746338,0.22672633826732635
relu,,5,101,1000,1377,0.93115,9513,,0.9365000128746033,False,1.31658935546875,0.1486569494009018
relu,,5,101,4000,1387,0.93065,9521,,0.9359999895095825,False,1.4433513879776,0.14395368099212646
relu,,5,101,16000,1383,0.93085,9462,,0.9361000061035156,False,1.4617657661437988,0.14378860592842102
relu,,5,101,64000,1377,0.93115,9360,,0.9363999962806702,False,1.907333493232727,0.14340431988239288
relu,,5,102,1000,1342,0.9329,8537,,0.9390000104904175,False,1.040522575378418,0.14656469225883484
relu,,5,102,4000,1037,0.94815,4046,,0.9524999856948853,False,1.5820173025131226,0.11884339898824692
relu,,5,102,16000,451,0.97745,276,,0.9786999821662903,False,4.317594528198242,0.0922488123178482
relu,,5,102,64000,342,0.9829,92,,0.987500011920929,False,7.65261173248291,0.03502076864242554
relu,,5,103,1000,2302,0.8849,10718,,0.8878999948501587,False,1.5814813375473022,0.23688483238220215
relu,,5,103,4000,2162,0.8919,10391,,0.8962000012397766,False,2.099555492401123,0.21334895491600037
relu,,5,103,16000,2128,0.8936,10367,,0.8978000283241272,False,2.3891561031341553,0.21300341188907623
relu,,5,103,64000,2154,0.8923,10390,,0.8952000141143799,False,2.522183418273926,0.21261833608150482
relu,,5,105,1000,808,0.9596,5183,,0.961899995803833,False,2.144840717315674,0.11621451377868652
relu,,5,105,4000,354,0.9823,604,,0.9883999824523926,False,3.1801180839538574,0.03438236191868782
relu,,5,105,16000,342,0.9829,423,,0.9912999868392944,False,5.59250545501709,0.02832014113664627
relu,,5,105,64000,330,0.9835,394,,0.9915000200271606,False,6.172304630279541,0.028121942654252052
relu,,5,104,1000,1207,0.93965,7048,,0.9415000081062317,False,1.8681613206863403,0.14438654482364655
relu,,5,104,4000,223,0.98885,151,,0.9937999844551086,False,3.2276785373687744,0.032553333789110184
relu,,5,104,16000,147,0.99265,142,,0.9965999722480774,False,10.542805671691895,0.015398276038467884
relu,,5,104,64000,1812,0.9094,10506,,0.9125000238418579,False,32.06629180908203,0.13235336542129517
relu,,5,106,1000,1688,0.9156,10025,,0.9136999845504761,False,1.2464343309402466,0.26928892731666565
relu,,5,106,4000,1699,0.91505,10050,,0.9156000018119812,False,1.7531354427337646,0.24161283671855927
relu,,5,106,16000,1698,0.9151,10032,,0.9157000184059143,False,4.328166961669922,0.24100179970264435
relu,,5,106,64000,1713,0.91435,10034,,0.9154999852180481,False,3.7299489974975586,0.24149784445762634
relu,,5,107,1000,2240,0.888,11104,,0.8924000263214111,False,1.760947585105896,0.23315560817718506
relu,,5,107,4000,2155,0.89225,10277,,0.9014000296592712,False,3.6680049896240234,0.20715346932411194
relu,,5,107,16000,2135,0.89325,10274,,0.9034000039100647,False,5.142005443572998,0.20463772118091583
relu,,5,107,64000,2137,0.89315,10222,,0.9039000272750854,False,5.298203945159912,0.2045300006866455
relu,,5,108,1000,948,0.9526,0,,0.9563000202178955,False,1.9917008876800537,0.21693627536296844
relu,,5,108,4000,849,0.95755,30,,0.965499997138977,False,3.021381378173828,0.10345317423343658
relu,,5,108,16000,766,0.9617,90,,0.9721999764442444,False,11.064104080200195,0.06882147490978241
relu,,5,108,64000,749,0.96255,78,,0.972000002861023,False,34.23339080810547,0.06673102080821991
relu,,5,109,1000,170,0.9915,5,,0.9933000206947327,False,2.0393483638763428,0.0559476763010025
relu,,5,109,4000,121,0.99395,63,,0.9968000054359436,False,2.860889196395874,0.01812300831079483
relu,,5,109,16000,127,0.99365,69,,0.9966999888420105,False,6.243153095245361,0.014622386544942856
relu,,5,109,64000,90,0.9955,33,,0.9973000288009644,False,9.623035430908203,0.01048908568918705
relu,,5,110,1000,718,0.9641,552,,0.9724000096321106,False,1.89924955368042,0.2674821615219116
relu,,5,110,4000,419,0.97905,32,,0.9854000210762024,False,3.9253416061401367,0.07946383953094482
relu,,5,110,16000,399,0.98005,8,,0.9866999983787537,False,6.491707801818848,0.06065017729997635
relu,,5,110,64000,187,0.99065,18,,0.9950000047683716,False,21.155715942382812,0.0287576112896204
relu,,5,111,1000,1574,0.9213,10583,,0.9264000058174133,False,1.1152963638305664,0.25259190797805786
relu,,5,111,4000,1189,0.94055,6008,,0.9456999897956848,False,1.74406099319458,0.15805205702781677
relu,,5,111,16000,310,0.9845,203,,0.987500011920929,False,8.553669929504395,0.05763474851846695
relu,,5,111,64000,241,0.98795,58,,0.991599977016449,False,12.922972679138184,0.039647120982408524
relu,,5,112,1000,485,0.97575,1270,,0.9799000024795532,False,1.9871327877044678,0.0766868069767952
relu,,5,112,4000,149,0.99255,114,,0.9965000152587891,False,2.8014259338378906,0.011710458435118198
relu,,5,112,16000,125,0.99375,166,,0.9980000257492065,False,3.2166712284088135,0.008769224397838116
relu,,5,112,64000,108,0.9946,138,,0.9984999895095825,False,5.587857723236084,0.006903207395225763
relu,,5,113,1000,395,0.98025,910,,0.9817000031471252,False,1.6416994333267212,0.05119343101978302
relu,,5,113,4000,253,0.98735,437,,0.9886999726295471,False,2.044851303100586,0.031975459307432175
relu,,5,113,16000,240,0.988,369,,0.9912999868392944,False,3.8455326557159424,0.025931671261787415
relu,,5,113,64000,224,0.9888,341,,0.9918000102043152,False,4.963347911834717,0.026098379865288734
relu,,5,114,1000,395,0.98025,27,,0.9847999811172485,False,2.249849557876587,0.1652732938528061
relu,,5,114,4000,146,0.9927,137,,0.9958000183105469,False,3.4314703941345215,0.03629394620656967
relu,,5,114,16000,147,0.99265,207,,0.9962999820709229,False,5.290232181549072,0.01959388330578804
relu,,5,114,64000,106,0.9947,67,,0.9972000122070312,False,11.387944221496582,0.01737392134964466
relu,,5,115,1000,1106,0.9447,5227,,0.9460999965667725,False,1.5896164178848267,0.14762577414512634
relu,,5,115,4000,253,0.98735,172,,0.9897000193595886,False,3.318006992340088,0.04889092966914177
relu,,5,115,16000,216,0.9892,165,,0.9912999868392944,False,7.605743408203125,0.09376745671033859
relu,,5,115,64000,197,0.99015,0,,0.992900013923645,False,12.32154369354248,0.020724017173051834
relu,,5,116,1000,468,0.9766,104,,0.9793999791145325,False,2.036979913711548,0.05224143713712692
relu,,5,116,4000,326,0.9837,88,,0.9861000180244446,False,2.478411912918091,0.03480905666947365
relu,,5,116,16000,291,0.98545,96,,0.9904999732971191,False,5.314280033111572,0.02651791460812092
relu,,5,116,64000,300,0.985,83,,0.9911999702453613,False,9.494766235351562,0.023860320448875427
relu,,5,117,1000,2511,0.87445,11120,,0.8766999840736389,False,1.6943150758743286,0.2470577359199524
relu,,5,117,4000,2226,0.8887,10900,,0.8912000060081482,False,2.2432055473327637,0.22414368391036987
relu,,5,117,16000,2091,0.89545,10263,,0.9009000062942505,False,4.096863269805908,0.2072269469499588
relu,,5,117,64000,2104,0.8948,10258,,0.9017000198364258,False,4.18716287612915,0.20681549608707428
relu,,5,118,1000,785,0.96075,3249,,0.9663000106811523,False,1.8474798202514648,0.07013930380344391
relu,,5,118,4000,817,0.95915,3369,,0.9684000015258789,False,2.295377731323242,0.061821240931749344
relu,,5,118,16000,828,0.9586,3473,,0.968999981880188,False,3.7788584232330322,0.06069444119930267
relu,,5,118,64000,837,0.9581500000000001,3616,,0.9692000150680542,False,6.626770973205566,0.05907328054308891
