seed,ck_step,level,variant,k,G_4000,placed_4000,dist_4000,w1_4000,b1_4000,G_16000,placed_16000,dist_16000,w1_16000,b1_16000,G_64000,placed_64000,dist_64000,w1_64000,b1_64000,first_hit,settle_step,w2_sign,block4_reproduced_rows,block4_reproduced_all,own_over_pop,w2_own,held_s,placed,own_rule,dist,branch_start,branch_end,T_start,T_end,start_rule_correct,end_rule_correct,seed_gap_rel,gap_exceeds_distance
200029,2442,1.05,preserved,1.056085843900547,-0.01618773579544719,False,0.023668035760849516,-0.8343417234177165,-2.435086484393646,-0.017056682156423086,False,0.024523970551309487,-0.833759002068881,-2.4340304272448963,-0.01628677486935004,False,0.02376370024093381,-0.8343643500976915,-2.4349933747454533,,,1.0,3258,False,0.9501891551071877,4.709375,5.204062500000001,False,True,0.1050431320504317,-1,-1,5.759375,5.759375,True,True,0.2229595222295954,True
200029,2442,1.1,preserved,1.1063756459910492,-0.008536487894995393,False,0.023492910559978153,-0.8287476799837062,-2.4411713229633603,-0.008532821779892785,False,0.023489340287093086,-0.8287498247382714,-2.4411757203719198,-0.008139178605188313,False,0.023106249413192954,-0.8280422802484909,-2.441367104700702,,,1.0,3258,False,0.9501891551071877,4.709375,5.451875000000001,False,True,0.15766423357664272,-1,-1,5.759375,5.759375,True,True,0.2229595222295954,True
200029,2863,1.0,preserved,0.8457094693061684,-0.024655820303542964,False,0.023947626515883978,-0.8404382597289514,-2.428487458588338,-0.02465489150623945,False,0.02394744284116597,-0.8403766421306149,-2.4284689989558492,-0.02466010540471153,False,0.02395192841447123,-0.8404174652117474,-2.4284766487145424,,,1.0,3258,False,0.9501891551071877,4.709375,4.956250000000001,False,True,0.05242203052422045,-1,-1,5.759375,5.759375,True,True,0.2229595222295954,True
200029,2863,1.05,preserved,0.8879949427714768,-0.016190525182197657,False,0.02367069839590362,-0.8343561376546628,-2.4350880918824047,-0.016115581313995708,False,0.023601381617504136,-0.8340075528352725,-2.4350568568881705,-0.016222298908199928,False,0.02370136760224617,-0.8343756153401087,-2.4350619707668897,,,1.0,3258,False,0.9501891551071877,4.709375,5.204062500000001,False,True,0.1050431320504317,-1,-1,5.759375,5.759375,True,True,0.2229595222295954,True
200029,2863,1.1,preserved,0.9302804162367853,-0.008536488272193665,False,0.023492910916986767,-0.8287476784686534,-2.4411713221227638,-0.008536457177739099,False,0.023492880707586906,-0.8287477059170704,-2.4411713621957567,-0.008536491844449046,False,0.02349291374679193,-0.8287475951758627,-2.441171293486899,,,1.0,3258,False,0.9501891551071877,4.709375,5.451875000000001,False,True,0.15766423357664272,-1,-1,5.759375,5.759375,True,True,0.2229595222295954,True
200033,1776,1.05,preserved,2.461440249592819,-0.0019680252261959907,False,0.02270281562075624,0.8500803775737578,2.459561347031954,-0.0019082289124332519,False,0.022671310623865806,0.8500453737591994,2.4596027609314857,-0.0019019471366084062,False,0.0230181521843434,0.8503130008902828,2.4604110896158744,60.0,,-1.0,3258,False,1.0321563682219417,5.115625,5.204062500000001,False,True,0.017287721441661796,-1,-1,5.253125,5.253125,True,True,0.02687843616371415,True
200033,2863,1.05,preserved,1.3852481041839741,-0.0019680252261959907,False,0.022702815620756017,0.8500803775737575,2.459561347031954,-0.0019680249591722543,False,0.022702815360408,0.8500803773207104,2.4595613469312503,-0.001968020265641357,False,0.022702808435361117,0.8500803709708955,2.459561339545902,9.0,,-1.0,3258,False,1.0321563682219417,5.115625,5.204062500000001,False,True,0.017287721441661796,-1,-1,5.253125,5.253125,True,True,0.02687843616371415,True
200033,3357,1.05,preserved,1.123544463489098,-0.001968023757006776,False,0.022702814405261704,0.8500803763571518,2.459561346996563,-0.0019680256391669815,False,0.022702815823944674,0.8500803778036051,2.459561346710865,-0.0019669360406657788,False,0.02270166925636322,0.850079277043538,2.4595607344699886,21.0,,-1.0,3258,False,1.0321563682219417,5.115625,5.204062500000001,False,True,0.017287721441661796,-1,-1,5.253125,5.253125,True,True,0.02687843616371415,True
200035,1776,1.0,preserved,2.043120173411731,-0.009678230406121369,False,0.009555584038566895,0.8370033569212596,2.442520586439452,-0.009678232727983183,False,0.009555585712941973,0.837003350456113,2.4425205820638887,-0.0096855123880899,False,0.009559346780618056,0.8369636659306641,2.44250084761858,,,-1.0,3258,False,0.9892812105926859,4.903125,4.956250000000001,False,True,0.01083492670490771,-1,-1,5.265625,5.265625,True,True,0.07393244104525172,True
200035,1776,1.05,preserved,2.1452761820823176,-0.0017944977646320304,False,0.009619618716622856,0.8310556982972731,2.448810468635419,-0.0023973070376723804,False,0.010177795818249133,0.8304592245338543,2.4480061540470532,-0.0017944989055438398,False,0.009619619837115909,0.8310556985569386,2.448810467531829,7.0,,-1.0,3258,False,0.9892812105926859,4.903125,5.204062500000001,False,True,0.06137667304015304,-1,-1,5.265625,5.265625,True,True,0.07393244104525172,True
