init_seed,alpha,loss,a,kind
19,0.85,5.601775646209717,1.1,constructed
19,0.9,5.431890487670898,1.1,constructed
19,0.95,3.911569595336914,1.1,constructed
19,1.0,1.623370189918205e-05,1.1,constructed
0,0.0,0.9871535897254944,1.09,found
0,0.05,0.7862138748168945,1.09,found
0,0.1,0.6883289813995361,1.09,found
0,0.15,1.190295696258545,1.09,found
0,0.2,2.1316161155700684,1.09,found
0,0.25,3.1230061054229736,1.09,found
0,0.3,3.9590835571289062,1.09,found
0,0.35,4.463303089141846,1.09,found
0,0.4,4.36922025680542,1.09,found
0,0.45,3.7015833854675293,1.09,found
0,0.5,3.603611946105957,1.09,found
0,0.55,4.761798858642578,1.09,found
0,0.6,6.714003562927246,1.09,found
0,0.65,8.843585968017578,1.09,found
0,0.7,10.283875465393066,1.09,found
0,0.75,10.840065002441406,1.09,found
0,0.8,10.666922569274902,1.09,found
0,0.85,9.55732536315918,1.09,found
0,0.9,6.2024641036987305,1.09,found
0,0.95,0.935318648815155,1.09,found
0,1.0,0.004405677318572998,1.09,found
1,0.0,1.0945725440979004,1.09,found
1,0.05,0.8778154253959656,1.09,found
1,0.1,0.767573356628418,1.09,found
1,0.15,0.7286977171897888,1.09,found
1,0.2,0.77031010389328,1.09,found
1,0.25,0.9232586026191711,1.09,found
1,0.3,1.1618863344192505,1.09,found
1,0.35,1.387335181236267,1.09,found
1,0.4,1.4939254522323608,1.09,found
1,0.45,1.4398095607757568,1.09,found
1,0.5,1.3859366178512573,1.09,found
1,0.55,1.611246943473816,1.09,found
1,0.6,2.3401899337768555,1.09,found
1,0.65,3.5193333625793457,1.09,found
1,0.7,4.639976501464844,1.09,found
1,0.75,5.503862380981445,1.09,found
1,0.8,5.908655643463135,1.09,found
1,0.85,5.517529010772705,1.09,found
1,0.9,3.7305593490600586,1.09,found
1,0.95,0.5577260255813599,1.09,found
1,1.0,0.004405677318572998,1.09,found
2,0.0,1.6986068487167358,1.09,found
2,0.05,2.2215254306793213,1.09,found
2,0.1,2.4880290031433105,1.09,found
2,0.15,2.192051649093628,1.09,found
2,0.2,1.153235912322998,1.09,found
2,0.25,1.3064677715301514,1.09,found
2,0.3,3.572587251663208,1.09,found
2,0.35,6.162479877471924,1.09,found
2,0.4,8.51280403137207,1.09,found
2,0.45,10.379595756530762,1.09,found
2,0.5,11.839215278625488,1.09,found
2,0.55,13.044922828674316,1.09,found
2,0.6,14.00394344329834,1.09,found
2,0.65,14.515313148498535,1.09,found
2,0.7,14.117977142333984,1.09,found
2,0.75,12.026654243469238,1.09,found
2,0.8,7.957216739654541,1.09,found
2,0.85,4.07398796081543,1.09,found
2,0.9,1.3369358777999878,1.09,found
2,0.95,0.2597813904285431,1.09,found
2,1.0,0.004405677318572998,1.09,found
3,0.0,0.8526535034179688,1.09,found
3,0.05,1.1386117935180664,1.09,found
3,0.1,1.768021821975708,1.09,found
3,0.15,2.8402676582336426,1.09,found
3,0.2,4.191153526306152,1.09,found
3,0.25,5.5523576736450195,1.09,found
3,0.3,6.812535762786865,1.09,found
3,0.35,7.959882736206055,1.09,found
3,0.4,9.013148307800293,1.09,found
3,0.45,9.97127628326416,1.09,found
3,0.5,10.791936874389648,1.09,found
3,0.55,11.387118339538574,1.09,found
3,0.6,11.624913215637207,1.09,found
3,0.65,11.355876922607422,1.09,found
3,0.7,10.475091934204102,1.09,found
3,0.75,8.97065544128418,1.09,found
3,0.8,6.894637107849121,1.09,found
3,0.85,4.3171234130859375,1.09,found
3,0.9,1.9981316328048706,1.09,found
3,0.95,0.4219239354133606,1.09,found
3,1.0,0.004405677318572998,1.09,found
4,0.0,0.7645604610443115,1.09,found
4,0.05,0.7930106520652771,1.09,found
4,0.1,0.8529466986656189,1.09,found
4,0.15,0.7796568870544434,1.09,found
4,0.2,0.9800084829330444,1.09,found
4,0.25,1.8786078691482544,1.09,found
4,0.3,3.137831926345825,1.09,found
4,0.35,4.398534297943115,1.09,found
4,0.4,5.449833869934082,1.09,found
4,0.45,6.176723003387451,1.09,found
4,0.5,6.574056148529053,1.09,found
4,0.55,6.763768672943115,1.09,found
4,0.6,6.8713908195495605,1.09,found
4,0.65,6.837195873260498,1.09,found
4,0.7,6.520381927490234,1.09,found
4,0.75,5.749095916748047,1.09,found
4,0.8,4.253408432006836,1.09,found
4,0.85,2.175450086593628,1.09,found
4,0.9,0.8466330170631409,1.09,found
4,0.95,0.28783056139945984,1.09,found
4,1.0,0.004405677318572998,1.09,found
5,0.0,0.6201414465904236,1.09,found
5,0.05,0.6659805774688721,1.09,found
5,0.1,0.8338782787322998,1.09,found
5,0.15,1.4067689180374146,1.09,found
5,0.2,2.448335886001587,1.09,found
5,0.25,3.770437002182007,1.09,found
5,0.3,5.175008296966553,1.09,found
5,0.35,6.498777389526367,1.09,found
5,0.4,7.646471977233887,1.09,found
5,0.45,8.590930938720703,1.09,found
5,0.5,9.314070701599121,1.09,found
5,0.55,9.744338035583496,1.09,found
5,0.6,9.756582260131836,1.09,found
5,0.65,9.239828109741211,1.09,found
5,0.7,8.18041706085205,1.09,found
5,0.75,6.70626974105835,1.09,found
5,0.8,4.82186222076416,1.09,found
5,0.85,2.776529312133789,1.09,found
5,0.9,1.2201452255249023,1.09,found
5,0.95,0.1901482492685318,1.09,found
5,1.0,0.004405677318572998,1.09,found
6,0.0,0.6603184938430786,1.09,found
6,0.05,0.6106866598129272,1.09,found
6,0.1,0.5834887623786926,1.09,found
6,0.15,0.7049934267997742,1.09,found
6,0.2,1.2507725954055786,1.09,found
6,0.25,2.5212595462799072,1.09,found
6,0.3,4.4491777420043945,1.09,found
6,0.35,6.590047836303711,1.09,found
6,0.4,8.474040031433105,1.09,found
6,0.45,9.902314186096191,1.09,found
6,0.5,11.128727912902832,1.09,found
6,0.55,12.5060396194458,1.09,found
6,0.6,13.975568771362305,1.09,found
6,0.65,15.027207374572754,1.09,found
6,0.7,15.040414810180664,1.09,found
6,0.75,13.70844554901123,1.09,found
6,0.8,11.364951133728027,1.09,found
6,0.85,8.509333610534668,1.09,found
6,0.9,4.348609447479248,1.09,found
6,0.95,0.7388421893119812,1.09,found
6,1.0,0.004405677318572998,1.09,found
7,0.0,0.5997781753540039,1.09,found
7,0.05,0.6190524697303772,1.09,found
7,0.1,0.618536114692688,1.09,found
7,0.15,0.7962309122085571,1.09,found
7,0.2,1.3438435792922974,1.09,found
7,0.25,2.1199326515197754,1.09,found
7,0.3,3.019333839416504,1.09,found
7,0.35,4.079923152923584,1.09,found
7,0.4,5.373886585235596,1.09,found
7,0.45,6.844870090484619,1.09,found
7,0.5,8.278463363647461,1.09,found
7,0.55,9.52229118347168,1.09,found
7,0.6,10.456531524658203,1.09,found
7,0.65,10.944058418273926,1.09,found
7,0.7,10.812435150146484,1.09,found
7,0.75,9.934090614318848,1.09,found
7,0.8,8.538965225219727,1.09,found
7,0.85,7.105199337005615,1.09,found
7,0.9,5.004903316497803,1.09,found
7,0.95,1.7190426588058472,1.09,found
7,1.0,0.004405677318572998,1.09,found
8,0.0,1.3354333639144897,1.09,found
8,0.05,2.170123338699341,1.09,found
8,0.1,2.9944794178009033,1.09,found
8,0.15,3.759036064147949,1.09,found
8,0.2,4.676070213317871,1.09,found
8,0.25,6.014735698699951,1.09,found
8,0.3,7.391476154327393,1.09,found
8,0.35,8.62581729888916,1.09,found
8,0.4,10.13565731048584,1.09,found
8,0.45,12.115346908569336,1.09,found
8,0.5,14.366667747497559,1.09,found
8,0.55,16.408044815063477,1.09,found
8,0.6,17.689966201782227,1.09,found
8,0.65,17.871747970581055,1.09,found
8,0.7,17.287525177001953,1.09,found
8,0.75,17.12278175354004,1.09,found
8,0.8,17.648286819458008,1.09,found
8,0.85,16.534780502319336,1.09,found
8,0.9,11.701927185058594,1.09,found
8,0.95,4.373709201812744,1.09,found
8,1.0,0.004405677318572998,1.09,found
9,0.0,0.85568767786026,1.09,found
9,0.05,0.9784772992134094,1.09,found
9,0.1,1.347286343574524,1.09,found
9,0.15,2.053473472595215,1.09,found
9,0.2,3.0815746784210205,1.09,found
9,0.25,4.339746952056885,1.09,found
9,0.3,5.701540470123291,1.09,found
9,0.35,7.042906761169434,1.09,found
9,0.4,8.293496131896973,1.09,found
9,0.45,9.453977584838867,1.09,found
9,0.5,10.555743217468262,1.09,found
9,0.55,11.596220970153809,1.09,found
9,0.6,12.471611976623535,1.09,found
9,0.65,12.87883472442627,1.09,found
9,0.7,12.259974479675293,1.09,found
9,0.75,9.981224060058594,1.09,found
9,0.8,5.86130952835083,1.09,found
9,0.85,2.7442967891693115,1.09,found
9,0.9,1.7290962934494019,1.09,found
9,0.95,0.584162175655365,1.09,found
9,1.0,0.004405677318572998,1.09,found
10,0.0,0.9315041303634644,1.09,found
10,0.05,0.6588522791862488,1.09,found
10,0.1,0.7917463183403015,1.09,found
10,0.15,1.4769126176834106,1.09,found
10,0.2,2.3913166522979736,1.09,found
10,0.25,3.333254337310791,1.09,found
10,0.3,4.173461437225342,1.09,found
10,0.35,4.831638813018799,1.09,found
10,0.4,5.278619289398193,1.09,found
10,0.45,5.5206217765808105,1.09,found
10,0.5,5.529962539672852,1.09,found
10,0.55,5.249760150909424,1.09,found
10,0.6,4.869708061218262,1.09,found
10,0.65,4.745728969573975,1.09,found
10,0.7,4.599584102630615,1.09,found
10,0.75,4.317978382110596,1.09,found
10,0.8,4.28312349319458,1.09,found
10,0.85,4.349854469299316,1.09,found
10,0.9,3.338731050491333,1.09,found
10,0.95,1.1465851068496704,1.09,found
10,1.0,0.004405677318572998,1.09,found
11,0.0,0.7689092755317688,1.09,found
11,0.05,0.7672768831253052,1.09,found
11,0.1,0.7842199802398682,1.09,found
11,0.15,0.7436601519584656,1.09,found
11,0.2,0.7013201117515564,1.09,found
11,0.25,1.1217067241668701,1.09,found
11,0.3,2.5491552352905273,1.09,found
11,0.35,4.733338356018066,1.09,found
11,0.4,7.126732349395752,1.09,found
11,0.45,9.12876033782959,1.09,found
11,0.5,10.548445701599121,1.09,found
11,0.55,11.768596649169922,1.09,found
11,0.6,13.12474250793457,1.09,found
11,0.65,14.414608001708984,1.09,found
11,0.7,15.158699035644531,1.09,found
11,0.75,14.977139472961426,1.09,found
11,0.8,13.51649284362793,1.09,found
11,0.85,10.121803283691406,1.09,found
11,0.9,4.965931415557861,1.09,found
11,0.95,1.2712199687957764,1.09,found
11,1.0,0.004405677318572998,1.09,found
12,0.0,0.7144842147827148,1.09,found
12,0.05,1.160086989402771,1.09,found
12,0.1,2.0361533164978027,1.09,found
12,0.15,3.0927464962005615,1.09,found
12,0.2,4.234179973602295,1.09,found
12,0.25,5.406881332397461,1.09,found
12,0.3,6.5774078369140625,1.09,found
12,0.35,7.730917453765869,1.09,found
12,0.4,8.863680839538574,1.09,found
12,0.45,9.972360610961914,1.09,found
12,0.5,11.048398971557617,1.09,found
12,0.55,12.065688133239746,1.09,found
12,0.6,12.934236526489258,1.09,found
12,0.65,13.43596363067627,1.09,found
12,0.7,13.248466491699219,1.09,found
12,0.75,12.110584259033203,1.09,found
12,0.8,9.96503734588623,1.09,found
12,0.85,6.92603063583374,1.09,found
12,0.9,3.524935245513916,1.09,found
12,0.95,0.841985821723938,1.09,found
12,1.0,0.004405677318572998,1.09,found
13,0.0,1.7498469352722168,1.09,found
13,0.05,0.9675970673561096,1.09,found
13,0.1,0.7107091546058655,1.09,found
13,0.15,1.1124337911605835,1.09,found
13,0.2,1.7430890798568726,1.09,found
13,0.25,2.3588767051696777,1.09,found
13,0.3,2.9210946559906006,1.09,found
13,0.35,3.4792864322662354,1.09,found
13,0.4,4.173973560333252,1.09,found
13,0.45,5.100582599639893,1.09,found
13,0.5,6.189329147338867,1.09,found
13,0.55,7.316049098968506,1.09,found
13,0.6,8.357925415039062,1.09,found
13,0.65,9.183876991271973,1.09,found
13,0.7,9.62059211730957,1.09,found
13,0.75,9.442166328430176,1.09,found
13,0.8,8.448986053466797,1.09,found
13,0.85,6.523622035980225,1.09,found
13,0.9,3.708698034286499,1.09,found
13,0.95,0.5497373342514038,1.09,found
13,1.0,0.004405677318572998,1.09,found
14,0.0,0.662293553352356,1.09,found
14,0.05,0.7382600903511047,1.09,found
14,0.1,0.6724427938461304,1.09,found
14,0.15,0.6192704439163208,1.09,found
14,0.2,0.6851535439491272,1.09,found
14,0.25,0.8032464385032654,1.09,found
14,0.3,0.9225416779518127,1.09,found
14,0.35,1.0282913446426392,1.09,found
14,0.4,1.1620210409164429,1.09,found
14,0.45,1.5839135646820068,1.09,found
14,0.5,2.555847644805908,1.09,found
14,0.55,3.933272123336792,1.09,found
14,0.6,5.442242622375488,1.09,found
14,0.65,6.7784833908081055,1.09,found
14,0.7,7.71623420715332,1.09,found
14,0.75,8.115578651428223,1.09,found
14,0.8,7.762889385223389,1.09,found
14,0.85,6.252589702606201,1.09,found
14,0.9,3.073110818862915,1.09,found
14,0.95,0.4678597152233124,1.09,found
14,1.0,0.004405677318572998,1.09,found
15,0.0,0.8380551934242249,1.09,found
15,0.05,0.7085238695144653,1.09,found
15,0.1,0.6920260787010193,1.09,found
15,0.15,0.7604676485061646,1.09,found
15,0.2,0.9410369396209717,1.09,found
15,0.25,1.3898273706436157,1.09,found
15,0.3,2.2245161533355713,1.09,found
15,0.35,3.3488612174987793,1.09,found
15,0.4,4.5941081047058105,1.09,found
15,0.45,5.791286945343018,1.09,found
15,0.5,6.8283185958862305,1.09,found
15,0.55,7.667090892791748,1.09,found
15,0.6,8.319034576416016,1.09,found
15,0.65,8.791764259338379,1.09,found
15,0.7,8.961782455444336,1.09,found
15,0.75,8.478877067565918,1.09,found
15,0.8,6.932149887084961,1.09,found
15,0.85,4.308042049407959,1.09,found
15,0.9,1.6834295988082886,1.09,found
15,0.95,0.4006781578063965,1.09,found
15,1.0,0.004405677318572998,1.09,found
16,0.0,0.6860948801040649,1.09,found
16,0.05,0.8459981679916382,1.09,found
16,0.1,1.4089133739471436,1.09,found
16,0.15,2.3368847370147705,1.09,found
16,0.2,3.457820415496826,1.09,found
16,0.25,4.670573711395264,1.09,found
16,0.3,5.918826580047607,1.09,found
16,0.35,7.163311004638672,1.09,found
16,0.4,8.374048233032227,1.09,found
16,0.45,9.525954246520996,1.09,found
16,0.5,10.592742919921875,1.09,found
16,0.55,11.533514022827148,1.09,found
16,0.6,12.261539459228516,1.09,found
16,0.65,12.596370697021484,1.09,found
16,0.7,12.25467586517334,1.09,found
16,0.75,10.970338821411133,1.09,found
16,0.8,8.696372985839844,1.09,found
16,0.85,5.6750617027282715,1.09,found
16,0.9,2.702622413635254,1.09,found
16,0.95,0.6346185803413391,1.09,found
16,1.0,0.004405677318572998,1.09,found
17,0.0,0.9060482978820801,1.09,found
17,0.05,0.9112351536750793,1.09,found
17,0.1,0.762516438961029,1.09,found
17,0.15,0.666801393032074,1.09,found
17,0.2,1.161803960800171,1.09,found
17,0.25,2.3227319717407227,1.09,found
17,0.3,3.677741050720215,1.09,found
17,0.35,4.903318881988525,1.09,found
17,0.4,5.802043437957764,1.09,found
17,0.45,6.3271307945251465,1.09,found
17,0.5,6.49876070022583,1.09,found
17,0.55,6.069687843322754,1.09,found
17,0.6,5.27429723739624,1.09,found
17,0.65,5.000280380249023,1.09,found
17,0.7,5.494370937347412,1.09,found
17,0.75,6.478598117828369,1.09,found
17,0.8,7.187500476837158,1.09,found
17,0.85,6.939188003540039,1.09,found
17,0.9,4.9689202308654785,1.09,found
17,0.95,0.8731744289398193,1.09,found
17,1.0,0.004405677318572998,1.09,found
18,0.0,0.7207983732223511,1.09,found
18,0.05,0.791019856929779,1.09,found
18,0.1,1.0469146966934204,1.09,found
18,0.15,1.4143749475479126,1.09,found
18,0.2,1.7227299213409424,1.09,found
18,0.25,2.071998119354248,1.09,found
18,0.3,2.742255687713623,1.09,found
18,0.35,3.819056510925293,1.09,found
18,0.4,5.338320255279541,1.09,found
18,0.45,7.244195938110352,1.09,found
18,0.5,8.974678993225098,1.09,found
18,0.55,10.279041290283203,1.09,found
18,0.6,10.824481010437012,1.09,found
18,0.65,9.855990409851074,1.09,found
18,0.7,6.874068737030029,1.09,found
18,0.75,4.654661655426025,1.09,found
18,0.8,3.687375068664551,1.09,found
18,0.85,3.1612565517425537,1.09,found
18,0.9,2.8698108196258545,1.09,found
18,0.95,1.3788546323776245,1.09,found
18,1.0,0.004405677318572998,1.09,found
19,0.0,0.6955990791320801,1.09,found
19,0.05,0.7226982712745667,1.09,found
19,0.1,0.8716613054275513,1.09,found
19,0.15,1.405478835105896,1.09,found
19,0.2,2.4932467937469482,1.09,found
19,0.25,3.954986095428467,1.09,found
19,0.3,5.493391990661621,1.09,found
19,0.35,6.902315139770508,1.09,found
19,0.4,8.185057640075684,1.09,found
19,0.45,9.49821949005127,1.09,found
19,0.5,10.94178295135498,1.09,found
19,0.55,12.39517879486084,1.09,found
19,0.6,13.599190711975098,1.09,found
19,0.65,14.462818145751953,1.09,found
19,0.7,15.232061386108398,1.09,found
19,0.75,15.735208511352539,1.09,found
19,0.8,14.276006698608398,1.09,found
19,0.85,9.840346336364746,1.09,found
19,0.9,5.075138092041016,1.09,found
19,0.95,1.174277424812317,1.09,found
19,1.0,0.004405677318572998,1.09,found
0,0.0,0.9893642067909241,1.1,found
0,0.05,0.7861471176147461,1.1,found
0,0.1,0.6806145310401917,1.1,found
0,0.15,1.1515265703201294,1.1,found
0,0.2,2.0604004859924316,1.1,found
0,0.25,3.031275987625122,1.1,found
0,0.3,3.865685224533081,1.1,found
0,0.35,4.398914337158203,1.1,found
0,0.4,4.380703449249268,1.1,found
0,0.45,3.4907734394073486,1.1,found
0,0.5,2.450045585632324,1.1,found
0,0.55,3.076200485229492,1.1,found
0,0.6,4.372872352600098,1.1,found
0,0.65,5.857945919036865,1.1,found
0,0.7,7.313967704772949,1.1,found
0,0.75,8.446573257446289,1.1,found
0,0.8,8.796740531921387,1.1,found
0,0.85,7.8234944343566895,1.1,found
0,0.9,4.753008842468262,1.1,found
0,0.95,0.9264089465141296,1.1,found
0,1.0,0.0029167199973016977,1.1,found
1,0.0,1.1005260944366455,1.1,found
1,0.05,0.8835246562957764,1.1,found
1,0.1,0.7725474238395691,1.1,found
1,0.15,0.7284508347511292,1.1,found
1,0.2,0.7481911182403564,1.1,found
1,0.25,0.8411033749580383,1.1,found
1,0.3,0.974622905254364,1.1,found
1,0.35,1.072293758392334,1.1,found
1,0.4,1.0738052129745483,1.1,found
1,0.45,1.0050914287567139,1.1,found
1,0.5,1.077152967453003,1.1,found
1,0.55,1.4560081958770752,1.1,found
1,0.6,2.182265520095825,1.1,found
1,0.65,3.134448528289795,1.1,found
1,0.7,4.075887680053711,1.1,found
1,0.75,4.826009750366211,1.1,found
1,0.8,5.200942039489746,1.1,found
1,0.85,4.916037082672119,1.1,found
1,0.9,3.5353729724884033,1.1,found
1,0.95,0.8762521743774414,1.1,found
1,1.0,0.0029167199973016977,1.1,found
2,0.0,1.7122093439102173,1.1,found
2,0.05,2.2434144020080566,1.1,found
2,0.1,2.5490643978118896,1.1,found
2,0.15,2.340392589569092,1.1,found
2,0.2,1.4083564281463623,1.1,found
2,0.25,1.175185203552246,1.1,found
2,0.3,3.254880905151367,1.1,found
2,0.35,5.717203140258789,1.1,found
2,0.4,7.993931293487549,1.1,found
2,0.45,9.824114799499512,1.1,found
2,0.5,11.244318008422852,1.1,found
2,0.55,12.371187210083008,1.1,found
2,0.6,13.175528526306152,1.1,found
2,0.65,13.41013240814209,1.1,found
2,0.7,12.61983585357666,1.1,found
2,0.75,10.297282218933105,1.1,found
2,0.8,7.022705554962158,1.1,found
2,0.85,4.131776332855225,1.1,found
2,0.9,1.6127073764801025,1.1,found
2,0.95,0.2603697180747986,1.1,found
2,1.0,0.0029167199973016977,1.1,found
3,0.0,0.856552243232727,1.1,found
3,0.05,1.1376216411590576,1.1,found
3,0.1,1.7464491128921509,1.1,found
3,0.15,2.7997450828552246,1.1,found
3,0.2,4.1333723068237305,1.1,found
3,0.25,5.472270965576172,1.1,found
3,0.3,6.706425666809082,1.1,found
3,0.35,7.823244571685791,1.1,found
3,0.4,8.834519386291504,1.1,found
3,0.45,9.723360061645508,1.1,found
3,0.5,10.421568870544434,1.1,found
3,0.55,10.809905052185059,1.1,found
3,0.6,10.742414474487305,1.1,found
3,0.65,10.10659122467041,1.1,found
3,0.7,8.8886079788208,1.1,found
3,0.75,7.174673080444336,1.1,found
3,0.8,5.077891826629639,1.1,found
3,0.85,3.057436227798462,1.1,found
3,0.9,1.4595741033554077,1.1,found
3,0.95,0.19708110392093658,1.1,found
3,1.0,0.0029167199973016977,1.1,found
4,0.0,0.7669973969459534,1.1,found
4,0.05,0.7923911213874817,1.1,found
4,0.1,0.8572264313697815,1.1,found
4,0.15,0.7911349534988403,1.1,found
4,0.2,0.9889507293701172,1.1,found
4,0.25,1.876957893371582,1.1,found
4,0.3,3.1329245567321777,1.1,found
4,0.35,4.408419132232666,1.1,found
4,0.4,5.491865634918213,1.1,found
4,0.45,6.214728355407715,1.1,found
4,0.5,6.498726844787598,1.1,found
4,0.55,6.554988384246826,1.1,found
4,0.6,6.651214122772217,1.1,found
4,0.65,6.700887680053711,1.1,found
4,0.7,6.501406669616699,1.1,found
4,0.75,5.884973049163818,1.1,found
4,0.8,4.682147026062012,1.1,found
4,0.85,2.877224922180176,1.1,found
4,0.9,1.3807305097579956,1.1,found
4,0.95,0.49223199486732483,1.1,found
4,1.0,0.0029167199973016977,1.1,found
5,0.0,0.6188885569572449,1.1,found
5,0.05,0.6667069792747498,1.1,found
5,0.1,0.832370936870575,1.1,found
5,0.15,1.3928052186965942,1.1,found
5,0.2,2.4125864505767822,1.1,found
5,0.25,3.7075107097625732,1.1,found
5,0.3,5.083799362182617,1.1,found
5,0.35,6.384138584136963,1.1,found
5,0.4,7.5150465965271,1.1,found
5,0.45,8.441187858581543,1.1,found
5,0.5,9.128118515014648,1.1,found
5,0.55,9.488442420959473,1.1,found
5,0.6,9.387160301208496,1.1,found
5,0.65,8.707547187805176,1.1,found
5,0.7,7.454197406768799,1.1,found
5,0.75,5.890406608581543,1.1,found
5,0.8,4.195362091064453,1.1,found
5,0.85,2.6077394485473633,1.1,found
5,0.9,1.3770047426223755,1.1,found
5,0.95,0.24737587571144104,1.1,found
5,1.0,0.0029167199973016977,1.1,found
6,0.0,0.6595025658607483,1.1,found
6,0.05,0.6104820966720581,1.1,found
6,0.1,0.5862986445426941,1.1,found
6,0.15,0.72420334815979,1.1,found
6,0.2,1.3261942863464355,1.1,found
6,0.25,2.6714632511138916,1.1,found
6,0.3,4.599297523498535,1.1,found
6,0.35,6.68094539642334,1.1,found
6,0.4,8.477594375610352,1.1,found
6,0.45,9.826329231262207,1.1,found
6,0.5,10.991201400756836,1.1,found
6,0.55,12.305720329284668,1.1,found
6,0.6,13.68120288848877,1.1,found
6,0.65,14.553958892822266,1.1,found
6,0.7,14.258977890014648,1.1,found
6,0.75,12.562482833862305,1.1,found
6,0.8,10.307175636291504,1.1,found
6,0.85,8.320003509521484,1.1,found
6,0.9,5.108976364135742,1.1,found
6,0.95,1.1451300382614136,1.1,found
6,1.0,0.0029167199973016977,1.1,found
7,0.0,0.6027311682701111,1.1,found
7,0.05,0.6139404773712158,1.1,found
7,0.1,0.6204009056091309,1.1,found
7,0.15,0.8151290416717529,1.1,found
7,0.2,1.3714441061019897,1.1,found
7,0.25,2.1578121185302734,1.1,found
7,0.3,3.064094066619873,1.1,found
7,0.35,4.078135967254639,1.1,found
7,0.4,5.22221565246582,1.1,found
7,0.45,6.514552593231201,1.1,found
7,0.5,7.800918102264404,1.1,found
7,0.55,8.889225959777832,1.1,found
7,0.6,9.629919052124023,1.1,found
7,0.65,9.883623123168945,1.1,found
7,0.7,9.554770469665527,1.1,found
7,0.75,8.724255561828613,1.1,found
7,0.8,7.978992938995361,1.1,found
7,0.85,7.11074686050415,1.1,found
7,0.9,5.484426498413086,1.1,found
7,0.95,2.4144699573516846,1.1,found
7,1.0,0.0029167199973016977,1.1,found
8,0.0,1.3427038192749023,1.1,found
8,0.05,2.172290325164795,1.1,found
8,0.1,2.9958317279815674,1.1,found
8,0.15,3.7633867263793945,1.1,found
8,0.2,4.670597553253174,1.1,found
8,0.25,5.899731159210205,1.1,found
8,0.3,7.3070549964904785,1.1,found
8,0.35,8.553933143615723,1.1,found
8,0.4,10.029449462890625,1.1,found
8,0.45,11.93273639678955,1.1,found
8,0.5,14.08266544342041,1.1,found
8,0.55,16.025684356689453,1.1,found
8,0.6,17.250778198242188,1.1,found
8,0.65,17.46678352355957,1.1,found
8,0.7,17.042482376098633,1.1,found
8,0.75,17.034181594848633,1.1,found
8,0.8,17.455970764160156,1.1,found
8,0.85,16.15918731689453,1.1,found
8,0.9,11.503981590270996,1.1,found
8,0.95,5.30756139755249,1.1,found
8,1.0,0.0029167199973016977,1.1,found
9,0.0,0.8617976307868958,1.1,found
9,0.05,0.9902597665786743,1.1,found
9,0.1,1.3570605516433716,1.1,found
9,0.15,2.047386646270752,1.1,found
9,0.2,3.045922040939331,1.1,found
9,0.25,4.267009258270264,1.1,found
9,0.3,5.5953593254089355,1.1,found
9,0.35,6.9156365394592285,1.1,found
9,0.4,8.153164863586426,1.1,found
9,0.45,9.294197082519531,1.1,found
9,0.5,10.35886287689209,1.1,found
9,0.55,11.324420928955078,1.1,found
9,0.6,12.00346565246582,1.1,found
9,0.65,11.951058387756348,1.1,found
9,0.7,10.6270112991333,1.1,found
9,0.75,7.887915134429932,1.1,found
9,0.8,5.294868469238281,1.1,found
9,0.85,3.294839382171631,1.1,found
9,0.9,1.8911163806915283,1.1,found
9,0.95,0.6620315909385681,1.1,found
9,1.0,0.0029167199973016977,1.1,found
10,0.0,0.9341245889663696,1.1,found
10,0.05,0.6665521264076233,1.1,found
10,0.1,0.7704814076423645,1.1,found
10,0.15,1.4076776504516602,1.1,found
10,0.2,2.265972852706909,1.1,found
10,0.25,3.1457483768463135,1.1,found
10,0.3,3.920658826828003,1.1,found
10,0.35,4.510824680328369,1.1,found
10,0.4,4.890965461730957,1.1,found
10,0.45,5.070113658905029,1.1,found
10,0.5,5.018212795257568,1.1,found
10,0.55,4.798831939697266,1.1,found
10,0.6,4.7661614418029785,1.1,found
10,0.65,4.950381278991699,1.1,found
10,0.7,4.99077033996582,1.1,found
10,0.75,4.877928733825684,1.1,found
10,0.8,4.933095932006836,1.1,found
10,0.85,4.938103199005127,1.1,found
10,0.9,3.959044933319092,1.1,found
10,0.95,1.6012204885482788,1.1,found
10,1.0,0.0029167199973016977,1.1,found
11,0.0,0.7700191736221313,1.1,found
11,0.05,0.7690302729606628,1.1,found
11,0.1,0.790498673915863,1.1,found
11,0.15,0.7517118453979492,1.1,found
11,0.2,0.6891504526138306,1.1,found
11,0.25,1.0282329320907593,1.1,found
11,0.3,2.371300458908081,1.1,found
11,0.35,4.524580478668213,1.1,found
11,0.4,6.932538986206055,1.1,found
11,0.45,8.981783866882324,1.1,found
11,0.5,10.437257766723633,1.1,found
11,0.55,11.64775276184082,1.1,found
11,0.6,12.958356857299805,1.1,found
11,0.65,14.203120231628418,1.1,found
11,0.7,14.902742385864258,1.1,found
11,0.75,14.600836753845215,1.1,found
11,0.8,12.956774711608887,1.1,found
11,0.85,9.720833778381348,1.1,found
11,0.9,5.849291801452637,1.1,found
11,0.95,1.7401659488677979,1.1,found
11,1.0,0.0029167199973016977,1.1,found
12,0.0,0.7146753072738647,1.1,found
12,0.05,1.1566009521484375,1.1,found
12,0.1,2.0254921913146973,1.1,found
12,0.15,3.0704240798950195,1.1,found
12,0.2,4.193166732788086,1.1,found
12,0.25,5.3428053855896,1.1,found
12,0.3,6.490724563598633,1.1,found
12,0.35,7.625270366668701,1.1,found
