seed,ck_step,level,variant,k,G_4000,placed_4000,dist_4000,w1_4000,b1_4000,G_16000,placed_16000,dist_16000,w1_16000,b1_16000,G_64000,placed_64000,dist_64000,w1_64000,b1_64000,first_hit,settle_step,w2_sign,block4_reproduced_rows,block4_reproduced_all
200002,3357,1.05,preserved,1.0932359981802977,0.010113325166475118,True,0.014813169988904517,0.8407437375532284,-2.4642676754700403,0.010113319193558734,True,0.014813172056220748,0.8407437422424566,-2.4642676706206803,0.010113324446370253,True,0.01481317012905824,0.840743738013294,-2.464267674852272,5.0,14.0,1.0,3258,False
200002,3357,1.05,reset,1.0932359981802977,0.01011328429167424,True,0.014813184874709052,0.8407437703558706,-2.4642676425083305,0.01011811936104845,True,0.014811410063248568,0.8407398757623609,-2.4642715370496178,0.010113376523239737,True,0.014813151023706162,0.8407436960855559,-2.4642677168048523,1.0,8.0,1.0,3258,False
200002,3357,1.1,preserved,1.1452948552365023,0.01754185827609911,True,0.01464006887415363,0.8348289982422326,-2.4703515323273737,0.017565627474447343,True,0.014631729364660551,0.8348094685492538,-2.470371069701047,0.017575122177182045,True,0.01462840674226196,0.8348016626272963,-2.470378873011979,2.0,5.0,1.0,3258,False
200002,3357,1.1,reset,1.1452948552365023,0.017541824683272367,True,0.014640080712031017,0.8348290258605389,-2.4703515047218043,0.017522656923691038,True,0.014646852707164086,0.8348447863055962,-2.4703357543053275,0.017541857516993442,True,0.014640069140809724,0.8348289988655081,-2.470351531703311,1.0,1.0,1.0,3258,False
200003,939,0.9,preserved,1.9044783725649368,-0.01630425202374619,False,0.008825304209963926,-0.8385753336076402,-2.4362792803866156,-0.01630400061844206,False,0.008825073387180958,-0.8385755462803984,-2.43627960066253,-0.016709862283224908,False,0.008303597908006487,-0.8391162804196454,-2.436038770794128,,,1.0,3258,False
200003,939,0.9,reset,1.9044783725649368,-0.016304252023746635,False,0.008825304209963704,-0.8385753336076405,-2.4362792803866156,-0.016304232221454384,False,0.008825311401009922,-0.8385753253951128,-2.4362792978231016,-0.016304165270660143,False,0.008825393280471976,-0.8385752409891186,-2.4362793390996917,,,1.0,3258,False
200003,939,0.95,preserved,2.010282726596322,-0.006914202678909742,False,0.00857104179969804,-0.831593409029055,-2.4436928556887927,-0.006914230804086152,False,0.008570993155194039,-0.8315934589488122,-2.4436928419471844,-0.0069133510595045244,False,0.008571196590511341,-0.8315931882356848,-2.443693663134553,42.0,,1.0,3258,False
200003,939,0.95,reset,2.010282726596322,-0.006914202678909742,False,0.008571041799698113,-0.831593409029055,-2.4436928556887922,-0.006858997847899673,False,0.00845306901188963,-0.8317048180263636,-2.4437833253707377,-0.00637908445052604,False,0.008293915679640844,-0.8318427237701757,-2.444318160092297,,,1.0,3258,False
200003,939,1.0,preserved,2.1160870806277075,0.0014861797031406887,True,0.008323783428352594,-0.8251975294053533,-2.450471103133334,0.0014829242527270026,True,0.008322043441659847,-0.8251995931959374,-2.4504683176632778,0.0009594646760677783,True,0.008944753003294571,-0.824674575904315,-2.4497682025822884,24.0,60501.0,1.0,3258,False
200003,939,1.0,reset,2.1160870806277075,0.0014861797031411328,True,0.008323783428352606,-0.8251975294053532,-2.4504711031333346,0.0020462504129148407,True,0.008419787401886456,-0.8250584577773007,-2.4510143108669395,0.001488445398656335,True,0.008326805172749285,-0.8251943298141639,-2.450472521894718,135.0,62276.0,1.0,3258,False
