seed,level,held_s,global_branch,global_G,global_L
200057,0.9,4.460625000000001,-1,-0.012073334854105777,0.35772427060107376
200057,0.95,4.7084375000000005,-1,-0.0023498430650916724,0.3495823609016413
200057,1.0,4.956250000000001,-1,0.006342316701407835,0.3416508341821297
200057,1.05,5.204062500000001,-1,0.014151809172755492,0.33391960406405924
200057,1.1,5.451875000000001,-1,0.02120026520604501,0.32637983368576123
200058,0.9,4.460625000000001,1,-0.029511253285533723,0.3584094535341821
200058,0.95,4.7084375000000005,1,-0.019112070896762923,0.3505487496246442
200058,1.0,4.956250000000001,1,-0.00981434027475192,0.342885897448678
200058,1.05,5.204062500000001,1,-0.0014588383899121204,0.3354113528280153
200058,1.1,5.451875000000001,1,0.006084609150514009,0.32811676839777326
200059,0.9,4.460625000000001,1,-0.031209174014966035,0.35533092051795234
200059,0.95,4.7084375000000005,1,-0.020758731280178466,0.3474151594726422
200059,1.0,4.956250000000001,1,-0.011416426437524496,0.33970603548684797
200059,1.05,5.204062500000001,1,-0.0030226486172715283,0.3321934993030645
200059,1.1,5.451875000000001,1,0.004553181102076476,0.32486874021550965
200060,0.9,4.460625000000001,1,-0.010032493305152101,0.35578997964530346
200060,0.95,4.7084375000000005,1,0.002301109933095624,0.3477158380147641
200060,1.0,4.956250000000001,1,0.013337198427955776,0.33985091709667875
200060,1.05,5.204062500000001,1,0.023264164128532716,0.3321851836136598
200060,1.1,5.451875000000001,1,0.0322359295498309,0.3247098506392803
200061,0.9,4.460625000000001,1,-0.020140016407359962,0.34544977665379845
200061,0.95,4.7084375000000005,1,-0.00985252771560452,0.33765550750147966
200061,1.0,4.956250000000001,1,-0.0006672723446610185,0.33006551957600566
200061,1.05,5.204062500000001,1,0.007575569456740983,0.3226696286966326
200061,1.1,5.451875000000001,1,0.015006625500006976,0.31545893033745037
200062,0.9,4.460625000000001,-1,-0.0557826259504659,0.3478962329808576
200062,0.95,4.7084375000000005,-1,-0.04190582935536469,0.3401373353148594
200062,1.0,4.956250000000001,-1,-0.03174064455403558,0.33257926348161476
200062,1.05,5.204062500000001,-1,-0.022596381126178677,0.32521221232168224
200062,1.1,5.451875000000001,-1,-0.01433257101181562,0.3180276144484542
200063,0.9,4.460625000000001,1,-0.021055968625040222,0.35708822975274984
200063,0.95,4.7084375000000005,1,-0.010959716218644111,0.3491820978295768
200063,1.0,4.956250000000001,1,-0.0019362369401734192,0.3414779329075759
200063,1.05,5.204062500000001,1,0.006169502532173521,0.3339659410928432
200063,1.1,5.451875000000001,1,0.01348427483467507,0.3266375536260946
200064,0.9,4.460625000000001,1,-0.026626110532797398,0.36155672223087104
200064,0.95,4.7084375000000005,1,-0.016678542230266657,0.35349828088785806
200064,1.0,4.956250000000001,1,-0.007792445078031118,0.3456469705944786
200064,1.05,5.204062500000001,1,0.0001851892034618885,0.3379929745248289
200064,1.1,5.451875000000001,1,0.007379551658056371,0.3305276784453537
200065,0.9,4.460625000000001,1,-0.03706429726257854,0.357002990034347
200065,0.95,4.7084375000000005,1,-0.026345367154040567,0.3488996801068396
200065,1.0,4.956250000000001,1,-0.016744181615438336,0.3410043115910871
200065,1.05,5.204062500000001,1,-0.008100227498936796,0.3333070073176605
200065,1.1,5.451875000000001,1,-0.00028213970528900845,0.3257991126540589
200066,0.9,4.460625000000001,1,0.002154158725391042,0.36056075729339826
200066,0.95,4.7084375000000005,1,0.011269500907588714,0.35230468226888106
200066,1.0,4.956250000000001,1,0.019405904773233562,0.3442618293892754
200066,1.05,5.204062500000001,1,0.02670465316198989,0.33642215457365415
200066,1.1,5.451875000000001,1,0.03328132083459412,0.3287768402109692
200067,0.9,4.460625000000001,1,-0.02815935721314844,0.35479368169455117
200067,0.95,4.7084375000000005,1,-0.017572645889432525,0.3469421010972177
200067,1.0,4.956250000000001,1,-0.008104386010405307,0.33929258234931253
200067,1.05,5.204062500000001,1,0.0004066240558242562,0.3318351999126289
200067,1.1,5.451875000000001,1,0.008092245253133346,0.3245612753165271
