a,seed,precision,exact_sep,grid_solved,agree,exact_gap,grid_gap,certified,inner_max_logit,outer_min_logit
1.3,147,float32,False,False,True,-0.011128403209484716,-0.0111284032094847,False,-0.25779048617742006,-0.3159148689806184
1.3,147,float64,False,False,True,-0.0869976635697749,-0.0869976635697749,False,-0.15342637954838345,-0.4954283898470706
1.3,148,float32,False,False,True,-0.2683486958984176,-0.2683486958984176,False,-0.03380293708212623,-0.6071469126330866
1.3,148,float64,False,False,True,-0.1386386685464952,-0.1386386685464952,False,0.016943430183724434,-0.04501931685316107
1.3,149,float32,False,False,True,-0.2391087584121125,-0.2391087584121125,False,0.01888234836923471,-0.05579832092772159
1.3,149,float64,False,False,True,-0.048550607930619716,-0.0485506079306197,False,-0.03030165350955194,-0.24411967786689992
1.3,150,float32,False,False,True,0.02936105153461055,0.0293610515346105,False,-0.30659019439907453,-0.12861357224907977
1.3,150,float64,False,False,True,-0.013729362963738279,-0.0137293629637382,False,-0.13624148320073282,-0.20774765435943188
1.3,151,float32,False,False,True,0.011607403596514576,0.0116074035965145,False,-0.17882864387250308,-0.1112320748472051
1.3,151,float64,False,False,True,-0.18096094870706803,-0.1814408358178117,False,0.04594265762141164,-0.1362941059133686
1.3,152,float32,False,False,True,0.011751117768973529,0.0117511177689735,False,-0.2898825975811974,-0.2308832845720925
1.3,152,float64,False,False,True,-0.06734761536782052,-0.0673476153678205,False,-0.0642086345861621,-0.326252516904022
1.3,153,float32,False,False,True,-0.06563048095619628,-0.0656304809561962,False,-0.15413961805658438,-0.4151085875144531
1.3,153,float64,False,False,True,-0.1153548686584216,-0.1153548686584216,False,-0.10549263672630715,-0.49855067512042517
1.3,154,float32,False,False,True,-0.10528727745093303,-0.105287277450933,False,-0.09956062863958515,-0.44165145152058116
1.3,154,float64,False,False,True,-0.7023604458711494,-0.7023604458711494,False,0.008114554338030988,-0.41193571768375703
1.3,155,float32,False,False,True,-0.17304276758337345,-0.1730427675833734,False,-0.007682536799572759,-0.6069806855999573
1.3,155,float64,False,False,True,-0.29030283512020283,-0.2903028351202028,False,0.03815406306029345,-0.750415065305357
1.3,156,float32,False,False,True,-0.7431642602161235,-0.7431642602161239,False,0.1401960631885899,-0.7577114576893669
1.3,156,float64,False,False,True,-0.06284716634144338,-0.0628471663414433,False,-0.11012435370755114,-0.355342706407928
1.3,157,float32,False,False,True,-0.08512148143958309,-0.0857867660914415,False,0.005756883392982637,-0.013859628793804035
1.3,157,float64,False,False,True,-0.03851758137163808,-0.038517581371638,False,-0.11842274042741607,-0.3056598184229262
1.3,158,float32,False,False,True,-0.012552972611822533,-0.0125627028336208,False,0.0007892696555504286,-0.001879180267921804
1.3,158,float64,False,False,True,-0.10822598885225787,-0.1082259888522578,False,-0.017798047366172298,-0.39240250940499877
1.3,159,float32,False,False,True,0.0048634330764047995,0.0048634330764047,False,-0.2164776329240734,-0.19155564595541286
1.3,159,float64,False,False,True,0.004955082545045286,0.0049550825450452,False,-0.2766399640960131,-0.2503229682271133
1.3,160,float32,False,False,True,-0.2752545846898268,-0.2778472567017069,False,0.007970139571766663,-0.019562693899587986
1.3,160,float64,False,False,True,-0.0034118803803386832,-0.0034118803803386,False,-0.18681296292392524,-0.20478670335327998
1.3,161,float32,False,False,True,-0.3495520411110379,-0.3528063754357984,False,0.03655568071745266,-0.08966896931714874
1.3,161,float64,False,False,True,-0.2195986155490548,-0.2195986155490548,False,0.08973743879165852,-0.5165374183732059
1.3,162,float32,False,False,True,-0.0693146140240648,-0.0693146140240648,False,-0.08660846192007732,-0.3558868953904284
1.3,162,float64,False,False,True,-0.020747880318002565,-0.0207478803180025,False,0.003051099603577523,-0.007470918667709436
1.3,163,float32,False,False,True,-0.11418244930826438,-0.1141824493082643,False,-0.1499926897280215,-0.5564872662502918
1.3,163,float64,False,False,True,-0.18063984785319764,-0.1806398478531976,False,0.09419652473863493,-0.38693861809079433
1.3,164,float32,False,False,True,-0.025528350011159606,-0.0255283500111596,False,-0.15777349059604262,-0.2739345969696352
1.3,164,float64,False,False,True,-0.15537579584567585,-0.1553757958456758,False,-0.02463303622076296,-0.48930796246789576
1.3,165,float32,False,False,True,-0.09877297140521346,-0.0987729714052134,False,-0.16077130565075848,-0.5028253377229177
1.3,165,float64,False,False,True,-0.24706505575782367,-0.2475022591585331,False,0.07118004912771589,-0.20899446228399027
1.3,166,float32,False,False,True,-0.3252405115340453,-0.3252405115340453,False,-0.07010706396573152,-0.7566504891712293
1.3,166,float64,False,False,True,0.0117552129790921,0.0117552129790921,False,-0.192800494380716,-0.12570596633746334
1.3,167,float32,False,False,True,-0.2173282765173563,-0.2173282765173563,False,0.007618620475099647,-0.6132682893635444
1.3,167,float64,False,False,True,-0.09114502452124507,-0.091145024521245,False,-0.08430135166243957,-0.4479211629635582
1.3,168,float32,False,False,True,-0.024153712719073184,-0.0241537127190731,False,-0.18376929823132926,-0.2897851016708213
1.3,168,float64,False,False,True,-0.06313444105403732,-0.0633772312546629,False,0.00566163329606445,-0.01391226933019346
1.3,169,float32,False,False,True,0.027395607793049503,0.0273956077930495,False,-0.34146018529332167,-0.18322425136610931
1.3,169,float64,False,False,True,-0.27126656329539056,-0.2712665632953905,False,0.04141338207720771,-0.11994914690655681
1.3,170,float32,False,False,True,-0.2879810296974341,-0.2879810296974341,False,0.05329616641936319,-0.627809113313722
1.3,170,float64,False,False,True,-0.3061734629213486,-0.3068894048154691,False,0.05611057647277347,-0.14993960889324354
1.3,171,float32,False,False,True,-0.8900117948905373,-0.8900117948905373,False,0.03245667579621703,-0.9590807257996663
1.3,171,float64,False,False,True,-0.09580471136514523,-0.0958047113651452,False,-0.19370363284851244,-0.5338177832745785
1.3,172,float32,False,False,True,0.027189905492076782,0.0271899054920767,False,-0.32000761184949056,-0.13826264664793442
1.3,172,float64,False,False,True,-0.031792125801360704,-0.0317921258013607,False,-0.14824064439145168,-0.2745636227209314
1.3,173,float32,False,False,True,-0.016488225691255742,-0.0164882256912557,False,-0.21473640960631712,-0.2960159060694654
1.3,173,float64,False,False,True,0.00601319782359333,0.0060131978235933,False,-0.266564556382324,-0.2328960481548421
1.3,174,float32,False,False,True,-0.20501849602414035,-0.2050184960241403,False,0.012785619665502068,-0.5656318961424116
1.3,174,float64,False,False,True,-0.07557000439356809,-0.075570004393568,False,-0.08600792922482903,-0.3945288860292795
1.3,175,float32,False,False,True,-0.2726009285943345,-0.2726009285943345,False,0.05362073608851592,-0.548227439950355
1.3,175,float64,False,False,True,0.02236429939605511,0.0223642993960551,False,-0.3029392480772266,-0.18605769882694823
1.3,176,float32,False,False,True,-0.004103183960451728,-0.0041048703831925,False,0.0004912232447930043,-0.0012526346068806316
1.3,176,float64,False,False,True,-0.004536793706982234,-0.0045398908367606,False,0.0010900854209148214,0.00037138558816962597
1.3,177,float32,False,False,True,-0.2597669652033502,-0.2597669652033502,False,0.03652625243016164,-0.10551518023424505
1.3,177,float64,False,False,True,-0.014851965265304301,-0.0148519652653043,False,-0.2138554417451104,-0.2861701630697837
1.3,178,float32,False,False,True,-0.08020655053680237,-0.0802065505368023,False,-0.04879278604362902,-0.3817719432039599
1.3,178,float64,False,False,True,-0.022135501522810852,-0.0221355015228108,False,-0.1469607238577666,-0.2672946308979114
1.3,179,float32,False,False,True,-0.06521950265709675,-0.0656603090924461,False,0.005726756803115851,-0.014528268051337223
1.3,179,float64,False,False,True,-0.06049832028176949,-0.0608577666213423,False,0.006562220759625204,-0.0169148373803798
1.3,180,float32,False,False,True,0.022558048932637575,0.0225580489326375,False,-0.2250220616133518,-0.09410863651667611
1.3,180,float64,False,False,True,-0.22911466641550993,-0.2291146664155099,False,-0.020767358995660956,-0.6199957778749683
1.3,181,float32,False,False,True,-0.057896304481765526,-0.0578963044817655,False,-0.12123225364004675,-0.3470970990740323
1.3,181,float64,False,False,True,-0.08772883581461921,-0.0879813540619907,False,0.013042805796376344,-0.03556764096206694
1.3,182,float32,False,False,True,-0.28673861556409364,-0.2867386155640936,False,-0.04664230832653704,-0.6935623738961034
1.3,182,float64,False,False,True,-0.17111364713646893,-0.1711136471364689,False,-0.10295757288961127,-0.5940053523635314
1.3,183,float32,False,False,True,-0.04302423834439573,-0.0430242383443957,False,-0.19188434210747296,-0.38172357874789853
1.3,183,float64,False,False,True,-0.017681481862689807,-0.0176814818626898,False,-0.239728363422266,-0.32809617240806865
1.3,184,float32,False,False,True,-0.00256507697645203,-0.002565076976452,False,-0.21269861935067524,-0.2265211169470298
1.3,184,float64,False,False,True,-0.09658434441754071,-0.0965843444175407,False,-0.07794264365751147,-0.440839473275803
1.3,185,float32,False,False,True,-0.016658454192141403,-0.016663580089973,False,0.0017954454257112507,-0.004425787886835397
1.3,185,float64,False,False,True,-0.08585370700954398,-0.0858537070095439,False,-0.10138341301856535,-0.3921685911801056
1.3,186,float32,False,False,True,-0.14711344149354577,-0.1471134414935457,False,-0.017778449366527838,-0.42793663249299563
1.3,186,float64,False,False,True,-0.08675283237020592,-0.0869454544027964,False,0.0258726122634777,-0.07067474848754107
1.3,187,float32,False,False,True,-0.35403018298100397,-0.3540301829810039,False,0.05165283563949963,-0.7126295934538378
1.3,187,float64,False,False,True,-0.04907716934260753,-0.0490771693426075,False,-0.1361237796907826,-0.35768894689506503
1.3,188,float32,False,False,True,-0.05194576518764915,-0.0519457651876491,False,-0.07234702413200189,-0.30714886683662534
1.3,188,float64,False,False,True,-0.24374167563894034,-0.2437416756389403,False,0.06238655856896891,-0.5788890534313182
1.3,189,float32,False,False,True,-0.09177004277646761,-0.0917700427764676,False,-0.12778684847411803,-0.4521206825065711
1.3,189,float64,False,False,True,-0.20526442819179963,-0.2060076341723303,False,0.023649988524646476,-0.0676178593657669
1.3,190,float32,False,False,True,0.01697518958724853,0.0169751895872485,False,-0.26909478569361056,-0.1832484728515773
1.3,190,float64,False,False,True,-0.01150752286886858,-0.0115075228688685,False,-0.17742076210826063,-0.22591741580197677
1.3,191,float32,False,False,True,-0.02104326494045239,-0.0210432649404519,False,-0.1594643247661658,-0.2705363739847648
1.3,191,float64,False,False,True,-2.6245862205270654,-2.624586220527066,False,0.13048959479809288,-0.3279665430295562
1.3,192,float32,False,False,True,-0.10877033164011696,-0.1087703316401169,False,-0.06848011897106332,-0.45416511517720615
1.3,192,float64,False,False,True,0.03904517104623295,0.0390451710462329,False,-0.2865089835916237,-0.03967435015447407
1.3,193,float32,False,False,True,-0.07097371748541148,-0.0709737174854114,False,-0.1271587080227956,-0.4054422718975417
1.3,193,float64,False,False,True,-0.02050011553048181,-0.0205001155304818,False,-0.20562615789522098,-0.30368164064641867
1.3,194,float32,False,False,True,-0.006224705706339151,-0.0062247057063391,False,-0.231282370933247,-0.2649078984150499
1.3,194,float64,False,False,True,0.0023401392694055723,0.0023401392694055,False,-0.1796144018602508,-0.16847471829255412
1.3,195,float32,False,False,True,-0.07916199263847323,-0.0791619926384732,False,-0.06317582058213667,-0.3786953898437364
1.3,195,float64,False,False,True,0.012360457767900623,0.0123604577679006,False,-0.2905084955716273,-0.23564857361160385
1.3,196,float32,False,False,True,-0.05195304897006814,-0.0519805306240754,False,0.008888069602060983,-0.024250202771245843
1.3,196,float64,False,False,True,-0.10923779802287426,-0.1092377980228742,False,-0.14357288547463476,-0.48009456368055403
1.3,197,float32,False,False,True,-0.46377203118990007,-0.4637720311899,False,0.10091938311659909,-0.6680308951226541
1.3,197,float64,False,False,True,-0.032806030212898296,-0.0328060302128982,False,-0.15363755678705182,-0.305646709538804
1.3,198,float32,False,False,True,-0.03495961522195801,-0.034959615221958,False,-0.16043632713356715,-0.3046210184521385
1.3,198,float64,False,False,True,-0.012458023816794395,-0.0124580238167943,False,-0.1952043543489932,-0.2524348396899505
1.3,199,float32,False,False,True,-0.07561319816309542,-0.0756131981630954,False,-0.14982682490969346,-0.4243345435659691
1.3,199,float64,False,False,True,-1.3103958974498369,-1.3103958974498369,False,0.07387672666999281,-0.20170745286050923
1.35,0,float32,False,False,True,-1.1831303968601161,-1.183130396860116,False,0.0653539073710709,-0.19214096740229558
1.35,0,float64,False,False,True,-0.0010385325743369478,-0.0010385325743369,False,-0.2010583224435507,-0.20526012095563928
1.35,1,float32,False,False,True,-0.013811557962511767,-0.0138115579625117,False,-0.18759783823101728,-0.24434277564755646
1.35,1,float64,False,False,True,0.02867167294072237,0.0286716729407223,False,-0.26174797302654973,-0.11980915571370154
1.35,2,float32,False,False,True,0.050879279521925724,0.0508792795219257,False,-0.3778352299269123,-0.10067747585841147
1.35,2,float64,False,False,True,0.022345441224934426,0.0223454412249344,False,-0.2732970483364987,-0.16943379340546194
1.35,3,float32,False,False,True,-0.06833052575602494,-0.0683305257560249,False,-0.1118853522263521,-0.36118306612859286
1.35,3,float64,False,False,True,-0.11472546133815253,-0.1147254613381525,False,-0.06690301103055596,-0.4272755161134558
1.35,4,float32,False,False,True,-0.008290050781319946,-0.0082913287881847,False,0.0014453040812419382,-0.004135773619041494
1.35,4,float64,False,False,True,-0.010141629212403025,-0.010141629212403,False,0.0021777856503778503,-0.006232118202894266
1.35,5,float32,False,False,True,0.004134435085160426,0.0041344350851604,False,-0.18054199118666148,-0.16180499528720205
1.35,5,float64,False,False,True,0.053831404132760774,0.0538314041327607,False,-0.37234838178831353,-0.076952332331647
1.35,6,float32,False,False,True,-0.08890511564531162,-0.0889051156453116,False,0.017495265318341197,-0.04830418147179104
1.35,6,float64,False,False,True,-0.0909456994725868,-0.0913800716769482,False,0.011875849096256275,-0.032714656395212816
1.35,7,float32,False,False,True,0.046098696946204054,0.046098696946204,False,-0.36150417337005436,-0.10841723796192682
1.35,7,float64,False,False,True,0.04157167404359097,0.0415716740435914,False,-0.34208166078610347,-0.12082329493141941
1.35,8,float32,False,False,True,-0.011122853768319452,-0.0111290320247692,False,0.0019820056714041634,-0.005226238651194537
1.35,8,float64,False,False,True,-0.019044868069186816,-0.0190540621795877,False,0.00206029715774389,-0.005438174572705817
1.35,9,float32,False,False,True,-0.026311524812064224,-0.0263115248120642,False,-0.14009076173224422,-0.25285478721032995
1.35,9,float64,False,False,True,-0.08171616701159845,-0.0817161670115984,False,-0.15694284719744367,-0.39935524886627327
1.35,10,float32,False,False,True,0.031814225214573,0.031814225214573,False,-0.32942420767570724,-0.16327294983720364
1.35,10,float64,False,False,True,0.046817917921053276,0.0468179179210532,False,-0.37593623280309174,-0.10783506089286377
1.35,11,float32,False,False,True,-0.22574023486110972,-0.2257402348611097,False,0.032008973547614755,-0.0799779467531968
1.35,11,float64,False,False,True,-0.041686647976330704,-0.0416866479763307,False,-0.11475054240788118,-0.27287044171042396
1.35,12,float32,False,False,True,0.04395189319979487,0.0439518931997948,False,-0.4112626787162643,-0.1863525373592516
1.35,12,float64,False,False,True,-0.23138323898777577,-0.2318606895889295,False,0.03383680352818391,-0.09559107314204873
1.35,13,float32,False,False,True,-0.40395064198056085,-0.4039643250465216,False,0.06358120025313305,-0.16740514070391344
1.35,13,float64,False,False,True,-0.03157245438901857,-0.0315724543890185,False,-0.13823513366932794,-0.2682791330025509
1.35,14,float32,False,False,True,-0.05482651679423922,-0.0548265167942392,False,0.007764220447266323,-0.01895650956059347
1.35,14,float64,False,False,True,0.01960401189281491,0.0196040118928149,False,-0.30600432453619675,-0.21847468060860287
1.35,15,float32,False,False,True,-0.06410531683829346,-0.0641053168382934,False,-0.152868423819168,-0.36254289399323447
1.35,15,float64,False,False,True,0.0526960652080497,0.0526960652080497,False,-0.38669890662787054,-0.08989451967930506
1.35,16,float32,False,False,True,-0.11194349527691372,-0.1119434952769137,False,0.010747274518815325,-0.02617547120000016
1.35,16,float64,False,False,True,-0.06922059595510839,-0.0692205959551083,False,0.007316673622473837,-0.01781175522549846
1.35,17,float32,False,False,True,-0.012262989636311783,-0.0122674510224326,False,0.0028988176829396473,-0.007519797184857624
1.35,17,float64,False,False,True,-0.02291416231005483,-0.0229283013835969,False,0.002617424170549554,-0.006789919686992829
1.35,18,float32,False,False,True,-0.00817669559202372,-0.0081766955920237,False,-0.25304332258492046,-0.28810700211731266
1.35,18,float64,False,False,True,0.07015851441125154,0.0701585144112515,False,-0.42540893744999764,-0.0391946198710329
1.35,19,float32,False,False,True,0.029437148306786565,0.0294371483067865,False,-0.32913541246049505,-0.18782443384624692
1.35,19,float64,False,False,True,0.060668855920939624,0.0606688559209396,False,-0.44010894483361795,-0.0855082795077422
1.35,20,float32,False,False,True,-0.090539358984977,-0.090539358984977,False,-0.07349365680080133,-0.3698053851433247
1.35,20,float64,False,False,True,-0.05075508302077747,-0.0507550830207774,False,-0.1256921948167271,-0.31751770077585206
1.35,21,float32,False,False,True,-0.1549973976555049,-0.1554593053467367,False,0.04095620970849567,-0.10992105716431105
1.35,21,float64,False,False,True,-0.035154448947718464,-0.0351544489477184,False,-0.18866318763767786,-0.32633446314482306
1.35,22,float32,False,False,True,-0.1606567259135563,-0.1606567259135567,False,-0.07277838133124526,-0.4970437655886073
1.35,22,float64,False,False,True,0.05324264327394346,0.0532426432739434,False,-0.34825487239602637,-0.05007063089276187
1.35,23,float32,False,False,True,-0.07539937430754629,-0.0753993743075462,False,-0.13330499445689448,-0.3875929932936568
1.35,23,float64,False,False,True,-0.004086449931061331,-0.0040864499310613,False,-0.24672150158504458,-0.26517507663968587
1.35,24,float32,False,False,True,-0.05872128174857316,-0.0587212817485731,False,-0.14240778579369007,-0.35721643609030096
1.35,24,float64,False,False,True,-0.017687658842773235,-0.0176876588427732,False,-0.2025255614928465,-0.27898793638231467
1.35,25,float32,False,False,True,-0.36867962643347196,-0.3686796264334724,False,0.0342259069486337,-0.6366411161908836
1.35,25,float64,False,False,True,0.002681533024361915,0.0026815330243619,False,-0.26264506205731664,-0.24949657452078
1.35,26,float32,False,False,True,-0.3022804986511147,-0.3022804986511147,False,0.03201231380911995,-0.07880302539067319
1.35,26,float64,False,False,True,-0.04783894636743735,-0.0478389463674373,False,-0.14108838362833076,-0.32032072356066976
1.35,27,float32,False,False,True,-0.07218125989239965,-0.0721812598923996,False,-0.29306830042683707,-0.5322802920586405
1.35,27,float64,False,False,True,-0.03562808653405947,-0.0356280865340594,False,-0.32633215434864127,-0.45924505071359967
1.35,28,float32,False,False,True,-0.062043127510623464,-0.0620431275106234,False,-0.16117757631830543,-0.38710018441770977
1.35,28,float64,False,False,True,-0.07537427749508518,-0.0753742774950851,False,-0.13669586767655773,-0.3964689055927284
1.35,29,float32,False,False,True,-0.1937632173839109,-0.1947632993094541,False,0.01843455103956751,-0.049675887778796085
1.35,29,float64,False,False,True,-0.15485489871990987,-0.1548548987199098,False,-0.05762132997167946,-0.46677001462132495
1.35,30,float32,False,False,True,-0.021206695410979748,-0.0212066954109797,False,-0.18047494508587647,-0.26906399911688617
1.35,30,float64,False,False,True,-0.046950948223011046,-0.047077153205846,False,0.006027428441401694,-0.015210559609834806
1.35,31,float32,False,False,True,0.03410643104647537,0.0341064310464753,False,-0.40359944576164253,-0.2192294099252301
1.35,31,float64,False,False,True,-0.11885885430503151,-0.1188588543050315,False,-0.17516750596663933,-0.5459421621418272
1.35,32,float32,False,False,True,-0.04499772862809248,-0.0449977286280924,False,-0.11526290372667702,-0.2891262455396859
1.35,32,float64,False,False,True,-0.0716571471962495,-0.0716571471962495,False,-0.20002641407795174,-0.4195540340409636
1.35,33,float32,False,False,True,-0.008744395804336502,-0.0087443958043365,False,-0.23408589623853082,-0.2722978708288597
1.35,33,float64,False,False,True,-0.10464988519143947,-0.1046498851914394,False,-0.11534344312269162,-0.449213367022292
1.35,34,float32,False,False,True,-0.0012626593529794228,-0.0012626593529794,False,-0.2546647053414528,-0.2596061185938652
1.35,34,float64,False,False,True,0.01752784610896896,0.0175278461089689,False,-0.2827461996601155,-0.2082717320511147
1.35,35,float32,False,False,True,-0.14335070115714998,-0.1433507011571499,False,-0.08177611127397277,-0.47177382568034254
1.35,35,float64,False,False,True,-0.07592873020668822,-0.0759287302066882,False,-0.12806169782730237,-0.374689552719806
1.35,36,float32,False,False,True,0.0042741043102219045,0.0042741043102219,False,-0.24463996701040003,-0.22241218790257022
1.35,36,float64,False,False,True,-0.08200015986006282,-0.0820001598600628,False,-0.07815378345292956,-0.37081416638643283
1.35,37,float32,False,False,True,-0.224875913409255,-0.2255070722741724,False,0.018032014726241857,-0.05206766390821809
1.35,37,float64,False,False,True,0.037364760715865586,0.0373647607158655,False,-0.3381976302840286,-0.15842567447821843
1.35,38,float32,False,False,True,0.04029938517201659,0.0402993851720165,False,-0.4793555972756103,-0.23676427178421733
1.35,38,float64,False,False,True,0.015534337395909592,0.0155343373959095,False,-0.39816986112931296,-0.3169403100948145
1.35,39,float32,False,False,True,0.030313951582643828,0.0303139515826438,False,-0.3377054010304281,-0.17924854364649256
1.35,39,float64,False,False,True,-0.2473320356257549,-0.2473320356257549,False,-0.017932847090099457,-0.5484011710390018
1.35,40,float32,False,False,True,0.006336128445440181,0.0063361284454401,False,-0.22148698815893297,-0.19163879549354057
1.35,40,float64,False,False,True,-0.007633559271968071,-0.007633559271968,False,-0.16320530118030163,-0.19262977266735426
1.35,41,float32,False,False,True,-0.12668786698162648,-0.1266878669816264,False,-0.025676788743115964,-0.4120694609616695
1.35,41,float64,False,False,True,-0.4082871450986894,-0.4082871450986894,False,0.04954168972890406,-0.12831662693613344
1.35,42,float32,False,False,True,0.019193986429609566,0.0191939864296095,False,-0.23177280636402742,-0.13819749140227344
1.35,42,float64,False,False,True,-0.16662135728253435,-0.1666213572825343,False,-0.05692373521549854,-0.4817328795522213
1.35,43,float32,False,False,True,-0.1434432191900732,-0.1434432191900732,False,-0.0647666936487532,-0.48304556595964243
1.35,43,float64,False,False,True,-0.053162309020503784,-0.0531623090205037,False,-0.1518444194572055,-0.3537360869817814
1.35,44,float32,False,False,True,0.04754981156753324,0.0475498115675332,False,-0.3541926575496568,-0.06882175438088112
1.35,44,float64,False,False,True,-1.9488746212436947,-1.9488746212436947,False,0.13958088303966876,-0.3894585511126138
1.35,45,float32,False,False,True,-0.17191896854967936,-0.1719189685496793,False,-0.12818073984393585,-0.6166640262800733
1.35,45,float64,False,False,True,0.009199554490163742,0.0091995544901637,False,-0.32030744478420736,-0.27590068967441184
1.35,46,float32,False,False,True,-0.26306987607574583,-0.2634409033849966,False,0.04161862894229748,-0.10521005904442463
1.35,46,float64,False,False,True,-0.21708812952141499,-0.2182075218139543,False,0.03797061574465188,-0.09406197035316347
1.35,47,float32,False,False,True,-0.05670706949625837,-0.0567070694962583,False,-0.15813466800160647,-0.36668293398612484
1.35,47,float64,False,False,True,0.00040411715758414957,0.0004041171575841,False,-0.2625110951566203,-0.2606096377134879
1.35,48,float32,False,False,True,-0.06689548292532521,-0.0670647956167306,False,0.012746140424142127,-0.03263035061183073
1.35,48,float64,False,False,True,-0.02669703398941481,-0.0266970339894148,False,-0.18982739421331374,-0.29169249786058415
1.35,49,float32,False,False,True,-0.12332614878526904,-0.123326148785269,False,-0.14200745364682454,-0.49205538072322064
1.35,49,float64,False,False,True,-0.25564288335397745,-0.2556428833539774,False,-0.06779411630064924,-0.6202060163398837
1.35,50,float32,False,False,True,-0.3218568494386599,-0.3218568494386599,False,0.0868845057353239,-0.23874536981246508
1.35,50,float64,False,False,True,-0.09054360374137982,-0.0905436037413798,False,-0.10380993547988204,-0.3955172138934593
1.35,51,float32,False,False,True,0.03735291202541502,0.037352912025415,False,-0.29739997374365146,-0.12414049600629617
1.35,51,float64,False,False,True,-0.002877716091393978,-0.0028777160913939,False,-0.2545478850565832,-0.26710882447806483
1.35,52,float32,False,False,True,-0.009420919979482356,-0.0094209199794823,False,-0.20333369760677122,-0.2424929945595089
1.35,52,float64,False,False,True,0.055207277105373986,0.0552072771053739,False,-0.38736760709090845,-0.05426428312436471
1.35,53,float32,False,False,True,-0.02588754164284568,-0.0258875416428456,False,-0.19688525993551487,-0.3049492471144788
1.35,53,float64,False,False,True,-0.062153087074591884,-0.0621530870745918,False,-0.14579469312767657,-0.37065847708731425
1.35,54,float32,False,False,True,-0.5996383061969737,-0.5996383061969737,False,0.09371293809317338,-0.709735004269409
1.35,54,float64,False,False,True,-0.0013552915889203376,-0.0013552915889203,False,-0.240553548385666,-0.24682069533998252
1.35,55,float32,False,False,True,-0.15725151636618406,-0.1587142506111534,False,0.0047268181397587955,-0.012054568892266151
1.35,55,float64,False,False,True,-0.10470872455105984,-0.1050909070038399,False,0.010789936093759445,-0.028422928513515855
1.35,56,float32,False,False,True,-0.060859078252401666,-0.0608590782524016,False,-0.015834842624718348,-0.23627096438768724
1.35,56,float64,False,False,True,-1.4923658958049413,-1.492365894329009,False,0.05972401041400732,-0.570576689328404
1.35,57,float32,False,False,True,-0.10285015974591696,-0.1028501597459169,False,0.02067114007882781,-0.05428387994321622
1.35,57,float64,False,False,True,-0.038601370679487435,-0.0386013706794874,False,-0.14153626535529718,-0.2752529856435597
1.35,58,float32,False,False,True,-0.43995164594192726,-0.4399516459419272,False,0.016464583766309993,-0.7020377184949957
1.35,58,float64,False,False,True,0.026570782588509978,0.0265707825885099,False,-0.3129690898865185,-0.18618768046459166
1.35,59,float32,False,False,True,-0.057566651095940724,-0.0579015906300237,False,0.002540539423534438,-0.006890909298251813
1.35,59,float64,False,False,True,-0.07175977381306009,-0.071837263360812,False,0.007373568903851657,-0.020341600998571657
1.35,60,float32,False,False,True,0.0041965333418674255,0.0041965333418674,False,-0.22702580923846227,-0.2090282563235455
1.35,60,float64,False,False,True,-0.20879224757169457,-0.2101878757566474,False,0.02430917345422612,-0.0657320001702732
1.35,61,float32,False,False,True,0.043294661937252066,0.043294661937252,False,-0.40262078252936995,-0.1750780758328805
1.35,61,float64,False,False,True,-0.14508741412814008,-0.1454997872685733,False,0.027476778524663237,-0.07440596471294622
1.35,62,float32,False,False,True,-0.0483615490974163,-0.0483615490974163,False,-0.13617056773756708,-0.3413734647563462
1.35,62,float64,False,False,True,-0.028201737026321005,-0.028201737026321,False,-0.16564079218320948,-0.29556262566241287
1.35,63,float32,False,False,True,0.0321221447220692,0.0321221447220692,False,-0.3608278700019092,-0.1897453050331066
1.35,63,float64,False,False,True,0.03412029699487906,0.034120296994879,False,-0.36987650305422193,-0.18582312763344078
1.35,64,float32,False,False,True,-0.1461549471316408,-0.1461549471316408,False,-0.13049323433571303,-0.5879688636305769
1.35,64,float64,False,False,True,-0.018217656036067176,-0.0182176560360671,False,-0.2805142903629356,-0.36221024535038104
1.35,65,float32,False,False,True,-0.10768979420183133,-0.1076897942018313,False,0.007010321919704132,-0.01780406844043638
1.35,65,float64,False,False,True,-0.03480253384389753,-0.0348122235122229,False,0.005341563302188268,-0.013362551044739907
1.35,66,float32,False,False,True,-0.07536795649805161,-0.0757759479887596,False,0.00410747539046058,-0.01031492456133909
1.35,66,float64,False,False,True,-0.11000052650517489,-0.1100005265051748,False,-0.07098850248364563,-0.3812312488584162
1.35,67,float32,False,False,True,0.04261406584204064,0.0426140658420406,False,-0.3969603474794745,-0.167117081866607
1.35,67,float64,False,False,True,0.017037472196998138,0.0170374721969981,False,-0.3212988594238677,-0.24184660431337335
1.35,68,float32,False,False,True,-0.09613701851470713,-0.0962296460422884,False,0.017845206244027134,-0.047953773334647926
1.35,68,float64,False,False,True,-0.09587484727366757,-0.0961593463942602,False,0.015690348425166645,-0.04217901583194561
1.35,69,float32,False,False,True,0.00792215848210942,0.0079221584821094,False,-0.2728257555162479,-0.23901711750833954
1.35,69,float64,False,False,True,0.04540260903590809,0.045402609035908,False,-0.3791587567546788,-0.1403028161406077
1.35,70,float32,False,False,True,-0.12038201794274561,-0.1204530070096823,False,0.02761456414769138,-0.07175413232873963
1.35,70,float64,False,False,True,0.04853859387770143,0.0485385938777014,False,-0.3792366754286185,-0.11527750357248578
