activation,width,depth,seed,layer,final_layer,distortion,native_min_distance,reportable_native,rand_n,rand_n_reportable,rand_frac_zero_all,rand_frac_zero_reportable,rand_any_nonzero_reportable,rand_distinct_all,rand_distinct_reportable,rand_min_proj_dist,rand_median_proj_dist,pca_n,pca_n_reportable,pca_frac_zero_all,pca_frac_zero_reportable,pca_any_nonzero_reportable,pca_distinct_all,pca_distinct_reportable,pca_min_proj_dist,pca_median_proj_dist
leaky_relu,5,12,1,9,False,0.9999970413269847,1.596601374116183,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.35615087052441474,1.297753773575622,10,6,1.0,1.0,False,"(0,)","(0,)",0.004000209520021207,1.560151213542663
leaky_relu,5,12,1,10,False,0.9999991082830698,3.1256613063516836,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.121489682563997,2.718462957909992,10,6,1.0,1.0,False,"(0,)","(0,)",0.0023557530578361564,3.0445099527861776
leaky_relu,5,12,1,11,False,0.9999995965478969,5.239208383746142,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.6336919384271754,3.9002459145651827,10,6,0.6,1.0,False,"(-9, -1, 0, 1, 6)","(0,)",5.625203966834657e-05,5.1528590797117975
leaky_relu,5,12,1,12,True,0.9999999386053913,6.781190338353927,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.326626813945289,5.561500329252317,10,6,0.9,1.0,False,"(0, 7)","(0,)",2.0905914721713167e-05,6.287251640420687
leaky_relu,6,12,1,1,False,0.4795763818014514,0.2685499736110086,True,48,37,0.625,0.6216216216216216,True,"(-1, 0, 1)","(-1, 0, 1)",0.0018898142848711842,0.07370580343701849,20,9,0.45,0.5555555555555556,True,"(-1, 0, 1)","(-1, 0, 1)",0.0020571495505193565,0.01824010010565759
leaky_relu,6,12,1,2,False,0.7772310846347226,0.46693112151101485,True,48,44,0.8541666666666666,0.8636363636363636,True,"(-1, 0, 1)","(-1, 0, 1)",0.0037258881816900867,0.1501705536284365,20,10,0.7,0.9,True,"(-2, -1, 0, 1)","(-2, 0)",0.002381490529320576,0.022753209436052392
leaky_relu,6,12,1,3,False,0.9725124655431451,0.4297898516314709,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.0865535388790899,0.3080059900263671,20,10,0.65,1.0,False,"(-1, 0, 1)","(0,)",5.269819074293965e-05,0.21425954321954668
leaky_relu,6,12,1,4,False,0.9950156367407148,0.9128322925244615,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.15136736671151654,0.6234755891479682,20,10,0.65,1.0,False,"(-5, -2, -1, 0, 1, 4, 13)","(0,)",3.9041423086173586e-05,0.4565889074059226
leaky_relu,6,12,1,5,False,0.9989362116147381,2.2398657977806367,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.55025387756481,1.5474944435540683,20,10,0.75,1.0,False,"(-5, -2, -1, 0, 3)","(0,)",6.277323532908686e-06,1.0906612090760501
leaky_relu,6,12,1,6,False,0.9995072614331186,5.04220539012443,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.5072381127353319,3.291168177324791,20,10,0.85,1.0,False,"(-1, 0, 1, 4)","(0,)",6.301754819549246e-07,2.4636512941854933
leaky_relu,6,12,1,7,False,0.9998752751002238,9.328990167291243,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.3727306621572397,6.480861389997834,20,10,0.8,1.0,False,"(-7, 0, 2, 16, 103)","(0,)",1.089860068067135e-06,4.5260646714744475
leaky_relu,6,12,1,8,False,0.9999882714080431,11.7218665114006,True,48,48,1.0,1.0,False,"(0,)","(0,)",2.899381064570344,7.979001984921436,20,10,0.9,1.0,False,"(-2, -1, 0)","(0,)",1.2003640072274849e-08,4.888546103890189
leaky_relu,6,12,1,9,False,0.9999975943991375,16.97034923401421,True,48,48,1.0,1.0,False,"(0,)","(0,)",2.8377864857870057,11.677075704637328,20,10,1.0,1.0,False,"(0,)","(0,)",6.649081846392081e-10,6.812826925017709
leaky_relu,6,12,1,10,False,0.9999987978591058,15.380862131334132,True,48,48,1.0,1.0,False,"(0,)","(0,)",3.048633891759883,10.400158518095946,20,10,1.0,1.0,False,"(0,)","(0,)",1.0562762974663231e-10,5.221498819729389
leaky_relu,6,12,1,11,False,0.9999997582494322,19.306478333851924,True,48,48,1.0,1.0,False,"(0,)","(0,)",4.774303916257828,14.472434837086428,20,10,1.0,1.0,False,"(0,)","(0,)",1.6394322361743958e-09,7.6692771005098175
leaky_relu,6,12,1,12,True,0.9999999522001503,27.8626026434514,True,48,48,1.0,1.0,False,"(0,)","(0,)",9.611110631533966,20.546764201191802,20,10,0.95,1.0,False,"(0, 1)","(0,)",4.7372910169490195e-08,10.359860410769413
leaky_relu,7,12,1,1,False,0.47483434597297647,0.5956149165043354,True,48,41,0.3541666666666667,0.36585365853658536,True,"(-1, 0, 1)","(-1, 0, 1)",0.003679910011237114,0.09286963938507817,20,16,0.6,0.75,True,"(-2, -1, 0, 1)","(-1, 0, 1)",0.012070421521788657,0.05226223585302435
leaky_relu,7,12,1,2,False,0.693040014777211,0.3164656270105702,True,48,39,0.7083333333333334,0.7692307692307693,True,"(-1, 0, 1)","(-1, 0, 1)",0.0023891941903993476,0.05642350615950585,20,14,0.7,0.7857142857142857,True,"(-1, 0, 1)","(-1, 0)",0.005075361071676178,0.033170818417065706
leaky_relu,7,12,1,3,False,0.7690176767756194,0.640618061187392,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.06798384775322112,0.3100416742649613,20,11,0.6,1.0,False,"(-2, -1, 0, 1, 14)","(0,)",0.0001364968585070436,0.2621018723270984
leaky_relu,7,12,1,4,False,0.9414975293404891,1.3832237511659242,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.11934534720122789,0.8420682245622138,20,10,0.65,1.0,False,"(-1, 0, 1, 2)","(0,)",0.0005299526899089943,0.6682937079254738
leaky_relu,7,12,1,5,False,0.9902014809528784,3.2578763379708975,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.7293645259680535,2.006861150642856,20,10,0.7,1.0,False,"(-27, -24, 0, 1, 4)","(0,)",0.0004381665619423711,1.6341504032380865
leaky_relu,7,12,1,6,False,0.9983906122508298,6.744933418709258,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.5200255044727984,4.604442813477385,20,10,0.85,1.0,False,"(-2, -1, 0, 2)","(0,)",0.0001697983457083879,3.3772742190632288
leaky_relu,7,12,1,7,False,0.9994761530420172,11.422872152419618,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.6408503356979312,7.386725794047342,20,10,0.8,1.0,False,"(-7, -5, 0, 1)","(0,)",0.0031526538033934235,5.6870898085703345
leaky_relu,7,12,1,8,False,0.999906622566636,17.341073823063017,True,48,48,1.0,1.0,False,"(0,)","(0,)",2.607372065760011,11.24966615058046,20,11,0.65,1.0,False,"(-5, -2, -1, 0, 1, 2, 9)","(0,)",0.00045082136213843335,8.638832896566164
leaky_relu,7,12,1,9,False,0.9999658811091203,19.368872394032167,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.9286318599468943,12.449043602759913,20,10,0.7,1.0,False,"(-2, 0, 2, 8)","(0,)",1.6136152945529498e-05,9.478449480867067
leaky_relu,7,12,1,10,False,0.9999858682243561,15.199317412525954,True,48,48,1.0,1.0,False,"(0,)","(0,)",3.580628274433753,10.038696753168939,20,10,0.8,1.0,False,"(-3, -1, 0, 1)","(0,)",2.809395792507563e-06,7.073025689311476
leaky_relu,7,12,1,11,False,0.999994446181489,17.097772203187052,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.9034453230180173,10.578186337927221,20,10,0.9,1.0,False,"(-24, -12, 0)","(0,)",2.2938110118977852e-06,8.280408781818169
leaky_relu,7,12,1,12,True,0.9999989812180753,22.511199498330427,True,48,48,1.0,1.0,False,"(0,)","(0,)",4.014994482427062,13.631266869317901,20,10,0.8,1.0,False,"(-9, -1, 0, 259)","(0,)",1.645443928844024e-06,10.873803942971195
leaky_relu,8,12,1,1,False,0.5398853793709363,0.512799823386322,True,48,42,0.5625,0.5714285714285714,True,"(-1, 0, 1)","(-1, 0, 1)",0.006030717299721685,0.07826469803937944,20,17,0.55,0.5882352941176471,True,"(-2, -1, 0, 1)","(-2, -1, 0, 1)",0.001637574655223188,0.06659486958222904
leaky_relu,8,12,1,2,False,0.867417030667695,0.3932271921113308,True,48,46,0.9791666666666666,1.0,False,"(0, 1)","(0,)",0.004655463404100864,0.13439122039621643,20,15,0.8,1.0,False,"(-1, 0, 2)","(0,)",0.002103478776137066,0.1873386817844933
leaky_relu,8,12,1,3,False,0.8933696816217542,0.8978093927179259,True,48,47,1.0,1.0,False,"(0,)","(0,)",0.003988068601614931,0.4178739568048535,20,13,0.8,0.9230769230769231,True,"(-1, 0, 1)","(0, 1)",0.0015062458539087161,0.4776577196453272
leaky_relu,8,12,1,4,False,0.9525998195345187,2.0482284840036042,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.22812372944876375,1.084670009307945,20,10,0.65,1.0,False,"(-2, -1, 0, 1)","(0,)",0.0008629549754221589,0.944281461127385
leaky_relu,8,12,1,5,False,0.985966435081039,3.573140808444172,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.3732082408823672,2.2284902779649354,20,10,0.55,1.0,False,"(-3, -2, -1, 0, 1, 2, 23)","(0,)",8.77269029223626e-05,1.7721091423077726
leaky_relu,8,12,1,6,False,0.9962602500940925,6.253857347884851,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.6452562676957492,3.8796274315058468,20,10,0.75,1.0,False,"(-8, -7, -5, 0, 3, 22)","(0,)",6.91022997590658e-05,3.099173816725108
leaky_relu,8,12,1,7,False,0.9990099183869459,9.740335070188507,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.8995087039790775,5.563615347546243,20,10,0.9,1.0,False,"(0, 1, 4)","(0,)",0.0004503556969811368,4.842463085263531
leaky_relu,8,12,1,8,False,0.9998721065440652,11.264305820434194,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.8827501867767205,6.32944573741073,20,10,0.65,1.0,False,"(-13, -2, -1, 0, 1, 16)","(0,)",3.3666667834920326e-05,5.607610067900449
leaky_relu,8,12,1,9,False,0.9999621608315696,17.80246102093744,True,48,48,1.0,1.0,False,"(0,)","(0,)",3.0956157431265785,10.487135934624451,20,10,0.7,1.0,False,"(-4, -3, -1, 0, 1, 5)","(0,)",1.2729620535643989e-05,8.88337755275665
leaky_relu,8,12,1,10,False,0.9999889287666375,21.744802458615464,True,48,48,1.0,1.0,False,"(0,)","(0,)",4.942690306653363,11.7482900750804,20,10,0.75,1.0,False,"(-2, -1, 0, 1)","(0,)",1.1958906678764528e-05,10.855275686122434
leaky_relu,8,12,1,11,False,0.9999957614135678,16.599811535352043,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.0909784540430034,8.947650814362063,20,10,0.75,1.0,False,"(-8, 0, 1)","(0,)",5.986981413038075e-06,8.247845456838817
leaky_relu,8,12,1,12,True,0.9999987033684136,15.983017308448948,True,48,48,1.0,1.0,False,"(0,)","(0,)",2.3471601287866664,9.60400735368732,20,10,0.8,1.0,False,"(-3, -2, 0, 1)","(0,)",2.1471120979528618e-07,7.929820962056801
leaky_relu,10,12,1,1,False,0.4694106190075189,0.7304483605609653,True,48,42,0.4166666666666667,0.4523809523809524,True,"(-1, 0, 1, 2)","(-1, 0, 1)",0.0066550484643193245,0.0737690508889963,20,18,0.65,0.6111111111111112,True,"(0, 1)","(0, 1)",0.009232520143804906,0.07093522156518262
leaky_relu,10,12,1,2,False,0.6744211301730314,0.6663954289200215,True,48,46,0.8958333333333334,0.8913043478260869,True,"(-1, 0, 1)","(-1, 0, 1)",0.010404575745762189,0.16493726202861606,20,15,0.85,0.9333333333333333,True,"(-1, 0, 1, 2)","(-1, 0)",0.0019080967254031063,0.09580208736958308
leaky_relu,10,12,1,3,False,0.8866338237227702,0.9297158572851237,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.032279091949710695,0.3459302939874219,20,17,0.8,0.7647058823529411,True,"(-1, 0, 1)","(-1, 0, 1)",0.0062227945696451785,0.3292695356255003
leaky_relu,10,12,1,4,False,0.9779778137351733,1.982744982367942,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.1682049690084615,0.9794346452936439,20,15,0.65,0.8666666666666667,True,"(-1, 0, 1, 2)","(0, 1)",0.009674066905379492,0.8797119128391131
leaky_relu,10,12,1,5,False,0.9949923175653367,5.538421700340111,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.5216770917265696,3.1393127875583677,20,13,0.75,0.9230769230769231,True,"(-1, 0, 1, 4)","(-1, 0)",0.0010935495717510893,2.588795008976449
leaky_relu,10,12,1,6,False,0.9984822202303912,10.874073279420205,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.5746048002465796,5.027965832111916,20,11,0.75,1.0,False,"(-1, 0, 1)","(0,)",0.0007549157555313324,5.293701459182116
leaky_relu,10,12,1,7,False,0.9995464562638219,12.762501992834196,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.3237352895788874,5.876945858987808,20,10,0.7,1.0,False,"(-3, -1, 0, 1)","(0,)",0.0005154112544521287,6.14762572983692
leaky_relu,10,12,1,8,False,0.9999184501476279,16.87943250919605,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.9932526587565449,8.849387684215017,20,10,0.65,1.0,False,"(-2, -1, 0, 1)","(0,)",0.0001170176647101985,8.130015922198417
leaky_relu,10,12,1,9,False,0.9999878589057121,22.482511441666208,True,48,48,1.0,1.0,False,"(0,)","(0,)",2.755061105128764,11.979233080907946,20,10,0.65,1.0,False,"(-2, -1, 0, 1, 4)","(0,)",3.380109477981732e-05,10.951658720633596
leaky_relu,10,12,1,10,False,0.9999954440998238,24.158330395989978,True,48,48,1.0,1.0,False,"(0,)","(0,)",3.840771412539629,12.864668708848138,20,10,0.7,1.0,False,"(-3, -1, 0, 1, 2, 3, 4)","(0,)",8.323420238382207e-06,11.723879244835306
leaky_relu,10,12,1,11,False,0.9999984396502191,23.23211583992834,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.4513684830491589,13.196926205946692,20,10,0.8,1.0,False,"(-1, 0, 1)","(0,)",8.137522439410787e-06,11.051977299730442
leaky_relu,10,12,1,12,True,0.9999994478275512,23.89158581797404,True,48,48,1.0,1.0,False,"(0,)","(0,)",3.5108129336450613,11.514589660030174,20,10,0.85,1.0,False,"(-1, 0)","(0,)",3.9836802488695666e-06,10.535517790456009
leaky_relu,12,12,1,1,False,0.3215866009293022,0.6150858604903695,True,48,32,0.4791666666666667,0.46875,True,"(-1, 0, 1)","(-1, 0, 1)",0.0027553443098193684,0.030921219010944617,20,15,0.55,0.7333333333333333,True,"(-1, 0, 1)","(0, 1)",0.0028541754731721786,0.07117866310482741
leaky_relu,12,12,1,2,False,0.4816065869972353,0.2897065125403284,True,48,34,0.8125,0.8529411764705882,True,"(-1, 0, 1)","(-1, 0, 1)",0.0010815880462840628,0.033579280767190814,20,13,0.65,0.9230769230769231,True,"(-2, -1, 0, 1)","(0, 1)",0.0015617886624405507,0.04562923500882379
leaky_relu,12,12,1,3,False,0.723910670458576,0.34239563535191814,True,48,43,1.0,1.0,False,"(0,)","(0,)",0.0024274892856696885,0.11362445665209621,20,12,0.75,1.0,False,"(-1, 0, 1)","(0,)",0.0022214535894654677,0.16848311053834722
leaky_relu,12,12,1,4,False,0.9258889771759493,0.38561972904250297,True,48,47,1.0,1.0,False,"(0,)","(0,)",0.017303339273258847,0.1817664892480253,20,11,0.8,0.9090909090909091,True,"(-1, 0, 1)","(0, 1)",0.0006944894955358469,0.1927116796842476
leaky_relu,12,12,1,5,False,0.9688604127018494,0.4844930775624363,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.025228600398131046,0.24490247193764175,20,10,0.7,1.0,False,"(-3, -1, 0, 1, 2)","(0,)",0.000982525951685283,0.24490654178407703
leaky_relu,12,12,1,6,False,0.9910546164891569,0.6847941628620603,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.1087891354622802,0.3007435779538631,20,10,0.6,1.0,False,"(-2, -1, 0, 1)","(0,)",0.0004185373194918104,0.34326326064925
leaky_relu,12,12,1,7,False,0.9978627384031189,0.9706925404561335,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.04469203868008057,0.4230713179012129,20,10,0.8,1.0,False,"(-1, 0, 1, 3)","(0,)",0.0002530145280882487,0.4833708913295796
leaky_relu,12,12,1,8,False,0.9994079642517554,1.6419900330402155,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.34101008267421135,0.7747982123698778,20,10,0.95,1.0,False,"(0, 1)","(0,)",0.0004924501928538717,0.8150781087601354
leaky_relu,12,12,1,9,False,0.9998740338557517,3.4544011712239238,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.45691455486070365,1.6104246594277256,20,10,0.95,1.0,False,"(-3, 0)","(0,)",0.0006544758145030565,1.7185524868630915
leaky_relu,12,12,1,10,False,0.9999734399422329,6.993992075365665,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.27053082541628537,3.1268849816178346,20,10,0.85,1.0,False,"(-1, 0, 1, 2)","(0,)",0.0004006314119749203,3.496554809697502
leaky_relu,12,12,1,11,False,0.9999951284013779,10.14762405865071,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.3500757034652828,4.681613923855275,20,10,0.8,1.0,False,"(-1, 0, 9, 18, 25)","(0,)",0.00010433422705180891,5.0698949305630165
leaky_relu,12,12,1,12,True,0.9999989277113049,13.447072415209941,True,48,48,1.0,1.0,False,"(0,)","(0,)",2.130421150806458,6.420631631361465,20,10,0.75,1.0,False,"(-10, -8, -1, 0, 1)","(0,)",1.149752790582002e-05,6.707003629334628
leaky_relu,15,12,1,1,False,0.4775353164918576,0.7939190138335142,True,48,38,0.6041666666666666,0.5789473684210527,True,"(-1, 0, 1)","(-1, 0, 1)",0.006964098274512979,0.03899826890520344,20,17,0.6,0.6470588235294118,True,"(-1, 0, 1)","(-1, 0, 1)",0.002046689777838148,0.06313063779724057
leaky_relu,15,12,1,2,False,0.6838260279046504,0.5640630665032761,True,48,37,0.7708333333333334,0.8108108108108109,True,"(-1, 0, 1)","(-1, 0, 1)",0.0030536077833827387,0.049137787072930594,20,17,1.0,1.0,False,"(0,)","(0,)",0.006254596906691642,0.06099240787025205
leaky_relu,15,12,1,3,False,0.7764368742461859,0.6805712941758091,True,48,46,1.0,1.0,False,"(0,)","(0,)",0.005119776327431825,0.17365118313711708,20,15,0.85,0.9333333333333333,True,"(-1, 0)","(-1, 0)",0.0024122246641556837,0.2014848828364373
leaky_relu,15,12,1,4,False,0.9494207481312771,1.154757756109738,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.07300358461896794,0.4391401758038763,20,13,0.85,0.9230769230769231,True,"(-1, 0)","(-1, 0)",0.0014370033700632345,0.4487271457569411
leaky_relu,15,12,1,5,False,0.9914231029329931,2.3570216054383604,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.06855085247641045,0.9727737349590044,20,10,0.95,1.0,False,"(-1, 0)","(0,)",0.0008242192172552121,1.0689286739186306
leaky_relu,15,12,1,6,False,0.9988249045331072,5.0708456165379605,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.22465008115004304,2.0859152726918078,20,10,0.9,1.0,False,"(-1, 0)","(0,)",0.0007783702498028388,2.26193382199254
leaky_relu,15,12,1,7,False,0.9997350365418697,7.884680094178072,True,48,48,1.0,1.0,False,"(0,)","(0,)",0.16613930443734626,3.4442098616828853,20,10,0.75,1.0,False,"(-3, -2, -1, 0, 1, 5)","(0,)",0.0002515313839298084,3.7749379168355084
leaky_relu,15,12,1,8,False,0.9999400649824656,11.184299839996232,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.9312155687047288,4.63707412772523,20,12,0.75,1.0,False,"(-1, 0, 2, 3, 9)","(0,)",9.787616267974058e-05,5.3887467161712355
leaky_relu,15,12,1,9,False,0.9999897928871336,17.75966264580664,True,48,48,1.0,1.0,False,"(0,)","(0,)",2.1819663281828623,7.568578755378693,20,10,0.9,1.0,False,"(-1, 0, 1)","(0,)",0.00016982446704614582,8.605266660539726
leaky_relu,15,12,1,10,False,0.999997714768899,19.83227391070576,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.2137356558178327,7.542695634743534,20,11,0.85,1.0,False,"(-1, 0, 1, 4)","(0,)",0.0001269320263040707,9.470930577013227
leaky_relu,15,12,1,11,False,0.9999993207360369,20.39192724557426,True,48,48,1.0,1.0,False,"(0,)","(0,)",1.2883383896584217,9.187077007292487,20,10,0.9,1.0,False,"(0, 1, 2)","(0,)",4.345128819298485e-05,9.845475833050706
leaky_relu,15,12,1,12,True,0.9999998117839033,22.485642044003068,True,48,48,1.0,1.0,False,"(0,)","(0,)",3.3158530108105873,8.539231271019606,20,10,0.65,1.0,False,"(-1, 0, 1, 2)","(0,)",5.136872570139211e-05,10.751884325343493
leaky_relu,4,12,2,1,False,0.9824193669090422,0.008477320988259228,False,48,0,0.4375,,False,"(-3, -2, -1, 0, 1, 2, 5)",(),0.001324691709429713,0.007127062850441703,4,0,0.25,,False,"(-1, 0, 1, 3)",(),0.0052785264533733445,0.0076216429025262305
leaky_relu,4,12,2,2,False,0.9908093712848007,0.0036578063031864716,False,48,0,1.0,,False,"(0,)",(),0.0007842777584691865,0.0029832935032663545,4,0,1.0,,False,"(0,)",(),0.0004021295531826869,0.0025766703822636032
leaky_relu,4,12,2,3,False,0.9964429455962744,0.002922753066656428,False,48,0,1.0,,False,"(0,)",(),0.0006733797758412739,0.002529550535254516,4,0,0.75,,False,"(0, 1)",(),0.001216650720102957,0.0017956526612926114
leaky_relu,4,12,2,4,False,0.9990488305555885,0.003231685397430188,False,48,0,0.8958333333333334,,False,"(0, 1, 2, 3)",(),0.0014389032153878127,0.002781041561781744,4,0,1.0,,False,"(0,)",(),0.0019292393749567977,0.0029024351112496845
leaky_relu,4,12,2,5,False,0.9994603409317371,0.0019619192799206174,False,48,0,1.0,,False,"(0,)",(),0.0007759628837254995,0.001692212418694604,4,0,0.75,,False,"(-1, 0)",(),6.0666695528997574e-05,0.0018177841044984765
leaky_relu,4,12,2,6,False,0.999887676733364,0.0001722486055806249,False,48,0,1.0,,False,"(0,)",(),6.572946836685503e-05,0.0001633382352548684,4,0,1.0,,False,"(0,)",(),7.84248552484442e-06,0.00017215924186421118
leaky_relu,4,12,2,7,False,0.9999728690546643,4.3617900587385265e-05,False,48,0,1.0,,False,"(0,)",(),8.646093017822663e-06,3.8734474787224834e-05,4,0,1.0,,False,"(0,)",(),2.5364420250946503e-05,3.955803252591988e-05
leaky_relu,4,12,2,8,False,0.9999889123511104,4.911140612027213e-05,False,48,0,1.0,,False,"(0,)",(),1.6416163680092778e-05,4.4819696051151354e-05,4,0,1.0,,False,"(0,)",(),1.9718239906440098e-05,4.6986755055478604e-05
leaky_relu,4,12,2,9,False,0.9999960196465324,6.912458355352326e-05,False,48,0,1.0,,False,"(0,)",(),2.1752526063851488e-05,6.337813964287603e-05,4,0,0.75,,False,"(-1, 0)",(),9.631638468134e-06,6.8852982383324e-05
leaky_relu,4,12,2,10,False,0.9999996374056178,5.9101830027841044e-05,False,48,0,1.0,,False,"(0,)",(),1.886680323912722e-05,5.605253880039488e-05,4,0,1.0,,False,"(0,)",(),3.814697265625e-06,5.9131376214749377e-05
leaky_relu,4,12,2,11,False,0.9999999410208048,6.125381455848612e-05,False,48,0,1.0,,False,"(0,)",(),1.6357552448162614e-05,5.7197093353170966e-05,3,0,1.0,,False,"(0,)",(),6.122966735029519e-05,6.127311097797016e-05
leaky_relu,4,12,2,12,True,0.999999994874052,5.873607551280086e-05,False,48,0,1.0,,False,"(0,)",(),2.3097708322747487e-05,5.281629715921771e-05,4,0,1.0,,False,"(0,)",(),3.0575643234832536e-05,5.445458312055002e-05
leaky_relu,5,12,2,1,False,0.9475413649736953,0.002261842701853651,False,48,0,0.3333333333333333,,False,"(-4, -1, 0, 1, 3)",(),0.0001660212471506702,0.0011486823790252633,10,0,0.4,,False,"(-1, 0, 1, 2)",(),0.0008206440057877371,0.001307959231661329
leaky_relu,5,12,2,2,False,0.95821748904922,0.002359925629969542,False,48,0,0.8541666666666666,,False,"(-2, -1, 0, 18)",(),0.0001525588808071245,0.001443906978540318,10,0,0.7,,False,"(-1, 0, 1, 3)",(),2.556674078812966e-05,0.000965243495601308
leaky_relu,5,12,2,3,False,0.9813951552036354,0.0010955262979643234,False,48,0,0.9375,,False,"(-1, 0, 1)",(),8.016387508082632e-05,0.0007199640902828847,10,0,0.8,,False,"(0, 1)",(),0.00029023708217381874,0.0004209855946911351
leaky_relu,5,12,2,4,False,0.9988248485965711,0.00010186217116986136,False,48,0,1.0,,False,"(0,)",(),2.0669172892357835e-05,7.774441742737539e-05,10,0,0.7,,False,"(-1, 0, 1)",(),2.2679246695460007e-05,8.870187402600162e-05
leaky_relu,5,12,2,5,False,0.9997502521866002,0.00013749614326933859,False,48,0,1.0,,False,"(0,)",(),2.679443838056728e-05,0.00010633524885311652,10,0,0.7,,False,"(-4, 0, 2, 6)",(),2.602263893347848e-05,0.00012284891817343493
leaky_relu,5,12,2,6,False,0.9999404618364105,0.00013206836370248693,False,48,0,1.0,,False,"(0,)",(),1.3914286906911837e-05,0.00010706002770064188,10,0,0.7,,False,"(0, 1, 2)",(),1.912858096213546e-07,0.00013206552585668128
leaky_relu,5,12,2,7,False,0.9999865838754203,6.37488003198328e-05,False,48,0,1.0,,False,"(0,)",(),1.7585466595460757e-05,4.9709190895753104e-05,10,0,1.0,,False,"(0,)",(),3.684890925500693e-06,5.847987005104172e-05
leaky_relu,5,12,2,8,False,0.9999991512308104,0.00012326790358879833,False,48,0,1.0,,False,"(0,)",(),3.0749567018436774e-05,0.00010759158243659782,10,0,0.8,,False,"(0, 2, 4)",(),4.2689587426438324e-07,0.0001221508314767256
leaky_relu,5,12,2,9,False,0.9999997918956737,0.00027858826082456656,False,48,0,1.0,,False,"(0,)",(),0.00010190466835717393,0.00022131569050210843,10,0,0.9,,False,"(-1, 0)",(),2.9601077806798707e-06,0.0002635105987149809
leaky_relu,5,12,2,10,False,0.9999999824827895,0.0005977600610465695,False,48,0,1.0,,False,"(0,)",(),0.0001971229929492887,0.0004521772722542145,10,0,0.9,,False,"(-2, 0)",(),2.5380798288096902e-06,0.0004977383699842001
leaky_relu,5,12,2,11,False,0.9999999967786033,0.0008390661368725117,False,48,0,1.0,,False,"(0,)",(),8.06404455316252e-05,0.0006865538447099915,10,0,0.8,,False,"(0, 2, 4)",(),3.566016010019833e-06,0.00037258729820594774
leaky_relu,5,12,2,12,True,0.9999999991121659,0.0008200952438266717,False,48,0,1.0,,False,"(0,)",(),0.00022440837820195768,0.0006459592908632237,10,0,0.9,,False,"(-1, 0)",(),3.639157938901601e-05,0.0007212530718072676
leaky_relu,6,12,2,1,False,0.39617508142412206,0.19806578945112344,True,48,35,0.5208333333333334,0.5428571428571428,True,"(-1, 0, 1)","(-1, 0, 1)",0.0043100846895562615,0.03755387549628566,20,5,0.45,0.4,True,"(-1, 0, 1)","(-1, 0, 1)",0.0013948448529472442,0.0035024146063534736
leaky_relu,6,12,2,2,False,0.7675228560417229,0.19148938924502185,True,48,38,0.9166666666666666,1.0,False,"(-1, 0, 1)","(0,)",0.0019846693027585753,0.07729423521898976,20,5,0.8,1.0,False,"(-1, 0, 1)","(0,)",0.0009437790866796439,0.006114026361933938
leaky_relu,6,12,2,3,False,0.8995991679843958,0.21203406322790241,True,48,44,0.9583333333333334,1.0,False,"(-1, 0, 1)","(0,)",0.0029179628887604776,0.12150280581808198,20,10,0.8,1.0,False,"(-2, -1, 0, 1)","(0,)",0.00020368003297588472,0.0719605022218931
