type,dmu,var,c,G
pair_c_nonzero,2.0423874796579327,5.654052820388223,1.7913244218443052,-3.6616245114841552
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812703,-3.661624514215724
single_unit,2.0423874796579313,5.654052822346919,1.79132442258127,-3.6616245142157227
pair_c_nonzero,2.0423874796579318,5.654052827170379,-1.7913244230608383,-3.661624517791836
pair_c_nonzero,2.0423874796579327,5.654052820164796,1.7913244223319842,-3.6616245125216134
single_unit,2.0423874796579327,5.654052822346967,1.7913244225812748,-3.6616245142157595
single_unit,2.0423874796579327,5.654052824916562,1.7913244231361964,-3.6616245168273975
single_unit,2.0423874796579318,5.654052822346923,1.7913244225812703,-3.6616245142157258
pair_c_nonzero,2.0423874796579327,5.654052825532244,1.7913244240578323,-3.6616245193140524
single_unit,2.0423874796579327,5.6540528223469195,-1.7913244225812692,-3.661624514215724
single_unit,2.0423874796579318,5.6540528223469195,-1.7913244225812703,-3.661624514215724
single_unit,2.0423874796579313,5.654052822346894,-1.7913244225812641,-3.661624514215695
pair_c_nonzero,2.0423874796579358,5.654052822415966,-1.7913244225702332,-3.661624514224677
single_unit,2.042387479657931,5.6540528223467525,1.791324422581235,-3.661624514215556
single_unit,2.0423874796579313,5.654052822346919,-1.7913244225812701,-3.661624514215723
pair_c_nonzero,2.0423874796579318,5.6540528239462,-1.7913244227864022,-3.661624515510264
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812703,-3.661624514215724
pair_c_nonzero,2.0423874796579318,5.6540528220583735,-1.7913244224412397,-3.6616245137390804
pair_c_nonzero,2.0423874796579327,5.654052821556875,1.7913244224057234,-3.661624513401116
pair_c_nonzero,2.0423874796579313,5.654052822160167,-1.7913244226288463,-3.661624514233332
single_unit,2.0423874796579318,5.654052822346921,1.7913244225812708,-3.6616245142157253
pair_c_nonzero,2.0423874796579318,5.65405282245679,-1.7913244225422327,-3.6616245141792954
pair_c_nonzero,2.0423874796579318,5.654052822929313,-1.7913244226683795,-3.6616245147164217
pair_c_nonzero,2.0423874796579318,5.654052823264912,1.7913244237202466,-3.661624517368411
pair_c_nonzero,2.0423874796579318,5.654052822113099,-1.7913244225375256,-3.6616245139940053
single_unit,2.0423874796579313,5.654052822346919,-1.7913244225812701,-3.661624514215723
single_unit,2.042387479657931,5.6540528223453626,1.7913244225810248,-3.661624514214356
pair_c_nonzero,2.0423874796579313,5.654052827395856,1.7913244231683116,-3.6616245181597034
pair_c_nonzero,2.0423874796579318,5.654032498937455,1.7913204111289827,-3.661613282149274
pair_c_nonzero,2.0423874796579327,5.65405282161867,1.7913244224285445,-3.6616245134862826
single_unit,2.0423874796579318,5.6540528223469035,-1.7913244225812677,-3.661624514215709
pair_c_nonzero,2.0423874796579318,5.654052821906667,-1.7913244225149887,-3.6616245138362076
pair_c_nonzero,2.042387479657932,5.654052822476559,1.7913244226098122,-3.661624514348771
single_unit,2.0423874796579313,5.654052822346938,-1.791324422581271,-3.6616245142157346
single_unit,2.0423874796579313,5.654052822345379,1.7913244225809601,-3.6616245142142114
pair_c_nonzero,2.0423874796579318,5.654052822075671,-1.791324422545601,-3.6616245139940897
pair_c_nonzero,2.0423874796579327,5.654052822137624,1.7913244225667266,-3.661624514075334
single_unit,2.0423874796579313,5.654052822346813,-1.7913244225812515,-3.6616245142156245
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812701,-3.661624514215723
single_unit,2.0423874796579313,5.65405282234663,1.79132442258121,-3.6616245142154327
single_unit,2.0423874796579318,5.654052822346919,1.79132442258127,-3.661624514215721
pair_c_nonzero,2.0423874796579318,5.654052821891327,1.7913244224974674,-3.661624513787092
single_unit,2.042387479657931,5.6540528223481665,1.7913244225814688,-3.6616245142168236
pair_c_nonzero,2.0423874796579318,5.6540528220051165,-1.791324422545786,-3.661624513958769
pair_c_nonzero,2.0423874796579318,5.654052832016528,-1.791324424442532,-3.6616245235080367
pair_c_nonzero,2.0423874796579327,5.654052822346318,-1.7913244225811695,-3.6616245142151804
pair_c_nonzero,2.0423874796579327,5.654052801079772,1.7913244150032974,-3.6616244855569824
single_unit,2.0423874796579313,5.654052822346923,-1.791324422581271,-3.661624514215726
pair_c_nonzero,2.042387479657932,5.654052820111275,1.7913244222876838,-3.66162451238996
pair_c_nonzero,2.042387479657932,5.654052824186513,1.791324422305692,-3.661624514497808
single_unit,2.0423874796579327,5.6540528238906,-1.7913244228281833,-3.6616245155806677
single_unit,2.0423874796579313,5.6540528223469195,1.7913244225812701,-3.661624514215722
pair_c_nonzero,2.042387479657936,5.654052822348407,-1.791324422585361,-3.66162451422613
single_unit,2.0423874796579313,5.654052822346923,1.7913244225812708,-3.661624514215727
pair_c_nonzero,2.0423874796579318,5.654052818615712,-1.7913244218155293,-3.66162451051794
single_unit,2.042387479657931,5.6540528223469595,-1.7913244225812783,-3.661624514215763
pair_c_nonzero,2.0423874796579318,5.654052822143898,1.7913244225548954,-3.6616245140505943
pair_c_nonzero,2.0423874796579318,5.654052818131336,-1.7913244215395665,-3.661624509621313
single_unit,2.0423874796579318,5.65405283380002,-1.7913244248244282,-3.661624525313015
single_unit,2.0423874796579313,5.654052822346966,-1.7913244225812792,-3.6616245142157684
single_unit,2.0423874796579313,5.654052822346923,-1.7913244225812708,-3.661624514215727
single_unit,2.0423874796579318,5.654052822346916,1.7913244225812697,-3.6616245142157204
single_unit,2.042387479657931,5.654052822346274,-1.7913244225811218,-3.6616245142150468
pair_c_nonzero,2.0423874796579318,5.6540528190241135,-1.7913244218819455,-3.6616245108816305
single_unit,2.0423874796579313,5.654052822346919,-1.7913244225812701,-3.661624514215723
single_unit,2.0423874796579313,5.654052822346923,-1.791324422581271,-3.661624514215726
pair_c_nonzero,2.0423874796579318,5.654052816523567,-1.7913244215864612,-3.6616245089171344
single_unit,2.0423874796579318,5.654052822346256,-1.7913244225811378,-3.6616245142150756
single_unit,2.0423874796579318,5.654052822691289,-1.7913244226611615,-3.661624514578758
single_unit,2.0423874796579318,5.654052822346935,-1.7913244225812708,-3.6616245142157315
pair_c_nonzero,2.0423874796579318,5.654052822349195,-1.7913244225823348,-3.6616245142193877
single_unit,2.0423874796579318,5.654052822346906,1.791324422581272,-3.6616245142157204
pair_c_nonzero,2.0423874796579327,5.654052821433194,1.7913244222402058,-3.661624512947892
pair_c_nonzero,2.042387479657936,5.654052822058033,1.791324422354878,-3.661624513535136
single_unit,2.042387479657932,5.654052822341791,1.7913244225803735,-3.6616245142110087
pair_c_nonzero,2.0423874796579318,5.654052822382043,-1.791324422590826,-3.6616245142560713
single_unit,2.0423874796579313,5.654052822346232,1.7913244225811022,-3.6616245142149784
pair_c_nonzero,2.0423874796579398,5.654052819092709,1.7913244214288382,-3.6616245098472717
single_unit,2.0423874796579313,5.654052822345636,-1.791324422581044,-3.6616245142145405
single_unit,2.042387479657931,5.654052822346918,-1.7913244225812701,-3.661624514215723
pair_c_nonzero,2.042387479657932,5.654052816585506,1.7913244204828351,-3.6616245063444914
pair_c_nonzero,2.042387479657932,5.654052819797137,-1.7913244220936673,-3.6616245117729664
pair_c_nonzero,2.0423874796579318,5.654052822686017,-1.7913244226356957,-3.6616245145159985
pair_c_nonzero,2.0423874796579327,5.654052822355327,1.7913244225786973,-3.661624514213914
pair_c_nonzero,2.0423874796579327,5.654052785787925,1.7913244180644072,-3.6616244850297393
pair_c_nonzero,2.0423874796579318,5.654052842554653,-1.7913244267594373,-3.6616245343156217
pair_c_nonzero,2.0423874796579327,5.654052822347066,1.791324422581294,-3.6616245142158537
pair_c_nonzero,2.0423874796579318,5.654052822225912,-1.7913244224822613,-3.661624513920782
pair_c_nonzero,2.0423874796579344,5.654052822337608,-1.7913244225799003,-3.6616245142077704
pair_c_nonzero,2.0423874796579327,5.654052818666284,1.791324420467673,-3.6616245073632676
single_unit,2.0423874796579327,5.654052822346929,1.7913244225812712,-3.6616245142157293
pair_c_nonzero,2.0423874796579318,5.654052825049263,1.7913244230713579,-3.661624516741669
pair_c_nonzero,2.0423874796579313,5.6540528221503,1.7913244225546228,-3.661624514053197
single_unit,2.04238747965793,5.654052822346516,1.7913244225811369,-3.661624514215203
single_unit,2.0423874796579318,5.654052822346921,1.7913244225812706,-3.661624514215725
single_unit,2.042387479657931,5.6540528223469195,-1.7913244225812703,-3.661624514215724
pair_c_nonzero,2.0423874796579318,5.654052822239181,1.7913244225666323,-3.661624514126582
single_unit,2.042387479657931,5.6540528223469595,-1.7913244225812732,-3.6616245142157497
single_unit,2.0423874796579327,5.654052822290022,1.7913244225729796,-3.661624514167325
single_unit,2.042387479657931,5.654052822347019,-1.7913244225812819,-3.6616245142158
pair_c_nonzero,2.0423874796579327,5.654052818929025,-1.7913244222294675,-3.661624511653425
pair_c_nonzero,2.0423874796579327,5.654052852142536,1.7913244272936555,-3.6616245404353243
single_unit,2.0423874796579327,5.654052822346959,1.7913244225812794,-3.661624514215765
single_unit,2.0423874796579313,5.654052822346597,1.7913244225812024,-3.661624514215399
single_unit,2.0423874796579318,5.654052822348705,1.7913244225815246,-3.6616245142172286
pair_c_nonzero,2.0423874796579327,5.654052822338153,1.7913244225810878,-3.661624514210851
single_unit,2.0423874796579313,5.65405282234693,1.7913244225812754,-3.6616245142157404
single_unit,2.0423874796579313,5.654052822346921,-1.7913244225812706,-3.6616245142157258
single_unit,2.042387479657931,5.654052822346919,-1.7913244225812701,-3.6616245142157227
single_unit,2.0423874796579313,5.654052822346923,1.7913244225812703,-3.6616245142157258
single_unit,2.0423874796579313,5.654052822346919,-1.7913244225812701,-3.661624514215723
single_unit,2.0423874796579313,5.65405282234691,-1.7913244225811797,-3.6616245142155046
pair_c_nonzero,2.0423874796579318,5.654052820602748,-1.7913244223417595,-3.6616245127666343
pair_c_nonzero,2.0423874796579318,5.654052822357337,-1.7913244225837328,-3.661624514226813
single_unit,2.0423874796579318,5.654052822348294,1.791324422581569,-3.661624514217126
single_unit,2.042387479657931,5.654052822346883,-1.791324422581264,-3.6616245142156902
pair_c_nonzero,2.042387479657932,5.654052821858588,1.7913244224582021,-3.661624513677852
pair_c_nonzero,2.0423874796579318,5.654052822377816,-1.7913244225907714,-3.6616245142538
single_unit,2.0423874796579313,5.6540528223469355,1.7913244225812726,-3.6616245142157373
single_unit,2.0423874796579318,5.654052822346922,1.7913244225812714,-3.6616245142157275
single_unit,2.0423874796579318,5.654052822347504,-1.7913244225813252,-3.6616245142161494
single_unit,2.0423874796579318,5.654052822248781,-1.7913244225682547,-3.661624514135275
pair_c_nonzero,2.0423874796579327,5.654052831567454,1.7913244240753552,-3.661624522414081
single_unit,2.0423874796579313,5.654052822346923,-1.7913244225812712,-3.6616245142157275
single_unit,2.0423874796579327,5.654052822440498,-1.7913244225970741,-3.661624514300438
single_unit,2.042387479657931,5.654052822346871,1.7913244225812603,-3.6616245142156756
single_unit,2.042387479657932,5.6540528223469195,1.7913244225812706,-3.6616245142157244
pair_c_nonzero,2.0423874796579327,5.654052822335062,-1.7913244225796523,-3.6616245142058954
pair_c_nonzero,2.042387479657932,5.654052822331013,1.7913244225804463,-3.6616245142057187
single_unit,2.0423874796579327,5.654052822510406,1.7913244226171785,-3.6616245143833064
single_unit,2.0423874796579318,5.65405282234685,-1.7913244225812532,-3.661624514215648
single_unit,2.0423874796579313,5.654052822346919,-1.7913244225812701,-3.661624514215723
single_unit,2.042387479657932,5.654052822341876,1.791324422580309,-3.6616245142108994
single_unit,2.0423874796579313,5.6540528223460145,1.7913244225811777,-3.661624514215046
single_unit,2.0423874796579313,5.654052822346626,1.791324422581179,-3.661624514215359
pair_c_nonzero,2.042387479657932,5.654052822720059,-1.791324422516363,-3.661624514251682
single_unit,2.0423874796579313,5.654052822345516,-1.7913244225810276,-3.6616245142144406
pair_c_nonzero,2.0423874796579318,5.654052815401741,1.7913244213903752,-3.661624507885916
pair_c_nonzero,2.042387479657932,5.654052816936351,1.7913244206999206,-3.6616245070345235
single_unit,2.0423874796579318,5.654052822346857,1.7913244225812577,-3.661624514215662
pair_c_nonzero,2.0423874796579318,5.654052820669794,1.7913244223098055,-3.661624512725217
single_unit,2.042387479657931,5.6540528223469115,1.7913244225812701,-3.66162451421572
pair_c_nonzero,2.0423874796579318,5.654052820190538,-1.7913244222015425,-3.6616245122268785
single_unit,2.0423874796579313,5.654052822346919,-1.7913244225812701,-3.661624514215723
single_unit,2.0423874796579318,5.654052822325433,1.7913244225766907,-3.6616245141940285
single_unit,2.0423874796579313,5.654052822346948,-1.7913244225812763,-3.661624514215751
single_unit,2.042387479657931,5.65405282234679,-1.7913244225811447,-3.6616245142153607
pair_c_nonzero,2.0423874796579327,5.654052822346911,-1.7913244225812623,-3.661624514215701
single_unit,2.0423874796579318,5.65405282234831,-1.7913244225817082,-3.6616245142174613
pair_c_nonzero,2.042387479657932,5.654052826629572,1.7913244252393563,-3.6616245226580273
single_unit,2.0423874796579313,5.654052822346921,-1.7913244225812706,-3.6616245142157258
single_unit,2.042387479657932,5.654052822063611,1.791324422535351,-3.6616245139637926
pair_c_nonzero,2.0423874796579327,5.654052824367739,1.791324422428937,-3.6616245148804527
single_unit,2.0423874796579327,5.654052823071831,-1.7913244227192986,-3.6616245149087963
single_unit,2.0423874796579313,5.654052822346927,-1.791324422581271,-3.661624514215728
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812701,-3.661624514215723
single_unit,2.0423874796579313,5.6540528223469195,1.7913244225812701,-3.661624514215723
single_unit,2.042387479657931,5.6540528223469195,-1.7913244225812703,-3.661624514215724
single_unit,2.0423874796579318,5.6540528416729945,-1.7913244262066041,-3.6616245325643675
single_unit,2.0423874796579313,5.654052822346444,-1.791324422581263,-3.6616245142154646
pair_c_nonzero,2.0423874796579327,5.654052822343885,-1.79132442258182,-3.6616245142154815
single_unit,2.0423874796579313,5.654052822346924,1.791324422581271,-3.661624514215728
single_unit,2.042387479657931,5.65405282234689,1.7913244225812712,-3.6616245142157116
single_unit,2.0423874796579327,5.654052822282621,1.7913244225773783,-3.661624514173953
single_unit,2.0423874796579313,5.654052822346919,-1.7913244225812701,-3.661624514215723
single_unit,2.0423874796579318,5.654052822346916,1.7913244225812694,-3.66162451421572
single_unit,2.0423874796579327,5.654052821209779,1.791324422298688,-3.6616245129726543
pair_c_nonzero,2.0423874796579318,5.654052822169609,-1.7913244225615628,-3.6616245140793615
single_unit,2.0423874796579318,5.654052822346923,1.7913244225812714,-3.6616245142157284
pair_c_nonzero,2.042387479657932,5.65405284910735,1.7913244283658274,-3.6616245414268866
single_unit,2.0423874796579313,5.654052822346937,-1.7913244225812734,-3.661624514215739
single_unit,2.0423874796579313,5.6540528223469275,-1.7913244225812721,-3.6616245142157324
single_unit,2.0423874796579313,5.6540528223469195,-1.7913244225812701,-3.661624514215723
pair_c_nonzero,2.0423874796579313,5.654052808693425,-1.7913244174758605,-3.661624495249702
pair_c_nonzero,2.0423874796579318,5.65405282375381,-1.791324422867528,-3.6616245156041765
single_unit,2.0423874796579313,5.654052822346491,-1.7913244225811873,-3.66162451421531
single_unit,2.0423874796579318,5.654052822346921,1.7913244225812706,-3.661624514215725
single_unit,2.0423874796579327,5.654052822347337,-1.7913244225809961,-3.6616245142152897
pair_c_nonzero,2.0423874796579318,5.654052820525176,-1.7913244223048754,-3.6616245126402913
single_unit,2.0423874796579313,5.654052822346906,-1.7913244225812637,-3.661624514215701
single_unit,2.0423874796579318,5.654052822299127,-1.791324422574311,-3.661624514175081
single_unit,2.042387479657931,5.654052822346916,-1.79132442258127,-3.661624514215721
single_unit,2.0423874796579327,5.65405282234676,-1.7913244225812444,-3.661624514215581
single_unit,2.0423874796579318,5.654052824625279,-1.7913244232056895,-3.6616245168437436
pair_c_nonzero,2.042387479657932,5.654052822271362,1.7913244228447287,-3.661624514799066
pair_c_nonzero,2.0423874796579318,5.654052822038292,-1.7913244224945704,-3.661624513854737
single_unit,2.0423874796579313,5.654052822346921,-1.7913244225812706,-3.6616245142157258
pair_c_nonzero,2.0423874796579318,5.654052823338685,-1.7913244226668148,-3.6616245149202102
single_unit,2.0423874796579313,5.654052822346921,-1.7913244225812706,-3.6616245142157258
pair_c_nonzero,2.0423874796579318,5.6540528222988895,-1.7913244225765759,-3.6616245141803048
pair_c_nonzero,2.0423874796579327,5.654052822256654,-1.7913244225891716,-3.6616245141886195
single_unit,2.0423874796579313,5.654052822346915,-1.7913244225812686,-3.661624514215717
single_unit,2.042387479657931,5.654052822346916,1.7913244225812697,-3.661624514215721
pair_c_nonzero,2.0423874796579327,5.654052821935742,1.7913244224924278,-3.661624513797711
single_unit,2.0423874796579318,5.654052822346921,1.7913244225812706,-3.661624514215725
single_unit,2.0423874796579313,5.654052822346959,1.7913244225812732,-3.6616245142157493
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812701,-3.661624514215723
pair_c_nonzero,2.0423874796579318,5.654052821760512,-1.7913244224777183,-3.6616245136741945
single_unit,2.0423874796579313,5.654052822346924,-1.791324422581271,-3.661624514215727
pair_c_nonzero,2.0423874796579318,5.654052821864915,1.791324422415058,-3.6616245135792576
single_unit,2.0423874796579313,5.654052822346922,1.7913244225812706,-3.6616245142157258
pair_c_nonzero,2.0423874796579327,5.6540528218724715,1.7913244224901153,-3.661624513760187
single_unit,2.0423874796579318,5.654052822346839,-1.791324422581256,-3.6616245142156485
pair_c_nonzero,2.042387479657932,5.654052822347277,1.7913244225792133,-3.6616245142110513
single_unit,2.042387479657931,5.6540528223468725,-1.791324422581258,-3.661624514215669
single_unit,2.0423874796579318,5.654052822347215,1.7913244225813123,-3.661624514215973
pair_c_nonzero,2.0423874796579318,5.6540528234476515,-1.7913244227671694,-3.6616245152122144
single_unit,2.0423874796579318,5.654052822345693,-1.7913244225805163,-3.6616245142133232
single_unit,2.0423874796579327,5.6540528223469195,-1.7913244225812701,-3.661624514215724
pair_c_nonzero,2.0423874796579318,5.65405282239798,-1.7913244225973133,-3.6616245142794552
single_unit,2.0423874796579313,5.654052822346809,1.7913244225812561,-3.6616245142156343
pair_c_nonzero,2.0423874796579313,5.6540528223594375,-1.7913244227021847,-3.661624514507374
pair_c_nonzero,2.0423874796579318,5.654052823114395,-1.7913244227270244,-3.6616245149485955
single_unit,2.0423874796579313,5.654052822347573,-1.7913244225814176,-3.6616245142164017
single_unit,2.0423874796579313,5.6540528223469195,-1.7913244225812706,-3.661624514215725
single_unit,2.0423874796579398,5.6540528223469195,-1.7913244225812701,-3.661624514215724
pair_c_nonzero,2.0423874796579358,5.654052823518789,-1.7913244234532233,-3.6616245168670254
single_unit,2.042387479657936,5.6540528223471815,-1.7913244225814433,-3.661624514216264
pair_c_nonzero,2.0423874796579327,5.654052829246665,1.7913244233017747,-3.661624519412606
pair_c_nonzero,2.0423874796579318,5.6540528122062605,-1.7913244203166774,-3.6616245037330093
pair_c_nonzero,2.0423874796579318,5.654052822332751,-1.7913244225796492,-3.6616245142047177
pair_c_nonzero,2.0423874796579318,5.654052810505374,-1.791324418851587,-3.6616244994140716
single_unit,2.042387479657931,5.654052822346744,-1.7913244225812417,-3.661624514215567
pair_c_nonzero,2.0423874796579313,5.654052813121114,-1.7913244209649546,-3.6616245057262877
single_unit,2.0423874796579313,5.654052822346958,-1.7913244225812766,-3.6616245142157577
pair_c_nonzero,2.0423874796579304,5.654052699565947,-1.7913244036377505,-3.661624407291831
single_unit,2.0423874796579313,5.654052822346929,1.7913244225812714,-3.661624514215731
single_unit,2.0423874796579313,5.654052822346934,-1.791324422581266,-3.6616245142157204
single_unit,2.042387479657932,5.654052822346937,1.7913244225812897,-3.661624514215778
single_unit,2.0423874796579327,5.6540528172046445,1.7913244215452215,-3.6616245091650024
single_unit,2.042387479657932,5.654052822346887,1.7913244225814233,-3.661624514216069
single_unit,2.0423874796579313,5.654052822346919,-1.7913244225812701,-3.661624514215723
single_unit,2.0423874796579313,5.654052822346913,-1.7913244225812677,-3.6616245142157133
single_unit,2.0423874796579318,5.654052822348093,-1.7913244225813674,-3.6616245142165473
pair_c_nonzero,2.042387479657932,5.654052825404012,1.7913244230162295,-3.6616245167913744
single_unit,2.0423874796579313,5.654052822347521,1.7913244225814704,-3.661624514216501
single_unit,2.0423874796579318,5.654052822346919,1.79132442258127,-3.661624514215721
single_unit,2.0423874796579327,5.654052829774725,1.7913244242026927,-3.6616245218059693
pair_c_nonzero,2.0423874796579318,5.654052822465405,-1.7913244226010898,-3.661624514322538
pair_c_nonzero,2.0423874796579318,5.654052821408737,-1.7913244223818297,-3.6616245132696617
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812701,-3.661624514215723
single_unit,2.0423874796579313,5.6540528223469355,1.7913244225812717,-3.6616245142157355
pair_c_nonzero,2.0423874796579318,5.654052822336253,-1.7913244225789382,-3.6616245142048154
single_unit,2.0423874796579318,5.654052822346914,1.7913244225812692,-3.6616245142157187
single_unit,2.042387479657931,5.654052822346062,-1.7913244225810456,-3.661624514214758
single_unit,2.0423874796579313,5.6540528223469195,-1.7913244225812701,-3.661624514215723
pair_c_nonzero,2.0423874796579327,5.654052894479414,1.7913244320370685,-3.661624573084129
single_unit,2.0423874796579313,5.6540528223463875,-1.7913244225812652,-3.6616245142154416
single_unit,2.0423874796579313,5.654052822346924,-1.791324422581271,-3.6616245142157267
single_unit,2.0423874796579318,5.654052822346722,1.7913244225812355,-3.661624514215541
single_unit,2.0423874796579327,5.654052825871186,1.7913244232708516,-3.6616245176289275
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812701,-3.661624514215723
pair_c_nonzero,2.0423874796579327,5.654052821290955,1.7913244225813096,-3.6616245136806467
pair_c_nonzero,2.0423874796579327,5.654052822353361,1.7913244225827174,-3.6616245142224018
pair_c_nonzero,2.0423874796579318,5.654052822366711,1.791324422581465,-3.661624514226214
pair_c_nonzero,2.042387479657932,5.6540528197703415,1.7913244224708291,-3.6616245126493085
pair_c_nonzero,2.042387479657931,5.6540528223475635,-1.791324422581402,-3.66162451421636
single_unit,2.0423874796579313,5.654052822347,-1.7913244225812808,-3.6616245142157897
pair_c_nonzero,2.0423874796579318,5.654052822337558,-1.7913244225785254,-3.6616245142045027
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812701,-3.661624514215723
single_unit,2.0423874796579313,5.654052822346911,-1.7913244225812708,-3.6616245142157204
single_unit,2.042387479657931,5.654052822346922,-1.791324422581271,-3.6616245142157267
single_unit,2.0423874796579318,5.654052822346886,1.7913244225812637,-3.661624514215692
single_unit,2.0423874796579318,5.654052822346903,-1.7913244225812668,-3.6616245142157062
single_unit,2.0423874796579318,5.654052822447881,-1.791324422595661,-3.661624514300847
single_unit,2.0423874796579313,5.654052822348279,-1.7913244225815192,-3.6616245142170003
single_unit,2.0423874796579313,5.654052822347005,1.791324422581364,-3.6616245142159882
single_unit,2.0423874796579318,5.654052822941168,-1.7913244226551288,-3.661624514691164
single_unit,2.0423874796579318,5.654052822533539,1.7913244226145353,-3.6616245143887935
pair_c_nonzero,2.042387479657932,5.654052822329154,1.7913244225778067,-3.6616245141985484
single_unit,2.0423874796579327,5.654052821825108,1.791324422489927,-3.661624513735739
pair_c_nonzero,2.0423874796579327,5.654052821999403,1.7913244225099938,-3.6616245138714207
single_unit,2.0423874796579313,5.654052822347521,1.7913244225813547,-3.661624514216228
pair_c_nonzero,2.042387479657932,5.654052830769919,1.7913244237595087,-3.6616245212646383
pair_c_nonzero,2.0423874796579313,5.6540528229156735,-1.7913244227816394,-3.66162451497675
single_unit,2.0423874796579327,5.654052822346623,-1.791324422581176,-3.661624514215352
single_unit,2.0423874796579313,5.654052822346883,-1.7913244225812783,-3.6616245142157235
pair_c_nonzero,2.042387479657932,5.654052867353744,1.7913244314416714,-3.6616245579318094
pair_c_nonzero,2.0423874796579313,5.65405282822049,-1.7913244234529269,-3.661624519249187
single_unit,2.042387479657932,5.654052822353999,1.7913244225755638,-3.661624514205847
single_unit,2.0423874796579318,5.654052822346404,-1.7913244225812395,-3.6616245142153905
pair_c_nonzero,2.0423874796579318,5.654052822346955,-1.791324422581276,-3.661624514215755
single_unit,2.0423874796579313,5.654052822346942,-1.7913244225812743,-3.661624514215745
single_unit,2.0423874796579327,5.65405282234689,1.7913244225812668,-3.6616245142156982
pair_c_nonzero,2.0423874796579318,5.65405282179016,-1.79132442251399,-3.6616245137748065
pair_c_nonzero,2.0423874796579318,5.654052822159897,1.7913244225908058,-3.6616245141434387
single_unit,2.0423874796579327,5.654052822346964,-1.7913244225812823,-3.661624514215773
single_unit,2.042387479657931,5.654052822346903,-1.791324422581265,-3.6616245142157036
pair_c_nonzero,2.0423874796579327,5.654052830116293,1.7913244242594484,-3.6616245221129944
single_unit,2.0423874796579313,5.654052822346707,-1.7913244225812321,-3.661624514215526
single_unit,2.0423874796579318,5.654052822347081,-1.7913244225812681,-3.661624514215801
single_unit,2.0423874796579318,5.654052822346919,1.7913244225812701,-3.661624514215723
single_unit,2.0423874796579327,5.654052822347556,1.7913244225813187,-3.6616245142161503
pair_c_nonzero,2.042387479657932,5.65405283076085,1.7913244246537405,-3.6616245233700018
pair_c_nonzero,2.0423874796579318,5.6540528240110435,-1.791324422733674,-3.6616245154187137
single_unit,2.0423874796579313,5.654052822346919,-1.7913244225812701,-3.661624514215723
single_unit,2.0423874796579318,5.654052822346921,1.7913244225812706,-3.661624514215725
pair_c_nonzero,2.0423874796579327,5.654052822345393,-1.7913244225802705,-3.6616245142125914
single_unit,2.0423874796579313,5.654052822346923,1.7913244225812712,-3.6616245142157275
single_unit,2.0423874796579327,5.654052822568766,1.7913244226229774,-3.661624514426565
pair_c_nonzero,2.042387479657932,5.654052823003538,1.791324422655386,-3.6616245147233792
pair_c_nonzero,2.0423874796579327,5.654052822344893,1.791324422583886,-3.6616245142208683
single_unit,2.0423874796579313,5.654052822346812,1.79132442258125,-3.66162451421562
single_unit,2.0423874796579313,5.654052822346914,-1.791324422581268,-3.661624514215715
pair_c_nonzero,2.0423874796579318,5.654052825528319,1.7913244232986114,-3.66162451752066
pair_c_nonzero,2.0423874796579327,5.654052822156868,1.7913244225732192,-3.6616245141004073
single_unit,2.0423874796579318,5.654052822345866,-1.7913244225809322,-3.6616245142143913
pair_c_nonzero,2.0423874796579313,5.65405282703391,-1.7913244237157668,-3.661624519267993
pair_c_nonzero,2.0423874796579318,5.654052822699158,-1.791324422640417,-3.661624514533799
single_unit,2.0423874796579318,5.654052822346926,1.791324422581272,-3.66162451421573
single_unit,2.0423874796579327,5.654052822348148,-1.791324422581115,-3.6616245142159816
single_unit,2.0423874796579318,5.654052822346926,1.7913244225812717,-3.6616245142157293
single_unit,2.042387479657932,5.654052822235108,1.791324422567175,-3.6616245141257986
single_unit,2.0423874796579318,5.65405282234391,-1.7913244225806808,-3.6616245142128068
single_unit,2.0423874796579313,5.65405282234709,-1.7913244225812972,-3.661624514215873
pair_c_nonzero,2.0423874796579318,5.654052822322671,-1.7913244225755585,-3.6616245141899566
single_unit,2.0423874796579327,5.654052818178639,1.7913244221565596,-3.661624511101097
pair_c_nonzero,2.0423874796579327,5.654052822048332,1.7913244224964568,-3.6616245138642767
pair_c_nonzero,2.042387479657932,5.654052818028561,1.7913244219885065,-3.6616245106285126
pair_c_nonzero,2.0423874796579398,5.654052821269907,-1.7913244224720284,-3.6616245134121286
pair_c_nonzero,2.0423874796579327,5.654052823014659,1.7913244227072704,-3.6616245148514395
pair_c_nonzero,2.0423874796579327,5.654052822345578,1.7913244225809462,-3.66162451421428
pair_c_nonzero,2.0423874796579327,5.654052872369081,1.7913244321119894,-3.6616245620552474
single_unit,2.0423874796579313,5.654052822346991,1.7913244225812854,-3.661624514215795
single_unit,2.0423874796579327,5.654052786974498,1.791324416472834,-3.6616244818757453
single_unit,2.0423874796579327,5.654052817853198,1.791324421897856,-3.661624510325744
