a,w2,solved,budget,opt,src,gstar,R
3.0,3.528131008148194,True,2000,adam,sweep,1.0489010419504075,1.850330145292091
3.0,3.322145462036133,True,2000,adam,sweep,1.0489010419504075,1.7423009183202587
3.0,1.7999082803726196,True,2000,adam,sweep,1.0489010419504075,0.9439628353490034
3.0,3.3552615642547607,True,2000,adam,sweep,1.0489010419504075,1.7596686753814863
3.0,0.6282181143760681,False,2000,adam,sweep,1.0489010419504075,0.32946931737058904
3.0,2.88857102394104,True,2000,adam,sweep,1.0489010419504075,1.5149125783797561
3.0,3.523231029510498,True,2000,adam,sweep,1.0489010419504075,1.847760348942784
3.0,3.375781536102295,True,2000,adam,sweep,1.0489010419504075,1.770430385307322
1.3,0.1637191474437713,False,2000,adam,refine,0.08578310157628577,0.00702216812757597
1.3,3.9361572265625,False,2000,adam,refine,0.08578310157628577,0.16882788759322112
1.3,5.385982990264893,False,2000,adam,refine,0.08578310157628577,0.2310131629710203
1.3,3.4606149196624756,False,2000,adam,refine,0.08578310157628577,0.14843114058490808
1.3,0.6756086349487305,False,2000,adam,refine,0.08578310157628577,0.02897790207881136
1.3,4.405828475952148,False,2000,adam,refine,0.08578310157628577,0.18897281584014775
1.3,0.7371331453323364,False,2000,adam,refine,0.08578310157628577,0.031616783740645416
1.3,5.4600830078125,False,2000,adam,refine,0.08578310157628577,0.2341914276370658
1.3,0.6512607336044312,False,2000,adam,refine,0.08578310157628577,0.02793358283171765
1.3,4.118483543395996,False,2000,adam,refine,0.08578310157628577,0.17664814607170004
1.3,5.126456260681152,False,2000,adam,refine,0.08578310157628577,0.2198816590681987
1.3,0.4990554749965668,False,2000,adam,refine,0.08578310157628577,0.021405263251916017
1.3,5.01946496963501,False,2000,adam,refine,0.08578310157628577,0.2152926366744041
1.3,0.585280179977417,False,2000,adam,refine,0.08578310157628577,0.02510357456479479
1.3,0.4957201182842254,False,2000,adam,refine,0.08578310157628577,0.02126220463009205
1.3,3.1698403358459473,False,2000,adam,refine,0.08578310157628577,0.13595936775524034
1.3,0.3276613056659698,False,2000,adam,refine,0.08578310157628577,0.014053901533281154
1.3,0.8541456460952759,False,2000,adam,refine,0.08578310157628577,0.03663563135996664
1.3,4.123405933380127,False,2000,adam,refine,0.08578310157628577,0.17685927501170343
1.3,4.676105499267578,False,2000,adam,refine,0.08578310157628577,0.20056541651254955
1.3,3.105721950531006,False,2000,adam,refine,0.08578310157628577,0.1332092307750508
1.3,0.9771661758422852,False,2000,adam,refine,0.08578310157628577,0.04191217265959474
1.3,2.485069751739502,False,2000,adam,refine,0.08578310157628577,0.10658849546881248
1.3,3.22869610786438,False,2000,adam,refine,0.08578310157628577,0.1384837830899443
1.3,3.5849363803863525,False,2000,adam,refine,0.08578310157628577,0.15376348083160235
1.3,1.7464511394500732,False,2000,adam,refine,0.08578310157628577,0.07490799774673283
1.3,0.3551420867443084,False,2000,adam,refine,0.08578310157628577,0.01523259485060055
1.3,3.16447377204895,False,2000,adam,refine,0.08578310157628577,0.13572918751158364
1.3,3.468597888946533,False,2000,adam,refine,0.08578310157628577,0.1487735425173954
1.3,0.3514174520969391,False,2000,adam,refine,0.08578310157628577,0.015072839494455632
1.3,3.996425867080689,False,2000,adam,refine,0.08578310157628577,0.17141290304893933
1.3,5.328344345092773,False,2000,adam,refine,0.08578310157628577,0.22854095209426062
1.3,3.677956342697144,False,2000,adam,refine,0.08578310157628577,0.15775325126936682
1.3,4.255018711090088,False,2000,adam,refine,0.08578310157628577,0.18250435115121877
1.3,3.754448890686035,False,2000,adam,refine,0.08578310157628577,0.1610341352763468
1.3,2.5608391761779785,False,2000,adam,refine,0.08578310157628577,0.10983836358530374
1.3,5.134210586547852,False,2000,adam,refine,0.08578310157628577,0.22021425412993806
1.3,0.3169082701206207,False,2000,adam,refine,0.08578310157628577,0.013592687163061109
1.3,5.991888523101807,False,2000,adam,refine,0.08578310157628577,0.2570013909055116
1.3,5.088850975036621,False,2000,adam,refine,0.08578310157628577,0.21826871004907367
1.3,4.60363245010376,False,2000,adam,refine,0.08578310157628577,0.19745693504356807
1.3,2.8791213035583496,False,2000,adam,refine,0.08578310157628577,0.1234899776167971
1.3,4.712850093841553,False,2000,adam,refine,0.08578310157628577,0.20214144915690893
1.3,2.7745161056518555,False,2000,adam,refine,0.08578310157628577,0.11900329845808696
1.3,5.758046627044678,False,2000,adam,refine,0.08578310157628577,0.24697154934438162
1.3,2.6864681243896484,False,2000,adam,refine,0.08578310157628577,0.11522678399798557
1.3,0.5616170763969421,False,2000,adam,refine,0.08578310157628577,0.024088627355767767
1.3,3.4906868934631348,False,2000,adam,refine,0.08578310157628577,0.14972097417647875
1.3,0.6999469995498657,False,2000,adam,refine,0.08578310157628577,0.03002181228020129
1.3,2.6749236583709717,False,2000,adam,refine,0.08578310157628577,0.1147316239474235
1.3,1.0183364152908323,False,2000,adam,refine,0.08578310157628577,0.043678028075862095
1.3,4.511268138885498,False,2000,adam,refine,0.08578310157628577,0.19349528649793818
1.3,4.119558334350586,False,2000,adam,refine,0.08578310157628577,0.17669424552251548
1.3,4.018772602081299,False,2000,adam,refine,0.08578310157628577,0.17237138916816716
1.3,1.4461734294891355,False,2000,adam,refine,0.08578310157628577,0.06202862109939603
1.3,0.107500746846199,False,2000,adam,refine,0.08578310157628577,0.0046108737431170355
1.3,3.427875518798828,False,2000,adam,refine,0.08578310157628577,0.14702689690999157
1.3,0.7283892035484314,False,2000,adam,refine,0.08578310157628577,0.031241742517532492
1.3,1.6177858114242554,False,2000,adam,refine,0.08578310157628577,0.0693893422950404
1.3,0.1651574671268463,False,2000,adam,refine,0.08578310157628577,0.007083859889312168
1.3,4.116603851318359,False,2000,adam,refine,0.08578310157628577,0.176567523163486
1.3,5.1576151847839355,False,2000,adam,refine,0.08578310157628577,0.22121811364385713
1.3,4.099820137023926,False,2000,adam,refine,0.08578310157628577,0.17584764362941263
1.3,5.237949371337891,False,2000,adam,refine,0.08578310157628577,0.22466377148646022
1.3,2.9778056144714355,False,2000,adam,refine,0.08578310157628577,0.1277227007503186
1.3,0.2367566078901291,False,2000,adam,refine,0.08578310157628577,0.010154858071747902
1.3,0.1924920678138733,False,2000,adam,refine,0.08578310157628577,0.008256283302953391
1.3,5.294900894165039,False,2000,adam,refine,0.08578310157628577,0.22710651062026294
1.3,0.6878201961517334,False,2000,adam,refine,0.08578310157628577,0.029501674876352475
1.3,4.1030049324035645,False,2000,adam,refine,0.08578310157628577,0.17598424444218824
1.3,0.8265682458877563,False,2000,adam,refine,0.08578310157628577,0.035452793898360875
1.3,5.769857883453369,False,2000,adam,refine,0.08578310157628577,0.2474781524485068
1.3,3.563300848007202,False,2000,adam,refine,0.08578310157628577,0.15283549929573353
1.3,3.8334884643554688,False,2000,adam,refine,0.08578310157628577,0.16442426516466246
1.3,0.3346596658229828,False,2000,adam,refine,0.08578310157628577,0.014354072053389393
1.3,5.224520683288574,False,2000,adam,refine,0.08578310157628577,0.22408779423097486
1.3,4.6055498123168945,False,2000,adam,refine,0.08578310157628577,0.19753917368231202
1.3,5.577319622039795,False,2000,adam,refine,0.08578310157628577,0.23921988783042575
1.3,3.1692538261413574,False,2000,adam,refine,0.08578310157628577,0.1359342114444582
1.3,0.2582497894763946,False,2000,adam,refine,0.08578310157628577,0.011076733961353986
1.3,0.4914469420909881,False,2000,adam,refine,0.08578310157628577,0.021078921476373132
1.3,2.6498255729675293,False,2000,adam,refine,0.08578310157628577,0.1136551281426566
1.3,1.1466493606567385,False,2000,adam,refine,0.08578310157628577,0.04918156928880007
1.3,3.886425256729126,False,2000,adam,refine,0.08578310157628577,0.16669480628331856
1.3,4.9853515625,False,2000,adam,refine,0.08578310157628577,0.21382945973971623
1.3,4.6125030517578125,False,2000,adam,refine,0.08578310157628577,0.19783740890493426
1.3,0.5619500875473022,False,2000,adam,refine,0.08578310157628577,0.024102910720436455
1.3,3.6981029510498047,False,2000,adam,refine,0.08578310157628577,0.15861737054473377
1.3,4.770239353179932,False,2000,adam,refine,0.08578310157628577,0.2046029634885149
1.3,5.3853936195373535,False,2000,adam,refine,0.08578310157628577,0.23098788394652703
1.3,5.600954055786133,False,2000,adam,refine,0.08578310157628577,0.2402336053458058
1.3,4.368477821350098,False,2000,adam,refine,0.08578310157628577,0.1873707883413135
1.3,0.6850809454917908,False,2000,adam,refine,0.08578310157628577,0.029384184167550093
1.3,4.2161641120910645,False,2000,adam,refine,0.08578310157628577,0.18083781714489924
1.3,3.3870084285736084,False,2000,adam,refine,0.08578310157628577,0.14527404403403293
1.3,5.380850791931152,False,2000,adam,refine,0.08578310157628577,0.2307930350255339
1.3,5.037208557128906,False,2000,adam,refine,0.08578310157628577,0.21605368665856242
1.3,2.999221086502075,False,2000,adam,refine,0.08578310157628577,0.12864124355657283
1.3,1.688067078590393,False,2000,adam,refine,0.08578310157628577,0.07240381483515183
1.3,0.2043384313583374,False,2000,adam,refine,0.08578310157628577,0.008764392206575577
1.3,4.285480976104736,False,2000,adam,refine,0.08578310157628577,0.18381092493821644
1.3,1.6860237121582031,False,2000,adam,refine,0.08578310157628577,0.07231617168004677
1.3,3.1460556983947754,False,2000,adam,refine,0.08578310157628577,0.13493920777002585
1.3,0.2236586809158325,False,2000,adam,refine,0.08578310157628577,0.009593067671710474
1.3,4.030365467071533,False,2000,adam,refine,0.08578310157628577,0.17286862512567588
1.3,3.757131338119507,False,2000,adam,refine,0.08578310157628577,0.16114918960667607
1.3,5.117865085601807,False,2000,adam,refine,0.08578310157628577,0.21951317024595313
1.3,3.129678249359131,False,2000,adam,refine,0.08578310157628577,0.13423675358293327
1.3,4.539523124694824,False,2000,adam,refine,0.08578310157628577,0.19470718665679715
1.3,4.37950325012207,False,2000,adam,refine,0.08578310157628577,0.1878436860794476
1.3,4.747137069702148,False,2000,adam,refine,0.08578310157628577,0.20361207072340548
1.3,3.144810438156128,False,2000,adam,refine,0.08578310157628577,0.13488579662725544
1.3,2.9853014945983887,False,2000,adam,refine,0.08578310157628577,0.12804421067348565
1.3,4.500885009765625,False,2000,adam,refine,0.08578310157628577,0.19304993798795328
1.3,4.1721510887146,False,2000,adam,refine,0.08578310157628577,0.1789500303174079
1.3,4.82742166519165,False,2000,adam,refine,0.08578310157628577,0.20705560152834898
1.3,6.403797149658203,False,2000,adam,refine,0.08578310157628577,0.27466879068152944
1.3,0.286804586648941,False,2000,adam,refine,0.08578310157628577,0.012301493494525379
1.3,5.291589260101318,False,2000,adam,refine,0.08578310157628577,0.22696446949962712
1.3,4.187794208526611,False,2000,adam,refine,0.08578310157628577,0.1796209879853098
1.3,0.6404409408569336,False,2000,adam,refine,0.08578310157628577,0.02746950514157118
1.3,0.7284201383590698,False,2000,adam,refine,0.08578310157628577,0.03124306935953411
1.3,2.3269472122192383,False,2000,adam,refine,0.08578310157628577,0.09980637453422896
1.3,5.038852691650391,False,2000,adam,refine,0.08578310157628577,0.2161242061378932
1.3,5.012995719909668,False,2000,adam,refine,0.08578310157628577,0.21501516052124842
1.3,0.3062382936477661,False,2000,adam,refine,0.08578310157628577,0.013135035325267375
1.3,3.59688949584961,False,2000,adam,refine,0.08578310157628577,0.15427616849057119
1.3,4.897928237915039,False,2000,adam,refine,0.08578310157628577,0.2100797377732121
1.3,0.8072677850723267,False,2000,adam,refine,0.08578310157628577,0.03462496720306131
1.3,4.588379383087158,False,2000,adam,refine,0.08578310157628577,0.19680270734495056
1.3,5.0134358406066895,False,2000,adam,refine,0.08578310157628577,0.21503403798047763
1.3,4.184962272644043,False,2000,adam,refine,0.08578310157628577,0.17949952186357385
1.3,3.606228828430176,False,2000,adam,refine,0.08578310157628577,0.1546767469482779
1.3,0.3507521450519562,False,2000,adam,refine,0.08578310157628577,0.015044303443546039
1.3,4.854466438293457,False,2000,adam,refine,0.08578310157628577,0.2082155937873989
1.3,1.1466354131698608,False,2000,adam,refine,0.08578310157628577,0.04918097105945829
1.3,0.4808602333068847,False,2000,adam,refine,0.08578310157628577,0.020624841118880483
1.3,4.027364253997803,False,2000,adam,refine,0.08578310157628577,0.17273989844269794
1.3,3.6695010662078857,False,2000,adam,refine,0.08578310157628577,0.1573905913484
1.3,1.876391649246216,False,2000,adam,refine,0.08578310157628577,0.08048134772209127
1.3,2.259320020675659,False,2000,adam,refine,0.08578310157628577,0.09690573941347806
1.3,4.26687479019165,False,2000,adam,refine,0.08578310157628577,0.18301287677015168
1.3,3.713858127593994,False,2000,adam,refine,0.08578310157628577,0.15929313449965504
1.3,0.5025411248207092,False,2000,adam,refine,0.08578310157628577,0.0215547681783779
1.3,3.290102005004883,False,2000,adam,refine,0.08578310157628577,0.14111757724583768
1.3,4.324887275695801,False,2000,adam,refine,0.08578310157628577,0.18550112223849935
1.3,4.369379997253418,False,2000,adam,refine,0.08578310157628577,0.1874094840648906
1.3,5.2230658531188965,False,2000,adam,refine,0.08578310157628577,0.224025394308864
1.3,2.136563301086426,False,2000,adam,refine,0.08578310157628577,0.09164051334063066
1.3,0.3123292922973633,False,2000,adam,refine,0.08578310157628577,0.013396287703197082
1.3,6.061656951904297,False,2000,adam,refine,0.08578310157628577,0.25999386701290256
1.3,5.823573589324951,False,2000,adam,refine,0.08578310157628577,0.2497821023750187
1.3,5.020740509033203,False,2000,adam,refine,0.08578310157628577,0.215347346537284
1.3,3.9763379096984863,False,2000,adam,refine,0.08578310157628577,0.17055129940465055
1.3,3.2491183280944824,False,2000,adam,refine,0.08578310157628577,0.13935972378615039
1.3,3.463294982910156,False,2000,adam,refine,0.08578310157628577,0.14854609265381138
1.3,1.2082221508026123,False,2000,adam,refine,0.08578310157628577,0.05182252174450948
1.3,0.2286659479141235,False,2000,adam,refine,0.08578310157628577,0.009807837118477464
1.3,0.212410494685173,False,2000,adam,refine,0.08578310157628577,0.009110615520723652
1.3,5.124361038208008,False,2000,adam,refine,0.08578310157628577,0.21979179172707936
1.3,0.0990934148430824,False,2000,adam,refine,0.08578310157628577,0.00425027023551258
1.3,0.3577731549739837,False,2000,adam,refine,0.08578310157628577,0.015345445447200737
1.3,3.8848724365234375,False,2000,adam,refine,0.08578310157628577,0.16662820341660142
1.3,3.560044288635254,False,2000,adam,refine,0.08578310157628577,0.152695820414037
1.3,4.550278663635254,False,2000,adam,refine,0.08578310157628577,0.19516850840151442
1.3,3.4630327224731445,False,2000,adam,refine,0.08578310157628577,0.1485348438969576
1.3,2.110879182815552,False,2000,adam,refine,0.08578310157628577,0.0905388816773668
1.3,2.856908082962036,False,2000,adam,refine,0.08578310157628577,0.1225372181374221
1.3,4.389213562011719,False,2000,adam,refine,0.08578310157628577,0.18826017641503118
1.3,5.7759599685668945,False,2000,adam,refine,0.08578310157628577,0.24773988034206715
1.3,2.3651046752929688,False,2000,adam,refine,0.08578310157628577,0.10144300729960255
1.3,1.1140722036361694,False,2000,adam,refine,0.08578310157628577,0.04778428450391902
1.3,6.684280872344971,False,2000,adam,refine,0.08578310157628577,0.28669917251839633
1.3,4.9295477867126465,False,2000,adam,refine,0.08578310157628577,0.21143594925636283
1.3,2.82129430770874,False,2000,adam,refine,0.08578310157628577,0.12100968808738784
1.3,2.2077994346618652,False,2000,adam,refine,0.08578310157628577,0.09469594158183255
1.3,0.4248265326023102,False,2000,adam,refine,0.08578310157628577,0.018221468799262626
1.3,0.5468032956123352,False,2000,adam,refine,0.08578310157628577,0.023453241324880383
1.3,4.151520729064941,False,2000,adam,refine,0.08578310157628577,0.1780651621987169
1.3,0.3084820210933685,False,2000,adam,refine,0.08578310157628577,0.013231272274955179
1.3,5.803401947021484,False,2000,adam,refine,0.08578310157628577,0.2489169093546793
1.3,3.901196241378784,False,2000,adam,refine,0.08578310157628577,0.16732835672161026
1.3,2.256131649017334,False,2000,adam,refine,0.08578310157628577,0.09676898520856354
1.3,4.412378787994385,False,2000,adam,refine,0.08578310157628577,0.1892537688817855
1.3,5.388726234436035,False,2000,adam,refine,0.08578310157628577,0.23113082496771117
1.3,0.3733431398868561,False,2000,adam,refine,0.08578310157628577,0.016013266245861822
1.3,2.7880401611328125,False,2000,adam,refine,0.08578310157628577,0.1195833661706101
1.3,2.1588058471679688,False,2000,adam,refine,0.08578310157628577,0.09259453063554476
1.3,4.520134449005127,False,2000,adam,refine,0.08578310157628577,0.19387557628873767
1.3,3.5342016220092773,False,2000,adam,refine,0.08578310157628577,0.15158738836594787
1.3,5.057163715362549,False,2000,adam,refine,0.08578310157628577,0.21690959434142612
1.3,5.278270721435547,False,2000,adam,refine,0.08578310157628577,0.22639321672202034
1.3,3.545865774154663,False,2000,adam,refine,0.08578310157628577,0.1520876819400923
1.3,3.92093825340271,False,2000,adam,refine,0.08578310157628577,0.16817512223299458
1.3,5.401946544647217,False,2000,adam,refine,0.08578310157628577,0.23169786457456906
1.3,3.985745668411255,False,2000,adam,refine,0.08578310157628577,0.17095481276528185
1.3,0.6375131607055664,False,2000,adam,refine,0.08578310157628577,0.027343928110512297
1.3,1.6580350399017334,False,2000,adam,refine,0.08578310157628577,0.07111569412246571
1.3,4.124321460723877,False,2000,adam,refine,0.08578310157628577,0.1768985433992658
1.3,3.630420684814453,False,2000,adam,refine,0.08578310157628577,0.15571437318504358
1.35,0.2176386266946792,False,2000,adam,refine,0.1067705918459203,0.011618702490362105
1.35,4.108510971069336,False,2000,adam,refine,0.1067705918459203,0.21933407399326488
1.35,5.447360038757324,False,2000,adam,refine,0.1067705918459203,0.29080892766796745
1.35,3.648409128189087,False,2000,adam,refine,0.1067705918459203,0.19477140095640347
1.35,0.673122227191925,False,2000,adam,refine,0.1067705918459203,0.035934829290962936
1.35,4.531936168670654,False,2000,adam,refine,0.1067705918459203,0.24193875346844912
1.35,0.7401086688041687,False,2000,adam,refine,0.1067705918459203,0.03951092029925865
1.35,5.490110397338867,False,2000,adam,refine,0.1067705918459203,0.29309116821165576
1.35,0.6476973295211792,False,2000,adam,refine,0.1067705918459203,0.03457751360499919
1.35,4.285727500915527,False,2000,adam,refine,0.1067705918459203,0.2287948308815439
1.35,5.222546100616455,False,2000,adam,refine,0.1067705918459203,0.2788071690527111
1.35,0.4960875511169433,False,2000,adam,refine,0.1067705918459203,0.02648378072007464
1.35,5.117188930511475,False,2000,adam,refine,0.1067705918459203,0.27318264534905107
1.35,0.5717988610267639,False,2000,adam,refine,0.1067705918459203,0.03052565140432536
1.35,0.4873687326908111,False,2000,adam,refine,0.1067705918459203,0.026018324018297016
1.35,3.2707812786102295,False,2000,adam,refine,0.1067705918459203,0.17461162645788508
1.35,0.3298337757587433,False,2000,adam,refine,0.1067705918459203,0.017608273724267792
1.35,0.8492892980575562,False,2000,adam,refine,0.1067705918459203,0.045339560501005745
1.35,4.288245677947998,False,2000,adam,refine,0.1067705918459203,0.22892926450760875
1.35,4.8004302978515625,False,2000,adam,refine,0.1067705918459203,0.2562723920083494
1.35,3.27273941040039,False,2000,adam,refine,0.1067705918459203,0.17471616190295897
1.35,0.9705258011817932,False,2000,adam,refine,0.1067705918459203,0.05181180709695802
1.35,2.640819311141968,False,2000,adam,refine,0.1067705918459203,0.14098092040438176
1.35,3.3725478649139404,False,2000,adam,refine,0.1067705918459203,0.18004446578277816
1.35,3.658105611801147,False,2000,adam,refine,0.1067705918459203,0.19528905060344542
1.35,1.8196476697921753,False,2000,adam,refine,0.1067705918459203,0.09714242932738015
1.35,0.3665977120399475,False,2000,adam,refine,0.1067705918459203,0.01957092734193273
1.35,3.314045667648315,False,2000,adam,refine,0.1067705918459203,0.17692130866960934
1.35,3.641380071640014,False,2000,adam,refine,0.1067705918459203,0.19439615269247199
1.35,0.3497087955474853,False,2000,adam,refine,0.1067705918459203,0.018669307537164472
1.35,4.177409648895264,False,2000,adam,refine,0.1067705918459203,0.22301225029770272
1.35,5.405726432800293,False,2000,adam,refine,0.1067705918459203,0.2885863052936114
1.35,3.863824844360352,False,2000,adam,refine,0.1067705918459203,0.20627143271066284
1.35,4.369881629943848,False,2000,adam,refine,0.1067705918459203,0.23328742396285976
1.35,3.913496732711792,False,2000,adam,refine,0.1067705918459203,0.2089231811693567
1.35,2.7205846309661865,False,2000,adam,refine,0.1067705918459203,0.1452392156075872
1.35,5.200570106506348,False,2000,adam,refine,0.1067705918459203,0.27763397410394175
1.35,0.3108535706996918,False,2000,adam,refine,0.1067705918459203,0.01659500986051186
1.35,6.01972770690918,False,2000,adam,refine,0.1067705918459203,0.3213649450089889
1.35,5.227192401885986,False,2000,adam,refine,0.1067705918459203,0.27905521322093224
1.35,4.710793495178223,False,2000,adam,refine,0.1067705918459203,0.25148710477204517
1.35,3.0499579906463623,False,2000,adam,refine,0.1067705918459203,0.162822909883253
1.35,4.875241279602051,False,2000,adam,refine,0.1067705918459203,0.2602661984073864
1.35,2.9159891605377197,False,2000,adam,refine,0.1067705918459203,0.15567094424345032
1.35,6.001514911651611,False,2000,adam,refine,0.1067705918459203,0.3203926495445793
1.35,2.841357707977295,False,2000,adam,refine,0.1067705918459203,0.15168672206335168
1.35,0.5573496222496033,False,2000,adam,refine,0.1067705918459203,0.029754274516345127
1.35,3.6776413917541504,False,2000,adam,refine,0.1067705918459203,0.19633197399732236
1.35,0.6766067147254944,False,2000,adam,refine,0.1067705918459203,0.0361208496890824
1.35,2.8383917808532715,False,2000,adam,refine,0.1067705918459203,0.15152838516614975
1.35,1.0117226839065552,False,2000,adam,refine,0.1067705918459203,0.05401111487232292
1.35,4.63844633102417,False,2000,adam,refine,0.1067705918459203,0.2476248300044941
1.35,4.156631946563721,False,2000,adam,refine,0.1067705918459203,0.22190302651013413
1.35,4.174362659454346,False,2000,adam,refine,0.1067705918459203,0.22284958586472517
1.35,1.339887619018555,False,2000,adam,refine,0.1067705918459203,0.07153029704481605
1.35,0.1057333350181579,False,2000,adam,refine,0.1067705918459203,0.005644605378865845
1.35,3.622074604034424,False,2000,adam,refine,0.1067705918459203,0.19336552459141643
1.35,0.7287788391113281,False,2000,adam,refine,0.1067705918459203,0.03890607398834962
1.35,1.6331392526626587,False,2000,adam,refine,0.1067705918459203,0.08718562228679802
1.35,0.1628875583410263,False,2000,adam,refine,0.1067705918459203,0.008695800504204126
1.35,4.288671493530273,False,2000,adam,refine,0.1067705918459203,0.22895199679847714
1.35,5.255675792694092,False,2000,adam,refine,0.1067705918459203,0.2805758074681123
1.35,4.243100166320801,False,2000,adam,refine,0.1067705918459203,0.22651915800979738
1.35,5.326000690460205,False,2000,adam,refine,0.1067705918459203,0.28433012294610815
1.35,3.130072832107544,False,2000,adam,refine,0.1067705918459203,0.1670998644024792
1.35,0.2304247170686721,False,2000,adam,refine,0.1067705918459203,0.012301291708675426
1.35,0.1903295218944549,False,2000,adam,refine,0.1067705918459203,0.010160797849210998
1.35,5.393600940704346,False,2000,adam,refine,0.1067705918459203,0.28793898230985776
1.35,0.6837703585624695,False,2000,adam,refine,0.1067705918459203,0.036503282935206
1.35,4.267604351043701,False,2000,adam,refine,0.1067705918459203,0.2278273211625803
1.35,0.8249582052230835,False,2000,adam,refine,0.1067705918459203,0.044040637909908406
1.35,5.778110504150391,False,2000,adam,refine,0.1067705918459203,0.30846613913963306
1.35,3.583415269851685,False,2000,adam,refine,0.1067705918459203,0.1913016845958863
1.35,3.976876735687256,False,2000,adam,refine,0.1067705918459203,0.21230674138379993
1.35,0.3340384066104889,False,2000,adam,refine,0.1067705918459203,0.017832739186535038
1.35,5.296276569366455,False,2000,adam,refine,0.1067705918459203,0.2827432919454684
1.35,4.7405104637146,False,2000,adam,refine,0.1067705918459203,0.25307355393129294
1.35,5.615572452545166,False,2000,adam,refine,0.1067705918459203,0.2997889971559468
1.35,3.3350982666015625,False,2000,adam,refine,0.1067705918459203,0.17804520789467587
1.35,0.2586182951927185,False,2000,adam,refine,0.1067705918459203,0.01380641421995474
1.35,0.4889135956764221,False,2000,adam,refine,0.1067705918459203,0.026100796985944287
1.35,2.811627149581909,False,2000,adam,refine,0.1067705918459203,0.15009954740545917
1.35,1.1398688554763794,False,2000,adam,refine,0.1067705918459203,0.06085223616297241
1.35,4.046970844268799,False,2000,adam,refine,0.1067705918459203,0.21604873611288172
1.35,5.094371318817139,False,2000,adam,refine,0.1067705918459203,0.2719645203964937
1.35,4.768971920013428,False,2000,adam,refine,0.1067705918459203,0.2545929771982043
1.35,0.5648327469825745,False,2000,adam,refine,0.1067705918459203,0.030153763344643217
1.35,3.89313292503357,False,2000,adam,refine,0.1067705918459203,0.20783605327033655
1.35,4.873244285583496,False,2000,adam,refine,0.1067705918459203,0.2601595882907495
1.35,5.451544284820557,False,2000,adam,refine,0.1067705918459203,0.29103230488226756
1.35,5.659182071685791,False,2000,adam,refine,0.1067705918459203,0.3021171095788566
1.35,4.509008884429932,False,2000,adam,refine,0.1067705918459203,0.24071477361454832
1.35,0.6774367094039917,False,2000,adam,refine,0.1067705918459203,0.03616515920060846
1.35,4.371545314788818,False,2000,adam,refine,0.1067705918459203,0.23337624027063106
1.35,3.572035312652588,False,2000,adam,refine,0.1067705918459203,0.19069416221322188
1.35,5.421359539031982,False,2000,adam,refine,0.1067705918459203,0.2894208832959852
1.35,5.172196388244629,False,2000,adam,refine,0.1067705918459203,0.27611923475810524
1.35,3.1761293411254883,False,2000,adam,refine,0.1067705918459203,0.16955860476558066
1.35,0.4792872071266174,False,2000,adam,refine,0.1067705918459203,0.025586889384543565
1.35,0.2044194638729095,False,2000,adam,refine,0.1067705918459203,0.010912993571268135
1.35,4.4518256187438965,False,2000,adam,refine,0.1067705918459203,0.2376620280540581
1.35,1.7107555866241455,False,2000,adam,refine,0.1067705918459203,0.0913291932437873
1.35,3.3299899101257324,False,2000,adam,refine,0.1067705918459203,0.1777724967725337
1.35,0.2218108773231506,False,2000,adam,refine,0.1067705918459203,0.011841439324827806
1.35,4.160965919494629,False,2000,adam,refine,0.1067705918459203,0.22213439693757275
1.35,3.923732280731201,False,2000,adam,refine,0.1067705918459203,0.20946960892930652
1.35,5.219374656677246,False,2000,adam,refine,0.1067705918459203,0.27863786057951334
1.35,3.2798962593078613,False,2000,adam,refine,0.1067705918459203,0.17509823239976022
1.35,4.674339294433594,False,2000,adam,refine,0.1067705918459203,0.24954098647765816
1.35,4.4996867179870605,False,2000,adam,refine,0.1067705918459203,0.24021710700035256
1.35,4.882541656494141,False,2000,adam,refine,0.1067705918459203,0.26065593118811975
1.35,3.315944194793701,False,2000,adam,refine,0.1067705918459203,0.17702266210308357
1.35,3.163753032684326,False,2000,adam,refine,0.1067705918459203,0.16889789187701537
1.35,4.672039985656738,False,2000,adam,refine,0.1067705918459203,0.24941823719818748
1.35,4.340202331542969,False,2000,adam,refine,0.1067705918459203,0.231702985834943
1.35,5.113559722900391,False,2000,adam,refine,0.1067705918459203,0.2729888990267675
1.35,6.448378562927246,True,2000,adam,refine,0.1067705918459203,0.34424859780514355
1.35,0.2844753563404083,False,2000,adam,refine,0.1067705918459203,0.015186801081022237
1.35,5.344409465789795,False,2000,adam,refine,0.1067705918459203,0.28531288086465756
1.35,4.367585182189941,False,2000,adam,refine,0.1067705918459203,0.23316482741994585
1.35,0.6383236050605774,False,2000,adam,refine,0.1067705918459203,0.03407709455076967
1.35,0.7270286083221436,False,2000,adam,refine,0.1067705918459203,0.038812637399735526
1.35,2.314868450164795,False,2000,adam,refine,0.1067705918459203,0.12357993723477172
1.35,5.160630702972412,False,2000,adam,refine,0.1067705918459203,0.2755017972272961
1.35,5.128872394561768,False,2000,adam,refine,0.1067705918459203,0.2738063705347812
1.35,0.303288847208023,False,2000,adam,refine,0.1067705918459203,0.016191164858333756
1.35,3.745506048202514,False,2000,adam,refine,0.1067705918459203,0.19995494876452827
1.35,5.013978958129883,False,2000,adam,refine,0.1067705918459203,0.2676727504312592
1.35,0.7866171598434448,False,2000,adam,refine,0.1067705918459203,0.04199378985632075
