seed,raw_distance,normalized_distance,init_norm,a,kind
7,9.894330024719238,1.0873959750775146,2.7678184509277344,1.1,found
8,9.898479461669922,1.0878520020169575,2.89563250541687,1.1,found
9,9.634261131286621,1.058814164358146,2.7999184131622314,1.1,found
10,9.584648132324219,1.0533616501152958,2.6366782188415527,1.1,found
11,9.427593231201172,1.0361011719504547,2.786468982696533,1.1,found
12,10.02065658569336,1.1012793803819119,2.819843292236328,1.1,found
13,9.60592269897461,1.0556997445683167,2.6170830726623535,1.1,found
14,9.546485900878906,1.0491675857602627,2.730625629425049,1.1,found
15,9.547553062438965,1.0492848677977797,2.858532190322876,1.1,found
16,9.308140754699707,1.0229732348555507,2.8538107872009277,1.1,found
17,8.597834587097168,0.9449099333693389,2.871485948562622,1.1,found
18,9.343184471130371,1.026824571540628,2.5711309909820557,1.1,found
19,8.911310195922852,0.979361191258495,2.741659641265869,1.1,found
20,9.742907524108887,1.0707545029122942,3.0229129791259766,1.1,found
21,9.465391159057617,1.0402551990058173,2.7369279861450195,1.1,found
22,8.991150856018066,0.9881357532771631,2.5992894172668457,1.1,found
23,9.724802017211914,1.0687646910425346,2.8622875213623047,1.1,found
24,9.778547286987305,1.0746713456504977,2.851334810256958,1.1,found
25,9.0452880859375,0.9940854846656618,2.5966200828552246,1.1,found
26,9.721701622009277,1.0684239547565937,2.762197971343994,1.1,found
27,9.926329612731934,1.090912759248066,2.692847490310669,1.1,found
28,9.750591278076172,1.071598954544354,2.8636977672576904,1.1,found
29,9.360177040100098,1.0286920705079905,2.684792995452881,1.1,found
30,9.337143898010254,1.0261607069958263,2.901399850845337,1.1,found
31,9.070332527160645,0.9968378918034948,2.8198177814483643,1.1,found
32,9.473305702209473,1.0411250145816475,2.769773483276367,1.1,found
33,9.31750202178955,1.0240020467235287,2.901621103286743,1.1,found
34,9.206202507019043,1.0117701276257054,2.540620803833008,1.1,found
35,9.570489883422852,1.0518056455317588,2.996243476867676,1.1,found
36,9.520813941955566,1.0463462138496986,2.6753790378570557,1.1,found
37,9.48723316192627,1.0426556552214141,2.817167282104492,1.1,found
38,9.97949504852295,1.0967556895675479,2.802924156188965,1.1,found
39,9.444409370422363,1.037949281126092,2.901555061340332,1.1,found
40,9.592142105102539,1.0541852446200402,2.8340582847595215,1.1,found
41,9.027433395385742,0.9921232377430576,2.7264630794525146,1.1,found
42,9.947555541992188,1.0932455084071517,2.9859704971313477,1.1,found
43,9.302373886108398,1.0223394506903447,2.822270154953003,1.1,found
44,9.737828254699707,1.0701962865299746,2.6878292560577393,1.1,found
45,9.076237678527832,0.9974868733730261,2.743633985519409,1.1,found
46,9.892913818359375,1.0872403326952869,2.8281090259552,1.1,found
47,9.35093879699707,1.0276767790893777,3.0555622577667236,1.1,found
48,9.187098503112793,1.0096705800157486,2.6381194591522217,1.1,found
49,9.61886978149414,1.0571226408519014,2.814772605895996,1.1,found
50,9.12022876739502,1.0023215345227905,2.905215263366699,1.1,found
51,9.305743217468262,1.0227097433074561,2.916950225830078,1.1,found
52,9.377298355102539,1.0305737187828283,2.735781669616699,1.1,found
53,9.853658676147461,1.0829261564412416,2.70266056060791,1.1,found
54,9.851326942443848,1.0826698967614121,2.514860153198242,1.1,found
55,9.907176971435547,1.0888078663441743,2.6395208835601807,1.1,found
56,9.294118881225586,1.0214322180569688,2.5250918865203857,1.1,found
57,9.147940635681152,1.0053670943495736,2.4191372394561768,1.1,found
58,9.434959411621094,1.036910721957409,2.4939866065979004,1.1,found
59,9.04930591583252,0.9945270478685745,2.580051898956299,1.1,found
60,9.379538536071777,1.0308199167328977,2.800546169281006,1.1,found
61,9.518378257751465,1.046078529914204,2.870439052581787,1.1,found
62,9.604853630065918,1.0555822529114296,2.704840660095215,1.1,found
63,8.703704833984375,0.9565451709304469,2.607473850250244,1.1,found
64,9.926719665527344,1.0909556264092317,2.8196070194244385,1.1,found
65,9.3206787109375,1.0243511677842698,2.698590040206909,1.1,found
66,9.509438514709473,1.0450960439269967,2.7780654430389404,1.1,found
67,9.316864013671875,1.0239319290442626,2.3900978565216064,1.1,found
68,9.762557029724121,1.072914001662072,2.6250386238098145,1.1,found
69,9.931509971618652,1.091482085456996,2.5932934284210205,1.1,found
70,10.220813751220703,1.1232768370700956,2.7477104663848877,1.1,found
71,9.463692665100098,1.040068532956829,2.602255344390869,1.1,found
72,9.076971054077148,0.9975674720207925,2.7893974781036377,1.1,found
73,9.464371681213379,1.0401431574525504,2.6922340393066406,1.1,found
74,9.453516006469727,1.0389501088081745,2.785959243774414,1.1,found
75,9.21163272857666,1.0123669139721057,2.683722972869873,1.1,found
76,8.906379699707031,0.9788193251870355,2.6591508388519287,1.1,found
77,10.419405937194824,1.1451023010651913,2.7894368171691895,1.1,found
78,10.057428359985352,1.1053206322162124,2.6441433429718018,1.1,found
79,9.190877914428711,1.010085940797411,3.006641387939453,1.1,found
80,9.46106243133545,1.039779467845594,2.8114304542541504,1.1,found
81,9.99661922454834,1.0986376522714407,3.130244731903076,1.1,found
82,9.956076622009277,1.094181982942643,2.6381125450134277,1.1,found
83,9.576403617858887,1.052455570388455,3.144751787185669,1.1,found
84,9.268355369567871,1.0186007844166445,2.6711671352386475,1.1,found
85,10.439431190490723,1.1473030948308598,2.824615955352783,1.1,found
86,9.624330520629883,1.057722781108222,2.7225492000579834,1.1,found
87,9.425212860107422,1.0358395669766902,2.4898524284362793,1.1,found
88,9.694602012634277,1.0654456827475818,2.857179641723633,1.1,found
89,10.145644187927246,1.1150156328885665,2.7783846855163574,1.1,found
90,9.053348541259766,0.9949713361232972,2.7816779613494873,1.1,found
91,9.594911575317383,1.0544896119452856,2.642751693725586,1.1,found
92,9.847759246826172,1.0822778037298204,2.8180856704711914,1.1,found
93,10.11285400390625,1.1114119614891487,2.7496979236602783,1.1,found
94,9.309261322021484,1.0230963862354279,2.6463382244110107,1.1,found
95,9.467318534851074,1.040467019379206,3.0015769004821777,1.1,found
96,9.593012809753418,1.054280935862447,2.733820676803589,1.1,found
97,9.556906700134277,1.0503128411882776,2.885449171066284,1.1,found
98,9.748167991638184,1.0713326331347643,2.8741352558135986,1.1,found
99,8.960267066955566,0.9847415964380638,2.6698858737945557,1.1,found
100,9.253000259399414,1.01691324367843,2.5473358631134033,1.1,found
101,9.636460304260254,1.0590558554917602,2.7637460231781006,1.1,found
102,9.663872718811035,1.0620685050774528,2.4124879837036133,1.1,found
103,10.07272720336914,1.1070019891830116,2.8468868732452393,1.1,found
104,9.3418607711792,1.0266790956978453,2.934363842010498,1.1,found
105,9.545040130615234,1.0490086942777999,2.6982643604278564,1.1,found
106,9.21674633026123,1.0129289035030855,2.705171585083008,1.1,found
107,9.143985748291016,1.004932448585871,2.6471309661865234,1.1,found
108,9.439563751220703,1.0374167431165977,2.8578319549560547,1.1,found
109,9.699804306030273,1.0660174195792667,2.794015645980835,1.1,found
110,9.510534286499023,1.0452164702550637,2.603736400604248,1.1,found
111,9.445497512817383,1.038068868976679,2.4169464111328125,1.1,found
112,9.742100715637207,1.0706658339187827,2.591355323791504,1.1,found
113,9.397462844848633,1.032789814762507,2.7839956283569336,1.1,found
114,9.790265083312988,1.0759591422501151,2.840090274810791,1.1,found
115,9.972715377807617,1.09601059751687,2.6644692420959473,1.1,found
116,9.078514099121094,0.9977370540911256,2.845834732055664,1.1,found
117,10.108778953552246,1.1109641097051357,2.771094560623169,1.1,found
118,9.146711349487305,1.0052319946656063,2.780360698699951,1.1,found
119,9.484773635864258,1.0423853510437944,2.762392997741699,1.1,found
120,8.782724380493164,0.9652294918103285,2.772495985031128,1.1,found
121,9.892559051513672,1.0872013434924663,2.9086546897888184,1.1,found
122,9.697652816772461,1.0657809689299025,2.6654748916625977,1.1,found
123,9.470312118530273,1.0407960169804267,3.0180139541625977,1.1,found
124,9.384119033813477,1.0313233176499614,2.998288869857788,1.1,found
125,9.523186683654785,1.046606980345983,2.8443596363067627,1.1,found
126,9.145442962646484,1.0050925977845537,2.54318904876709,1.1,found
127,9.286725044250488,1.0206196285691498,2.807746648788452,1.1,found
128,9.706711769104004,1.066776556127735,2.7038662433624268,1.1,found
129,9.197824478149414,1.0108493745429643,2.732041358947754,1.1,found
130,9.672259330749512,1.062990201447359,2.797767162322998,1.1,found
131,9.454615592956543,1.0390709543749816,2.9241397380828857,1.1,found
132,9.450478553771973,1.0386162899614437,2.852003812789917,1.1,found
133,9.687570571899414,1.0646729209400632,2.6814804077148438,1.1,found
134,8.810739517211914,0.9683083811169422,2.7225024700164795,1.1,found
135,10.104232788085938,1.110464481936732,2.7763431072235107,1.1,found
136,9.520890235900879,1.0463545986244986,2.8222193717956543,1.1,found
137,9.598618507385254,1.0548970071908876,2.855128526687622,1.1,found
138,9.450518608093262,1.0386206919682137,2.740823268890381,1.1,found
139,9.519179344177246,1.0461665700496054,2.594494342803955,1.1,found
140,9.200380325317383,1.0111302644987692,2.581144094467163,1.1,found
141,8.868293762207031,0.9746336456068024,2.7936322689056396,1.1,found
142,9.631169319152832,1.05847437135937,2.840175151824951,1.1,found
143,9.123242378234863,1.0026527331273962,2.6568284034729004,1.1,found
144,9.72962474822998,1.069294713619589,2.710364580154419,1.1,found
145,9.610072135925293,1.0561557715077596,2.8139214515686035,1.1,found
146,9.074647903442383,0.9973121556281281,2.7843661308288574,1.1,found
147,9.540461540222168,1.0485055029801063,2.818774700164795,1.1,found
148,9.486726760864258,1.0426000012786782,2.6253886222839355,1.1,found
149,9.945277214050293,1.0929951180696822,2.9866714477539062,1.1,found
150,9.646340370178223,1.0601416838283793,2.46289324760437,1.1,found
151,9.343721389770508,1.026883579393284,2.671762466430664,1.1,found
152,9.281899452209473,1.0200892915630404,2.654566526412964,1.1,found
153,8.923314094543457,0.980680430763613,2.990497589111328,1.1,found
154,9.529803276062012,1.0473341499405258,2.57230806350708,1.1,found
155,9.498825073242188,1.0439296169426113,3.032782554626465,1.1,found
156,9.999083518981934,1.0989084804974854,2.858811855316162,1.1,found
157,9.96129322052002,1.094755291919603,2.6760895252227783,1.1,found
158,9.639364242553711,1.0593750009825909,2.850346088409424,1.1,found
159,9.03926944732666,0.9934240307436153,2.630180597305298,1.1,found
160,10.076045989990234,1.107366726886818,2.9860732555389404,1.1,found
161,9.5851469039917,1.0534164655805518,2.855355978012085,1.1,found
162,9.429229736328125,1.036281025369918,2.702105760574341,1.1,found
163,9.368907928466797,1.0296516031741823,2.818729877471924,1.1,found
164,10.124307632446289,1.1126707258060204,2.767850399017334,1.1,found
165,9.849867820739746,1.0825095379433594,2.9229869842529297,1.1,found
166,9.494892120361328,1.0434973818016637,2.878530979156494,1.1,found
167,9.550680160522461,1.0496285387549007,2.7886409759521484,1.1,found
168,9.432502746582031,1.0366407322088442,2.679231643676758,1.1,found
169,9.916361808776855,1.089817288420427,2.875255584716797,1.1,found
170,9.713615417480469,1.0675352734374632,2.6279053688049316,1.1,found
171,9.143216133117676,1.0048478671700745,2.446183681488037,1.1,found
172,9.654539108276367,1.06104273269034,2.7255876064300537,1.1,found
173,9.390177726745605,1.031989173578778,2.660574436187744,1.1,found
174,9.3092622756958,1.023096491045113,2.679738759994507,1.1,found
175,9.847213745117188,1.0822178525899993,2.8003878593444824,1.1,found
176,9.028773307800293,0.9922704953504852,2.846482515335083,1.1,found
177,9.266129493713379,1.0183561586118501,2.8159022331237793,1.1,found
178,9.664432525634766,1.0621300283625488,2.4850916862487793,1.1,found
179,9.551599502563477,1.0497295752912426,2.7162859439849854,1.1,found
180,9.27315616607666,1.0191283963709437,2.8629543781280518,1.1,found
181,9.674637794494629,1.0632515968017535,2.54235577583313,1.1,found
182,9.74512004852295,1.0709976613814987,2.548293113708496,1.1,found
183,9.193058013916016,1.010325535737325,2.7681808471679688,1.1,found
184,9.665029525756836,1.06219563922536,2.632321834564209,1.1,found
185,8.946893692016602,0.9832718502252832,2.7402825355529785,1.1,found
186,9.331319808959961,1.0255206342495202,2.585181713104248,1.1,found
187,9.850863456726074,1.0826189592545012,2.7324724197387695,1.1,found
188,8.949313163757324,0.9835377523961328,2.930616617202759,1.1,found
189,9.778100967407227,1.0746222947179167,2.7531323432922363,1.1,found
190,9.148799896240234,1.0054615278757604,2.708763837814331,1.1,found
191,9.175697326660156,1.0084175802315518,2.707446575164795,1.1,found
192,9.392629623413086,1.0322586392789177,2.560499429702759,1.1,found
193,9.323989868164062,1.0247150670105962,2.9534904956817627,1.1,found
194,8.764517784118652,0.9632285701139586,2.734556198120117,1.1,found
195,9.903502464294434,1.0884040346278623,3.0015299320220947,1.1,found
196,9.56965160369873,1.051713517818642,2.79779052734375,1.1,found
197,9.76754379272461,1.0734620515049464,2.766282081604004,1.1,found
198,9.123647689819336,1.002697277243522,2.677394151687622,1.1,found
199,9.904251098632812,1.0884863102305886,2.7932231426239014,1.1,found
0,8.002142906188965,1.1500717419501982,2.684549331665039,1.25,found
1,7.495932102203369,1.077318887126341,2.70975399017334,1.25,found
2,7.4084343910217285,1.0647436749244323,2.605959177017212,1.25,found
3,7.8528008460998535,1.1286082308374088,2.7891368865966797,1.25,found
4,7.189107894897461,1.0332219677504224,2.816366195678711,1.25,found
5,8.021636009216309,1.1528732998850526,2.774491310119629,1.25,found
6,7.568841934204102,1.0877975224715717,2.8890573978424072,1.25,found
7,6.800287246704102,0.9773404813265678,2.7678184509277344,1.25,found
8,7.013463020324707,1.0079782037696168,2.89563250541687,1.25,found
9,7.678089141845703,1.1034985825336705,2.7999184131622314,1.25,found
10,6.91162109375,0.9933414341852157,2.6366782188415527,1.25,found
11,7.416134834289551,1.0658503862524646,2.786468982696533,1.25,found
12,7.777324676513672,1.117760760247428,2.819843292236328,1.25,found
13,7.570306301116943,1.0880079819729889,2.6170830726623535,1.25,found
14,7.4067230224609375,1.0644977162300049,2.730625629425049,1.25,found
15,7.226137161254883,1.0385438313264752,2.858532190322876,1.25,found
16,7.4245500564575195,1.0670598259401924,2.8538107872009277,1.25,found
17,7.537665843963623,1.083316880119842,2.871485948562622,1.25,found
18,7.495453834533691,1.0772501502719218,2.5711309909820557,1.25,found
19,7.818729400634766,1.1237114666710892,2.741659641265869,1.25,found
20,7.279112339019775,1.0461574487895016,3.0229129791259766,1.25,found
21,7.566901683807373,1.0875186687720384,2.7369279861450195,1.25,found
22,7.684010982513428,1.1043496722595256,2.5992894172668457,1.25,found
23,7.375380992889404,1.0599932249995734,2.8622875213623047,1.25,found
24,7.514054775238037,1.0799234862181237,2.851334810256958,1.25,found
25,7.326558589935303,1.0529764462854379,2.5966200828552246,1.25,found
26,7.445118427276611,1.0700159218677838,2.762197971343994,1.25,found
27,7.505511283874512,1.0786956116212845,2.692847490310669,1.25,found
28,6.921303749084473,0.9947330299637175,2.8636977672576904,1.25,found
29,7.432603359222412,1.0682172504010963,2.684792995452881,1.25,found
30,7.773673057556152,1.1172359478534672,2.901399850845337,1.25,found
31,7.717029571533203,1.1090951194023582,2.8198177814483643,1.25,found
32,7.8504862785339355,1.128275580098275,2.769773483276367,1.25,found
33,7.773613929748535,1.1172274499771482,2.901621103286743,1.25,found
34,7.452535152435303,1.071081857095737,2.540620803833008,1.25,found
35,7.51959753036499,1.080720093591772,2.996243476867676,1.25,found
36,7.452775955200195,1.0711164653823588,2.6753790378570557,1.25,found
37,8.161505699157715,1.1729754375052812,2.817167282104492,1.25,found
38,7.177702903747559,1.0315828370584985,2.802924156188965,1.25,found
39,7.760060787200928,1.1152795859560531,2.901555061340332,1.25,found
40,7.9737749099731445,1.1459946801923617,2.8340582847595215,1.25,found
41,7.467007160186768,1.0731617808560803,2.7264630794525146,1.25,found
42,7.498982906341553,1.0777573501318987,2.9859704971313477,1.25,found
43,7.471031665802002,1.0737401846958592,2.822270154953003,1.25,found
44,7.333237171173096,1.0539362951219242,2.6878292560577393,1.25,found
45,7.371388912200928,1.0594194812855176,2.743633985519409,1.25,found
46,7.992154598236084,1.148636217633628,2.8281090259552,1.25,found
47,7.821000099182129,1.1240378125342443,3.0555622577667236,1.25,found
48,7.443485260009766,1.069781202300101,2.6381194591522217,1.25,found
49,7.355550765991211,1.0571432154634486,2.814772605895996,1.25,found
50,7.252003192901611,1.0422613095597477,2.905215263366699,1.25,found
51,7.532714366912842,1.0826052515093838,2.916950225830078,1.25,found
52,7.561436176300049,1.0867331634626132,2.735781669616699,1.25,found
53,6.686670780181885,0.961011469323249,2.70266056060791,1.25,found
54,7.622769355773926,1.0955479968620907,2.514860153198242,1.25,found
55,7.360784530639648,1.057895414580204,2.6395208835601807,1.25,found
56,7.587010860443115,1.090408769095636,2.5250918865203857,1.25,found
57,7.1714253425598145,1.0306806230122079,2.4191372394561768,1.25,found
58,7.968215465545654,1.145195674224591,2.4939866065979004,1.25,found
59,7.9215617179870605,1.138490575683834,2.580051898956299,1.25,found
60,7.270242214202881,1.0448826302791259,2.800546169281006,1.25,found
61,7.603209495544434,1.092736844550747,2.870439052581787,1.25,found
62,7.808694839477539,1.122269294822237,2.704840660095215,1.25,found
63,7.491100311279297,1.076624459862303,2.607473850250244,1.25,found
64,7.959685802459717,1.1439697870343104,2.8196070194244385,1.25,found
65,8.003279685974121,1.1502351204755576,2.698590040206909,1.25,found
66,7.285290718078613,1.0470454083335794,2.7780654430389404,1.25,found
67,7.421497344970703,1.0666210888095922,2.3900978565216064,1.25,found
68,7.381429672241211,1.060862544040758,2.6250386238098145,1.25,found
69,7.280424118041992,1.0463459782875149,2.5932934284210205,1.25,found
70,7.61825704574585,1.0948994855426795,2.7477104663848877,1.25,found
71,7.4939727783203125,1.0770372921763822,2.602255344390869,1.25,found
72,7.754984378814697,1.114550002155308,2.7893974781036377,1.25,found
73,7.638401985168457,1.0977947257108251,2.6922340393066406,1.25,found
74,7.590607166290283,1.0909256318633629,2.785959243774414,1.25,found
75,7.829858303070068,1.125310917763104,2.683722972869873,1.25,found
76,7.688376426696777,1.1049770759506605,2.6591508388519287,1.25,found
77,7.528985977172852,1.0820694055824605,2.7894368171691895,1.25,found
78,7.708707332611084,1.1078990433104545,2.6441433429718018,1.25,found
79,7.99845027923584,1.1495410358678226,3.006641387939453,1.25,found
80,7.510496139526367,1.0794120374199871,2.8114304542541504,1.25,found
81,7.264798164367676,1.0441002088764293,3.130244731903076,1.25,found
82,7.5181403160095215,1.0805106620592644,2.6381125450134277,1.25,found
83,7.239256381988525,1.0404293319003903,3.144751787185669,1.25,found
84,7.343026638031006,1.0553432419028088,2.6711671352386475,1.25,found
85,7.634706974029541,1.0972636769721464,2.824615955352783,1.25,found
86,7.52399206161499,1.0813516776898058,2.7225492000579834,1.25,found
87,6.750962257385254,0.9702514706637204,2.4898524284362793,1.25,found
88,7.25958251953125,1.043350613947578,2.857179641723633,1.25,found
89,7.377574443817139,1.0603084687985052,2.7783846855163574,1.25,found
90,7.723111629486084,1.1099692356317874,2.7816779613494873,1.25,found
91,7.0820770263671875,1.0178394409877658,2.642751693725586,1.25,found
92,7.404082775115967,1.0641182586398559,2.8180856704711914,1.25,found
93,7.076861381530762,1.0170898460589146,2.7496979236602783,1.25,found
94,7.538235187530518,1.083398706445043,2.6463382244110107,1.25,found
95,7.078728675842285,1.0173582144755704,3.0015769004821777,1.25,found
96,7.560842514038086,1.0866478420431198,2.733820676803589,1.25,found
97,8.018017768859863,1.1523532846793365,2.885449171066284,1.25,found
98,7.705329895019531,1.1074136363913605,2.8741352558135986,1.25,found
99,7.890334129333496,1.1340025319559555,2.6698858737945557,1.25,found
100,7.541587829589844,1.0838805497385842,2.5473358631134033,1.25,found
101,7.146908283233643,1.0271570197152786,2.7637460231781006,1.25,found
102,7.496072769165039,1.077339103848229,2.4124879837036133,1.25,found
103,7.181281089782715,1.032097095638321,2.8468868732452393,1.25,found
104,7.09342098236084,1.019469799678328,2.934363842010498,1.25,found
105,7.68179178237915,1.1040307277725194,2.6982643604278564,1.25,found
106,7.910849571228027,1.1369510209136162,2.705171585083008,1.25,found
107,7.144238471984863,1.0267733131869703,2.6471309661865234,1.25,found
108,7.542067527770996,1.0839494921867852,2.8578319549560547,1.25,found
109,6.640377521514893,0.9543581804155338,2.794015645980835,1.25,found
110,7.728839874267578,1.1107925016658236,2.603736400604248,1.25,found
111,7.3052263259887695,1.0499105632783052,2.4169464111328125,1.25,found
112,6.662275314331055,0.9575053414977822,2.591355323791504,1.25,found
113,7.693198204040527,1.1056700640582253,2.7839956283569336,1.25,found
114,6.89422607421875,0.9908414137971657,2.840090274810791,1.25,found
115,7.365148067474365,1.0585225441462962,2.6644692420959473,1.25,found
116,7.309396266937256,1.0505098691525787,2.845834732055664,1.25,found
117,8.158025741577148,1.17247529636515,2.771094560623169,1.25,found
118,7.2459397315979,1.0413898660494834,2.780360698699951,1.25,found
119,6.597548484802246,0.9482027711163489,2.762392997741699,1.25,found
120,7.638614654541016,1.0978252906530694,2.772495985031128,1.25,found
121,8.296463012695312,1.192371566078424,2.9086546897888184,1.25,found
122,7.642342567443848,1.0983610680487321,2.6654748916625977,1.25,found
123,8.059511184692383,1.1583167379174761,3.0180139541625977,1.25,found
124,7.877817630767822,1.1322036548954861,2.998288869857788,1.25,found
125,7.5354838371276855,1.0830032810711656,2.8443596363067627,1.25,found
126,7.75018835067749,1.1138607147358177,2.54318904876709,1.25,found
127,7.781115531921387,1.1183055837694948,2.807746648788452,1.25,found
128,7.279499530792236,1.046213096173139,2.7038662433624268,1.25,found
129,8.147478103637695,1.170959384879852,2.732041358947754,1.25,found
130,7.155000686645508,1.0283200637395549,2.797767162322998,1.25,found
131,7.811321258544922,1.1226467650058276,2.9241397380828857,1.25,found
132,7.672136306762695,1.102643038275874,2.852003812789917,1.25,found
133,7.05709171295166,1.0142485399928907,2.6814804077148438,1.25,found
134,6.978610038757324,1.0029691168671127,2.7225024700164795,1.25,found
135,7.45947790145874,1.0720796722506167,2.7763431072235107,1.25,found
136,7.752106189727783,1.1141363474661012,2.8222193717956543,1.25,found
137,7.3757004737854,1.0600391409442005,2.855128526687622,1.25,found
138,7.738969802856445,1.1122483797668032,2.740823268890381,1.25,found
139,7.935361385345459,1.1404738703666786,2.594494342803955,1.25,found
140,7.523688316345215,1.0813080232767798,2.581144094467163,1.25,found
141,7.161677837371826,1.0292797069822595,2.7936322689056396,1.25,found
142,7.800266742706299,1.1210580047904721,2.840175151824951,1.25,found
143,7.712243556976318,1.1084072711393411,2.6568284034729004,1.25,found
144,7.179571151733398,1.0318513425376756,2.710364580154419,1.25,found
145,7.198788642883301,1.0346132894038815,2.8139214515686035,1.25,found
146,7.344930171966553,1.055616818695273,2.7843661308288574,1.25,found
147,8.261388778686523,1.187330680670984,2.818774700164795,1.25,found
148,8.00009822845459,1.1497778799045852,2.6253886222839355,1.25,found
149,7.756948947906494,1.114832350949134,2.9866714477539062,1.25,found
150,7.226961612701416,1.0386623218761173,2.46289324760437,1.25,found
151,7.49529504776001,1.0772273293621295,2.671762466430664,1.25,found
152,7.699990749359131,1.106646291866004,2.654566526412964,1.25,found
153,7.9473748207092285,1.1422004469471756,2.990497589111328,1.25,found
154,7.748114585876465,1.113562672283306,2.57230806350708,1.25,found
155,7.367376327514648,1.0588427907272544,3.032782554626465,1.25,found
156,7.503277778625488,1.0783746111964592,2.858811855316162,1.25,found
157,7.672728061676025,1.102728085570325,2.6760895252227783,1.25,found
158,7.586160659790039,1.0902865778579198,2.850346088409424,1.25,found
159,7.834313869476318,1.1259512738624993,2.630180597305298,1.25,found
160,6.657310962677002,0.956791862543287,2.9860732555389404,1.25,found
161,7.945561408996582,1.1419398225629718,2.855355978012085,1.25,found
162,7.438157081604004,1.0690154339937394,2.702105760574341,1.25,found
163,7.918592929840088,1.138063900055106,2.818729877471924,1.25,found
164,7.715155601501465,1.1088257915480533,2.767850399017334,1.25,found
165,7.949298858642578,1.1424769705838473,2.9229869842529297,1.25,found
166,7.213716983795166,1.0367587975806547,2.878530979156494,1.25,found
167,7.4891133308410645,1.076338890099227,2.7886409759521484,1.25,found
168,7.374606132507324,1.0598818617010377,2.679231643676758,1.25,found
169,7.773533344268799,1.1172158681941005,2.875255584716797,1.25,found
170,7.582507610321045,1.089761559870177,2.6279053688049316,1.25,found
171,7.727542400360107,1.1106060281056294,2.446183681488037,1.25,found
172,7.240909099578857,1.0406668612497594,2.7255876064300537,1.25,found
173,7.860100746154785,1.1296573759065058,2.660574436187744,1.25,found
174,7.806255340576172,1.1219186888928165,2.679738759994507,1.25,found
175,7.45715856552124,1.0717463361988766,2.8003878593444824,1.25,found
176,7.631569862365723,1.0968128098084133,2.846482515335083,1.25,found
177,7.795154571533203,1.1203232811451793,2.8159022331237793,1.25,found
178,7.672830581665039,1.102742819791362,2.4850916862487793,1.25,found
179,7.6910624504089355,1.1053631125418306,2.7162859439849854,1.25,found
180,7.418406963348389,1.0661769377094015,2.8629543781280518,1.25,found
181,7.228142738342285,1.038832073808716,2.54235577583313,1.25,found
182,7.17714786529541,1.0315030666711167,2.548293113708496,1.25,found
183,7.74378776550293,1.112940819624283,2.7681808471679688,1.25,found
184,7.317678928375244,1.0517002571498493,2.632321834564209,1.25,found
185,8.20623779296875,1.1794043550656697,2.7402825355529785,1.25,found
186,7.4100799560546875,1.0649801763048918,2.585181713104248,1.25,found
187,7.1248064041137695,1.0239805272534774,2.7324724197387695,1.25,found
188,7.1908278465271,1.0334691600075412,2.930616617202759,1.25,found
189,7.697818756103516,1.1063341319738011,2.7531323432922363,1.25,found
190,7.186417579650879,1.0328353143779065,2.708763837814331,1.25,found
191,7.697597026824951,1.1063022649376046,2.707446575164795,1.25,found
192,7.636587619781494,1.0975339642641,2.560499429702759,1.25,found
193,7.489029884338379,1.0763268971286155,2.9534904956817627,1.25,found
194,7.921735763549805,1.1385155895939667,2.734556198120117,1.25,found
195,7.388471603393555,1.0618746136978503,3.0015299320220947,1.25,found
196,7.6601457595825195,1.1009197511958877,2.79779052734375,1.25,found
197,7.940495014190674,1.1412116779187,2.766282081604004,1.25,found
198,7.023484230041504,1.009418456743171,2.677394151687622,1.25,found
199,6.48319673538208,0.9317680839091272,2.7932231426239014,1.25,found
0,5.701644420623779,1.27851834823147,2.684549331665039,2.0,found
1,4.974056243896484,1.115366323082845,2.70975399017334,2.0,found
2,5.232886791229248,1.17340564988666,2.605959177017212,2.0,found
3,5.549503326416016,1.2444027201573928,2.7891368865966797,2.0,found
4,5.411598205566406,1.2134793208160473,2.816366195678711,2.0,found
5,5.4478583335876465,1.2216101749283605,2.774491310119629,2.0,found
6,4.98484468460083,1.1177854882169282,2.8890573978424072,2.0,found
7,4.9763875007629395,1.1158890766006586,2.7678184509277344,2.0,found
8,4.963108539581299,1.1129114451905393,2.89563250541687,2.0,found
9,5.254364967346191,1.1782218467986827,2.7999184131622314,2.0,found
10,5.029029369354248,1.127693319361875,2.6366782188415527,2.0,found
11,4.9013590812683105,1.0990649458962405,2.786468982696533,2.0,found
12,5.3261942863464355,1.1943286215303024,2.819843292236328,2.0,found
13,5.363847732543945,1.2027719088148496,2.6170830726623535,2.0,found
14,5.059251308441162,1.1344701894700826,2.730625629425049,2.0,found
15,5.1724348068237305,1.159850091955006,2.858532190322876,2.0,found
16,5.3748931884765625,1.2052487062144477,2.8538107872009277,2.0,found
17,5.076133728027344,1.138255848766092,2.871485948562622,2.0,found
18,5.24545955657959,1.1762249262221462,2.5711309909820557,2.0,found
19,5.16190767288208,1.1574895214062701,2.741659641265869,2.0,found
20,5.240832328796387,1.1751873315940293,3.0229129791259766,2.0,found
21,5.263168811798096,1.1801959924725205,2.7369279861450195,2.0,found
22,4.456385135650635,0.9992854240622728,2.5992894172668457,2.0,found
23,5.743251800537109,1.2878482528548822,2.8622875213623047,2.0,found
24,5.283731460571289,1.1848068944869765,2.851334810256958,2.0,found
25,5.0725226402282715,1.137446110089389,2.5966200828552246,2.0,found
