family,window,a,seed,stored_cross_step,stored_cross_w2,cross_step,cross_w2,G_cross,reproduced,prev_step,G_prev,w2_prev,cross_w2_interp
own-seed,V50,1.3,400038,2600,4.997307583693053,2600,4.997307583693053,0.0005169476210853396,True,2550,-0.0036438904122575444,4.887394254576385,4.98365181686024
own-seed,V50,1.3,400039,3000,4.566871093671162,3000,4.566871093671162,0.004229248793991225,True,2950,-0.0012421213972499956,4.3952321469486195,4.434197963713644
own-seed,V50,1.3,400040,1850,4.914940674643442,1850,4.914940674643442,0.0030478945021075177,True,1800,-0.002082402727213939,4.78922511823221,4.840253432152843
own-seed,V50,1.3,400042,4750,5.248124133613895,4750,5.248124133613895,0.004332256349313113,True,4700,-0.000703763663106205,5.111910194224148,5.130945547680776
own-seed,V50,1.3,400043,2750,5.004593685510941,2750,5.004593685510941,1.3745285096788962e-06,True,2700,-0.0028723674321531334,4.901122902310295,5.004544194796961
own-seed,V50,1.3,400044,6350,4.9553329971085205,6350,4.9553329971085205,0.004113226257410396,True,6300,-0.00013123372400425382,4.7966381374949405,4.80154479641
own-seed,V50,1.3,400045,1700,4.780792425782697,1700,4.780792425782697,0.0011615661925743481,True,1650,-0.004165718364622428,4.658348897972075,4.75409472250116
own-seed,V50,1.3,400046,2550,4.4888173828202245,2550,4.4888173828202245,0.0018312577749979297,True,2500,-0.003064213981997188,4.336912752551293,4.431994149218543
own-seed,V50,1.3,400047,2000,3.772750604777914,2000,3.772750604777914,0.0013762155434369205,True,1950,-0.003712330574611844,3.6723981779225245,3.745609931104908
own-seed,V50,1.3,400048,3800,4.280752105254838,3800,4.280752105254838,0.001077682272097924,True,3750,-0.0023429254887816775,4.183354801031015,4.250066520864668
own-seed,V50,1.3,400049,1750,4.043846642191085,1750,4.043846642191085,0.0005138226142005209,True,1700,-0.0037407353150507028,3.932450508315777,4.030393340186165
own-seed,V50,1.3,400050,2150,4.406679595443152,2150,4.406679595443152,0.004367905802562078,True,2100,-0.001440437546845974,4.278690357658917,4.310430992226499
own-seed,V50,1.3,400052,2700,3.8039694211658013,2700,3.8039694211658013,0.00019123805527332394,True,2650,-0.007214400150175049,3.6836819803923904,3.800863201875965
own-seed,V50,1.3,400053,2150,4.8591476800148445,2150,4.8591476800148445,0.0018442871372079672,True,2100,-0.0031131439964604546,4.747874266961408,4.817751215016283
own-seed,V50,1.3,400054,1750,4.6162192400796105,1750,4.6162192400796105,0.0007490631877118403,True,1700,-0.003640112852090205,4.479892952596981,4.592953596928222
own-seed,V50,1.3,400055,1450,3.7052492021969945,1450,3.7052492021969945,0.004950295258517645,True,1400,-0.001680486345243981,3.5862460032213943,3.6164058339727796
own-seed,V50,1.3,400056,2650,4.291646319642908,2650,4.291646319642908,0.001970554086755172,True,2600,-0.003476271856113655,4.18317936305467,4.252405116265979
own-seed,V50,1.3,400057,2550,4.420815658287051,2550,4.420815658287051,0.0012744647550078092,True,2500,-0.0026579060493938655,4.301623386954493,4.382185946991098
own-seed,V50,1.3,400058,3150,4.74448756997506,3150,4.74448756997506,0.0004068571514177499,True,3100,-0.0024124606650426372,4.650762249854745,4.730962022575888
own-seed,V50,1.3,400059,1800,3.813342849644966,1800,3.813342849644966,0.005335976649293528,True,1750,-0.0006214620790672143,3.705569268682419,3.7168118843008817
own-seed,V50,1.5,400000,700,2.514161405188023,700,2.514161405188023,0.00928720240129488,True,650,-0.012535481686020145,2.38879506113387,2.460808545068581
own-seed,V50,1.5,400001,2200,2.7853893641935303,2200,2.7853893641935303,0.0023157634848010034,True,2150,-0.005622651365413844,2.705717524821991,2.762147805284758
own-seed,V50,1.5,400002,2050,2.8522673193624324,2050,2.8522673193624324,0.012102416960828144,True,2000,-0.004527997712791443,2.7290117440972645,2.7625707968233986
own-seed,V50,1.5,400003,5550,3.258695958872534,5550,3.258695958872534,0.013108544440439296,True,5500,-0.0009224558790426052,3.073879511675669,3.08603010781127
own-seed,V50,1.5,400004,5000,2.3369662139899705,5000,2.3369662139899705,0.022340534255978817,True,4950,-0.024393179168793466,2.0266647086256806,2.1886300150822655
own-seed,V50,1.5,400005,1600,2.8971877168859215,1600,2.8971877168859215,0.01163967365464691,True,1550,-0.0035521168772580936,2.7815082277614,2.808556195860278
own-seed,V50,1.5,400006,3200,2.497300862629423,3200,2.497300862629423,0.009994721850430821,True,3150,-0.015072120912089204,2.2993084110956152,2.4183567570508724
own-seed,V50,1.5,400007,900,2.5944343665647396,900,2.5944343665647396,0.013246040892421096,True,850,-0.0008224106298957423,2.4661957121867104,2.4736922609260454
own-seed,V50,1.5,400008,5450,2.5435671753128957,5450,2.5435671753128957,0.022402725892552766,True,5400,-0.015282854156463799,2.3178359616792013,2.4093780637786844
own-seed,V50,1.5,400009,8500,2.5397363504323476,8500,2.5397363504323476,0.018850757018056274,True,8450,-0.014513153266232592,2.2610262142834903,2.382263889613342
own-seed,V50,1.5,400010,4200,2.5859058613956214,4200,2.5859058613956214,0.010357981920951609,True,4150,-0.026142635353239907,2.36249281018563,2.522506704938781
own-seed,V50,1.5,400011,4400,2.7696296563973175,4400,2.7696296563973175,0.021602290162532345,True,4350,-0.00037328745159648236,2.55777358711352,2.5613722735097015
own-seed,V50,1.5,400012,1400,2.4619279842826973,1400,2.4619279842826973,0.011634844493843666,True,1350,-0.0005754827934945084,2.3638229188574216,2.3684466914867963
own-seed,V50,1.5,400013,3000,2.831992958957322,3000,2.831992958957322,0.010495408407202866,True,2950,-0.010354910895252978,2.6918484296868246,2.761448520313842
own-seed,V50,1.5,400014,900,2.613590337492608,900,2.613590337492608,0.008204751281284839,True,850,-0.005862994130912291,2.4877367048146373,2.540188543266673
own-seed,V50,1.5,400015,2950,2.5928939925491137,2950,2.5928939925491137,0.010288946515390585,True,2900,-0.019784537411881242,2.399363180819862,2.5266819043262165
own-seed,V50,1.5,400016,1050,2.7121165559923512,1050,2.7121165559923512,0.0101321904534033,True,1000,-0.001655147419376668,2.5990108089627495,2.6148928246759855
own-seed,V50,1.5,400017,1150,2.2601000056942886,1150,2.2601000056942886,0.0013531906246946335,True,1100,-0.011442453185509294,2.1689571334384126,2.2504612816039824
own-seed,V50,1.5,400018,1350,2.3823140438536243,1350,2.3823140438536243,0.007997234951337084,True,1300,-0.030033547923897785,2.183426984439083,2.340491435359431
own-seed,V50,1.5,400019,1500,2.876616841825677,1500,2.876616841825677,0.0012809138053713198,True,1450,-0.007854512880551834,2.7806477375752445,2.8631606394226825
own-seed,V50,1.5,400020,900,2.6516746688266997,900,2.6516746688266997,0.00926943110342604,True,850,-0.013017429978463113,2.5080443714590874,2.591936729916335
own-seed,V50,1.5,400021,800,2.3542832296202794,800,2.3542832296202794,0.009574077021749616,True,750,-0.010714580351127267,2.2029131743791424,2.2828527479954794
own-seed,V50,1.5,400022,1400,2.6381940408183766,1400,2.6381940408183766,0.008483620579498918,True,1350,-0.028982591748000885,2.39776794692492,2.583753422690935
own-seed,V50,1.5,400023,1500,3.210722611974031,1500,3.210722611974031,0.007492766246288696,True,1450,-0.0059727109735843165,3.0895722960413274,3.1433094053623805
own-seed,V50,1.5,400024,4050,3.069604545131818,4050,3.069604545131818,0.010313013249153347,True,4000,-0.013929064324408102,2.7999733664571624,2.9548986207068744
own-seed,V50,1.5,400025,1550,2.3566903442362466,1550,2.3566903442362466,0.0013907328071227631,True,1500,-0.008587580705528008,2.2762620295197737,2.345480604658914
own-seed,V50,1.5,400026,1400,2.7610227295328555,1400,2.7610227295328555,0.012376851010785117,True,1350,-0.0017821242373936563,2.667361771965971,2.6791504402595265
own-seed,V50,1.5,400027,1550,2.2264000695070867,1550,2.2264000695070867,0.01039316129799639,True,1500,-0.006761154540193104,2.0996256132085227,2.1495921463462273
own-seed,V50,1.5,400028,850,2.528983221919107,850,2.528983221919107,0.01659836224536182,True,800,-0.0032317866511388793,2.4058741612933776,2.4259376626236517
own-seed,V50,1.5,400029,5100,2.6294552416041688,5100,2.6294552416041688,0.024930636923800265,True,5050,-0.004269364594431835,2.369235880783478,2.407282842020102
own-seed,V50,1.5,400030,1100,2.5679063404229105,1100,2.5679063404229105,0.0076528005356428785,True,1050,-0.013242479013072295,2.4482476582573742,2.524081895536408
own-seed,V50,1.5,400031,8750,2.553737670612876,8750,2.553737670612876,0.008722410176374762,True,8700,-0.027028881466029997,2.2684402899370197,2.4841323315557395
own-seed,V50,1.5,400032,2850,2.476450913700723,2850,2.476450913700723,0.01772984278538381,True,2800,-0.019334882920007068,2.270024107292909,2.3777070337813018
own-seed,V50,1.5,400033,2350,2.368587768147402,2350,2.368587768147402,0.010148808801546672,True,2300,-0.0020073803137723445,2.272287542993605,2.2881898273651085
own-seed,V50,1.5,400034,1000,2.1857964510173646,1000,2.1857964510173646,0.0002457439221910107,True,950,-0.020112768954720917,2.0905212252494323,2.184646401020619
own-seed,V50,1.5,400035,950,2.8358424968389424,950,2.8358424968389424,0.004086536912121019,True,900,-0.015963352319584345,2.6984155506785505,2.8078323526573756
own-seed,V50,1.5,400036,1550,2.2703883835945877,1550,2.2703883835945877,0.0029631801529279578,True,1500,-0.014881002622837425,2.182254897452928,2.2557530595663
own-seed,V50,1.5,400037,6300,2.6209621092612023,6300,2.6209621092612023,0.036368870858087377,True,6250,-0.00970690566527832,2.3391863583314736,2.3985488007994977
own-seed,V50,1.5,400038,1250,2.63683679392143,1250,2.63683679392143,0.0033667579037381934,True,1200,-0.01188471480834119,2.53300835430899,2.6139166978561414
own-seed,V50,1.5,400039,1350,2.38384649595729,1350,2.38384649595729,0.0030503715011960253,True,1300,-0.026404412518616915,2.1676616213576554,2.361458140299181
own-seed,V50,1.5,400040,850,2.582033259371619,850,2.582033259371619,0.005034009176749343,True,800,-0.016555753448120214,2.448831947819351,2.550975177059182
own-seed,V50,1.5,400042,3900,2.88748247402407,3900,2.88748247402407,0.02453812338643857,True,3850,-0.0010613915534718465,2.697677417672176,2.7055469997361734
own-seed,V50,1.5,400043,1350,2.740990629463633,1350,2.740990629463633,0.009169395785070478,True,1300,-0.0006711039100815164,2.6443651769463026,2.6509548544023898
own-seed,V50,1.5,400044,5700,2.5753138398806232,5700,2.5753138398806232,0.004495873787249138,True,5650,-0.026915732503371093,2.3075451305551478,2.53698869629631
own-seed,V50,1.5,400045,750,2.544812593838405,750,2.544812593838405,0.0036923032218743046,True,700,-0.017988232823658912,2.4167114171649158,2.5229963257182786
own-seed,V50,1.5,400046,2150,2.355934949309846,2150,2.355934949309846,0.00036863972110934284,True,2100,-0.0350874845823288,2.1007384441665726,2.3532816539953614
own-seed,V50,1.5,400047,900,2.0591711743640526,900,2.0591711743640526,0.009508722717251672,True,850,-0.005842772872937552,1.9584188994791445,1.9967651736337289
own-seed,V50,1.5,400048,2450,2.2687158731125834,2450,2.2687158731125834,0.0018182154321491062,True,2400,-0.012618582289326774,2.165799356108144,2.255754245260574
own-seed,V50,1.5,400049,800,2.209682533988269,800,2.209682533988269,0.00725710219594955,True,750,-0.009448225083798611,2.0944176515343678,2.1596093437080555
own-seed,V50,1.5,400050,1300,2.4275318491216615,1300,2.4275318491216615,0.02205763040794917,True,1250,-0.0031916842666359635,2.2668635650219757,2.287173123563164
own-seed,V50,1.5,400052,1950,2.1548493171522125,1950,2.1548493171522125,0.027407081796453348,True,1900,-0.008034066631795511,1.9908810946346525,2.028050647079323
own-seed,V50,1.5,400053,1000,2.6090011350891755,1000,2.6090011350891755,0.007827812513850674,True,950,-0.009502792086251155,2.501669693733626,2.5605221339718303
own-seed,V50,1.5,400054,850,2.461986165207331,850,2.461986165207331,0.007080768831307704,True,800,-0.011495174788224816,2.314202480542082,2.4056540547322975
own-seed,V50,1.5,400055,650,2.017200273224753,650,2.017200273224753,0.019668425244669496,True,600,-0.006243938587364717,1.8927801721261692,1.9227608977492348
own-seed,V50,1.5,400056,1600,2.3666628564799996,1600,2.3666628564799996,0.018926022717537627,True,1550,-0.002677750979171556,2.2412988962350107,2.2568375457326204
own-seed,V50,1.5,400057,1700,2.442704471916338,1700,2.442704471916338,0.012691309477887547,True,1650,-0.006292931239585187,2.2890742113469034,2.339999854382666
own-seed,V50,1.5,400058,1550,2.538429095872451,1550,2.538429095872451,0.004249954521638344,True,1500,-0.005258650268950227,2.456266590364833,2.5017058415694797
own-seed,V50,1.5,400059,800,2.077958793811529,800,2.077958793811529,0.0214687508634559,True,750,-0.0014901870823389451,1.9662436570702115,1.9734947091034845
own-seed,V60,1.3,400000,1500,4.4332175532167195,1500,4.4332175532167195,0.002607123409835488,True,1450,-0.0038445343857533842,4.310828563105669,4.383760001168189
own-seed,V60,1.3,400001,3700,4.7121954414980785,3700,4.7121954414980785,0.0018332786281969327,True,3650,-0.001145856697137404,4.621967788772218,4.656671804821342
own-seed,V60,1.3,400002,3050,4.717445190891836,3050,4.717445190891836,0.0009966848744773493,True,3000,-0.004072978679037664,4.606447269881127,4.6956232400262605
own-seed,V60,1.3,400003,5650,5.157358451250219,5650,5.157358451250219,0.0005107095920364735,True,5600,-0.0033123294436152584,5.022640084379305,5.139361783797218
own-seed,V60,1.3,400004,5500,3.9300155846224656,5500,3.9300155846224656,0.0048584922359955485,True,5450,-0.006399658645765527,3.7407330516668447,3.848330081698152
own-seed,V60,1.3,400005,2700,4.896441555925652,2700,4.896441555925652,0.0046594537532800295,True,2650,-6.33216517620383e-06,4.786823976768641,4.786972744120931
own-seed,V60,1.3,400006,3550,4.213716178984157,3550,4.213716178984157,0.0026550674306196065,True,3500,-0.0029231074905711196,4.076746420994726,4.14852210591268
own-seed,V60,1.3,400007,1650,4.232940156801926,1650,4.232940156801926,0.0025702031382608403,True,1600,-0.0020908725954877916,4.112534670214045,4.1665463504856515
own-seed,V60,1.3,400008,6050,4.266595416007848,6050,4.266595416007848,0.0011993157095391282,True,6000,-0.0068800674528701755,4.11424686709335,4.2439805697546396
own-seed,V60,1.3,400009,8750,4.11259575266888,8750,4.11259575266888,0.00208548029779676,True,8700,-0.005304330448674843,3.9314567331048225,4.06147646566367
own-seed,V60,1.3,400010,4600,4.463796054405708,4600,4.463796054405708,0.0029144078058220835,True,4550,-0.004367444399604903,4.314271051075371,4.403951824589187
own-seed,V60,1.3,400011,4750,4.526150329680131,4750,4.526150329680131,0.006185283291833876,True,4700,-0.0008075494082788737,4.381990864696408,4.3986387519887105
own-seed,V60,1.3,400012,2500,4.1661904838725485,2500,4.1661904838725485,6.184619043470008e-05,True,2450,-0.005519073418967846,4.068060094954936,4.165103030344244
own-seed,V60,1.3,400013,3850,4.816830012256415,3850,4.816830012256415,0.0028264289979791357,True,3800,-0.0025584765523820607,4.70053455367828,4.755788856866703
own-seed,V60,1.3,400014,1700,4.354618605808918,1700,4.354618605808918,0.003006266648235112,True,1650,-0.001516841266417046,4.234950734539407,4.275081805659304
own-seed,V60,1.3,400015,3600,4.38794945352353,3600,4.38794945352353,0.0013269074473889475,True,3550,-0.00545810491585641,4.248510171017314,4.36068008207502
own-seed,V60,1.3,400016,1950,4.632238845118397,1950,4.632238845118397,0.004857069043664453,True,1900,-0.000610940353879208,4.512825131168197,4.526167218087714
own-seed,V60,1.3,400017,2300,3.939901170228628,2300,3.939901170228628,0.0024165597686787166,True,2250,-0.0033726626820831385,3.8441853603386558,3.8999471043115084
own-seed,V60,1.3,400018,1950,4.107103090841879,1950,4.107103090841879,0.00193537292824697,True,1900,-0.006485529141173174,3.9580769415130077,4.072852463933467
own-seed,V60,1.3,400019,2800,4.939594496478607,2800,4.939594496478607,0.0016665233575006155,True,2750,-0.001543528857364418,4.835238160237247,4.885417099910394
own-seed,V60,1.3,400020,1700,4.624483533467524,1700,4.624483533467524,0.003994002776271266,True,1650,-0.0019878445850309845,4.496256301733524,4.538867855131713
own-seed,V60,1.3,400021,1400,4.046193763136398,1400,4.046193763136398,0.0006076684391915776,True,1350,-0.007689643015783343,3.906236810111762,4.035943765452209
own-seed,V60,1.3,400022,2350,4.540355574932051,2350,4.540355574932051,0.002996095683749367,True,2300,-0.00489336636133153,4.3699160043376,4.475629582351033
own-seed,V60,1.3,400023,2550,5.380177078430587,2550,5.380177078430587,0.0034190386709180842,True,2500,-0.0010208817069798926,5.25939499605231,5.287166714447246
own-seed,V60,1.3,400024,3600,5.071008712811877,3600,5.071008712811877,0.004322922833632781,True,3550,-0.0010115917909354621,4.891786076107288,4.9257723261786985
own-seed,V60,1.3,400025,2900,4.055704538094458,2900,4.055704538094458,0.0017900927677332312,True,2850,-0.0017303691504002572,3.967713497502632,4.010962646532609
own-seed,V60,1.3,400026,2600,4.786043754744111,2600,4.786043754744111,0.003916362623618941,True,2550,-0.0009135344630766262,4.683108024496688,4.702577453218474
own-seed,V60,1.3,400027,2350,3.784468796543351,2350,3.784468796543351,0.0031541482930177445,True,2300,-0.0017233840612234097,3.6741157184089612,3.713106897175491
own-seed,V60,1.3,400028,1800,4.3020967710241225,1800,4.3020967710241225,0.002448483744418972,True,1750,-0.0034960572512230392,4.186191839940394,4.254356947232082
own-seed,V60,1.3,400029,5500,4.26761526376471,5500,4.26761526376471,0.00437289037284172,True,5450,-0.002263556457255067,4.095875895817289,4.154452686264749
own-seed,V60,1.3,400030,2100,4.456616879889688,2100,4.456616879889688,0.000701877519151406,True,2050,-0.005151260052968176,4.346238500383507,4.443380884285419
own-seed,V60,1.3,400031,7400,4.234577507838175,7400,4.234577507838175,0.0014845786186703513,True,7350,-0.0057896322583643745,4.053504982919358,4.197622791585474
own-seed,V60,1.3,400032,3650,4.245245391043388,3650,4.245245391043388,0.0024854679696320048,True,3600,-0.0053645792758727495,4.10100649163314,4.199576727754204
own-seed,V60,1.3,400033,3450,3.965170809085834,3450,3.965170809085834,0.001762836882732266,True,3400,-0.0036050128837175066,3.8741495312221286,3.9352788276197272
own-seed,V60,1.3,400034,2000,3.982033526648463,2000,3.982033526648463,0.004040849497507271,True,1950,-0.0021026791615610385,3.8782956747325485,3.913800908221893
own-seed,V60,1.3,400035,1950,4.894422092245931,1950,4.894422092245931,0.001259909953536198,True,1900,-0.004382374427287061,4.76956389967883,4.866541526684491
own-seed,V60,1.3,400036,2850,4.069842156455366,2850,4.069842156455366,0.0034916802636679733,True,2800,-0.0017766074624843142,3.9786600896833666,4.009409120239864
own-seed,V60,1.3,400037,6400,4.207496182430207,6400,4.207496182430207,0.0017919469031264512,True,6350,-0.008384463849801627,4.0245335589930376,4.175278604502568
own-seed,V60,1.3,400038,2400,4.619512835522096,2400,4.619512835522096,0.004399969013730853,True,2350,-0.0004485282818924574,4.511266730613294,4.521280439293739
own-seed,V60,1.3,400039,2150,4.117856868470637,2150,4.117856868470637,0.004383028499676644,True,2100,-0.0020029377882706534,3.9616460225816557,4.010641052004107
own-seed,V60,1.3,400040,1700,4.594970131065913,1700,4.594970131065913,0.004025999630998811,True,1650,-0.0020053102235801923,4.467994971298429,4.510212100274011
own-seed,V60,1.3,400042,4550,4.745350251233768,4550,4.745350251233768,0.002280984316806123,True,4500,-0.003995075383150137,4.607093948874383,4.695102090372016
own-seed,V60,1.3,400043,2500,4.497581071884127,2500,4.497581071884127,0.0007288165524217405,True,2450,-0.002869625376076268,4.397271343098078,4.477264670463493
own-seed,V60,1.3,400044,6050,4.398256222306374,6050,4.398256222306374,0.0020838480041640572,True,6000,-0.003998965721949688,4.229622904501106,4.340485884668799
own-seed,V60,1.3,400045,1550,4.451193376461871,1550,4.451193376461871,0.0006298243096320988,True,1500,-0.005636543317504739,4.327608078288897,4.43877198184637
own-seed,V60,1.3,400046,2100,4.06682468412196,2100,4.06682468412196,0.003725711587645897,True,2050,-0.002480541289272331,3.9156440056084714,3.9760685359378143
own-seed,V60,1.3,400047,1950,3.6554280068656304,1950,3.6554280068656304,0.005364858345421997,True,1900,-0.0009109807117111401,3.556449316521555,3.5708167464306118
own-seed,V60,1.3,400048,3550,3.9486637387306143,3550,3.9486637387306143,0.002454963446024472,True,3500,-0.0032003793393213797,3.854200928181099,3.9076577810530884
own-seed,V60,1.3,400049,1650,3.8452621101833766,1650,3.8452621101833766,0.004617685145957839,True,1600,-0.0022174927256557453,3.734548070186904,3.7704663129790523
own-seed,V60,1.3,400050,2050,4.125031490180563,2050,4.125031490180563,0.0008394640026399003,True,2000,-0.006924813840680777,3.9934506272033645,4.110805131962242
own-seed,V60,1.3,400052,2650,3.698190673987172,2650,3.698190673987172,0.0028145556920624593,True,2600,-0.005158496291802095,3.5776388415205944,3.6556348438052013
own-seed,V60,1.3,400053,2050,4.608721247054503,2050,4.608721247054503,0.00401861011086968,True,2000,-0.0014477459488482225,4.499048956214939,4.5280952922071975
own-seed,V60,1.3,400054,1600,4.2142893748507415,1600,4.2142893748507415,0.0006680038783306586,True,1550,-0.0048875555891352285,4.076212432641766,4.197686918618605
own-seed,V60,1.3,400055,1350,3.502184453672622,1350,3.502184453672622,0.005694650516004707,True,1300,-0.0018544277993193248,3.383140669331519,3.412383723092161
own-seed,V60,1.3,400056,2550,4.085249031600952,2550,4.085249031600952,0.004201011882823735,True,2500,-0.0018801189393342632,3.9773982457499164,4.010742752064724
own-seed,V60,1.3,400057,2400,4.075920174484286,2400,4.075920174484286,0.0034491755058843054,True,2350,-0.0014426053761655844,3.956242373624012,3.9915358266816146
own-seed,V60,1.3,400058,2850,4.268565873716472,2850,4.268565873716472,0.0005625064493979259,True,2800,-0.0029455041558597017,4.178442432073809,4.254114658235551
own-seed,V60,1.3,400059,1700,3.574072722264368,1700,3.574072722264368,0.00179706071157959,True,1650,-0.00503128245433393,3.46821716017901,3.5462140064524013
own-seed,V60,1.5,400000,650,2.405477867717333,650,2.405477867717333,0.011371286475765352,True,600,-0.014218312910234676,2.2786469488338823,2.3491178328901636
own-seed,V60,1.5,400001,2000,2.5033457938524415,2000,2.5033457938524415,0.004265074389500523,True,1950,-0.005807933200477677,2.4253410113144507,2.470317306849975
own-seed,V60,1.5,400002,1950,2.5214513235100355,1950,2.5214513235100355,0.004430273049421007,True,1900,-0.01890486537269176,2.3901460423669967,2.49652246996
own-seed,V60,1.5,400003,5000,2.85165038706444,5000,2.85165038706444,0.014440944289744628,True,4950,-0.005675825005226454,2.6590856895980792,2.713416656413743
own-seed,V60,1.5,400004,5350,2.238257777200148,5350,2.238257777200148,0.03852403758071743,True,5300,-0.03476763041421238,1.911967596136706,2.0667510351462397
own-seed,V60,1.5,400005,1450,2.605177577436471,1450,2.605177577436471,0.01019411271357118,True,1400,-0.009219258540709596,2.4881333657004068,2.5437167486458288
own-seed,V60,1.5,400006,3000,2.375511056788997,3000,2.375511056788997,0.025774277837363524,True,2950,-0.003660364735034616,2.174306174203363,2.1993271424356684
own-seed,V60,1.5,400007,750,2.2348588795367776,750,2.2348588795367776,0.0023584518682624456,True,700,-0.01875960496621598,2.101090005107778,2.2199196522070475
own-seed,V60,1.5,400008,5650,2.2796725224208756,5650,2.2796725224208756,0.004353942220010065,True,5600,-0.05212639078796233,2.021670117924716,2.259783695603205
own-seed,V60,1.5,400009,8400,2.2985508360055467,8400,2.2985508360055467,0.018980921789815586,True,8350,-0.0338738664119127,1.9754471301952978,2.1825196044248405
own-seed,V60,1.5,400010,4150,2.468281586223011,4150,2.468281586223011,0.023052659470139236,True,4100,-0.019591745358691792,2.234981000544927,2.34216424498192
own-seed,V60,1.5,400011,4150,2.4470596019554742,4150,2.4470596019554742,0.019076524326048006,True,4100,-0.02390456005382724,2.2174344264403767,2.3451438334310803
own-seed,V60,1.5,400012,1300,2.288457450760159,1300,2.288457450760159,0.01370394767348504,True,1250,-0.0067855104616145745,2.1898817499935017,2.222527144732726
own-seed,V60,1.5,400013,2900,2.6150042531471596,2900,2.6150042531471596,0.01369393759544213,True,2850,-0.012000999966557124,2.468810644332585,2.5370913899176335
own-seed,V60,1.5,400014,800,2.3824719396139464,800,2.3824719396139464,0.01439285046078087,True,750,-0.0036767050410633217,2.2548559434868745,2.2808226240857876
own-seed,V60,1.5,400015,3000,2.4988686033995764,3000,2.4988686033995764,0.030994583424302835,True,2950,-0.004151965631267629,2.2920820773130495,2.3165103803012888
own-seed,V60,1.5,400016,900,2.455834682161368,900,2.455834682161368,0.012071678144545128,True,850,-0.009527939391762441,2.3387744751305783,2.390411618978228
own-seed,V60,1.5,400017,1050,2.0843673320626963,1050,2.0843673320626963,0.0034717315268388838,True,1000,-0.017814974960606023,1.9946306594554863,2.0697318300611154
own-seed,V60,1.5,400018,1300,2.314780896433528,1300,2.314780896433528,0.03031425517664177,True,1250,-0.010619162275428806,2.11220163237007,2.1647558096812043
own-seed,V60,1.5,400019,1350,2.6114201390121856,1350,2.6114201390121856,0.005007858288307521,True,1300,-0.006463402202171231,2.5161410784452833,2.5698254046272284
own-seed,V60,1.5,400020,800,2.4145440992681855,800,2.4145440992681855,0.00027227758957382164,True,750,-0.028847147198801437,2.26368398895324,2.4131335004154297
own-seed,V60,1.5,400021,750,2.2802387389594245,750,2.2802387389594245,0.028339887350907755,True,700,-0.0027637057387361885,2.1301908734741803,2.1435233571435592
own-seed,V60,1.5,400022,2350,2.640379940738038,2350,2.640379940738038,0.04158889708229507,True,2300,-0.0016748120681100431,2.365525450394901,2.376165537119795
own-seed,V60,1.5,400023,1300,2.8248752066182155,1300,2.8248752066182155,0.006781393315011819,True,1250,-0.010965501481052353,2.701869694714232,2.7778726878271383
own-seed,V60,1.5,400024,3350,2.6083433372132148,3350,2.6083433372132148,0.0013206194568629037,True,3300,-0.0424722578437704,2.2819084647939705,2.5984993563997145
own-seed,V60,1.5,400025,1400,2.1404713338324046,1400,2.1404713338324046,0.0017886656082577446,True,1350,-0.010793932829570974,2.06143269067536,2.129235681400445
own-seed,V60,1.5,400026,1250,2.562479818274937,1250,2.562479818274937,0.012011799354033847,True,1200,-0.004786944155597883,2.4682138147622856,2.495075710375355
own-seed,V60,1.5,400027,1400,2.0520059854526993,1400,2.0520059854526993,0.015204560196599548,True,1350,-0.006250376602114027,1.924393646167192,1.9615704128523772
own-seed,V60,1.5,400028,800,2.346141446854024,800,2.346141446854024,0.015009346801583057,True,750,-0.008372172347494544,2.2237927233616817,2.267601878491546
own-seed,V60,1.5,400029,5100,2.4586481594541842,5100,2.4586481594541842,0.03495848442841565,True,5050,-0.006664327211914234,2.171391455539942,2.2173848085417265
own-seed,V60,1.5,400030,1050,2.4885966718673522,1050,2.4885966718673522,0.0217208624297629,True,1000,-0.0003728901239430371,2.3707243692931295,2.372713774099285
own-seed,V60,1.5,400031,7850,2.329310603057011,7850,2.329310603057011,0.013074646965963499,True,7800,-0.04669183047983916,2.0050643261695242,2.258377769443447
own-seed,V60,1.5,400032,3200,2.412851201684771,3200,2.412851201684771,0.03186121689698895,True,3150,-0.012666304813906848,2.1840771781824797,2.2491542676732887
own-seed,V60,1.5,400033,2200,2.1731605938216774,2200,2.1731605938216774,0.013338987929324198,True,2150,-0.004272243593367531,2.0763186462464147,2.0998111765424685
own-seed,V60,1.5,400034,900,2.115061190128868,900,2.115061190128868,0.007241338506986494,True,850,-0.016034278340564256,2.0149978167240548,2.083930210283258
own-seed,V60,1.5,400035,950,2.6072368788411344,950,2.6072368788411344,0.004541114816150049,True,900,-0.020093149904668817,2.467794384835799,2.5815318544490973
own-seed,V60,1.5,400036,1500,2.200771089312858,1500,2.200771089312858,0.012548789635596691,True,1450,-0.0068814493596551785,2.111803891159964,2.1433126785150325
own-seed,V60,1.5,400037,6450,2.496066279301029,6450,2.496066279301029,0.047501485748628,True,6400,-0.009487179388624867,2.190171986634248,2.24109569262906
own-seed,V60,1.5,400038,1150,2.467735183504982,1150,2.467735183504982,0.014235311001213002,True,1100,-0.0035392665263174194,2.363506532149813,2.3842604981022073
own-seed,V60,1.5,400039,1200,2.278885215803612,1200,2.278885215803612,0.020217061933087255,True,1150,-0.014169438101284904,2.0642544601938204,2.152696063823298
