activation,parameter,seed,eval_errors,solved,w2_abs,w1_abs,gstar,R,bin
pwl_family,-0.5,117,204,False,0.8475947380065918,0.0215039607137441,1.5999999999999996,0.6780757904052733,"(0.598, 0.821]"
pwl_family,-0.5,118,184,False,0.8637062311172485,0.5805922746658325,1.5999999999999996,0.6909649848937987,"(0.598, 0.821]"
pwl_family,-0.5,119,200,False,0.2784729599952698,0.1146328672766685,1.5999999999999996,0.22277836799621578,"(0.129, 0.228]"
pwl_family,-0.5,120,191,False,0.5811107158660889,0.1794423609972,1.5999999999999996,0.464888572692871,"(0.365, 0.598]"
pwl_family,-0.5,121,0,True,4.7410430908203125,2.787621259689331,1.5999999999999996,3.7928344726562493,"(3.214, 4.247]"
pwl_family,-0.5,122,0,True,3.999396085739136,3.829719305038452,1.5999999999999996,3.1995168685913082,"(2.449, 3.214]"
pwl_family,-0.5,123,204,False,0.4017067551612854,0.2162269204854965,1.5999999999999996,0.32136540412902825,"(0.228, 0.365]"
pwl_family,-0.5,124,0,True,3.8177456855773926,3.6697843074798584,1.5999999999999996,3.0541965484619134,"(2.449, 3.214]"
pwl_family,-0.5,125,0,True,3.8430209159851074,3.761869430541992,1.5999999999999996,3.074416732788085,"(2.449, 3.214]"
pwl_family,-0.5,126,0,True,3.884328365325928,3.5136303901672363,1.5999999999999996,3.107462692260742,"(2.449, 3.214]"
pwl_family,-0.5,127,185,False,0.0371906012296676,0.4926213920116424,1.5999999999999996,0.029752480983734075,"(0.0006999999999999999, 0.0527]"
pwl_family,-0.5,128,0,True,3.030564069747925,4.246598243713379,1.5999999999999996,2.4244512557983393,"(2.026, 2.449]"
pwl_family,-0.5,129,0,True,3.2034575939178467,4.059916973114014,1.5999999999999996,2.562766075134277,"(2.449, 3.214]"
pwl_family,-0.5,130,0,True,4.060868263244629,4.004960536956787,1.5999999999999996,3.2486946105957024,"(3.214, 4.247]"
pwl_family,-0.5,131,209,False,0.2275853157043457,0.3424301445484161,1.5999999999999996,0.18206825256347653,"(0.129, 0.228]"
pwl_family,-0.5,132,0,True,3.2959442138671875,4.426321983337402,1.5999999999999996,2.6367553710937495,"(2.449, 3.214]"
pwl_family,-0.5,133,186,False,0.4829044342041015,0.0049068913795053,1.5999999999999996,0.3863235473632811,"(0.365, 0.598]"
pwl_family,-0.5,134,0,True,3.8645620346069336,4.128910064697266,1.5999999999999996,3.091649627685546,"(2.449, 3.214]"
pwl_family,-0.5,135,0,True,3.358875274658203,3.557339906692505,1.5999999999999996,2.687100219726562,"(2.449, 3.214]"
pwl_family,-0.5,136,0,True,4.088584899902344,3.207479953765869,1.5999999999999996,3.270867919921874,"(3.214, 4.247]"
pwl_family,-0.5,137,0,True,3.73466420173645,3.4397530555725098,1.5999999999999996,2.9877313613891596,"(2.449, 3.214]"
pwl_family,-0.5,138,186,False,0.2194588035345077,0.1797412037849426,1.5999999999999996,0.17556704282760613,"(0.129, 0.228]"
pwl_family,-0.5,139,0,True,2.8376271724700928,4.191786289215088,1.5999999999999996,2.2701017379760735,"(2.026, 2.449]"
pwl_family,-0.5,140,0,True,3.071016788482666,3.8906586170196538,1.5999999999999996,2.4568134307861325,"(2.449, 3.214]"
pwl_family,-0.5,141,0,True,3.7185373306274414,3.760851621627808,1.5999999999999996,2.9748298645019524,"(2.449, 3.214]"
pwl_family,-0.5,142,0,True,3.789607524871826,4.279513835906982,1.5999999999999996,3.0316860198974602,"(2.449, 3.214]"
pwl_family,-0.5,143,200,False,0.3792681694030761,0.2761443555355072,1.5999999999999996,0.30341453552246084,"(0.228, 0.365]"
pwl_family,-0.5,144,200,False,0.542820155620575,0.3659846186637878,1.5999999999999996,0.43425612449645984,"(0.365, 0.598]"
pwl_family,-0.5,145,174,False,0.3301997780799866,0.5690640807151794,1.5999999999999996,0.2641598224639892,"(0.228, 0.365]"
pwl_family,-0.5,146,0,True,3.611224889755249,4.0525431632995605,1.5999999999999996,2.8889799118041988,"(2.449, 3.214]"
pwl_family,-0.5,147,181,False,0.7933987975120544,0.4872226119041443,1.5999999999999996,0.6347190380096435,"(0.598, 0.821]"
pwl_family,-0.5,148,192,False,1.1343203783035278,0.0307306293398141,1.5999999999999996,0.9074563026428221,"(0.821, 0.927]"
pwl_family,-0.5,149,0,True,4.533176422119141,3.296388626098633,1.5999999999999996,3.6265411376953116,"(3.214, 4.247]"
pwl_family,-0.5,150,197,False,0.7697694301605225,0.0481785759329795,1.5999999999999996,0.6158155441284179,"(0.598, 0.821]"
pwl_family,-0.5,151,0,True,3.5047972202301025,4.6086106300354,1.5999999999999996,2.8038377761840816,"(2.449, 3.214]"
pwl_family,-0.5,152,0,True,3.702986001968384,4.684683799743652,1.5999999999999996,2.9623888015747064,"(2.449, 3.214]"
pwl_family,-0.5,153,0,True,3.0345592498779297,4.286763668060303,1.5999999999999996,2.427647399902343,"(2.026, 2.449]"
pwl_family,-0.5,154,0,True,2.758391857147217,4.884754657745361,1.5999999999999996,2.206713485717773,"(2.026, 2.449]"
pwl_family,-0.5,155,0,True,3.5723092555999756,4.098662376403809,1.5999999999999996,2.8578474044799798,"(2.449, 3.214]"
pwl_family,-0.5,156,200,False,0.4267287850379944,0.1307550221681594,1.5999999999999996,0.34138302803039544,"(0.228, 0.365]"
pwl_family,-0.5,157,0,True,3.762836456298828,3.9080722332000737,1.5999999999999996,3.0102691650390616,"(2.449, 3.214]"
