activation,parameter,depth,width,seed,train_errors,eval_errors,dense_errors,solved,steps_to_criterion,final_eval_accuracy,at_chance,inactive_unit_fraction,duration_seconds
relu,,3,8,106,0,0,0,True,100,1.0,False,0.16666666666666666,0.5907069579698145
relu,,3,8,107,0,0,0,True,100,1.0,False,0.16666666666666666,0.583601291058585
relu,,3,8,108,0,0,0,True,100,1.0,False,0.125,0.5892160420771688
relu,,3,8,109,0,0,0,True,100,1.0,False,0.20833333333333334,0.5907523329369724
relu,,3,8,110,0,0,0,True,100,1.0,False,0.125,0.58756566606462
relu,,3,8,111,65,68,-1,False,-1,0.966,False,0.20833333333333334,0.5889932080172002
relu,,3,8,112,0,0,0,True,100,1.0,False,0.16666666666666666,0.5890515418723226
relu,,3,8,113,68,66,-1,False,-1,0.967,False,0.2916666666666667,0.5893934590276331
relu,,3,8,114,0,0,0,True,150,1.0,False,0.20833333333333334,0.5932318330742419
relu,,3,8,115,0,0,0,True,100,1.0,False,0.0,0.5924539170227945
relu,,3,8,116,0,0,0,True,150,1.0,False,0.125,0.5916889999061823
relu,,3,8,117,0,0,0,True,350,1.0,False,0.125,0.5927660840097815
relu,,3,8,118,58,63,-1,False,-1,0.9685,False,0.041666666666666664,0.5872901249676943
relu,,3,8,119,0,0,0,True,150,1.0,False,0.16666666666666666,0.5887580830603838
relu,,3,8,120,0,0,0,True,150,1.0,False,0.125,0.591677957912907
relu,,3,8,121,0,0,0,True,200,1.0,False,0.125,0.5930665410123765
relu,,3,8,122,0,0,0,True,100,1.0,False,0.16666666666666666,0.5922421659342945
relu,,3,8,123,64,73,-1,False,-1,0.9635,False,0.125,0.5879367501474917
relu,,3,8,124,0,0,0,True,500,1.0,False,0.25,0.5926811669487506
relu,,3,8,125,0,0,0,True,100,1.0,False,0.041666666666666664,0.5908427089452744
relu,,3,8,126,0,0,0,True,150,1.0,False,0.2916666666666667,0.5918577080592513
relu,,3,8,127,0,0,0,True,100,1.0,False,0.20833333333333334,0.5906962500885129
relu,,3,8,128,0,0,0,True,100,1.0,False,0.08333333333333333,0.5922185420058668
relu,,3,8,129,68,80,-1,False,-1,0.96,False,0.25,0.5897363750264049
relu,,3,8,130,66,69,-1,False,-1,0.9655,False,0.3333333333333333,0.5888642920181155
relu,,3,8,131,0,0,0,True,200,1.0,False,0.16666666666666666,0.5911395421717316
relu,,3,8,132,0,0,0,True,100,1.0,False,0.20833333333333334,0.5900417501106858
relu,,3,8,133,0,0,0,True,850,1.0,False,0.125,0.5918990410864353
relu,,3,8,134,51,75,-1,False,-1,0.9625,False,0.08333333333333333,0.5865753749385476
relu,,3,8,135,0,0,0,True,100,1.0,False,0.08333333333333333,0.5914764159824699
relu,,3,8,136,0,0,0,True,100,1.0,False,0.16666666666666666,0.5898522078059614
relu,,3,8,137,0,0,0,True,100,1.0,False,0.08333333333333333,0.5912858750671148
relu,,3,8,138,0,0,0,True,150,1.0,False,0.08333333333333333,0.5918089998885989
relu,,3,8,139,0,0,0,True,100,1.0,False,0.16666666666666666,0.5926866671070457
relu,,3,8,140,0,0,0,True,100,1.0,False,0.125,0.5883305000606924
relu,,3,8,141,0,0,0,True,100,1.0,False,0.125,0.5865828329697251
relu,,3,8,142,0,0,0,True,100,1.0,False,0.16666666666666666,0.5878662918694317
relu,,3,8,143,0,0,0,True,100,1.0,False,0.08333333333333333,0.5889395829290152
relu,,3,8,144,0,0,0,True,150,1.0,False,0.125,0.5885280419606715
relu,,3,8,145,0,0,0,True,150,1.0,False,0.08333333333333333,0.5906691250856966
relu,,3,8,146,0,0,0,True,600,1.0,False,0.125,0.5915857499931008
relu,,3,8,147,59,70,-1,False,-1,0.965,False,0.125,0.5864671249873936
relu,,3,8,148,0,0,0,True,100,1.0,False,0.16666666666666666,0.594232042087242
relu,,3,8,149,0,0,0,True,200,1.0,False,0.20833333333333334,0.5931887500919402
relu,,3,8,150,0,0,0,True,150,1.0,False,0.16666666666666666,0.5919645000249147
relu,,3,8,151,0,0,0,True,250,1.0,False,0.16666666666666666,0.5926711249630898
relu,,3,8,152,0,0,0,True,150,1.0,False,0.0,0.5912004590500146
relu,,3,8,153,0,0,0,True,500,1.0,False,0.08333333333333333,0.5922392499633133
relu,,3,8,154,0,0,0,True,100,1.0,False,0.16666666666666666,0.5927643750328571
relu,,3,8,155,0,0,0,True,150,1.0,False,0.2916666666666667,0.5951357909943908
relu,,3,8,156,0,0,0,True,100,1.0,False,0.125,0.5899987081065774
relu,,3,8,157,0,0,0,True,100,1.0,False,0.16666666666666666,0.5920630830805749
relu,,3,8,158,65,67,-1,False,-1,0.9665,False,0.125,0.58492900012061
relu,,3,8,159,0,0,0,True,100,1.0,False,0.25,0.5913960000034422
relu,,3,8,160,62,77,-1,False,-1,0.9615,False,0.20833333333333334,0.5831709580961615
relu,,3,8,161,0,0,0,True,100,1.0,False,0.16666666666666666,0.5892071668058634
relu,,3,8,162,0,0,0,True,150,1.0,False,0.041666666666666664,0.5919850419741124
relu,,3,8,163,0,0,0,True,100,1.0,False,0.16666666666666666,0.5908011249266565
relu,,3,8,164,0,0,0,True,100,1.0,False,0.08333333333333333,0.5918145829346031
relu,,3,8,165,0,0,0,True,100,1.0,False,0.08333333333333333,0.589799040928483
relu,,3,8,166,0,0,0,True,150,1.0,False,0.20833333333333334,0.5917570840101689
relu,,3,8,167,0,0,0,True,200,1.0,False,0.25,0.5874586668796837
relu,,3,8,168,0,0,0,True,150,1.0,False,0.08333333333333333,0.5906155840493739
relu,,3,8,169,0,0,0,True,100,1.0,False,0.125,0.5889470418915153
relu,,3,8,170,0,0,0,True,100,1.0,False,0.20833333333333334,0.5899742909241468
relu,,3,8,171,0,0,0,True,200,1.0,False,0.16666666666666666,0.5925935409031808
relu,,3,8,172,56,68,-1,False,-1,0.966,False,0.20833333333333334,0.5923499998170882
relu,,3,8,173,0,0,0,True,100,1.0,False,0.08333333333333333,0.5933517080266029
relu,,3,8,174,0,0,0,True,100,1.0,False,0.25,0.5940127079375088
relu,,3,8,175,0,0,0,True,100,1.0,False,0.25,0.590225666994229
relu,,3,8,176,0,0,0,True,100,1.0,False,0.041666666666666664,0.6128122499212623
relu,,3,8,177,0,0,0,True,150,1.0,False,0.16666666666666666,0.5946211670525372
relu,,3,8,178,63,66,-1,False,-1,0.967,False,0.3333333333333333,0.5936814588494599
relu,,3,8,179,0,0,0,True,100,1.0,False,0.125,0.6082078330218792
relu,,3,8,180,0,0,0,True,100,1.0,False,0.3333333333333333,0.5964959578122944
relu,,3,8,181,0,0,0,True,150,1.0,False,0.125,0.5826524579897523
relu,,3,8,182,0,0,0,True,100,1.0,False,0.25,0.5887110829353333
relu,,3,8,183,0,0,0,True,100,1.0,False,0.2916666666666667,0.595088749891147
relu,,3,8,184,0,0,0,True,200,1.0,False,0.25,0.5912717499304563
relu,,3,8,185,0,0,0,True,100,1.0,False,0.2916666666666667,0.592359917005524
relu,,3,8,186,54,62,-1,False,-1,0.969,False,0.125,0.5877166669815779
relu,,3,8,187,0,0,0,True,100,1.0,False,0.25,0.6029898747801781
relu,,3,8,188,0,0,0,True,100,1.0,False,0.08333333333333333,0.5912560829892755
relu,,3,8,189,0,0,0,True,100,1.0,False,0.041666666666666664,0.5894063340965658
relu,,3,8,190,0,0,0,True,250,1.0,False,0.125,0.5898652919568121
relu,,3,8,191,58,70,-1,False,-1,0.965,False,0.375,0.586146374931559
relu,,3,8,192,0,0,0,True,100,1.0,False,0.20833333333333334,0.5872496250085533
relu,,3,8,193,58,83,-1,False,-1,0.9585,False,0.20833333333333334,0.5884415002074093
relu,,3,8,194,39,53,-1,False,-1,0.9735,False,0.20833333333333334,0.5878052089828998
relu,,3,8,195,0,0,0,True,100,1.0,False,0.16666666666666666,0.5932574581820518
relu,,3,8,196,0,0,0,True,100,1.0,False,0.16666666666666666,0.6064994998741895
relu,,3,8,197,0,0,0,True,150,1.0,False,0.08333333333333333,0.5943891250062734
relu,,3,8,198,0,0,0,True,100,1.0,False,0.16666666666666666,0.5918509168550372
relu,,3,8,199,0,0,0,True,100,1.0,False,0.16666666666666666,0.5886468749959022
leaky_relu,,3,8,100,0,0,0,True,50,1.0,False,0.0,0.5958065839949995
leaky_relu,,3,8,101,0,0,0,True,100,1.0,False,0.0,0.6091465000063181
leaky_relu,,3,8,102,0,0,0,True,150,1.0,False,0.08333333333333333,0.5950274579226971
leaky_relu,,3,8,103,0,0,0,True,150,1.0,False,0.041666666666666664,0.6082660830579698
leaky_relu,,3,8,104,0,0,0,True,100,1.0,False,0.041666666666666664,0.5928112920373678
leaky_relu,,3,8,105,0,0,0,True,100,1.0,False,0.16666666666666666,0.5956621668301523
leaky_relu,,3,8,106,0,0,0,True,100,1.0,False,0.041666666666666664,0.599630624987185
leaky_relu,,3,8,107,0,0,0,True,100,1.0,False,0.041666666666666664,0.5956593749579042
leaky_relu,,3,8,108,0,0,0,True,100,1.0,False,0.041666666666666664,0.5961333750747144
leaky_relu,,3,8,109,0,0,0,True,100,1.0,False,0.08333333333333333,0.5922147920355201
leaky_relu,,3,8,110,0,0,0,True,100,1.0,False,0.0,0.5953097909223288
leaky_relu,,3,8,111,0,0,0,True,100,1.0,False,0.0,0.6068170838989317
leaky_relu,,3,8,112,0,0,0,True,100,1.0,False,0.041666666666666664,0.5908350409008563
leaky_relu,,3,8,113,0,0,0,True,450,1.0,False,0.0,0.5950704580172896
leaky_relu,,3,8,114,0,0,0,True,100,1.0,False,0.08333333333333333,0.5955847089644521
leaky_relu,,3,8,115,0,0,0,True,100,1.0,False,0.0,0.5948797499295324
leaky_relu,,3,8,116,0,0,0,True,150,1.0,False,0.0,0.594555500196293
leaky_relu,,3,8,117,0,0,0,True,150,1.0,False,0.041666666666666664,0.5917240420822054
leaky_relu,,3,8,118,0,0,0,True,250,1.0,False,0.08333333333333333,0.5944021670147777
leaky_relu,,3,8,119,0,0,0,True,150,1.0,False,0.041666666666666664,0.5923874999862164
leaky_relu,,3,8,120,0,0,0,True,100,1.0,False,0.0,0.593408958055079
leaky_relu,,3,8,121,0,0,0,True,100,1.0,False,0.041666666666666664,0.5906276251189411
leaky_relu,,3,8,122,0,0,0,True,100,1.0,False,0.08333333333333333,0.5921951669733971
leaky_relu,,3,8,123,0,0,0,True,250,1.0,False,0.08333333333333333,0.594073582906276
leaky_relu,,3,8,124,0,0,0,True,100,1.0,False,0.041666666666666664,0.5975529169663787
leaky_relu,,3,8,125,0,0,0,True,100,1.0,False,0.0,0.6118576668668538
leaky_relu,,3,8,126,0,0,0,True,150,1.0,False,0.0,0.5870269169099629
leaky_relu,,3,8,127,0,0,0,True,100,1.0,False,0.0,0.5936909159645438
leaky_relu,,3,8,128,0,0,0,True,100,1.0,False,0.0,0.5945242499001324
leaky_relu,,3,8,129,0,0,0,True,150,1.0,False,0.125,0.5904509169049561
leaky_relu,,3,8,130,0,0,0,True,200,1.0,False,0.0,0.5938585000112653
leaky_relu,,3,8,131,0,0,0,True,150,1.0,False,0.0,0.5930764579679817
leaky_relu,,3,8,132,0,0,0,True,100,1.0,False,0.08333333333333333,0.5924230420496315
leaky_relu,,3,8,133,48,66,-1,False,-1,0.967,False,0.041666666666666664,0.5887712079565972
leaky_relu,,3,8,134,0,0,0,True,150,1.0,False,0.041666666666666664,0.5935142079833895
leaky_relu,,3,8,135,0,0,0,True,100,1.0,False,0.0,0.5953371250070632
leaky_relu,,3,8,136,0,0,0,True,100,1.0,False,0.041666666666666664,0.5932092079892755
leaky_relu,,3,8,137,0,0,0,True,100,1.0,False,0.0,0.5970493329223245
leaky_relu,,3,8,138,0,0,0,True,100,1.0,False,0.041666666666666664,0.5943026670720428
leaky_relu,,3,8,139,0,0,0,True,100,1.0,False,0.0,0.6081112090032548
leaky_relu,,3,8,140,0,0,0,True,100,1.0,False,0.041666666666666664,0.5941033340059221
leaky_relu,,3,8,141,0,0,0,True,100,1.0,False,0.16666666666666666,0.5916790829505771
leaky_relu,,3,8,142,0,0,0,True,100,1.0,False,0.0,0.5913713341578841
leaky_relu,,3,8,143,0,0,0,True,100,1.0,False,0.0,0.5879287919960916
leaky_relu,,3,8,144,0,0,0,True,150,1.0,False,0.125,0.5910408338531852
leaky_relu,,3,8,145,0,0,0,True,150,1.0,False,0.08333333333333333,0.5933397079352289
leaky_relu,,3,8,146,0,0,0,True,150,1.0,False,0.08333333333333333,0.5925180418416858
leaky_relu,,3,8,147,57,69,-1,False,-1,0.9655,False,0.041666666666666664,0.5903869171161205
leaky_relu,,3,8,148,0,0,0,True,100,1.0,False,0.08333333333333333,0.5931186249945313
leaky_relu,,3,8,149,0,0,0,True,150,1.0,False,0.08333333333333333,0.5966040419880301
leaky_relu,,3,8,150,0,0,0,True,150,1.0,False,0.0,0.5959525830112398
leaky_relu,,3,8,151,0,0,0,True,250,1.0,False,0.041666666666666664,0.5952211250551045
leaky_relu,,3,8,152,0,0,0,True,150,1.0,False,0.08333333333333333,0.6171316250693053
leaky_relu,,3,8,153,0,0,0,True,150,1.0,False,0.0,0.597052708035335
leaky_relu,,3,8,154,0,0,0,True,450,1.0,False,0.041666666666666664,0.6004332499578595
leaky_relu,,3,8,155,0,0,0,True,200,1.0,False,0.16666666666666666,0.5861651250161231
leaky_relu,,3,8,156,0,0,0,True,100,1.0,False,0.0,0.5901772500947118
leaky_relu,,3,8,157,0,0,0,True,100,1.0,False,0.041666666666666664,0.6021362498868257
leaky_relu,,3,8,158,66,76,-1,False,-1,0.962,False,0.0,0.6004123331513256
leaky_relu,,3,8,159,0,0,0,True,100,1.0,False,0.08333333333333333,0.6243503750301898
leaky_relu,,3,8,160,53,77,-1,False,-1,0.9615,False,0.0,0.7671632498968393
leaky_relu,,3,8,161,0,0,0,True,150,1.0,False,0.041666666666666664,0.6021735828835517
leaky_relu,,3,8,162,0,0,0,True,100,1.0,False,0.041666666666666664,0.5952505001332611
leaky_relu,,3,8,163,0,0,0,True,100,1.0,False,0.08333333333333333,0.6042685001157224
leaky_relu,,3,8,164,0,0,0,True,100,1.0,False,0.041666666666666664,0.6006604169961065
leaky_relu,,3,8,165,0,0,0,True,100,1.0,False,0.041666666666666664,0.662590374937281
leaky_relu,,3,8,166,0,0,0,True,150,1.0,False,0.041666666666666664,0.5931698339991271
leaky_relu,,3,8,167,0,0,0,True,100,1.0,False,0.0,0.5952142078895122
leaky_relu,,3,8,168,0,0,0,True,150,1.0,False,0.0,0.5945756670553237
leaky_relu,,3,8,169,0,0,0,True,100,1.0,False,0.0,0.5939500839449465
leaky_relu,,3,8,170,0,0,0,True,100,1.0,False,0.08333333333333333,0.6057648330461234
leaky_relu,,3,8,171,0,0,0,True,150,1.0,False,0.08333333333333333,0.5916446249466389
leaky_relu,,3,8,172,0,0,0,True,250,1.0,False,0.0,0.5985746250953525
leaky_relu,,3,8,173,0,0,0,True,100,1.0,False,0.0,0.5942989161703736
leaky_relu,,3,8,174,0,0,0,True,100,1.0,False,0.041666666666666664,0.5922889169305563
leaky_relu,,3,8,175,0,0,0,True,100,1.0,False,0.0,0.5947192080784589
leaky_relu,,3,8,176,0,0,0,True,100,1.0,False,0.0,0.5940748748835176
leaky_relu,,3,8,177,0,0,0,True,100,1.0,False,0.08333333333333333,0.5949957498814911
leaky_relu,,3,8,178,0,0,0,True,100,1.0,False,0.08333333333333333,0.591512625105679
leaky_relu,,3,8,179,0,0,0,True,100,1.0,False,0.08333333333333333,0.6116442079655826
leaky_relu,,3,8,180,0,0,0,True,100,1.0,False,0.041666666666666664,0.5979736661538482
leaky_relu,,3,8,181,0,0,0,True,100,1.0,False,0.041666666666666664,0.5980485421605408
leaky_relu,,3,8,182,0,0,0,True,100,1.0,False,0.041666666666666664,0.6001529588829726
leaky_relu,,3,8,183,0,0,0,True,100,1.0,False,0.0,0.6099935839883983
leaky_relu,,3,8,184,0,0,0,True,150,1.0,False,0.041666666666666664,0.6163881251122802
leaky_relu,,3,8,185,0,0,0,True,100,1.0,False,0.20833333333333334,0.6179280001670122
leaky_relu,,3,8,186,48,66,-1,False,-1,0.967,False,0.041666666666666664,0.5899715421255678
leaky_relu,,3,8,187,0,0,0,True,100,1.0,False,0.041666666666666664,0.5941157089546323
leaky_relu,,3,8,188,0,0,0,True,100,1.0,False,0.041666666666666664,0.5933152080979198
leaky_relu,,3,8,189,0,0,0,True,100,1.0,False,0.041666666666666664,0.5963221669662744
leaky_relu,,3,8,190,54,64,-1,False,-1,0.968,False,0.08333333333333333,0.594578874995932
leaky_relu,,3,8,191,0,0,0,True,100,1.0,False,0.08333333333333333,0.5921900409739465
leaky_relu,,3,8,192,0,0,0,True,100,1.0,False,0.08333333333333333,0.593708666972816
leaky_relu,,3,8,193,0,0,0,True,150,1.0,False,0.041666666666666664,0.5930290829855949
leaky_relu,,3,8,194,44,57,-1,False,-1,0.9715,False,0.125,0.5904133329167962
leaky_relu,,3,8,195,0,0,0,True,100,1.0,False,0.041666666666666664,0.6022705829236656
leaky_relu,,3,8,196,0,0,0,True,100,1.0,False,0.125,0.596901249838993
leaky_relu,,3,8,197,0,0,0,True,150,1.0,False,0.0,0.5992347500286996
leaky_relu,,3,8,198,0,0,0,True,100,1.0,False,0.041666666666666664,0.6055282498709857
leaky_relu,,3,8,199,0,0,0,True,100,1.0,False,0.041666666666666664,0.6003246670588851
gelu,,3,12,100,0,0,0,True,150,1.0,False,0.027777777777777776,0.9129700420890003
gelu,,3,12,101,0,0,0,True,150,1.0,False,0.0,0.913338084006682
gelu,,3,12,102,0,0,0,True,100,1.0,False,0.0,0.9125792500562966
gelu,,3,12,103,0,0,0,True,100,1.0,False,0.027777777777777776,0.913550249999389
gelu,,3,12,104,0,0,0,True,150,1.0,False,0.0,0.9202387910336256
gelu,,3,12,105,0,0,0,True,100,1.0,False,0.0,0.9120258330367506
gelu,,3,12,106,0,0,0,True,100,1.0,False,0.0,0.9097495421301574
gelu,,3,12,107,0,0,0,True,100,1.0,False,0.0,0.9104649580549449
gelu,,3,12,108,0,0,0,True,100,1.0,False,0.0,0.9099909169599414
gelu,,3,12,109,0,0,0,True,100,1.0,False,0.0,0.9251891251187772
gelu,,3,12,110,0,0,0,True,100,1.0,False,0.027777777777777776,1.1861963749397546
gelu,,3,12,111,0,0,0,True,100,1.0,False,0.0,0.9259767499752343
gelu,,3,12,112,0,0,0,True,100,1.0,False,0.027777777777777776,1.0166264169383794
gelu,,3,12,113,0,0,0,True,100,1.0,False,0.027777777777777776,0.936489500105381
gelu,,3,12,114,0,0,0,True,100,1.0,False,0.0,1.0500645420979708
gelu,,3,12,115,0,0,0,True,100,1.0,False,0.0,0.9219372919760644
gelu,,3,12,116,0,0,0,True,100,1.0,False,0.027777777777777776,0.9297993329819292
gelu,,3,12,117,0,0,0,True,100,1.0,False,0.0,0.9113283341284841
gelu,,3,12,118,0,0,0,True,150,1.0,False,0.027777777777777776,0.9016016249079257
gelu,,3,12,119,0,0,0,True,100,1.0,False,0.0,0.9089853330515325
gelu,,3,12,120,0,0,0,True,100,1.0,False,0.027777777777777776,0.9081436251290143
gelu,,3,12,121,0,0,0,True,100,1.0,False,0.0,0.9277122500352561
gelu,,3,12,122,0,0,0,True,100,1.0,False,0.027777777777777776,0.9177325000055134
gelu,,3,12,123,0,0,0,True,100,1.0,False,0.0,0.9371973329689354
gelu,,3,12,124,0,0,0,True,100,1.0,False,0.0,0.9284440418705344
gelu,,3,12,125,0,0,0,True,100,1.0,False,0.0,0.9139720830135047
gelu,,3,12,126,0,0,0,True,100,1.0,False,0.0,1.0026511668693274
gelu,,3,12,127,0,0,0,True,100,1.0,False,0.0,1.0337277499493212
gelu,,3,12,128,0,0,0,True,100,1.0,False,0.0,0.9142146669328213
gelu,,3,12,129,0,0,0,True,100,1.0,False,0.0,0.9098824579268694
gelu,,3,12,130,0,0,0,True,100,1.0,False,0.0,0.9107860419899225
gelu,,3,12,131,0,0,0,True,100,1.0,False,0.0,0.9086282080970705
gelu,,3,12,132,0,0,0,True,100,1.0,False,0.0,0.8999816658906639
gelu,,3,12,133,0,0,0,True,100,1.0,False,0.0,0.9136742078699172
gelu,,3,12,134,0,0,0,True,100,1.0,False,0.027777777777777776,1.0202907079365104
gelu,,3,12,135,0,0,0,True,100,1.0,False,0.027777777777777776,0.9000485418364406
gelu,,3,12,136,0,0,0,True,150,1.0,False,0.027777777777777776,0.8948765001259744
gelu,,3,12,137,0,0,0,True,250,1.0,False,0.0,0.9165546658914536
gelu,,3,12,138,0,0,0,True,100,1.0,False,0.0,0.9008827498182654
gelu,,3,12,139,0,0,0,True,100,1.0,False,0.05555555555555555,0.8962587090209126
gelu,,3,12,140,0,0,0,True,100,1.0,False,0.0,0.9166510000359267
gelu,,3,12,141,0,0,0,True,100,1.0,False,0.0,0.897048374870792
gelu,,3,12,142,0,0,0,True,100,1.0,False,0.027777777777777776,0.9105160420294851
gelu,,3,12,143,0,0,0,True,100,1.0,False,0.027777777777777776,0.8987041669897735
gelu,,3,12,144,0,0,0,True,100,1.0,False,0.0,0.9098747498355806
gelu,,3,12,145,0,0,0,True,100,1.0,False,0.05555555555555555,0.890014291042462
gelu,,3,12,146,0,0,0,True,150,1.0,False,0.0,0.8973898750264198
gelu,,3,12,147,0,0,0,True,100,1.0,False,0.027777777777777776,0.8987282500602305
gelu,,3,12,148,0,0,0,True,100,1.0,False,0.0,0.894548665964976
gelu,,3,12,149,0,0,0,True,150,1.0,False,0.027777777777777776,0.9102421659044921
gelu,,3,12,150,0,0,0,True,100,1.0,False,0.0,0.9922419169452041
gelu,,3,12,151,0,0,0,True,100,1.0,False,0.0,0.9196101250126958
gelu,,3,12,152,0,0,0,True,150,1.0,False,0.0,0.8969661248847842
gelu,,3,12,153,0,0,0,True,150,1.0,False,0.0,0.9044380411505699
gelu,,3,12,154,0,0,0,True,100,1.0,False,0.027777777777777776,0.9730224998202175
gelu,,3,12,155,0,0,0,True,150,1.0,False,0.027777777777777776,1.0192283750511706
gelu,,3,12,156,0,0,0,True,150,1.0,False,0.0,0.8927395001519471
gelu,,3,12,157,0,0,0,True,100,1.0,False,0.0,0.90980941709131
gelu,,3,12,158,0,0,0,True,100,1.0,False,0.0,0.9715672498568892
gelu,,3,12,159,0,0,0,True,100,1.0,False,0.0,0.8934389997739345
gelu,,3,12,160,0,0,0,True,100,1.0,False,0.0,0.8906399579718709
gelu,,3,12,161,0,0,0,True,150,1.0,False,0.0,0.8895347910001874
gelu,,3,12,162,0,0,0,True,150,1.0,False,0.0,0.8949114589486271
gelu,,3,12,163,0,0,0,True,100,1.0,False,0.0,0.8980570000130683
gelu,,3,12,164,0,0,0,True,100,1.0,False,0.0,0.8929870838765055
gelu,,3,12,165,0,0,0,True,100,1.0,False,0.0,0.8969221250154078
gelu,,3,12,166,0,0,0,True,100,1.0,False,0.0,0.8991210828535259
gelu,,3,12,167,0,0,0,True,100,1.0,False,0.0,0.9093659170903265
gelu,,3,12,168,0,0,0,True,150,1.0,False,0.0,0.8924885001033545
gelu,,3,12,169,0,0,0,True,150,1.0,False,0.0,0.8948109999764711
gelu,,3,12,170,0,0,0,True,100,1.0,False,0.0,0.896888165967539
gelu,,3,12,171,0,0,0,True,100,1.0,False,0.027777777777777776,0.8940117917954922
gelu,,3,12,172,0,0,0,True,100,1.0,False,0.027777777777777776,0.8975478340871632
gelu,,3,12,173,0,0,0,True,100,1.0,False,0.0,0.895045124925673
gelu,,3,12,174,0,0,0,True,100,1.0,False,0.0,0.9092705410439521
gelu,,3,12,175,0,0,0,True,100,1.0,False,0.0,0.8890852499753237
gelu,,3,12,176,0,0,0,True,100,1.0,False,0.0,0.9184767089318484
gelu,,3,12,177,0,0,0,True,200,1.0,False,0.027777777777777776,0.9269015840254724
gelu,,3,12,178,0,0,0,True,100,1.0,False,0.0,0.90430933306925
gelu,,3,12,179,0,0,0,True,150,1.0,False,0.0,0.9020268749445677
gelu,,3,12,180,0,0,0,True,100,1.0,False,0.0,0.9177742919418961
gelu,,3,12,181,0,0,0,True,100,1.0,False,0.0,0.9313607499934733
gelu,,3,12,182,0,0,0,True,100,1.0,False,0.0,0.9001895000692457
gelu,,3,12,183,0,0,0,True,200,1.0,False,0.0,0.8901627080049366
gelu,,3,12,184,0,0,0,True,100,1.0,False,0.0,0.8886629580520093
gelu,,3,12,185,0,0,0,True,100,1.0,False,0.0,0.913692541886121
gelu,,3,12,186,0,0,0,True,100,1.0,False,0.0,0.8970944590400904
gelu,,3,12,187,0,0,0,True,100,1.0,False,0.0,0.8921543338801712
gelu,,3,12,188,0,0,0,True,100,1.0,False,0.0,0.8904220829717815
gelu,,3,12,189,0,0,0,True,150,1.0,False,0.0,0.9078713748604059
gelu,,3,12,190,0,0,0,True,100,1.0,False,0.0,0.9002776669804007
gelu,,3,12,191,0,0,0,True,100,1.0,False,0.0,0.8991660419851542
gelu,,3,12,192,0,0,0,True,100,1.0,False,0.0,0.8945891670882702
gelu,,3,12,193,0,0,0,True,100,1.0,False,0.0,0.8974875418934971
gelu,,3,12,194,0,0,0,True,100,1.0,False,0.0,0.8935089998412877
gelu,,3,12,195,0,0,0,True,100,1.0,False,0.027777777777777776,0.8930833330377936
gelu,,3,12,196,0,0,0,True,100,1.0,False,0.027777777777777776,0.924866541987285
gelu,,3,12,197,0,0,0,True,100,1.0,False,0.0,0.9061484998092055
gelu,,3,12,198,0,0,0,True,100,1.0,False,0.027777777777777776,0.8984964170958847
gelu,,3,12,199,0,0,0,True,150,1.0,False,0.0,0.9091694999951869
sin_family,1.5,3,12,100,0,0,0,True,100,1.0,False,0.0,1.0217345000710338
sin_family,1.5,3,12,101,0,0,0,True,100,1.0,False,0.0,1.0067584170028567
sin_family,1.5,3,12,102,0,0,0,True,100,1.0,False,0.0,1.012681292137131
sin_family,1.5,3,12,103,0,0,0,True,100,1.0,False,0.0,1.0382037910167128
sin_family,1.5,3,12,104,0,0,0,True,250,1.0,False,0.0,1.0278470830526203
sin_family,1.5,3,12,105,0,0,0,True,50,1.0,False,0.0,1.0050431659910828
sin_family,1.5,3,12,106,0,0,0,True,50,1.0,False,0.027777777777777776,1.006914416095242
sin_family,1.5,3,12,107,0,0,0,True,150,1.0,False,0.027777777777777776,1.01190120796673
sin_family,1.5,3,12,108,0,0,0,True,100,1.0,False,0.0,1.0032762500923127
sin_family,1.5,3,12,109,0,0,0,True,100,1.0,False,0.0,1.0435894581023604
sin_family,1.5,3,12,110,0,0,0,True,100,1.0,False,0.0,1.0594049589708447
sin_family,1.5,3,12,111,0,0,0,True,100,1.0,False,0.0,1.0068949169944972
sin_family,1.5,3,12,112,0,0,0,True,100,1.0,False,0.027777777777777776,1.000885708956048
sin_family,1.5,3,12,113,0,0,0,True,250,1.0,False,0.0,1.0047189579345286
sin_family,1.5,3,12,114,0,0,0,True,100,1.0,False,0.0,1.0018338749650866
sin_family,1.5,3,12,115,0,0,0,True,50,1.0,False,0.027777777777777776,0.9992427919059992
sin_family,1.5,3,12,116,0,0,0,True,100,1.0,False,0.0,1.0042991251684725
sin_family,1.5,3,12,117,0,0,0,True,100,1.0,False,0.027777777777777776,1.0016040839254856
sin_family,1.5,3,12,118,0,0,0,True,150,1.0,False,0.027777777777777776,1.027595833875239
sin_family,1.5,3,12,119,0,0,0,True,100,1.0,False,0.0,1.0040495831053704
sin_family,1.5,3,12,120,0,0,0,True,100,1.0,False,0.08333333333333333,1.0011454580817372
sin_family,1.5,3,12,121,0,0,0,True,50,1.0,False,0.0,1.0031376250553876
sin_family,1.5,3,12,122,0,0,0,True,100,1.0,False,0.0,1.00204679206945
sin_family,1.5,3,12,123,0,0,0,True,100,1.0,False,0.0,1.0038182500284165
sin_family,1.5,3,12,124,0,0,0,True,150,1.0,False,0.027777777777777776,1.0021733329631388
