a,opt,budget,w2,gstar,R,solved
1.05,adam,2000,0.1096733063459396,0.0063357906771699,0.0003474335559405,False
1.05,adam,2000,0.3745871186256408,0.0063357906771699,0.0011866527869881,False
1.05,adam,2000,2.1801958084106445,0.0063357906771699,0.0069066321386665,False
1.05,adam,2000,2.029059886932373,0.0063357906771699,0.0064278493575228,False
1.05,adam,2000,3.029831886291504,0.0063357906771699,0.0095981903092789,False
1.05,adam,2000,2.0377464294433594,0.0063357906771699,0.0064553674150517,False
1.05,adam,2000,1.5601452589035034,0.0063357906771699,0.0049423768931958,False
1.05,adam,2000,1.779444932937622,0.0063357906771699,0.0056370953083217,False
1.05,adam,2000,2.5020503997802734,0.0063357906771699,0.0079262337983685,False
1.05,adam,2000,4.252491474151611,0.0063357906771699,0.0134714479183372,False
1.05,adam,2000,1.4819751977920532,0.0063357906771699,0.0046947423209839,False
1.05,adam,2000,0.8612270951271057,0.0063357906771699,0.0027282773001162,False
1.05,adam,2000,4.57269287109375,0.0063357906771699,0.0144858124311186,False
1.05,adam,2000,3.187936782836914,0.0063357906771699,0.0100990500740526,False
1.05,adam,2000,1.701615571975708,0.0063357906771699,0.0053905400385254,False
1.05,adam,2000,1.3499614000320437,0.0063357906771699,0.0042765364264311,False
1.05,adam,2000,0.447333961725235,0.0063357906771699,0.0014171071721401,False
1.05,adam,2000,0.6094229221343994,0.0063357906771699,0.0019305880342563,False
1.05,adam,2000,2.501434803009033,0.0063357906771699,0.0079242836522265,False
1.05,adam,2000,0.3526935279369354,0.0063357906771699,0.0011172961831005,False
1.05,adam,2000,3.64426851272583,0.0063357906771699,0.0115446612340161,False
1.05,adam,2000,2.3070685863494873,0.0063357906771699,0.0073085518204923,False
1.05,adam,2000,1.4805936813354492,0.0063357906771699,0.0046903658214409,False
1.05,adam,2000,2.654735803604126,0.0063357906771699,0.0084099251774121,False
1.05,adam,2000,3.679363250732422,0.0063357906771699,0.011655837690956,False
1.05,adam,2000,0.377069354057312,0.0063357906771699,0.0011945162490414,False
1.05,adam,2000,1.6072449684143066,0.0063357906771699,0.0050915838434038,False
1.05,adam,2000,1.3993061780929563,0.0063357906771699,0.0044328555188338,False
1.05,adam,2000,2.6728365421295166,0.0063357906771699,0.0084672664226116,False
1.05,adam,2000,2.08327317237854,0.0063357906771699,0.006599591371777,False
1.05,adam,2000,3.498023271560669,0.0063357906771699,0.0110813716162387,False
1.05,adam,2000,3.5858798027038574,0.0063357906771699,0.0113596919117115,False
1.05,adam,2000,2.014198064804077,0.0063357906771699,0.0063807686604797,False
1.05,adam,2000,2.2759838104248047,0.0063357906771699,0.0072100785037395,False
1.05,adam,2000,3.6972477436065674,0.0063357906771699,0.011712493892565,False
1.05,adam,2000,2.346980333328247,0.0063357906771699,0.0074349880577011,False
1.05,adam,2000,0.6400257349014282,0.0063357906771699,0.0020275345421686,False
1.05,adam,2000,0.6750308275222778,0.0063357906771699,0.0021384270119089,False
1.05,adam,2000,2.364332914352417,0.0063357906771699,0.00748995921824,False
1.05,adam,2000,2.101841926574707,0.0063357906771699,0.0066584152416384,False
1.1,adam,2000,0.5792836546897888,0.0175544633538184,0.0050845068438589,False
1.1,adam,2000,2.702672958374023,0.0175544633538184,0.0237219867025665,False
1.1,adam,2000,4.343529224395752,0.0175544633538184,0.0381241622979474,False
1.1,adam,2000,2.3541417121887207,0.0175544633538184,0.0206628472081562,False
1.1,adam,2000,0.6866991519927979,0.0175544633538184,0.0060273175493779,False
1.1,adam,2000,3.1894783973693848,0.0175544633538184,0.0279947908222083,False
1.1,adam,2000,0.7223390936851501,0.0175544633538184,0.0063401375745632,False
1.1,adam,2000,4.649886131286621,0.0175544633538184,0.0408131278455499,False
1.1,adam,2000,0.6664355397224426,0.0175544633538184,0.0058494591298699,False
1.1,adam,2000,2.842174530029297,0.0175544633538184,0.0249464243162777,False
1.1,adam,2000,3.965224266052246,0.0175544633538184,0.0348036920340429,False
1.1,adam,2000,0.5107756853103638,0.0175544633538184,0.0044831965249011,False
1.1,adam,2000,3.845105648040771,0.0175544633538184,0.0337493830950461,False
1.1,adam,2000,0.6426209211349487,0.0175544633538184,0.0056404327052302,False
1.1,adam,2000,0.5289987921714783,0.0175544633538184,0.0046431449556942,False
1.1,adam,2000,2.335594892501831,0.0175544633538184,0.0205000574748945,False
1.1,adam,2000,0.317837506532669,0.0175544633538184,0.0027897334304483,False
1.1,adam,2000,0.8744362592697144,0.0175544633538184,0.0076751296343001,False
1.1,adam,2000,2.869661569595337,0.0175544633538184,0.0251876844306613,False
1.1,adam,2000,3.4309680461883545,0.0175544633538184,0.0301144014174678,False
1.1,adam,2000,2.1373958587646484,0.0175544633538184,0.0187604186376437,False
1.1,adam,2000,1.0055053234100342,0.0175544633538184,0.0088255531759354,False
1.1,adam,2000,1.7106915712356567,0.0175544633538184,0.0150151362484712,False
1.1,adam,2000,2.379743814468384,0.0175544633538184,0.0208875627912807,False
1.1,adam,2000,2.7500250339508057,0.0175544633538184,0.0241376068402864,False
1.1,adam,2000,1.3555500507354736,0.0175544633538184,0.0118979768449513,False
1.1,adam,2000,0.8068152666091919,0.0175544633538184,0.0070816045154961,False
1.1,adam,2000,2.2893247604370117,0.0175544633538184,0.0200939338060404,False
1.1,adam,2000,2.3898088932037354,0.0175544633538184,0.0209759063191872,False
1.1,adam,2000,0.3586910665035248,0.0175544633538184,0.003148314591139,False
1.1,adam,2000,2.7063052654266357,0.0175544633538184,0.0237538683030889,False
1.1,adam,2000,4.222480297088623,0.0175544633538184,0.0370616878187314,False
1.1,adam,2000,2.4622890949249268,0.0175544633538184,0.0216120818416832,False
1.1,adam,2000,3.1634602546691895,0.0175544633538184,0.0277664235559258,False
1.1,adam,2000,2.611985445022583,0.0175544633538184,0.0229260013876781,False
1.1,adam,2000,1.7623454332351685,0.0175544633538184,0.015468514162248,False
1.1,adam,2000,4.114763259887695,0.0175544633538184,0.0361162304276686,False
1.1,adam,2000,0.3406267166137695,0.0175544633538184,0.0029897596070639,False
1.1,adam,2000,5.1545820236206055,0.0175544633538184,0.0452429606189497,False
1.1,adam,2000,3.665516853332519,0.0175544633538184,0.0321730906373149,False
1.1,adam,2000,3.4663877487182617,0.0175544633538184,0.0304252883525,False
1.1,adam,2000,1.9634158611297607,0.0175544633538184,0.0172333558912541,False
1.1,adam,2000,3.22810435295105,0.0175544633538184,0.0283338197830905,False
1.1,adam,2000,1.9705240726470947,0.0175544633538184,0.0172957463105502,False
1.1,adam,2000,3.806165933609009,0.0175544633538184,0.0334076002000458,False
1.1,adam,2000,1.903727650642395,0.0175544633538184,0.0167094586394264,False
1.1,adam,2000,0.5793811082839966,0.0175544633538184,0.005085362216633,False
1.1,adam,2000,2.3755075931549072,0.0175544633538184,0.0208503804953776,False
1.1,adam,2000,0.8231343030929565,0.0175544633538184,0.0072248404794581,False
1.1,adam,2000,1.847457766532898,0.0175544633538184,0.0162155648301645,False
1.1,adam,2000,1.04541015625,0.0175544633538184,0.0091758071388001,False
1.1,adam,2000,3.2457401752471924,0.0175544633538184,0.0284886134811966,False
1.1,adam,2000,3.322486639022827,0.0175544633538184,0.0291622349741388,False
1.1,adam,2000,2.8368570804595947,0.0175544633538184,0.0248997518294742,False
1.1,adam,2000,1.4781882762908936,0.0175544633538184,0.0129744009630963,False
1.1,adam,2000,0.1155357062816619,0.0175544633538184,0.0010140836609894,False
1.1,adam,2000,2.246314525604248,0.0175544633538184,0.0197164230104349,False
1.1,adam,2000,0.7262987494468689,0.0175544633538184,0.0063748923905446,False
1.1,adam,2000,1.3870680332183838,0.0175544633538184,0.0121746174791926,False
1.1,adam,2000,0.1749256402254104,0.0175544633538184,0.0015353628704901,False
1.1,adam,2000,2.792144536972046,0.0175544633538184,0.0245072994764201,False
1.1,adam,2000,3.9305660724639897,0.0175544633538184,0.0344994890394157,False
1.1,adam,2000,2.967914581298828,0.0175544633538184,0.0260500738773369,False
1.1,adam,2000,4.064019203186035,0.0175544633538184,0.0356708380857719,False
1.1,adam,2000,2.163722038269043,0.0175544633538184,0.0189914896143216,False
1.1,adam,2000,0.2599637508392334,0.0175544633538184,0.0022817620687142,False
1.1,adam,2000,0.2018053978681564,0.0175544633538184,0.0017712927307396,False
1.1,adam,2000,4.031225204467773,0.0175544633538184,0.0353829975614095,False
1.1,adam,2000,0.7056872844696045,0.0175544633538184,0.0061939807872386,False
1.1,adam,2000,2.8506319522857666,0.0175544633538184,0.0250206570708122,False
1.1,adam,2000,0.8341702222824097,0.0175544633538184,0.0073217052989515,False
1.1,adam,2000,5.108619689941406,0.0175544633538184,0.044839538567836,False
1.1,adam,2000,2.9235758781433105,0.0175544633538184,0.0256609028074872,False
1.1,adam,2000,2.7448065280914307,0.0175544633538184,0.0240918028053513,False
1.1,adam,2000,0.3372874855995178,0.0175544633538184,0.0029604504028291,False
1.1,adam,2000,4.130347728729248,0.0175544633538184,0.0362530189212525,False
1.1,adam,2000,3.355498790740967,0.0175544633538184,0.0294519902779222,False
1.1,adam,2000,4.682440280914307,0.0175544633538184,0.0410988631588768,False
1.1,adam,2000,2.208142042160034,0.0175544633538184,0.0193813742795621,False
1.1,adam,2000,0.255248486995697,0.0175544633538184,0.0022403751055417,False
1.1,adam,2000,0.5022268891334534,0.0175544633538184,0.0044081617602977,False
1.1,adam,2000,1.7849568128585815,0.0175544633538184,0.0156669794797373,False
1.1,adam,2000,1.1740916967391968,0.0175544633538184,0.0103052748322154,False
1.1,adam,2000,2.7398862838745117,0.0175544633538184,0.0240486166819525,False
1.1,adam,2000,3.6878528594970703,0.0175544633538184,0.032369138938158,False
1.1,adam,2000,3.2559356689453125,0.0175544633538184,0.0285781016914454,False
1.1,adam,2000,0.5318273305892944,0.0175544633538184,0.0046679716926944,False
1.1,adam,2000,2.4626665115356445,0.0175544633538184,0.0216153945147142,False
1.1,adam,2000,3.622088670730591,0.0175544633538184,0.0317919114173106,False
1.1,adam,2000,4.285409927368164,0.0175544633538184,0.0376140357630372,False
1.1,adam,2000,4.5068159103393555,0.0175544633538184,0.0395573673702291,False
1.1,adam,2000,3.158263683319092,0.0175544633538184,0.0277208120452604,False
1.1,adam,2000,0.7162271738052368,0.0175544633538184,0.0062864918377865,False
1.1,adam,2000,2.9927988052368164,0.0175544633538184,0.0262684884759407,False
1.1,adam,2000,2.3071393966674805,0.0175544633538184,0.0202502969954751,False
1.1,adam,2000,4.471682071685791,0.0175544633538184,0.0392489895286676,False
1.1,adam,2000,3.603067398071289,0.0175544633538184,0.0316249573003903,False
1.1,adam,2000,2.0312252044677734,0.0175544633538184,0.017828534207591,False
1.1,adam,2000,3.0854127407073975,0.0175544633538184,0.0270813824440763,False
1.1,adam,2000,0.2039214521646499,0.0175544633538184,0.0017898658295408,False
1.1,adam,2000,2.953843593597412,0.0175544633538184,0.0259265695583586,False
1.1,adam,2000,1.358443260192871,0.0175544633538184,0.0119233712146487,False
1.1,adam,2000,2.1277897357940674,0.0175544633538184,0.018676103470814,False
1.1,adam,2000,0.2313929200172424,0.0175544633538184,0.0020309892673878,False
1.1,adam,2000,2.941497325897217,0.0175544633538184,0.0258182035064088,False
1.1,adam,2000,2.6213788986206055,0.0175544633538184,0.0230084499061542,False
1.1,adam,2000,3.8286521434783936,0.0175544633538184,0.033604966873605,False
1.1,adam,2000,2.18893051147461,0.0175544633538184,0.0192127502238681,False
1.1,adam,2000,3.332491397857666,0.0175544633538184,0.0292500490603038,False
1.1,adam,2000,3.262244939804077,0.0175544633538184,0.0286334796234852,False
1.1,adam,2000,3.4465386867523193,0.0175544633538184,0.0302510685370556,False
1.1,adam,2000,2.147341251373291,0.0175544633538184,0.0188477116526875,False
1.1,adam,2000,2.0154922008514404,0.0175544633538184,0.0176904419898767,False
1.1,adam,2000,3.1572418212890625,0.0175544633538184,0.027711842925481,False
1.1,adam,2000,2.8721678256988525,0.0175544633538184,0.0252096824211235,False
1.1,adam,2000,2.8889238834381104,0.0175544633538184,0.0253567542218926,False
1.1,adam,2000,5.062182426452637,0.0175544633538184,0.0444319479477533,False
1.1,adam,2000,0.2968387305736542,0.0175544633538184,0.0026054223089246,False
1.1,adam,2000,4.3599467277526855,0.0175544633538184,0.0382682625284676,False
1.1,adam,2000,2.8509957790374756,0.0175544633538184,0.0250238504625022,False
1.1,adam,2000,0.6463968753814697,0.0175544633538184,0.0056735751304533,False
1.1,adam,2000,0.7348412275314331,0.0175544633538184,0.0064498716997877,False
1.1,adam,2000,2.0128560066223145,0.0175544633538184,0.0176673035023824,False
1.1,adam,2000,3.7354776859283447,0.0175544633538184,0.0327871530733179,False
1.1,adam,2000,3.683082342147827,0.0175544633538184,0.032327267002165,False
1.1,adam,2000,0.3187638819217682,0.0175544633538184,0.0027978644418583,False
1.1,adam,2000,2.5372395515441895,0.0175544633538184,0.0222699393637206,False
1.1,adam,2000,3.5780370235443115,0.0175544633538184,0.0314052599042072,False
1.1,adam,2000,0.8964199423789978,0.0175544633538184,0.0078680855140621,False
1.1,adam,2000,3.2018918991088867,0.0175544633538184,0.0281037470028976,False
1.1,adam,2000,3.668842077255249,0.0175544633538184,0.0322022768980622,False
1.1,adam,2000,2.9941189289093018,0.0175544633538184,0.0262800755072563,False
1.1,adam,2000,2.57275390625,0.0175544633538184,0.0225816570828295,False
1.1,adam,2000,0.3701173365116119,0.0175544633538184,0.0032486056102029,False
1.1,adam,2000,3.758508920669556,0.0175544633538184,0.0329893035564468,False
1.1,adam,2000,1.054574728012085,0.0175544633538184,0.0092562467083756,False
1.1,adam,2000,0.4832550287246704,0.0175544633538184,0.0042416413461478,False
1.1,adam,2000,2.812972068786621,0.0175544633538184,0.0246901075484148,False
1.1,adam,2000,2.4280216693878174,0.0175544633538184,0.0213113087087728,False
1.1,adam,2000,1.387492537498474,0.0175544633538184,0.0121783434516067,False
1.1,adam,2000,1.6120551824569702,0.0175544633538184,0.014149381812387,False
1.1,adam,2000,2.94789719581604,0.0175544633538184,0.0258743766473884,False
1.1,adam,2000,2.5455472469329834,0.0175544633538184,0.0223428579308493,False
1.1,adam,2000,0.5162573456764221,0.0175544633538184,0.0045313103279081,False
1.1,adam,2000,2.202099561691284,0.0175544633538184,0.0193283380285847,False
1.1,adam,2000,3.106524705886841,0.0175544633538184,0.0272666870536111,False
1.1,adam,2000,3.141098737716675,0.0175544633538184,0.0275701513409864,False
1.1,adam,2000,3.806793451309204,0.0175544633538184,0.0334131080682818,False
1.1,adam,2000,1.4974122047424316,0.0175544633538184,0.0131431338368557,False
1.1,adam,2000,0.3116848170757293,0.0175544633538184,0.0027357298496487,False
1.1,adam,2000,5.133759498596191,0.0175544633538184,0.0450601964927122,False
1.1,adam,2000,4.562469959259033,0.0175544633538184,0.0400458558513552,False
1.1,adam,2000,3.747417449951172,0.0175544633538184,0.0328919511483139,False
1.1,adam,2000,2.7951722145080566,0.0175544633538184,0.0245338741035966,False
1.1,adam,2000,2.2230052947998047,0.0175544633538184,0.0195118324914538,False
1.1,adam,2000,2.439673900604248,0.0175544633538184,0.0214135830417123,False
1.1,adam,2000,1.255652666091919,0.0175544633538184,0.0110211543560175,False
1.1,adam,2000,0.2529605031013489,0.0175544633538184,0.002220292940828,False
1.1,adam,2000,0.2058648020029068,0.0175544633538184,0.0018069230613005,False
1.1,adam,2000,3.859040737152099,0.0175544633538184,0.0338716946006146,False
1.1,adam,2000,0.1073622032999992,0.0175544633538184,0.0009423429317075,False
1.1,adam,2000,0.3710589110851288,0.0175544633538184,0.0032568700283758,False
1.1,adam,2000,2.619143486022949,0.0175544633538184,0.0229888291718911,False
1.1,adam,2000,2.391138792037964,0.0175544633538184,0.0209875791493621,False
1.1,adam,2000,3.579719066619873,0.0175544633538184,0.0314200235859719,False
1.1,adam,2000,2.384923219680786,0.0175544633538184,0.0209330236307785,False
1.1,adam,2000,1.7134705781936646,0.0175544633538184,0.0150395282363734,False
1.1,adam,2000,2.02575159072876,0.0175544633538184,0.0177804910316937,False
1.1,adam,2000,3.042464256286621,0.0175544633538184,0.026704413646143,False
1.1,adam,2000,4.941198348999023,0.0175544633538184,0.0433700426707259,False
1.1,adam,2000,1.6740479469299316,0.0175544633538184,0.0146935066684582,False
1.1,adam,2000,0.9196810722351074,0.0175544633538184,0.0080722538398758,False
1.1,adam,2000,5.5050048828125,0.0175544633538184,0.0483187032389619,False
1.1,adam,2000,3.801435947418213,0.0175544633538184,0.0333660840154206,False
1.1,adam,2000,1.9507097005844116,0.0175544633538184,0.0171218309764236,False
1.1,adam,2000,1.5303385257720947,0.0175544633538184,0.0134321357848014,False
1.1,adam,2000,0.4425817131996155,0.0175544633538184,0.0038846422327164,False
1.1,adam,2000,0.5957024693489075,0.0175544633538184,0.0052286185839822,False
1.1,adam,2000,2.9755589962005615,0.0175544633538184,0.0261171706779638,False
1.1,adam,2000,0.3436852395534515,0.0175544633538184,0.0030166049714946,False
1.1,adam,2000,4.495853900909424,0.0175544633538184,0.0394611512738182,False
1.1,adam,2000,2.7438650131225586,0.0175544633538184,0.0240835389103423,False
1.1,adam,2000,1.6520500183105469,0.0175544633538184,0.0145004257525538,False
