window,a,seed,cross_step,cross_w2,final_w2,early_defined,early_step,early_branch,early_w2,branch_cross
V50,1.3,400034,2200.0,4.163544372514517,27.373888301842975,True,0.0,1.0,0.8684139158664637,1.0
V50,1.3,400035,2050.0,5.440860843313912,29.61866153680963,True,150.0,1.0,0.05497671710310735,1.0
V50,1.3,400036,3000.0,4.307734489592883,25.08970670355775,True,250.0,-1.0,0.05682092934594393,-1.0
V50,1.3,400037,6350.0,4.577774102275129,19.102930661519558,True,5550.0,-1.0,0.7464615870239226,-1.0
V50,1.3,400038,2600.0,4.997307583693053,27.51116591736266,True,100.0,-1.0,0.09945362704991163,-1.0
V50,1.3,400039,3000.0,4.566871093671162,26.84727809922359,True,2250.0,1.0,0.34299988298350637,1.0
V50,1.3,400040,1850.0,4.914940674643442,29.725086228036215,True,100.0,1.0,0.05189496455264416,1.0
V50,1.3,400041,,,0.9140292049321112,False,,,,
V50,1.3,400042,4750.0,5.248124133613895,23.040089977515024,True,3150.0,1.0,0.6110856354700257,1.0
V50,1.3,400043,2750.0,5.004593685510941,26.52059530876644,True,0.0,-1.0,0.23567520688560395,-1.0
V50,1.3,400044,6350.0,4.9553329971085205,19.300196077361946,True,5400.0,1.0,0.387704902348952,1.0
V50,1.3,400045,1700.0,4.780792425782697,29.483588854225008,True,0.0,-1.0,0.2096235737825433,-1.0
V50,1.3,400046,2550.0,4.4888173828202245,27.831751520630135,True,1450.0,-1.0,0.4991272039158999,-1.0
V50,1.3,400047,2000.0,3.772750604777914,27.193053110591595,True,0.0,-1.0,0.12847758252508334,-1.0
V50,1.3,400048,3800.0,4.280752105254838,23.38625256827948,True,0.0,-1.0,0.9594904090485158,1.0
V50,1.3,400049,1750.0,4.043846642191085,28.158284979536106,True,50.0,1.0,0.08484671236678881,1.0
V50,1.3,400050,2150.0,4.406679595443152,28.62367642120676,True,400.0,1.0,0.06797717741596085,1.0
V50,1.3,400051,,,0.735355087458691,False,,,,
V50,1.3,400052,2700.0,3.8039694211658013,26.10909339273373,True,250.0,1.0,0.08548735161984426,1.0
V50,1.3,400053,2150.0,4.8591476800148445,28.11101332078862,True,0.0,1.0,0.23466252631396295,1.0
V50,1.3,400054,1750.0,4.6162192400796105,30.657438146632515,True,0.0,1.0,0.9745103027241347,1.0
V50,1.3,400055,1450.0,3.7052492021969945,29.020812510461113,True,0.0,1.0,0.13372934708003023,1.0
V50,1.3,400056,2650.0,4.291646319642908,26.314410471544477,True,0.0,1.0,0.12205552131952029,1.0
V50,1.3,400057,2550.0,4.420815658287051,26.92436408943654,True,100.0,-1.0,0.6496769007084998,-1.0
V50,1.3,400058,3150.0,4.74448756997506,25.07463292443344,True,100.0,-1.0,0.3000782726048579,-1.0
V50,1.3,400059,1800.0,3.813342849644966,27.891094205651285,True,0.0,-1.0,0.19118405270373748,-1.0
V50,1.5,400000,700.0,2.514161405188023,24.377540062230437,True,0.0,1.0,0.4159330050981121,-1.0
V50,1.5,400001,2200.0,2.7853893641935303,20.40679175027127,True,0.0,-1.0,0.6891875173251482,-1.0
V50,1.5,400002,2050.0,2.8522673193624324,21.83546864620074,True,100.0,1.0,0.4024674066859515,1.0
V50,1.5,400003,5550.0,3.258695958872534,16.48185986083005,True,4900.0,1.0,0.3838763024761432,1.0
V50,1.5,400004,5000.0,2.3369662139899705,17.538378262809104,True,4700.0,1.0,0.317149730496293,1.0
V50,1.5,400005,1600.0,2.8971877168859215,22.456788872245436,True,0.0,1.0,0.14073609390055705,1.0
V50,1.5,400006,3200.0,2.497300862629423,20.54227046084255,True,0.0,-1.0,0.6476340199935039,-1.0
V50,1.5,400007,900.0,2.5944343665647396,23.80406662699297,True,100.0,1.0,0.06121970382885641,1.0
V50,1.5,400008,5450.0,2.5435671753128957,16.615123046797766,True,4950.0,1.0,0.2739395199798976,1.0
V50,1.5,400009,8500.0,2.5397363504323476,11.157110086326147,True,8250.0,1.0,0.4446830922094751,1.0
V50,1.5,400010,4200.0,2.5859058613956214,19.0542905509243,True,2800.0,1.0,0.7117047132861088,1.0
V50,1.5,400011,4400.0,2.7696296563973175,18.437851998075256,True,3650.0,1.0,0.6713312080513351,1.0
V50,1.5,400012,1400.0,2.4619279842826973,22.188505199007135,True,0.0,-1.0,0.4875063804020335,1.0
V50,1.5,400013,3000.0,2.831992958957322,20.43624190442473,True,100.0,-1.0,0.46192154894393667,-1.0
V50,1.5,400014,900.0,2.613590337492608,23.62249307107225,True,100.0,1.0,0.22047435931122214,1.0
V50,1.5,400015,2950.0,2.5928939925491137,21.010870821661616,True,1550.0,-1.0,0.39623221071013864,-1.0
V50,1.5,400016,1050.0,2.7121165559923512,24.084009361053738,True,0.0,1.0,0.20317577380812737,-1.0
V50,1.5,400017,1150.0,2.2601000056942886,22.276734350155465,True,0.0,1.0,0.9237706567748531,1.0
V50,1.5,400018,1350.0,2.3823140438536243,23.895594495929377,True,550.0,1.0,0.10326206137264407,1.0
V50,1.5,400019,1500.0,2.876616841825677,22.577242776848298,True,100.0,1.0,0.15756714576783226,1.0
V50,1.5,400020,900.0,2.6516746688266997,24.275496836992573,True,0.0,1.0,0.08588076407684972,-1.0
V50,1.5,400021,800.0,2.3542832296202794,24.789205055611646,True,250.0,-1.0,0.11183840098637418,-1.0
V50,1.5,400022,1400.0,2.6381940408183766,24.603660291499477,True,950.0,-1.0,0.2648942252593162,-1.0
V50,1.5,400023,1500.0,3.210722611974031,23.669650837713156,True,300.0,-1.0,0.06321928219017864,-1.0
V50,1.5,400024,4050.0,3.069604545131818,19.987992358375013,True,3600.0,1.0,0.6089077934939219,1.0
V50,1.5,400025,1550.0,2.3566903442362466,21.27573242680745,True,150.0,1.0,0.2476459763462426,1.0
V50,1.5,400026,1400.0,2.7610227295328555,22.67418605124648,True,0.0,1.0,0.7469446565651054,1.0
V50,1.5,400027,1550.0,2.2264000695070867,22.917053973721114,True,600.0,1.0,0.05504737581802868,1.0
V50,1.5,400028,850.0,2.528983221919107,23.85024781038843,True,0.0,-1.0,0.5222400337279174,-1.0
V50,1.5,400029,5100.0,2.6294552416041688,17.569831114187526,True,4800.0,-1.0,0.6969428417149498,-1.0
V50,1.5,400030,1100.0,2.5679063404229105,23.442162339185476,True,0.0,1.0,0.05865955289931475,-1.0
V50,1.5,400031,8750.0,2.553737670612876,10.773510994947012,True,8500.0,1.0,0.457296702579191,1.0
V50,1.5,400032,2850.0,2.476450913700723,21.073258565165883,True,2400.0,1.0,0.8292002990677777,1.0
V50,1.5,400033,2350.0,2.368587768147402,20.092620756249584,True,0.0,-1.0,0.981668105290631,-1.0
V50,1.5,400034,1000.0,2.1857964510173646,22.80674950910939,True,0.0,1.0,0.8684139158436277,1.0
V50,1.5,400035,950.0,2.8358424968389424,24.510780879589706,True,200.0,1.0,0.11848611724875295,1.0
V50,1.5,400036,1550.0,2.2703883835945877,21.481277231581608,True,250.0,-1.0,0.051703172560595215,-1.0
V50,1.5,400037,6300.0,2.6209621092612023,15.475057511754533,True,6050.0,-1.0,0.5597337925034729,-1.0
V50,1.5,400038,1250.0,2.63683679392143,22.93997554175779,True,100.0,-1.0,0.09852058310559654,-1.0
V50,1.5,400039,1350.0,2.38384649595729,23.45266923539253,True,1050.0,1.0,0.2913909085549038,1.0
V50,1.5,400040,850.0,2.582033259371619,24.77986702032148,True,150.0,1.0,0.11233125163597955,1.0
V50,1.5,400041,,,0.7283658528187311,False,,,,
V50,1.5,400042,3900.0,2.88748247402407,19.430584584361974,True,3250.0,1.0,0.5824578100039057,1.0
V50,1.5,400043,1350.0,2.740990629463633,22.247445689439285,True,0.0,-1.0,0.23567520679052262,-1.0
V50,1.5,400044,5700.0,2.5753138398806232,16.377954886928833,True,5450.0,1.0,0.419323957290368,1.0
V50,1.5,400045,750.0,2.544812593838405,24.27793880165363,True,0.0,-1.0,0.20962357103360596,-1.0
V50,1.5,400046,2150.0,2.355934949309846,22.625110548003317,True,1800.0,-1.0,0.46435031126267123,-1.0
V50,1.5,400047,900.0,2.0591711743640526,22.890501877033866,True,0.0,-1.0,0.1284775825564402,-1.0
V50,1.5,400048,2450.0,2.2687158731125834,20.10005980456307,True,0.0,-1.0,0.9594904090345506,1.0
V50,1.5,400049,800.0,2.209682533988269,23.289593867767916,True,50.0,1.0,0.0807719246234762,1.0
V50,1.5,400050,1300.0,2.4275318491216615,23.87325984483497,True,450.0,1.0,0.08943108229468834,1.0
V50,1.5,400051,,,0.7043242023449942,False,,,,
V50,1.5,400052,1950.0,2.1548493171522125,22.10171629663123,True,250.0,1.0,0.0779874739577942,1.0
V50,1.5,400053,1000.0,2.6090011350891755,23.375122989360563,True,0.0,1.0,0.23466252557084558,1.0
V50,1.5,400054,850.0,2.461986165207331,25.548060422876347,True,0.0,1.0,0.9745103027068317,1.0
V50,1.5,400055,650.0,2.017200273224753,24.039207306182288,True,0.0,1.0,0.13372934713559423,1.0
V50,1.5,400056,1600.0,2.3666628564799996,22.08376779028743,True,0.0,1.0,0.12205552129102984,1.0
V50,1.5,400057,1700.0,2.442704471916338,22.50787188922179,True,450.0,-1.0,0.6232326892156862,-1.0
V50,1.5,400058,1550.0,2.538429095872451,21.47990766790732,True,100.0,-1.0,0.27336695237512265,-1.0
V50,1.5,400059,800.0,2.077958793811529,23.37409342311908,True,0.0,-1.0,0.19118405273864367,-1.0
V60,1.3,400000,1500.0,4.4332175532167195,29.524086366989366,True,0.0,1.0,0.415933007216906,-1.0
V60,1.3,400001,3700.0,4.7121954414980785,23.663548715395155,True,0.0,-1.0,0.6891875173423888,-1.0
V60,1.3,400002,3050.0,4.717445190891836,25.81713122542501,True,100.0,1.0,0.4051080417234218,1.0
V60,1.3,400003,5650.0,5.157358451250219,20.594640305439576,True,4100.0,1.0,0.4172057033585692,1.0
V60,1.3,400004,5500.0,3.9300155846224656,20.65925533643381,True,4850.0,1.0,0.2918507756146668,1.0
V60,1.3,400005,2700.0,4.896441555925652,26.754475361877624,True,0.0,1.0,0.1407360939446212,1.0
V60,1.3,400006,3550.0,4.213716178984157,24.9488296072447,True,0.0,-1.0,0.6476340200029516,-1.0
V60,1.3,400007,1650.0,4.232940156801926,28.771497250439484,True,100.0,1.0,0.06474794865536143,1.0
V60,1.3,400008,6050.0,4.266595416007848,19.192089911783068,True,5050.0,1.0,0.24696210740823638,1.0
V60,1.3,400009,8750.0,4.11259575266888,12.878746402886676,True,8100.0,1.0,0.4833887861894801,1.0
V60,1.3,400010,4600.0,4.463796054405708,22.923803805618086,True,3050.0,1.0,0.705295218810627,1.0
V60,1.3,400011,4750.0,4.526150329680131,22.315536630136307,True,3350.0,1.0,0.6636214549353417,1.0
V60,1.3,400012,2500.0,4.1661904838725485,26.215610813385013,True,0.0,-1.0,0.4875063804420258,1.0
V60,1.3,400013,3850.0,4.816830012256415,24.353984223015782,True,100.0,-1.0,0.475018999341556,-1.0
V60,1.3,400014,1700.0,4.354618605808918,28.746090553754005,True,100.0,1.0,0.21579768470000266,1.0
V60,1.3,400015,3600.0,4.38794945352353,25.103257156567402,True,1700.0,-1.0,0.3839064819305034,-1.0
V60,1.3,400016,1950.0,4.632238845118397,29.272372160165684,True,0.0,1.0,0.20317577380631616,-1.0
V60,1.3,400017,2300.0,3.939901170228628,26.480036402388087,True,0.0,1.0,0.9237706567858487,1.0
V60,1.3,400018,1950.0,4.107103090841879,29.25065934599293,True,600.0,1.0,0.10448773385957033,1.0
V60,1.3,400019,2800.0,4.939594496478607,26.802958988096684,True,0.0,-1.0,0.32614861978067905,1.0
V60,1.3,400020,1700.0,4.624483533467524,29.309357064198984,True,0.0,1.0,0.08588076399284854,-1.0
V60,1.3,400021,1400.0,4.046193763136398,30.762113439949214,True,150.0,-1.0,0.06779788331307059,-1.0
V60,1.3,400022,2350.0,4.540355574932051,28.856340927716435,True,1450.0,-1.0,0.2712766448995405,-1.0
V60,1.3,400023,2550.0,5.380177078430587,28.446162098252557,True,250.0,-1.0,0.06680995423927584,-1.0
V60,1.3,400024,3600.0,5.071008712811877,26.583762844126944,True,2500.0,1.0,0.5825939942784354,1.0
V60,1.3,400025,2900.0,4.055704538094458,24.88067333738217,True,150.0,1.0,0.25448210080433764,1.0
V60,1.3,400026,2600.0,4.786043754744111,26.95269973534098,True,0.0,1.0,0.7469446566012039,1.0
V60,1.3,400027,2350.0,3.784468796543351,27.29643517098604,True,550.0,1.0,0.061607864845384615,1.0
V60,1.3,400028,1800.0,4.3020967710241225,28.499976023293545,True,0.0,-1.0,0.5222400337458889,-1.0
V60,1.3,400029,5500.0,4.26761526376471,20.767821197344205,True,4750.0,-1.0,0.6809921442890625,-1.0
V60,1.3,400030,2100.0,4.456616879889688,27.77028952929898,True,0.0,1.0,0.05865955071555862,-1.0
V60,1.3,400031,7400.0,4.234577507838175,16.26556631961018,True,6750.0,1.0,0.36598423840190236,1.0
V60,1.3,400032,3650.0,4.245245391043388,24.583636727152914,True,2650.0,1.0,0.7451701098786643,1.0
V60,1.3,400033,3450.0,3.965170809085834,23.507659208684863,True,0.0,-1.0,0.9816681053101339,-1.0
V60,1.3,400034,2000.0,3.982033526648463,27.65125599010981,True,0.0,1.0,0.8684139158630111,1.0
V60,1.3,400035,1950.0,4.894422092245931,29.195653782707403,True,250.0,1.0,0.08236741723777258,1.0
V60,1.3,400036,2850.0,4.069842156455366,25.084114575799273,True,300.0,-1.0,0.08506929447181887,-1.0
V60,1.3,400037,6400.0,4.207496182430207,18.7171155934502,True,5750.0,-1.0,0.552766562605538,-1.0
V60,1.3,400038,2400.0,4.619512835522096,27.54745641459636,True,100.0,-1.0,0.10664178573481475,-1.0
V60,1.3,400039,2150.0,4.117856868470637,28.0385664575518,True,1350.0,1.0,0.31360667517676144,1.0
V60,1.3,400040,1700.0,4.594970131065913,29.719041318860814,True,150.0,1.0,0.10722114216258374,1.0
V60,1.3,400041,,,0.9144485813234358,False,,,,
V60,1.3,400042,4550.0,4.745350251233768,23.003334356823153,True,3250.0,1.0,0.5658645230362505,1.0
V60,1.3,400043,2500.0,4.497581071884127,26.440406963013142,True,0.0,-1.0,0.23567520678347315,-1.0
V60,1.3,400044,6050.0,4.398256222306374,19.570638439318316,True,5250.0,1.0,0.5773575589585783,1.0
V60,1.3,400045,1550.0,4.451193376461871,29.42336429624104,True,0.0,-1.0,0.20962357038102092,-1.0
V60,1.3,400046,2100.0,4.06682468412196,28.469519096182665,True,1100.0,-1.0,0.5072463196487627,-1.0
V60,1.3,400047,1950.0,3.6554280068656304,27.04301807003085,True,0.0,-1.0,0.12847758252283628,-1.0
V60,1.3,400048,3550.0,3.9486637387306143,23.48599221603367,True,0.0,-1.0,0.9594904090497371,1.0
V60,1.3,400049,1650.0,3.8452621101833766,28.086084429326352,True,50.0,1.0,0.08447811770627524,1.0
V60,1.3,400050,2050.0,4.125031490180563,28.67164543076107,True,450.0,1.0,0.056348698411322846,1.0
V60,1.3,400051,,,0.7226252007368077,False,,,,
V60,1.3,400052,2650.0,3.698190673987172,26.049814580110567,True,300.0,1.0,0.07597798448743041,1.0
V60,1.3,400053,2050.0,4.608721247054503,27.945280921659684,True,0.0,1.0,0.2346625280097357,1.0
V60,1.3,400054,1600.0,4.2142893748507415,30.825773517736227,True,0.0,1.0,0.9745103027033943,1.0
V60,1.3,400055,1350.0,3.502184453672622,28.956650469696847,True,0.0,1.0,0.13372934708073508,1.0
V60,1.3,400056,2550.0,4.085249031600952,26.24978793883019,True,0.0,1.0,0.12205552132378697,1.0
V60,1.3,400057,2400.0,4.075920174484286,26.868381008196707,True,450.0,-1.0,0.6175848796853575,-1.0
V60,1.3,400058,2850.0,4.268565873716472,25.088232822962755,True,0.0,-1.0,0.06220804791903051,-1.0
V60,1.3,400059,1700.0,3.574072722264368,27.70696857569999,True,0.0,-1.0,0.19118405265861535,-1.0
V60,1.5,400000,650.0,2.405477867717333,24.132789859406802,True,0.0,1.0,0.41593300501965286,-1.0
V60,1.5,400001,2000.0,2.5033457938524415,20.27452761003642,True,0.0,-1.0,0.6891875173250595,-1.0
V60,1.5,400002,1950.0,2.5214513235100355,21.64052151426947,True,100.0,1.0,0.404454950298709,1.0
V60,1.5,400003,5000.0,2.85165038706444,17.061894883003436,True,4400.0,1.0,0.39777332882186084,1.0
V60,1.5,400004,5350.0,2.238257777200148,16.7728285343976,True,5100.0,1.0,0.30554700159485026,1.0
V60,1.5,400005,1450.0,2.605177577436471,22.327883628511636,True,0.0,1.0,0.14073609390385994,1.0
V60,1.5,400006,3000.0,2.375511056788997,20.63523690645187,True,0.0,-1.0,0.6476340199854399,-1.0
V60,1.5,400007,750.0,2.2348588795367776,23.56021923363909,True,100.0,1.0,0.05849772050880782,1.0
V60,1.5,400008,5650.0,2.2796725224208756,16.09154058632022,True,5300.0,1.0,0.24208479917242656,1.0
V60,1.5,400009,8400.0,2.2985508360055467,11.27794369897787,True,8200.0,1.0,0.45776939274803347,1.0
V60,1.5,400010,4150.0,2.468281586223011,18.948766551048358,True,3450.0,1.0,0.6760667545489836,1.0
V60,1.5,400011,4150.0,2.4470596019554742,18.591180283415788,True,3600.0,1.0,0.6102778849223032,1.0
V60,1.5,400012,1300.0,2.288457450760159,21.978824170578513,True,0.0,-1.0,0.48750638040107996,1.0
V60,1.5,400013,2900.0,2.6150042531471596,20.364998624187184,True,100.0,-1.0,0.46449079235532836,-1.0
V60,1.5,400014,800.0,2.3824719396139464,23.419933753013012,True,100.0,1.0,0.21261405321406293,1.0
V60,1.5,400015,3000.0,2.4988686033995764,20.8386557964854,True,2050.0,-1.0,0.3671598298956777,-1.0
V60,1.5,400016,900.0,2.455834682161368,24.113166285881995,True,0.0,1.0,0.20317577378465385,-1.0
V60,1.5,400017,1050.0,2.0843673320626963,22.049227225966476,True,0.0,1.0,0.9237706567693442,1.0
V60,1.5,400018,1300.0,2.314780896433528,23.917716147651284,True,550.0,1.0,0.10823985260053161,1.0
V60,1.5,400019,1350.0,2.6114201390121856,22.485354270574128,True,0.0,-1.0,0.3261486197675574,1.0
V60,1.5,400020,800.0,2.4145440992681855,24.091266971785835,True,0.0,1.0,0.08588076395977068,-1.0
V60,1.5,400021,750.0,2.2802387389594245,24.74139588061288,True,200.0,-1.0,0.11024163463567546,-1.0
V60,1.5,400022,2350.0,2.640379940738038,22.696958307730796,True,2000.0,-1.0,0.2841663469257406,-1.0
V60,1.5,400023,1300.0,2.8248752066182155,23.614685904388278,True,250.0,-1.0,0.05911611531628477,-1.0
V60,1.5,400024,3350.0,2.6083433372132148,21.150381089905967,True,2950.0,1.0,0.5813649161679438,1.0
V60,1.5,400025,1400.0,2.1404713338324046,21.126687706760478,True,150.0,1.0,0.24628186136307653,1.0
V60,1.5,400026,1250.0,2.562479818274937,22.558550400729914,True,0.0,1.0,0.7469446565750197,1.0
V60,1.5,400027,1400.0,2.0520059854526993,22.897312887127633,True,550.0,1.0,0.05904592455040549,1.0
V60,1.5,400028,800.0,2.346141446854024,23.591010661332493,True,0.0,-1.0,0.5222400336655206,-1.0
V60,1.5,400029,5100.0,2.4586481594541842,17.405696288142803,True,4850.0,-1.0,0.6179307624833286,-1.0
V60,1.5,400030,1050.0,2.4885966718673522,23.238887090011584,True,0.0,1.0,0.05865954997363637,-1.0
V60,1.5,400031,7850.0,2.329310603057011,12.371782625884427,True,7650.0,1.0,0.49129103618309033,1.0
V60,1.5,400032,3200.0,2.412851201684771,20.316750780670425,True,2900.0,1.0,0.3893630278238505,1.0
V60,1.5,400033,2200.0,2.1731605938216774,19.995577266468075,True,0.0,-1.0,0.9816681052923701,-1.0
V60,1.5,400034,900.0,2.115061190128868,22.881451809396584,True,0.0,1.0,0.8684139158428742,1.0
V60,1.5,400035,950.0,2.6072368788411344,24.082861873061766,True,250.0,1.0,0.07244487458613881,1.0
V60,1.5,400036,1500.0,2.200771089312858,21.321840175813882,True,300.0,-1.0,0.07573802146143921,-1.0
V60,1.5,400037,6450.0,2.496066279301029,15.11912349386566,True,6250.0,-1.0,0.66775688511512,-1.0
V60,1.5,400038,1150.0,2.467735183504982,22.85038473053686,True,100.0,-1.0,0.10596545347748217,-1.0
V60,1.5,400039,1200.0,2.278885215803612,23.411778169753102,True,900.0,1.0,0.3675072047154732,1.0
V60,1.5,400040,800.0,2.473900037355865,24.58931121849516,True,150.0,1.0,0.07783438853134621,1.0
V60,1.5,400041,,,0.827164187862327,False,,,,
V60,1.5,400042,3800.0,2.604911724436478,19.31398999373276,True,3300.0,1.0,0.5527383345937145,1.0
V60,1.5,400043,1200.0,2.459807818067399,22.0479624100896,True,0.0,-1.0,0.2356752067031629,-1.0
V60,1.5,400044,5550.0,2.4346552424004004,16.519747723500576,True,5300.0,1.0,0.5383109492456485,1.0
V60,1.5,400045,700.0,2.455397168110172,24.120393259016144,True,0.0,-1.0,0.20962356908664942,-1.0
V60,1.5,400046,1750.0,2.3054211591895246,23.088637243678363,True,1400.0,-1.0,0.4809343979631342,-1.0
V60,1.5,400047,850.0,1.9509721268044249,22.63737569647841,True,0.0,-1.0,0.12847758255632732,-1.0
V60,1.5,400048,2250.0,2.1340297698068773,20.108649264495693,True,150.0,1.0,0.3432569631217046,1.0
V60,1.5,400049,750.0,2.11480420297963,23.09458574786386,True,50.0,1.0,0.08301797557596802,1.0
V60,1.5,400050,1350.0,2.3314058212557915,23.698768474432367,True,550.0,1.0,0.05475838350829284,1.0
V60,1.5,400051,,,0.6879794152563786,False,,,,
V60,1.5,400052,1900.0,2.0095424168881015,21.89540869838067,True,300.0,1.0,0.07022382357168155,1.0
V60,1.5,400053,950.0,2.498456984021165,23.13360627268669,True,0.0,1.0,0.23466252664183124,1.0
V60,1.5,400054,800.0,2.3064178210523822,25.468032389058738,True,0.0,1.0,0.9745103026890456,1.0
V60,1.5,400055,600.0,1.9195217431560876,23.83824975808111,True,0.0,1.0,0.13372934715054868,1.0
V60,1.5,400056,1550.0,2.2384059474957447,21.90700123297158,True,0.0,1.0,0.12205552129500899,1.0
V60,1.5,400057,1650.0,2.2857714046295246,22.326586430353583,True,750.0,-1.0,0.5688515360011783,-1.0
V60,1.5,400058,1350.0,2.264313662169178,21.333514496293798,True,100.0,-1.0,0.3615425125563074,-1.0
V60,1.5,400059,750.0,1.9589209819317899,23.091556160822375,True,0.0,-1.0,0.19118405270086375,-1.0
V70,1.3,400000,1450.0,4.345499432878889,29.454694863895792,True,0.0,1.0,0.4159330087584096,-1.0
V70,1.3,400001,3450.0,4.328200281238845,23.698271628482328,True,0.0,-1.0,0.6891875173429612,-1.0
V70,1.3,400002,2850.0,4.188100261605989,25.686704877128903,True,100.0,1.0,0.39868021599740816,1.0
V70,1.3,400003,4800.0,4.676743488926188,21.943372874803856,True,100.0,1.0,0.5404143947827412,1.0
V70,1.3,400004,7200.0,3.9451281340472857,16.512613505623293,True,6600.0,1.0,0.232140289925668,1.0
V70,1.3,400005,2450.0,4.359966720891866,26.80300515771661,True,0.0,1.0,0.14073609393554112,1.0
V70,1.3,400006,3750.0,4.077453506107837,24.267496787905102,True,0.0,-1.0,0.6476340200290782,-1.0
V70,1.3,400007,1550.0,4.006818673947767,28.689673280286236,True,100.0,1.0,0.10127337593339941,1.0
V70,1.3,400008,6600.0,4.087530946609323,17.894511350063045,True,5700.0,1.0,0.27361906536234637,1.0
V70,1.3,400009,8600.0,3.894705924202399,12.978408917036216,True,8000.0,1.0,0.31648227378636423,1.0
V70,1.3,400010,5000.0,4.122546795649803,21.696488402134005,True,0.0,1.0,0.8094268943621565,1.0
V70,1.3,400011,4800.0,4.201528756437299,21.91089290293253,True,0.0,-1.0,0.8880437520278989,1.0
V70,1.3,400012,2450.0,4.119927517975932,26.229264227651598,True,0.0,-1.0,0.4875063804446042,1.0
V70,1.3,400013,3750.0,4.345374399215166,24.12509555091936,True,0.0,1.0,0.8607835675848811,-1.0
V70,1.3,400014,1550.0,4.0302153422404325,28.692962076880185,True,100.0,1.0,0.24337107001151953,1.0
V70,1.3,400015,3800.0,4.079985112917813,24.284844569837944,True,950.0,-1.0,0.4307550601511608,-1.0
V70,1.3,400016,1950.0,4.4160085007389664,28.46211565864531,True,0.0,1.0,0.20317577389518882,-1.0
V70,1.3,400017,2900.0,3.8151062187357763,25.577913602093254,True,1450.0,1.0,0.4491044889313279,1.0
V70,1.3,400018,2050.0,3.9523499304596603,28.526093194930898,True,600.0,1.0,0.09803794015425688,1.0
V70,1.3,400019,2650.0,4.641531351422553,26.698636332268926,True,100.0,1.0,0.15315934403098413,1.0
V70,1.3,400020,1600.0,4.282198941542391,29.181582490324093,True,0.0,1.0,0.08588076421439579,-1.0
V70,1.3,400021,1400.0,3.9834407589148375,29.988990306462345,True,250.0,-1.0,0.056973410472345845,-1.0
V70,1.3,400022,3450.0,4.334192119932055,25.928523707084924,True,2700.0,-1.0,0.34735080847244243,-1.0
V70,1.3,400023,2350.0,4.593099034365315,27.908934916082984,True,600.0,-1.0,0.07004778444285678,-1.0
V70,1.3,400024,3450.0,4.529495294991461,26.200552516421777,True,250.0,1.0,0.5155848159693337,1.0
V70,1.3,400025,2750.0,3.8504334353220435,24.895398612903538,True,0.0,1.0,0.30835591813984203,1.0
V70,1.3,400026,2500.0,4.423716603428216,26.64420209116715,True,0.0,1.0,0.7469446565789056,1.0
V70,1.3,400027,6250.0,3.662933532402423,18.63912296684836,True,5450.0,1.0,0.18637011204791043,1.0
V70,1.3,400028,1550.0,4.033687655867428,28.903841754049964,True,0.0,-1.0,0.5222400340161645,-1.0
V70,1.3,400029,5500.0,4.081372593307819,20.510646228910428,True,100.0,-1.0,0.6956662115918104,-1.0
V70,1.3,400030,2000.0,4.322275920875926,27.955224765881372,True,0.0,1.0,0.05865958487176337,-1.0
V70,1.3,400031,7250.0,4.086241866325956,16.421935920249958,True,6600.0,1.0,0.6169184711708413,1.0
V70,1.3,400032,3500.0,4.0279980433195535,24.63331745029743,True,0.0,1.0,0.06128109296330156,1.0
V70,1.3,400033,3600.0,3.9182616770144736,23.15011627682112,True,0.0,-1.0,0.9816681053050775,-1.0
V70,1.3,400034,1950.0,3.8785465117909044,27.567620147426016,True,0.0,1.0,0.8684139158684654,1.0
V70,1.3,400035,1650.0,4.577629619922279,29.521207592202533,True,150.0,1.0,0.0912901881364291,1.0
V70,1.3,400036,2750.0,3.9323101580357074,25.079172062407178,True,250.0,-1.0,0.06314370256733026,-1.0
V70,1.3,400037,6900.0,3.973701479573787,17.239390030055485,True,6300.0,-1.0,0.5343326409220022,-1.0
V70,1.3,400038,2200.0,4.196876916417603,27.3187750623013,True,100.0,-1.0,0.07955252844785667,-1.0
V70,1.3,400039,1600.0,3.9545412465009098,28.93776105093615,True,100.0,1.0,0.10580032666233288,1.0
V70,1.3,400040,1600.0,4.317960087505526,29.36118521634963,True,100.0,1.0,0.0739492088041429,1.0
V70,1.3,400041,,,0.7334237807195588,False,,,,
V70,1.3,400042,4350.0,4.297915889194757,23.047484923112204,True,0.0,-1.0,0.08619534039601676,1.0
V70,1.3,400043,2300.0,4.217948026646528,26.539083003863787,True,0.0,-1.0,0.23567520715605292,-1.0
V70,1.3,400044,5600.0,4.157548184425542,20.34372048826267,True,4750.0,1.0,0.7011277452003973,1.0
V70,1.3,400045,1450.0,4.199839724314505,29.364605890178936,True,0.0,-1.0,0.2096236680134811,-1.0
V70,1.3,400046,2450.0,3.786812691229858,27.29689357256981,True,1400.0,-1.0,0.5359038903963499,-1.0
V70,1.3,400047,1800.0,3.507287200263863,27.21649199079906,True,0.0,-1.0,0.12847758250598484,-1.0
V70,1.3,400048,3700.0,3.9102237703784355,23.133134700385938,True,0.0,-1.0,0.9594904090466244,1.0
V70,1.3,400049,1550.0,3.674691253165361,28.114403386462886,True,50.0,1.0,0.08511157985409173,1.0
V70,1.3,400050,2000.0,4.049597789576455,28.210294162368513,True,400.0,1.0,0.09504717043318776,1.0
