optimizer,budget,seed,w2,R,solved
adam,5250,158,0.23988409340381622,0.007976820445178128,False
adam,5250,159,13.303464889526367,0.44237760502045487,True
adam,5500,100,12.582931518554688,0.4184178449403037,True
adam,5500,101,10.510483741760254,0.34950313049248527,True
adam,5500,102,10.445257186889648,0.3473341641843086,True
adam,5500,103,6.562840938568115,0.2182329100458369,False
adam,5500,104,11.97681713104248,0.398262837704017,True
adam,5500,105,11.656451225280762,0.3876097707550709,True
adam,5500,106,13.678606033325195,0.4548521026131093,True
adam,5500,107,10.875167846679688,0.36162990214656004,False
adam,5500,108,13.023658752441406,0.43307326439780097,True
adam,5500,109,12.741171836853027,0.42367978035395715,True
adam,5500,110,13.214126586914062,0.4394068553191993,True
adam,5500,111,10.366358757019043,0.3447105695992986,True
adam,5500,112,10.033968925476074,0.3336576733176017,False
adam,5500,113,13.108495712280273,0.4358943317980902,True
adam,5500,114,12.383550643920898,0.4117878703780512,True
adam,5500,115,14.129992485046387,0.469861971027789,True
adam,5500,116,15.962807655334473,0.5308082276767263,True
adam,5500,117,0.40244272351264954,0.01338235186576069,False
adam,5500,118,14.099390983581543,0.46884438508003295,True
adam,5500,119,12.376063346862793,0.411538896703287,True
adam,5500,120,9.002949714660645,0.29937338625418486,False
adam,5500,121,0.3841969072818756,0.012775627185172573,False
adam,5500,122,11.55722427368164,0.3843101956769679,True
adam,5500,123,13.648286819458008,0.4538439035215156,True
adam,5500,124,14.24640941619873,0.4737331612488832,True
adam,5500,125,0.4212501645088196,0.01400775214858471,False
adam,5500,126,12.228370666503906,0.4066276999016437,True
adam,5500,127,14.017708778381348,0.46612822213982785,True
adam,5500,128,7.053475856781006,0.2345479003029467,False
adam,5500,129,13.352774620056152,0.44401729217542635,True
adam,5500,130,13.84723949432373,0.4604596392377652,True
adam,5500,131,12.411170959472656,0.4127063235137689,True
adam,5500,132,11.165331840515137,0.3712786706231961,True
adam,5500,133,9.351569175720215,0.31096596334050997,False
adam,5500,134,13.723189353942871,0.4563346233520661,True
adam,5500,135,8.263131141662598,0.2747723389939189,False
adam,5500,136,0.4885675311088562,0.01624624382425736,False
adam,5500,137,11.942864418029785,0.3971338145516856,True
adam,5500,138,11.493256568908691,0.3821830896732988,True
adam,5500,139,7.99740743637085,0.26593627881559123,False
adam,5500,140,8.427685737609863,0.2802442418894999,False
adam,5500,141,12.641153335571289,0.42035388402377744,True
adam,5500,142,11.605671882629395,0.3859212148658221,True
adam,5500,143,0.5956836342811584,0.019808155369406263,False
adam,5500,144,11.002477645874023,0.3658633108510521,True
adam,5500,145,12.514674186706543,0.41614809677778997,True
adam,5500,146,12.543188095092773,0.4170962643872376,True
adam,5500,147,15.238828659057617,0.5067338908691617,True
adam,5500,148,7.904026985168457,0.262831116310809,False
adam,5500,149,7.41001558303833,0.24640384847179847,False
adam,5500,150,15.17934513092041,0.5047558963441248,True
adam,5500,151,15.312084197998047,0.5091698434679816,True
adam,5500,152,13.805644989013672,0.45907650500966185,True
adam,5500,153,11.821661949157715,0.3931034917487589,True
adam,5500,154,10.470154762268066,0.3481620785553528,True
adam,5500,155,11.400065422058105,0.3790842220703686,False
adam,5500,156,9.980260848999023,0.331871728795669,True
adam,5500,157,0.49705320596694946,0.016528416367416473,False
adam,5500,158,0.24469274282455444,0.008136721556038647,False
adam,5500,159,13.952779769897461,0.46396915008544387,True
adam,5750,100,13.226451873779297,0.4398167057551504,True
adam,5750,101,11.15403938293457,0.3709031646643523,True
adam,5750,102,11.07843017578125,0.36838894598104416,True
adam,5750,103,7.240432262420654,0.24076472634465054,False
adam,5750,104,12.60360336303711,0.4191052418800805,True
adam,5750,105,12.294243812561035,0.40881816718440833,True
adam,5750,106,14.315978050231934,0.476046513895259,True
adam,5750,107,11.505481719970703,0.38258961031230043,False
adam,5750,108,13.670598983764648,0.45458584570655985,True
adam,5750,109,13.377706527709961,0.44484634819113894,True
adam,5750,110,13.859232902526855,0.4608584537752552,True
adam,5750,111,10.987260818481445,0.3653573085641413,True
adam,5750,112,10.656636238098145,0.35436311184581065,True
adam,5750,113,13.765608787536621,0.4577451887645626,True
adam,5750,114,13.02452278137207,0.4331019957886221,True
adam,5750,115,14.79220962524414,0.4918825525016284,True
adam,5750,116,16.63142204284668,0.5530415356071086,True
adam,5750,117,0.41646334528923035,0.013848576953279394,False
adam,5750,118,14.742259979248047,0.49022158635853225,True
adam,5750,119,13.021113395690918,0.4329886241305808,True
adam,5750,120,9.643961906433105,0.3206888435835355,False
adam,5750,121,1.0002787113189697,0.03326207904037148,False
adam,5750,122,12.209956169128418,0.40601536609881334,True
adam,5750,123,14.290492057800293,0.4751990330030927,True
adam,5750,124,14.912103652954102,0.4958693659577488,True
adam,5750,125,0.43488723039627075,0.014461222924573774,False
adam,5750,126,12.890259742736816,0.4286373723264296,True
adam,5750,127,14.684094429016113,0.4882874183038206,True
adam,5750,128,7.701787948608398,0.2561060998299132,False
adam,5750,129,14.01368236541748,0.46599433259010753,True
adam,5750,130,14.498008728027344,0.48209954563940116,True
adam,5750,131,13.053022384643555,0.43404968771279123,True
adam,5750,132,11.78515911102295,0.3918896697674479,True
adam,5750,133,10.004186630249023,0.33266732828012746,True
adam,5750,134,14.371719360351562,0.47790006915144173,True
adam,5750,135,8.861992835998535,0.29468617379400874,False
adam,5750,136,0.48742425441741943,0.01620822666039566,False
adam,5750,137,12.570117950439453,0.41799175778018,True
adam,5750,138,12.132157325744629,0.4034283358555436,True
adam,5750,139,8.575089454650879,0.28514582984851766,False
adam,5750,140,9.011560440063477,0.2996597170794868,False
adam,5750,141,13.28903865814209,0.44189789227326887,True
adam,5750,142,12.24692440032959,0.40724466370785145,True
adam,5750,143,1.0501962900161743,0.034921978855634986,False
adam,5750,144,11.642928123474121,0.3871600896051339,True
adam,5750,145,13.157594680786133,0.4375270105232918,True
adam,5750,146,13.175268173217773,0.43811470382869616,True
adam,5750,147,15.94346809387207,0.5301651328925533,True
adam,5750,148,8.473638534545898,0.28177230156578464,False
adam,5750,149,8.04231071472168,0.26742943904861033,False
adam,5750,150,15.823831558227539,0.5261868817714458,True
adam,5750,151,15.981856346130371,0.5314416501935699,True
adam,5750,152,14.456929206848145,0.4807335360813237,True
adam,5750,153,12.450728416442871,0.41402172015821453,True
adam,5750,154,11.086542129516602,0.3686586912463026,True
adam,5750,155,12.06579875946045,0.40122172698566205,False
adam,5750,156,10.618972778320312,0.3531106959322377,True
