eps_lo,eps_hi,krawczyk_ok,u_mid,v_mid,box_width_u,box_width_v,shape_ok,inner_decreasing_on_negative_part,outer_minus_window_negative_sigma,outer_plus_increasing,outer_plus_dominated,other_orientation_negative,strict_max_barycentric_min,strict_max,all_ok
-0.046,-0.04575,True,1.63349844324779,1.223265899932419,0.0002923988287859558,0.0002901757438056318,True,True,True,True,True,True,0.0046863264721888655,True,True
-0.04575,-0.0455,True,1.6333419165749694,1.2231590684861275,0.0002923241012444677,0.0002900959643101775,True,True,True,True,True,True,0.004685286538556376,True,True
-0.0455,-0.045250000000000005,True,1.6331854392758935,1.2230522690752859,0.00029224941180228114,0.00029001622614988065,True,True,True,True,True,True,0.004684247446987524,True,True
-0.045250000000000005,-0.045000000000000005,True,1.63302901132309,1.2229455016825255,0.0002921747604311964,0.0002899365292921008,True,True,True,True,True,True,0.00468320919696278,True,True
-0.045000000000000005,-0.044750000000000005,True,1.6328726326891072,1.2228387662904912,0.0002921001471014595,0.0002898568737059737,True,True,True,True,True,True,0.004682171787963025,True,True
-0.044750000000000005,-0.044500000000000005,True,1.632716303346518,1.222732062881844,0.00029202557178487076,0.0002897772593588588,True,True,True,True,True,True,0.004681135219469537,True,True
-0.044500000000000005,-0.044250000000000005,True,1.632560023267915,1.2226253914392557,0.00029195103445256443,0.00028969768621922576,True,True,True,True,True,True,0.004680099490963975,True,True
-0.044250000000000005,-0.044000000000000004,True,1.632403792425914,1.2225187519454142,0.0002918765350756747,0.0002896181542551002,True,True,True,True,True,True,0.004679064601928329,True,True
-0.044000000000000004,-0.043750000000000004,True,1.6322476107931538,1.22241214438302,0.0002918020736251137,0.0002895386634349517,True,True,True,True,True,True,0.004678030551845021,True,True
-0.043750000000000004,-0.043500000000000004,True,1.632091478342294,1.2223055687347877,0.00029172765007268175,0.00028945921372725003,True,True,True,True,True,True,0.004676997340196791,True,True
-0.043500000000000004,-0.043250000000000004,True,1.6319353950460163,1.222199024983446,0.00029165326438929107,0.00028937980509979866,True,True,True,True,True,True,0.004675964966466832,True,True
-0.043250000000000004,-0.043000000000000003,True,1.631779360877025,1.2220925131117364,0.00029157891654629786,0.00028930043752106727,True,True,True,True,True,True,0.004674933430138636,True,True
-0.043000000000000003,-0.04275,True,1.6316233758080458,1.2219860331024148,0.0002915046065155025,0.00028922111095974756,True,True,True,True,True,True,0.0046739027306960945,True,True
-0.04275,-0.0425,True,1.631467439811827,1.2218795849382507,0.00029143033426781706,0.00028914182538408717,True,True,True,True,True,True,0.0046728728676235076,True,True
-0.0425,-0.04225,True,1.6313115528611384,1.2217731686020272,0.0002913560997748199,0.00028906258076255575,True,True,True,True,True,True,0.004671843840405497,True,True
-0.04225,-0.042,True,1.6311557149287714,1.2216667840765412,0.00029128190300786727,0.00028898337706340094,True,True,True,True,True,True,0.004670815648527069,True,True
-0.042,-0.04175,True,1.630999925987541,1.2215604313446038,0.00029120774393853743,0.0002889042142555365,True,True,True,True,True,True,0.004669788291473662,True,True
-0.04175,-0.0415,True,1.6308441860102814,1.2214541103890377,0.0002911336225384087,0.00028882509230721,True,True,True,True,True,True,0.004668761768730993,True,True
-0.0415,-0.04125,True,1.6306884949698506,1.221347821192682,0.0002910595387788373,0.00028874601118689114,True,True,True,True,True,True,0.0046677360797852474,True,True
-0.04125,-0.041,True,1.6305328528391276,1.2212415637383869,0.00029098549263162354,0.00028866697086371573,True,True,True,True,True,True,0.004666711224122911,True,True
-0.041,-0.04075,True,1.6303772595910142,1.2211353380090184,0.0002909114840681237,0.0002885879713054873,True,True,True,True,True,True,0.0046656872012308705,True,True
-0.04075,-0.0405,True,1.6302217151984324,1.2210291439874545,0.00029083751306013816,0.0002885090124815637,True,True,True,True,True,True,0.004664664010596374,True,True
-0.0405,-0.04025,True,1.6300662196343274,1.2209229816565874,0.0002907635795790231,0.0002884300943606366,True,True,True,True,True,True,0.004663641651707052,True,True
-0.04025,-0.04,True,1.629910772871665,1.2208168509993231,0.00029068968359702296,0.00028835121691095367,True,True,True,True,True,True,0.0046626201240509224,True,True
-0.04,-0.03975,True,1.629755374883434,1.2207107519985803,0.00029061582508527195,0.0002882723801016507,True,True,True,True,True,True,0.004661599427116313,True,True
-0.03975,-0.0395,True,1.6296000256426435,1.2206046846372918,0.00029054200401579244,0.0002881935839016414,True,True,True,True,True,True,0.004660579560392025,True,True
-0.0395,-0.03925,True,1.6294447251223252,1.220498648898404,0.00029046822036016273,0.0002881148282793955,True,True,True,True,True,True,0.004659560523367117,True,True
-0.03925,-0.03900000000000001,True,1.629289473295532,1.2203926447648767,0.0002903944740904052,0.0002880361132038267,True,True,True,True,True,True,0.0046585423155310925,True,True
-0.03900000000000001,-0.03875000000000001,True,1.6291342701353388,1.2202866722196835,0.00029032076517809813,0.0002879574386442929,True,True,True,True,True,True,0.00465752493637378,True,True
-0.03875000000000001,-0.038500000000000006,True,1.6289791156148417,1.2201807312458106,0.00029024709359548595,0.0002878788045690417,True,True,True,True,True,True,0.0046565083853854165,True,True
-0.038500000000000006,-0.038250000000000006,True,1.628824009707159,1.2200748218262583,0.0002901734593139249,0.00028780021094765296,True,True,True,True,True,True,0.004655492662056569,True,True
-0.038250000000000006,-0.038000000000000006,True,1.628668952385429,1.2199689439440398,0.00029009986230565943,0.00028772165774859637,True,True,True,True,True,True,0.004654477765878234,True,True
-0.038000000000000006,-0.037750000000000006,True,1.628513943622814,1.2198630975821834,0.00029002630254248984,0.0002876431449412298,True,True,True,True,True,True,0.004653463696341698,True,True
-0.037750000000000006,-0.037500000000000006,True,1.6283589833924954,1.2197572827237282,0.0002899527799966606,0.00028756467249446693,True,True,True,True,True,True,0.004652450452938669,True,True
-0.037500000000000006,-0.037250000000000005,True,1.6282040716676773,1.2196514993517287,0.00028987929463974993,0.0002874862403772216,True,True,True,True,True,True,0.004651438035161211,True,True
-0.037250000000000005,-0.037000000000000005,True,1.6280492084215854,1.2195457474492517,0.0002898058464440023,0.0002874078485588516,True,True,True,True,True,True,0.004650426442501729,True,True
-0.037000000000000005,-0.036750000000000005,True,1.6278943936274666,1.219440026999379,0.00028973243538166216,0.0002873294970087148,True,True,True,True,True,True,0.004649415674453027,True,True
-0.036750000000000005,-0.036500000000000005,True,1.6277396272585887,1.219334337985203,0.00028965906142430775,0.00028725118569572494,True,True,True,True,True,True,0.0046484057305082975,True,True
-0.036500000000000005,-0.036250000000000004,True,1.6275849092882415,1.2192286803898322,0.00028958572454440556,0.00028717291458901784,True,True,True,True,True,True,0.004647396610161018,True,True
-0.036250000000000004,-0.036000000000000004,True,1.627430239689736,1.2191230541963873,0.00028951242471375593,0.0002870946836579513,True,True,True,True,True,True,0.004646388312905102,True,True
-0.036000000000000004,-0.035750000000000004,True,1.6272756184364046,1.219017459388001,0.0002894391619052694,0.0002870164928716612,True,True,True,True,True,True,0.004645380838234818,True,True
-0.035750000000000004,-0.035500000000000004,True,1.6271210455016007,1.218911895947822,0.0002893659360900802,0.0002869383421995053,True,True,True,True,True,True,0.004644374185644786,True,True
-0.035500000000000004,-0.035250000000000004,True,1.6269665208586999,1.21880636385901,0.0002892927472413209,0.00028686023161106355,True,True,True,True,True,True,0.004643368354629981,True,True
-0.035250000000000004,-0.035,True,1.6268120444810978,1.2187008631047396,0.0002892195953307919,0.00028678216107569376,True,True,True,True,True,True,0.00464236334468578,True,True
-0.035,-0.03475,True,1.6266576163422122,1.218595393668197,0.0002891464803309596,0.00028670413056253174,True,True,True,True,True,True,0.004641359155307888,True,True
-0.03475,-0.0345,True,1.6265032364154817,1.2184899555325832,0.00028907340221384636,0.00028662614004093534,True,True,True,True,True,True,0.004640355785992366,True,True
-0.0345,-0.03425,True,1.6263489046743662,1.218384548681112,0.0002890003609519187,0.00028654818948048444,True,True,True,True,True,True,0.004639353236235706,True,True
-0.03425,-0.034,True,1.6261946210923472,1.218279173097009,0.0002889273565176431,0.000286470278850981,True,True,True,True,True,True,0.004638351505534685,True,True
-0.034,-0.03375,True,1.6260403856429266,1.2181738287635155,0.000288854388883264,0.0002863924081213387,True,True,True,True,True,True,0.004637350593386473,True,True
-0.03375,-0.0335,True,1.6258861982996282,1.2180685156638844,0.00028878145802124777,0.0002863145772615816,True,True,True,True,True,True,0.004636350499288624,True,True
-0.0335,-0.03325,True,1.625732059035997,1.2179632337813822,0.00028870856390406097,0.0002862367862415116,True,True,True,True,True,True,0.004635351222739021,True,True
-0.03325,-0.033,True,1.625577967825597,1.2178579830992875,0.00028863570650417003,0.0002861590350302645,True,True,True,True,True,True,0.004634352763235941,True,True
-0.033,-0.03275,True,1.6254239246420168,1.2177527636008945,0.00028856288579404143,0.0002860813235974202,True,True,True,True,True,True,0.004633355120277985,True,True
-0.03275,-0.0325,True,1.6252699294588633,1.2176475752695077,0.0002884901017463637,0.00028600365191278065,True,True,True,True,True,True,0.004632358293364147,True,True
-0.0325,-0.03225,True,1.6251159822497656,1.217542418088447,0.0002884173543333812,0.00028592601994659184,True,True,True,True,True,True,0.004631362281993769,True,True
-0.03225,-0.032,True,1.6249620829883737,1.217437292041044,0.0002883446435275605,0.0002858484276677675,True,True,True,True,True,True,0.004630367085666558,True,True
-0.032,-0.03175,True,1.6248082316483585,1.2173321971106443,0.0002882719693022562,0.0002857708750467758,True,True,True,True,True,True,0.004629372703882575,True,True
-0.03175,-0.0315,True,1.6246544282034112,1.2172271332806055,0.00028819933162949063,0.00028569336205297446,True,True,True,True,True,True,0.0046283791361422634,True,True
-0.0315,-0.03125,True,1.6245006726272453,1.2171221005342994,0.0002881267304817303,0.0002856158886561655,True,True,True,True,True,True,0.0046273863819463815,True,True
-0.03125,-0.031000000000000003,True,1.6243469648935942,1.2170170988551103,0.0002880541658323299,0.0002855384548265949,True,True,True,True,True,True,0.0046263944407960965,True,True
-0.031000000000000003,-0.030750000000000003,True,1.6241933049762125,1.216912128226436,0.0002879816376535338,0.00028546106053384257,True,True,True,True,True,True,0.004625403312192903,True,True
-0.030750000000000003,-0.030500000000000003,True,1.624039692848876,1.2168071886316865,0.0002879091459180305,0.0002853837057479325,True,True,True,True,True,True,0.004624412995638673,True,True
-0.030500000000000003,-0.030250000000000003,True,1.623886128485381,1.2167022800542853,0.0002878366905991747,0.0002853063904388886,True,True,True,True,True,True,0.004623423490635617,True,True
-0.030250000000000003,-0.030000000000000002,True,1.6237326118595439,1.216597402477669,0.0002877642716692108,0.0002852291145765129,True,True,True,True,True,True,0.004622434796686316,True,True
-0.030000000000000002,-0.029750000000000002,True,1.6235791429452038,1.2164925558852866,0.0002876918891008273,0.00028515187813105136,True,True,True,True,True,True,0.0046214469132937214,True,True
-0.029750000000000002,-0.029500000000000002,True,1.623425721716219,1.2163877402606016,0.0002876195428673789,0.00028507468107230594,True,True,True,True,True,True,0.004620459839961142,True,True
-0.029500000000000002,-0.02925,True,1.6232723481464688,1.2162829555870884,0.0002875472329417761,0.00028499752337052264,True,True,True,True,True,True,0.004619473576192194,True,True
-0.02925,-0.029,True,1.623119022209854,1.2161782018482359,0.00028747495929648537,0.00028492040499572546,True,True,True,True,True,True,0.004618488121490891,True,True
-0.029,-0.02875,True,1.6229657438802958,1.2160734790275454,0.0002874027219044173,0.0002848433259181604,True,True,True,True,True,True,0.004617503475361652,True,True
-0.02875,-0.0285,True,1.6228125131317352,1.2159687871085307,0.0002873305207389265,0.00028476628610807353,True,True,True,True,True,True,0.004616519637309169,True,True
-0.0285,-0.02825,True,1.6226593299381353,1.2158641260747194,0.0002872583557729236,0.00028468928553526673,True,True,True,True,True,True,0.004615536606838506,True,True
-0.02825,-0.028000000000000004,True,1.622506194273479,1.215759495909651,0.000287186226979097,0.00028461232417043014,True,True,True,True,True,True,0.00461455438345513,True,True
-0.028000000000000004,-0.027750000000000004,True,1.6223531061117704,1.2156548965968788,0.00028711413433080146,0.0002845354019833657,True,True,True,True,True,True,0.004613572966664807,True,True
-0.027750000000000004,-0.027500000000000004,True,1.6222000654270334,1.2155503281199684,0.0002870420778011695,0.00028445851894454144,True,True,True,True,True,True,0.004612592355973697,True,True
