activation,width,depth,seed,layer,family,value,proj_dist
gelu,7,3,0,3,pca,0,4.3987798226220765
gelu,7,3,0,3,pca,0,4.41412498596396
gelu,7,3,0,3,pca,0,4.391592163902053
gelu,7,3,0,3,pca,0,4.393068567616793
gelu,7,3,0,3,pca,0,4.214481196831056
gelu,7,3,0,3,pca,0,4.19317244500568
gelu,7,3,0,3,pca,0,4.1950944360108995
gelu,7,3,0,3,pca,0,4.209026802086462
gelu,7,3,0,3,pca,0,4.210941556727769
gelu,7,3,0,3,pca,0,4.189458946907274
gelu,7,3,0,3,pca,0,0.419586008004032
gelu,7,3,0,3,pca,0,0.560494662849243
gelu,7,3,0,3,pca,1,0.04952879098173
gelu,7,3,0,3,pca,0,0.30882989570880126
gelu,7,3,0,3,pca,0,0.05317069570638209
gelu,7,3,0,3,pca,0,0.14827497490412941
gelu,7,3,0,3,pca,0,0.025239154297577907
gelu,7,3,0,3,pca,-1,0.08442213233512877
gelu,7,3,0,3,pca,-1,0.019574632211774766
gelu,7,3,0,3,pca,-1,0.01151145281371869
gelu,7,3,0,3,rand,0,3.7395841836456074
gelu,7,3,0,3,rand,0,2.8492649482477166
gelu,7,3,0,3,rand,0,1.2400734167207543
gelu,7,3,0,3,rand,0,3.182659142352972
gelu,7,3,0,3,rand,0,3.675071050142209
gelu,7,3,0,3,rand,0,2.1186337958587265
gelu,7,3,0,3,rand,0,3.4141441332073663
gelu,7,3,0,3,rand,0,2.9881103209266118
gelu,7,3,0,3,rand,0,1.9923316655933425
gelu,7,3,0,3,rand,0,3.1486616807931678
gelu,7,3,0,3,rand,0,1.983213626486659
gelu,7,3,0,3,rand,0,2.7056220031134046
gelu,7,3,0,3,rand,0,2.220643234387774
gelu,7,3,0,3,rand,0,2.6566020366503844
gelu,7,3,0,3,rand,0,0.8770899871473081
gelu,7,3,0,3,rand,0,3.5875664315574434
gelu,7,3,0,3,rand,0,2.5976241135372113
gelu,7,3,0,3,rand,0,2.023429489064124
gelu,7,3,0,3,rand,0,2.5649842493854162
gelu,7,3,0,3,rand,0,2.3743854289208866
gelu,7,3,0,3,rand,0,1.753811685504782
gelu,7,3,0,3,rand,0,2.0819232958613
gelu,7,3,0,3,rand,0,3.317167676085923
gelu,7,3,0,3,rand,0,1.967050315870318
gelu,7,3,0,3,rand,0,2.9005972068933725
gelu,7,3,0,3,rand,0,2.4401699296584853
gelu,7,3,0,3,rand,0,1.1464038335963391
gelu,7,3,0,3,rand,0,2.0875935073498666
gelu,7,3,0,3,rand,0,3.3010213588982733
gelu,7,3,0,3,rand,0,3.3064268713287386
gelu,7,3,0,3,rand,0,1.7192045132654574
gelu,7,3,0,3,rand,0,1.0402925512039183
gelu,7,3,0,3,rand,0,2.2001772587662427
gelu,7,3,0,3,rand,0,2.25408088235912
gelu,7,3,0,3,rand,0,2.6649691076681625
gelu,7,3,0,3,rand,0,3.224665892106322
gelu,7,3,0,3,rand,0,1.91922228284913
gelu,7,3,0,3,rand,0,1.8248147329977105
gelu,7,3,0,3,rand,0,2.3529822112570016
gelu,7,3,0,3,rand,0,2.645517659080774
gelu,7,3,0,3,rand,0,3.4846062609551187
gelu,7,3,0,3,rand,0,1.3989060468632426
gelu,7,3,0,3,rand,0,2.751714844222893
gelu,7,3,0,3,rand,0,1.8391972320651846
gelu,7,3,0,3,rand,0,3.67940365765714
gelu,7,3,0,3,rand,0,2.4763003092404716
gelu,7,3,0,3,rand,0,3.6364241070452357
gelu,7,3,0,3,rand,0,2.9850561490971628
gelu,12,3,0,3,pca,0,6.029540918276271
gelu,12,3,0,3,pca,0,6.037612760763652
gelu,12,3,0,3,pca,0,6.0360480080911305
gelu,12,3,0,3,pca,0,6.027274504798542
gelu,12,3,0,3,pca,0,5.837028653112202
gelu,12,3,0,3,pca,0,5.83453174524498
gelu,12,3,0,3,pca,0,5.82588029107723
gelu,12,3,0,3,pca,0,5.843246188506992
gelu,12,3,0,3,pca,0,5.834607655977578
gelu,12,3,0,3,pca,0,5.832109711606148
gelu,12,3,0,3,pca,1,0.050339422857499254
gelu,12,3,0,3,pca,0,0.03818960107367369
gelu,12,3,0,3,pca,0,0.05023450711818899
gelu,12,3,0,3,pca,0,0.044125775390352534
gelu,12,3,0,3,pca,0,0.08620867361475269
gelu,12,3,0,3,pca,-1,0.01187048101906528
gelu,12,3,0,3,pca,-1,0.04689355953889529
gelu,12,3,0,3,pca,0,0.031949499726787074
gelu,12,3,0,3,pca,1,0.0076283826236564194
gelu,12,3,0,3,pca,0,0.009945622899162124
gelu,12,3,0,3,rand,0,0.9268839870437727
gelu,12,3,0,3,rand,0,4.40626765852712
gelu,12,3,0,3,rand,0,1.9881800879083755
gelu,12,3,0,3,rand,0,3.8812436926104428
gelu,12,3,0,3,rand,0,2.465298619303302
gelu,12,3,0,3,rand,0,1.560178919302257
gelu,12,3,0,3,rand,0,0.9787136189534702
gelu,12,3,0,3,rand,0,2.4629180241453343
gelu,12,3,0,3,rand,0,1.8772873452140286
gelu,12,3,0,3,rand,0,3.473747240697522
gelu,12,3,0,3,rand,0,2.2337487717791062
gelu,12,3,0,3,rand,0,2.2923060783440783
gelu,12,3,0,3,rand,0,2.540276165624987
gelu,12,3,0,3,rand,0,4.705930648062903
gelu,12,3,0,3,rand,0,2.1531844118647725
gelu,12,3,0,3,rand,0,3.0510902315221924
gelu,12,3,0,3,rand,0,1.8561923071603874
gelu,12,3,0,3,rand,0,4.045089583436561
gelu,12,3,0,3,rand,0,1.8835396186619742
gelu,12,3,0,3,rand,0,2.843214640087732
gelu,12,3,0,3,rand,0,1.090775997484006
gelu,12,3,0,3,rand,0,3.43999600322588
gelu,12,3,0,3,rand,0,1.6871272542964377
gelu,12,3,0,3,rand,0,2.682378076457567
gelu,12,3,0,3,rand,0,2.656308070510904
gelu,12,3,0,3,rand,0,2.694417333847729
gelu,12,3,0,3,rand,0,3.7713952803109376
gelu,12,3,0,3,rand,0,0.6435418014674499
gelu,12,3,0,3,rand,0,2.3253884968360903
gelu,12,3,0,3,rand,0,2.9324470168608356
gelu,12,3,0,3,rand,0,2.1623568616597697
gelu,12,3,0,3,rand,0,3.8802403809189605
gelu,12,3,0,3,rand,0,1.426534615330666
gelu,12,3,0,3,rand,0,4.2696688597395855
gelu,12,3,0,3,rand,0,2.4089333739365832
gelu,12,3,0,3,rand,0,4.833558173089362
gelu,12,3,0,3,rand,0,2.3794374456355514
gelu,12,3,0,3,rand,0,2.4071316968657537
gelu,12,3,0,3,rand,0,1.4069174927112635
gelu,12,3,0,3,rand,0,2.442847776703944
gelu,12,3,0,3,rand,0,3.9703425583979173
gelu,12,3,0,3,rand,0,3.819309818322646
gelu,12,3,0,3,rand,0,3.560375273626751
gelu,12,3,0,3,rand,0,0.8279063077207357
gelu,12,3,0,3,rand,0,3.6790949822173546
gelu,12,3,0,3,rand,0,3.0853348057407555
gelu,12,3,0,3,rand,0,2.8520484602763214
gelu,12,3,0,3,rand,0,2.7900912733996464
gelu,15,3,0,3,pca,0,6.471404637525272
gelu,15,3,0,3,pca,0,6.380926878283338
gelu,15,3,0,3,pca,0,6.386966007055881
gelu,15,3,0,3,pca,0,6.395803802379344
gelu,15,3,0,3,pca,0,6.3346714470311465
gelu,15,3,0,3,pca,0,6.344506755387632
gelu,15,3,0,3,pca,0,6.3477040659248924
gelu,15,3,0,3,pca,0,6.254507095987082
gelu,15,3,0,3,pca,0,6.2598254246418
gelu,15,3,0,3,pca,0,6.269193485519881
gelu,15,3,0,3,pca,2,0.023624812736930678
gelu,15,3,0,3,pca,0,0.18515243769118864
gelu,15,3,0,3,pca,0,0.21630446159964697
gelu,15,3,0,3,pca,-1,0.19366996592281846
gelu,15,3,0,3,pca,0,0.049502796161923664
gelu,15,3,0,3,pca,-1,0.06106932404561848
gelu,15,3,0,3,pca,0,0.14593851863495833
gelu,15,3,0,3,pca,-2,0.04073136451711583
gelu,15,3,0,3,pca,0,0.07736900954845986
gelu,15,3,0,3,pca,-1,0.049872513786889096
gelu,15,3,0,3,rand,0,4.724624909319082
gelu,15,3,0,3,rand,0,2.480500921920838
gelu,15,3,0,3,rand,0,1.2585158232061429
gelu,15,3,0,3,rand,0,3.41486371853704
gelu,15,3,0,3,rand,0,1.5714111554871315
gelu,15,3,0,3,rand,0,2.5086788864902987
gelu,15,3,0,3,rand,0,2.872719595668209
gelu,15,3,0,3,rand,0,2.0731421927653164
gelu,15,3,0,3,rand,0,2.1640946211199377
gelu,15,3,0,3,rand,0,2.3653711621091964
gelu,15,3,0,3,rand,0,3.7277072718892343
gelu,15,3,0,3,rand,0,1.423745416525812
gelu,15,3,0,3,rand,0,1.07660434532351
gelu,15,3,0,3,rand,0,0.6334078209963865
gelu,15,3,0,3,rand,0,0.18303599875772045
gelu,15,3,0,3,rand,0,4.015513142108069
gelu,15,3,0,3,rand,0,1.2561959545726067
gelu,15,3,0,3,rand,0,0.929849480682728
gelu,15,3,0,3,rand,0,2.646405351197681
gelu,15,3,0,3,rand,0,0.34024721412091113
gelu,15,3,0,3,rand,0,0.6589693457379504
gelu,15,3,0,3,rand,0,0.8487564830246663
gelu,15,3,0,3,rand,0,0.6013488023730494
gelu,15,3,0,3,rand,0,2.456213344575369
gelu,15,3,0,3,rand,0,1.101956156925167
gelu,15,3,0,3,rand,0,3.810241982949025
gelu,15,3,0,3,rand,0,2.375965477001531
gelu,15,3,0,3,rand,0,1.7191296679008072
gelu,15,3,0,3,rand,0,2.9462790409263433
gelu,15,3,0,3,rand,0,1.7727586719831623
gelu,15,3,0,3,rand,0,2.692515626054891
gelu,15,3,0,3,rand,0,0.8116055989111887
gelu,15,3,0,3,rand,0,1.3824617454216086
gelu,15,3,0,3,rand,0,2.810042586081728
gelu,15,3,0,3,rand,0,4.842949611881383
gelu,15,3,0,3,rand,0,3.2815232054120624
gelu,15,3,0,3,rand,0,3.2134894323037977
gelu,15,3,0,3,rand,0,3.3997938947886426
gelu,15,3,0,3,rand,0,1.8168259894885228
gelu,15,3,0,3,rand,0,1.5289783138600885
gelu,15,3,0,3,rand,0,4.415949911191079
gelu,15,3,0,3,rand,0,4.853599823490346
gelu,15,3,0,3,rand,0,1.2950824355918737
gelu,15,3,0,3,rand,0,2.577188281769835
gelu,15,3,0,3,rand,0,3.91324332543187
gelu,15,3,0,3,rand,0,4.186651050881823
gelu,15,3,0,3,rand,0,5.171849551934408
gelu,15,3,0,3,rand,0,2.2513054089376747
gelu,7,3,1,3,pca,0,4.768092091868945
gelu,7,3,1,3,pca,0,4.868502359056593
gelu,7,3,1,3,pca,0,4.767107254147088
gelu,7,3,1,3,pca,0,4.767238532860243
gelu,7,3,1,3,pca,0,4.868242805336638
gelu,7,3,1,3,pca,0,4.766842179484666
gelu,7,3,1,3,pca,0,4.766973465497769
gelu,7,3,1,3,pca,0,4.867278232000977
gelu,7,3,1,3,pca,0,4.867406809005823
gelu,7,3,1,3,pca,0,4.765988396624402
gelu,7,3,1,3,pca,2,0.019096522691802467
gelu,7,3,1,3,pca,1,0.046230748167023744
gelu,7,3,1,3,pca,2,0.007127238248959641
gelu,7,3,1,3,pca,0,0.0130094212311175
gelu,7,3,1,3,pca,1,0.06450930023161008
gelu,7,3,1,3,pca,-1,0.006071014084357274
gelu,7,3,1,3,pca,2,0.0046367219282441125
gelu,7,3,1,3,pca,-1,0.029774879790622856
gelu,7,3,1,3,pca,0,0.021522721271186776
gelu,7,3,1,3,pca,0,0.015623635076818788
gelu,7,3,1,3,rand,0,3.520616865320396
gelu,7,3,1,3,rand,0,2.5193286390584055
gelu,7,3,1,3,rand,0,3.52595227790084
gelu,7,3,1,3,rand,0,1.1294759053695
gelu,7,3,1,3,rand,0,1.5137719560745797
gelu,7,3,1,3,rand,0,2.247288238319635
gelu,7,3,1,3,rand,0,2.7013100964422403
gelu,7,3,1,3,rand,0,2.121677183665333
gelu,7,3,1,3,rand,0,1.5627729230940952
gelu,7,3,1,3,rand,0,4.17298103833944
gelu,7,3,1,3,rand,0,4.717463477866657
gelu,7,3,1,3,rand,0,2.67981697603156
gelu,7,3,1,3,rand,0,1.8106525361765964
gelu,7,3,1,3,rand,0,1.9262727059791451
gelu,7,3,1,3,rand,0,2.796758254655936
gelu,7,3,1,3,rand,0,0.8675881570948509
gelu,7,3,1,3,rand,0,2.591632460003525
gelu,7,3,1,3,rand,0,2.577178612159791
gelu,7,3,1,3,rand,0,1.868231353748666
gelu,7,3,1,3,rand,0,4.365675572653455
gelu,7,3,1,3,rand,0,4.050297401341409
gelu,7,3,1,3,rand,0,2.7816821301187424
gelu,7,3,1,3,rand,0,1.2623897368106776
gelu,7,3,1,3,rand,0,0.1762578200320054
gelu,7,3,1,3,rand,0,4.348269602338599
gelu,7,3,1,3,rand,0,3.2505289655525473
gelu,7,3,1,3,rand,0,2.8878526327459926
gelu,7,3,1,3,rand,0,4.011423704777672
gelu,7,3,1,3,rand,0,3.9334498692612607
gelu,7,3,1,3,rand,0,2.004328420249143
gelu,7,3,1,3,rand,0,2.0033864792340923
gelu,7,3,1,3,rand,0,2.6531779724198623
gelu,7,3,1,3,rand,0,1.7497734528114925
gelu,7,3,1,3,rand,0,2.8699463924283757
gelu,7,3,1,3,rand,0,2.490933881180947
gelu,7,3,1,3,rand,0,1.7846105002005719
gelu,7,3,1,3,rand,0,3.9111072696606257
gelu,7,3,1,3,rand,0,0.3792990022687205
gelu,7,3,1,3,rand,0,3.5367390138411374
gelu,7,3,1,3,rand,0,2.326599558594772
gelu,7,3,1,3,rand,0,3.268350992847694
gelu,7,3,1,3,rand,0,3.5889512272903894
gelu,7,3,1,3,rand,0,1.5084005923448631
gelu,7,3,1,3,rand,0,2.273227079043885
gelu,7,3,1,3,rand,0,2.4514280782835836
gelu,7,3,1,3,rand,0,3.493868326369465
gelu,7,3,1,3,rand,0,3.6974907788406277
gelu,7,3,1,3,rand,0,2.7259917087224803
gelu,8,3,1,3,pca,0,5.138476115278219
gelu,8,3,1,3,pca,0,5.138455784619093
gelu,8,3,1,3,pca,0,5.1379712041960675
gelu,8,3,1,3,pca,0,5.142491900926039
gelu,8,3,1,3,pca,0,4.728962948667439
gelu,8,3,1,3,pca,0,4.728384631947445
gelu,8,3,1,3,pca,0,4.7311605029905115
gelu,8,3,1,3,pca,0,4.727320533131033
gelu,8,3,1,3,pca,0,4.73009702864359
gelu,8,3,1,3,pca,0,4.7295188505967785
gelu,8,3,1,3,pca,0,0.056952507240551994
gelu,8,3,1,3,pca,0,0.11494895138976825
gelu,8,3,1,3,pca,-1,0.02393700894558819
gelu,8,3,1,3,pca,0,0.032017814392210325
gelu,8,3,1,3,pca,1,0.03248880508672126
gelu,8,3,1,3,pca,2,0.004502910360369226
gelu,8,3,1,3,pca,-1,0.023075130933535196
gelu,8,3,1,3,pca,0,0.029805907615567756
gelu,8,3,1,3,pca,0,0.004094076219381965
gelu,8,3,1,3,pca,1,0.012576262791862752
gelu,8,3,1,3,rand,0,1.5239730714355881
gelu,8,3,1,3,rand,0,3.4465835412791854
gelu,8,3,1,3,rand,0,2.546183636533277
gelu,8,3,1,3,rand,0,1.1403355013350494
gelu,8,3,1,3,rand,0,2.6121299151750517
gelu,8,3,1,3,rand,0,1.6057875987225305
gelu,8,3,1,3,rand,0,1.8075820007889822
gelu,8,3,1,3,rand,0,0.6770307777137947
gelu,8,3,1,3,rand,0,3.320433004715565
gelu,8,3,1,3,rand,0,2.3208517034598954
gelu,8,3,1,3,rand,0,1.111296464869131
gelu,8,3,1,3,rand,0,0.49167989156707503
gelu,8,3,1,3,rand,0,2.345826090469204
gelu,8,3,1,3,rand,0,1.0588914963955662
gelu,8,3,1,3,rand,0,4.219190936635165
gelu,8,3,1,3,rand,0,2.0311583434281264
gelu,8,3,1,3,rand,0,1.820641284751001
gelu,8,3,1,3,rand,0,3.30292512777621
gelu,8,3,1,3,rand,0,1.5363188470680875
gelu,8,3,1,3,rand,0,2.484233996787529
gelu,8,3,1,3,rand,0,0.4653468182171301
gelu,8,3,1,3,rand,0,3.38915034795736
gelu,8,3,1,3,rand,0,1.4801509602131377
gelu,8,3,1,3,rand,0,1.1445675657995797
gelu,8,3,1,3,rand,0,1.7777916155542823
gelu,8,3,1,3,rand,0,2.1911685236528937
gelu,8,3,1,3,rand,0,3.212029259139573
gelu,8,3,1,3,rand,0,3.099109877046999
gelu,8,3,1,3,rand,0,3.568004340836691
gelu,8,3,1,3,rand,0,3.5846834865416004
gelu,8,3,1,3,rand,0,3.329389340511461
gelu,8,3,1,3,rand,0,0.7977159929060873
gelu,8,3,1,3,rand,0,0.94482099834283
gelu,8,3,1,3,rand,0,1.1352717692462044
gelu,8,3,1,3,rand,0,0.7828456446717298
gelu,8,3,1,3,rand,0,3.036563005727012
gelu,8,3,1,3,rand,0,3.2650726334032893
gelu,8,3,1,3,rand,0,1.7689306512691736
gelu,8,3,1,3,rand,0,3.921216376039675
gelu,8,3,1,3,rand,0,2.4495609540907024
gelu,8,3,1,3,rand,0,2.116217863207015
gelu,8,3,1,3,rand,0,3.7282998895595516
gelu,8,3,1,3,rand,0,3.496929408113754
gelu,8,3,1,3,rand,0,1.5480113265323971
gelu,8,3,1,3,rand,0,0.9754714876883429
gelu,8,3,1,3,rand,0,3.151779498342642
gelu,8,3,1,3,rand,0,2.3152467983302576
gelu,8,3,1,3,rand,0,4.374281747209472
gelu,10,3,1,3,pca,0,5.3581866733459025
gelu,10,3,1,3,pca,0,5.156420010407952
gelu,10,3,1,3,pca,0,5.1340966239563866
gelu,10,3,1,3,pca,0,5.130344762848454
gelu,10,3,1,3,pca,0,5.338905659543066
gelu,10,3,1,3,pca,0,5.317339638482991
gelu,10,3,1,3,pca,0,5.3135055496366075
gelu,10,3,1,3,pca,0,5.115286595701957
gelu,10,3,1,3,pca,0,5.11153826887643
gelu,10,3,1,3,pca,0,5.089163876378071
gelu,10,3,1,3,pca,0,0.03833037323986118
gelu,10,3,1,3,pca,-2,0.03498265964857615
gelu,10,3,1,3,pca,1,0.046351925387343215
gelu,10,3,1,3,pca,0,0.09403743848288555
gelu,10,3,1,3,pca,-1,0.02018559284914182
gelu,10,3,1,3,pca,0,0.0731349921683867
gelu,10,3,1,3,pca,2,0.010638662480013618
gelu,10,3,1,3,pca,0,0.0073305791637796585
gelu,10,3,1,3,pca,1,0.010017959641594758
gelu,10,3,1,3,pca,-1,0.0012936476675561876
gelu,10,3,1,3,rand,0,2.745822827508404
gelu,10,3,1,3,rand,0,2.9883718048395296
gelu,10,3,1,3,rand,0,1.8720746624348845
gelu,10,3,1,3,rand,0,3.8458555347861827
gelu,10,3,1,3,rand,0,1.523729588532295
gelu,10,3,1,3,rand,0,3.2633948780359474
gelu,10,3,1,3,rand,0,0.7140739257214052
gelu,10,3,1,3,rand,0,2.8859389290713158
gelu,10,3,1,3,rand,0,1.352936109346568
gelu,10,3,1,3,rand,0,2.139761199394909
gelu,10,3,1,3,rand,0,3.502253607749072
gelu,10,3,1,3,rand,0,3.9236161175341704
gelu,10,3,1,3,rand,0,1.31630782128795
gelu,10,3,1,3,rand,0,1.0153051858220405
gelu,10,3,1,3,rand,0,2.6161305797694325
gelu,10,3,1,3,rand,0,0.4238339395964291
gelu,10,3,1,3,rand,0,3.1214156331866394
gelu,10,3,1,3,rand,0,0.06367714528495258
gelu,10,3,1,3,rand,0,1.3551982876765243
gelu,10,3,1,3,rand,0,3.26613090349164
gelu,10,3,1,3,rand,0,4.658027275921142
gelu,10,3,1,3,rand,0,0.6856612378943336
gelu,10,3,1,3,rand,0,2.638467125217337
gelu,10,3,1,3,rand,0,1.1589712000937697
gelu,10,3,1,3,rand,0,1.9159047859011418
gelu,10,3,1,3,rand,0,1.929677023072401
gelu,10,3,1,3,rand,0,2.144606849162717
gelu,10,3,1,3,rand,0,1.269474820751747
gelu,10,3,1,3,rand,0,3.427491551832799
gelu,10,3,1,3,rand,0,1.350674881306868
gelu,10,3,1,3,rand,0,3.4288905679113992
gelu,10,3,1,3,rand,0,2.3013818684600706
gelu,10,3,1,3,rand,0,1.3923260097535177
gelu,10,3,1,3,rand,0,2.901219832114656
gelu,10,3,1,3,rand,0,1.4225342908671197
gelu,10,3,1,3,rand,0,1.7817504878897628
gelu,10,3,1,3,rand,0,0.5510116547314073
gelu,10,3,1,3,rand,0,3.112186554727427
gelu,10,3,1,3,rand,0,3.5156349146473542
gelu,10,3,1,3,rand,0,2.19759896280405
gelu,10,3,1,3,rand,0,2.417591191182758
gelu,10,3,1,3,rand,0,3.6162491810246973
gelu,10,3,1,3,rand,0,3.584547362477939
gelu,10,3,1,3,rand,0,2.2122523792646662
gelu,10,3,1,3,rand,0,3.4222818388438263
gelu,10,3,1,3,rand,0,2.41252561519836
gelu,10,3,1,3,rand,0,0.8699325233138475
gelu,10,3,1,3,rand,0,2.387873022126762
gelu,12,3,1,3,pca,0,6.034853216234107
gelu,12,3,1,3,pca,0,5.9347807329683615
gelu,12,3,1,3,pca,0,5.922715748154332
gelu,12,3,1,3,pca,0,5.916406191112214
gelu,12,3,1,3,pca,0,4.557094758482984
gelu,12,3,1,3,pca,0,4.544254322585172
gelu,12,3,1,3,pca,0,4.544270085701485
gelu,12,3,1,3,pca,0,4.5572811077673325
gelu,12,3,1,3,pca,0,4.557296825825635
gelu,12,3,1,3,pca,0,4.54445696087237
gelu,12,3,1,3,pca,-1,0.01723711309881144
gelu,12,3,1,3,pca,-1,0.014731715700302538
gelu,12,3,1,3,pca,0,0.0518404494940069
gelu,12,3,1,3,pca,0,0.06842108558078362
gelu,12,3,1,3,pca,0,0.0526090751532411
gelu,12,3,1,3,pca,0,0.01929792577909277
gelu,12,3,1,3,pca,-1,0.015167198622047089
gelu,12,3,1,3,pca,-1,0.07031136944184928
gelu,12,3,1,3,pca,-2,0.0036161027545996115
gelu,12,3,1,3,pca,0,0.015090830960536308
gelu,12,3,1,3,rand,0,1.6239197963331813
gelu,12,3,1,3,rand,0,1.5881223490650311
gelu,12,3,1,3,rand,0,3.1161545013366485
gelu,12,3,1,3,rand,0,2.2528776605854306
gelu,12,3,1,3,rand,0,2.018054113314425
gelu,12,3,1,3,rand,0,4.6948146064582055
gelu,12,3,1,3,rand,0,2.020598605319669
gelu,12,3,1,3,rand,0,1.5256451867450904
gelu,12,3,1,3,rand,0,0.6546125494541194
gelu,12,3,1,3,rand,0,1.5844313541571404
gelu,12,3,1,3,rand,0,1.245273587133445
gelu,12,3,1,3,rand,0,1.4704739378689988
gelu,12,3,1,3,rand,0,1.5048013127732631
gelu,12,3,1,3,rand,0,0.9785370573299121
gelu,12,3,1,3,rand,0,3.3318784448510237
gelu,12,3,1,3,rand,0,1.737459942591195
gelu,12,3,1,3,rand,0,2.027138331784368
gelu,12,3,1,3,rand,0,3.3069373466515573
gelu,12,3,1,3,rand,0,2.1970521984185534
gelu,12,3,1,3,rand,0,1.8240858283322334
gelu,12,3,1,3,rand,0,1.8472611808932913
gelu,12,3,1,3,rand,0,2.5817654165385377
gelu,12,3,1,3,rand,0,1.8593093856599414
gelu,12,3,1,3,rand,0,3.1604376585764733
gelu,12,3,1,3,rand,0,2.5706044544968023
gelu,12,3,1,3,rand,0,2.5487397682543658
gelu,12,3,1,3,rand,0,1.5856244336277843
gelu,12,3,1,3,rand,0,3.4757649523336998
gelu,12,3,1,3,rand,0,0.8016389429154845
gelu,12,3,1,3,rand,0,2.1683337275880876
gelu,12,3,1,3,rand,0,1.521260514357902
gelu,12,3,1,3,rand,0,3.555823486224527
gelu,12,3,1,3,rand,0,0.9402337193352109
gelu,12,3,1,3,rand,0,1.9989358008190834
gelu,12,3,1,3,rand,0,2.242453856203833
gelu,12,3,1,3,rand,0,2.544376268057905
gelu,12,3,1,3,rand,0,1.46365259921341
gelu,12,3,1,3,rand,0,1.9772007567406613
gelu,12,3,1,3,rand,0,1.5305174491585039
gelu,12,3,1,3,rand,0,3.254414960560558
gelu,12,3,1,3,rand,0,1.586107899973702
gelu,12,3,1,3,rand,0,2.5212414069063107
gelu,12,3,1,3,rand,0,2.1661629230096375
gelu,12,3,1,3,rand,0,2.7153695701127467
gelu,12,3,1,3,rand,0,2.782032117879493
gelu,12,3,1,3,rand,0,3.0954198363641825
gelu,12,3,1,3,rand,0,2.901861181553614
gelu,12,3,1,3,rand,0,3.1243652497860457
gelu,15,3,1,3,pca,0,6.512328811509136
gelu,15,3,1,3,pca,0,6.2500559261908375
gelu,15,3,1,3,pca,0,6.244104536698433
gelu,15,3,1,3,pca,0,6.244168500229647
gelu,15,3,1,3,pca,0,6.4396743659968685
gelu,15,3,1,3,pca,0,6.43392120535059
gelu,15,3,1,3,pca,0,6.433557090934277
gelu,15,3,1,3,pca,0,6.193594644420629
gelu,15,3,1,3,pca,0,6.193539505901046
gelu,15,3,1,3,pca,0,6.187447851519489
gelu,15,3,1,3,pca,0,0.4554343436899627
gelu,15,3,1,3,pca,-1,0.07879426990650286
gelu,15,3,1,3,pca,1,0.038531382396125295
gelu,15,3,1,3,pca,0,0.14781930165511284
gelu,15,3,1,3,pca,0,0.21925592595929047
gelu,15,3,1,3,pca,1,0.009768854994746883
gelu,15,3,1,3,pca,1,0.023114789381616235
gelu,15,3,1,3,pca,1,0.016887318219665437
gelu,15,3,1,3,pca,0,0.04197474301693599
gelu,15,3,1,3,pca,0,0.0011368697395349983
gelu,15,3,1,3,rand,0,1.7572717377545453
gelu,15,3,1,3,rand,0,2.520525163394938
gelu,15,3,1,3,rand,0,2.7382988410572304
gelu,15,3,1,3,rand,0,1.2838819416652258
gelu,15,3,1,3,rand,0,2.7507728936989864
gelu,15,3,1,3,rand,0,2.4312836504699384
gelu,15,3,1,3,rand,0,3.8350364914665738
gelu,15,3,1,3,rand,0,3.4503361316955967
gelu,15,3,1,3,rand,0,2.444939610710094
gelu,15,3,1,3,rand,0,3.1674481589419408
gelu,15,3,1,3,rand,0,3.8538598827861095
gelu,15,3,1,3,rand,0,2.065029055237248
gelu,15,3,1,3,rand,0,1.7099404932335465
gelu,15,3,1,3,rand,0,0.9041129140372399
gelu,15,3,1,3,rand,0,2.131436676938321
gelu,15,3,1,3,rand,0,0.4085233283752929
gelu,15,3,1,3,rand,0,2.3381498744054565
gelu,15,3,1,3,rand,0,3.096319710920829
gelu,15,3,1,3,rand,0,2.6323934216854985
gelu,15,3,1,3,rand,0,3.193556565778697
gelu,15,3,1,3,rand,0,4.6973180163584685
gelu,15,3,1,3,rand,0,2.0788484649189436
gelu,15,3,1,3,rand,0,1.2514010163755052
gelu,15,3,1,3,rand,0,0.6308308385625053
gelu,15,3,1,3,rand,0,4.953142757050984
gelu,15,3,1,3,rand,0,2.5769911155555834
gelu,15,3,1,3,rand,0,2.21365691171765
gelu,15,3,1,3,rand,0,4.084432388636047
gelu,15,3,1,3,rand,0,1.9455585783893743
gelu,15,3,1,3,rand,0,3.0998725495793105
gelu,15,3,1,3,rand,0,1.721515916240999
gelu,15,3,1,3,rand,0,3.375753623420332
gelu,15,3,1,3,rand,0,1.3221265591157438
gelu,15,3,1,3,rand,0,0.4552477224033054
gelu,15,3,1,3,rand,0,3.1749620788326354
gelu,15,3,1,3,rand,0,0.4375361504991864
gelu,15,3,1,3,rand,0,0.6321931503096019
gelu,15,3,1,3,rand,0,2.2021680934763377
gelu,15,3,1,3,rand,0,0.6675451297099707
gelu,15,3,1,3,rand,0,4.01021582126245
gelu,15,3,1,3,rand,0,4.1214212630600935
gelu,15,3,1,3,rand,0,3.8120032839254865
gelu,15,3,1,3,rand,0,2.3347700897647585
gelu,15,3,1,3,rand,0,3.6348943246658383
gelu,15,3,1,3,rand,0,0.6650902350677476
gelu,15,3,1,3,rand,0,1.7641697192980563
gelu,15,3,1,3,rand,0,2.285898457456151
gelu,15,3,1,3,rand,0,1.4737146104303107
