family,a,seed,window,source,stored_cross_step,reproduced,cross_step_check,first_positive_step,R_check,R_step,R_interp_step,R_ref,check_interval,R_interp_check,growth_over_interval_rel,growth_one_step_rel,residual_check,residual_interp_step,residual_interp_check,R_ref_kind
Block 3 (prospective),1.5,100003,H10,rerun,7900,True,7900,7876,0.21132290698664408,0.2065061346284319,0.20636674074115696,0.2012499999999998,50,0.20650612708977628,0.05039246316123406,0.0010071964486780347,0.050051711734878435,0.025424798713824526,0.02611740168833032,U = R_glob (window)
Block 3 (prospective),1.5,100004,H10,rerun,2300,True,2300,2281,0.2452920726204967,0.2432407069623387,0.24323170333502353,0.2012499999999998,50,0.24326191715749154,0.026818485708919853,0.0005364115086207415,0.21884259687203467,0.20860473706844118,0.20875486786331332,U = R_glob (window)
Block 3 (prospective),1.5,100000,H35,rerun,1100,True,1100,1078,0.2791463662782569,0.2734187854281848,0.27325762083236455,0.2187499999999999,50,0.27342503112066446,0.05991473116526464,0.0011966786058018445,0.2760976744148893,0.24917769523366706,0.24994299940875253,U = R_glob (window)
Block 3 (prospective),1.5,100001,H35,rerun,1700,True,1700,1687,0.2461500681651415,0.24422674382051848,0.24415437380742588,0.2187499999999999,50,0.24420279273323084,0.033757040628239934,0.0006758860637636441,0.12525745446921888,0.11613428026251893,0.11635562392334164,U = R_glob (window)
Block 3 (prospective),1.5,100002,H35,rerun,950,True,950,925,0.23474650713623707,0.22975883371023972,0.22969971677800172,0.2187499999999999,50,0.22981810941078143,0.04564429654374107,0.0009129166407944672,0.07312688976565562,0.05005584812800845,0.050597071592144216,U = R_glob (window)
Block 3 (prospective),1.5,100003,H35,rerun,8100,True,8100,8074,0.24566250674790233,0.23489594625930782,0.2345045098630187,0.2187499999999999,50,0.23537602232382945,0.09656350974955638,0.0019342384493227077,0.12302860227612555,0.07202061651665748,0.07600467348036366,U = R_glob (window)
Block 3 (prospective),1.5,100004,H35,rerun,1450,True,1450,1450,0.24941922941912303,0.24941922941912303,0.24925862793501008,0.2187499999999999,50,0.24926429765730287,0.03775872708649039,0.0007561842489072851,0.14020219163027736,0.1394680134171895,0.13949393214767092,U = R_glob (window)
Block 3 (prospective),1.5,100000,H65,rerun,850,True,850,816,0.28778198283925893,0.2727563804218937,0.2726996866852808,0.2324999999999999,50,0.2731355408182527,0.09592229424024429,0.0019383766090646183,0.2377719692011142,0.1729018782162619,0.17477651964839924,U = R_glob (window)
Block 3 (prospective),1.5,100001,H65,rerun,1300,True,1300,1289,0.26195926859707114,0.25982920203837145,0.2597356170474117,0.2324999999999999,50,0.2598048361209771,0.041544100372104126,0.0008322615990000025,0.12670653160030643,0.11714243891359932,0.11744015535904184,U = R_glob (window)
Block 3 (prospective),1.5,100002,H65,rerun,650,True,650,639,0.25043179877444516,0.24721696995922493,0.2470284068348952,0.2324999999999999,50,0.24719707475936542,0.0630490470228093,0.0012582015915081615,0.07712601623417314,0.06248777133288308,0.06321322477146452,U = R_glob (window)
Block 3 (prospective),1.5,100003,H65,rerun,8250,True,8250,8212,0.289060038898547,0.26203115449241665,0.26130443287073374,0.2324999999999999,50,0.26224516281936383,0.15556778299990184,0.003222034204508141,0.2432689845098801,0.12389003385261876,0.1279361841693072,U = R_glob (window)
Block 3 (prospective),1.5,100004,H65,rerun,1050,True,1050,1041,0.2552647337310637,0.253272566070514,0.25313738801679647,0.2324999999999999,50,0.2532188345567306,0.04752868142054333,0.0009516943531830065,0.09791283325188727,0.08876295921202826,0.08911326691066979,U = R_glob (window)
Block 3 (prospective),1.5,100000,H90,rerun,850,True,850,814,0.28772271379835207,0.26357224277420493,0.2634334707494499,0.2324999999999999,50,0.26432281117733775,0.1466046571397452,0.0030071026921723617,0.23751704859506328,0.13304718601913978,0.13687230613908752,U = R_glob (window)
Block 3 (prospective),1.5,100001,H90,rerun,1100,True,1100,1077,0.26664589864853944,0.26153068953245584,0.2614023542271151,0.2324999999999999,50,0.26153276314507046,0.04772999829177191,0.0009548189554741286,0.14686408020877217,0.12431120097683968,0.12487209954869072,U = R_glob (window)
Block 3 (prospective),1.5,100002,H90,rerun,550,True,550,517,0.26369156029580654,0.25188299351523963,0.2518465104484692,0.2324999999999999,50,0.2521653360560893,0.0770775980775404,0.0015439300323007814,0.1341572485841147,0.0832107976278249,0.08458209056382548,U = R_glob (window)
Block 3 (prospective),1.5,100003,H90,rerun,7800,True,7800,7760,0.3088775332477463,0.2703325148337828,0.2698901836921359,0.2324999999999999,50,0.2710187586138655,0.2110617205300056,0.0044395859088149445,0.32850551934514605,0.1608179943747785,0.16567208005963696,U = R_glob (window)
Block 3 (prospective),1.5,100004,H90,rerun,850,True,850,832,0.2547950355101142,0.2500751399721043,0.25001347362963,0.2324999999999999,50,0.2501883227513561,0.056303475989277846,0.0011267769176087812,0.09589262584995395,0.07532676829948426,0.07607880753271479,U = R_glob (window)
prospective own-seed,1.3,400000,V10,rerun,3100,True,3100,3080,0.22685118188575804,0.22552444880328942,0.22546533058348026,0.22022125304317638,50,0.2254499359536131,0.014975299074479802,0.0002984285658478921,0.030105762958681392,0.02381276769538543,0.02374286240852319,U_own (run's own)
prospective own-seed,1.3,400001,V10,rerun,5750,True,5750,5733,0.2377717187867874,0.23673927859076277,0.23669846319232782,0.23207692441033387,50,0.23670842667424585,0.013070782776543924,0.000261540503331498,0.024538391272303395,0.019913822943562698,0.0199567547513817,U_own (run's own)
prospective own-seed,1.3,400002,V10,rerun,4250,True,4250,4241,0.18793221894941148,0.18736075007482472,0.18732890793031287,0.18265046349936748,50,0.1873380849518955,0.017374267582549514,0.000347602166441889,0.028917284680541222,0.025614194135136215,0.025664437761168113,U_own (run's own)
prospective own-seed,1.3,400000,V20,rerun,2550,True,2550,2501,0.2414211696040548,0.23733311298524365,0.23725775359785062,0.23116708090165491,50,0.23725791288637513,0.018045346159623422,0.0003609223962315927,0.044357910574482906,0.026347491487279884,0.026348180549597533,U_own (run's own)
prospective own-seed,1.3,400001,V20,rerun,5100,True,5100,5076,0.2537530397446791,0.25199364857601303,0.2519745267370642,0.24641632238510913,50,0.2519858777666831,0.014857003750944833,0.00029716870331587765,0.029773666324359294,0.02255615333495853,0.02260221777382765,U_own (run's own)
prospective own-seed,1.3,400002,V20,rerun,3800,True,3800,3756,0.20650019030223002,0.20301074715908088,0.20297402756545296,0.1964326975226759,50,0.20298214131130682,0.020184763481974944,0.00040347774218941763,0.0512516139447301,0.03330061708296772,0.03334192255785151,U_own (run's own)
prospective own-seed,1.3,400000,V30,rerun,2200,True,2200,2180,0.2457236373769512,0.2437994068428228,0.24373602289416663,0.23738537386656625,50,0.24376188133107496,0.020265994923253698,0.0004053128999530787,0.03512543074819696,0.026752486575563283,0.02686141677832654,U_own (run's own)
prospective own-seed,1.3,400001,V30,rerun,4650,True,4650,4629,0.2565376529007194,0.25484459131390785,0.2548166461500787,0.24887155543231376,50,0.2546681667368084,0.016171776245121266,0.0003267947607473314,0.030803429725381415,0.02388818885885824,0.023291578237719435,U_own (run's own)
prospective own-seed,1.3,400002,V30,rerun,3600,True,3600,3557,0.21962544065950987,0.215703003288148,0.21562364394063055,0.20879211337310974,50,0.21563465213876448,0.02184282514585781,0.0004366720204102503,0.05188571115730345,0.03271929412062091,0.03277201736747193,U_own (run's own)
prospective own-seed,1.3,400000,V40,rerun,1900,True,1900,1853,0.25958954570796716,0.25419374867637096,0.2541489096471396,0.24740217083467408,50,0.25415600276635675,0.02320218352681408,0.0004641175387843461,0.04926139019789466,0.027270329883135824,0.02729900028321053,U_own (run's own)
prospective own-seed,1.3,400001,V40,rerun,4150,True,4150,4117,0.26192567423634694,0.25894831619174746,0.2588693320910628,0.252669815604237,50,0.2588841316285613,0.017832260018013715,0.0003562360854827095,0.03663222933841692,0.024536039146584088,0.024594611784012566,U_own (run's own)
prospective own-seed,1.3,400002,V40,rerun,3350,True,3350,3318,0.23415086747491629,0.23066049863349275,0.23055159527613076,0.2236977693716408,50,0.23058224635639513,0.024377731181811114,0.00048751902830186764,0.04672866489745453,0.03063877625486433,0.030775796308083914,U_own (run's own)
prospective own-seed,1.3,400000,V50,rerun,1600,True,1600,1579,0.2338205923261712,0.23123943013910964,0.2312293617767522,0.22431413977487882,50,0.23153313126598732,0.02739440075795224,0.0005479025042233875,0.04238008607407906,0.03082829289679867,0.032182507524284754,U_own (run's own)
prospective own-seed,1.3,400001,V50,rerun,4050,True,4050,4002,0.2673078831419626,0.2627107909096247,0.2627048049077211,0.2534973384262175,50,0.2627081657196355,0.01888740219352405,0.0003763924118007832,0.05448003833683135,0.03632174814404787,0.03633500592393357,U_own (run's own)
prospective own-seed,1.3,400002,V50,rerun,3300,True,3300,3274,0.26562171741183666,0.2627004420944699,0.26260065762992624,0.2550663276010207,50,0.26263330040066846,0.022009948243057513,0.0004401621055478838,0.04138292149376488,0.029538709008626318,0.029666686586259816,U_own (run's own)
prospective own-seed,1.3,400000,V60,rerun,1500,True,1500,1480,0.24713375120599146,0.24440454052967797,0.24432542423758724,0.2367971463093647,50,0.24437669491076178,0.0288123647500445,0.0005762554781556621,0.04365172916029336,0.03179209735233557,0.032008614628719956,U_own (run's own)
prospective own-seed,1.3,400001,V60,rerun,3700,True,3700,3670,0.2626856277396554,0.2596625261550796,0.2595662088418956,0.2503852121178544,50,0.2595904120305676,0.02008833771323627,0.0004013867148614056,0.04912596681632819,0.03666748785355467,0.0367641516639583,U_own (run's own)
prospective own-seed,1.3,400002,V60,rerun,3050,True,3050,3040,0.2629782798021804,0.26173945272426563,0.2617363253395849,0.2542177434997361,50,0.26176179527118115,0.024340080049819048,0.00048716977815587125,0.034460758646665646,0.029575362192830745,0.029675551625895524,U_own (run's own)
prospective own-seed,1.3,400000,V70,rerun,1450,True,1450,1409,0.26295545496663947,0.2569190169626884,0.2568221450204623,0.24866954204416858,50,0.25685441046312546,0.02960367389221558,0.0005920796208811107,0.05744938766941332,0.03278488756313247,0.03291463985365395,U_own (run's own)
prospective own-seed,1.3,400001,V70,rerun,3450,True,3450,3414,0.2619086463407709,0.2581492199656998,0.2581286379442781,0.24980414460407693,50,0.25814354512034604,0.020875166969599047,0.0004166722672881143,0.048455968398277705,0.03332408016446209,0.03338375561977358,U_own (run's own)
prospective own-seed,1.5,400000,V10,rerun,1450,True,1450,1428,0.24155017717810456,0.23875887286998804,0.23875318001918563,0.2277039053502363,50,0.23880301114792418,0.02789891502954324,0.0005578368946971128,0.06080823166634319,0.048524748189778366,0.048743589973198276,U_own (run's own)
prospective own-seed,1.5,400001,V10,rerun,3250,True,3250,3247,0.2502756903765683,0.24998831920906164,0.24991752099800474,0.24028546703674553,50,0.2499246786339104,0.019900330761746274,0.0003985979839298961,0.041576477608173734,0.04008587818499332,0.04011566623665508,U_own (run's own)
prospective own-seed,1.5,400002,V10,rerun,2700,True,2700,2696,0.19961056172087968,0.1990532833993367,0.1989219862837092,0.18859905145973457,50,0.19894643920402005,0.037158304993400525,0.0007391806132879067,0.05838581994934389,0.05473481835712479,0.054864473941930836,U_own (run's own)
prospective own-seed,1.5,400000,V20,rerun,1150,True,1150,1129,0.2561563557377292,0.2526759409543471,0.25253845412440873,0.23948551912532365,50,0.2526160651047031,0.03466007416309131,0.000692916047157525,0.06961104234315596,0.054504067915081,0.054828141707007116,U_own (run's own)
prospective own-seed,1.5,400001,V20,rerun,2850,True,2850,2825,0.27018934072534745,0.26724657574854904,0.26720192910355195,0.25543534759087116,50,0.26728892645255986,0.02301706927109174,0.0004602915533600789,0.057760185791152274,0.04606481296992304,0.046405397582931496,U_own (run's own)
prospective own-seed,1.5,400002,V20,rerun,2450,True,2450,2434,0.22130272531478615,0.21838733807903124,0.21836370316025222,0.20413725063411017,50,0.21845361599866606,0.04487050353522831,0.0008949510069827901,0.08408790961647106,0.06969062472405452,0.07013107759649473,U_own (run's own)
prospective own-seed,1.5,400000,V30,rerun,1000,True,1000,964,0.2677860817695494,0.26077281231795335,0.2606929488331203,0.24684254600552424,50,0.2607753387426805,0.03949811611374601,0.0007911742338260274,0.08484572899988008,0.05611027374221811,0.05644404889927057,U_own (run's own)
prospective own-seed,1.5,400001,V30,rerun,2550,True,2550,2541,0.27278809382171193,0.27159912433459577,0.2714883768016632,0.2587756733224317,50,0.2715162195301748,0.02547469432380016,0.0005102646706810338,0.054148909437174764,0.04912634683165007,0.049233940903975704,U_own (run's own)
prospective own-seed,1.5,400002,V30,rerun,2400,True,2400,2363,0.2407089212913876,0.23263967836134353,0.23250130480150638,0.21750694135146015,50,0.23260428660250837,0.05025843060727614,0.001009909338057472,0.10667236546918457,0.068937401983036,0.06941086641760585,U_own (run's own)
prospective own-seed,1.5,400000,V40,rerun,800,True,800,800,0.27394767696875466,0.27394767696875466,0.2738155967759152,0.25879897999457563,50,0.27382192395723426,0.04627591085315412,0.0009216955747639395,0.05853460849998915,0.058024250256528465,0.05804869850326888,U_own (run's own)
prospective own-seed,1.5,400001,V40,rerun,2250,True,2250,2220,0.28234324177253006,0.2777592074714734,0.27762278662906764,0.26355921582940756,50,0.2776770565638424,0.028957285278243827,0.0005788094213296472,0.07127060946819919,0.053360193668063216,0.05356610540066575,U_own (run's own)
prospective own-seed,1.5,400002,V40,rerun,2300,True,2300,2292,0.25183009254763017,0.2495926879292808,0.24951347653541628,0.2338077418617078,50,0.2496304153206216,0.06048823695090273,0.0011989791983185096,0.07708192441541217,0.0671737152442029,0.06767386457319513,U_own (run's own)
prospective own-seed,1.5,400000,V50,rerun,700,True,700,678,0.25661862634031696,0.25099972863182035,0.2507445261576316,0.23525007651366,50,0.2511729387058931,0.05439340025466438,0.0010874494679445257,0.09083333847679387,0.06586373902017373,0.06768483321325713,U_own (run's own)
prospective own-seed,1.5,400001,V50,rerun,2200,True,2200,2186,0.28430266688021855,0.28202091481412145,0.281878554658157,0.26204326062480315,50,0.2819304178635606,0.031033222103284554,0.0006214263198632852,0.08494553991711573,0.07569473065653165,0.07589264914250982,U_own (run's own)
prospective own-seed,1.5,400002,V50,rerun,2050,True,2050,2014,0.29112885113095066,0.2820861152684467,0.28185251385374926,0.26587085835496654,50,0.28197359230231206,0.04731848768322566,0.000948960023262757,0.09500098255319855,0.06011059503725469,0.060565998270659005,U_own (run's own)
prospective own-seed,1.5,400000,V60,rerun,650,True,650,627,0.2724668227611794,0.2658735136391758,0.26586230263859406,0.24900298652446387,50,0.26608296040012575,0.05769429156055982,0.0011535527425453988,0.0942311438277077,0.06770728475770227,0.06859344987809535,U_own (run's own)
prospective own-seed,1.5,400001,V60,rerun,2000,True,2000,1979,0.2835522554072769,0.2798348082867194,0.27973768040433883,0.25962198451096385,50,0.2798111414128627,0.0340323569138344,0.0006809367000798392,0.0921735150487708,0.07748071077750152,0.07776366450602423,U_own (run's own)
prospective own-seed,1.5,400002,V60,rerun,1950,True,1950,1940,0.285603056292381,0.282649215834889,0.282641865892367,0.2659933833028639,50,0.2827793822054095,0.055914394010305526,0.001112568131293668,0.07372240897883264,0.06258983732143042,0.06310682880195118,U_own (run's own)
prospective own-seed,1.5,400000,V70,rerun,600,True,600,590,0.28468201980088753,0.28155542031789865,0.28154233383204896,0.2628404439119136,50,0.2817017106567512,0.05969990062730094,0.0011907361993053912,0.08309823086546664,0.07115301451249634,0.07175937791049636,U_own (run's own)
prospective own-seed,1.5,400001,V70,rerun,1850,True,1850,1809,0.2872629530055876,0.27955681170180635,0.27955226859384974,0.26053611101902935,50,0.2796030569759406,0.03605116136834136,0.0007195863037026177,0.10258402139351075,0.07298856769007145,0.07318350566581788,U_own (run's own)
