protocol,dataset,depth,width,activation,monotonic,seed,train_data_seed,eval_data_seed,final_train_accuracy,final_eval_accuracy,perfect_eval,at_chance,best_epoch,epochs_run,stopped_early,learning_rate,batch_size,max_epochs,patience,initialization_scheme,initialization_gain,duration_seconds
author,linked_tori,3,5,relu,True,18,10018,20018,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.9829892499838024
author,linked_tori,3,5,relu,True,19,10019,20019,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.25834474992007
author,linked_tori,3,5,relu,True,20,10020,20020,0.9705,0.96,False,False,74,224,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5574349169619381
author,linked_tori,3,5,relu,True,21,10021,20021,0.5,0.5,False,True,66,216,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5264848328661174
author,linked_tori,3,5,relu,True,22,10022,20022,0.9715,0.966,False,False,179,329,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7990948329679668
author,linked_tori,3,5,relu,True,23,10023,20023,0.973,0.9735,False,False,115,265,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6440476668067276
author,linked_tori,3,5,relu,True,24,10024,20024,1.0,1.0,True,False,398,548,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.4806273749563843
author,linked_tori,3,5,relu,True,25,10025,20025,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.060886749997735
author,linked_tori,3,5,relu,True,26,10026,20026,1.0,1.0,True,False,799,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.04647658392787
author,linked_tori,3,5,relu,True,27,10027,20027,0.9665,0.9725,False,False,75,225,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.604548875009641
author,linked_tori,3,5,relu,True,28,10028,20028,0.973,0.963,False,False,272,422,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.1298161670565605
author,linked_tori,3,5,relu,True,29,10029,20029,0.9595,0.9735,False,False,59,209,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.5098520840983838
author,linked_tori,3,6,relu,True,0,10000,20000,0.9775,0.9705,False,False,311,461,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.1505221251863986
author,linked_tori,3,6,relu,True,1,10001,20001,0.9715,0.968,False,False,662,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.042973583098501
author,linked_tori,3,6,relu,True,2,10002,20002,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.25150466687046
author,linked_tori,3,6,relu,True,3,10003,20003,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.054134957958013
author,linked_tori,3,6,relu,True,4,10004,20004,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.172794583020732
author,linked_tori,3,6,relu,True,5,10005,20005,0.9725,0.9725,False,False,96,246,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6859784999396652
author,linked_tori,3,6,relu,True,6,10006,20006,0.9715,0.966,False,False,69,219,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6198298749513924
author,linked_tori,3,6,relu,True,7,10007,20007,0.967,0.9735,False,False,383,533,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3449121669400483
author,linked_tori,3,6,relu,True,8,10008,20008,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.082391625037417
author,linked_tori,3,6,relu,True,9,10009,20009,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.222705916967243
author,linked_tori,3,6,relu,True,10,10010,20010,0.969,0.9655,False,False,93,243,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6242135420907289
author,linked_tori,3,6,relu,True,11,10011,20011,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.0452609590720385
author,linked_tori,3,6,relu,True,12,10012,20012,0.968,0.964,False,False,68,218,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.544497458031401
author,linked_tori,3,6,relu,True,13,10013,20013,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.1996213749516755
author,linked_tori,3,6,relu,True,14,10014,20014,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.1168348339851946
author,linked_tori,3,6,relu,True,15,10015,20015,0.963,0.9735,False,False,42,192,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.4795099578332156
author,linked_tori,3,6,relu,True,16,10016,20016,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.061407375149429
author,linked_tori,3,6,relu,True,17,10017,20017,0.9665,0.9765,False,False,110,260,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6885640840046108
author,linked_tori,3,6,relu,True,18,10018,20018,1.0,1.0,True,False,798,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.145106250187382
author,linked_tori,3,6,relu,True,19,10019,20019,0.9665,0.9695,False,False,288,438,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.1233228328637779
author,linked_tori,3,6,relu,True,20,10020,20020,0.9715,0.9625,False,False,222,372,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9323900411836803
author,linked_tori,3,6,relu,True,21,10021,20021,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.088732250034809
author,linked_tori,3,6,relu,True,22,10022,20022,1.0,1.0,True,False,797,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.1222601670306176
author,linked_tori,3,6,relu,True,23,10023,20023,0.969,0.974,False,False,404,554,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.4479263748507947
author,linked_tori,3,6,relu,True,24,10024,20024,0.9655,0.9735,False,False,332,482,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.2559224590659142
author,linked_tori,3,6,relu,True,25,10025,20025,0.975,0.9655,False,False,134,284,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7729183749761432
author,linked_tori,3,6,relu,True,26,10026,20026,0.9715,0.973,False,False,674,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.070774875115603
author,linked_tori,3,6,relu,True,27,10027,20027,0.9605,0.971,False,False,730,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.1300171250477433
author,linked_tori,3,6,relu,True,28,10028,20028,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.0764530419837683
author,linked_tori,3,6,relu,True,29,10029,20029,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.1632494579534978
author,linked_tori,5,3,relu,True,0,10000,20000,0.5,0.5,False,True,44,194,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6626643331255764
author,linked_tori,5,3,relu,True,1,10001,20001,0.5,0.5,False,True,140,290,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0323653339874
author,linked_tori,5,3,relu,True,2,10002,20002,0.9655,0.97,False,False,513,663,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.3570739589631557
author,linked_tori,5,3,relu,True,3,10003,20003,0.5,0.5,False,True,55,205,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6833037920296192
author,linked_tori,5,3,relu,True,4,10004,20004,0.9635,0.9685,False,False,84,234,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.8436797088943422
author,linked_tori,5,3,relu,True,5,10005,20005,0.971,0.972,False,False,217,367,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.294480083975941
author,linked_tori,5,3,relu,True,6,10006,20006,0.9745,0.9695,False,False,689,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.7637404589913785
author,linked_tori,5,3,relu,True,7,10007,20007,0.9695,0.97,False,False,72,222,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7714219579938799
author,linked_tori,5,3,relu,True,8,10008,20008,0.5,0.5,False,True,175,325,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.2844222078565508
author,linked_tori,5,3,relu,True,9,10009,20009,0.973,0.97,False,False,380,530,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.9354332499206066
author,linked_tori,5,3,relu,True,10,10010,20010,0.5,0.5,False,True,57,207,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7144748750142753
author,linked_tori,5,3,relu,True,11,10011,20011,0.9535,0.941,False,False,397,547,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.9975781249813735
author,linked_tori,5,3,relu,True,12,10012,20012,0.5,0.5,False,True,50,200,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.760122082894668
author,linked_tori,5,3,relu,True,13,10013,20013,0.973,0.957,False,False,581,731,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.9878485419321805
author,linked_tori,5,3,relu,True,14,10014,20014,0.9545,0.9585,False,False,281,431,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.609919250011444
author,linked_tori,5,3,relu,True,15,10015,20015,0.5,0.5,False,True,129,279,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0805184999480844
author,linked_tori,5,3,relu,True,16,10016,20016,0.963,0.967,False,False,527,677,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.607592875137925
author,linked_tori,5,3,relu,True,17,10017,20017,0.5,0.5,False,True,100,250,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.8879989171400666
author,linked_tori,5,3,relu,True,18,10018,20018,0.942,0.9415,False,False,280,430,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.9361902500968426
author,linked_tori,5,3,relu,True,19,10019,20019,0.5,0.5,False,True,82,232,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0537024589721113
author,linked_tori,5,3,relu,True,20,10020,20020,0.5,0.5,False,True,173,323,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.151587000116706
author,linked_tori,5,3,relu,True,21,10021,20021,0.5,0.5,False,True,43,193,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7359346670564264
author,linked_tori,5,3,relu,True,22,10022,20022,0.9645,0.959,False,False,63,213,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0563956669066101
author,linked_tori,5,3,relu,True,23,10023,20023,0.5,0.5,False,True,67,217,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.798541999887675
author,linked_tori,5,3,relu,True,24,10024,20024,0.9685,0.9645,False,False,750,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,4.110950083006173
author,linked_tori,5,3,relu,True,25,10025,20025,0.746,0.731,False,False,49,199,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7860219171270728
author,linked_tori,5,3,relu,True,26,10026,20026,0.961,0.9695,False,False,769,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,3.1713843329343945
author,linked_tori,5,3,relu,True,27,10027,20027,0.9645,0.9735,False,False,744,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,3.401569416979328
author,linked_tori,5,3,relu,True,28,10028,20028,0.5,0.5,False,True,250,400,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.710511916084215
author,linked_tori,5,3,relu,True,29,10029,20029,0.9635,0.9765,False,False,180,330,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.601497583091259
author,linked_tori,5,4,relu,True,0,10000,20000,0.5,0.5,False,True,216,366,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3125123749487102
author,linked_tori,5,4,relu,True,1,10001,20001,0.9605,0.968,False,False,114,264,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9169845418073237
author,linked_tori,5,4,relu,True,2,10002,20002,0.964,0.968,False,False,50,200,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6758960420265794
author,linked_tori,5,4,relu,True,3,10003,20003,0.9595,0.9605,False,False,792,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.82694224989973
author,linked_tori,5,4,relu,True,4,10004,20004,0.9635,0.9675,False,False,527,677,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.3198152920231223
author,linked_tori,5,4,relu,True,5,10005,20005,0.973,0.973,False,False,368,518,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.8744157499168068
author,linked_tori,5,4,relu,True,6,10006,20006,0.9655,0.9635,False,False,72,222,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7983209169469774
author,linked_tori,5,4,relu,True,7,10007,20007,0.9625,0.9605,False,False,362,512,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.7907322498504072
author,linked_tori,5,4,relu,True,8,10008,20008,0.959,0.9525,False,False,179,329,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.2019460420124233
author,linked_tori,5,4,relu,True,9,10009,20009,0.5,0.5,False,True,55,205,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.729707749793306
author,linked_tori,5,4,relu,True,10,10010,20010,0.959,0.961,False,False,394,544,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.9258667500689626
author,linked_tori,5,4,relu,True,11,10011,20011,0.9715,0.964,False,False,157,307,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.2090632910840213
author,linked_tori,5,4,relu,True,12,10012,20012,0.958,0.965,False,False,292,442,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.5346714998595417
author,linked_tori,5,4,relu,True,13,10013,20013,0.9735,0.9645,False,False,287,437,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.5885324170812964
author,linked_tori,5,4,relu,True,14,10014,20014,0.958,0.9625,False,False,249,399,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.4395829590503126
author,linked_tori,5,4,relu,True,15,10015,20015,0.9505,0.9635,False,False,333,483,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.731068667024374
author,linked_tori,5,4,relu,True,16,10016,20016,0.9675,0.9765,False,False,95,245,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.9230083748698235
author,linked_tori,5,4,relu,True,17,10017,20017,0.5,0.5,False,True,159,309,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.052992874989286
author,linked_tori,5,4,relu,True,18,10018,20018,0.965,0.964,False,False,51,201,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7095096250995994
author,linked_tori,5,4,relu,True,19,10019,20019,0.5,0.5,False,True,30,180,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6432197920512408
author,linked_tori,5,4,relu,True,20,10020,20020,0.5,0.5,False,True,34,184,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.655524916946888
author,linked_tori,5,4,relu,True,21,10021,20021,0.5,0.5,False,True,57,207,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.6926317501347512
author,linked_tori,5,4,relu,True,22,10022,20022,0.9725,0.9675,False,False,326,476,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.6319926248397678
author,linked_tori,5,4,relu,True,23,10023,20023,0.727,0.731,False,False,28,178,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.592351291095838
author,linked_tori,5,4,relu,True,24,10024,20024,1.0,1.0,True,False,799,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.7465558329131454
author,linked_tori,5,4,relu,True,25,10025,20025,0.932,0.9355,False,False,103,253,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.843844042159617
author,linked_tori,5,4,relu,True,26,10026,20026,0.9685,0.9685,False,False,230,380,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.3372707499656826
author,linked_tori,5,4,relu,True,27,10027,20027,0.5,0.5,False,True,158,308,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.00222241692245
author,linked_tori,5,4,relu,True,28,10028,20028,0.974,0.964,False,False,110,260,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.8678207499906421
author,linked_tori,5,4,relu,True,29,10029,20029,0.9545,0.966,False,False,180,330,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.165790082886815
author,linked_tori,5,5,relu,True,0,10000,20000,0.9715,0.97,False,False,224,374,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.306490374961868
author,linked_tori,5,5,relu,True,1,10001,20001,1.0,1.0,True,False,800,800,False,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,2.9179102501366287
author,linked_tori,5,5,relu,True,2,10002,20002,0.971,0.9725,False,False,144,294,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,1.0124904999975115
author,linked_tori,5,5,relu,True,3,10003,20003,0.9425,0.9425,False,False,60,210,True,0.001,128,800,150,torch.nn.Linear.reset_parameters: kaiming_uniform_(a=sqrt(5)); bias_uniform_bound=1/sqrt(fan_in),0.5773502691896257,0.7480544580612332
