dataset,depth,width,activation,seed,layer,distance_from_output,quantizer,min_between_class_distance,min_between_class_chebyshev,quantization_step,margin_in_steps,margin_in_steps_chebyshev,margin_below_one,between_class_collision_pairs,recovery_max_saturation_deviation,collision_group_pure_fraction,collision_group_count
linked_tori,8,15,tanh,4,8,0,float64,5.729719562586198,1.5547636601228079,1.1102230246251565e-16,5.160872577400129e+16,1.4004066080756532e+16,False,0,0.0,,0.0
linked_tori,8,15,tanh,4,8,0,float32,5.729719562586198,1.5547636601228079,5.960464477539063e-08,96128742.72093417,26084605.754830934,False,0,0.0,,0.0
linked_tori,8,15,tanh,4,8,0,float16,5.729719562586198,1.5547636601228079,0.00048828125,11734.465664176534,3184.1559759315105,False,0,0.0,1.0,208.0
linked_tori,8,15,tanh,4,8,0,bfloat16,5.729719562586198,1.5547636601228079,0.00390625,1466.8082080220668,398.0194969914388,False,0,0.0,1.0,123.0
linked_tori,8,15,tanh,4,8,0,fixed-8,5.729719562586198,1.5547636601228079,0.0078125,733.4041040110334,199.0097484957194,False,0,0.0,1.0,103.0
linked_tori,8,15,tanh,4,8,0,fixed-6,5.729719562586198,1.5547636601228079,0.03125,183.35102600275835,49.75243712392985,False,0,0.0,1.0,56.0
linked_tori,8,15,tanh,4,8,0,fixed-4,5.729719562586198,1.5547636601228079,0.125,45.837756500689586,12.438109280982463,False,0,0.0,1.0,16.0
linked_tori,8,30,tanh,0,1,7,float64,0.8414374954181342,0.3195744576394014,1.1102230246251565e-16,7578995181641345.0,2878470816683873.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,1,7,float32,0.8414374954181342,0.3195744576394014,5.960464477539063e-08,14116978.611129047,5361569.703899087,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,1,7,float16,0.8414374954181342,0.3195744576394014,0.00048828125,1723.2639906163388,654.4884892454941,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,1,7,bfloat16,0.8414374954181342,0.3195744576394014,0.00390625,215.40799882704235,81.81106115568676,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,1,7,fixed-8,0.8414374954181342,0.3195744576394014,0.0078125,107.70399941352117,40.90553057784338,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,1,7,fixed-6,0.8414374954181342,0.3195744576394014,0.03125,26.925999853380294,10.226382644460845,False,0,0.0,1.0,1.0
linked_tori,8,30,tanh,0,1,7,fixed-4,0.8414374954181342,0.3195744576394014,0.125,6.731499963345073,2.556595661115211,False,0,0.0,1.0,65.0
linked_tori,8,30,tanh,0,2,6,float64,0.6856236611667849,0.2819979449170814,1.1102230246251565e-16,6175548929894255.0,2540011679295627.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,2,6,float32,0.6856236611667849,0.2819979449170814,5.960464477539063e-08,11502856.258105962,4731140.433429977,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,2,6,float16,0.6856236611667849,0.2819979449170814,0.00048828125,1404.1572580695754,577.5317911901827,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,2,6,bfloat16,0.6856236611667849,0.2819979449170814,0.00390625,175.51965725869692,72.19147389877284,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,2,6,fixed-8,0.6856236611667849,0.2819979449170814,0.0078125,87.75982862934846,36.09573694938642,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,2,6,fixed-6,0.6856236611667849,0.2819979449170814,0.03125,21.939957157337115,9.023934237346605,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,2,6,fixed-4,0.6856236611667849,0.2819979449170814,0.125,5.484989289334279,2.2559835593366513,False,0,0.0,1.0,82.0
linked_tori,8,30,tanh,0,3,5,float64,0.5069830397901368,0.1797813198619495,1.1102230246251565e-16,4566497258164043.0,1619326170276903.5,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,3,5,float32,0.5069830397901368,0.1797813198619495,5.960464477539063e-08,8505763.96689572,3016230.036089017,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,3,5,float16,0.5069830397901368,0.1797813198619495,0.00048828125,1038.3012654902002,368.1921430772726,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,3,5,bfloat16,0.5069830397901368,0.1797813198619495,0.00390625,129.78765818627502,46.024017884659074,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,3,5,fixed-8,0.5069830397901368,0.1797813198619495,0.0078125,64.89382909313751,23.012008942329537,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,3,5,fixed-6,0.5069830397901368,0.1797813198619495,0.03125,16.223457273284378,5.753002235582384,False,0,0.0,1.0,9.0
linked_tori,8,30,tanh,0,3,5,fixed-4,0.5069830397901368,0.1797813198619495,0.125,4.0558643183210945,1.438250558895596,False,0,0.0,1.0,192.0
linked_tori,8,30,tanh,0,4,4,float64,0.7762795939862064,0.24168800808761484,1.1102230246251565e-16,6992104980423198.0,2176932046326599.2,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,4,4,float32,0.7762795939862064,0.24168800808761484,5.960464477539063e-08,13023810.424698886,4054851.916295661,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,4,4,float16,0.7762795939862064,0.24168800808761484,0.00048828125,1589.8206084837507,494.9770405634352,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,4,4,bfloat16,0.7762795939862064,0.24168800808761484,0.00390625,198.72757606046883,61.8721300704294,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,4,4,fixed-8,0.7762795939862064,0.24168800808761484,0.0078125,99.36378803023442,30.9360650352147,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,4,4,fixed-6,0.7762795939862064,0.24168800808761484,0.03125,24.840947007558604,7.734016258803675,False,0,0.0,1.0,28.0
linked_tori,8,30,tanh,0,4,4,fixed-4,0.7762795939862064,0.24168800808761484,0.125,6.210236751889651,1.9335040647009187,False,0,0.0,1.0,296.0
linked_tori,8,30,tanh,0,5,3,float64,1.3847574175410906,0.43420752359816944,1.1102230246251565e-16,1.2472785979273172e+16,3910993682956363.5,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,5,3,float32,1.3847574175410906,0.43420752359816944,5.960464477539063e-08,23232374.301689066,7284793.412231586,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,5,3,float16,1.3847574175410906,0.43420752359816944,0.00048828125,2835.9831911241536,889.257008329051,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,5,3,bfloat16,1.3847574175410906,0.43420752359816944,0.00390625,354.4978988905192,111.15712604113138,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,5,3,fixed-8,1.3847574175410906,0.43420752359816944,0.0078125,177.2489494452596,55.57856302056569,False,0,0.0,1.0,2.0
linked_tori,8,30,tanh,0,5,3,fixed-6,1.3847574175410906,0.43420752359816944,0.03125,44.3122373613149,13.894640755141422,False,0,0.0,1.0,73.0
linked_tori,8,30,tanh,0,5,3,fixed-4,1.3847574175410906,0.43420752359816944,0.125,11.078059340328725,3.4736601887853555,False,0,0.0,1.0,374.0
linked_tori,8,30,tanh,0,6,2,float64,2.5381809296670297,0.6796046070600726,1.1102230246251565e-16,2.2861901378094668e+16,6121334110230031.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,6,2,float32,2.5381809296670297,0.6796046070600726,5.960464477539063e-08,42583609.704104565,11401873.287241964,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,6,2,float16,2.5381809296670297,0.6796046070600726,0.00048828125,5198.194543958077,1391.8302352590288,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,6,2,bfloat16,2.5381809296670297,0.6796046070600726,0.00390625,649.7743179947596,173.9787794073786,False,0,0.0,1.0,1.0
linked_tori,8,30,tanh,0,6,2,fixed-8,2.5381809296670297,0.6796046070600726,0.0078125,324.8871589973798,86.9893897036893,False,0,0.0,1.0,24.0
linked_tori,8,30,tanh,0,6,2,fixed-6,2.5381809296670297,0.6796046070600726,0.03125,81.22178974934495,21.747347425922325,False,0,0.0,1.0,238.0
linked_tori,8,30,tanh,0,6,2,fixed-4,2.5381809296670297,0.6796046070600726,0.125,20.305447437336237,5.436836856480581,False,0,0.0,1.0,348.0
linked_tori,8,30,tanh,0,7,1,float64,5.286731622173995,1.3240251720569203,1.1102230246251565e-16,4.761864512726124e+16,1.1925758543009406e+16,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,7,1,float32,5.286731622173995,1.3240251720569203,5.960464477539063e-08,88696638.3592435,22213456.301036116,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,7,1,float16,5.286731622173995,1.3240251720569203,0.00048828125,10827.226362212341,2711.6035523725727,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,7,1,bfloat16,5.286731622173995,1.3240251720569203,0.00390625,1353.4032952765426,338.9504440465716,False,0,0.0,1.0,73.0
linked_tori,8,30,tanh,0,7,1,fixed-8,5.286731622173995,1.3240251720569203,0.0078125,676.7016476382713,169.4752220232858,False,0,0.0,1.0,209.0
linked_tori,8,30,tanh,0,7,1,fixed-6,5.286731622173995,1.3240251720569203,0.03125,169.17541190956783,42.36880550582145,False,0,0.0,1.0,308.0
linked_tori,8,30,tanh,0,7,1,fixed-4,5.286731622173995,1.3240251720569203,0.125,42.29385297739196,10.592201376455362,False,0,0.0,1.0,108.0
linked_tori,8,30,tanh,0,8,0,float64,9.595690091213708,1.9561400838049359,1.1102230246251565e-16,8.643029263830563e+16,1.76193435050168e+16,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,8,0,float32,9.595690091213708,1.9561400838049359,5.960464477539063e-08,160988965.32935208,32818584.71225351,False,0,0.0,,0.0
linked_tori,8,30,tanh,0,8,0,float16,9.595690091213708,1.9561400838049359,0.00048828125,19651.973306805674,4006.1748916325087,False,0,0.0,1.0,274.0
linked_tori,8,30,tanh,0,8,0,bfloat16,9.595690091213708,1.9561400838049359,0.00390625,2456.4966633507092,500.7718614540636,False,0,0.0,1.0,163.0
linked_tori,8,30,tanh,0,8,0,fixed-8,9.595690091213708,1.9561400838049359,0.0078125,1228.2483316753546,250.3859307270318,False,0,0.0,1.0,113.0
linked_tori,8,30,tanh,0,8,0,fixed-6,9.595690091213708,1.9561400838049359,0.03125,307.06208291883866,62.59648268175795,False,0,0.0,1.0,41.0
linked_tori,8,30,tanh,0,8,0,fixed-4,9.595690091213708,1.9561400838049359,0.125,76.76552072970966,15.649120670439487,False,0,0.0,1.0,8.0
linked_tori,8,30,tanh,1,1,7,float64,0.7918627967189509,0.28445673224904033,1.1102230246251565e-16,7132465992464052.0,2562158466719614.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,1,7,float32,0.7918627967189509,0.28445673224904033,5.960464477539063e-08,13285253.18291793,4772392.0395963155,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,1,7,float16,0.7918627967189509,0.28445673224904033,0.00048828125,1621.7350076804114,582.5673876460346,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,1,7,bfloat16,0.7918627967189509,0.28445673224904033,0.00390625,202.71687596005142,72.82092345575433,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,1,7,fixed-8,0.7918627967189509,0.28445673224904033,0.0078125,101.35843798002571,36.41046172787716,False,0,0.0,1.0,1.0
linked_tori,8,30,tanh,1,1,7,fixed-6,0.7918627967189509,0.28445673224904033,0.03125,25.339609495006428,9.10261543196929,False,0,0.0,1.0,4.0
linked_tori,8,30,tanh,1,1,7,fixed-4,0.7918627967189509,0.28445673224904033,0.125,6.334902373751607,2.2756538579923227,False,0,0.0,1.0,67.0
linked_tori,8,30,tanh,1,2,6,float64,0.9493596754518385,0.324935979935618,1.1102230246251565e-16,8551071761210950.0,2926763116314632.5,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,2,6,float32,0.9493596754518385,0.324935979935618,5.960464477539063e-08,15927612.336745393,5451521.1215515295,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,2,6,float16,0.9493596754518385,0.324935979935618,0.00048828125,1944.2886153253653,665.4688869081457,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,2,6,bfloat16,0.9493596754518385,0.324935979935618,0.00390625,243.03607691567066,83.18361086351821,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,2,6,fixed-8,0.9493596754518385,0.324935979935618,0.0078125,121.51803845783533,41.591805431759106,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,2,6,fixed-6,0.9493596754518385,0.324935979935618,0.03125,30.379509614458833,10.397951357939776,False,0,0.0,1.0,2.0
linked_tori,8,30,tanh,1,2,6,fixed-4,0.9493596754518385,0.324935979935618,0.125,7.594877403614708,2.599487839484944,False,0,0.0,1.0,65.0
linked_tori,8,30,tanh,1,3,5,float64,0.806356308657939,0.3399157935734961,1.1102230246251565e-16,7263011942399485.0,3061689282549887.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,3,5,float32,0.806356308657939,0.3399157935734961,5.960464477539063e-08,13528413.963316912,5702840.690593956,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,3,5,float16,0.806356308657939,0.3399157935734961,0.00048828125,1651.417720131459,696.14754523852,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,3,5,bfloat16,0.806356308657939,0.3399157935734961,0.00390625,206.42721501643237,87.018443154815,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,3,5,fixed-8,0.806356308657939,0.3399157935734961,0.0078125,103.21360750821619,43.5092215774075,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,3,5,fixed-6,0.806356308657939,0.3399157935734961,0.03125,25.803401877054046,10.877305394351875,False,0,0.0,1.0,5.0
linked_tori,8,30,tanh,1,3,5,fixed-4,0.806356308657939,0.3399157935734961,0.125,6.450850469263512,2.719326348587969,False,0,0.0,1.0,119.0
linked_tori,8,30,tanh,1,4,4,float64,0.9533531873536548,0.3781983202926492,1.1102230246251565e-16,8587042118636789.0,3406507628684245.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,4,4,float32,0.9533531873536548,0.3781983202926492,5.960464477539063e-08,15994612.348520735,6345114.910386959,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,4,4,float16,0.9533531873536548,0.3781983202926492,0.00048828125,1952.467327700285,774.5501599593456,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,4,4,bfloat16,0.9533531873536548,0.3781983202926492,0.00390625,244.05841596253563,96.8187699949182,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,4,4,fixed-8,0.9533531873536548,0.3781983202926492,0.0078125,122.02920798126782,48.4093849974591,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,4,4,fixed-6,0.9533531873536548,0.3781983202926492,0.03125,30.507301995316954,12.102346249364775,False,0,0.0,1.0,13.0
linked_tori,8,30,tanh,1,4,4,fixed-4,0.9533531873536548,0.3781983202926492,0.125,7.6268254988292385,3.0255865623411937,False,0,0.0,1.0,185.0
linked_tori,8,30,tanh,1,5,3,float64,1.8528454972067796,0.5904875016248881,1.1102230246251565e-16,1.6688948581591108e+16,5318638584569562.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,5,3,float32,1.8528454972067796,0.5904875016248881,5.960464477539063e-08,31085589.121265538,9906736.360061098,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,5,3,float16,1.8528454972067796,0.5904875016248881,0.00048828125,3794.6275782794846,1209.3184033277707,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,5,3,bfloat16,1.8528454972067796,0.5904875016248881,0.00390625,474.3284472849356,151.16480041597134,False,0,0.0,1.0,1.0
linked_tori,8,30,tanh,1,5,3,fixed-8,1.8528454972067796,0.5904875016248881,0.0078125,237.1642236424678,75.58240020798567,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,5,3,fixed-6,1.8528454972067796,0.5904875016248881,0.03125,59.29105591061695,18.895600051996418,False,0,0.0,1.0,41.0
linked_tori,8,30,tanh,1,5,3,fixed-4,1.8528454972067796,0.5904875016248881,0.125,14.822763977654237,4.7239000129991044,False,0,0.0,1.0,250.0
linked_tori,8,30,tanh,1,6,2,float64,3.046335688597028,0.9817416293011524,1.1102230246251565e-16,2.7438952544022036e+16,8842742471789547.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,6,2,float32,3.046335688597028,0.9817416293011524,5.960464477539063e-08,51109031.85610107,16470891.370977363,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,6,2,float16,3.046335688597028,0.9817416293011524,0.00048828125,6238.895490246713,2010.60685680876,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,6,2,bfloat16,3.046335688597028,0.9817416293011524,0.00390625,779.8619362808391,251.325857101095,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,6,2,fixed-8,3.046335688597028,0.9817416293011524,0.0078125,389.93096814041957,125.6629285505475,False,0,0.0,1.0,28.0
linked_tori,8,30,tanh,1,6,2,fixed-6,3.046335688597028,0.9817416293011524,0.03125,97.48274203510489,31.415732137636876,False,0,0.0,1.0,127.0
linked_tori,8,30,tanh,1,6,2,fixed-4,3.046335688597028,0.9817416293011524,0.125,24.370685508776223,7.853933034409219,False,0,0.0,1.0,285.0
linked_tori,8,30,tanh,1,7,1,float64,5.482309551239493,1.535207826688913,1.1102230246251565e-16,4.9380254504183784e+16,1.3827922792424916e+16,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,7,1,float32,5.482309551239493,1.535207826688913,5.960464477539063e-08,91977891.52000804,25756513.31325046,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,7,1,float16,5.482309551239493,1.535207826688913,0.00048828125,11227.769960938482,3144.105629058894,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,7,1,bfloat16,5.482309551239493,1.535207826688913,0.00390625,1403.4712451173102,393.01320363236175,False,0,0.0,1.0,8.0
linked_tori,8,30,tanh,1,7,1,fixed-8,5.482309551239493,1.535207826688913,0.0078125,701.7356225586551,196.50660181618088,False,0,0.0,1.0,108.0
linked_tori,8,30,tanh,1,7,1,fixed-6,5.482309551239493,1.535207826688913,0.03125,175.43390563966378,49.12665045404522,False,0,0.0,1.0,268.0
linked_tori,8,30,tanh,1,7,1,fixed-4,5.482309551239493,1.535207826688913,0.125,43.858476409915944,12.281662613511305,False,0,0.0,1.0,194.0
linked_tori,8,30,tanh,1,8,0,float64,9.56654167767233,1.9330327382582735,1.1102230246251565e-16,8.616774706957885e+16,1.741121103942986e+16,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,8,0,float32,9.56654167767233,1.9330327382582735,5.960464477539063e-08,160499936.09931105,32430907.784830518,False,0,0.0,,0.0
linked_tori,8,30,tanh,1,8,0,float16,9.56654167767233,1.9330327382582735,0.00048828125,19592.27735587293,3958.851047952944,False,0,0.0,1.0,103.0
linked_tori,8,30,tanh,1,8,0,bfloat16,9.56654167767233,1.9330327382582735,0.00390625,2449.0346694841164,494.856380994118,False,0,0.0,1.0,274.0
linked_tori,8,30,tanh,1,8,0,fixed-8,9.56654167767233,1.9330327382582735,0.0078125,1224.5173347420582,247.428190497059,False,0,0.0,1.0,205.0
linked_tori,8,30,tanh,1,8,0,fixed-6,9.56654167767233,1.9330327382582735,0.03125,306.12933368551455,61.85704762426475,False,0,0.0,1.0,79.0
linked_tori,8,30,tanh,1,8,0,fixed-4,9.56654167767233,1.9330327382582735,0.125,76.53233342137864,15.464261906066188,False,0,0.0,1.0,13.0
linked_tori,8,30,tanh,2,1,7,float64,0.7338076636347771,0.24067309162323813,1.1102230246251565e-16,6609551841014393.0,2167790491505041.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,1,7,float32,0.7338076636347771,0.24067309162323813,5.960464477539063e-08,12311249.675256,4037824.443550857,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,1,7,float16,0.7338076636347771,0.24067309162323813,0.00048828125,1502.8380951240235,492.8984916443917,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,1,7,bfloat16,0.7338076636347771,0.24067309162323813,0.00390625,187.85476189050294,61.61231145554896,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,1,7,fixed-8,0.7338076636347771,0.24067309162323813,0.0078125,93.92738094525147,30.80615572777448,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,1,7,fixed-6,0.7338076636347771,0.24067309162323813,0.03125,23.481845236312868,7.70153893194362,False,0,0.0,1.0,2.0
linked_tori,8,30,tanh,2,1,7,fixed-4,0.7338076636347771,0.24067309162323813,0.125,5.870461309078217,1.925384732985905,False,0,0.0,1.0,75.0
linked_tori,8,30,tanh,2,2,6,float64,0.572250837368108,0.17749051732798737,1.1102230246251565e-16,5154377315866931.0,1598692455400241.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,2,6,float32,0.572250837368108,0.17749051732798737,5.960464477539063e-08,9600775.90470562,2977796.747163387,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,2,6,float16,0.572250837368108,0.17749051732798737,0.00048828125,1171.9697149298852,363.50057948771814,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,2,6,bfloat16,0.572250837368108,0.17749051732798737,0.00390625,146.49621436623565,45.43757243596477,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,2,6,fixed-8,0.572250837368108,0.17749051732798737,0.0078125,73.24810718311782,22.718786217982384,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,2,6,fixed-6,0.572250837368108,0.17749051732798737,0.03125,18.312026795779456,5.679696554495596,False,0,0.0,1.0,1.0
linked_tori,8,30,tanh,2,2,6,fixed-4,0.572250837368108,0.17749051732798737,0.125,4.578006698944864,1.419924138623899,False,0,0.0,1.0,82.0
linked_tori,8,30,tanh,2,3,5,float64,0.45699285133749634,0.15555548877095215,1.1102230246251565e-16,4116225669989058.0,1401119282528591.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,3,5,float32,0.45699285133749634,0.15555548877095215,5.960464477539063e-08,7667067.777345065,2609788.035095839,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,3,5,float16,0.45699285133749634,0.15555548877095215,0.00048828125,935.9213595391925,318.57764100291,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,3,5,bfloat16,0.45699285133749634,0.15555548877095215,0.00390625,116.99016994239906,39.82220512536375,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,3,5,fixed-8,0.45699285133749634,0.15555548877095215,0.0078125,58.49508497119953,19.911102562681876,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,3,5,fixed-6,0.45699285133749634,0.15555548877095215,0.03125,14.623771242799883,4.977775640670469,False,0,0.0,1.0,6.0
linked_tori,8,30,tanh,2,3,5,fixed-4,0.45699285133749634,0.15555548877095215,0.125,3.6559428106999707,1.2444439101676172,False,0,0.0,1.0,188.0
linked_tori,8,30,tanh,2,4,4,float64,0.585770737461139,0.18410821090188856,5.551115123125783e-17,1.0552307499818104e+16,3316598680054376.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,4,4,float32,0.585770737461139,0.18410821090188856,2.9802322387695312e-08,19655204.37772964,6177646.443349078,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,4,4,float16,0.585770737461139,0.18410821090188856,0.000244140625,2399.316940640825,754.1072318541355,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,4,4,bfloat16,0.585770737461139,0.18410821090188856,0.001953125,299.91461758010314,94.26340398176694,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,4,4,fixed-8,0.585770737461139,0.18410821090188856,0.0078125,74.97865439502579,23.565850995441735,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,4,4,fixed-6,0.585770737461139,0.18410821090188856,0.03125,18.744663598756446,5.891462748860434,False,0,0.0,1.0,25.0
linked_tori,8,30,tanh,2,4,4,fixed-4,0.585770737461139,0.18410821090188856,0.125,4.686165899689112,1.4728656872151085,False,0,0.0,1.0,313.0
linked_tori,8,30,tanh,2,5,3,float64,0.9000053206572359,0.2777947273006424,5.551115123125783e-17,1.6213054506973566e+16,5004304921426647.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,5,3,float32,0.9000053206572359,0.2777947273006424,2.9802322387695312e-08,30199167.33163142,9321244.28716795,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,5,3,float16,0.9000053206572359,0.2777947273006424,0.000244140625,3686.4217934120384,1137.8472030234313,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,5,3,bfloat16,0.9000053206572359,0.2777947273006424,0.001953125,460.8027241765048,142.23090037792892,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,5,3,fixed-8,0.9000053206572359,0.2777947273006424,0.0078125,115.2006810441262,35.55772509448223,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,5,3,fixed-6,0.9000053206572359,0.2777947273006424,0.03125,28.80017026103155,8.889431273620557,False,0,0.0,1.0,68.0
linked_tori,8,30,tanh,2,5,3,fixed-4,0.9000053206572359,0.2777947273006424,0.125,7.200042565257887,2.2223578184051394,False,0,0.0,1.0,376.0
linked_tori,8,30,tanh,2,6,2,float64,1.620025271083473,0.4886963855373754,1.1102230246251565e-16,1.4591890414364632e+16,4401785719606864.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,6,2,float32,1.620025271083473,0.4886963855373754,5.960464477539063e-08,27179513.89842598,8198964.818579823,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,6,2,float16,1.620025271083473,0.4886963855373754,0.00048828125,3317.811755178953,1000.8501975805448,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,6,2,bfloat16,1.620025271083473,0.4886963855373754,0.00390625,414.7264693973691,125.1062746975681,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,6,2,fixed-8,1.620025271083473,0.4886963855373754,0.0078125,207.36323469868455,62.55313734878405,False,0,0.0,1.0,10.0
linked_tori,8,30,tanh,2,6,2,fixed-6,1.620025271083473,0.4886963855373754,0.03125,51.84080867467114,15.638284337196012,False,0,0.0,1.0,185.0
linked_tori,8,30,tanh,2,6,2,fixed-4,1.620025271083473,0.4886963855373754,0.125,12.960202168667784,3.909571084299003,False,0,0.0,1.0,336.0
linked_tori,8,30,tanh,2,7,1,float64,3.6026298401351045,0.857408746785387,1.1102230246251565e-16,3.2449604811172572e+16,7722851425053746.0,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,7,1,float32,3.6026298401351045,0.857408746785387,5.960464477539063e-08,60442098.99599212,14384931.745107744,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,7,1,float16,3.6026298401351045,0.857408746785387,0.00048828125,7378.185912596694,1755.9731134164726,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,7,1,bfloat16,3.6026298401351045,0.857408746785387,0.00390625,922.2732390745867,219.49663917705908,False,0,0.0,1.0,57.0
linked_tori,8,30,tanh,2,7,1,fixed-8,3.6026298401351045,0.857408746785387,0.0078125,461.13661953729337,109.74831958852954,False,0,0.0,1.0,202.0
linked_tori,8,30,tanh,2,7,1,fixed-6,3.6026298401351045,0.857408746785387,0.03125,115.28415488432334,27.437079897132385,False,0,0.0,1.0,305.0
linked_tori,8,30,tanh,2,7,1,fixed-4,3.6026298401351045,0.857408746785387,0.125,28.821038721080836,6.859269974283096,False,0,0.0,1.0,159.0
linked_tori,8,30,tanh,2,8,0,float64,7.778449361589098,1.5745030618885765,1.1102230246251565e-16,7.006204329274587e+16,1.4181862805630196e+16,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,8,0,float32,7.778449361589098,1.5745030618885765,5.960464477539063e-08,130500725.0844424,26415777.961966015,False,0,0.0,,0.0
linked_tori,8,30,tanh,2,8,0,float16,7.778449361589098,1.5745030618885765,0.00048828125,15930.264292534473,3224.5822707478046,False,0,0.0,1.0,48.0
linked_tori,8,30,tanh,2,8,0,bfloat16,7.778449361589098,1.5745030618885765,0.00390625,1991.2830365668092,403.0727838434756,False,0,0.0,1.0,333.0
