q,a,budget,seed,w2,solved,gstar,R
2.0,1.6,8000,17,1.2461529970169067,False,0.14640861749649048,0.09122376874117677
2.0,1.6,8000,18,33.8126106262207,True,0.14640861749649048,2.475228787866058
2.0,1.6,8000,19,32.21615219116211,True,0.14640861749649048,2.3583611516822884
2.0,1.6,32000,0,0.5307573080062866,False,0.14640861749649048,0.0388537218456797
2.0,1.6,32000,1,133.44619750976562,True,0.14640861749649048,9.768836643784198
2.0,1.6,32000,2,133.10687255859375,True,0.14640861749649048,9.743996595292629
2.0,1.6,32000,3,133.34580993652344,True,0.14640861749649048,9.76148784087809
2.0,1.6,32000,4,88.67417907714844,True,0.14640861749649048,6.491331983160762
2.0,1.6,32000,5,0.27972412109375,False,0.14640861749649048,0.020477010924878414
2.0,1.6,32000,6,133.70912170410156,True,0.14640861749649048,9.78808382768375
2.0,1.6,32000,7,131.30332946777344,True,0.14640861749649048,9.611969470031454
2.0,1.6,32000,8,131.9042510986328,True,0.14640861749649048,9.655959522630383
2.0,1.6,32000,9,130.67274475097656,True,0.14640861749649048,9.56580795173113
2.0,1.6,32000,10,132.8964385986328,True,0.14640861749649048,9.728591922716532
2.0,1.6,32000,11,133.840087890625,True,0.14640861749649048,9.797671116837591
2.0,1.6,32000,12,136.0316925048828,True,0.14640861749649048,9.9581060176738
2.0,1.6,32000,13,136.02682495117188,True,0.14640861749649048,9.957749691769095
2.0,1.6,32000,14,0.42234718799591064,False,0.14640861749649048,0.03091763394900582
2.0,1.6,32000,15,137.85987854003906,True,0.14640861749649048,10.091937112640608
2.0,1.6,32000,16,134.41725158691406,True,0.14640861749649048,9.839921986259014
2.0,1.6,32000,17,104.4561538696289,True,0.14640861749649048,7.646640538526526
2.0,1.6,32000,18,132.60104370117188,True,0.14640861749649048,9.706967743440146
2.0,1.6,32000,19,129.8248748779297,True,0.14640861749649048,9.503740223766272
1.0,1.1,2000,0,0.595569908618927,False,0.0018499537836760283,0.0005508884029465852
1.0,1.1,2000,1,9.814990043640137,False,0.0018499537836760283,0.009078638983987308
1.0,1.1,2000,2,10.79200267791748,False,0.0018499537836760283,0.009982353093727636
1.0,1.1,2000,3,7.881534099578857,False,0.0018499537836760283,0.007290236914343773
1.0,1.1,2000,4,12.779595375061035,False,0.0018499537836760283,0.011820830408971417
1.0,1.1,2000,5,0.3500266671180725,False,0.0018499537836760283,0.00032376657861129393
1.0,1.1,2000,6,12.468718528747559,False,0.0018499537836760283,0.011533276509923973
1.0,1.1,2000,7,0.5797557830810547,False,0.0018499537836760283,0.0005362607022594279
1.0,1.1,2000,8,11.730720520019531,False,0.0018499537836760283,0.010850645405628079
1.0,1.1,2000,9,9.374262809753418,False,0.0018499537836760283,0.008670976477038406
1.0,1.1,2000,10,10.044974327087402,False,0.0018499537836760283,0.009291369131661953
1.0,1.1,2000,11,10.622721672058105,False,0.0018499537836760283,0.009825772075080619
1.0,1.1,2000,12,9.112005233764648,False,0.0018499537836760283,0.008428394279539342
1.0,1.1,2000,13,8.64167594909668,False,0.0018499537836760283,0.007993350559666768
1.0,1.1,2000,14,0.6390683054924011,False,0.0018499537836760283,0.0005911234148865477
1.0,1.1,2000,15,0.28278759121894836,False,0.0018499537836760283,0.00026157198717606175
1.0,1.1,2000,16,10.741484642028809,False,0.0018499537836760283,0.009935625077909571
1.0,1.1,2000,17,10.305985450744629,False,0.0018499537836760283,0.009532798389557562
1.0,1.1,2000,18,11.434869766235352,False,0.0018499537836760283,0.010576990294944855
1.0,1.1,2000,19,6.520557403564453,False,0.0018499537836760283,0.006031364920200399
1.0,1.1,8000,0,1.0612035989761353,False,0.0018499537836760283,0.00098158880658826
1.0,1.1,8000,1,56.46934127807617,False,0.0018499537836760283,0.05223283577953497
1.0,1.1,8000,2,59.029781341552734,False,0.0018499537836760283,0.05460118367118705
1.0,1.1,8000,3,51.06687927246094,False,0.0018499537836760283,0.047235683265308026
1.0,1.1,8000,4,63.07386779785156,False,0.0018499537836760283,0.05834187019185855
1.0,1.1,8000,5,0.3500295579433441,False,0.0018499537836760283,0.0003237692525578685
1.0,1.1,8000,6,62.36333465576172,False,0.0018499537836760283,0.057684643454540385
1.0,1.1,8000,7,0.6217159628868103,False,0.0018499537836760283,0.0005750728989571199
1.0,1.1,8000,8,60.88677978515625,False,0.0018499537836760283,0.05631886431969946
1.0,1.1,8000,9,54.922607421875,False,0.0018499537836760283,0.050802142704725384
1.0,1.1,8000,10,56.28572082519531,False,0.0018499537836760283,0.052062991103751344
1.0,1.1,8000,11,58.674617767333984,False,0.0018499537836760283,0.05427266557221211
1.0,1.1,8000,12,54.79151153564453,False,0.0018499537836760283,0.050680882039347175
1.0,1.1,8000,13,52.15397644042969,False,0.0018499537836760283,0.04824122302486167
1.0,1.1,8000,14,0.6329176425933838,False,0.0018499537836760283,0.0005854341938354712
1.0,1.1,8000,15,0.600383460521698,False,0.0018499537836760283,0.0005553408272243113
1.0,1.1,8000,16,58.649967193603516,False,0.0018499537836760283,0.054249864361140876
1.0,1.1,8000,17,57.48777389526367,False,0.0018499537836760283,0.05317486241632752
1.0,1.1,8000,18,60.51691818237305,False,0.0018499537836760283,0.055976750883946824
1.0,1.1,8000,19,43.40641403198242,False,0.0018499537836760283,0.04014992993713706
1.0,1.1,32000,0,0.9546372890472412,False,0.0018499537836760283,0.0008830174324555851
1.0,1.1,32000,1,287.8577575683594,True,0.0018499537836760283,0.26626177388704164
1.0,1.1,32000,2,290.5632019042969,True,0.0018499537836760283,0.26876424737993787
1.0,1.1,32000,3,282.09710693359375,True,0.0018499537836760283,0.26093330516793145
1.0,1.1,32000,4,294.633056640625,True,0.0018499537836760283,0.2725287689641789
1.0,1.1,32000,5,0.32486575841903687,False,0.0018499537836760283,0.0003004933194870399
1.0,1.1,32000,6,294.0310363769531,True,0.0018499537836760283,0.27197191413186417
1.0,1.1,32000,7,0.5286955237388611,False,0.0018499537836760283,0.0004890311422766427
1.0,1.1,32000,8,292.36932373046875,True,0.0018499537836760283,0.27043486833299113
1.0,1.1,32000,9,286.16253662109375,True,0.0018499537836760283,0.2646937336842612
1.0,1.1,32000,10,287.5277099609375,True,0.0018499537836760283,0.26595648747697
1.0,1.1,32000,11,290.2725524902344,True,0.0018499537836760283,0.2684954033883038
1.0,1.1,32000,12,286.2414245605469,True,0.0018499537836760283,0.26476670320530005
1.0,1.1,32000,13,283.1869201660156,True,0.0018499537836760283,0.261941357224341
1.0,1.1,32000,14,0.5470194220542908,False,0.0018499537836760283,0.0005059803247868047
1.0,1.1,32000,15,0.5299433469772339,False,0.0018499537836760283,0.0004901853499372361
1.0,1.1,32000,16,290.1072692871094,True,0.0018499537836760283,0.2683425202448042
1.0,1.1,32000,17,288.7990417480469,True,0.0018499537836760283,0.2671324400019053
1.0,1.1,32000,18,292.1368408203125,True,0.0018499537836760283,0.27021982701334935
1.0,1.1,32000,19,273.6568603515625,True,0.0018499537836760283,0.25312627211813776
1.0,1.2,2000,0,0.8139771223068237,False,0.012341630645096302,0.005022902498534598
1.0,1.2,2000,1,12.312949180603027,False,0.012341630645096302,0.07598093546942186
1.0,1.2,2000,2,13.608248710632324,False,0.012341630645096302,0.08397398965661607
1.0,1.2,2000,3,10.695456504821777,False,0.012341630645096302,0.06599968688160152
1.0,1.2,2000,4,1.1253430843353271,False,0.012341630645096302,0.006944284347940033
1.0,1.2,2000,5,0.3559786379337311,False,0.012341630645096302,0.002196678433461288
1.0,1.2,2000,6,14.862072944641113,False,0.012341630645096302,0.0917111074516197
1.0,1.2,2000,7,0.6046743392944336,False,0.012341630645096302,0.0037313336780697703
1.0,1.2,2000,8,14.331771850585938,False,0.012341630645096302,0.08843871733485997
1.0,1.2,2000,9,11.893474578857422,False,0.012341630645096302,0.0733924351695503
1.0,1.2,2000,10,12.765511512756348,False,0.012341630645096302,0.0787736140430817
1.0,1.2,2000,11,13.800827026367188,False,0.012341630645096302,0.08516235487814328
1.0,1.2,2000,12,12.195170402526855,False,0.012341630645096302,0.07525414438099842
1.0,1.2,2000,13,11.563850402832031,False,0.012341630645096302,0.07135838525345051
1.0,1.2,2000,14,0.7408168315887451,False,0.012341630645096302,0.0045714438555694015
1.0,1.2,2000,15,0.2773972451686859,False,0.012341630645096302,0.001711767170919573
1.0,1.2,2000,16,13.394237518310547,False,0.012341630645096302,0.08265336611184004
1.0,1.2,2000,17,13.283524513244629,False,0.012341630645096302,0.08197017660377393
1.0,1.2,2000,18,13.900075912475586,False,0.012341630645096302,0.08577480142528682
1.0,1.2,2000,19,8.910189628601074,False,0.012341630645096302,0.05498313468698113
1.0,1.2,8000,0,1.4710146188735962,False,0.012341630645096302,0.009077359549837516
1.0,1.2,8000,1,61.5496940612793,True,0.012341630645096302,0.3798117952114932
1.0,1.2,8000,2,63.946754455566406,True,0.012341630645096302,0.3946036122216334
1.0,1.2,8000,3,58.49956512451172,True,0.012341630645096302,0.36099001283274035
1.0,1.2,8000,4,1.0501285791397095,False,0.012341630645096302,0.006480149526801038
1.0,1.2,8000,5,0.3559676706790924,False,0.012341630645096302,0.0021966107565583176
1.0,1.2,8000,6,65.73532104492188,True,0.012341630645096302,0.40564052633662584
1.0,1.2,8000,7,0.6504998803138733,False,0.012341630645096302,0.004014114628756588
1.0,1.2,8000,8,64.85677337646484,True,0.012341630645096302,0.40021917092252224
1.0,1.2,8000,9,60.590328216552734,True,0.012341630645096302,0.3738917257569252
1.0,1.2,8000,10,61.968902587890625,True,0.012341630645096302,0.38239865361084924
1.0,1.2,8000,11,64.25856018066406,True,0.012341630645096302,0.3965277077677243
1.0,1.2,8000,12,61.54547882080078,True,0.012341630645096302,0.37978578374096017
1.0,1.2,8000,13,59.700775146484375,True,0.012341630645096302,0.3684024580419276
1.0,1.2,8000,14,0.7341416478157043,False,0.012341630645096302,0.004530252529261897
1.0,1.2,8000,15,26.517398834228516,False,0.012341630645096302,0.1636339710403778
1.0,1.2,8000,16,63.35404586791992,True,0.012341630645096302,0.3909461169871786
1.0,1.2,8000,17,63.105491638183594,True,0.012341630645096302,0.38941233473783754
1.0,1.2,8000,18,64.37095642089844,True,0.012341630645096302,0.39722128420915936
1.0,1.2,8000,19,53.35008239746094,False,0.012341630645096302,0.32921350591745835
1.0,1.2,32000,0,1.3231793642044067,False,0.012341630645096302,0.008165095495112074
1.0,1.2,32000,1,275.4882507324219,True,0.012341630645096302,1.6999871188016158
1.0,1.2,32000,2,278.1695251464844,True,0.012341630645096302,1.716532768039869
1.0,1.2,32000,3,271.73394775390625,True,0.012341630645096302,1.6768200084563034
1.0,1.2,32000,4,187.0093231201172,True,0.012341630645096302,1.1539999965689773
1.0,1.2,32000,5,0.3244781792163849,False,0.012341630645096302,0.002002294920140993
1.0,1.2,32000,6,279.92413330078125,True,0.012341630645096302,1.727360130923472
1.0,1.2,32000,7,0.5447320342063904,False,0.012341630645096302,0.0033614407833636173
1.0,1.2,32000,8,278.4557189941406,True,0.012341630645096302,1.7182988174202052
1.0,1.2,32000,9,274.26959228515625,True,0.012341630645096302,1.6924670025822763
1.0,1.2,32000,10,275.7613525390625,True,0.012341630645096302,1.7016723796146493
1.0,1.2,32000,11,278.4458923339844,True,0.012341630645096302,1.7182381789151435
1.0,1.2,32000,12,275.889404296875,True,0.012341630645096302,1.702462563363838
1.0,1.2,32000,13,274.035888671875,True,0.012341630645096302,1.6910248607445055
1.0,1.2,32000,14,0.6241447329521179,False,0.012341630645096302,0.003851481881588653
1.0,1.2,32000,15,239.49839782714844,True,0.012341630645096302,1.4779003830375004
1.0,1.2,32000,16,277.2773742675781,True,0.012341630645096302,1.7110274697262895
1.0,1.2,32000,17,276.7369689941406,True,0.012341630645096302,1.7076927285845755
1.0,1.2,32000,18,278.9438781738281,True,0.012341630645096302,1.7213111575660633
1.0,1.2,32000,19,267.4007873535156,True,0.012341630645096302,1.650080875862514
1.0,1.35,2000,0,9.826223373413086,False,0.030065927654504776,0.14771726053102086
1.0,1.35,2000,1,13.799477577209473,False,0.030065927654504776,0.20744704725317042
1.0,1.35,2000,2,15.24278736114502,False,0.030065927654504776,0.22914427102659296
1.0,1.35,2000,3,12.783275604248047,False,0.030065927654504776,0.1921705197524588
1.0,1.35,2000,4,1.302083969116211,False,0.030065927654504776,0.019574181207769215
1.0,1.35,2000,5,0.3654817044734955,False,0.030065927654504776,0.005494273242872605
1.0,1.35,2000,6,15.987120628356934,False,0.030065927654504776,0.24033380610801025
1.0,1.35,2000,7,0.6680415272712708,False,0.030065927654504776,0.010042644114571453
1.0,1.35,2000,8,15.627007484436035,False,0.030065927654504776,0.23492023824172925
1.0,1.35,2000,9,13.5011625289917,False,0.030065927654504776,0.20296248792418758
1.0,1.35,2000,10,14.461752891540527,False,0.030065927654504776,0.21740300809719137
1.0,1.35,2000,11,15.523063659667969,False,0.030065927654504776,0.23335765448392465
1.0,1.35,2000,12,14.315711975097656,False,0.030065927654504776,0.2152075802830069
1.0,1.35,2000,13,13.729775428771973,False,0.030065927654504776,0.2063992173770277
1.0,1.35,2000,14,0.8514537215232849,False,0.030065927654504776,0.01279987299623897
1.0,1.35,2000,15,0.2779613137245178,False,0.030065927654504776,0.004178582374596229
1.0,1.35,2000,16,14.870595932006836,False,0.030065927654504776,0.22354913073554528
1.0,1.35,2000,17,15.016057968139648,False,0.030065927654504776,0.22573585626296833
1.0,1.35,2000,18,15.13400936126709,False,0.030065927654504776,0.22750901528922718
1.0,1.35,2000,19,11.3211030960083,False,0.030065927654504776,0.1701897333268878
1.0,1.35,8000,0,59.390567779541016,True,0.030065927654504776,0.8928162571098213
1.0,1.35,8000,1,57.6268310546875,True,0.030065927654504776,0.8663020667243018
1.0,1.35,8000,2,59.810115814208984,True,0.030065927654504776,0.8991233075387797
1.0,1.35,8000,3,56.02090072631836,True,0.030065927654504776,0.8421601741888409
1.0,1.35,8000,4,1.2690856456756592,False,0.030065927654504776,0.019078118605127425
1.0,1.35,8000,5,0.36549049615859985,False,0.030065927654504776,0.0054944054079567595
1.0,1.35,8000,6,60.59928512573242,True,0.030065927654504776,0.9109868612524892
1.0,1.35,8000,7,0.7592785954475403,False,0.030065927654504776,0.011414207660169873
1.0,1.35,8000,8,59.893741607666016,True,0.030065927654504776,0.9003804510668445
1.0,1.35,8000,9,57.10670852661133,True,0.030065927654504776,0.8584830835739936
1.0,1.35,8000,10,58.38562774658203,True,0.030065927654504776,0.877709029945791
1.0,1.35,8000,11,60.08815383911133,True,0.030065927654504776,0.9033030431097373
1.0,1.35,8000,12,58.61289978027344,True,0.030065927654504776,0.88112560220722
1.0,1.35,8000,13,57.46380615234375,True,0.030065927654504776,0.8638513192644268
1.0,1.35,8000,14,0.8458322286605835,False,0.030065927654504776,0.012715365297378822
1.0,1.35,8000,15,43.012840270996094,True,0.030065927654504776,0.6466104719012691
1.0,1.35,8000,16,59.002418518066406,True,0.030065927654504776,0.8869812233024987
1.0,1.35,8000,17,59.095333099365234,True,0.030065927654504776,0.8883780048421883
1.0,1.35,8000,18,59.6090202331543,True,0.030065927654504776,0.8961002449429643
1.0,1.35,8000,19,53.65926742553711,True,0.030065927654504776,0.8066578262049617
1.0,1.35,32000,0,242.5311279296875,True,0.030065927654504776,3.6459616731497135
1.0,1.35,32000,1,239.6651153564453,True,0.030065927654504776,3.602877009807713
1.0,1.35,32000,2,241.3612823486328,True,0.030065927654504776,3.6283754268462474
1.0,1.35,32000,3,236.2890625,True,0.030065927654504776,3.5521249293378787
1.0,1.35,32000,4,160.39686584472656,True,0.030065927654504776,2.4112402822484285
1.0,1.35,32000,5,0.3297387659549713,False,0.030065927654504776,0.004956950941043925
1.0,1.35,32000,6,241.70989990234375,True,0.030065927654504776,3.633616181920729
1.0,1.35,32000,7,0.6058409810066223,False,0.030065927654504776,0.009107585552539654
1.0,1.35,32000,8,240.65834045410156,True,0.030065927654504776,3.617808126773099
1.0,1.35,32000,9,237.7326202392578,True,0.030065927654504776,3.5738258806146916
1.0,1.35,32000,10,238.7292022705078,True,0.030065927654504776,3.5888074622413626
1.0,1.35,32000,11,241.31600952148438,True,0.030065927654504776,3.6276948420733675
1.0,1.35,32000,12,240.89797973632812,True,0.030065927654504776,3.6214106154343995
1.0,1.35,32000,13,240.31451416015625,True,0.030065927654504776,3.6126393985333607
1.0,1.35,32000,14,0.6952665448188782,False,0.030065927654504776,0.010451916818560947
1.0,1.35,32000,15,223.9095916748047,True,0.030065927654504776,3.3660247922221913
1.0,1.35,32000,16,240.85891723632812,True,0.030065927654504776,3.6208233902848974
1.0,1.35,32000,17,240.08810424804688,True,0.030065927654504776,3.609235786514489
1.0,1.35,32000,18,242.4662628173828,True,0.030065927654504776,3.6449865582627865
1.0,1.35,32000,19,234.61013793945312,True,0.030065927654504776,3.526885717150492
1.0,1.55,2000,0,1.8480772972106934,False,0.06202775239944458,0.05731604050320982
1.0,1.55,2000,1,13.87341594696045,True,0.06202775239944458,0.43026840464628435
1.0,1.55,2000,2,15.265514373779297,True,0.06202775239944458,0.47344277291347225
1.0,1.55,2000,3,13.313779830932617,True,0.06202775239944458,0.41291191942690375
1.0,1.55,2000,4,1.317542314529419,False,0.06202775239944458,0.040862094230710966
1.0,1.55,2000,5,0.3778870701789856,False,0.06202775239944458,0.011719742812006828
1.0,1.55,2000,6,15.683475494384766,True,0.06202775239944458,0.48640536736422746
1.0,1.55,2000,7,0.46923452615737915,False,0.06202775239944458,0.014552781502880308
1.0,1.55,2000,8,15.401527404785156,True,0.06202775239944458,0.47766106421863697
1.0,1.55,2000,9,13.69676685333252,True,0.06202775239944458,0.4247898315257146
1.0,1.55,2000,10,14.630178451538086,True,0.06202775239944458,0.45373854327584695
1.0,1.55,2000,11,15.482769012451172,True,0.06202775239944458,0.4801806813810572
1.0,1.55,2000,12,14.477633476257324,True,0.06202775239944458,0.4490075322975997
1.0,1.55,2000,13,14.270078659057617,True,0.06202775239944458,0.442570452892312
1.0,1.55,2000,14,0.9322717785835266,False,0.06202775239944458,0.028913361525484405
1.0,1.55,2000,15,0.29013511538505554,False,0.06202775239944458,0.008998214549744254
1.0,1.55,2000,16,14.82807445526123,True,0.06202775239944458,0.45987606543573634
1.0,1.55,2000,17,14.950559616088867,True,0.06202775239944458,0.46367480504994774
1.0,1.55,2000,18,14.940849304199219,True,0.06202775239944458,0.4633736506391415
1.0,1.55,2000,19,12.489517211914062,True,0.06202775239944458,0.38734834060460344
1.0,1.55,8000,0,1.8553106784820557,False,0.06202775239944458,0.05754037569446524
1.0,1.55,8000,1,47.12106704711914,True,0.06202775239944458,1.4614069397981666
1.0,1.55,8000,2,49.05405807495117,True,0.06202775239944458,1.5213564842305232
1.0,1.55,8000,3,46.047523498535156,True,0.06202775239944458,1.4281121930873724
1.0,1.55,8000,4,1.3030503988265991,False,0.06202775239944458,0.0404126437512069
1.0,1.55,8000,5,0.377887487411499,False,0.06202775239944458,0.011719755752004346
1.0,1.55,8000,6,49.32721710205078,True,0.06202775239944458,1.529828204479827
1.0,1.55,8000,7,0.545112669467926,False,0.06202775239944458,0.016906056845778394
1.0,1.55,8000,8,48.660247802734375,True,0.06202775239944458,1.5091429012018125
1.0,1.55,8000,9,46.742557525634766,True,0.06202775239944458,1.449667892358434
1.0,1.55,8000,10,47.85777282714844,True,0.06202775239944458,1.484255041655615
1.0,1.55,8000,11,49.13072967529297,True,0.06202775239944458,1.5237343677515582
1.0,1.55,8000,12,48.15785217285156,True,0.06202775239944458,1.4935616653333454
1.0,1.55,8000,13,47.79062271118164,True,0.06202775239944458,1.4821724562722238
1.0,1.55,8000,14,0.9261633157730103,False,0.06202775239944458,0.028723914416108443
1.0,1.55,8000,15,41.143348693847656,True,0.06202775239944458,1.276014722832997
1.0,1.55,8000,16,48.182861328125,True,0.06202775239944458,1.4943372961788555
1.0,1.55,8000,17,48.16545104980469,True,0.06202775239944458,1.4937973359624266
1.0,1.55,8000,18,48.798683166503906,True,0.06202775239944458,1.5134363184354243
1.0,1.55,8000,19,45.477149963378906,True,0.06202775239944458,1.4104226988804385
1.0,1.55,32000,0,1.5139673948287964,False,0.06202775239944458,0.04695399735363637
1.0,1.55,32000,1,191.967041015625,True,0.06202775239944458,5.953642044485605
1.0,1.55,32000,2,191.81216430664062,True,0.06202775239944458,5.948838717406943
1.0,1.55,32000,3,189.85348510742188,True,0.06202775239944458,5.8880924832074015
1.0,1.55,32000,4,1.3277440071105957,False,0.06202775239944458,0.04117848826145121
1.0,1.55,32000,5,0.32730332016944885,False,0.06202775239944458,0.010150944651493354
1.0,1.55,32000,6,192.42984008789062,True,0.06202775239944458,5.967995237618197
1.0,1.55,32000,7,0.35089725255966187,False,0.06202775239944458,0.010882683949708039
1.0,1.55,32000,8,191.2852325439453,True,0.06202775239944458,5.932496520953009
1.0,1.55,32000,9,189.20970153808594,True,0.06202775239944458,5.868126259288601
1.0,1.55,32000,10,189.7764434814453,True,0.06202775239944458,5.885703123757139
1.0,1.55,32000,11,192.45887756347656,True,0.06202775239944458,5.968895802291172
1.0,1.55,32000,12,193.6545867919922,True,0.06202775239944458,6.005979380275221
1.0,1.55,32000,13,193.54563903808594,True,0.06202775239944458,6.002600488123335
1.0,1.55,32000,14,0.7232742309570312,False,0.06202775239944458,0.022431537457350714
1.0,1.55,32000,15,185.65164184570312,True,0.06202775239944458,5.757777036477819
1.0,1.55,32000,16,192.83633422851562,True,0.06202775239944458,5.9806021965714535
1.0,1.55,32000,17,191.3831329345703,True,0.06202775239944458,5.935532791547757
1.0,1.55,32000,18,193.00950622558594,True,0.06202775239944458,5.985972931449851
1.0,1.55,32000,19,187.43768310546875,True,0.06202775239944458,5.813169098995786
1.0,1.8,2000,0,12.573041915893555,True,0.13489587604999542,0.848025751928887
1.0,1.8,2000,1,12.789501190185547,True,0.13489587604999542,0.8626254836462692
1.0,1.8,2000,2,14.057854652404785,True,0.13489587604999542,0.9481733093598237
1.0,1.8,2000,3,12.464295387268066,True,0.13489587604999542,0.8406910228057214
1.0,1.8,2000,4,1.245794415473938,False,0.13489587604999542,0.08402626452677442
1.0,1.8,2000,5,0.38988620042800903,False,0.13489587604999542,0.02629702028327019
1.0,1.8,2000,6,14.316904067993164,True,0.13489587604999542,0.9656456582878405
1.0,1.8,2000,7,0.18977756798267365,False,0.13489587604999542,0.012800105643830162
1.0,1.8,2000,8,14.043320655822754,True,0.13489587604999542,0.9471930212591033
1.0,1.8,2000,9,12.690402030944824,True,0.13489587604999542,0.8559414496954716
1.0,1.8,2000,10,13.60669231414795,True,0.13489587604999542,0.9177433399298636
1.0,1.8,2000,11,14.199344635009766,True,0.13489587604999542,0.9577165169377224
1.0,1.8,2000,12,13.385274887084961,True,0.13489587604999542,0.9028091910316647
1.0,1.8,2000,13,13.391724586486816,True,0.13489587604999542,0.9032442099572009
1.0,1.8,2000,14,0.972324788570404,False,0.13489587604999542,0.06558130207966562
1.0,1.8,2000,15,0.3134886622428894,False,0.13489587604999542,0.021144163862497845
1.0,1.8,2000,16,13.617182731628418,True,0.13489587604999542,0.9184508969579426
1.0,1.8,2000,17,13.628125190734863,True,0.13489587604999542,0.9191889432615952
1.0,1.8,2000,18,13.66061782836914,True,0.13489587604999542,0.9213805046710206
1.0,1.8,2000,19,12.137100219726562,True,0.13489587604999542,0.8186223834233033
1.0,1.8,8000,0,39.29310989379883,True,0.13489587604999542,2.6502392409263678
1.0,1.8,8000,1,36.329017639160156,True,0.13489587604999542,2.450317330235123
1.0,1.8,8000,2,38.007965087890625,True,0.13489587604999542,2.5635588737043236
1.0,1.8,8000,3,35.4400520324707,True,0.13489587604999542,2.390358433088778
1.0,1.8,8000,4,1.232729434967041,False,0.13489587604999542,0.08314505853124743
1.0,1.8,8000,5,0.3897950053215027,False,0.13489587604999542,0.026290869361378366
1.0,1.8,8000,6,38.02269744873047,True,0.13489587604999542,2.5645525410652112
1.0,1.8,8000,7,0.19722424447536469,False,0.13489587604999542,0.013302368618401395
1.0,1.8,8000,8,37.44746780395508,True,0.13489587604999542,2.5257544876342592
1.0,1.8,8000,9,35.954185485839844,True,0.13489587604999542,2.425035674388198
1.0,1.8,8000,10,36.96931838989258,True,0.13489587604999542,2.493504295587883
1.0,1.8,8000,11,37.922950744628906,True,0.13489587604999542,2.5578248315487713
1.0,1.8,8000,12,37.24437713623047,True,0.13489587604999542,2.5120564408641144
1.0,1.8,8000,13,37.325748443603516,True,0.13489587604999542,2.5175447677608247
1.0,1.8,8000,14,0.9704790711402893,False,0.13489587604999542,0.06545681224482758
1.0,1.8,8000,15,34.25413131713867,True,0.13489587604999542,2.3103705261785024
1.0,1.8,8000,16,37.22124481201172,True,0.13489587604999542,2.510496213293834
1.0,1.8,8000,17,37.05446243286133,True,0.13489587604999542,2.4992470857212368
1.0,1.8,8000,18,37.79921340942383,True,0.13489587604999542,2.549479003432481
1.0,1.8,8000,19,35.630062103271484,True,0.13489587604999542,2.4031742205682747
1.0,1.8,32000,0,147.73768615722656,True,0.13489587604999542,9.96460229988918
1.0,1.8,32000,1,143.7678680419922,True,0.13489587604999542,9.696846253682338
1.0,1.8,32000,2,142.52474975585938,True,0.13489587604999542,9.61300048856151
1.0,1.8,32000,3,143.1428985595703,True,0.13489587604999542,9.654693350764433
1.0,1.8,32000,4,53.551509857177734,True,0.13489587604999542,3.611938917991978
1.0,1.8,32000,5,0.3105880320072174,False,0.13489587604999542,0.020948522334128805
1.0,1.8,32000,6,143.94630432128906,True,0.13489587604999542,9.708881412789765
1.0,1.8,32000,7,0.15815287828445435,False,0.13489587604999542,0.010667085533004883
1.0,1.8,32000,8,142.36448669433594,True,0.13489587604999542,9.602191075520182
1.0,1.8,32000,9,140.89186096191406,True,0.13489587604999542,9.502865506385774
1.0,1.8,32000,10,141.41929626464844,True,0.13489587604999542,9.538439929996798
1.0,1.8,32000,11,144.15846252441406,True,0.13489587604999542,9.723191046125635
1.0,1.8,32000,12,145.8440704345703,True,0.13489587604999542,9.8368818239843
1.0,1.8,32000,13,145.81800842285156,True,0.13489587604999542,9.835123995033086
1.0,1.8,32000,14,0.6911711096763611,False,0.13489587604999542,0.0466180661701201
1.0,1.8,32000,15,142.77584838867188,True,0.13489587604999542,9.62993657358561
1.0,1.8,32000,16,144.56851196289062,True,0.13489587604999542,9.750848035239187
1.0,1.8,32000,17,143.18336486816406,True,0.13489587604999542,9.657422719838564
1.0,1.8,32000,18,143.46095275878906,True,0.13489587604999542,9.676145450681929
1.0,1.8,32000,19,139.7654266357422,True,0.13489587604999542,9.426889833764903
1.0,2.1,2000,0,1.488659381866455,False,0.20939722657203674,0.15586057293663913
1.0,2.1,2000,1,11.237730026245117,True,0.20939722657203674,1.1765747502305146
1.0,2.1,2000,2,12.428449630737305,True,0.20939722657203674,1.301241441633323
1.0,2.1,2000,3,11.013137817382812,True,0.20939722657203674,1.1530602574077875
1.0,2.1,2000,4,1.1244844198226929,False,0.20939722657203674,0.11773195941716885
1.0,2.1,2000,5,0.3944246470928192,False,0.20939722657203674,0.04129571359644535
1.0,2.1,2000,6,12.619647026062012,True,0.20939722657203674,1.3212595437877184
1.0,2.1,2000,7,0.12514330446720123,False,0.20939722657203674,0.013102330439745957
1.0,2.1,2000,8,12.236101150512695,True,0.20939722657203674,1.2811028224861332
1.0,2.1,2000,9,11.178121566772461,True,0.20939722657203674,1.1703338271836117
1.0,2.1,2000,10,12.06136417388916,True,0.20939722657203674,1.2628081033438576
1.0,2.1,2000,11,12.512405395507812,True,0.20939722657203674,1.3100314937821622
1.0,2.1,2000,12,11.814749717712402,True,0.20939722657203674,1.2369879117658655
1.0,2.1,2000,13,11.916444778442383,True,0.20939722657203674,1.247635243602332
1.0,2.1,2000,14,0.8104673624038696,False,0.20939722657203674,0.08485480895726205
1.0,2.1,2000,15,6.80866813659668,True,0.20939722657203674,0.7128581122263711
