dataset,activation,monotonic,depth,width,seed,final_eval_accuracy,passed,perfect_eval,at_chance,layer,layer_width,linking_raw,linking_rounded,linking_residual,min_distance,defined,artifact_regime,projected,reportable,regime,projection_convention
linked_tori,gelu,False,12,3,2,1.0,True,True,False,11,3,3.220273296007127e-13,0.0,3.220273296007127e-13,2.099866062492773,True,False,False,True,exact (d=3),
linked_tori,gelu,False,12,3,2,1.0,True,True,False,12,3,-3.068822333796478e-14,0.0,3.068822333796478e-14,5.525162896544885,True,False,False,True,exact (d=3),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,1,3,,,,0.0019704627054060748,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,2,3,,,,0.0007930435083386562,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,3,3,,,,0.00023578854457420096,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,4,3,,,,0.00025196534798140464,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,5,3,,,,0.00023238445408357183,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,6,3,,,,0.00010926483195139078,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,7,3,,,,5.667745837157185e-05,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,8,3,,,,9.864052220758232e-05,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,9,3,,,,0.00015544640562513735,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,10,3,,,,0.00015864820590585015,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,11,3,,,,0.00026178814764535557,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,3,0.967,False,False,False,12,3,,,,0.0005267262981530674,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,1,3,,,,0.01615374176276968,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,2,3,,,,0.003643873438857698,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,3,3,,,,0.0012847990735307046,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,4,3,,,,0.0004099945109634924,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,5,3,,,,0.0005764829473276558,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,6,3,,,,0.0007369097593290832,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,7,3,,,,0.0019127544609020795,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,8,3,,,,0.002919046418873787,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,9,3,,,,0.003549559970642763,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,10,3,,,,0.0013032323197644591,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,11,3,,,,0.0007684650405386581,True,True,False,False,artifact (too close),
linked_tori,gelu,False,12,3,4,0.9545,False,False,False,12,3,,,,0.0011084309926362094,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,0,0.9665,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,leaky_relu,True,3,3,0,0.9665,False,False,False,1,3,,,,0.008364603105137852,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,0,0.9665,False,False,False,2,3,,,,0.007684222980058319,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,0,0.9665,False,False,False,3,3,,,,0.0009000091999801252,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,1,0.9555,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,leaky_relu,True,3,3,1,0.9555,False,False,False,1,3,,,,0.017092076937543676,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,1,0.9555,False,False,False,2,3,,,,0.0002955405584730029,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,1,0.9555,False,False,False,3,3,,,,1.1491616607434912e-05,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,2,0.9695,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,leaky_relu,True,3,3,2,0.9695,False,False,False,1,3,,,,0.008654071270139563,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,2,0.9695,False,False,False,2,3,,,,0.01791401517912002,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,2,0.9695,False,False,False,3,3,,,,8.471796319981011e-05,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,3,0.9635,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,leaky_relu,True,3,3,3,0.9635,False,False,False,1,3,,,,0.0009897065810047362,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,3,0.9635,False,False,False,2,3,,,,0.0038088347557841034,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,3,0.9635,False,False,False,3,3,,,,0.0025111885788183528,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,4,0.956,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,leaky_relu,True,3,3,4,0.956,False,False,False,1,3,,,,0.012433647615080813,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,4,0.956,False,False,False,2,3,,,,0.008524105999071134,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,3,3,4,0.956,False,False,False,3,3,,,,0.00884443727892517,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,0,0.958,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,leaky_relu,True,5,3,0,0.958,False,False,False,1,3,,,,0.002349639969924857,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,0,0.958,False,False,False,2,3,,,,0.0009395014347220095,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,0,0.958,False,False,False,3,3,,,,0.0013759328200176816,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,0,0.958,False,False,False,4,3,,,,0.004181865152679673,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,0,0.958,False,False,False,5,3,,,,0.00015875157193048954,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,1,0.959,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,leaky_relu,True,5,3,1,0.959,False,False,False,1,3,,,,0.012920439604221382,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,1,0.959,False,False,False,2,3,,,,0.01626585237809321,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,1,0.959,False,False,False,3,3,,,,0.004332135997006562,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,1,0.959,False,False,False,4,3,,,,0.0030268238564298364,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,1,0.959,False,False,False,5,3,,,,0.005082325230092384,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,2,0.9685,False,False,False,0,3,-1.000025100237454,-1.0,2.510023745405654e-05,0.9999999999999998,True,False,False,True,exact (d=3),
linked_tori,leaky_relu,True,5,3,2,0.9685,False,False,False,1,3,,,,0.006328584797172322,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,2,0.9685,False,False,False,2,3,,,,0.011788317493609772,True,True,False,False,artifact (too close),
linked_tori,leaky_relu,True,5,3,2,0.9685,False,False,False,3,3,,,,0.0004336092397177451,True,True,False,False,artifact (too close),
