a,budget,seed,final_solved,cross_step,w2_abs,R_cert
1.6,8000,30,True,957,2.396544798102252,0.2688446376525926
1.6,8000,31,True,724,2.365945632260849,0.26541202013606724
1.6,8000,32,True,1087,2.4448543891553727,0.2742640124592333
1.6,8000,33,True,1228,2.3665546335297005,0.26548033795995435
1.6,8000,34,True,892,2.0509010834637658,0.2300702908127322
1.6,8000,35,True,1446,2.295224347729921,0.25747849929009803
1.6,8000,36,True,1032,2.6300862677108388,0.29504334331563425
1.6,8000,37,True,2308,2.1579528426451025,0.24207936797664303
1.6,8000,38,True,612,2.5404186726468625,0.28498442343930086
1.6,8000,39,True,730,2.2993500851399347,0.25794132492971183
1.6,16000,0,True,2730,2.1160394262685114,0.23737751669163062
1.6,16000,1,True,940,2.256809321888464,0.25316909780887403
1.6,16000,2,True,653,2.153885841539987,0.24162313138164873
1.6,16000,3,True,1166,2.496218625512222,0.2800260576847572
1.6,16000,5,True,871,2.2822694566738235,0.2560252183021677
1.6,16000,6,True,4108,2.096742584828025,0.2352127950686444
1.6,16000,7,True,634,2.2142626845508335,0.24839621173245716
1.6,16000,9,True,995,2.5075196504235215,0.2812938078014198
1.6,16000,10,True,704,2.299458612791227,0.25795349957260194
1.6,16000,11,True,2717,2.3264355834185166,0.26097977886393897
1.6,16000,12,True,653,2.1074479540592086,0.23641372447091297
1.6,16000,13,True,2773,2.4457688425199033,0.27436659593008356
1.6,16000,14,True,2555,2.105844819936818,0.236233884723046
1.6,16000,15,True,1589,2.1915590475552187,0.2458493154397964
1.6,16000,16,True,4256,2.2023515192910788,0.2470600160098424
1.6,16000,18,True,925,2.3240497609818735,0.2607121370618785
1.6,16000,19,True,758,2.1612661671841256,0.24245105705828443
1.6,16000,20,True,1311,2.424100845244521,0.2719358778059031
1.6,16000,21,True,7883,2.3903172272399553,0.26814602812388455
1.6,16000,22,True,1474,2.2040596996447617,0.24725163985455198
1.6,16000,23,True,1607,2.4009281763848827,0.2693363654713345
1.6,16000,24,True,1652,2.426670204366677,0.2722241087718931
1.6,16000,25,True,2231,2.5212571505018775,0.2828348819485597
1.6,16000,26,True,2723,2.387190161496127,0.2677952335727119
1.6,16000,27,True,1178,2.281518507027089,0.25594097669490395
1.6,16000,28,True,1257,2.4908798499142466,0.27942715329862483
1.6,16000,29,True,6189,2.264612843620448,0.2540444976654136
1.6,16000,30,True,957,2.396544798102252,0.2688446376525926
1.6,16000,31,True,724,2.365945632260849,0.26541202013606724
1.6,16000,32,True,1087,2.4448543891553727,0.2742640124592333
1.6,16000,33,True,1228,2.3665546335297005,0.26548033795995435
1.6,16000,34,True,892,2.0509010834637658,0.2300702908127322
1.6,16000,35,True,1446,2.295224347729921,0.25747849929009803
1.6,16000,36,True,1032,2.6300862677108388,0.29504334331563425
1.6,16000,37,True,2308,2.1579528426451025,0.24207936797664303
1.6,16000,38,True,612,2.5404186726468625,0.28498442343930086
1.6,16000,39,True,730,2.2993500851399347,0.25794132492971183
1.6,32000,0,True,2730,2.1160394262685114,0.23737751669163062
1.6,32000,1,True,940,2.256809321888464,0.25316909780887403
1.6,32000,2,True,653,2.153885841539987,0.24162313138164873
1.6,32000,3,True,1166,2.496218625512222,0.2800260576847572
1.6,32000,4,True,27650,1.9491552203692697,0.21865642960807175
1.6,32000,5,True,871,2.2822694566738235,0.2560252183021677
1.6,32000,6,True,4108,2.096742584828025,0.2352127950686444
1.6,32000,7,True,634,2.2142626845508335,0.24839621173245716
1.6,32000,9,True,995,2.5075196504235215,0.2812938078014198
1.6,32000,10,True,704,2.299458612791227,0.25795349957260194
1.6,32000,11,True,2717,2.3264355834185166,0.26097977886393897
1.6,32000,12,True,653,2.1074479540592086,0.23641372447091297
1.6,32000,13,True,2773,2.4457688425199033,0.27436659593008356
1.6,32000,14,True,2555,2.105844819936818,0.236233884723046
1.6,32000,15,True,1589,2.1915590475552187,0.2458493154397964
1.6,32000,16,True,4256,2.2023515192910788,0.2470600160098424
1.6,32000,18,True,925,2.3240497609818735,0.2607121370618785
1.6,32000,19,True,758,2.1612661671841256,0.24245105705828443
1.6,32000,20,True,1311,2.424100845244521,0.2719358778059031
1.6,32000,21,True,7883,2.3903172272399553,0.26814602812388455
1.6,32000,22,True,1474,2.2040596996447617,0.24725163985455198
1.6,32000,23,True,1607,2.4009281763848827,0.2693363654713345
1.6,32000,24,True,1652,2.426670204366677,0.2722241087718931
1.6,32000,25,True,2231,2.5212571505018775,0.2828348819485597
1.6,32000,26,True,2723,2.387190161496127,0.2677952335727119
1.6,32000,27,True,1178,2.281518507027089,0.25594097669490395
1.6,32000,28,True,1257,2.4908798499142466,0.27942715329862483
1.6,32000,29,True,6189,2.264612843620448,0.2540444976654136
1.6,32000,30,True,957,2.396544798102252,0.2688446376525926
1.6,32000,31,True,724,2.365945632260849,0.26541202013606724
1.6,32000,32,True,1087,2.4448543891553727,0.2742640124592333
1.6,32000,33,True,1228,2.3665546335297005,0.26548033795995435
1.6,32000,34,True,892,2.0509010834637658,0.2300702908127322
1.6,32000,35,True,1446,2.295224347729921,0.25747849929009803
1.6,32000,36,True,1032,2.6300862677108388,0.29504334331563425
1.6,32000,37,True,2308,2.1579528426451025,0.24207936797664303
1.6,32000,38,True,612,2.5404186726468625,0.28498442343930086
1.6,32000,39,True,730,2.2993500851399347,0.25794132492971183
