arm,seed,data_seed,eval_errors,dense_errors,separated,init_spec_product,final_spec_product,final_norms
scaled_up,1110,110,79,,False,2635.659897108537,79725.12177043287,"[3.9798, 3.6165, 6.3651, 9.2089, 11.7949, 8.0121]"
scaled_up,1111,111,80,,False,2635.660335025108,8664.894144771823,"[1.5631, 4.0655, 3.5866, 4.9975, 12.0796, 6.2975]"
scaled_up,1112,112,1,,False,2635.659062686582,10806.616913018926,"[2.2997, 4.0982, 3.9209, 6.1628, 9.6746, 4.9049]"
scaled_up,1113,113,69,,False,2635.660406999916,63604.702040602606,"[2.1508, 5.3183, 5.8735, 9.2143, 15.9181, 6.4544]"
scaled_up,1114,114,70,,False,2635.659155275561,10990.459169608295,"[2.8138, 3.5641, 4.4376, 4.7219, 5.7997, 9.0178]"
scaled_up,1115,115,64,,False,2635.6587780118457,3337.0967948377897,"[2.4855, 3.7734, 4.4112, 4.0699, 4.5474, 4.3583]"
scaled_up,1116,116,0,39.0,False,2635.6595457931735,12877.906310095204,"[2.5835, 5.5418, 5.8681, 5.7125, 6.8768, 3.9019]"
scaled_up,1117,117,0,4.0,False,2635.661325088846,9098.61679863554,"[1.921, 4.2036, 9.7442, 4.477, 4.9179, 5.2519]"
scaled_up,1118,118,5,,False,2635.6594345232606,61447.72102709387,"[2.305, 4.7786, 6.1957, 8.3707, 11.8186, 9.1015]"
scaled_up,1119,119,0,0.0,True,2635.6606313574425,5565.711954457648,"[1.4984, 3.7761, 3.6419, 6.6524, 7.1529, 5.6762]"
scaled_up,1120,120,7,,False,2635.6601284104113,13490.423124868692,"[4.2937, 3.9588, 4.4892, 4.1478, 7.2283, 5.8966]"
scaled_up,1121,121,57,,False,2635.659436387347,28356.595039343683,"[3.7588, 4.4093, 4.1939, 6.3501, 6.4687, 9.9315]"
scaled_up,1122,122,65,,False,2635.661898679171,36246.3619682361,"[3.5525, 3.4014, 6.3738, 7.7024, 8.4482, 7.2326]"
scaled_up,1123,123,83,,False,2635.659673845036,5627.969546885264,"[2.5041, 4.1493, 3.7248, 5.1228, 5.414, 5.2432]"
scaled_up,1124,124,57,,False,2635.6594879890094,232206.64746071334,"[2.6762, 5.0554, 5.227, 13.4046, 15.5693, 15.7335]"
scaled_up,1125,125,1,,False,2635.659972378678,22073.970389061236,"[2.5386, 5.8081, 5.4002, 6.2594, 6.5385, 6.7737]"
