type,dmu,var,c,G
single_unit,2.3566009380668445,6.023955063665799,1.7913244225812675,-3.4533039189831203
single_unit,2.356600938066843,6.023955063665801,1.7913244225812686,-3.4533039189831225
pair_c_nonzero,2.3566009380668436,6.023955054168528,-1.791324419934623,-3.45330390706495
pair_c_nonzero,2.356600938066845,6.023955061487682,1.7913244223249059,-3.453303917191035
single_unit,2.3566009380668445,6.0239550627817735,1.7913244248641182,-3.4533039246633916
single_unit,2.356600938066844,6.023955063665817,1.7913244225812708,-3.453303918983137
pair_c_nonzero,2.356600938066845,6.023955079817896,1.7913244250933285,-3.4533039339127223
single_unit,2.3566009380668422,6.023955063665728,1.7913244225812612,-3.453303918983069
single_unit,2.356600938066845,6.023955063439806,-1.7913244225719687,-3.4533039188436208
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.453303918983134
pair_c_nonzero,2.3566009380668445,6.023955064356524,-1.7913244225385427,-3.4533039192184884
single_unit,2.3566009380668445,6.023955063508321,1.7913244225538287,-3.453303918829651
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.453303918983134
pair_c_nonzero,2.356600938066844,6.0239550639338795,-1.7913244226789309,-3.4533039193811668
single_unit,2.356600938066845,6.023955063607264,1.791324422559194,-3.453303918894198
pair_c_nonzero,2.356600938066844,6.023955063455851,-1.791324422573564,-3.453303918856037
pair_c_nonzero,2.356600938066845,6.023955062462291,1.7913244224521605,-3.453303918026587
pair_c_nonzero,2.3566009380668445,6.023955065867204,-1.7913244229679968,-3.4533039211369805
single_unit,2.356600938066845,6.023955063670343,1.791324422582333,-3.4533039189882837
pair_c_nonzero,2.3566009380668445,6.023955063608011,-1.7913244226319132,-3.453303919089792
pair_c_nonzero,2.356600938066844,6.023955063961705,-1.7913244226305962,-3.453303919265507
pair_c_nonzero,2.356600938066845,6.023955053996629,1.7913244192380795,-3.4533039051079557
pair_c_nonzero,2.356600938066846,6.023955064855739,-1.7913244226300686,-3.453303919717194
pair_c_nonzero,2.3566009380668445,6.023955077353945,-1.7913244262531054,-3.4533039357773943
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.453303918983134
single_unit,2.3566009380668436,6.023955063665811,1.7913244225812703,-3.4533039189831345
pair_c_nonzero,2.356600938066845,6.023955063640102,1.7913244225821097,-3.4533039189723587
pair_c_nonzero,2.356600938066846,6.023955050297619,-1.7913244219347157,-3.4533039104723757
pair_c_nonzero,2.356600938066845,6.023955041924392,1.7913244189116726,-3.4533038981134236
single_unit,2.3566009380668453,6.023955063597291,-1.7913244225677152,-3.453303918912019
pair_c_nonzero,2.3566009380668436,6.023955062410949,-1.7913244205906236,-3.453303913003285
pair_c_nonzero,2.3566009380668445,6.023955063672754,1.791324422582634,-3.453303918990313
single_unit,2.3566009380668436,6.023955063665564,-1.7913244225812048,-3.453303918982833
single_unit,2.3566009380668436,6.02395506366581,1.7913244225812706,-3.453303918983135
pair_c_nonzero,2.3566009380668445,6.023955063100772,-1.7913244225147777,-3.4533039185182695
pair_c_nonzero,2.356600938066845,6.02395506007964,1.79132442203079,-3.4533039156878775
pair_c_nonzero,2.356600938066847,6.0239550637977946,1.7913244225988842,-3.453303919097312
single_unit,2.3566009380668445,6.023955063665775,-1.791324422581268,-3.4533039189831105
single_unit,2.356600938066845,6.023955066447911,1.7913244226970573,-3.4533039207039486
single_unit,2.356600938066844,6.023955063665565,1.7913244225811624,-3.4533039189827206
pair_c_nonzero,2.356600938066844,6.023955064029744,1.7913244226201142,-3.4533039192718524
single_unit,2.356600938066844,6.023955063665811,1.7913244225812703,-3.4533039189831336
pair_c_nonzero,2.356600938066844,6.023955063786735,-1.7913244225826344,-3.453303919048082
pair_c_nonzero,2.3566009380668445,6.023955063576197,-1.7913244225820681,-3.4533039189398567
pair_c_nonzero,2.356600938066846,6.023955066213957,-1.7913244227634588,-3.4533039207636334
single_unit,2.356600938066844,6.023955063665817,1.7913244225812708,-3.4533039189831385
pair_c_nonzero,2.356600938066845,6.02395505078619,1.7913244207097192,-3.453303907431488
single_unit,2.3566009380668436,6.023955063665808,-1.7913244225812714,-3.453303918983135
pair_c_nonzero,2.356600938066845,6.023955066137029,1.791324423110066,-3.453303921655115
pair_c_nonzero,2.356600938066845,6.023955068705849,1.7913244255387764,-3.453303929476869
single_unit,2.356600938066845,6.023955063688822,-1.7913244225934803,-3.453303919027573
single_unit,2.356600938066843,6.023955063666714,1.791324422581441,-3.4533039189840506
pair_c_nonzero,2.3566009380668445,6.023955062802306,1.7913244225259153,-3.453303918396904
pair_c_nonzero,2.356600938066844,6.023955063718109,-1.7913244225903,-3.4533039190338797
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.453303918983134
pair_c_nonzero,2.356600938066845,6.023955065759295,1.7913244236115486,-3.453303922809903
pair_c_nonzero,2.3566009380668445,6.023955074901085,-1.7913244247649076,-3.453303930539209
single_unit,2.3566009380668436,6.02395506366581,-1.7913244225812701,-3.4533039189831323
single_unit,2.356600938066845,6.02395506378225,-1.79132442261905,-3.4533039191435635
single_unit,2.356600938066844,6.0239550640398845,-1.791324422690922,-3.4533039194670754
single_unit,2.3566009380668436,6.023955063665811,1.7913244225812703,-3.4533039189831345
single_unit,2.356600938066844,6.023955063664886,-1.7913244225811369,-3.453303918982307
pair_c_nonzero,2.3566009380668445,6.023955062212183,-1.7913244222422924,-3.453303917336439
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.4533039189831336
single_unit,2.3566009380668436,6.023955063665817,-1.791324422581272,-3.4533039189831403
pair_c_nonzero,2.3566009380668445,6.023955062287098,-1.7913244224153095,-3.4533039178388725
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.4533039189831336
single_unit,2.3566009380668436,6.023955063665815,-1.7913244225812706,-3.4533039189831367
single_unit,2.3566009380668445,6.023955063667197,1.7913244225816987,-3.453303918984986
pair_c_nonzero,2.356600938066845,6.02395505357141,1.7913244206873413,-3.4533039087829818
pair_c_nonzero,2.356600938066845,6.0239550662660415,1.791324422915169,-3.453303921197295
single_unit,2.3566009380668436,6.023955063665637,1.7913244225812444,-3.4533039189829755
pair_c_nonzero,2.3566009380668445,6.023955063536646,-1.791324422551914,-3.4533039188388654
single_unit,2.3566009380668436,6.023955063665812,1.7913244225812708,-3.4533039189831354
pair_c_nonzero,2.356600938066861,6.0239550673160185,1.7913244234331382,-3.453303923119911
single_unit,2.356600938066844,6.023955063663979,-1.791324422581023,-3.4533039189815424
single_unit,2.3566009380668436,6.023955063665142,-1.7913244225812304,-3.453303918982688
pair_c_nonzero,2.356600938066845,6.023955063777904,1.7913244225906961,-3.4533039190652475
pair_c_nonzero,2.356600938066844,6.023955063456664,1.7913244225968008,-3.45330391891883
pair_c_nonzero,2.3566009380668445,6.023955063765427,-1.7913244224955693,-3.453303918803556
pair_c_nonzero,2.356600938066845,6.023955063715626,1.7913244231489074,-3.4533039205322
pair_c_nonzero,2.356600938066845,6.023955038465624,1.7913244175564764,-3.4533038927224804
pair_c_nonzero,2.3566009380668445,6.0239550636651344,-1.7913244225808924,-3.4533039189817765
pair_c_nonzero,2.3566009380668445,6.023955063606756,-1.7913244225138971,-3.4533039187723427
pair_c_nonzero,2.356600938066845,6.0239550639777875,1.7913244226173708,-3.4533039192381567
single_unit,2.356600938066844,6.02395506366581,-1.7913244225812701,-3.4533039189831314
pair_c_nonzero,2.356600938066845,6.023955063675101,1.791324422582743,-3.4533039189917956
single_unit,2.3566009380668436,6.023955063665544,1.7913244225811862,-3.453303918982772
single_unit,2.356600938066845,6.023955066287443,1.79132442304116,-3.4533039215463677
single_unit,2.356600938066843,6.023955063665685,-1.7913244225812492,-3.453303918983014
pair_c_nonzero,2.3566009380668445,6.023955063919463,1.79132442262856,-3.453303919238634
single_unit,2.3566009380668436,6.023955063665819,-1.791324422581273,-3.4533039189831447
single_unit,2.356600938066845,6.023955063699561,1.7913244225854723,-3.453303919011518
pair_c_nonzero,2.356600938066876,6.02395505539856,1.7913244208909131,-3.4533039102554994
single_unit,2.3566009380668436,6.023955063665943,-1.791324422581287,-3.453303918983246
pair_c_nonzero,2.3566009380668453,6.0239550632154355,-1.79132442262571,-3.4533039188741803
pair_c_nonzero,2.356600938066845,6.023955062684524,1.7913244220410496,-3.4533039170355915
single_unit,2.3566009380668445,6.0239550636687405,1.7913244225811944,-3.453303918984415
single_unit,2.356600938066844,6.023955063665783,1.791324422581266,-3.4533039189831087
single_unit,2.3566009380668436,6.023955063665811,1.7913244225812703,-3.4533039189831345
pair_c_nonzero,2.356600938066845,6.0239550627611855,1.7913244222072209,-3.4533039175205342
single_unit,2.356600938066845,6.023955068083515,1.7913244234529582,-3.453303923562096
single_unit,2.3566009380668445,6.023955062579372,-1.7913244222724414,-3.453303917603469
single_unit,2.356600938066844,6.023955063950405,-1.791324422617726,-3.4533039192252333
single_unit,2.356600938066844,6.023955063665811,1.7913244225812706,-3.4533039189831354
single_unit,2.3566009380668436,6.023955063665479,-1.7913244225812208,-3.453303918982833
single_unit,2.3566009380668436,6.023955063665811,-1.7913244225812703,-3.4533039189831345
pair_c_nonzero,2.3566009380668445,6.023955063241326,-1.7913244227062333,-3.453303919103464
pair_c_nonzero,2.3566009380668445,6.023955063860942,-1.7913244226500906,-3.4533039192667756
single_unit,2.356600938066844,6.023955063665813,1.79132442258127,-3.453303918983133
single_unit,2.3566009380668436,6.02395506366581,-1.7913244225812692,-3.45330391898313
pair_c_nonzero,2.3566009380668445,6.023955063468605,1.791324422543791,-3.4533039187825745
pair_c_nonzero,2.356600938066845,6.023955063905773,1.7913244226173444,-3.4533039192015886
pair_c_nonzero,2.3566009380668445,6.023955061498629,-1.7913244219616495,-3.4533039162214236
single_unit,2.3566009380668436,6.023955063665808,1.7913244225812697,-3.4533039189831305
single_unit,2.3566009380668436,6.023955063667325,1.7913244225815137,-3.453303918984554
single_unit,2.3566009380668436,6.023955063665938,-1.7913244225812917,-3.4533039189832553
single_unit,2.356600938066844,6.023955063664752,-1.7913244225810592,-3.453303918982029
pair_c_nonzero,2.356600938066845,6.023955067803469,1.791324423618172,-3.4533039238636842
single_unit,2.356600938066844,6.023955063665812,-1.7913244225812706,-3.4533039189831367
single_unit,2.356600938066845,6.023955063667022,1.7913244225815732,-3.4533039189845622
single_unit,2.356600938066843,6.023955063666038,1.791324422581306,-3.4533039189833445
pair_c_nonzero,2.356600938066844,6.023955063716843,1.7913244225988514,-3.453303919056193
single_unit,2.3566009380668445,6.023955063665758,1.7913244225812335,-3.4533039189830097
single_unit,2.356600938066844,6.023955063665821,-1.791324422581272,-3.453303918983143
single_unit,2.356600938066844,6.023955063665837,-1.791324422581274,-3.453303918983156
single_unit,2.3566009380668445,6.0239550636658,1.7913244225812686,-3.453303918983124
single_unit,2.3566009380668427,6.023955063665312,1.7913244225812437,-3.4533039189828107
single_unit,2.356600938066845,6.023955062587621,1.7913244223161762,-3.453303917725056
pair_c_nonzero,2.3566009380668445,6.023955066994493,-1.7913244231984575,-3.4533039223269735
single_unit,2.356600938066844,6.023955063665542,-1.79132442258122,-3.453303918982863
pair_c_nonzero,2.356600938066845,6.023955063806819,1.7913244226161351,-3.4533039191481922
single_unit,2.3566009380668453,6.023955064368695,1.7913244227149279,-3.4533039196981647
pair_c_nonzero,2.356600938066845,6.023955046576765,1.791324420216169,-3.453303903973192
pair_c_nonzero,2.356600938066844,6.023955063915962,1.791324422632071,-3.45330391924629
pair_c_nonzero,2.356600938066844,6.0239550569046285,-1.7913244205256833,-3.453303910038312
single_unit,2.3566009380668445,6.02395506366581,-1.79132442258127,-3.453303918983133
single_unit,2.356600938066844,6.023955063665813,-1.7913244225812708,-3.453303918983136
single_unit,2.3566009380668445,6.023955061618153,-1.791324421645094,-3.453303915432207
single_unit,2.356600938066844,6.023955063670113,-1.7913244225819955,-3.4533039189872614
pair_c_nonzero,2.3566009380668445,6.023955061787529,1.7913244221458382,-3.4533039168622963
single_unit,2.356600938066844,6.02395506366581,-1.7913244225812706,-3.453303918983135
single_unit,2.356600938066845,6.02395506366403,1.7913244225810971,-3.453303918981768
pair_c_nonzero,2.3566009380668445,6.02395506353015,1.791324422592305,-3.4533039189440076
single_unit,2.356600938066845,6.023955062262406,-1.7913244222982456,-3.4533039175121014
single_unit,2.356600938066844,6.023955063665817,-1.7913244225813134,-3.453303918983253
single_unit,2.356600938066844,6.023955063665809,1.7913244225812703,-3.453303918983133
single_unit,2.356600938066844,6.023955063665811,1.7913244225812703,-3.4533039189831336
single_unit,2.3566009380668436,6.023955063665551,-1.7913244225812228,-3.4533039189828747
single_unit,2.3566009380668436,6.023955063665841,-1.791324422581271,-3.45330391898315
single_unit,2.3566009380668436,6.023955063665804,-1.791324422581271,-3.4533039189831323
single_unit,2.3566009380668436,6.023955063665811,-1.7913244225812703,-3.4533039189831345
pair_c_nonzero,2.3566009380668445,6.023955063734445,-1.791324422596196,-3.4533039190579835
single_unit,2.356600938066844,6.023955063665811,1.7913244225812697,-3.4533039189831327
single_unit,2.356600938066845,6.023955063665841,1.7913244225812748,-3.4533039189831625
single_unit,2.3566009380668445,6.023955063665046,1.7913244225813187,-3.453303918982875
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.4533039189831336
single_unit,2.3566009380668427,6.023955063666219,1.791324422581319,-3.4533039189834724
single_unit,2.356600938066845,6.02395506366587,1.791324422581283,-3.453303918983198
pair_c_nonzero,2.3566009380668445,6.023955063671442,-1.7913244225806146,-3.4533039189842283
single_unit,2.3566009380668445,6.023955063661738,1.7913244225807674,-3.4533039189797203
pair_c_nonzero,2.356600938066845,6.023955064554818,1.7913244229067586,-3.453303920307459
single_unit,2.356600938066844,6.023955063665816,-1.79132442258127,-3.453303918983136
single_unit,2.3566009380668436,6.023955063665809,-1.7913244225812694,-3.453303918983131
single_unit,2.356600938066844,6.023955063665819,-1.7913244225812721,-3.4533039189831425
pair_c_nonzero,2.3566009380668445,6.023955066330011,-1.791324422934698,-3.453303921282142
pair_c_nonzero,2.356600938066844,6.023955063704863,-1.7913244225845664,-3.4533039190117734
single_unit,2.356600938066844,6.023955063665815,-1.791324422581271,-3.4533039189831376
single_unit,2.356600938066845,6.023955063684573,1.7913244225840472,-3.4533039190000974
single_unit,2.356600938066845,6.023955063665775,-1.7913244225812641,-3.4533039189831003
pair_c_nonzero,2.3566009380668445,6.023955042651701,-1.7913244190626714,-3.453303898887383
single_unit,2.3566009380668436,6.023955063665829,-1.7913244225812437,-3.453303918983072
single_unit,2.356600938066844,6.023955063665749,-1.7913244225812603,-3.453303918983076
single_unit,2.356600938066844,6.0239550636658645,-1.7913244225812806,-3.4533039189831887
single_unit,2.356600938066844,6.023955063665772,-1.7913244225812637,-3.4533039189830967
single_unit,2.3566009380668436,6.023955063666416,-1.791324422581373,-3.453303918983716
pair_c_nonzero,2.3566009380668445,6.023955063227524,1.7913244225127019,-3.4533039185769345
pair_c_nonzero,2.356600938066844,6.023955063296298,-1.7913244224833167,-3.4533039185329084
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.4533039189831336
single_unit,2.356600938066844,6.023955063665897,-1.791324422581285,-3.453303918983217
pair_c_nonzero,2.3566009380668445,6.023955063685267,-1.791324422566425,-3.4533039189531425
pair_c_nonzero,2.3566009380668547,6.02395506359741,1.7913244225689426,-3.453303918915381
single_unit,2.356600938066844,6.023955063665835,1.7913244225812708,-3.4533039189831474
single_unit,2.356600938066844,6.0239550636573895,-1.7913244225726233,-3.453303918955652
single_unit,2.356600938066844,6.023955063665808,1.7913244225812697,-3.4533039189831305
pair_c_nonzero,2.356600938066845,6.023955073351166,1.791324424932441,-3.453303930203443
pair_c_nonzero,2.356600938066845,6.023955064687926,1.791324422778909,-3.4533039200317086
single_unit,2.3566009380668445,6.023955063665809,1.7913244225812721,-3.4533039189831367
single_unit,2.3566009380668436,6.023955063665812,1.7913244225812706,-3.453303918983135
single_unit,2.3566009380668436,6.023955063665852,-1.7913244225812766,-3.453303918983171
pair_c_nonzero,2.3566009380668445,6.023955061147442,-1.791324422156028,-3.453303916565247
single_unit,2.356600938066844,6.023955063666373,-1.7913244225814333,-3.453303918983856
pair_c_nonzero,2.356600938066844,6.023955065073153,1.7913244229822152,-3.453303920772716
single_unit,2.3566009380668436,6.02395506366581,1.7913244225812701,-3.4533039189831323
pair_c_nonzero,2.356600938066845,6.023955062858435,1.7913244223527465,-3.453303917960484
single_unit,2.3566009380668436,6.02395506366556,-1.791324422581248,-3.453303918982947
pair_c_nonzero,2.3566009380668445,6.023955063823236,1.7913244226267997,-3.4533039191851413
single_unit,2.356600938066844,6.0239550636659285,-1.7913244225812965,-3.453303918983263
single_unit,2.3566009380668436,6.02395506366588,1.7913244225812808,-3.453303918983196
pair_c_nonzero,2.3566009380668445,6.0239550655201946,-1.791324423261679,-3.4533039217495007
single_unit,2.3566009380668436,6.023955063665514,-1.7913244225811995,-3.453303918982794
pair_c_nonzero,2.3566009380668445,6.023955063630023,-1.7913244223687659,-3.453303918394527
single_unit,2.3566009380668436,6.02395506366581,-1.7913244225812701,-3.4533039189831323
pair_c_nonzero,2.3566009380668445,6.02395506460426,-1.7913244226882479,-3.453303919745927
pair_c_nonzero,2.3566009380668445,6.023955057762833,-1.7913244222189577,-3.453303915018839
single_unit,2.3566009380668436,6.023955063665958,-1.7913244225813025,-3.453303918983295
single_unit,2.3566009380668445,6.023955063518112,-1.7913244225567135,-3.453303918842356
single_unit,2.3566009380668476,6.0239550636474055,-1.7913244225816238,-3.4533039189747523
single_unit,2.356600938066844,6.023955063665808,1.7913244225812692,-3.453303918983129
single_unit,2.3566009380668445,6.023955063664922,1.7913244225810643,-3.4533039189821304
pair_c_nonzero,2.3566009380668453,6.023955066597962,1.7913244233515528,-3.453303922536988
pair_c_nonzero,2.3566009380668445,6.0239550634824415,-1.7913244225293212,-3.4533039187507435
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.453303918983134
pair_c_nonzero,2.3566009380668445,6.023955058417029,-1.791324421787696,-3.4533039141926714
pair_c_nonzero,2.356600938066844,6.023955067653211,-1.7913244232333982,-3.4533039227546087
single_unit,2.356600938066844,6.023955063665904,-1.7913244225812734,-3.453303918983189
pair_c_nonzero,2.356600938066846,6.023955064577924,-1.7913244226178204,-3.453303919543517
pair_c_nonzero,2.356600938066844,6.023955053161999,-1.7913244203915137,-3.4533039077813417
pair_c_nonzero,2.3566009380668445,6.023955062345741,-1.7913244224529967,-3.453303917969764
single_unit,2.356600938066844,6.023955063666044,1.791324422581304,-3.4533039189833428
pair_c_nonzero,2.3566009380668453,6.023955085636549,-1.7913244244264466,-3.453303935071424
single_unit,2.3566009380668436,6.023955063665778,-1.7913244225812652,-3.453303918983104
single_unit,2.356600938066845,6.023955063665798,1.7913244225812661,-3.453303918983116
single_unit,2.3566009380668436,6.023955063665816,1.7913244225812701,-3.4533039189831367
single_unit,2.3566009380668436,6.0239550636653085,-1.7913244225811715,-3.4533039189826154
single_unit,2.356600938066844,6.02395506366581,-1.7913244225812703,-3.453303918983134
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.4533039189831336
single_unit,2.356600938066845,6.023955063665812,-1.7913244225812703,-3.453303918983133
pair_c_nonzero,2.3566009380668445,6.02395506144507,1.7913244220949969,-3.4533039165522506
single_unit,2.356600938066843,6.023955063665812,1.7913244225812703,-3.4533039189831354
single_unit,2.356600938066845,6.023955063665798,1.7913244225812681,-3.4533039189831225
single_unit,2.356600938066845,6.023955063724029,1.7913244225978524,-3.453303919057153
pair_c_nonzero,2.3566009380668445,6.023955063689886,-1.7913244225765528,-3.4533039189826726
pair_c_nonzero,2.3566009380668445,6.023955065033859,-1.7913244227820846,-3.453303920215556
single_unit,2.3566009380668436,6.023955063665804,1.7913244225812746,-3.453303918983141
single_unit,2.3566009380668436,6.023955063665165,1.7913244225811098,-3.4533039189823747
pair_c_nonzero,2.3566009380668445,6.023955063186381,-1.7913244230122067,-3.4533039198970026
single_unit,2.3566009380668453,6.023955068602501,1.7913244233277597,-3.45330392348903
single_unit,2.356600938066844,6.023955063665818,-1.791324422581272,-3.4533039189831416
single_unit,2.3566009380668436,6.02395506366581,1.7913244225812706,-3.453303918983135
single_unit,2.3566009380668436,6.0239550636659125,-1.7913244225812848,-3.453303918983225
single_unit,2.3566009380668436,6.023955063665817,-1.7913244225812708,-3.4533039189831376
single_unit,2.356600938066843,6.023955063666862,-1.7913244225814038,-3.453303918984025
single_unit,2.356600938066844,6.023955063665806,-1.7913244225812697,-3.45330391898313
single_unit,2.3566009380668436,6.023955063665288,1.7913244225812779,-3.4533039189828907
single_unit,2.3566009380668445,6.023955063665796,1.7913244225812586,-3.453303918983095
single_unit,2.3566009380668445,6.023955063665883,1.7913244225812799,-3.4533039189831958
pair_c_nonzero,2.356600938066845,6.02395505636734,1.7913244209915515,-3.453303911016629
pair_c_nonzero,2.356600938066845,6.023955029030555,1.7913244155214216,-3.45330388247763
pair_c_nonzero,2.3566009380668453,6.023955064481922,1.7913244227423228,-3.4533039198290894
pair_c_nonzero,2.356600938066845,6.023955020779493,1.7913244125066046,-3.453303870202677
pair_c_nonzero,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.453303918983134
single_unit,2.356600938066844,6.023955063665817,-1.7913244225812717,-3.453303918983141
pair_c_nonzero,2.356600938066844,6.023955063665809,-1.79132442258127,-3.4533039189831323
single_unit,2.356600938066845,6.023955063665828,1.7913244225812703,-3.453303918983143
single_unit,2.3566009380668436,6.023955063666389,-1.7913244225814835,-3.4533039189839987
single_unit,2.3566009380668436,6.02395506366581,-1.7913244225812701,-3.4533039189831323
single_unit,2.3566009380668436,6.023955063665811,1.7913244225812703,-3.4533039189831345
pair_c_nonzero,2.3566009380668445,6.0239550636640455,1.7913244225842717,-3.4533039189902937
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.453303918983134
single_unit,2.3566009380668445,6.023955063668195,-1.7913244225817668,-3.4533039189856756
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.453303918983134
single_unit,2.356600938066845,6.0239550630595575,1.7913244223144342,-3.453303917959561
pair_c_nonzero,2.3566009380668445,6.023955062805401,-1.7913244224606066,-3.453303918223151
single_unit,2.3566009380668436,6.023955063665836,1.7913244225812741,-3.453303918983157
pair_c_nonzero,2.356600938066845,6.023955063470055,1.791324422541451,-3.45330391877703
single_unit,2.356600938066844,6.02395506366581,1.791324422581261,-3.4533039189831074
pair_c_nonzero,2.3566009380668445,6.023955062503428,1.7913244226891416,-3.453303918683612
single_unit,2.356600938066845,6.023955063506062,1.7913244225258136,-3.4533039187532992
pair_c_nonzero,2.3566009380668445,6.0239550605888175,1.791324422158958,-3.4533039162900003
pair_c_nonzero,2.356600938066844,6.023955062942718,-1.7913244226020753,-3.4533039186725123
single_unit,2.356600938066845,6.023955063665812,-1.7913244225812703,-3.453303918983133
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.4533039189831336
pair_c_nonzero,2.3566009380668445,6.023955064677321,-1.791324422530787,-3.453303919360254
single_unit,2.356600938066844,6.023955063665817,1.7913244225812737,-3.4533039189831465
single_unit,2.3566009380668436,6.023955063665543,-1.7913244225812257,-3.4533039189828774
pair_c_nonzero,2.356600938066844,6.0239550645108055,-1.7913244225683174,-3.453303919376614
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.453303918983134
single_unit,2.356600938066845,6.023955063664428,1.791324422581164,-3.4533039189821477
pair_c_nonzero,2.3566009380668445,6.0239550653904095,-1.7913244228503955,-3.4533039205796356
pair_c_nonzero,2.3566009380668445,6.023955065266625,1.791324422875331,-3.453303920583841
single_unit,2.356600938066846,6.023955041239609,-1.7913244173006206,-3.45330389344151
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.4533039189831336
pair_c_nonzero,2.3566009380668445,6.02395506372946,1.791324422508006,-3.4533039188187136
pair_c_nonzero,2.356600938066846,6.023955067257547,1.791324423295286,-3.4533039227202202
single_unit,2.3566009380668436,6.023955063665856,-1.79132442258128,-3.453303918983183
single_unit,2.356600938066844,6.023955063665826,-1.791324422581272,-3.4533039189831465
single_unit,2.3566009380668436,6.023955063665808,1.7913244225812697,-3.4533039189831305
single_unit,2.356600938066845,6.02395506366644,-1.7913244225813403,-3.453303918983641
single_unit,2.356600938066844,6.023955063665811,1.7913244225812703,-3.4533039189831336
pair_c_nonzero,2.356600938066843,6.023955063665799,1.7913244225812686,-3.453303918983126
pair_c_nonzero,2.356600938066845,6.023955060319431,1.7913244222722762,-3.4533039164576755
pair_c_nonzero,2.356600938066844,6.023955065448483,-1.791324422891501,-3.4533039207194167
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.453303918983134
single_unit,2.3566009380668445,6.023955063662578,1.7913244225804406,-3.453303918979268
pair_c_nonzero,2.356600938066844,6.02395506225921,-1.7913244224681524,-3.4533039179665916
single_unit,2.356600938066843,6.023955063665727,1.7913244225812572,-3.453303918983057
single_unit,2.356600938066845,6.023955063732571,1.791324422587391,-3.4533039190333996
pair_c_nonzero,2.3566009380668445,6.023955062763719,1.7913244224571465,-3.4533039181927423
pair_c_nonzero,2.3566009380668445,6.023955048645721,1.791324420254432,-3.453303905124465
single_unit,2.356600938066843,6.023955063665806,1.7913244225812686,-3.4533039189831256
single_unit,2.356600938066843,6.023955063666095,-1.7913244225812925,-3.4533039189833374
pair_c_nonzero,2.3566009380668453,6.023955060328828,-1.7913244218496798,-3.4533039153279734
pair_c_nonzero,2.356600938066845,6.023955053353734,1.7913244218700775,-3.4533039118477116
single_unit,2.3566009380668436,6.023955063665774,1.7913244225812621,-3.4533039189830936
pair_c_nonzero,2.3566009380668445,6.0239550648280735,-1.791324422905427,-3.4533039204423734
pair_c_nonzero,2.356600938066844,6.0239550639165005,-1.7913244226000324,-3.4533039191605512
single_unit,2.3566009380668445,6.023955063665807,1.791324422581269,-3.4533039189831287
single_unit,2.356600938066844,6.023955063665834,-1.7913244225812728,-3.4533039189831536
single_unit,2.356600938066845,6.0239550637219565,1.7913244225882434,-3.4533039190303096
single_unit,2.356600938066845,6.023955058680676,1.791324422623823,-3.4533039165708685
single_unit,2.3566009380668436,6.023955063666076,-1.791324422581281,-3.453303918983297
single_unit,2.3566009380668436,6.023955063665835,-1.7913244225812741,-3.4533039189831563
single_unit,2.356600938066845,6.023955063665812,-1.7913244225812703,-3.453303918983133
pair_c_nonzero,2.3566009380668453,6.023955061596643,1.7913244221029545,-3.4533039166504294
pair_c_nonzero,2.356600938066845,6.023955063666027,1.791324422581309,-3.453303918983349
pair_c_nonzero,2.3566009380668445,6.023955063573863,1.7913244226245757,-3.4533039190527877
pair_c_nonzero,2.3566009380668445,6.023955063611229,1.791324422549396,-3.453303918869911
pair_c_nonzero,2.356600938066845,6.023955063654809,1.7913244225801703,-3.4533039189746053
single_unit,2.3566009380668445,6.023955063597493,1.7913244225713065,-3.4533039189217627
single_unit,2.356600938066845,6.023955062959142,1.7913244225319034,-3.4533039184924643
single_unit,2.3566009380668445,6.023955063664784,1.7913244225811789,-3.4533039189823667
pair_c_nonzero,2.3566009380668445,6.02395506109916,1.7913244222379816,-3.4533039167607833
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.453303918983134
single_unit,2.356600938066844,6.023955063665828,1.7913244225812714,-3.4533039189831465
single_unit,2.356600938066844,6.02395506366581,-1.7913244225812701,-3.453303918983133
single_unit,2.356600938066844,6.023955063665811,-1.7913244225812703,-3.453303918983134
single_unit,2.3566009380668445,6.02395506366581,-1.79132442258127,-3.453303918983133
pair_c_nonzero,2.3566009380668445,6.023955063584483,-1.7913244225668028,-3.4533039189030776
single_unit,2.3566009380668436,6.023955063665626,-1.7913244225812373,-3.4533039189829515
