a,seed,w2,margin,solved,gstar,bound
1.5,43,4.083133675815126,-0.08807038791268695,False,0.17447768424209897,
1.5,44,0.42037099409970147,-0.21348143586439794,False,0.17447768424209897,
1.5,45,4.990031372759196,0.08930285886148148,True,0.17447768424209897,1.0236593779817484
1.5,46,0.5937753711293087,-0.09406296081111978,False,0.17447768424209897,
1.5,47,4.919318511620217,0.03790098944359954,True,0.17447768424209897,0.43445085379525655
1.5,48,4.095249808844749,-0.0274897158964027,False,0.17447768424209897,
1.5,49,2.467272145387903,-0.33894152378913933,False,0.17447768424209897,
1.5,50,3.5801512811151697,-0.14238834408174128,False,0.17447768424209897,
1.5,51,4.761000855429658,0.04932895238782642,True,0.17447768424209897,0.5654471241076232
1.5,52,5.887473335669639,0.23778402376783347,True,0.17447768424209897,2.7256668931700503
1.5,53,3.9349637650540994,-0.11929717279832985,False,0.17447768424209897,
