a,seed,w2_lo,w2_hi,evals,note,Ghat_cert,w2_own,R_own,w2_pop,own_over_pop
1.3,200147,4.90625,4.9125,6,,0.0861017938777792,4.909375,0.21135299715936115,4.956250000000001,0.9905422446406051
1.3,200148,5.19375,5.2,8,,0.0861017938777792,5.196875,0.22373013002929193,4.956250000000001,1.0485498108448927
1.3,200149,5.0125,5.01875,6,,0.0861017938777792,5.015625,0.21592715495911816,4.956250000000001,1.011979823455233
1.3,200150,4.84375,4.85,7,,0.0861017938777792,4.846875,0.20866231610068053,4.956250000000001,0.9779319041614122
1.3,200151,5.76875,5.775,14,,0.0861017938777792,5.771875,0.2484843957691534,4.956250000000001,1.1645649432534677
1.3,200152,4.775,4.78125,7,,0.0861017938777792,4.778125,0.2057025669361319,4.956250000000001,0.9640605296343
1.3,200153,5.2125,5.21875,8,,0.0861017938777792,5.215625,0.2245373343468961,4.956250000000001,1.0523329129886505
1.3,200154,5.325,5.33125,9,,0.0861017938777792,5.328125,0.22938056025252115,4.956250000000001,1.0750315258511978
1.3,200155,5.09375,5.1,7,,0.0861017938777792,5.096875,0.21942504033540294,4.956250000000001,1.028373266078184
1.3,200156,4.85625,4.8625,6,,0.0861017938777792,4.859375,0.20920045231241666,4.956250000000001,0.9804539722572508
1.3,200157,4.6875,4.69375,8,,0.0861017938777792,4.690625,0.20193561345397903,4.956250000000001,0.9464060529634298
1.3,200158,5.04375,5.05,6,,0.0861017938777792,5.046875,0.21727249548845848,4.956250000000001,1.0182849936948297
1.3,200159,5.96875,5.975,16,,0.0861017938777792,5.971875,0.25709457515693135,4.956250000000001,1.2049180327868851
1.3,200160,5.19375,5.2,8,,0.0861017938777792,5.196875,0.22373013002929193,4.956250000000001,1.0485498108448927
1.3,200161,5.075,5.08125,7,,0.0861017938777792,5.078125,0.21861783601779877,4.956250000000001,1.0245901639344261
1.3,200163,4.4625,4.46875,10,,0.0861017938777792,4.465625,0.1922491616427289,4.956250000000001,0.9010088272383353
1.3,200164,6.06875,6.075,17,,0.0861017938777792,6.071875,0.26139966485082033,4.956250000000001,1.2250945775535937
1.3,200165,4.9,4.90625,6,,0.0861017938777792,4.903125,0.2110839290534931,4.956250000000001,0.9892812105926859
1.3,200166,5.7375,5.74375,13,,0.0861017938777792,5.740625,0.2471390552398131,4.956250000000001,1.158259773013871
1.3,200167,5.45,5.45625,10,,0.0861017938777792,5.453125,0.23476192236988236,4.956250000000001,1.1002522068095837
1.3,200168,4.9,4.90625,6,,0.0861017938777792,4.903125,0.2110839290534931,4.956250000000001,0.9892812105926859
1.3,200169,4.9125,4.91875,6,,0.0861017938777792,4.915625,0.21162206526522923,4.956250000000001,0.9918032786885245
1.3,200170,4.8375,4.84375,7,,0.0861017938777792,4.840625,0.20839324799481249,4.956250000000001,0.976670870113493
1.3,200171,5.21875,5.225,8,,0.0861017938777792,5.221875,0.22480640245276415,4.956250000000001,1.0535939470365698
1.3,200172,5.63125,5.6375,12,,0.0861017938777792,5.634375,0.24256489744005613,4.956250000000001,1.1368221941992434
1.3,200173,4.6375,4.64375,9,,0.0861017938777792,4.640625,0.19978306860703457,4.956250000000001,0.9363177805800755
1.3,200174,5.16875,5.175,8,,0.0861017938777792,5.171875,0.22265385760581966,4.956250000000001,1.0435056746532154
1.3,200175,6.1375,6.14375,17,,0.0861017938777792,6.140625,0.26435941401536894,4.956250000000001,1.238965952080706
1.3,200176,4.975,4.98125,6,,0.0861017938777792,4.978125,0.21431274632390981,4.956250000000001,1.0044136191677175
1.3,200177,5.14375,5.15,7,,0.0861017938777792,5.146875,0.2215775851823474,4.956250000000001,1.0384615384615383
1.3,200178,5.15625,5.1625,8,,0.0861017938777792,5.159375,0.22211572139408353,4.956250000000001,1.0409836065573768
1.3,200179,5.1,5.10625,7,,0.0861017938777792,5.103125,0.21969410844127102,4.956250000000001,1.0296343001261032
