act,seed,R2,variant,step,H,ck_step,drift,placed,G_lo,sign_correct,share1,share2,alpha1,alpha2,beta1,beta2,cancel_index,knockout,pair,pair_strict,max_abs_alpha,grad_max,grad_rel,hess_min,hess_min_rel,endpoint_type
f1.30,630024,0.03,reset,1000,16000,97,1.3877787807814457e-17,False,,False,0.5054536641753102,0.49454633582468976,1.771718053914162,1.7717180539141626,-1.540930477217706,-1.5409304772177053,1.0,unplaced,False,False,1.7717180539141626,1.1102230246251565e-16,2.196156011763067e-15,1.3802285093357335e-16,2.730259660582943e-15,"other: unplaced, two units"
f1.30,630024,0.03,reset,4000,16000,97,1.3877787807814457e-17,False,,False,0.5001711240491609,0.4998288759508391,1.7717180539141626,1.7717180539141628,-1.5409304772177055,-1.5409304772177053,1.0,unplaced,False,False,1.7717180539141628,5.551115123125783e-17,1.0980780058815338e-15,-8.416985985618442e-17,-1.6649820768653672e-15,"other: unplaced, two units"
f1.30,630024,0.03,reset,16000,16000,97,1.3877787807814457e-17,False,,False,0.500000000444427,0.49999999955557306,1.7717181770035464,1.7717181770035861,-1.5409303538973473,-1.5409303538971195,1.0,unplaced,False,False,1.7717181770035861,3.30213412360475e-08,6.532022437249511e-07,-1.3480796460081106e-12,-2.6666653035012688e-11,"other: unplaced, two units"
f1.30,630024,0.1,preserved,1000,16000,97,5.551115123125783e-17,True,0.12819323184056997,True,0.5410916675578168,0.4589083324421831,1.7786073572153343,1.8213261514507841,1.6233731753278065,-1.5188660600485582,0.07038542638206637,shared,True,False,1.8213261514507841,0.028034409524630377,0.16636640291584273,0.03667052886971122,0.21761628243731862,placed pair
f1.30,630024,0.1,preserved,4000,16000,97,5.551115123125783e-17,True,0.13080469792171892,True,0.502937634435094,0.49706236556490613,1.7888720333299237,1.8110951393353103,1.6187424163142845,-1.5228860892292717,0.0002978832262436918,shared,True,False,1.8110951393353103,0.014692244921877207,0.0871891357748686,0.03903579260466652,0.23165261943189966,placed pair
f1.30,630024,0.1,preserved,16000,16000,97,5.551115123125783e-17,True,0.1276372140649831,True,0.5000004637897879,0.4999995362102121,1.789652326652539,1.8103165888067818,1.6184114080386334,-1.5231881685841853,0.005739194835234994,shared,True,False,1.8103165888067818,0.013663296138325398,0.08108297870550892,0.03905805581963538,0.2317847374630805,placed pair
f1.30,630024,0.1,reset,1000,16000,97,5.551115123125783e-17,True,0.1452363119075989,True,0.5169361702733611,0.48306382972663897,1.7851220437502495,1.8147958820146723,1.62036938592709,-1.5214823686727637,0.02563657768254843,shared,True,False,1.8147958820146723,0.019594286234059954,0.11627963541018967,0.03841332743010639,0.22795868423626206,placed pair
f1.30,630024,0.1,reset,4000,16000,97,5.551115123125783e-17,True,0.12908375850422668,True,0.5013414723382283,0.49865852766177154,1.7892961053969858,1.8106715246765905,1.6185621222910318,-1.5230509196768083,0.0032547770295561764,shared,True,False,1.8106715246765905,0.014133126103154536,0.08387112094057285,0.039054176917954014,0.23176171864688513,placed pair
f1.30,630024,0.1,reset,16000,16000,97,5.551115123125783e-17,True,0.12763633077668915,True,0.500000210734111,0.49999978926588884,1.7896406469990693,1.8103047824206144,1.6184231170093435,-1.5231999313281763,0.005739703174407332,shared,True,False,1.8103047824206144,0.013663321349255686,0.08108312831635706,0.03905808986163704,0.2317849394807245,placed pair
f1.30,630025,0.003,preserved,1000,16000,97,1.734723475976807e-18,True,0.000722757242577283,True,0.41101227939146806,0.588987720608532,-1.6803866509114211,-1.3495523662451454,0.8934587987773804,-0.923849516256148,0.07015023063190719,shared,False,False,1.6803866509114211,0.16977711530488238,33.58397584687961,-0.043718229956970674,-8.647996971244387,"other: placed, not the pair"
f1.30,630025,0.003,preserved,4000,16000,97,1.734723475976807e-18,True,0.002929298147698425,True,0.4974903590355143,0.5025096409644857,-1.8750368910219373,-1.6737690323200252,1.5335748116316201,-1.629724498019774,0.051709685846668726,shared,False,False,1.8750368910219373,0.14271232633330622,28.23023180728956,0.001201158550513933,0.23760375287500707,"other: placed, not the pair"
f1.30,630025,0.003,preserved,16000,16000,97,1.734723475976807e-18,True,0.0028894694582795866,True,0.49999999883536095,0.500000001164639,-1.8765294394434404,-1.6735326331250036,1.544145076827176,-1.6305904206295425,0.057181196814827986,shared,False,False,1.8765294394434404,0.1426986014655387,28.227516861716488,0.001202068976653604,0.23778384622522197,"other: placed, not the pair"
f1.30,630025,0.003,reset,1000,16000,97,1.734723475976807e-18,True,0.002973197594689527,True,0.497609064825328,0.5023909351746719,-1.8765461690776155,-1.6735104626355721,1.5441414353502154,-1.6306069145493338,0.052424711449434495,shared,False,False,1.8765461690776155,0.14272494231794997,28.232727402310122,0.0012067836223543106,0.2387164604179816,"other: placed, not the pair"
f1.30,630025,0.003,reset,4000,16000,97,1.734723475976807e-18,True,0.0028921942653150684,True,0.4999221936393908,0.5000778063606093,-1.876529981959179,-1.6735319171173624,1.5441449599416823,-1.6305909457326055,0.05702645114865988,shared,False,False,1.876529981959179,0.14269945952947083,28.227686597185958,0.0012022541209808775,0.23782047002227596,"other: placed, not the pair"
f1.30,630025,0.003,reset,16000,16000,97,1.734723475976807e-18,True,0.0028894694872074822,True,0.4999999975870018,0.5000000024129982,-1.8765294377643726,-1.6735326274862696,1.5441450785400401,-1.6305904203322212,0.05718119555952119,shared,False,False,1.8765294377643726,0.1426986016460794,28.22751689742963,0.0012020689793012039,0.2377838467489494,"other: placed, not the pair"
f1.30,630025,0.01,preserved,1000,16000,97,3.469446951953614e-18,True,0.012828346314564984,True,0.4482740648224905,0.5517259351775096,-1.8149104896101669,-1.6299895145661087,1.1975062356842465,-1.4375498221421348,0.05005017687202813,shared,False,False,1.8149104896101669,0.13350791930353378,7.922846484707749,-0.004944126196230667,-0.2934024667458121,"other: placed, not the pair"
f1.30,630025,0.01,preserved,4000,16000,97,3.469446951953614e-18,True,0.009783959720098032,True,0.49900480863696456,0.5009951913630354,-1.8759906712282404,-1.6741549009244385,1.5443278767764292,-1.6300537713141778,0.05486864139116887,shared,False,False,1.8759906712282404,0.14102374983522492,8.368863258980793,0.003993198434210497,0.23697094780794564,"other: placed, not the pair"
f1.30,630025,0.01,preserved,16000,16000,97,3.469446951953614e-18,True,0.009668939540133259,True,0.5000000436645328,0.49999995633546723,-1.8759674350994013,-1.6741876024064508,1.5443329108597326,-1.6300286169102156,0.05683699432599823,shared,False,False,1.8759674350994013,0.1409867842076591,8.366669583924342,0.003986211284265924,0.2365563048664237,"other: placed, not the pair"
f1.30,630025,0.01,reset,1000,16000,97,3.469446951953614e-18,True,0.009972985138030094,True,0.4973712208692212,0.5026287791307786,-1.8760281036121116,-1.6741061661093866,1.5443200906205468,-1.6300895927585288,0.05163515026080437,shared,False,False,1.8760281036121116,0.1410833779216839,8.372401806938516,0.003998316459404446,0.23727467007496955,"other: placed, not the pair"
f1.30,630025,0.01,reset,4000,16000,97,3.469446951953614e-18,True,0.009679737152297342,True,0.49990667323168614,0.5000933267683139,-1.8759690280349985,-1.6741844619020287,1.5443329322928385,-1.6300314790987602,0.05665221285118239,shared,False,False,1.8759690280349985,0.14099033701619013,8.366880420530348,0.003986897021472139,0.23659699901132564,"other: placed, not the pair"
f1.30,630025,0.01,reset,16000,16000,97,3.469446951953614e-18,True,0.009668941761758604,True,0.49999999687822533,0.5000000031217747,-1.875966795663109,-1.674187279551116,1.544333452840469,-1.6300294282773744,0.05683682728780132,shared,False,False,1.875966795663109,0.14098745185647865,8.36670920463846,0.003986219273970517,0.23655677900461178,"other: placed, not the pair"
f1.30,630025,0.03,preserved,1000,16000,97,1.3877787807814457e-17,True,0.03317849896479481,True,0.48320505618956205,0.516794943810438,-1.8695649053699608,-1.6755348640253962,1.5005236036945107,-1.6235907155483902,0.021180950918518415,shared,False,False,1.8695649053699608,0.13773403210927437,2.724546473383383,0.01142066630713137,0.22591465329423097,"other: placed, not the pair"
f1.30,630025,0.03,preserved,4000,16000,97,1.3877787807814457e-17,True,0.029546392930703907,True,0.4993454860764259,0.5006545139235741,-1.874405827053394,-1.6759850862302073,1.5448605832858986,-1.6284862698902678,0.05458197759382164,shared,False,False,1.874405827053394,0.13623076520892569,2.694810027937209,0.011765293691429738,0.23273180160639623,"other: placed, not the pair"
f1.30,630025,0.03,preserved,16000,16000,97,1.3877787807814457e-17,True,0.02932529479600346,True,0.5000000051492601,0.49999999485073987,-1.8743597855762584,-1.676046020240225,1.5448706987369472,-1.628441722388375,0.0558566576983938,shared,False,False,1.8743597855762584,0.13616045050407188,2.6934191176574283,0.011756396892972422,0.23255581212514695,"other: placed, not the pair"
f1.30,630025,0.03,reset,1000,16000,97,1.3877787807814457e-17,True,0.03045785115705822,True,0.4966480578027414,0.5033519421972587,-1.874594109746128,-1.6757372296291309,1.5448195105071194,-1.6286688312519269,0.049325431605186494,shared,False,False,1.874594109746128,0.13652061275719568,2.7005435645466016,0.011775431578916976,0.23293234133632293,"other: placed, not the pair"
f1.30,630025,0.03,reset,4000,16000,97,1.3877787807814457e-17,True,0.02937576141065741,True,0.49985072408780973,0.5001492759121902,-1.8743701613697972,-1.6760323506583008,1.5448684572405584,-1.6284516492727654,0.05556584673944592,shared,False,False,1.8743701613697972,0.1361766236939675,2.6937390430006323,0.0117585713019349,0.23259882457588035,"other: placed, not the pair"
f1.30,630025,0.03,reset,16000,16000,97,1.3877787807814457e-17,True,0.029325297482540397,True,0.49999999839008635,0.5000000016099138,-1.8743597698823204,-1.6760460151375334,1.5448707033124705,-1.6284417281640444,0.05585664156629661,shared,False,False,1.8743597698823204,0.1361604526380949,2.693419159870996,0.011756397033938572,0.23255581491362864,"other: placed, not the pair"
f1.30,630025,0.1,preserved,1000,16000,97,5.551115123125783e-17,True,0.11251321836950201,True,0.4890440936324662,0.5109559063675337,-1.871348811194065,-1.6789615144229573,1.5461351145162727,-1.625571586737848,0.03231542560440686,shared,False,False,1.871348811194065,0.12368174838585916,0.7339725692178287,0.036127204105750856,0.2143919952799319,"other: placed, not the pair"
f1.30,630025,0.1,preserved,4000,16000,97,5.551115123125783e-17,True,0.10225692137515746,True,0.4991421939836235,0.5008578060163765,-1.868966322136346,-1.6821283240290374,1.546691298861066,-1.623263036823199,0.050903181130650385,shared,True,False,1.868966322136346,0.12032923882552266,0.7140775557058039,0.03625831140498149,0.21517003377401356,placed pair
f1.30,630025,0.1,preserved,16000,16000,97,5.551115123125783e-17,True,0.10138201843885225,True,0.500000134000821,0.499999865999179,-1.8690339353556225,-1.6825676574190518,1.5464879009044645,-1.622811875020967,0.052502292916881285,shared,True,False,1.8690339353556225,0.12001793871633559,0.7122301874083814,0.036243947117271726,0.21508479085585536,placed pair
f1.30,630025,0.1,reset,1000,16000,97,5.551115123125783e-17,True,0.10765077789012051,True,0.49386959636458383,0.5061304036354162,-1.8701882813562725,-1.6805391599238197,1.5464232975117242,-1.6244013804575674,0.0411775015293833,shared,False,False,1.8701882813562725,0.12208719766008835,0.724509924096651,0.03625423507036685,0.2151458433188401,"other: placed, not the pair"
f1.30,630025,0.1,reset,4000,16000,97,5.551115123125783e-17,True,0.10188416725068172,True,0.49950632137121476,0.5004936786287852,-1.868881671728125,-1.6822383962981653,1.5467100263946956,-1.6231850472617135,0.05157430671123646,shared,True,False,1.868881671728125,0.12020780381751223,0.7133569161127709,0.03625345847635498,0.21514123472695354,placed pair
f1.30,630025,0.1,reset,16000,16000,97,5.551115123125783e-17,True,0.10132430280421029,True,0.5000000057213193,0.4999999942786807,-1.86878657564894,-1.6820734832778415,1.546749982810041,-1.6230333614593255,0.05258250953049319,shared,True,False,1.86878657564894,0.12002906199786462,0.7122961970147181,0.03624520756022537,0.21509227078369525,placed pair
f1.30,630026,0.003,preserved,1000,16000,195,1.734723475976807e-18,False,,False,0.37771591062397664,0.6222840893760233,-1.7812058461912594,1.1825621571253557,-1.698507824444539,1.336159960593904,1.0,unplaced,False,False,1.7812058461912594,0.07252028346894152,14.345393041082936,-0.2501982669181647,-49.492256586062645,"other: unplaced, two units"
f1.30,630026,0.003,preserved,4000,16000,195,1.734723475976807e-18,False,,False,0.49564477411225105,0.504355225887749,-1.7964954340569186,1.796495232850417,-1.6314174576344491,1.6314168506320066,1.0,unplaced,False,False,1.7964954340569186,7.568811641751319e-10,1.4972028880905814e-07,-4.100864634849766e-11,-8.112008417671396e-09,"other: unplaced, two units"
f1.30,630026,0.003,preserved,16000,16000,195,1.734723475976807e-18,False,,False,0.4999999743413954,0.5000000256586045,-1.7964954104802606,1.7964954104802606,-1.631416859233827,1.6314168592338267,1.0,unplaced,False,False,1.7964954104802606,1.6653345369377348e-16,3.2942340176446006e-14,-1.452830911130576e-17,-2.8738760310180763e-15,"other: unplaced, two units"
f1.30,630026,0.003,reset,1000,16000,195,1.734723475976807e-18,False,,False,0.49484139238903874,0.5051586076109612,-1.7964954104802875,1.7964954104802633,-1.6314168592333123,1.6314168592338023,1.0,unplaced,False,False,1.7964954104802875,3.0181673132956277e-12,5.970301590384424e-10,-1.3660947373317357e-17,-2.7023013425990868e-15,"other: unplaced, two units"
f1.30,630026,0.003,reset,4000,16000,195,1.734723475976807e-18,False,,False,0.4998381708607291,0.5001618291392709,-1.7964954104805468,1.7964954104803106,-1.6314168592268588,1.631416859233414,1.0,unplaced,False,False,1.7964954104805468,7.07863021670585e-12,1.4002390475296582e-09,-1.739060284666749e-16,-3.440072502800742e-14,"other: unplaced, two units"
f1.30,630026,0.003,reset,16000,16000,195,1.734723475976807e-18,False,,False,0.4999999995829694,0.5000000004170305,-1.7964954373964444,1.7964954373964401,-1.6314168320839264,1.6314168320838625,1.0,unplaced,False,False,1.7964954373964444,7.011832337412011e-09,1.3870256155497444e-06,-6.342879780435462e-13,-1.2546986733946452e-10,"other: unplaced, two units"
f1.30,630026,0.01,preserved,1000,16000,195,3.469446951953614e-18,False,,False,0.44732729313290576,0.5526727068670942,-1.7871935512121122,1.7542384536955509,-1.6453303000881816,1.634718405308181,1.0,unplaced,False,False,1.7871935512121122,0.0002367082115012786,0.014047127924528472,-0.015067079084144848,-0.8941353829747758,"other: unplaced, two units"
f1.30,630026,0.01,preserved,4000,16000,195,3.469446951953614e-18,False,,False,0.4985986553628052,0.5014013446371949,-1.786951140888523,1.7869511408885184,-1.635654279594169,1.6356542795941635,1.0,unplaced,False,False,1.786951140888523,1.1102230246251565e-16,6.588468035289203e-15,6.94343679525508e-17,4.12048843934167e-15,"other: unplaced, two units"
f1.30,630026,0.01,preserved,16000,16000,195,3.469446951953614e-18,False,,False,0.49999998463900314,0.5000000153609969,-1.7869514481943687,1.7869513099991112,-1.635653751219176,1.6356522642015139,1.0,unplaced,False,False,1.7869514481943687,5.609103707624255e-07,3.328646557008829e-05,-3.9839529672728006e-10,-2.3642228810589253e-08,"other: unplaced, two units"
f1.30,630026,0.01,reset,1000,16000,195,3.469446951953614e-18,False,,False,0.49471187488683405,0.505288125113166,-1.7869511408885206,1.7869511408885206,-1.635654279594165,1.6356542795941647,1.0,unplaced,False,False,1.7869511408885206,5.551115123125783e-17,3.2942340176446013e-15,-2.2395567953061507e-16,-1.3290346202350738e-14,"other: unplaced, two units"
f1.30,630026,0.01,reset,4000,16000,195,3.469446951953614e-18,False,,False,0.499834101386904,0.500165898613096,-1.78695180630078,1.7869512748029697,-1.6356415290007082,1.6356532620575461,1.0,unplaced,False,False,1.78695180630078,1.49477889028562e-05,0.0008870562688786737,-8.695860427129819e-08,-5.160440487425911e-06,"other: unplaced, two units"
f1.30,630026,0.01,reset,16000,16000,195,3.469446951953614e-18,False,,False,0.4999999995605286,0.5000000004394715,-1.7869513309311873,1.7869513309311853,-1.6356540924611729,1.635654092461073,1.0,unplaced,False,False,1.7869513309311873,4.810829268156805e-08,2.8549214124960468e-06,-9.238003383012048e-12,-5.482167875181469e-10,"other: unplaced, two units"
f1.30,630026,0.03,preserved,1000,16000,195,1.3877787807814457e-17,False,,False,0.47788234398280965,0.5221176560171904,-1.7592320105324692,1.7592268584537225,-1.6492538938884809,1.6492440882017463,1.0,unplaced,False,False,1.7592320105324692,1.1984159850096199e-07,2.370612401017753e-06,-1.4585769366070594e-09,-2.8852423674333956e-08,"other: unplaced, two units"
f1.30,630026,0.03,preserved,4000,16000,195,1.3877787807814457e-17,False,,False,0.49934194534888565,0.5006580546511143,-1.7592321663038182,1.7592321663038202,-1.6492439040474862,1.6492439040474842,1.0,unplaced,False,False,1.7592321663038202,1.1102230246251565e-16,2.196156011763067e-15,1.0538538449268849e-16,2.0846509266345102e-15,"other: unplaced, two units"
f1.30,630026,0.03,preserved,16000,16000,195,1.3877787807814457e-17,False,,False,0.4999999955481522,0.5000000044518477,-1.7592326892877044,1.759232623147991,-1.6492434171927666,1.649243363829679,1.0,unplaced,False,False,1.7592326892877044,1.4700880212421483e-07,2.908012691199469e-06,-2.3673136698491784e-11,-4.682834018438315e-10,"other: unplaced, two units"
f1.30,630026,0.03,reset,1000,16000,195,1.3877787807814457e-17,False,,False,0.494114348764815,0.5058856512351849,-1.7592321663038188,1.7592321663038184,-1.6492439040474847,1.6492439040474853,1.0,unplaced,False,False,1.7592321663038188,1.6653345369377348e-16,3.294234017644601e-15,1.4527910417277154e-16,2.8737971644959135e-15,"other: unplaced, two units"
f1.30,630026,0.03,reset,4000,16000,195,1.3877787807814457e-17,False,,False,0.49981544944482054,0.5001845505551795,-1.759232166303819,1.7592321663038188,-1.6492439040474847,1.6492439040474847,1.0,unplaced,False,False,1.759232166303819,1.1102230246251565e-16,2.196156011763067e-15,4.9493668832177566e-17,9.790448940355563e-16,"other: unplaced, two units"
f1.30,630026,0.03,reset,16000,16000,195,1.3877787807814457e-17,False,,False,0.49999999946126433,0.5000000005387357,-1.7592319200414877,1.7592319200415225,-1.6492441503764084,1.6492441503760513,1.0,unplaced,False,False,1.7592319200415225,6.601412451791647e-08,1.3058395764242638e-06,-5.449590172388656e-12,-1.0779951373082963e-10,"other: unplaced, two units"
f1.30,630026,0.1,preserved,1000,16000,195,5.551115123125783e-17,True,0.1002836543697122,True,0.4762067340070376,0.5237932659929624,-1.8063787981519257,1.800212411530441,-1.6262078560453357,-1.5156026134900302,0.045880510086955706,shared,True,False,1.8063787981519257,0.003784722848522215,0.022459924678950218,0.036989054529439284,0.21950652978491467,placed pair
f1.30,630026,0.1,preserved,4000,16000,195,5.551115123125783e-17,True,0.12386676844869385,True,0.4981586913976331,0.501841308602367,-1.800397627820184,1.8062872524595772,-1.62865398383059,-1.512758482280716,0.005315559794528745,shared,True,False,1.8062872524595772,0.0037952586158772617,0.022522447762066244,0.038056984710893346,0.22584401667571866,placed pair
f1.30,630026,0.1,preserved,16000,16000,195,5.551115123125783e-17,True,0.12584828741306842,True,0.49999970319718,0.50000029680282,-1.7999021577850656,1.8067830970682495,-1.628859392325729,-1.5125286641300872,0.001908422758774244,shared,True,False,1.8067830970682495,0.004432158640251704,0.026302044617105967,0.0380669390480747,0.22590308934028888,placed pair
f1.30,630026,0.1,reset,1000,16000,195,5.551115123125783e-17,True,0.10674625898512763,True,0.48225205124035236,0.5177479487596477,-1.8046719567980027,1.8019736696058586,-1.6269186746482616,-1.5148055449357585,0.03474867716328166,shared,True,False,1.8046719567980027,0.0017059969093488059,0.010124007389723966,0.03738782231012456,0.22187296312152754,placed pair
f1.30,630026,0.1,reset,4000,16000,195,5.551115123125783e-17,True,0.12432265001292009,True,0.4985825160377857,0.5014174839622144,-1.8002830578810225,1.8064022150747339,-1.6287016191865602,-1.5127054689180979,0.0045315613665612205,shared,True,False,1.8064022150747339,0.003941805313362523,0.023392109272090168,0.03806089828499129,0.22586724125066993,placed pair
f1.30,630026,0.1,reset,16000,16000,195,5.551115123125783e-17,True,0.1258483590894342,True,0.4999997717328739,0.5000002282671261,-1.7999021000863342,1.8067830763140982,-1.6288594394254976,-1.5125286947804522,0.001908295972746288,shared,True,False,1.8067830763140982,0.004432182738146662,0.026302187622796826,0.03806693920550704,0.2259030902745498,placed pair
f1.30,630027,0.003,preserved,1000,16000,40,1.734723475976807e-18,False,,False,0.48094144999887095,0.5190585500011291,-1.5729980563463286,-0.6289629067728605,1.3084515899890932,-0.3841065280150601,0.39709689955581057,unplaced,False,False,1.5729980563463286,0.18974302622844885,37.533475571938986,-0.027634907057216974,-5.466520322681252,"other: unplaced, two units"
f1.30,630027,0.003,preserved,4000,16000,40,1.734723475976807e-18,True,0.0032877533450637276,True,0.49493564474635615,0.5050643552536439,-1.7768697042089625,-1.8046824235606609,1.6429920214911888,-1.4975916354593553,0.01789285237043073,shared,True,False,1.8046824235606609,0.020106087249740057,3.9772283052279302,0.0012783383267645037,0.25287085019146266,placed pair
f1.30,630027,0.003,preserved,16000,16000,40,1.734723475976807e-18,True,0.0034702836308359688,True,0.4999999842286191,0.500000015771381,-1.7768236421718955,-1.8047209150032557,1.6430144428563642,-1.497573238363255,0.00778920528586597,shared,True,False,1.8047209150032557,0.02016412217280894,3.9887083180148175,0.0012906283203957824,0.25530196022964396,placed pair
f1.30,630027,0.003,reset,1000,16000,40,1.734723475976807e-18,True,0.0034495100544500047,True,0.49942311390793237,0.5005768860920676,-1.7768309278962384,-1.8047178380701168,1.6430082825384977,-1.4975735878790086,0.008939963117592436,shared,True,False,1.8047178380701168,0.020157451140586757,3.9873887068020744,0.0012897946131978867,0.25513704281808813,placed pair
f1.30,630027,0.003,reset,4000,16000,40,1.734723475976807e-18,True,0.00346964704557242,True,0.4999816657896486,0.5000183342103514,-1.7768262053437975,-1.804722112390658,1.643010182143983,-1.4975715682194997,0.007825450413140641,shared,True,False,1.804722112390658,0.020163844997239,3.9886534893199745,0.0012906313663204401,0.25530256275054286,placed pair
f1.30,630027,0.003,reset,16000,16000,40,1.734723475976807e-18,True,0.003470312943861821,True,0.5000000042899604,0.49999999571003967,-1.77682851852138,-1.8047245888742327,1.6430078234117584,-1.4975690807309607,0.007788810828372743,shared,True,False,1.8047245888742327,0.020164051000422623,3.988694239252207,0.0012906248120835553,0.25530126624286675,placed pair
f1.30,630027,0.01,preserved,1000,16000,40,3.469446951953614e-18,True,0.0002565039867126785,False,0.427518218358014,0.5724817816419859,-1.7786491279512375,-1.8050269114039144,1.6322535957587005,-1.3802818201870632,0.15216174315179856,shared,False,False,1.8050269114039144,0.015176277667047766,0.9006156248450763,0.0036265711434865567,0.2152139482481958,"other: placed, not the pair"
f1.30,630027,0.01,preserved,4000,16000,40,3.469446951953614e-18,True,0.011389913866221131,True,0.49844893211450547,0.5015510678854944,-1.7769316159226785,-1.8045394836519162,1.6429010219539362,-1.4976860320458336,0.010810404558418703,shared,True,False,1.8045394836519162,0.01982907472494999,1.1767295588091675,0.004266226583460857,0.2531734332020627,placed pair
f1.30,630027,0.01,preserved,16000,16000,40,3.469446951953614e-18,True,0.011574784726341315,True,0.49999999226409314,0.5000000077359068,-1.7768881722822736,-1.8045788937466718,1.6429187595623296,-1.4976668070372425,0.007731685469211879,shared,True,False,1.8045788937466718,0.019887902885902253,1.1802206362720917,0.00427355804684825,0.2536085089580897,placed pair
f1.30,630027,0.01,reset,1000,16000,40,3.469446951953614e-18,True,0.011498643177843729,True,0.4993611963957746,0.5006388036042255,-1.7769061642050596,-1.8045626047076115,1.6429115447054718,-1.4976744993006748,0.008999612981521953,shared,True,False,1.8045626047076115,0.019863675269358727,1.1787828812118226,0.00427199389503515,0.253515686489141,placed pair
f1.30,630027,0.01,reset,4000,16000,40,3.469446951953614e-18,True,0.01157214584296927,True,0.4999778560024299,0.5000221439975702,-1.7768887869801393,-1.8045783374978746,1.6429185104904613,-1.4976670717444434,0.0077756282587770256,shared,True,False,1.8045783374978746,0.019887063230792257,1.1801708080778448,0.004273561211933836,0.2536086967858032,placed pair
f1.30,630027,0.01,reset,16000,16000,40,3.469446951953614e-18,True,0.011574786204909197,True,0.5000000046514529,0.499999995348547,-1.7768881722834622,-1.8045788944119956,1.6429187593552894,-1.497666806544172,0.007731660879971158,shared,True,False,1.8045788944119956,0.01988790335534496,1.1802206641305326,0.004273558043699186,0.2536085087712127,placed pair
f1.30,630027,0.03,preserved,1000,16000,40,1.3877787807814457e-17,True,0.0272086144811423,True,0.4782802235938369,0.5217197764061631,-1.7789456154680596,-1.802455085015973,1.6418864249438874,-1.4987641215253515,0.04998962080728628,shared,True,False,1.802455085015973,0.016683821426698775,0.33002625520036216,0.012081488122202997,0.23898651155769768,placed pair
f1.30,630027,0.03,preserved,4000,16000,40,1.3877787807814457e-17,True,0.03449764635717623,True,0.4991768408714765,0.5008231591285236,-1.777131539877635,-1.8041046511189185,1.6426289789679533,-1.4979698605002822,0.009177992305293535,shared,True,False,1.8041046511189185,0.019017770103309295,0.3761945952869429,0.012562790370401424,0.2485072547093985,placed pair
f1.30,630027,0.03,preserved,16000,16000,40,1.3877787807814457e-17,True,0.0347851772984029,True,0.49999999483237023,0.5000000051676297,-1.77706281271019,-1.8041669509643095,1.6426566768342663,-1.4979400972466625,0.007568398861157742,shared,True,False,1.8041669509643095,0.019109794688263737,0.3780149533681125,0.012565904803126941,0.2485688619720986,placed pair
f1.30,630027,0.03,reset,1000,16000,40,1.3877787807814457e-17,True,0.03449576807880127,True,0.4991712802753329,0.5008287197246671,-1.7771327798945185,-1.8041035415951177,1.6426288375810818,-1.4979699264481454,0.009188456264022647,shared,True,False,1.8041035415951177,0.019017171176296588,0.37618274778305955,0.01256275152493632,0.2485064862989096,placed pair
f1.30,630027,0.03,reset,4000,16000,40,1.3877787807814457e-17,True,0.0347725953597891,True,0.4999639804653416,0.5000360195346584,-1.777065804724173,-1.8041642235521709,1.6426554795265693,-1.4979413934865706,0.007638825816312188,shared,True,False,1.8041642235521709,0.019105768176506666,0.37793530407418147,0.012565883617149394,0.24856844288772606,placed pair
f1.30,630027,0.03,reset,16000,16000,40,1.3877787807814457e-17,True,0.03478518024999877,True,0.5000000038056409,0.4999999961943591,-1.7770628026643707,-1.804166942235593,1.6426566863648195,-1.497940105666933,0.007568381323101072,shared,True,False,1.804166942235593,0.019109795686783115,0.37801497312003884,0.012565904816592883,0.2485688622384713,placed pair
f1.30,630027,0.1,preserved,1000,16000,40,5.551115123125783e-17,True,0.104450360390549,True,0.4885630948709096,0.5114369051290905,-1.7808367758529542,-1.7997888375578077,1.6404933637460923,-1.5003055319361278,0.028163347555131994,shared,True,False,1.7997888375578077,0.012548415212585318,0.07446686898748883,0.03814344012328665,0.22635707460047513,placed pair
f1.30,630027,0.1,preserved,4000,16000,40,5.551115123125783e-17,True,0.11571759052073738,True,0.4991195868106085,0.5008804131893916,-1.7778798725446763,-1.80248247736221,1.6416378290869438,-1.4990098148217488,0.008632262411133957,shared,True,False,1.80248247736221,0.0162171763357149,0.0962386345271307,0.038506255636895165,0.22851015408189174,placed pair
f1.30,630027,0.1,preserved,16000,16000,40,5.551115123125783e-17,True,0.11665866852440879,True,0.4999998648649576,0.5000001351350425,-1.777636123141312,-1.8027039015741952,1.641733196284795,-1.498906176350052,0.007001778007450559,shared,True,False,1.8027039015741952,0.016523413956634758,0.09805596017421384,0.03851214707336557,0.22854511601296887,placed pair
f1.30,630027,0.1,reset,1000,16000,40,5.551115123125783e-17,True,0.11496332278170923,True,0.4984125908942705,0.5015874091057295,-1.7780802273975835,-1.802300365360173,1.6415612468462986,-1.49909353023128,0.009939287255534026,shared,True,False,1.802300365360173,0.01597168956527173,0.09478182656667856,0.03849834982694632,0.22846323812447986,placed pair
f1.30,630027,0.1,reset,4000,16000,40,5.551115123125783e-17,True,0.11652464428282383,True,0.4998744518667206,0.5001255481332794,-1.7776709472503816,-1.8026724301849426,1.6417185389272995,-1.4989200532035531,0.00723406825696826,shared,True,False,1.8026724301849426,0.016479738219135398,0.09779677243080581,0.03851146896589736,0.2285410918761246,placed pair
