arm,seed,crossed,s_r,s_cross,cross_step,passage_step,available
T2-3c,600363,True,0.03162277660168379,0.05829962974706552,11.0,,False
T2-3c,600363,True,0.042169650342858224,0.05829962974706552,11.0,,False
T2-3c,600363,True,0.05623413251903491,0.05829962974706552,11.0,,False
T2-3c,600363,True,0.07498942093324558,0.05829962974706552,11.0,,False
T2-3c,600363,True,0.1,0.05829962974706552,11.0,,False
T2-3c,600363,True,0.1333521432163324,0.05829962974706552,11.0,,False
T2-3c,600363,True,0.1778279410038923,0.05829962974706552,11.0,,False
T2-3c,600363,True,0.23713737056616552,0.05829962974706552,11.0,,False
T2-3c,600363,True,0.31622776601683794,0.05829962974706552,11.0,,False
T2-3c,600363,True,0.4216965034285822,0.05829962974706552,11.0,,False
T2-3c,600363,True,0.5623413251903491,0.05829962974706552,11.0,,False
T2-3c,600363,True,0.7498942093324559,0.05829962974706552,11.0,,False
T2-3c,600363,True,1.0,0.05829962974706552,11.0,,False
T2-3c,600363,True,1.333521432163324,0.05829962974706552,11.0,,False
T2-3c,600363,True,1.7782794100389228,0.05829962974706552,11.0,,False
T2-3c,600363,True,2.371373705661655,0.05829962974706552,11.0,,False
T2-3c,600363,True,3.1622776601683795,0.05829962974706552,11.0,,False
T2-3c,600363,True,4.216965034285822,0.05829962974706552,11.0,,False
T2-3c,600364,True,0.0031622776601683794,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.004216965034285823,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.005623413251903491,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.007498942093324558,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.01,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.01333521432163324,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.01778279410038923,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.023713737056616554,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.03162277660168379,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.042169650342858224,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.05623413251903491,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.07498942093324558,0.15047231426785346,252.0,79.0,True
T2-3c,600364,True,0.1,0.15047231426785346,252.0,136.0,True
T2-3c,600364,True,0.1333521432163324,0.15047231426785346,252.0,211.0,True
T2-3c,600364,True,0.1778279410038923,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.23713737056616552,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.31622776601683794,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.4216965034285822,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.5623413251903491,0.15047231426785346,252.0,,False
T2-3c,600364,True,0.7498942093324559,0.15047231426785346,252.0,,False
T2-3c,600364,True,1.0,0.15047231426785346,252.0,,False
T2-3c,600364,True,1.333521432163324,0.15047231426785346,252.0,,False
T2-3c,600364,True,1.7782794100389228,0.15047231426785346,252.0,,False
T2-3c,600364,True,2.371373705661655,0.15047231426785346,252.0,,False
T2-3c,600364,True,3.1622776601683795,0.15047231426785346,252.0,,False
T2-3c,600364,True,4.216965034285822,0.15047231426785346,252.0,,False
T2-3c,600365,True,0.0031622776601683794,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.004216965034285823,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.005623413251903491,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.007498942093324558,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.01,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.01333521432163324,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.01778279410038923,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.023713737056616554,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.03162277660168379,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.042169650342858224,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.05623413251903491,0.08120279725531525,138.0,76.0,True
T2-3c,600365,True,0.07498942093324558,0.08120279725531525,138.0,125.0,True
T2-3c,600365,True,0.1,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.1333521432163324,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.1778279410038923,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.23713737056616552,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.31622776601683794,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.4216965034285822,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.5623413251903491,0.08120279725531525,138.0,,False
T2-3c,600365,True,0.7498942093324559,0.08120279725531525,138.0,,False
T2-3c,600365,True,1.0,0.08120279725531525,138.0,,False
T2-3c,600365,True,1.333521432163324,0.08120279725531525,138.0,,False
T2-3c,600365,True,1.7782794100389228,0.08120279725531525,138.0,,False
T2-3c,600365,True,2.371373705661655,0.08120279725531525,138.0,,False
T2-3c,600365,True,3.1622776601683795,0.08120279725531525,138.0,,False
T2-3c,600365,True,4.216965034285822,0.08120279725531525,138.0,,False
T2-3c,600366,True,0.0031622776601683794,5.385213231715651,17819.0,,False
T2-3c,600366,True,0.004216965034285823,5.385213231715651,17819.0,,False
T2-3c,600366,True,0.005623413251903491,5.385213231715651,17819.0,,False
T2-3c,600366,True,0.007498942093324558,5.385213231715651,17819.0,,False
T2-3c,600366,True,0.01,5.385213231715651,17819.0,,False
T2-3c,600366,True,0.01333521432163324,5.385213231715651,17819.0,,False
T2-3c,600366,True,0.01778279410038923,5.385213231715651,17819.0,,False
T2-3c,600366,True,0.023713737056616554,5.385213231715651,17819.0,,False
T2-3c,600366,True,0.03162277660168379,5.385213231715651,17819.0,,False
T2-3c,600366,True,0.042169650342858224,5.385213231715651,17819.0,,False
T2-3c,600366,True,0.05623413251903491,5.385213231715651,17819.0,,False
T2-3c,600366,True,0.07498942093324558,5.385213231715651,17819.0,5.0,True
T2-3c,600366,True,0.1,5.385213231715651,17819.0,66.0,True
T2-3c,600366,True,0.1333521432163324,5.385213231715651,17819.0,131.0,True
T2-3c,600366,True,0.1778279410038923,5.385213231715651,17819.0,236.0,True
T2-3c,600366,True,0.23713737056616552,5.385213231715651,17819.0,406.0,True
T2-3c,600366,True,0.31622776601683794,5.385213231715651,17819.0,674.0,True
T2-3c,600366,True,0.4216965034285822,5.385213231715651,17819.0,1094.0,True
T2-3c,600366,True,0.5623413251903491,5.385213231715651,17819.0,1746.0,True
T2-3c,600366,True,0.7498942093324559,5.385213231715651,17819.0,2692.0,True
T2-3c,600366,True,1.0,5.385213231715651,17819.0,3905.0,True
T2-3c,600366,True,1.333521432163324,5.385213231715651,17819.0,5321.0,True
T2-3c,600366,True,1.7782794100389228,5.385213231715651,17819.0,6941.0,True
T2-3c,600366,True,2.371373705661655,5.385213231715651,17819.0,8868.0,True
T2-3c,600366,True,3.1622776601683795,5.385213231715651,17819.0,11278.0,True
T2-3c,600366,True,4.216965034285822,5.385213231715651,17819.0,14401.0,True
T2-3c,600367,True,0.0031622776601683794,4.988876363690627,16655.0,,False
T2-3c,600367,True,0.004216965034285823,4.988876363690627,16655.0,,False
T2-3c,600367,True,0.005623413251903491,4.988876363690627,16655.0,,False
T2-3c,600367,True,0.007498942093324558,4.988876363690627,16655.0,,False
T2-3c,600367,True,0.01,4.988876363690627,16655.0,,False
T2-3c,600367,True,0.01333521432163324,4.988876363690627,16655.0,,False
T2-3c,600367,True,0.01778279410038923,4.988876363690627,16655.0,,False
T2-3c,600367,True,0.023713737056616554,4.988876363690627,16655.0,,False
T2-3c,600367,True,0.03162277660168379,4.988876363690627,16655.0,,False
T2-3c,600367,True,0.042169650342858224,4.988876363690627,16655.0,46.0,True
T2-3c,600367,True,0.05623413251903491,4.988876363690627,16655.0,118.0,True
T2-3c,600367,True,0.07498942093324558,4.988876363690627,16655.0,186.0,True
T2-3c,600367,True,0.1,4.988876363690627,16655.0,243.0,True
T2-3c,600367,True,0.1333521432163324,4.988876363690627,16655.0,298.0,True
T2-3c,600367,True,0.1778279410038923,4.988876363690627,16655.0,398.0,True
T2-3c,600367,True,0.23713737056616552,4.988876363690627,16655.0,568.0,True
T2-3c,600367,True,0.31622776601683794,4.988876363690627,16655.0,841.0,True
T2-3c,600367,True,0.4216965034285822,4.988876363690627,16655.0,1271.0,True
T2-3c,600367,True,0.5623413251903491,4.988876363690627,16655.0,1929.0,True
T2-3c,600367,True,0.7498942093324559,4.988876363690627,16655.0,2855.0,True
T2-3c,600367,True,1.0,4.988876363690627,16655.0,4025.0,True
T2-3c,600367,True,1.333521432163324,4.988876363690627,16655.0,5394.0,True
T2-3c,600367,True,1.7782794100389228,4.988876363690627,16655.0,6978.0,True
T2-3c,600367,True,2.371373705661655,4.988876363690627,16655.0,8883.0,True
T2-3c,600367,True,3.1622776601683795,4.988876363690627,16655.0,11281.0,True
T2-3c,600367,True,4.216965034285822,4.988876363690627,16655.0,14397.0,True
T2-3c,600368,True,0.0031622776601683794,5.244799490384885,17357.0,,False
T2-3c,600368,True,0.004216965034285823,5.244799490384885,17357.0,,False
T2-3c,600368,True,0.005623413251903491,5.244799490384885,17357.0,,False
T2-3c,600368,True,0.007498942093324558,5.244799490384885,17357.0,,False
T2-3c,600368,True,0.01,5.244799490384885,17357.0,,False
T2-3c,600368,True,0.01333521432163324,5.244799490384885,17357.0,,False
T2-3c,600368,True,0.01778279410038923,5.244799490384885,17357.0,,False
T2-3c,600368,True,0.023713737056616554,5.244799490384885,17357.0,,False
T2-3c,600368,True,0.03162277660168379,5.244799490384885,17357.0,,False
T2-3c,600368,True,0.042169650342858224,5.244799490384885,17357.0,,False
T2-3c,600368,True,0.05623413251903491,5.244799490384885,17357.0,63.0,True
T2-3c,600368,True,0.07498942093324558,5.244799490384885,17357.0,104.0,True
T2-3c,600368,True,0.1,5.244799490384885,17357.0,141.0,True
T2-3c,600368,True,0.1333521432163324,5.244799490384885,17357.0,196.0,True
T2-3c,600368,True,0.1778279410038923,5.244799490384885,17357.0,295.0,True
T2-3c,600368,True,0.23713737056616552,5.244799490384885,17357.0,459.0,True
T2-3c,600368,True,0.31622776601683794,5.244799490384885,17357.0,722.0,True
T2-3c,600368,True,0.4216965034285822,5.244799490384885,17357.0,1140.0,True
T2-3c,600368,True,0.5623413251903491,5.244799490384885,17357.0,1791.0,True
T2-3c,600368,True,0.7498942093324559,5.244799490384885,17357.0,2728.0,True
T2-3c,600368,True,1.0,5.244799490384885,17357.0,3923.0,True
T2-3c,600368,True,1.333521432163324,5.244799490384885,17357.0,5318.0,True
T2-3c,600368,True,1.7782794100389228,5.244799490384885,17357.0,6921.0,True
T2-3c,600368,True,2.371373705661655,5.244799490384885,17357.0,8834.0,True
T2-3c,600368,True,3.1622776601683795,5.244799490384885,17357.0,11236.0,True
T2-3c,600368,True,4.216965034285822,5.244799490384885,17357.0,14353.0,True
T2-3c,600369,True,0.0031622776601683794,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.004216965034285823,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.005623413251903491,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.007498942093324558,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.01,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.01333521432163324,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.01778279410038923,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.023713737056616554,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.03162277660168379,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.042169650342858224,0.10740180916771644,152.0,4.0,True
T2-3c,600369,True,0.05623413251903491,0.10740180916771644,152.0,40.0,True
T2-3c,600369,True,0.07498942093324558,0.10740180916771644,152.0,82.0,True
T2-3c,600369,True,0.1,0.10740180916771644,152.0,136.0,True
T2-3c,600369,True,0.1333521432163324,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.1778279410038923,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.23713737056616552,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.31622776601683794,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.4216965034285822,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.5623413251903491,0.10740180916771644,152.0,,False
T2-3c,600369,True,0.7498942093324559,0.10740180916771644,152.0,,False
T2-3c,600369,True,1.0,0.10740180916771644,152.0,,False
T2-3c,600369,True,1.333521432163324,0.10740180916771644,152.0,,False
T2-3c,600369,True,1.7782794100389228,0.10740180916771644,152.0,,False
T2-3c,600369,True,2.371373705661655,0.10740180916771644,152.0,,False
T2-3c,600369,True,3.1622776601683795,0.10740180916771644,152.0,,False
T2-3c,600369,True,4.216965034285822,0.10740180916771644,152.0,,False
T2-3c,600370,True,0.0031622776601683794,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.004216965034285823,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.005623413251903491,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.007498942093324558,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.01,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.01333521432163324,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.01778279410038923,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.023713737056616554,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.03162277660168379,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.042169650342858224,0.05580555361482021,78.0,4.0,True
T2-3c,600370,True,0.05623413251903491,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.07498942093324558,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.1,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.1333521432163324,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.1778279410038923,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.23713737056616552,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.31622776601683794,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.4216965034285822,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.5623413251903491,0.05580555361482021,78.0,,False
T2-3c,600370,True,0.7498942093324559,0.05580555361482021,78.0,,False
T2-3c,600370,True,1.0,0.05580555361482021,78.0,,False
T2-3c,600370,True,1.333521432163324,0.05580555361482021,78.0,,False
T2-3c,600370,True,1.7782794100389228,0.05580555361482021,78.0,,False
T2-3c,600370,True,2.371373705661655,0.05580555361482021,78.0,,False
T2-3c,600370,True,3.1622776601683795,0.05580555361482021,78.0,,False
T2-3c,600370,True,4.216965034285822,0.05580555361482021,78.0,,False
T2-3c,600371,True,0.0031622776601683794,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.004216965034285823,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.005623413251903491,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.007498942093324558,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.01,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.01333521432163324,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.01778279410038923,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.023713737056616554,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.03162277660168379,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.042169650342858224,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.05623413251903491,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.07498942093324558,0.10939103522132243,185.0,107.0,True
T2-3c,600371,True,0.1,0.10939103522132243,185.0,168.0,True
T2-3c,600371,True,0.1333521432163324,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.1778279410038923,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.23713737056616552,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.31622776601683794,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.4216965034285822,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.5623413251903491,0.10939103522132243,185.0,,False
T2-3c,600371,True,0.7498942093324559,0.10939103522132243,185.0,,False
T2-3c,600371,True,1.0,0.10939103522132243,185.0,,False
T2-3c,600371,True,1.333521432163324,0.10939103522132243,185.0,,False
T2-3c,600371,True,1.7782794100389228,0.10939103522132243,185.0,,False
T2-3c,600371,True,2.371373705661655,0.10939103522132243,185.0,,False
T2-3c,600371,True,3.1622776601683795,0.10939103522132243,185.0,,False
T2-3c,600371,True,4.216965034285822,0.10939103522132243,185.0,,False
T2-3c,600372,True,0.0031622776601683794,4.739029997999607,16131.0,,False
T2-3c,600372,True,0.004216965034285823,4.739029997999607,16131.0,,False
T2-3c,600372,True,0.005623413251903491,4.739029997999607,16131.0,,False
T2-3c,600372,True,0.007498942093324558,4.739029997999607,16131.0,,False
T2-3c,600372,True,0.01,4.739029997999607,16131.0,,False
T2-3c,600372,True,0.01333521432163324,4.739029997999607,16131.0,,False
T2-3c,600372,True,0.01778279410038923,4.739029997999607,16131.0,,False
T2-3c,600372,True,0.023713737056616554,4.739029997999607,16131.0,,False
T2-3c,600372,True,0.03162277660168379,4.739029997999607,16131.0,12.0,True
T2-3c,600372,True,0.042169650342858224,4.739029997999607,16131.0,140.0,True
T2-3c,600372,True,0.05623413251903491,4.739029997999607,16131.0,181.0,True
T2-3c,600372,True,0.07498942093324558,4.739029997999607,16131.0,220.0,True
T2-3c,600372,True,0.1,4.739029997999607,16131.0,271.0,True
T2-3c,600372,True,0.1333521432163324,4.739029997999607,16131.0,324.0,True
T2-3c,600372,True,0.1778279410038923,4.739029997999607,16131.0,398.0,True
T2-3c,600372,True,0.23713737056616552,4.739029997999607,16131.0,539.0,True
T2-3c,600372,True,0.31622776601683794,4.739029997999607,16131.0,782.0,True
T2-3c,600372,True,0.4216965034285822,4.739029997999607,16131.0,1184.0,True
T2-3c,600372,True,0.5623413251903491,4.739029997999607,16131.0,1831.0,True
T2-3c,600372,True,0.7498942093324559,4.739029997999607,16131.0,2790.0,True
T2-3c,600372,True,1.0,4.739029997999607,16131.0,4034.0,True
T2-3c,600372,True,1.333521432163324,4.739029997999607,16131.0,5483.0,True
T2-3c,600372,True,1.7782794100389228,4.739029997999607,16131.0,7125.0,True
T2-3c,600372,True,2.371373705661655,4.739029997999607,16131.0,9063.0,True
T2-3c,600372,True,3.1622776601683795,4.739029997999607,16131.0,11477.0,True
T2-3c,600372,True,4.216965034285822,4.739029997999607,16131.0,14601.0,True
T2-3c,600373,True,0.0031622776601683794,6.081896173372053,20390.0,,False
T2-3c,600373,True,0.004216965034285823,6.081896173372053,20390.0,,False
T2-3c,600373,True,0.005623413251903491,6.081896173372053,20390.0,,False
T2-3c,600373,True,0.007498942093324558,6.081896173372053,20390.0,,False
T2-3c,600373,True,0.01,6.081896173372053,20390.0,,False
T2-3c,600373,True,0.01333521432163324,6.081896173372053,20390.0,,False
T2-3c,600373,True,0.01778279410038923,6.081896173372053,20390.0,,False
T2-3c,600373,True,0.023713737056616554,6.081896173372053,20390.0,9.0,True
T2-3c,600373,True,0.03162277660168379,6.081896173372053,20390.0,30.0,True
T2-3c,600373,True,0.042169650342858224,6.081896173372053,20390.0,54.0,True
T2-3c,600373,True,0.05623413251903491,6.081896173372053,20390.0,84.0,True
T2-3c,600373,True,0.07498942093324558,6.081896173372053,20390.0,123.0,True
T2-3c,600373,True,0.1,6.081896173372053,20390.0,180.0,True
T2-3c,600373,True,0.1333521432163324,6.081896173372053,20390.0,269.0,True
T2-3c,600373,True,0.1778279410038923,6.081896173372053,20390.0,400.0,True
T2-3c,600373,True,0.23713737056616552,6.081896173372053,20390.0,596.0,True
T2-3c,600373,True,0.31622776601683794,6.081896173372053,20390.0,891.0,True
T2-3c,600373,True,0.4216965034285822,6.081896173372053,20390.0,1348.0,True
T2-3c,600373,True,0.5623413251903491,6.081896173372053,20390.0,2054.0,True
T2-3c,600373,True,0.7498942093324559,6.081896173372053,20390.0,3072.0,True
T2-3c,600373,True,1.0,6.081896173372053,20390.0,4362.0,True
T2-3c,600373,True,1.333521432163324,6.081896173372053,20390.0,5832.0,True
T2-3c,600373,True,1.7782794100389228,6.081896173372053,20390.0,7481.0,True
T2-3c,600373,True,2.371373705661655,6.081896173372053,20390.0,9416.0,True
T2-3c,600373,True,3.1622776601683795,6.081896173372053,20390.0,11827.0,True
T2-3c,600373,True,4.216965034285822,6.081896173372053,20390.0,14947.0,True
T2-3c,600374,True,0.0031622776601683794,4.92763252729053,16535.0,,False
T2-3c,600374,True,0.004216965034285823,4.92763252729053,16535.0,,False
T2-3c,600374,True,0.005623413251903491,4.92763252729053,16535.0,,False
T2-3c,600374,True,0.007498942093324558,4.92763252729053,16535.0,,False
T2-3c,600374,True,0.01,4.92763252729053,16535.0,,False
T2-3c,600374,True,0.01333521432163324,4.92763252729053,16535.0,,False
T2-3c,600374,True,0.01778279410038923,4.92763252729053,16535.0,,False
T2-3c,600374,True,0.023713737056616554,4.92763252729053,16535.0,,False
T2-3c,600374,True,0.03162277660168379,4.92763252729053,16535.0,,False
T2-3c,600374,True,0.042169650342858224,4.92763252729053,16535.0,,False
T2-3c,600374,True,0.05623413251903491,4.92763252729053,16535.0,50.0,True
T2-3c,600374,True,0.07498942093324558,4.92763252729053,16535.0,86.0,True
T2-3c,600374,True,0.1,4.92763252729053,16535.0,129.0,True
T2-3c,600374,True,0.1333521432163324,4.92763252729053,16535.0,194.0,True
T2-3c,600374,True,0.1778279410038923,4.92763252729053,16535.0,304.0,True
T2-3c,600374,True,0.23713737056616552,4.92763252729053,16535.0,479.0,True
T2-3c,600374,True,0.31622776601683794,4.92763252729053,16535.0,753.0,True
T2-3c,600374,True,0.4216965034285822,4.92763252729053,16535.0,1183.0,True
T2-3c,600374,True,0.5623413251903491,4.92763252729053,16535.0,1848.0,True
T2-3c,600374,True,0.7498942093324559,4.92763252729053,16535.0,2803.0,True
T2-3c,600374,True,1.0,4.92763252729053,16535.0,4015.0,True
T2-3c,600374,True,1.333521432163324,4.92763252729053,16535.0,5422.0,True
T2-3c,600374,True,1.7782794100389228,4.92763252729053,16535.0,7029.0,True
T2-3c,600374,True,2.371373705661655,4.92763252729053,16535.0,8944.0,True
T2-3c,600374,True,3.1622776601683795,4.92763252729053,16535.0,11344.0,True
T2-3c,600374,True,4.216965034285822,4.92763252729053,16535.0,14458.0,True
T2-3c,600375,True,0.0031622776601683794,5.0922583672658455,17109.0,,False
T2-3c,600375,True,0.004216965034285823,5.0922583672658455,17109.0,,False
T2-3c,600375,True,0.005623413251903491,5.0922583672658455,17109.0,,False
T2-3c,600375,True,0.007498942093324558,5.0922583672658455,17109.0,,False
T2-3c,600375,True,0.01,5.0922583672658455,17109.0,,False
T2-3c,600375,True,0.01333521432163324,5.0922583672658455,17109.0,,False
T2-3c,600375,True,0.01778279410038923,5.0922583672658455,17109.0,,False
T2-3c,600375,True,0.023713737056616554,5.0922583672658455,17109.0,,False
T2-3c,600375,True,0.03162277660168379,5.0922583672658455,17109.0,,False
T2-3c,600375,True,0.042169650342858224,5.0922583672658455,17109.0,42.0,True
T2-3c,600375,True,0.05623413251903491,5.0922583672658455,17109.0,72.0,True
T2-3c,600375,True,0.07498942093324558,5.0922583672658455,17109.0,106.0,True
T2-3c,600375,True,0.1,5.0922583672658455,17109.0,150.0,True
T2-3c,600375,True,0.1333521432163324,5.0922583672658455,17109.0,218.0,True
T2-3c,600375,True,0.1778279410038923,5.0922583672658455,17109.0,330.0,True
T2-3c,600375,True,0.23713737056616552,5.0922583672658455,17109.0,506.0,True
T2-3c,600375,True,0.31622776601683794,5.0922583672658455,17109.0,780.0,True
T2-3c,600375,True,0.4216965034285822,5.0922583672658455,17109.0,1207.0,True
T2-3c,600375,True,0.5623413251903491,5.0922583672658455,17109.0,1865.0,True
T2-3c,600375,True,0.7498942093324559,5.0922583672658455,17109.0,2813.0,True
T2-3c,600375,True,1.0,5.0922583672658455,17109.0,4028.0,True
T2-3c,600375,True,1.333521432163324,5.0922583672658455,17109.0,5449.0,True
T2-3c,600375,True,1.7782794100389228,5.0922583672658455,17109.0,7075.0,True
T2-3c,600375,True,2.371373705661655,5.0922583672658455,17109.0,9007.0,True
T2-3c,600375,True,3.1622776601683795,5.0922583672658455,17109.0,11421.0,True
T2-3c,600375,True,4.216965034285822,5.0922583672658455,17109.0,14546.0,True
T2-3c,600376,True,0.0031622776601683794,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.004216965034285823,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.005623413251903491,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.007498942093324558,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.01,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.01333521432163324,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.01778279410038923,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.023713737056616554,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.03162277660168379,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.042169650342858224,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.05623413251903491,0.09933675254436142,124.0,25.0,True
T2-3c,600376,True,0.07498942093324558,0.09933675254436142,124.0,71.0,True
T2-3c,600376,True,0.1,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.1333521432163324,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.1778279410038923,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.23713737056616552,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.31622776601683794,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.4216965034285822,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.5623413251903491,0.09933675254436142,124.0,,False
T2-3c,600376,True,0.7498942093324559,0.09933675254436142,124.0,,False
T2-3c,600376,True,1.0,0.09933675254436142,124.0,,False
T2-3c,600376,True,1.333521432163324,0.09933675254436142,124.0,,False
T2-3c,600376,True,1.7782794100389228,0.09933675254436142,124.0,,False
T2-3c,600376,True,2.371373705661655,0.09933675254436142,124.0,,False
T2-3c,600376,True,3.1622776601683795,0.09933675254436142,124.0,,False
T2-3c,600376,True,4.216965034285822,0.09933675254436142,124.0,,False
T2-3c,600377,True,0.0031622776601683794,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.004216965034285823,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.005623413251903491,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.007498942093324558,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.01,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.01333521432163324,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.01778279410038923,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.023713737056616554,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.03162277660168379,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.042169650342858224,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.05623413251903491,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.07498942093324558,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.1,0.1045325514967517,114.0,106.0,True
T2-3c,600377,True,0.1333521432163324,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.1778279410038923,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.23713737056616552,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.31622776601683794,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.4216965034285822,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.5623413251903491,0.1045325514967517,114.0,,False
T2-3c,600377,True,0.7498942093324559,0.1045325514967517,114.0,,False
T2-3c,600377,True,1.0,0.1045325514967517,114.0,,False
T2-3c,600377,True,1.333521432163324,0.1045325514967517,114.0,,False
T2-3c,600377,True,1.7782794100389228,0.1045325514967517,114.0,,False
T2-3c,600377,True,2.371373705661655,0.1045325514967517,114.0,,False
T2-3c,600377,True,3.1622776601683795,0.1045325514967517,114.0,,False
