arm,seed,t,frac_time,placed,min_share,cancel,grad_rel,lam_rel,stationary_two_unit
T2-3,600044,155,0.7524271844660194,False,0.46439691927586657,0.6678033228580854,0.0623012323462114,-0.004089090922727455,False
T2-3,600044,159,0.7718446601941747,False,0.4681952476522351,0.6438035711693113,0.04301645996244604,-0.003762782598999762,False
T2-3,600044,163,0.7912621359223301,False,0.47437243473831614,0.617659525133599,0.025942721607825885,-0.0037606287070714364,False
T2-3,600044,167,0.8106796116504854,False,0.48215623254778367,0.591651096510401,0.026558051077114717,-0.003953147658578005,False
T2-3,600044,171,0.8300970873786407,False,0.490590058006469,0.5686240942059096,0.02571202619157971,-0.004052920701551405,False
T2-3,600044,175,0.8495145631067961,False,0.49875781504583433,0.5503846832886414,0.02383567885950603,-0.003884272193620506,False
T2-3,600044,180,0.8737864077669902,False,0.49229507415775814,0.5331203385741282,0.021669013025592675,-0.003493806104404752,False
T2-3,600044,184,0.8932038834951457,False,0.486341240452006,0.5206801635378684,0.02045646468517162,-0.0032443715718376534,False
T2-3,600044,188,0.912621359223301,False,0.4814443193682009,0.507702095127681,0.01905162582088534,-0.003039376769358145,False
T2-3,600044,192,0.9320388349514563,False,0.477674184882523,0.49474985246927694,0.017573360378897406,-0.0028593086799552966,False
T2-3,600044,196,0.9514563106796117,False,0.47503648117179487,0.48319157851901096,0.016651325530110086,-0.0027344989586956265,False
T2-3,600044,200,0.970873786407767,False,0.47329284971958935,0.47337872648983276,0.01594667354005811,-0.0025980069074704832,False
T2-3,600044,205,0.9951456310679612,False,0.4718933156271096,0.46202794130345165,0.01503571883079505,-0.0024372865110693356,False
T2-3,600045,1,0.006711409395973154,False,0.4030837413823488,0.1886476523478939,7.606228955570155,-2.6450858343854216,False
T2-3,600045,4,0.026845637583892617,False,0.1213694144677147,1.0,2.4649761951544535,-6.045734512932044,False
T2-3,600045,7,0.04697986577181208,False,0.2947217361596789,1.0,1.2103861106515663,-3.1494903872431337,False
T2-3,600045,10,0.06711409395973154,False,0.359372870256454,1.0,0.7861050935471008,-2.0869972520121767,False
T2-3,600045,13,0.087248322147651,False,0.39479259211483353,1.0,0.5783691779609395,-1.5458112078250519,False
T2-3,600045,16,0.10738255033557047,False,0.4195452307362957,1.0,0.45671851565858756,-1.2245645577784137,False
T2-3,600045,19,0.12751677852348994,False,0.44065106794428505,1.0,0.37810516146210404,-1.015772232746028,False
T2-3,600045,22,0.1476510067114094,False,0.4615062519793919,1.0,0.32442680638874594,-0.8714891850548204,False
T2-3,600045,25,0.16778523489932887,False,0.483879189607743,1.0,0.2870319025941587,-0.7673472058170446,False
T2-3,600045,28,0.18791946308724833,False,0.4913689721332734,1.0,0.26136075217725824,-0.6898354753043823,False
T2-3,600045,31,0.2080536912751678,False,0.4638808462786787,1.0,0.24467219261912138,-0.6312967058907496,False
T2-3,600045,34,0.22818791946308725,False,0.43354193312056494,1.0,0.2348945388437639,-0.5875471488778838,False
T2-3,600045,37,0.2483221476510067,False,0.40035298126551344,1.0,0.2300467260521833,-0.5556185489214899,False
T2-3,600045,40,0.2684563758389262,False,0.3644270632851657,1.0,0.228254513299075,-0.5322093080718303,False
T2-3,600045,43,0.28859060402684567,False,0.3260630262823711,1.0,0.2279696794161701,-0.5140945290109669,False
T2-3,600045,46,0.3087248322147651,False,0.2858233032191643,1.0,0.22799123685655404,-0.4987651433319351,False
T2-3,600045,49,0.3288590604026846,False,0.24455986056886722,1.0,0.2274139255617253,-0.48445352066067077,False
T2-3,600045,52,0.348993288590604,False,0.20335042861931288,1.0,0.22561581487155932,-0.4700134194894093,False
T2-3,600045,55,0.3691275167785235,False,0.163330440925039,1.0,0.22226937579083356,-0.454861146157038,False
T2-3,600045,58,0.38926174496644295,False,0.12545261533128796,1.0,0.2173395834928349,-0.43893710059423385,False
T2-3,600045,61,0.40939597315436244,False,0.09025711993356797,1.0,0.21104805671068214,-0.4226159186619245,False
T2-3,600045,64,0.42953020134228187,False,0.0577478914696511,1.0,0.20380466738715933,-0.40654050164573596,False
T2-3,600045,67,0.44966442953020136,False,0.027424760749844592,1.0,0.19612470038159974,-0.39141467655110496,False
T2-3,600045,70,0.4697986577181208,False,0.0015479396687242519,0.9972087443965258,0.11451874623516356,-0.05208918546971353,False
T2-3,600045,73,0.4899328859060403,False,0.028429727813632007,0.9487205450042255,0.095934966515494,-0.05108552805452064,False
T2-3,600045,76,0.5100671140939598,False,0.052950431963616706,0.9045779114612325,0.08100293432691395,-0.050625942214733224,False
T2-3,600045,79,0.5302013422818792,False,0.07586799025681885,0.8635586008665945,0.07005675117677694,-0.05043375828876653,False
T2-3,600045,82,0.5503355704697986,False,0.09753124840520609,0.8252020318245903,0.06542165961270918,-0.05031457355337298,False
T2-3,600045,85,0.5704697986577181,False,0.11803853158584944,0.7895706136516969,0.06298021969642699,-0.05019422135431744,False
T2-3,600045,88,0.5906040268456376,False,0.13738185335136913,0.7570034128778688,0.06022547422129649,-0.05022443597705142,False
T2-3,600045,91,0.610738255033557,False,0.15555967402884818,0.7278873688949692,0.057212706781837916,-0.050786070739786464,False
T2-3,600045,94,0.6308724832214765,False,0.17264744184492142,0.7024722452360754,0.053982270343370234,-0.05207949460377293,False
T2-3,600045,97,0.6510067114093959,False,0.18882215062558413,0.6807608440120432,0.05056234346524999,-0.0538128737645628,False
T2-3,600045,100,0.6711409395973155,False,0.2043443838631145,0.662500041250583,0.047157071029754624,-0.05552680596949075,False
T2-3,600045,103,0.6912751677852349,False,0.21950940018174855,0.647265150011152,0.04838798616375102,-0.05686372932391576,False
T2-3,600045,106,0.7114093959731543,False,0.2345859520929214,0.6345870654682035,0.04920965742967856,-0.05757601592260051,False
T2-3,600045,109,0.7315436241610739,False,0.249763762627666,0.6240564494966317,0.04933399090006528,-0.05748410028031295,False
T2-3,600045,112,0.7516778523489933,False,0.2651254764651276,0.6153607659514175,0.0487445632626,-0.056462607090579944,False
T2-3,600045,115,0.7718120805369127,False,0.28064811856208255,0.6082440787409525,0.04743755751517443,-0.05445971774210306,False
T2-3,600045,118,0.7919463087248322,False,0.29622758506773744,0.602403849095601,0.045438718418198465,-0.051540568314396684,False
T2-3,600045,121,0.8120805369127517,False,0.3117126271731675,0.5973500315948836,0.042822710186798944,-0.04793724003741919,False
T2-3,600045,124,0.8322147651006712,False,0.32693446608739785,0.5922649839349723,0.03973044110744459,-0.04407844105761355,False
T2-3,600045,127,0.8523489932885906,False,0.34172324251872893,0.5859483030271799,0.03637646536591285,-0.04056306342205889,False
T2-3,600045,130,0.87248322147651,False,0.3559099683366002,0.577008669250412,0.03303153676244999,-0.03804328981761268,False
T2-3,600045,133,0.8926174496644296,False,0.3693202336981362,0.5644203818643865,0.029971219107855527,-0.03702224626384423,False
T2-3,600045,136,0.912751677852349,False,0.38177160340624916,0.5481824979519266,0.02741540215319787,-0.03765276662176079,False
T2-3,600045,139,0.9328859060402684,False,0.3930865264554995,0.5294866486705121,0.025863595431726515,-0.03965439121258533,False
T2-3,600045,142,0.9530201342281879,False,0.4031236885659673,0.5101797023756512,0.026842520866417943,-0.042401001852748324,False
T2-3,600045,145,0.9731543624161074,False,0.41181653334717944,0.49190445310754016,0.02750396400320032,-0.04518239941373156,False
T2-3,600045,148,0.9932885906040269,False,0.4191969061734595,0.4754202835034796,0.027861132958167233,-0.04755730905860193,False
T2-3,600046,1,0.009345794392523364,False,0.23915043496357466,0.9891661151744665,1.922074992214902,-2.4919431563737113,False
T2-3,600046,3,0.028037383177570093,False,0.34439663964695466,1.0,1.0480747090393367,-1.1552150864758233,False
T2-3,600046,5,0.04672897196261682,False,0.38881982642919055,1.0,0.6703152102087351,-0.6309255797051949,False
T2-3,600046,7,0.06542056074766354,False,0.41313932921888286,1.0,0.45726368299240816,-0.40712962218119225,False
T2-3,600046,9,0.08411214953271028,False,0.42840273763833536,1.0,0.32135019318683955,-0.3209657762550425,False
T2-3,600046,11,0.102803738317757,False,0.4389150295715611,1.0,0.22928309471911806,-0.28594284579684764,False
T2-3,600046,13,0.12149532710280374,False,0.44670612303244756,1.0,0.16384077892644017,-0.26744403795590405,False
T2-3,600046,16,0.14953271028037382,False,0.45534520833861675,1.0,0.0962074203443946,-0.24939943869592163,False
T2-3,600046,18,0.16822429906542055,False,0.45962515008971505,1.0,0.09974087609296706,-0.23971873575103167,False
T2-3,600046,20,0.18691588785046728,False,0.462801215105243,1.0,0.11138669225403164,-0.23071852538151155,False
T2-3,600046,22,0.205607476635514,False,0.4647725938745398,1.0,0.12169155540546099,-0.2219546325695611,False
T2-3,600046,24,0.22429906542056074,False,0.4653810791419082,1.0,0.13069230890026318,-0.2131868237715871,False
T2-3,600046,26,0.24299065420560748,False,0.4644859298900812,0.9643250262015605,0.13845633355578685,-0.20425531214318407,False
T2-3,600046,28,0.2616822429906542,False,0.4620294563994552,0.9236848370798014,0.1450742728062775,-0.1950164018125672,False
T2-3,600046,31,0.2897196261682243,False,0.45561864083262477,0.8707948774555978,0.153083775269154,-0.1802252535490248,False
T2-3,600046,33,0.308411214953271,False,0.4499067720149589,0.841346967409993,0.15730664364436672,-0.16945767464784095,False
T2-3,600046,35,0.32710280373831774,False,0.4435163760893855,0.8163546247294127,0.1607601932234413,-0.15770643529604153,False
T2-3,600046,37,0.34579439252336447,False,0.4369382596772169,0.7952856930830162,0.1635378671145755,-0.14475515278541876,False
T2-3,600046,39,0.3644859813084112,False,0.4306721549147998,0.7774101530121447,0.1657141650954104,-0.1304427671812705,False
T2-3,600046,41,0.38317757009345793,False,0.4251639537298819,0.7619249170336616,0.16733856187936733,-0.11472469394619478,False
T2-3,600046,43,0.40186915887850466,False,0.42075330386703835,0.748063550716349,0.1684314542905971,-0.09773741402890265,False
T2-3,600046,46,0.42990654205607476,False,0.416592062810914,0.7289397205052033,0.16904683754826041,-0.07080762395049332,False
T2-3,600046,48,0.4485981308411215,False,0.41547997047629176,0.7166542169905127,0.1687157824580595,-0.053143326390995976,False
T2-3,600046,50,0.4672897196261682,False,0.41555759614866256,0.7044368327876415,0.16772309892288367,-0.03763770285520062,False
T2-3,600046,52,0.48598130841121495,False,0.41661652165995816,0.6921764078897379,0.16600212982397516,-0.026839379038566088,False
T2-3,600046,54,0.5046728971962616,False,0.4184204809630399,0.6798426822645584,0.1634883068420042,-0.021391981236729786,False
T2-3,600046,56,0.5233644859813084,False,0.4207460962820166,0.6674383086740057,0.16012638344207558,-0.019030652196261797,False
T2-3,600046,58,0.5420560747663551,False,0.4234104741444837,0.6549620317238974,0.1558765919074817,-0.017987388622789924,False
T2-3,600046,61,0.5700934579439252,False,0.42776976644996256,0.6360548308765572,0.14780138321724137,-0.017465706278073895,False
T2-3,600046,63,0.5887850467289719,False,0.43081334447417335,0.6232518619710065,0.14130074377241153,-0.01751291272092629,False
T2-3,600046,65,0.6074766355140186,False,0.4339262874545788,0.6102339649313393,0.13395503981743942,-0.017819279811741338,False
T2-3,600046,67,0.6261682242990654,False,0.4370921623841064,0.5969779491821496,0.12583797070156816,-0.018392769486284332,False
T2-3,600046,69,0.6448598130841121,False,0.4402974311451012,0.5835015067082248,0.11705236260872871,-0.019255006916727834,False
T2-3,600046,71,0.6635514018691588,False,0.4435242380890504,0.5698718284902149,0.1077302467971155,-0.020423479904291258,False
T2-3,600046,73,0.6822429906542056,False,0.446747698721496,0.5562061005450323,0.09803234951210914,-0.021898318791973504,False
T2-3,600046,76,0.7102803738317757,False,0.4515071523894425,0.536001306009168,0.08319867906580508,-0.02460967272403457,False
T2-3,600046,78,0.7289719626168224,False,0.45457839055610016,0.5230170246252397,0.0734336234748791,-0.026628480759118785,False
T2-3,600046,80,0.7476635514018691,False,0.45752836326652807,0.5106697880844332,0.06403669177009706,-0.028651402519674286,False
T2-3,600046,82,0.7663551401869159,False,0.4603279586447862,0.4991647490591249,0.0552326654980298,-0.030484683662529877,False
T2-3,600046,84,0.7850467289719626,False,0.4629555419884658,0.48867833579189823,0.049255424877106574,-0.03191511555383264,False
T2-3,600046,86,0.8037383177570093,False,0.46539881020718377,0.47933837402045704,0.04904978440141643,-0.03275494182821451,False
T2-3,600046,88,0.822429906542056,False,0.46765572017131346,0.4712064239937556,0.048230981153041294,-0.03289139846464563,False
T2-3,600046,91,0.8504672897196262,False,0.47071168907040356,0.4612144640340621,0.046088785503253425,-0.03179730937929434,False
T2-3,600046,93,0.8691588785046729,False,0.47255615661787204,0.4558544926063157,0.044277012669850076,-0.030385912848615058,False
T2-3,600046,95,0.8878504672897196,False,0.4742744037351888,0.4513157231626566,0.042356139591230905,-0.028661047625829033,False
T2-3,600046,97,0.9065420560747663,False,0.47589185346092217,0.4473706649206772,0.040476604600028394,-0.026832183849593544,False
T2-3,600046,99,0.9252336448598131,False,0.47743132919435316,0.4437962737188034,0.038745408662134634,-0.025068160997620412,False
T2-3,600046,101,0.9439252336448598,False,0.4789102172745775,0.4404104362618065,0.037211004486595714,-0.023470735494098508,False
T2-3,600046,103,0.9626168224299065,False,0.48033859534606577,0.437100754137204,0.03586150954883698,-0.022069084645752832,False
T2-3,600046,106,0.9906542056074766,False,0.48238901440611465,0.4322354469181995,0.03404804527392979,-0.020254151442603854,False
T2-3,600047,1,0.00546448087431694,False,0.003563262768347821,0.9958671436222986,4.919209434422047,-1.3854579725408218,False
T2-3,600047,4,0.02185792349726776,False,0.31232205242796973,1.0,1.4680028740034197,-1.7600838602563262,False
T2-3,600047,8,0.04371584699453552,False,0.3972683160132664,1.0,0.6504677385604293,-0.9376437473043051,False
T2-3,600047,12,0.06557377049180328,False,0.4303380159659057,1.0,0.34138781676649005,-0.6888196342949611,False
T2-3,600047,15,0.08196721311475409,False,0.44588829370347605,1.0,0.2130705749137791,-0.5792730754462742,False
T2-3,600047,19,0.10382513661202186,False,0.4626695946629793,1.0,0.11079084033174326,-0.46331482280967906,False
T2-3,600047,23,0.12568306010928962,False,0.47835525094624126,1.0,0.09838304064622136,-0.3551994179507835,False
T2-3,600047,26,0.14207650273224043,False,0.4900665796210388,1.0,0.08297286197241516,-0.2729345678301522,False
T2-3,600047,30,0.16393442622950818,False,0.4947058704424124,1.0,0.058517534087199195,-0.16374559015894696,False
T2-3,600047,34,0.18579234972677597,False,0.48100355405938633,1.0,0.03392284552583564,-0.06936079076022332,False
T2-3,600047,37,0.20218579234972678,False,0.4726112166556969,1.0,0.0176980305507901,-0.04814190153214712,False
T2-3,600047,41,0.22404371584699453,False,0.4648643239910913,1.0,0.017368045299786083,-0.050558647056207696,False
T2-3,600047,45,0.2459016393442623,False,0.46129341440861926,1.0,0.022813812149556384,-0.054930438804256694,False
T2-3,600047,49,0.2677595628415301,False,0.4612286439636663,1.0,0.02006484841759897,-0.056063178309016325,False
T2-3,600047,52,0.28415300546448086,False,0.46278864625266886,1.0,0.014278327352586134,-0.054550284799256867,False
T2-3,600047,56,0.30601092896174864,False,0.46612635868895996,1.0,0.011361132512219934,-0.05120039661062906,False
T2-3,600047,60,0.32786885245901637,False,0.4701432206282208,1.0,0.010718406396411034,-0.04782660683727617,False
T2-3,600047,63,0.3442622950819672,False,0.47324151278392373,1.0,0.010097094200244142,-0.04650061889374897,False
T2-3,600047,67,0.366120218579235,False,0.47711416351421276,1.0,0.012386296419648078,-0.04778149326017783,False
T2-3,600047,71,0.3879781420765027,False,0.480353423471645,1.0,0.012754525758473979,-0.051329116308165036,False
T2-3,600047,74,0.40437158469945356,False,0.4822376401349253,1.0,0.01390033354756678,-0.05407416528972812,False
T2-3,600047,78,0.4262295081967213,False,0.4840534213306858,1.0,0.013610222463476526,-0.05742054914562998,False
T2-3,600047,82,0.44808743169398907,False,0.48533840327861744,1.0,0.014686761789976549,-0.061167809560803935,False
T2-3,600047,85,0.4644808743169399,False,0.486195809692692,1.0,0.016203337122288528,-0.06485641667996798,False
T2-3,600047,89,0.48633879781420764,False,0.4874558839872708,1.0,0.018390126425454525,-0.0715869223531985,False
T2-3,600047,93,0.5081967213114754,False,0.4889136870297402,1.0,0.021126131948383593,-0.08083943951710026,False
T2-3,600047,97,0.5300546448087432,False,0.49035321128446835,1.0,0.024770878924523912,-0.09256294394905322,False
T2-3,600047,100,0.546448087431694,False,0.4911896709348897,1.0,0.028291376256739303,-0.10259955931922408,False
T2-3,600047,104,0.5683060109289617,False,0.49171631222593476,1.0,0.034281559104716586,-0.1169428378662309,False
T2-3,600047,108,0.5901639344262295,False,0.49151595554354643,0.9437479574607007,0.042016639389966595,-0.13157577087131642,False
T2-3,600047,111,0.6065573770491803,False,0.49106844328628463,0.8870018410738888,0.04907658208753069,-0.1421102863758518,False
T2-3,600047,115,0.6284153005464481,False,0.4906131824960039,0.8225943878401462,0.06013821863553023,-0.15428649139242617,False
T2-3,600047,119,0.6502732240437158,False,0.49113894506077704,0.7715662779563752,0.07275217447558717,-0.16209618658939323,False
T2-3,600047,122,0.6666666666666666,False,0.49269266147664265,0.7415758407799798,0.08280132920093199,-0.16317257652973888,False
T2-3,600047,126,0.6885245901639344,False,0.4966910008788663,0.7107073074133389,0.09607474286893104,-0.1553308882126931,False
T2-3,600047,130,0.7103825136612022,False,0.49729987832885353,0.6871415271150542,0.10775724075513744,-0.13394240476399022,False
T2-3,600047,133,0.726775956284153,False,0.49200669674697073,0.6721115351929319,0.11432825482983576,-0.10811696592615769,False
T2-3,600047,137,0.7486338797814208,False,0.48497550985127647,0.6532152768127208,0.11863657187026905,-0.06308341011706439,False
T2-3,600047,141,0.7704918032786885,False,0.47920934186547093,0.6338735091009315,0.11664938658642798,-0.02178460442865119,False
T2-3,600047,145,0.7923497267759563,False,0.47571747284364935,0.613249087435662,0.10812529265784204,-0.010329626262637417,False
T2-3,600047,148,0.8087431693989071,False,0.47490467462528296,0.5970093794455332,0.09794146882383355,-0.00858523874243755,False
T2-3,600047,152,0.8306010928961749,False,0.4762296619302205,0.5751610818302806,0.08045090415130066,-0.007830009171539485,False
T2-3,600047,156,0.8524590163934426,False,0.47991234629775364,0.5546979075263156,0.05978972032219155,-0.007626584735073077,False
T2-3,600047,159,0.8688524590163934,False,0.4838300371384274,0.5412122145496403,0.04299853219365087,-0.007434700020790764,False
T2-3,600047,163,0.8907103825136612,False,0.4900415229085622,0.5256630105977073,0.028691974348752092,-0.006847134314134248,False
T2-3,600047,167,0.912568306010929,False,0.4968151434350722,0.5110957290664523,0.02664130232107097,-0.006141955454260774,False
T2-3,600047,170,0.9289617486338798,False,0.49804602688259475,0.4999349699635031,0.02538263510599146,-0.0057969267076988925,False
T2-3,600047,174,0.9508196721311475,False,0.4914469509376177,0.4858728222122987,0.023972934833689757,-0.005464371695754542,False
T2-3,600047,178,0.9726775956284153,False,0.4854846087200047,0.4745021750581079,0.021882849084939635,-0.00488978750255279,False
T2-3,600047,182,0.994535519125683,False,0.4805312765283801,0.46442147167491993,0.01964843257573592,-0.004284795082571622,False
T2-3,600048,1,0.01694915254237288,False,0.3222785806503633,1.0,3.963159352377608,-9.307999628793047,False
T2-3,600048,2,0.03389830508474576,False,0.3766259791273344,1.0,2.6536968319642726,-6.276111100249912,False
T2-3,600048,3,0.05084745762711865,False,0.4056059896035238,1.0,1.9559518729829077,-4.6669663618234845,False
T2-3,600048,4,0.06779661016949153,False,0.4237135131854459,1.0,1.521973367937308,-3.6711030181788544,False
T2-3,600048,5,0.0847457627118644,False,0.4362189908406924,1.0,1.2257442537769523,-2.99549158761164,False
T2-3,600048,6,0.1016949152542373,False,0.4455137725008022,1.0,1.0105852013158394,-2.5083335955872705,False
T2-3,600048,7,0.11864406779661017,False,0.45285370713414547,1.0,0.8472423489152963,-2.1415734269276605,False
T2-3,600048,9,0.15254237288135594,False,0.4643489428795593,1.0,0.616011961242833,-1.6294649244893236,False
T2-3,600048,10,0.1694915254237288,False,0.46930379882731477,1.0,0.5314566524334475,-1.4451451229268266,False
T2-3,600048,11,0.1864406779661017,False,0.4740824700899417,1.0,0.46103142596029467,-1.2931658960925574,False
T2-3,600048,12,0.2033898305084746,False,0.4788755651158324,1.0,0.40166139707256393,-1.1662032814507253,False
T2-3,600048,13,0.22033898305084745,False,0.4838380716110354,1.0,0.3511268196678133,-1.058903789828703,False
T2-3,600048,14,0.23728813559322035,False,0.48909800151898514,1.0,0.307777546425348,-0.9672302870986791,False
T2-3,600048,16,0.2711864406779661,False,0.49909145476579636,1.0,0.23786391067265047,-0.8189050714255057,False
T2-3,600048,17,0.288135593220339,False,0.49239508892311246,1.0,0.21001221225000793,-0.7577909110614157,False
T2-3,600048,18,0.3050847457627119,False,0.48510909248400097,1.0,0.20402548947529436,-0.7031044592985095,False
T2-3,600048,19,0.3220338983050847,False,0.4772122983599408,1.0,0.21041850876081106,-0.6535439469723069,False
T2-3,600048,20,0.3389830508474576,False,0.4687029684839371,1.0,0.21675299573052903,-0.6080641692453518,False
T2-3,600048,21,0.3559322033898305,False,0.4595978016231305,1.0,0.2227504279529348,-0.5658391919832217,False
T2-3,600048,23,0.3898305084745763,False,0.4397540079285717,1.0,0.23373796506465636,-0.4887733183982484,False
T2-3,600048,24,0.4067796610169492,False,0.4291345928111077,1.0,0.23873025587612912,-0.4531312240551378,False
T2-3,600048,25,0.423728813559322,False,0.4181573733994476,0.995489916517129,0.24338886969743254,-0.41909726586231677,False
T2-3,600048,26,0.4406779661016949,False,0.40692330962399864,0.9630274082569736,0.2477135857760156,-0.38656067446861725,False
T2-3,600048,27,0.4576271186440678,False,0.395549197806882,0.9290658954768773,0.25170409035548963,-0.35548610593645746,False
T2-3,600048,28,0.4745762711864407,False,0.38416641652151945,0.8936309292546831,0.25536072669573284,-0.3258891354641577,False
T2-3,600048,30,0.5084745762711864,False,0.36195884847490634,0.8188489263009276,0.2616823653946111,-0.27129280882078777,False
T2-3,600048,31,0.5254237288135594,False,0.35144396394230865,0.7799849871105985,0.26435888396189566,-0.246356062242306,False
T2-3,600048,32,0.5423728813559322,False,0.34152982751565353,0.7406162959275678,0.26672518303588544,-0.2229855432331961,False
T2-3,600048,33,0.559322033898305,False,0.3323641516956931,0.7012031095986491,0.2687939198039536,-0.201124019560485,False
T2-3,600048,34,0.576271186440678,False,0.3240795313563846,0.6622616099104957,0.2705788929381614,-0.18067528559418836,False
T2-3,600048,35,0.5932203389830508,False,0.3167866754136743,0.6243310515883176,0.2720931722419683,-0.16151554339749716,False
T2-3,600048,37,0.6271186440677966,False,0.3054773552256678,0.553543173420492,0.2743450548634485,-0.12653162125923667,False
T2-3,600048,38,0.6440677966101694,False,0.3015312456728329,0.5215367960130813,0.2750858389936634,-0.11048046345124012,False
T2-3,600048,39,0.6610169491525424,False,0.29871691116429056,0.49218757736428226,0.27555964412332495,-0.09530487727517709,False
T2-3,600048,40,0.6779661016949152,False,0.29699179571863094,0.46564770437040254,0.27574921107740624,-0.08103085359616378,False
T2-3,600048,41,0.6949152542372882,False,0.2962889892699039,0.441953688500009,0.27563073587795195,-0.06781430751503119,False
T2-3,600048,42,0.711864406779661,False,0.29652289176810115,0.4210404183855872,0.2751757898530801,-0.056041485966980505,False
T2-3,600048,44,0.7457627118644068,False,0.2994001458428115,0.38691320367896925,0.2731338646102416,-0.04003353382655812,False
T2-3,600048,45,0.7627118644067796,False,0.3018301566956014,0.3732549000766304,0.271488037624603,-0.03694993665616983,False
T2-3,600048,46,0.7796610169491526,False,0.3047791950705137,0.3615303608568848,0.26939176286903666,-0.03621424300401984,False
T2-3,600048,47,0.7966101694915254,False,0.3081463043954615,0.351482424003735,0.266825527466137,-0.03669022002524115,False
T2-3,600048,48,0.8135593220338984,False,0.31183787690615516,0.3428647305574495,0.2637753384849776,-0.03769361796703674,False
T2-3,600048,49,0.8305084745762712,False,0.31576925161025127,0.3354495709983145,0.26023298760181135,-0.03888416269147538,False
T2-3,600048,51,0.864406779661017,False,0.3240627168005588,0.3234351241189472,0.2516683499426712,-0.04125723046765233,False
T2-3,600048,52,0.8813559322033898,False,0.328306248550924,0.31850438543136783,0.2466591266771978,-0.04232616453204782,False
T2-3,600048,53,0.8983050847457628,False,0.33255203461295585,0.31411266432895646,0.24118397828231353,-0.04329158737191198,False
T2-3,600048,54,0.9152542372881356,False,0.33676504635333,0.3101553320570421,0.23526449938417332,-0.04415198133287384,False
T2-3,600048,55,0.9322033898305084,False,0.34091855906469687,0.30654838471480506,0.2289283996796183,-0.044912144785263064,False
T2-3,600048,56,0.9491525423728814,False,0.3449931160439432,0.3032256787966506,0.22220943398264087,-0.045580214792979114,False
T2-3,600048,58,0.9830508474576272,False,0.35285730810340643,0.29724080109153816,0.2077866270825237,-0.04668019288095945,False
T2-3,600049,1,0.0058823529411764705,False,0.0926490206818248,0.8046429630501412,5.2426922862903655,-1.0563653321679654,False
T2-3,600049,4,0.023529411764705882,False,0.25042891784244686,1.0,0.7995323136318108,-3.293771650728071,False
T2-3,600049,7,0.041176470588235294,False,0.3397728700915464,1.0,0.5035410395529253,-1.9310398207478832,False
T2-3,600049,11,0.06470588235294118,False,0.38528824537781925,1.0,0.34246881154764935,-1.239866689460014,False
T2-3,600049,14,0.08235294117647059,False,0.3993439583902871,1.0,0.28085149119554603,-0.9992231213056331,False
T2-3,600049,18,0.10588235294117647,False,0.4040926638330303,1.0,0.23246164081724882,-0.830409140042314,False
T2-3,600049,21,0.12352941176470589,False,0.40005717433935495,1.0,0.20989270451470785,-0.7636677955862434,False
T2-3,600049,25,0.14705882352941177,False,0.3865525386192679,1.0,0.189556613459263,-0.7172630091741566,False
T2-3,600049,28,0.16470588235294117,False,0.3712056744296646,1.0,0.17824236702898774,-0.7002134055466707,False
T2-3,600049,31,0.18235294117647058,False,0.35205237291096536,1.0,0.1684695536189462,-0.6897744789252757,False
T2-3,600049,35,0.20588235294117646,False,0.3219423680535669,1.0,0.15628308797751087,-0.6752948720476812,False
T2-3,600049,38,0.2235294117647059,False,0.29742378305165323,1.0,0.14738402115044089,-0.657373952337386,False
T2-3,600049,42,0.24705882352941178,False,0.264965434687751,1.0,0.13620889511954848,-0.6184947711693053,False
T2-3,600049,45,0.2647058823529412,False,0.2425383921344937,1.0,0.13106228618695698,-0.5783997745058926,False
T2-3,600049,49,0.28823529411764703,False,0.21635015358798043,1.0,0.12711225945257146,-0.5161831633945916,False
T2-3,600049,52,0.3058823529411765,False,0.19910194617649316,1.0,0.12201389525828954,-0.4684372660312039,False
T2-3,600049,55,0.3235294117647059,False,0.18293058303502202,1.0,0.11538454402823152,-0.4238250560641301,False
T2-3,600049,59,0.34705882352941175,False,0.16129359292695528,1.0,0.11011567338948096,-0.37291904080366234,False
T2-3,600049,62,0.36470588235294116,False,0.14398144036342397,1.0,0.10805317111779084,-0.34211898347526903,False
T2-3,600049,66,0.38823529411764707,False,0.1187238900578722,1.0,0.10546648695875867,-0.3102421828937175,False
T2-3,600049,69,0.40588235294117647,False,0.09822205700813476,1.0,0.10351397919925064,-0.29203851011426435,False
T2-3,600049,73,0.4294117647058823,False,0.06962732305972354,1.0,0.10089504471030541,-0.2733029609762747,False
T2-3,600049,76,0.4470588235294118,False,0.04812011704682202,1.0,0.09902358598006282,-0.2620945952449396,False
T2-3,600049,79,0.4647058823529412,False,0.02738909332411614,1.0,0.09735563697213369,-0.25244309956214017,False
T2-3,600049,83,0.48823529411764705,False,0.0019997743923197272,1.0,0.0955931314286212,-0.241164014261243,False
T2-3,600049,86,0.5058823529411764,False,0.014513468726168597,0.970949891464192,0.09188355767291964,-0.0251901555079276,False
T2-3,600049,90,0.5294117647058824,False,0.03258825341898435,0.9342212360157541,0.08756090526806576,-0.0294251623415299,False
T2-3,600049,93,0.5470588235294118,False,0.04400058902505966,0.9106309134893246,0.08480195509103143,-0.03275995123995398,False
T2-3,600049,97,0.5705882352941176,False,0.05750085802920192,0.8823072652185272,0.08125982853449491,-0.03748314011430629,False
