act,seed,R2,variant,s,sigma,own_loss_recomputed,own_loss_recorded,own_match,pop_loss_stuck,own_gap_to_placed_found,pop_global_loss,pop_global_placed,s_direct,same_s,pop_gap
f1.50,630034,0.003,reset,0.004381272344474136,-1.0,0.6904429533945838,0.6904429533945838,True,0.6905866021744735,,0.6905695190120462,True,0.004381272344474136,True,1.7083162427322662e-05
f1.50,630034,0.01,reset,0.01460424114824712,-1.0,0.6842500334663367,0.6842500334663367,True,0.6847233888152056,,0.6845827109908045,True,0.01460424114824712,True,0.0001406778244010809
f1.50,630035,0.01,preserved,0.01460424114824712,-1.0,0.6842256895973295,0.6842256895973295,True,0.6847156832617567,,0.6845827109908045,True,0.01460424114824712,True,0.0001329722709522141
f1.50,630035,0.03,preserved,0.04381272344474136,-1.0,0.6673708378598733,0.6673708378598733,True,0.6687947978906741,,,,,,
f1.50,630036,0.003,reset,0.004381272344474136,1.0,0.6903500410492704,0.6903500410492704,True,0.6905819540264885,,0.6905695190120462,True,0.004381272344474136,True,1.243501444225803e-05
f1.50,630036,0.03,preserved,0.04381272344474136,1.0,0.6665498354740054,0.6665498354740054,True,0.6687736750737427,,,,,,
f1.50,630038,0.003,preserved,0.004381272344474136,1.0,0.6905282056379616,0.6905282056379616,True,0.6905805570976515,,0.6905695190120462,True,0.004381272344474136,True,1.1038085605319381e-05
f1.50,630038,0.003,reset,0.004381272344474136,1.0,0.6905282056379616,0.6905282056379616,True,0.6905805570978164,,0.6905695190120462,True,0.004381272344474136,True,1.10380857701875e-05
f1.50,630038,0.03,preserved,0.04381272344474136,1.0,0.6682611290246271,0.6682611290246271,True,0.6687581986499072,0.0006798232369887858,,,,,
f1.50,630038,0.03,reset,0.04381272344474136,1.0,0.668261129024627,0.668261129024627,True,0.6687581986498989,0.0006798232369887858,,,,,
f1.50,630040,0.003,preserved,0.004381272344474136,1.0,0.6903598163165463,0.6903598163165463,True,0.6905826638106329,,0.6905695190120462,True,0.004381272344474136,True,1.3144798586717243e-05
f1.50,630040,0.01,preserved,0.01460424114824712,1.0,0.6839737394384647,0.6839737394384647,True,0.6847105518477131,,0.6845827109908045,True,0.01460424114824712,True,0.00012784085690864533
f1.50,630040,0.01,reset,0.01460424114824712,1.0,0.6839737394384647,0.6839737394384648,True,0.6847105518512273,,0.6845827109908045,True,0.01460424114824712,True,0.00012784086042283427
f1.50,630040,0.03,reset,0.04381272344474136,1.0,0.6666222925669751,0.6666222925669751,True,0.6687805667987077,,,,,,
f1.50,630041,0.003,preserved,0.004381272344474136,1.0,0.6899856658540193,0.6899856658540193,True,0.6906094261806366,,0.6905695190120462,True,0.004381272344474136,True,3.990716859036958e-05
f1.50,630041,0.003,reset,0.004381272344474136,1.0,0.6899856658540193,0.6899856658540193,True,0.6906094261791762,,0.6905695190120462,True,0.004381272344474136,True,3.990716712998221e-05
f1.50,630041,0.01,preserved,0.01460424114824712,1.0,0.6827400747776521,0.6827400747776522,True,0.684800635168971,,0.6845827109908045,True,0.01460424114824712,True,0.00021792417816657306
f1.50,630041,0.01,reset,0.01460424114824712,1.0,0.6827400747776522,0.6827400747776522,True,0.6848006351815029,,0.6845827109908045,True,0.01460424114824712,True,0.0002179241906984375
f1.50,630041,0.03,reset,0.04381272344474136,1.0,0.6630393583246508,0.6630393583246508,True,0.6690580660282651,,,,,,
f1.50,630041,0.1,preserved,0.1460424114824712,1.0,0.6051553124047957,0.6051553124047958,True,0.6231956001486416,-0.019125263209394894,,,,,
f1.50,630041,0.1,reset,0.1460424114824712,1.0,0.6051553124047958,0.6051553124047957,True,0.6231956001521943,-0.019125263209395005,,,,,
f1.50,630046,0.003,preserved,0.004381272344474136,-1.0,0.6906368046785424,0.6906368046785424,True,0.6905815905679503,,0.6905695190120462,True,0.004381272344474136,True,1.2071555904102915e-05
f1.50,630046,0.003,reset,0.004381272344474136,-1.0,0.6906368046785424,0.6906368046785424,True,0.6905815905679503,,0.6905695190120462,True,0.004381272344474136,True,1.2071555904102915e-05
f1.50,630046,0.01,reset,0.01460424114824712,-1.0,0.6848885803503638,0.6848885803503638,True,0.6847068751393168,,0.6845827109908045,True,0.01460424114824712,True,0.00012416414851235125
f1.50,630046,0.03,reset,0.04381272344474136,-1.0,0.6692929560727083,0.6692929560727083,True,0.6687684978991735,0.0016081578657040074,,,,,
f1.50,630047,0.003,preserved,0.004381272344474136,1.0,0.6900413229262383,0.6900413229262383,True,0.6905979450723604,,0.6905695190120462,True,0.004381272344474136,True,2.842606031416839e-05
f1.50,630047,0.003,reset,0.004381272344474136,1.0,0.6900413229262385,0.6900413229262385,True,0.6905979450723413,,0.6905695190120462,True,0.004381272344474136,True,2.8426060295072553e-05
f1.50,630047,0.01,preserved,0.01460424114824712,1.0,0.6829240528496677,0.6829240528496677,True,0.684762123284304,-0.003055101182575015,0.6845827109908045,True,0.01460424114824712,True,0.0001794122934994924
f1.50,630047,0.01,reset,0.01460424114824712,1.0,0.6829240528496677,0.6829240528496677,True,0.6847621233301294,-0.003055101182575015,0.6845827109908045,True,0.01460424114824712,True,0.00017941233932494693
f1.50,630047,0.03,preserved,0.04381272344474136,1.0,0.6635770930511459,0.6635770930511459,True,0.6689405988838755,,,,,,
f1.50,630047,0.03,reset,0.04381272344474136,1.0,0.6635770930511452,0.6635770930511452,True,0.668940599429894,,,,,,
f1.50,630048,0.003,reset,0.004381272344474136,-1.0,0.6902477176051321,0.6902477176051321,True,0.6905837278141415,,0.6905695190120462,True,0.004381272344474136,True,1.4208802095239115e-05
f1.50,630048,0.01,preserved,0.01460424114824712,-1.0,0.6836046230541126,0.6836046230541126,True,0.684714087612278,,0.6845827109908045,True,0.01460424114824712,True,0.00013137662147355567
f1.50,630050,0.003,reset,0.004381272344474136,1.0,0.6904527622104445,0.6904527622104445,True,0.6905807713898495,,0.6905695190120462,True,0.004381272344474136,True,1.1252377803305791e-05
f1.50,630051,0.003,preserved,0.004381272344474136,-1.0,0.6903216652216361,0.690321665221636,True,0.6905936966087673,,0.6905695190120462,True,0.004381272344474136,True,2.4177596721131067e-05
f1.50,630051,0.01,preserved,0.01460424114824712,-1.0,0.6838515056672825,0.6838515056672825,True,0.6847470697037323,,0.6845827109908045,True,0.01460424114824712,True,0.00016435871292785897
f1.50,630051,0.01,reset,0.01460424114824712,-1.0,0.6838515056672825,0.6838515056672825,True,0.6847470697036019,,0.6845827109908045,True,0.01460424114824712,True,0.00016435871279740777
f1.50,630051,0.03,preserved,0.04381272344474136,-1.0,0.666298223236111,0.666298223236111,True,0.668887666113614,-0.003830943360769168,,,,,
f1.50,630051,0.03,reset,0.04381272344474136,-1.0,0.6662982232361108,0.6662982232361108,True,0.6688876661191084,-0.00383094336076939,,,,,
f1.50,630052,0.003,preserved,0.004381272344474136,-1.0,0.6902394797224807,0.6902394797224806,True,0.6905871240973943,,0.6905695190120462,True,0.004381272344474136,True,1.7605085348093574e-05
f1.50,630052,0.003,reset,0.004381272344474136,-1.0,0.6902394797224806,0.6902394797224807,True,0.6905871240974322,,0.6905695190120462,True,0.004381272344474136,True,1.760508538595218e-05
f1.50,630052,0.01,reset,0.01460424114824712,-1.0,0.683578491216422,0.683578491216422,True,0.6847257121919827,,0.6845827109908045,True,0.01460424114824712,True,0.0001430012011782722
f1.50,630052,0.03,preserved,0.04381272344474136,-1.0,0.6654879947165554,0.6654879947165554,True,0.6688283200790905,,,,,,
f1.50,630052,0.03,reset,0.04381272344474136,-1.0,0.6654879947165552,0.6654879947165552,True,0.6688283203153103,,,,,,
f1.50,630053,0.003,preserved,0.004381272344474136,-1.0,0.6907812668982549,0.6907812668982549,True,0.6905880252588003,1.3535640387196679e-05,0.6905695190120462,True,0.004381272344474136,True,1.8506246754035338e-05
f1.50,630053,0.01,preserved,0.01460424114824712,-1.0,0.6853656619875937,0.6853656619875937,True,0.6847275290242355,,0.6845827109908045,True,0.01460424114824712,True,0.00014481803343102673
f1.50,630056,0.003,preserved,0.004381272344474136,1.0,0.6906771556434711,0.6906771556434711,True,0.6905804533715562,,0.6905695190120462,True,0.004381272344474136,True,1.0934359509939817e-05
f1.50,630056,0.01,reset,0.01460424114824712,1.0,0.6850220777742502,0.6850220777742503,True,0.6847031128354429,,0.6845827109908045,True,0.01460424114824712,True,0.00012040184463846249
f1.50,630056,0.03,preserved,0.04381272344474136,1.0,0.6696855818741551,0.6696855818741551,True,0.6687575000674392,0.0014224833722334962,,,,,
f1.50,630057,0.003,preserved,0.004381272344474136,1.0,0.6904705676886067,0.6904705676886067,True,0.690580420631738,,0.6905695190120462,True,0.004381272344474136,True,1.0901619691749964e-05
f1.50,630057,0.003,reset,0.004381272344474136,1.0,0.6904705676886068,0.6904705676886067,True,0.690580420631743,,0.6905695190120462,True,0.004381272344474136,True,1.0901619696745968e-05
f1.50,630057,0.01,reset,0.01460424114824712,1.0,0.6843402541677166,0.6843402541677166,True,0.6847030118252436,,0.6845827109908045,True,0.01460424114824712,True,0.00012030083443914652
f1.50,630059,0.003,reset,0.004381272344474136,1.0,0.6906314518327599,0.6906314518327599,True,0.6905824394732824,,0.6905695190120462,True,0.004381272344474136,True,1.2920461236132219e-05
f1.50,630059,0.01,preserved,0.01460424114824712,1.0,0.6848707398883073,0.6848707398883073,True,0.6847095853161135,,0.6845827109908045,True,0.01460424114824712,True,0.000126874325309001
f1.50,630059,0.01,reset,0.01460424114824712,1.0,0.6848707398883072,0.6848707398883072,True,0.684709585314251,,0.6845827109908045,True,0.01460424114824712,True,0.00012687432344649086
f1.50,630060,0.003,preserved,0.004381272344474136,-1.0,0.6902434608413165,0.6902434608413165,True,0.6905850818823841,,0.6905695190120462,True,0.004381272344474136,True,1.556287033788184e-05
f1.50,630060,0.003,reset,0.004381272344474136,-1.0,0.6902434608413165,0.6902434608413165,True,0.6905850818792217,,0.6905695190120462,True,0.004381272344474136,True,1.5562867175522577e-05
f1.50,630060,0.01,reset,0.01460424114824712,-1.0,0.6835909626316448,0.6835909626316448,True,0.6847188530328933,,0.6845827109908045,True,0.01460424114824712,True,0.00013614204208878267
f1.50,630060,0.03,preserved,0.04381272344474136,-1.0,0.6655185178850199,0.6655185178850199,True,0.6688074133151845,-0.005859823943770381,,,,,
f1.50,630062,0.003,reset,0.004381272344474136,-1.0,0.6905112021239641,0.6905112021239641,True,0.6905804377389666,,0.6905695190120462,True,0.004381272344474136,True,1.0918726920383648e-05
f1.50,630062,0.01,preserved,0.01460424114824712,-1.0,0.6844740525301006,0.6844740525301006,True,0.6847030526562138,,0.6845827109908045,True,0.01460424114824712,True,0.00012034166540930702
f1.50,630063,0.003,reset,0.004381272344474136,1.0,0.6902630366411233,0.6902630366411233,True,0.6905941549108028,,0.6905695190120462,True,0.004381272344474136,True,2.4635898756564245e-05
f1.50,630063,0.01,preserved,0.01460424114824712,1.0,0.6836563245539815,0.6836563245539814,True,0.6847487193404538,,0.6845827109908045,True,0.01460424114824712,True,0.00016600834964930478
f1.50,630063,0.01,reset,0.01460424114824712,1.0,0.6836563245539815,0.6836563245539815,True,0.6847487192700343,,0.6845827109908045,True,0.01460424114824712,True,0.00016600827922985673
f1.50,630063,0.03,preserved,0.04381272344474136,1.0,0.6657146505396312,0.6657146505396315,True,0.6688938402647535,-0.004225997332701903,,,,,
f1.50,630063,0.03,reset,0.04381272344474136,1.0,0.665714650539631,0.665714650539631,True,0.6688938407028894,-0.004225997332701903,,,,,
f1.50,630065,0.003,preserved,0.004381272344474136,-1.0,0.6906970052528143,0.6906970052528143,True,0.6905813413276951,,0.6905695190120462,True,0.004381272344474136,True,1.182231564889058e-05
f1.50,630065,0.03,preserved,0.04381272344474136,-1.0,0.6698797765487305,0.6698797765487305,True,0.6687652890520124,,,,,,
f1.50,630065,0.03,reset,0.04381272344474136,-1.0,0.6698797765487305,0.6698797765487305,True,0.6687652890789281,,,,,,
f1.50,630066,0.003,preserved,0.004381272344474136,1.0,0.6906431568564964,0.6906431568564964,True,0.690585945457074,,0.6905695190120462,True,0.004381272344474136,True,1.6426445027750702e-05
f1.50,630066,0.003,reset,0.004381272344474136,1.0,0.6906431568564964,0.6906431568564964,True,0.6905859454586161,,0.6905695190120462,True,0.004381272344474136,True,1.6426446569850484e-05
f1.50,630067,0.003,preserved,0.004381272344474136,-1.0,0.6903486438724846,0.6903486438724846,True,0.6905887067202494,,0.6905695190120462,True,0.004381272344474136,True,1.9187708203194376e-05
f1.50,630067,0.003,reset,0.004381272344474136,-1.0,0.6903486438724846,0.6903486438724846,True,0.690588706720326,,0.6905695190120462,True,0.004381272344474136,True,1.9187708279799764e-05
f1.50,630067,0.01,preserved,0.01460424114824712,-1.0,0.6839388568335827,0.6839388568335827,True,0.6847306896381444,,0.6845827109908045,True,0.01460424114824712,True,0.00014797864733995247
f1.50,630067,0.01,reset,0.01460424114824712,-1.0,0.6839388568335827,0.6839388568335827,True,0.6847306896381486,,0.6845827109908045,True,0.01460424114824712,True,0.00014797864734417132
f1.50,630067,0.03,reset,0.04381272344474136,-1.0,0.666538235987475,0.666538235987475,True,0.6688406571569465,-0.002460301377357421,,,,,
f1.50,630068,0.003,reset,0.004381272344474136,1.0,0.690659969807163,0.690659969807163,True,0.6905840930434302,,0.6905695190120462,True,0.004381272344474136,True,1.4574031383940422e-05
f1.50,630068,0.01,reset,0.01460424114824712,1.0,0.684964710987811,0.684964710987811,True,0.6847151421721099,,0.6845827109908045,True,0.01460424114824712,True,0.00013243118130545906
f1.50,630068,0.03,preserved,0.04381272344474136,1.0,0.6695122050393816,0.6695122050393816,True,0.6687926486907826,,,,,,
f1.50,630068,0.03,reset,0.04381272344474136,1.0,0.6695122050393816,0.6695122050393816,True,0.6687926487129735,,,,,,
f1.50,630070,0.003,preserved,0.004381272344474136,1.0,0.6902927237135691,0.6902927237135691,True,0.6905835794429801,,0.6905695190120462,True,0.004381272344474136,True,1.4060430933882095e-05
f1.50,630070,0.01,preserved,0.01460424114824712,1.0,0.6837526807009832,0.6837526807009832,True,0.6847138861517287,,0.6845827109908045,True,0.01460424114824712,True,0.00013117516092420178
f1.50,630070,0.01,reset,0.01460424114824712,1.0,0.6837526807009832,0.6837526807009832,True,0.6847138861517342,,0.6845827109908045,True,0.01460424114824712,True,0.0001311751609297529
f1.50,630070,0.03,preserved,0.04381272344474136,1.0,0.6659827672914457,0.6659827672914459,True,0.6687929027187077,,,,,,
f1.50,630072,0.01,reset,0.01460424114824712,1.0,0.6844719749974787,0.6844719749974787,True,0.6847056797811696,,0.6845827109908045,True,0.01460424114824712,True,0.00012296879036510777
f1.50,630073,0.003,preserved,0.004381272344474136,1.0,0.6906342788145798,0.6906342788145801,True,0.690582954705051,,0.6905695190120462,True,0.004381272344474136,True,1.3435693004826277e-05
f1.50,630073,0.003,reset,0.004381272344474136,1.0,0.6906342788145801,0.69063427881458,True,0.6905829547045228,,0.6905695190120462,True,0.004381272344474136,True,1.3435692476582162e-05
f1.50,630073,0.01,reset,0.01460424114824712,1.0,0.6848810601904076,0.6848810601904076,True,0.6847114361276629,,0.6845827109908045,True,0.01460424114824712,True,0.0001287251368584652
f1.50,630073,0.03,preserved,0.04381272344474136,1.0,0.6692774719905101,0.66927747199051,True,0.6687823137548627,0.0013175849229293268,,,,,
f1.50,630074,0.003,preserved,0.004381272344474136,1.0,0.6904864622037553,0.6904864622037553,True,0.6905868432353411,,0.6905695190120462,True,0.004381272344474136,True,1.7324223294923335e-05
f1.50,630074,0.003,reset,0.004381272344474136,1.0,0.6904864622037553,0.6904864622037553,True,0.6905868432353658,,0.6905695190120462,True,0.004381272344474136,True,1.7324223319570287e-05
f1.50,630074,0.01,reset,0.01460424114824712,1.0,0.6843933645723527,0.6843933645723527,True,0.684724293508933,,0.6845827109908045,True,0.01460424114824712,True,0.00014158251812856903
f1.50,630074,0.03,preserved,0.04381272344474136,1.0,0.6678595544211838,0.6678595544211836,True,0.6688199504713676,,,,,,
f1.50,630074,0.03,reset,0.04381272344474136,1.0,0.6678595544211836,0.6678595544211836,True,0.6688199504714709,,,,,,
f1.50,630075,0.003,reset,0.004381272344474136,-1.0,0.6904552601723932,0.6904552601723932,True,0.6905847700036682,,0.6905695190120462,True,0.004381272344474136,True,1.525099162202892e-05
f1.50,630076,0.003,preserved,0.004381272344474136,-1.0,0.6909239175908372,0.6909239175908372,True,0.6905872340043941,,0.6905695190120462,True,0.004381272344474136,True,1.771499234792806e-05
f1.50,630076,0.01,preserved,0.01460424114824712,-1.0,0.6858352618031697,0.6858352618031697,True,0.6847262608046718,0.00012389249238298206,0.6845827109908045,True,0.01460424114824712,True,0.00014354981386732746
f1.50,630076,0.01,reset,0.01460424114824712,-1.0,0.6858352618031697,0.6858352618031697,True,0.6847262608068667,0.00012389249238298206,0.6845827109908045,True,0.01460424114824712,True,0.00014354981606223838
f1.50,630077,0.003,preserved,0.004381272344474136,-1.0,0.6905630829092909,0.6905630829092909,True,0.6905873225399071,,0.6905695190120462,True,0.004381272344474136,True,1.7803527860849044e-05
f1.50,630077,0.01,preserved,0.01460424114824712,-1.0,0.6846445793448219,0.6846445793448218,True,0.6847255826934908,,0.6845827109908045,True,0.01460424114824712,True,0.00014287170268634242
f1.50,630077,0.01,reset,0.01460424114824712,-1.0,0.6846445793448218,0.6846445793448218,True,0.6847255826932027,,0.6845827109908045,True,0.01460424114824712,True,0.00014287170239823954
f1.50,630078,0.003,reset,0.004381272344474136,-1.0,0.6904162768335095,0.6904162768335095,True,0.6905826349170239,,0.6905695190120462,True,0.004381272344474136,True,1.3115904977656356e-05
f1.50,630078,0.01,reset,0.01460424114824712,-1.0,0.6841609407904901,0.6841609407904901,True,0.6847102724294984,,0.6845827109908045,True,0.01460424114824712,True,0.0001275614386939683
f1.50,630078,0.03,reset,0.04381272344474136,-1.0,0.6671752878126433,0.6671752878126433,True,0.6687780698922269,,,,,,
f1.50,630079,0.003,preserved,0.004381272344474136,-1.0,0.6904829500369161,0.6904829500369164,True,0.6905817643972221,,0.6905695190120462,True,0.004381272344474136,True,1.2245385175857493e-05
f1.50,630079,0.003,reset,0.004381272344474136,-1.0,0.6904829500369164,0.6904829500369164,True,0.6905817643963635,,0.6905695190120462,True,0.004381272344474136,True,1.2245384317322028e-05
f1.50,630079,0.03,reset,0.04381272344474136,-1.0,0.6678150771375617,0.6678150771375617,True,0.6687686979912221,0.0005741142995470128,,,,,
