act,seed,R2,variant,s,reproduced,loss_endpoint,loss_polished,polish_move,polish_grad,G_lo,G_hi,duplicate,orientation,lam_min,lam_max,lam_min_rel,lam_second_rel,n_zero,lam_min_complement_rel,class,loss_placed_best,gap_to_placed,loss_any_best,lowest_found_is_placed,gap_to_lowest,placed_min_found,stuck_is_lowest_found,n_starts,evals
f1.30,630035,0.03,preserved,0.050553012567348204,True,0.667500775788671,0.667500775788671,3.469446951953614e-18,1.5319536828331537e-10,-3.663400424129878,-3.663400424129878,True,1.0,-2.1261655361590856e-16,0.2495040140000519,-8.521568459249891e-16,0.0500651667501062,1,0.05006516675010602,duplicate-unit minimum (Morse-Bott),inf,,0.6672588165297444,False,0.00024195925892656067,False,False,42,"[-2.1261655361590856e-16, 0.01249146006573343, 0.012658866645871732, 0.01922088598864356, 0.019754745778441565, 0.2495040140000519]"
f1.30,630035,0.03,reset,0.050553012567348204,True,0.6675007757886711,0.6675007757886711,3.469446951953614e-18,6.263491027919121e-12,-3.6634004262990887,-3.6634004262990887,True,1.0,-1.0699697739517509e-16,0.2495040139994092,-4.28838701550623e-16,0.05006516674871858,1,0.0500651667487184,duplicate-unit minimum (Morse-Bott),inf,,0.6672588165297444,False,0.0002419592589266717,False,False,42,"[-1.0699697739517509e-16, 0.012491460065355037, 0.0126588666454793, 0.019220885984123057, 0.019754745773518365, 0.2495040139994092]"
f1.30,630036,0.003,preserved,0.005055301256734821,True,0.6903197028073208,0.6903197028073208,1.1429868336521043e-11,1.1443970771018996e-14,-3.8005921681513164,-3.8005921681513164,True,-1.0,-1.4080204259943381e-16,0.24999399672135136,-5.63221695104842e-16,0.005143459615024468,1,0.005143459615024377,duplicate-unit minimum (Morse-Bott),inf,,0.6903197028073206,False,2.220446049250313e-16,False,True,46,"[-1.4080204259943381e-16, 0.00128583402613483, 0.0012873874447007464, 0.0020638894687901293, 0.0020694052631415713, 0.24999399672135136]"
f1.30,630036,0.01,reset,0.01685100418911607,True,0.6838720648189991,0.6838720648189991,0.0,4.305096643758555e-12,-3.752236100921401,-3.752236100921401,True,-1.0,7.962626317102008e-17,0.24993529814925958,3.1858750548899197e-16,0.017069459795883955,1,0.01706945979588388,duplicate-unit minimum (Morse-Bott),0.6853902692053715,-0.0015182043863724015,0.6835671672445106,False,0.000304897574488483,True,False,46,"[7.962626317102008e-17, 0.004266260523331056, 0.0042835445343549945, 0.00681819077421248, 0.006879011810989305, 0.24993529814925958]"
f1.30,630036,0.03,preserved,0.050553012567348204,True,0.6665822155117624,0.6665822155117624,4.440892098500626e-16,4.418780445714088e-12,-3.6125361452960996,-3.6125361452960996,True,-1.0,-1.2950289477069126e-16,0.24947352812199705,-5.191047553043864e-16,0.050358645234056185,1,0.05035864523405621,duplicate-unit minimum (Morse-Bott),inf,,0.6665493677845311,False,3.2847727231333224e-05,False,False,44,"[-1.2950289477069126e-16, 0.012563148897983989, 0.012723053516584228, 0.01995852835050682, 0.02049000169233638, 0.24947352812199705]"
f1.30,630038,0.01,preserved,0.01685100418911607,True,0.6845481775445179,0.6845481775445179,1.734723475976807e-18,2.2638439126781984e-10,-3.6367997183153356,-3.6367997183153356,True,1.0,-2.906555411001232e-16,0.24994275887899858,-1.1628884245485759e-15,0.017092628492838408,1,0.01709262849283829,duplicate-unit minimum (Morse-Bott),inf,,0.6845137193656606,False,3.445817885727731e-05,False,False,46,"[-2.906555411001232e-16, 0.004272178721993811, 0.004291239149108991, 0.0067382202846200225, 0.006799503993197299, 0.24994275887899858]"
f1.30,630038,0.03,reset,0.050553012567348204,True,0.6685429176817052,0.6685429176817052,1.226544130150664e-09,1.2265469889749525e-11,-3.4926304357922957,-3.4926304357922957,True,1.0,3.341159893322697e-16,0.24954195667081297,1.3389170854864452e-15,0.050118816982040994,1,0.05011881698204101,duplicate-unit minimum (Morse-Bott),0.6675813704197037,0.0009615472620014831,0.6675813704197037,True,0.0009615472620014831,True,False,38,"[3.341159893322697e-16, 0.01250674765572488, 0.012690210580952644, 0.019799935893034984, 0.020330342444013785, 0.24954195667081297]"
f1.30,630040,0.01,reset,0.01685100418911607,True,0.6839380341031014,0.6839380341031014,1.734723475976807e-18,1.2845822495999304e-12,-3.7753955592761623,-3.7753955592761623,True,1.0,5.884651303023867e-17,0.2499397951065598,2.354427513439784e-16,0.017484814513320717,1,0.017484814513320773,duplicate-unit minimum (Morse-Bott),0.684918286469782,-0.000980252366680645,0.6839380341031014,False,0.0,True,True,46,"[5.884651303023867e-17, 0.0043701509569355835, 0.004386374228977328, 0.00678197925388396, 0.006845482657389193, 0.2499397951065598]"
f1.30,630040,0.03,preserved,0.050553012567348204,True,0.6667548164304702,0.6667548164304701,1.1959225276747532e-11,1.1959218337853628e-11,-3.633812767988948,-3.633812767988948,True,1.0,-5.654723756120674e-17,0.24951322311966662,-2.266302236578727e-16,0.05156398966291217,1,0.051563989662912216,duplicate-unit minimum (Morse-Bott),inf,,0.6665058478066461,False,0.000248968623823953,False,False,39,"[-5.654723756120674e-17, 0.012865897257702387, 0.013015241799384753, 0.01989010856742505, 0.020443211657040588, 0.24951322311966662]"
f1.30,630040,0.03,reset,0.050553012567348204,True,0.6667548164304702,0.6667548164304702,0.0,4.028224407683079e-09,-3.6338126833609428,-3.6338126833609428,True,1.0,-2.064535791306466e-14,0.24951322314312682,-8.274254026698209e-14,0.051563989678745405,1,0.051563989678698505,duplicate-unit minimum (Morse-Bott),inf,,0.6665058478066461,False,0.00024896862382406404,False,False,39,"[-2.064535791306466e-14, 0.012865897262862691, 0.013015241805329624, 0.019890108668251014, 0.02044321176838663, 0.24951322314312682]"
f1.30,630041,0.003,preserved,0.005055301256734821,True,0.6898905201016725,0.6898905201016725,0.0,2.048582223995732e-12,-4.327232778459172,-4.327232778459172,True,-1.0,-4.737282098393944e-17,0.24999252000666702,-1.8949695367955832e-16,0.004891773882608344,1,0.00489177388260818,duplicate-unit minimum (Morse-Bott),inf,,0.6833932106998789,False,0.006497309401793605,False,False,46,"[-4.737282098393944e-17, 0.0012229068802160578, 0.001224484008726758, 0.0019697779539588137, 0.0019746342516615, 0.24999252000666702]"
f1.30,630041,0.003,reset,0.005055301256734821,True,0.6898905201016725,0.6898905201016725,4.336808689942018e-19,4.112316552822709e-09,-4.32723268949308,-4.32723268949308,True,-1.0,-2.043960195006394e-13,0.249992520006892,-8.176085408275593e-13,0.004891773893037433,1,0.00489177389277094,duplicate-unit minimum (Morse-Bott),inf,,0.6833932106998789,False,0.006497309401793605,False,False,46,"[-2.043960195006394e-13, 0.0012229068828243526, 0.0012244840112392256, 0.0019697779765558594, 0.0019746342742399635, 0.249992520006892]"
f1.30,630041,0.01,preserved,0.01685100418911607,True,0.6824564438507406,0.6824564438507406,0.0,9.910609659324887e-13,-4.278571472030374,-4.278571472030374,True,-1.0,-1.6558644326676456e-16,0.2499186676781949,-6.625613236702276e-16,0.01630156636095138,1,0.016301566360951578,duplicate-unit minimum (Morse-Bott),inf,,0.6809501588300009,False,0.0015062850207396838,False,False,46,"[-1.6558644326676456e-16, 0.004074065745996649, 0.004091226493992789, 0.0064920282856944424, 0.006545831296331852, 0.2499186676781949]"
f1.30,630041,0.01,reset,0.01685100418911607,True,0.6824564438507406,0.6824564438507406,5.0823898759683184e-08,4.32107102106994e-11,-4.278571434954036,-4.278571434954036,True,-1.0,-8.675677314689869e-15,0.24991866767932047,-3.4714002740371276e-14,0.016301566363593017,1,0.0163015663635798,duplicate-unit minimum (Morse-Bott),inf,,0.6809501588300009,False,0.0015062850207396838,False,False,46,"[-8.675677314689869e-15, 0.004074065746675192, 0.004091226494550688, 0.006492028295976809, 0.00654583130738232, 0.24991866767932047]"
f1.30,630041,0.03,preserved,0.050553012567348204,True,0.6624669266100313,0.6624669266100313,3.469446951953614e-18,4.733748115715031e-13,-4.138388424933663,-4.138388424933663,True,-1.0,1.7309582076221903e-16,0.24931858290832062,6.942756482210144e-16,0.04871278619495683,1,0.048712786194956795,duplicate-unit minimum (Morse-Bott),inf,,0.6624669266100311,False,1.1102230246251565e-16,False,True,38,"[1.7309582076221903e-16, 0.01214500282364264, 0.01229279063907472, 0.01886467070925449, 0.019341623372231227, 0.24931858290832062]"
f1.30,630046,0.003,reset,0.005055301256734821,True,0.6906482326107437,0.6906482326107437,5.541153308766256e-10,5.541137861053702e-12,-3.533177394885106,-3.533177394885106,True,-1.0,-2.9046967270438703e-16,0.24999522700170432,-1.1619008738211101e-15,0.005137743805908028,1,0.005137743805907695,duplicate-unit minimum (Morse-Bott),inf,,0.6905298003370097,False,0.00011843227373398157,False,False,46,"[-2.9046967270438703e-16, 0.0012844114290345777, 0.001286180851239217, 0.0020520551140326727, 0.00205790510657773, 0.24999522700170432]"
f1.30,630046,0.01,preserved,0.01685100418911607,True,0.6849535828616493,0.6849535828616493,1.734723475976807e-18,3.456436525883788e-16,-3.483462151326549,-3.483462151326549,True,-1.0,-7.467545209166293e-17,0.24994908202547,-2.9876265792427855e-16,0.01701257322244625,1,0.01701257322244624,duplicate-unit minimum (Morse-Bott),inf,,0.6845400361197435,False,0.00041354674190585694,False,False,46,"[-7.467545209166293e-17, 0.0042522770598415315, 0.0042723022331658984, 0.0067881203022195705, 0.006852388948036718, 0.24994908202547]"
f1.30,630046,0.01,reset,0.01685100418911607,True,0.6849535828616493,0.6849535828616493,9.950641005618266e-12,9.972057901652676e-15,-3.483462151334107,-3.483462151334107,True,-1.0,-9.462060917561497e-18,0.24994908202546973,-3.78559538642247e-17,0.017012573222449014,1,0.01701257322244897,duplicate-unit minimum (Morse-Bott),inf,,0.6845400361197435,False,0.00041354674190585694,False,False,46,"[-9.462060917561497e-18, 0.0042522770598422185, 0.0042723022331655515, 0.006788120302221796, 0.006852388948037998, 0.24994908202546973]"
f1.30,630047,0.01,reset,0.01685100418911607,True,0.682716389059553,0.682716389059553,3.1952664139578424e-08,3.195263801811232e-11,-4.0697895780189635,-4.0697895780189635,True,1.0,-3.421263984755365e-15,0.2499233530875428,-1.3689252894894418e-14,0.01720367223856048,1,0.017203672238553718,duplicate-unit minimum (Morse-Bott),0.6862017970855371,-0.0034854080259840714,0.6827163890595529,False,1.1102230246251565e-16,True,True,46,"[-3.421263984755365e-15, 0.004299599451280108, 0.004315466833582928, 0.006791697219046534, 0.006848667609702293, 0.2499233530875428]"
f1.30,630047,0.03,preserved,0.050553012567348204,True,0.6632232920795131,0.6632232920795131,2.2440325986305965e-10,2.2440326446007686e-09,-3.932736820691809,-3.932736820691809,True,1.0,-5.4013693666487475e-15,0.24936289089596614,-2.1660678328044375e-14,0.05097630602853282,1,0.05097630602852441,duplicate-unit minimum (Morse-Bott),0.6717619011552167,-0.008538609075703585,0.662992669922084,False,0.00023062215742908343,True,False,43,"[-5.4013693666487475e-15, 0.012711599038472412, 0.012852122798273514, 0.019860974450274946, 0.020361217157268994, 0.24936289089596614]"
f1.30,630047,0.03,reset,0.050553012567348204,True,0.6632232920795131,0.6632232920795131,6.938893903907228e-18,2.5123039109134493e-10,-3.93273686349303,-3.93273686349303,True,1.0,-4.605922750258149e-17,0.24936289088416497,-1.8470762565861135e-16,0.05097630598754546,1,0.05097630598754511,duplicate-unit minimum (Morse-Bott),0.6717619011552167,-0.008538609075703585,0.662992669922084,False,0.00023062215742908343,True,False,43,"[-4.605922750258149e-17, 0.012711599027650105, 0.0128521227880953, 0.019860974375861106, 0.020361217079073467, 0.24936289088416497]"
f1.30,630048,0.003,reset,0.005055301256734821,True,0.690197900316004,0.690197900316004,0.0,3.9081915438263226e-10,-3.880382884969438,-3.880382884969438,True,1.0,-2.0776808815394353e-15,0.24999403994171282,-8.310921660467808e-15,0.0050193788084730165,1,0.005019378808469868,duplicate-unit minimum (Morse-Bott),inf,,0.6881686221021809,False,0.002029278213823149,False,False,46,"[-2.0776808815394353e-15, 0.0012548147863279903, 0.0012563351044923888, 0.002065539095226465, 0.0020713429126120015, 0.24999403994171282]"
f1.30,630048,0.01,reset,0.01685100418911607,True,0.6834693628538079,0.6834693628538079,1.734723475976807e-18,2.25233942607872e-10,-3.8311933865994456,-3.8311933865994456,True,1.0,-2.163285576331284e-17,0.2499358829166645,-8.655362131625506e-17,0.016706810425322804,1,0.01670681042532247,duplicate-unit minimum (Morse-Bott),inf,,0.6832022343495603,False,0.0002671285042475935,False,False,46,"[-2.163285576331284e-17, 0.00417563141437439, 0.004192232109615884, 0.0068136215114948774, 0.006877773504004319, 0.2499358829166645]"
f1.30,630048,0.03,preserved,0.050553012567348204,True,0.6654026689699576,0.6654026689699576,2.0222599705910227e-09,2.02225896618613e-11,-3.6899379937809327,-3.6899379937809327,True,1.0,1.5780925255764006e-17,0.24948153459339498,6.32548828973806e-17,0.049717093685007825,1,0.0497170936850078,duplicate-unit minimum (Morse-Bott),0.6721132391871458,-0.006710570217188239,0.6654026689699575,False,1.1102230246251565e-16,True,True,40,"[1.5780925255764006e-17, 0.012403496828059338, 0.012548940213161486, 0.01985394103547623, 0.020418644036406787, 0.24948153459339498]"
f1.30,630050,0.003,preserved,0.005055301256734821,True,0.6904506639150485,0.6904506639150486,5.316900565655036e-12,5.314715681437043e-14,-3.5758152530889595,-3.5758152530889595,True,-1.0,-3.653654433659101e-17,0.24999454521129347,-1.4614936620201293e-16,0.005326462778676223,1,0.00532646277867593,duplicate-unit minimum (Morse-Bott),inf,,0.6904506639150485,False,1.1102230246251565e-16,False,True,46,"[-3.653654433659101e-17, 0.0013315866399400448, 0.001333078893402459, 0.0021537796110579943, 0.0021595052720325596, 0.24999454521129347]"
f1.30,630050,0.003,reset,0.005055301256734821,True,0.6904506639150486,0.6904506639150486,0.0,6.044900691115629e-12,-3.5758152529669394,-3.5758152529669394,True,-1.0,6.296280669280633e-17,0.24999454521129394,2.5185672207203775e-16,0.005326462778725175,1,0.005326462778725234,duplicate-unit minimum (Morse-Bott),inf,,0.6904506639150485,False,1.1102230246251565e-16,False,True,46,"[6.296280669280633e-17, 0.0013315866399522852, 0.0013330788933940598, 0.002153779611082842, 0.002159505272043445, 0.24999454521129394]"
f1.30,630051,0.003,preserved,0.005055301256734821,True,0.6902835224852347,0.6902835224852347,3.3842442737075373e-12,3.376205565119861e-15,-3.9760249693821206,-3.9760249693821206,True,-1.0,-4.352563503467735e-17,0.2499932906053723,-1.7410721275470102e-16,0.005118970934848158,1,0.005118970934848378,duplicate-unit minimum (Morse-Bott),inf,,0.6902835224852345,False,2.220446049250313e-16,False,True,46,"[-4.352563503467735e-17, 0.0012797083885159497, 0.001281471854629851, 0.001970253485874245, 0.00197532041377047, 0.2499932906053723]"
f1.30,630052,0.003,reset,0.005055301256734821,True,0.6901903027751797,0.6901903027751797,0.0,4.803467406819251e-10,-3.952582709152952,-3.952582709152952,True,-1.0,-2.9937299385629517e-15,0.249993350280176,-1.1975238282169415e-14,0.005111720926268664,1,0.005111720926263657,duplicate-unit minimum (Morse-Bott),inf,,0.6900694022301715,False,0.00012090054500812908,False,False,46,"[-2.9937299385629517e-15, 0.001277896240055188, 0.0012794550760005686, 0.0020403480757492927, 0.002045431173645966, 0.249993350280176]"
f1.30,630052,0.01,preserved,0.01685100418911607,True,0.6834456036391038,0.6834456036391038,0.0,9.107298248878237e-18,-3.9052538774479495,-3.9052538774479495,True,-1.0,2.1263108990168463e-16,0.24992797174218395,8.507694773797735e-16,0.016969160364886566,1,0.01696916036488664,duplicate-unit minimum (Morse-Bott),inf,,0.6834456036391036,False,2.220446049250313e-16,False,True,46,"[2.1263108990168463e-16, 0.004241067832163958, 0.004258389345597117, 0.006739419149879464, 0.006795503239422945, 0.24992797174218395]"
f1.30,630052,0.03,reset,0.050553012567348204,True,0.6653460702495343,0.6653460702495343,0.0,1.5866179559412275e-09,-3.7681756820465684,-3.7681756820465684,True,-1.0,-3.224958464244051e-15,0.24940413300307798,-1.293065365602522e-14,0.050121052031109385,1,0.05012105203110269,duplicate-unit minimum (Morse-Bott),0.6718578705360571,-0.006511800286522762,0.6653460702495342,False,1.1102230246251565e-16,True,True,43,"[-3.224958464244051e-15, 0.012500397527020996, 0.01265969786050575, 0.019717737252522304, 0.02020871363201698, 0.24940413300307798]"
f1.30,630053,0.01,preserved,0.01685100418911607,True,0.6855002699388945,0.6855002699388945,1.6426873750141624e-11,1.6423928189679415e-14,-3.624025883261272,-3.624025883261272,True,1.0,1.4255196225310812e-16,0.24994061218228097,5.70343334796449e-16,0.016289061292179555,1,0.016289061292179347,duplicate-unit minimum (Morse-Bott),inf,,0.6840276404789322,False,0.0014726294599622936,False,False,40,"[1.4255196225310812e-16, 0.0040712979512420545, 0.004099977657061107, 0.0066255130133694206, 0.006671615257076936, 0.24994061218228097]"
f1.30,630056,0.003,preserved,0.005055301256734821,True,0.6906861668450542,0.6906861668450542,0.0,3.557608981713534e-11,-3.615120343879735,-3.615120343879735,True,1.0,-2.255684041589388e-16,0.24999484354811094,-9.022922271415918e-16,0.005019540140557578,1,0.005019540140557525,duplicate-unit minimum (Morse-Bott),inf,,0.6906039867084856,False,8.218013656868806e-05,False,False,46,"[-2.255684041589388e-16, 0.0012548591521221546, 0.0012569073373891616, 0.0019789263606010544, 0.001984115608051074, 0.24999484354811094]"
f1.30,630056,0.03,reset,0.050553012567348204,True,0.6700770139472979,0.6700770139472979,4.6563530226029215e-08,4.6563530375215434e-11,-3.422024830818369,-3.422024830818369,True,1.0,-5.310397314420161e-16,0.24955542279859116,-2.1279430656596177e-15,0.04845789558897172,1,0.04845789558897048,duplicate-unit minimum (Morse-Bott),0.6682631614746296,0.001813852472668298,0.6682631614746296,True,0.001813852472668298,True,False,37,"[-5.310397314420161e-16, 0.012092930621635823, 0.012318322804806868, 0.019305689031326973, 0.01979543784417429, 0.24955542279859116]"
f1.30,630057,0.003,reset,0.005055301256734821,True,0.6904597392237403,0.6904597392237403,0.0,1.413751303525057e-10,-3.670733146862738,-3.670733146862738,True,-1.0,-9.58121647042441e-17,0.24999414143055657,-3.8325764018297537e-16,0.005177650624894237,1,0.0051776506248937156,duplicate-unit minimum (Morse-Bott),inf,,0.69045973922374,False,2.220446049250313e-16,False,True,46,"[-9.58121647042441e-17, 0.0012943823225978195, 0.0012960622012657436, 0.0020710113761766265, 0.002076285163758971, 0.24999414143055657]"
f1.30,630057,0.03,preserved,0.050553012567348204,True,0.6679117144424922,0.6679117144424922,2.394605902455993e-10,2.3944735083603064e-13,-3.4876539012219725,-3.4876539012219725,True,-1.0,-2.3700412641743805e-16,0.2494827625904077,-9.499819705241254e-16,0.050359030118955955,1,0.0503590301189562,duplicate-unit minimum (Morse-Bott),inf,,0.6673415186327917,False,0.0005701958097005244,False,False,41,"[-2.3700412641743805e-16, 0.01256370995545068, 0.01274221863843042, 0.020091660607594087, 0.020597663882947995, 0.2494827625904077]"
f1.30,630059,0.003,preserved,0.005055301256734821,True,0.6906475045344432,0.6906475045344432,7.49299424590566e-11,7.493250811507757e-13,-3.513275079952055,-3.513275079952055,True,1.0,-1.2535005287887305e-16,0.24999498387128988,-5.014102720693373e-16,0.005207951735098359,1,0.005207951735098217,duplicate-unit minimum (Morse-Bott),inf,,0.6904587475262809,False,0.00018875700816234353,False,False,46,"[-1.2535005287887305e-16, 0.0013019618100183702, 0.0013037088852894609, 0.002047139373347368, 0.0020529348424054555, 0.24999498387128988]"
f1.30,630059,0.01,preserved,0.01685100418911607,True,0.6849509297290637,0.6849509297290637,7.785790033520978e-10,7.785782435432154e-12,-3.464191535731667,-3.464191535731667,True,1.0,6.630072101959521e-17,0.24994623924601778,2.6525992637295315e-16,0.01723426864157206,1,0.017234268641571928,duplicate-unit minimum (Morse-Bott),inf,,0.6843292927618709,False,0.0006216369671927513,False,False,46,"[6.630072101959521e-17, 0.004307640633116512, 0.004327429501646286, 0.006774302544623251, 0.006837952189053854, 0.24994623924601778]"
f1.30,630060,0.003,preserved,0.005055301256734821,True,0.6901940869707468,0.6901940869707468,6.099253047064934e-13,5.941427905220564e-16,-3.9164202676709357,-3.9164202676709357,True,1.0,-1.637331321971715e-16,0.24999364659928636,-6.549491734068689e-16,0.005094118261786237,1,0.005094118261786381,duplicate-unit minimum (Morse-Bott),inf,,0.6894023711121282,False,0.0007917158586185913,False,False,46,"[-1.637331321971715e-16, 0.0012734972004719593, 0.0012750489082279685, 0.0020413805601259077, 0.0020466855587332545, 0.24999364659928636]"
f1.30,630060,0.01,preserved,0.01685100418911607,True,0.6834572444737604,0.6834572444737606,5.966402372159507e-11,5.965453825362843e-14,-3.868846235424434,-3.868846235424434,True,1.0,3.7959246106115436e-16,0.24993133189998068,1.518787013118717e-15,0.016917023379332947,1,0.016917023379332947,duplicate-unit minimum (Morse-Bott),0.6858515214799309,-0.0023942770061703422,0.6834572444737603,False,2.220446049250313e-16,True,True,46,"[3.7959246106115436e-16, 0.004228094184979795, 0.004245321355312464, 0.006743160953425693, 0.0068016308367465925, 0.24993133189998068]"
f1.30,630060,0.03,preserved,0.050553012567348204,True,0.665372574108032,0.665372574108032,2.1704779640252525e-10,2.1703602456901727e-13,-3.731428148442669,-3.731428148442669,True,1.0,-2.1861732287149243e-16,0.24943604903614006,-8.764463826149588e-16,0.05002353859613533,1,0.05002353859613529,duplicate-unit minimum (Morse-Bott),0.6714360551911418,-0.006063481083109834,0.665372574108032,False,0.0,True,True,43,"[-2.1861732287149243e-16, 0.012477673826226856, 0.012635555495268845, 0.019727986200468287, 0.020238445165684255, 0.24943604903614006]"
f1.30,630060,0.03,reset,0.050553012567348204,True,0.665372574108032,0.665372574108032,0.0,1.8845976016736155e-09,-3.731428108314905,-3.731428108314905,True,1.0,-4.44802810036797e-15,0.24943604904776126,-1.7832338658941295e-14,0.05002353862536449,1,0.05002353862535506,duplicate-unit minimum (Morse-Bott),0.6714360551911418,-0.006063481083109834,0.665372574108032,False,0.0,True,True,43,"[-4.44802810036797e-15, 0.012477673834098996, 0.012635555502781094, 0.019727986262811848, 0.020238445233322265, 0.24943604904776126]"
f1.30,630062,0.01,reset,0.01685100418911607,True,0.6844636550423004,0.6844636550423004,2.706168622523819e-16,2.7115116141979145e-11,-3.627744683717048,-3.627744683717048,True,1.0,7.017248463354019e-17,0.24994280741206892,2.8075416676363933e-16,0.016851214828828426,1,0.01685121482882827,duplicate-unit minimum (Morse-Bott),inf,,0.6844636550423003,False,1.1102230246251565e-16,False,True,38,"[7.017248463354019e-17, 0.004211839942621263, 0.00423159184389348, 0.006717922901462417, 0.006779897617932859, 0.24994280741206892]"
f1.30,630063,0.01,reset,0.01685100418911607,True,0.6835487384322043,0.6835487384322043,1.734723475976807e-18,5.161095795527815e-10,-4.03319509483376,-4.03319509483376,True,-1.0,-9.935854482607493e-16,0.24993118589848543,-3.97543605728464e-15,0.017139783571940338,1,0.01713978357193849,duplicate-unit minimum (Morse-Bott),0.6855542526631302,-0.0020055142309258756,0.6835487384322042,False,1.1102230246251565e-16,True,True,46,"[-9.935854482607493e-16, 0.004283766434178427, 0.0043005462234969195, 0.006447511154034823, 0.006508156308275701, 0.24993118589848543]"
f1.30,630063,0.03,preserved,0.050553012567348204,True,0.6656446847588399,0.6656446847588398,3.0976887721578805e-11,3.097666654433562e-12,-3.8855086898643916,-3.8855086898643916,True,-1.0,-1.213841283094321e-16,0.24943456838493944,-4.866371533640288e-16,0.05062708954729307,1,0.05062708954729305,duplicate-unit minimum (Morse-Bott),0.6705595131905108,-0.0049148284316710145,0.6656446847588395,False,2.220446049250313e-16,True,True,41,"[-1.213841283094321e-16, 0.012628146229814726, 0.012781727611157928, 0.01890037003249798, 0.019429580457946828, 0.24943456838493944]"
f1.30,630063,0.03,reset,0.050553012567348204,True,0.6656446847588399,0.6656446847588398,4.0259950914722786e-08,7.316059379407908e-14,-3.8855086896868505,-3.8855086896868505,True,-1.0,-2.44035050368346e-17,0.24943456838498607,-9.78352968268992e-17,0.05062708954733679,1,0.0506270895473368,duplicate-unit minimum (Morse-Bott),0.6705595131905108,-0.0049148284316710145,0.6656446847588395,False,2.220446049250313e-16,True,True,41,"[-2.44035050368346e-17, 0.012628146229827992, 0.012781727611170782, 0.01890037003256969, 0.019429580458026625, 0.24943456838498607]"
f1.30,630065,0.003,preserved,0.005055301256734821,True,0.690718939958187,0.6907189399581871,8.693787648117457e-09,8.69380739274006e-12,-3.5511418208782874,-3.5511418208782874,True,1.0,-4.56108500872305e-17,0.24999481034497334,-1.82447187700781e-16,0.005110555562190048,1,0.005110555562189935,duplicate-unit minimum (Morse-Bott),inf,,0.6904400619895135,False,0.000278877968673652,False,False,46,"[-4.56108500872305e-17, 0.0012776123685271498, 0.001279768645869073, 0.0020431545394765083, 0.0020481250543129517, 0.24999481034497334]"
f1.30,630065,0.003,reset,0.005055301256734821,True,0.690718939958187,0.690718939958187,4.336808689942018e-19,3.3194457339097427e-10,-3.551141829488323,-3.551141829488323,True,1.0,-1.4242277376844626e-15,0.24999481034495136,-5.697029213203524e-15,0.005110555562056549,1,0.005110555562053142,duplicate-unit minimum (Morse-Bott),inf,,0.6904400619895135,False,0.000278877968673541,False,False,46,"[-1.4242277376844626e-15, 0.0012776123684936633, 0.0012797686458252862, 0.002043154538721194, 0.0020481250535424457, 0.24999481034495136]"
f1.30,630065,0.03,preserved,0.050553012567348204,True,0.670393999925918,0.670393999925918,0.0,2.1565290482181143e-10,-3.359783817920814,-3.359783817920814,True,1.0,-4.908319524857544e-17,0.2495508034518601,-1.9668618401400536e-16,0.04891549213231506,1,0.048915492132314844,duplicate-unit minimum (Morse-Bott),inf,,0.6673297748933072,False,0.0030642250326107234,False,False,42,"[-4.908319524857544e-17, 0.012206900362862365, 0.01244652492843153, 0.02004323632324465, 0.02051016459669696, 0.2495508034518601]"
f1.30,630066,0.003,preserved,0.005055301256734821,True,0.6906634675154538,0.6906634675154538,0.0,1.1629347224789699e-10,-3.7411676492159733,-3.7411676492159733,True,-1.0,2.480688357204137e-16,0.24999474751939274,9.922961909476532e-16,0.005183194263075402,1,0.005183194263075361,duplicate-unit minimum (Morse-Bott),inf,,0.6904100303286961,False,0.0002534371867577434,False,False,46,"[2.480688357204137e-16, 0.0012957713411415, 0.0012978577883780015, 0.0020174758630490137, 0.0020224698322163282, 0.24999474751939274]"
f1.30,630066,0.003,reset,0.005055301256734821,True,0.6906634675154538,0.6906634675154538,1.1434939132734523e-08,1.143490597349528e-11,-3.741167634607661,-3.741167634607661,True,-1.0,-6.951538604462333e-15,0.24999474751943376,-2.78067386352665e-14,0.00518319426264765,1,0.005183194262621223,duplicate-unit minimum (Morse-Bott),inf,,0.6904100303286961,False,0.0002534371867577434,False,False,46,"[-6.951538604462333e-15, 0.0012957713410347768, 0.0012978577882627985, 0.0020174758628881758, 0.002022469832085664, 0.24999474751943376]"
f1.30,630066,0.01,reset,0.01685100418911607,True,0.6850051847751613,0.6850051847751611,9.381074042580373e-11,9.381074003549095e-10,-3.690115231107645,-3.690115231107645,True,-1.0,-4.8852404911698425e-15,0.24994357983597326,-1.9545372977276738e-14,0.017084990478614046,1,0.017084990478605493,duplicate-unit minimum (Morse-Bott),inf,,0.6841682986443732,False,0.0008368861307879172,False,False,46,"[-4.8852404911698425e-15, 0.004270283681688312, 0.00429416090059284, 0.006697913035420353, 0.00675247126351089, 0.24994357983597326]"
f1.30,630067,0.003,preserved,0.005055301256734821,True,0.6903252487675021,0.6903252487675021,0.0,9.8879238130678e-17,-3.978265987959114,-3.978265987959114,True,1.0,2.976514962481469e-16,0.2499936531004645,1.190636212386281e-15,0.005255776229770304,1,0.005255776229770304,duplicate-unit minimum (Morse-Bott),inf,,0.6903252487675021,False,0.0,False,True,46,"[2.976514962481469e-16, 0.0013139106995588646, 0.0013155094958904165, 0.001983762478538939, 0.0019889099765053628, 0.2499936531004645]"
