arm,d,a,seed,placed_at_init,crossed,step,s_cross,w2_own,G1_first_step,s_at_G1_first,half_step,rho_init,steps_run,rho_half,rho_cross,wnoise_l2_cross,wnoise_l1_cross,G_at_cross,G1_at_cross,w1_end,wnoise_l2_end,s_end,rho_end,G_end,G1_end,r_pop,obs_r_own,branch_converged,branch_grad,branch_wnoise_l2,branch_dist,growth,relax_sig,relax_full,chi,winding_k,mirror,kappa_k,pred_r,G_numpy_at_cross,widening_rel,s_branch,s_branch_note,branch_placed_at_s_c,s_branch_G1,s_branch_G1_note,r_branch,branch_over_own_x1,G1switch_over_own_x1
secondary,2,1.3,880083,False,True,2172.0,4.865763364503941,,2168.0,4.856699900678374,1076.0,1.8482030608746247,64000,0.003441868574212,0.0001671732578761,0.0001394758529114,0.0001394758529114,5.093321226334879e-05,0.0003192503758437,0.765017984751506,0.0016587848443969,140.07648420469778,0.0021682952263347,0.0830446069195911,0.0848196513689627,-0.0182570765187509,,True,7.55167075573715e-10,0.0007148086976469,0.0649561874912922,0.0004754948253335,0.1103667079737573,0.1102393617173727,0.0043083175539369,-1.0,False,7.610543288947747,0.0327886372467708,5.093321226334879e-05,0.0004179331446902,4.729853801117193,,True,4.6980814287681785,,0.028734411062482756,,
secondary,2,1.3,880084,False,True,5079.0,6.418136948704434,,4619.0,5.062546710533738,3906.0,7.626918003138803,64000,0.0243177555134949,0.02375463254941,0.0191789425406907,0.0191789425406907,2.658165720870187e-06,0.0356192389530245,0.7686981111471528,0.0095294638335572,137.09746789059827,0.0123968872765097,0.0748828538135173,0.0851193207758744,0.2949582746440218,,True,1.717352903114755e-09,0.0193781984110158,0.0578262159016951,0.0004544864887191,0.1538662632789705,0.1538348963736111,0.0029537760847234,-1.0,False,7.610543288947747,0.0224798407586466,2.658165720870187e-06,0.0593865813735252,6.28949265608291,,True,4.916446720684229,,0.02045384256822458,,
secondary,2,1.3,880085,False,True,2219.0,5.675670447015039,,1929.0,4.977438995687341,876.0,1.226803966052615,64000,0.0160872461272947,0.012639734379746,0.0103119550345475,0.0103119550345475,3.258081048063133e-05,0.0195000115430308,0.7685567739884401,0.0053488812916695,143.6203980521168,0.006959643675914,0.0795185399491353,0.0852586104402166,0.1451541885528451,,True,6.030673183055058e-11,0.0102412813337603,0.0609426980642737,0.0004341328229309,0.1246525556881471,0.124649591753307,0.0034827430575672,-1.0,False,7.610543288947747,0.0265055668038975,3.258081048063133e-05,0.0315993359493651,5.514069438521744,,True,4.819313219288172,,0.029307031820153817,,
secondary,2,1.3,880086,False,True,1723.0,5.699012448691981,,1553.0,5.130252650539361,756.0,6.327190270562146,64000,0.0074948937453657,0.0104546215723233,0.008660748085527,0.008660748085527,5.050963809205555e-05,0.01646204332223,0.7558634600025748,0.00130055978916,143.23072069202365,0.001720627941395,0.0830310041685389,0.0844343321863947,0.1498637979706392,,True,5.137739192417889e-13,0.0086677732531149,0.0254198340153486,0.000604719427639,0.4044295435277654,0.4044225576879928,0.0014952404870429,-1.0,True,7.610543288947747,0.0113795924540276,5.050963809205555e-05,0.0261365539308083,5.62528117947293,,True,5.064681199987341,,0.013107126002536829,,
secondary,2,1.3,880087,False,True,2163.0,6.141120333918912,,1987.0,5.700759042237116,723.0,1.259588803988029,64000,0.0190197549064126,0.0074459641045057,0.0061629807085715,0.0061629807085715,2.8036905996842165e-06,0.0117331516963279,0.7711091399857812,0.0034833587386487,142.07769774650916,0.0045173355599351,0.0777616096963851,0.0833781124118444,0.2390658933506,,True,6.823862907026633e-10,0.006168704146094,0.0623503433887826,0.0004157408201942,0.1266292379162594,0.126629165383611,0.0032831345038116,-1.0,True,7.610543288947747,0.0249864372646963,2.8036905996842165e-06,0.0186149102612643,5.983911316340463,,True,5.5230800516698935,,0.02627194977792424,,
secondary,2,1.3,880088,False,True,3233.0,6.631022057764852,,3137.0,6.403111786640185,1351.0,1.2021204393443523,64000,0.0105417761486559,0.0032842332070122,0.0026879942364796,0.0026879942364796,2.6462690954076606e-05,0.0051697214199535,0.7741040953005942,0.0028851947880236,137.70150506232534,0.0037271405816595,0.0811273223550239,0.0857485562648947,0.3379111339752536,,True,1.0787161094927278e-12,0.0029339436563333,0.0501315347392363,0.0003645483127528,0.1492715992851153,0.149202354367717,0.0024421813291924,-1.0,False,7.610543288947747,0.0185863267252789,2.6462690954076606e-05,0.0082105830175307,6.538200963242655,,True,6.284183873958984,,0.01419673317538428,,
secondary,2,1.3,880089,False,True,2281.0,5.477159237592552,,2263.0,5.432185414238319,1021.0,2.046896236857961,64000,0.0015289388617751,0.0008951586139757,0.0007423469687066,0.0007423469687066,1.6736806403461202e-05,0.0014431381694017,0.7601823133305405,0.0003508632081215,142.2978368050148,0.000461551396249,0.0838327691792111,0.0842076968119918,0.1051014855167822,,True,8.831137665761546e-11,0.0007134300805407,0.0477289177487953,0.00046578326876,0.1645119752359694,0.1645107545976629,0.0028313031199824,-1.0,True,7.610543288947747,0.0215477549587595,1.6736806403461202e-05,0.0022378965349392,5.345466042624253,,True,5.30375034144628,,0.02463642906309582,,
secondary,2,1.3,880090,False,True,3701.0,7.296484081620175,,2964.0,5.6636409406282935,1347.0,1.5890252912864749,64000,0.0311044582028045,0.0248869739639793,0.0199035083649035,0.0199035083649035,1.714012713893709e-05,0.0368914205929251,0.7644955487369405,0.0043779612208854,138.68631585797806,0.0057266013230796,0.0797077964243024,0.0843801951123048,0.4721783771238685,,True,1.0240084453126683e-09,0.0197947101556925,0.0561689778148277,0.0003150020910263,0.1275386278167256,0.127527883090241,0.0024698563597456,-1.0,True,7.610543288947747,0.018796948743327,1.714012713893709e-05,0.0622174349099484,7.149570865419251,,True,5.518413369356214,,0.02054853626411446,,
secondary,2,1.3,880091,False,True,3027.0,6.776476359924376,,2625.0,5.797221234264988,1196.0,1.9209156313034992,64000,0.0255637426238503,0.0149993234576067,0.0121240034012942,0.0121240034012942,3.6145052177971593e-06,0.0228011060446053,0.7687310381904436,0.0114019486779916,142.6931278131054,0.0148321690052106,0.0702474238577162,0.0853918546521219,0.3672587863655738,,True,1.8053078994825082e-09,0.0116938965201791,0.0517234364449912,0.0003680051420417,0.1496046100665016,0.149410124581375,0.0024598516173945,-1.0,False,7.610543288947747,0.018720807218569,3.6145052177971593e-06,0.0374983086440169,6.607704929068285,,True,5.650315133157589,,0.025541611295873734,,
secondary,2,1.3,880092,False,True,2623.0,6.631382475506393,,2110.0,5.396875350889986,867.0,0.8095634542679507,64000,0.0225153160406242,0.0202806996336855,0.0163289393515414,0.0163289393515414,2.0417729406307927e-05,0.0304865722534133,0.7638392315751928,0.0040966012925772,138.9450676960445,0.0053631721483187,0.0800349345441508,0.0844120043326781,0.3379838538222228,,True,2.2567067566861207e-09,0.0162149383474302,0.0584248121297825,0.0003710865158382,0.1303003487224847,0.1302874645162716,0.0028479318703023,-1.0,False,7.610543288947747,0.0216743087829097,2.0417729406307927e-05,0.0507017490842139,6.4601870109006825,,True,5.234285893689012,,0.02650007876193694,,
secondary,2,1.3,880093,False,True,3285.0,5.737109520557593,,3168.0,5.487895741003187,1601.0,2.027374610383443,64000,0.0032380732152764,0.0044567035989405,0.0037466479739719,0.0037466479739719,2.6711315972427485e-05,0.0071897001623622,0.7676905549543473,0.0047882561566118,140.9171586095214,0.0062372216587927,0.0800169177721561,0.0851531827756217,0.1575504707304094,,True,7.961002169987186e-11,0.0044038281844164,0.0600899636235503,0.0003786626545827,0.1129158453281921,0.1126628631383294,0.0033534943964878,-1.0,False,7.610543288947747,0.0255219142737143,2.6711315972427485e-05,0.0111417589973513,5.6160891112959135,,True,5.325547573594073,,0.02154887624882318,,
secondary,2,1.3,880094,False,True,4198.0,6.043633574905669,,4055.0,5.755379112913317,2170.0,0.3236114854415739,64000,0.007647092717524,0.0059980241220735,0.005058203571903,0.005058203571903,3.4168928190414505e-05,0.0105211638696385,0.7649421383980712,0.0053883311285213,138.91780629683086,0.0070441028909787,0.0788995619491519,0.0846710069540321,0.2193964337766796,,True,1.4784287075825242e-12,0.0050396686022445,0.0626215896145154,0.0003401172731106,0.1028223806800985,0.1028222931715042,0.0033078136380522,-1.0,False,7.610543288947747,0.0251742588841683,3.4168928190414505e-05,0.0149950603051839,5.864252727828129,,True,5.581267452393229,,0.030588867056549063,,
secondary,2,1.3,880095,False,True,5398.0,6.015635654053113,,5060.0,5.012078373454396,4347.0,1.6826242208478288,64000,0.0238468036722316,0.018458443688786,0.015008120416165,0.015008120416165,4.93279143931602e-06,0.0280996329498171,0.7607167757187551,0.0046482318321276,137.1896531971104,0.0061103317035907,0.0793879558316121,0.0843765753196157,0.2137474207421159,,True,5.298490309696423e-10,0.0151009150143781,0.0569589177064493,0.0004946911193455,0.1589795194787233,0.1589732696149982,0.0031116657099456,-1.0,False,7.610543288947747,0.0236814665862758,4.93279143931602e-06,0.046146109221965,5.890355691567013,,True,4.873320678212563,,0.021268658302835197,,
secondary,2,1.3,880096,False,True,3368.0,6.670718109348549,,3221.0,6.296127254649704,1730.0,1.5530269023801906,64000,0.0021963275475176,0.0055990977663834,0.0045312015377358,0.0045312015377358,3.817094142055666e-05,0.0086711073140479,0.7733574497113123,0.0043531473377099,134.8193968555784,0.0056288942963373,0.0704260469619697,0.0775623447683528,0.3459204255936541,,True,2.4187290408386738e-11,0.0043010444871219,0.0482892787437094,0.0003895505503692,0.1661758345371667,0.1661002078905522,0.0023442069748244,-1.0,True,7.610543288947747,0.0178406886601546,3.817094142055666e-05,0.0139977444159585,6.526133117291311,,True,6.177939842332796,,0.02215477212289052,,
secondary,2,1.3,880097,False,True,8861.0,6.85774067299888,,8608.0,6.100983579134559,7679.0,13.379845394750992,64000,0.0067474909915407,0.0108903472786438,0.008824774322742,0.008824774322742,5.148261323784098e-05,0.0167432493213204,0.7627195268746088,0.0109984753193475,128.78917295088067,0.0144200783273714,0.0727926362198703,0.0846528278691054,0.3836551168724094,,True,1.805209787642675e-09,0.0087819529249411,0.058507049028158,0.0004392160943059,0.1564557354702354,0.1564540679239666,0.0028072866295751,-1.0,False,7.610543288947747,0.0213649764188655,5.148261323784098e-05,0.0272258681966096,6.682289160645787,,True,5.942366695267971,,0.02625619875691476,,
secondary,2,1.3,880098,False,True,2537.0,5.46853784015733,,2483.0,5.341754333627239,1232.0,0.5345825254180648,64000,0.0022183672308423,0.0025037854042237,0.0021075571697334,0.0021075571697334,6.154562688909238e-05,0.0041021945418631,0.768503799387976,0.0023095775800171,139.38016360996647,0.0030052910367606,0.0823378342597247,0.0847974234319592,0.1033619854037486,,True,1.0821323732923551e-09,0.0020756555405738,0.0605963470739077,0.0004384339906036,0.1221603391722771,0.1221569412419532,0.0035890043656917,-1.0,False,7.610543288947747,0.0273142730893195,6.154562688909238e-05,0.0062594635105592,5.312857331560442,,True,5.191705701593862,,0.02930259536089652,,
secondary,2,1.3,880099,False,True,3128.0,7.298747425802674,,2610.0,6.078588653751482,1008.0,0.0949244390912147,64000,0.0221123703062116,0.0170313497525896,0.0136177870145088,0.0136177870145088,4.536897877072121e-05,0.0255497149230996,0.7672036506228477,0.0039489532188805,139.22913344788986,0.0051472033738038,0.080979653182803,0.0852194528176246,0.4726350417760752,,True,1.917380750698916e-11,0.0135939020352323,0.0572776895498812,0.0003300146692679,0.1305077877349201,0.1305072903186625,0.002528697137509,-1.0,False,7.610543288947747,0.0192447590296511,4.536897877072121e-05,0.0425783743814741,7.141759588005897,,True,5.919835128089266,,0.021981674944705043,,
secondary,2,1.3,880101,False,True,2869.0,5.36427866129889,,2822.0,5.265137607623593,1375.0,17.368774675789975,64000,0.0067005476282232,0.0020170757912072,0.0016796878432138,0.0016796878432138,2.767882274490319e-07,0.0032230880457531,0.7606813680259383,0.0046861002060424,133.19056198732343,0.0061603982994923,0.0793946545977335,0.0844274144538816,0.0823260855079726,,True,5.173915983147648e-12,0.0020754470633065,0.0624500942501633,0.0004000995832058,0.1072343406734756,0.1071721867681795,0.0037310770103404,-1.0,True,7.610543288947747,0.0283955231015938,2.767882274490319e-07,0.0050426894780181,5.257521493585655,,True,5.127720423070352,,0.0203056074698853,,
secondary,2,1.3,880102,False,True,2010.0,5.387764994802104,,1939.0,5.215865197134005,801.0,1.9434802302141592,64000,0.003071913257469,0.0033704281113549,0.0028210490101106,0.0028210490101106,2.520155691199122e-05,0.005427414221677,0.7685136692048916,0.0028951974680425,140.46280025351092,0.0037672686694537,0.082134720867546,0.0852356082451679,0.087064816101307,,True,8.507357179832197e-10,0.0028864250860538,0.0637529300147399,0.0004597186086414,0.1197924901839124,0.1197899485765417,0.0038376246118238,-1.0,False,7.610543288947747,0.0292064082350165,2.520155691199122e-05,0.0084260702783874,5.224614445432665,,True,5.062150205903286,,0.031227289797826963,,
secondary,2,1.3,880103,False,True,2054.0,6.365726258805349,,1807.0,5.706420325571933,658.0,0.0073835474842862,64000,0.016948485747556,0.0088691404216089,0.0072272207160491,0.0072272207160491,0.0017292549247143,0.01540312480759,0.7695418584306867,0.0017722346172742,144.2875411061883,0.0023029736431599,0.0834605181208933,0.0853571125355765,0.2843836083339921,,True,6.691370808137309e-11,0.0097868286445817,0.0538784152635898,0.0004269051307453,0.1547757282934361,0.15476157256474,0.0027582175542151,-1.0,True,7.610543288947747,0.0209915340966901,0.0017292549247143,0.0221728510540222,6.379256923903181,,False,5.570942779594281,,-0.002121040939287555,,
secondary,2,1.3,880104,False,True,1717.0,4.517564961320972,,1628.0,4.301584311004207,869.0,0.9706515829587798,64000,0.0080436040519099,0.0054020512671012,0.0045036450205106,0.0045036450205106,4.713479216400529e-05,0.0086452724446828,0.7581642453322625,0.010064345344308,141.01651154067213,0.0132746240755489,0.0730925844675494,0.0839120688351742,-0.0885114832139275,,True,7.459033191450913e-10,0.0050420213479831,0.0659172934346266,0.0005520806866517,0.1164169637966541,0.1162934626897491,0.0047422701009113,-1.0,False,7.610543288947747,0.0360912518908682,4.713479216400529e-05,0.0135051281677532,4.390167816347242,,True,4.145827171522688,,0.029018741493059386,,
secondary,2,1.3,880105,False,True,2213.0,5.548023119593205,,2116.0,5.284485188157259,1174.0,0.6193987996560651,64000,0.0113303298159906,0.0057319383608859,0.0048247465554403,0.0048247465554403,0.0001021846914248,0.0099605706626721,0.772783968372366,0.0029220166005023,142.91190575914,0.0037811558211497,0.0824580097097675,0.085581615767643,0.1193993683920715,,True,1.0520408695677966e-09,0.0047925348988317,0.0608820957863791,0.0005021720313869,0.1396392769652948,0.1396384987905816,0.0035962090487743,-1.0,True,7.610543288947747,0.0273691046418027,0.0001021846914248,0.0143298459022147,5.3851280558689325,,True,5.104759027184755,,0.030249060381534187,,
secondary,2,1.3,880106,False,True,4565.0,7.826859866163605,,3428.0,5.409346872418565,1741.0,0.0600805954752613,64000,0.0379222785414717,0.0340591151286149,0.0270029424896295,0.0270029424896295,1.344347146892133e-05,0.0493608560875209,0.7719689412781681,0.0024554303900643,138.84460741471554,0.0031807372794025,0.0829681457280231,0.0855955887069654,0.5791898847240564,,True,2.263803727808878e-12,0.0272552025740308,0.0524248110456539,0.0002890116499013,0.1344189229676845,0.1343514694572426,0.0021500815772107,-1.0,False,7.610543288947747,0.0163632889181316,1.344347146892133e-05,0.0851477878215374,7.712820716933273,,True,5.2658609309856175,,0.014785660579398785,,
secondary,2,1.3,880107,False,True,6660.0,5.136258451062993,,6566.0,4.853441608021897,5891.0,0.0004913797859512,64000,0.0090398058872495,0.0060232757261508,0.0049721957885994,0.0049721957885994,0.0001146295507563,0.0095950669991786,0.7639638575072234,0.007728659516184,133.40736512518828,0.0101165250688721,0.0763538885036294,0.0846554376107233,0.0363194857125834,,True,9.517211751759042e-10,0.0050336257564787,0.0670926718252271,0.0006040977019896,0.1401750071038227,0.1401737831534073,0.0043095963715005,-1.0,True,7.610543288947747,0.0327983697431969,0.0001146295507563,0.015058189315377,4.962889791460567,,True,4.672476541357838,,0.03493300614910577,,
secondary,2,1.3,880108,False,True,2761.0,6.702156467406877,,2339.0,5.702273019087723,936.0,8.426005483083783,64000,0.0029816706834049,0.0156081903958933,0.0127282889019632,0.0127282889019632,2.9439233030892353e-05,0.0239566209066888,0.7674984600314567,0.0086035438205098,140.16412117554185,0.0112098515743695,0.0756917780776804,0.0849216343242047,0.3522635999812109,,True,1.1384443734940852e-12,0.0126287860184453,0.0586474160544021,0.0003617354446396,0.1280272124536785,0.1280193793597228,0.0028254574766322,-1.0,True,7.610543288947747,0.021503266436991,2.9439233030892353e-05,0.0390204759897333,6.5233004207556435,,True,5.557240396024772,,0.027418030002444027,,
secondary,2,1.3,880109,False,True,2239.0,5.68418576860955,,2017.0,5.1369891989642,918.0,2.4099689362711665,64000,0.0115406755617138,0.0100738326065851,0.0082678682432944,0.0082678682432944,5.8938163263189125e-05,0.0157292745573371,0.7687513041316804,0.005627704881916,140.00155225250614,0.0073205792974526,0.0791684486127297,0.0852032036243435,0.1468722862263907,,True,7.273283537945209e-13,0.0087070693031958,0.0560751809996276,0.0004438894395336,0.1391146009612095,0.1389626645375761,0.0031908184796316,-1.0,True,7.610543288947747,0.0242838621664113,5.8938163263189125e-05,0.0251845815164629,5.571237052734435,,True,4.993959898988756,,0.020273543345221468,,
secondary,2,1.3,880110,False,True,2860.0,5.6498625254712165,,2652.0,5.116513019993429,1697.0,1.3690787935083717,64000,0.0157252346027836,0.0101049428048371,0.0082423398943162,0.0082423398943162,0.0003295254228437,0.0159372828971968,0.7672516200446456,0.0008581214213511,139.38280368475492,0.0011184354635852,0.0843179241459117,0.0852373458437298,0.1399470417091985,,True,1.26385760537695e-09,0.009891432630812,0.0628460264425214,0.0004629183255627,0.1283094007345042,0.1281546679842181,0.0036078285995632,-1.0,True,7.610543288947747,0.0274575357360797,0.0003295254228437,0.0252623570120927,5.596962308142119,,True,4.95883444754631,,0.009451594350053272,,
secondary,2,1.3,880111,False,True,5350.0,8.041161483633248,,4524.0,6.183594741610535,2653.0,1.1797376279044776,64000,0.026701004338017,0.0243868543658644,0.0190600036685786,0.0190600036685786,6.652179958477333e-05,0.0352963675108815,0.7596448882505414,0.0005488906674103,134.17167594768685,0.0007225621812244,0.0842855933851165,0.0848774745441134,0.6224285465085997,,True,3.180850808442992e-11,0.0201034047589741,0.0525275226179253,0.0002903029092917,0.1384204410904279,0.138402565898588,0.0020972546179223,-1.0,False,7.610543288947747,0.0159612470576433,6.652179958477333e-05,0.060967135914661,8.006774033721705,,True,6.026413119079818,,0.004294794603509011,,
secondary,2,1.3,880112,False,True,3898.0,5.4748177902131605,,3640.0,4.979608799066428,2087.0,0.6417652979478015,64000,0.0025881647831379,0.009972506548571,0.0082481716086559,0.0082481716086559,1.7075093034613076e-05,0.0156581794381693,0.7655733894520328,0.0041179848448345,138.62874581955035,0.0053789550441167,0.0799492199590852,0.0843340931603822,0.1046290623380903,,True,1.0734933792583279e-09,0.0086443914837501,0.0546400511016429,0.00036155868129,0.1131791039957665,0.1130801978449609,0.0031945709810846,-1.0,True,7.610543288947747,0.0243124207411612,1.7075093034613076e-05,0.0249312663714274,5.362238504997982,,True,4.854367871161742,,0.020994829884990462,,
secondary,2,1.3,880113,False,True,3573.0,7.3770781925537054,,3008.0,6.01319966850492,1365.0,3.96784684125569,64000,0.023780756506208,0.0185491284470135,0.0152471804520825,0.0152471804520825,1.4242462972546832e-05,0.0285647645854623,0.7777572657527095,0.0047949555128791,138.75929843444,0.0061651053921542,0.0766069773351141,0.0843493732954185,0.4884394839957033,,True,1.628128542142254e-09,0.0152398931561035,0.0429901953437408,0.00033795728497,0.1792547650077644,0.1792540975240673,0.0018853461717204,-1.0,False,7.610543288947747,0.0143485086545304,1.4242462972546832e-05,0.0463728211175338,7.275070837878765,,True,5.909672439296569,,0.014021492978985695,,
secondary,2,1.3,880114,False,True,3206.0,6.348256711392527,,2911.0,5.695545245436474,1329.0,0.2024231044120954,64000,0.0146454149324493,0.0108204313341106,0.008701243903452,0.008701243903452,7.29608812988225e-05,0.0165192706039332,0.761709035288446,0.0027832681447951,133.63201511694615,0.0036539781148075,0.0816387438123404,0.084626726826507,0.2808588572797026,,True,1.769954772155857e-09,0.0090312475216984,0.0602199442391189,0.0003570969593772,0.1172607076449534,0.1171993464180809,0.0030453249562376,-1.0,False,7.610543288947747,0.0231765774083595,7.29608812988225e-05,0.0270510783352766,6.2214080355543295,,True,5.538997262573496,,0.020389062269068114,,
secondary,2,1.3,880115,False,True,3513.0,7.241945613058272,,3063.0,6.2154169510735215,1269.0,0.2280412034471133,64000,0.0091807818355152,0.0140363382933989,0.011302626933757,0.011302626933757,0.0002293513844326,0.0214947817710462,0.7654058759396157,0.0046829082694692,140.6543358749864,0.0061182026643321,0.0801056925811298,0.0851445195767239,0.461174398599399,,True,2.7701061063034604e-11,0.011541764920197,0.0574334996844001,0.000322995921287,0.1268163574557057,0.12681162082127,0.002546957882778,-1.0,False,7.610543288947747,0.0193837332220091,0.0002293513844326,0.0350908457334974,7.0567380761702285,,True,6.033018252984275,,0.026245488338793255,,
secondary,2,1.3,880116,False,True,2341.0,5.857447397716071,,2235.0,5.598597169259183,929.0,0.0818589570793479,64000,0.014779272630963,0.0049022419791953,0.0040839411878288,0.0040839411878288,9.396222762969586e-06,0.0078124059529502,0.7635521876556015,0.0005316591066475,142.38848907000883,0.0006962970118387,0.0834836142072834,0.0840479437279255,0.1818304963865968,,True,1.5842476375899082e-09,0.0039308394638248,0.0590116025817124,0.0004258744646729,0.1310343014335227,0.1310133729325359,0.0032500990962963,-1.0,False,7.610543288947747,0.024735019865733,9.396222762969586e-06,0.0122556049479882,5.717861440839428,,True,5.45498025256318,,0.024412266425286155,,
secondary,2,1.3,880117,False,True,3036.0,5.8405187509371475,,2816.0,5.273488352335772,1816.0,0.1777268554480615,64000,0.0217447545083163,0.0106519221809172,0.0088068721589216,0.0088068721589216,4.323097248315477e-05,0.0167263817721261,0.7618390567376673,0.0045675053070161,142.27948854772012,0.0059953677441729,0.0795970653612281,0.08449808543602,0.1784148803908491,,True,1.3197231051031986e-09,0.0083459532643506,0.0632149989422039,0.0004496020439368,0.1280418730299579,0.1279143704229354,0.0035113672839793,-1.0,True,7.610543288947747,0.0267234127181196,4.323097248315477e-05,0.0266298054522931,5.666743391527612,,True,5.11130616190081,,0.030665824690305765,,
secondary,2,1.3,880118,False,True,2578.0,5.25162780258323,,2532.0,5.147010678386222,1285.0,0.4294618319912936,64000,0.0040450772042182,0.0020687507025019,0.0017199836083423,0.0017199836083423,7.132171475765503e-05,0.0033706350631881,0.7623655958362459,0.0014109563217557,142.4990233415601,0.0018507607497792,0.0826533790462424,0.0841565628831388,0.0595970345691256,,True,5.526577459558091e-13,0.0021350260205027,0.0566557481575156,0.0004417871806975,0.1270724815983039,0.126966156098579,0.0034766550172055,-1.0,False,7.610543288947747,0.0264592335091803,7.132171475765503e-05,0.0051718767562548,5.13721980508212,,True,5.006726658784377,,0.022270411203337837,,
secondary,2,1.3,880119,False,True,2660.0,4.973031430435773,,2566.0,4.778745242994133,1356.0,2.067337396596339,64000,0.002095439497316,0.0044183711468114,0.0037020074817292,0.0037020074817292,5.118257653569103e-05,0.007129150755138,0.757831188045273,0.0034733494099809,140.5032905346929,0.0045832758862036,0.080190719905524,0.0839096838181676,0.0033859128243676,,True,9.072865176165679e-10,0.0035485067630642,0.0662992109288378,0.0004243595530497,0.0993379463782248,0.099329147491966,0.0042718776512052,-1.0,False,7.610543288947747,0.0325113097895862,5.118257653569103e-05,0.0110459278670286,4.796410506615857,,True,4.616765785110214,,0.036823562865667236,,
secondary,2,1.5,880040,False,True,1747.0,2.8777413811025614,,1653.0,2.7154297065906845,759.0,7.711213448640654,64000,0.0130253165038701,0.0073178326483484,0.0075287002834304,0.0075287002834304,0.0001326373614682,0.0231048052719469,0.955767808168655,0.0080323892259458,122.73601670463124,0.0084041219606848,0.1598399670381058,0.1739586644030901,0.1368854838923698,,True,2.681927455724237e-10,0.0073433647686388,0.1133994703708491,0.0006185711412486,0.0487528294321856,0.0487503845157033,0.0126879023936248,0.0,False,4.046049844154416,0.0513358855023724,0.0001326373614682,0.018294581620871,2.72823891486616,,True,2.554643232564561,,0.05479815767664742,,
secondary,2,1.5,880041,False,True,1585.0,2.901088854934557,,1473.0,2.6956403710828067,666.0,0.7255618868008343,64000,0.006615997069013,0.0079948593979881,0.0080319526497532,0.0080319526497532,0.0004770922829382,0.0249542443918047,0.9511685324984556,0.0018397512072297,124.11734030909516,0.0019342010846355,0.1709618801201693,0.1742053624367416,0.1461091772580967,,True,2.1524362153746426e-13,0.0087621357760261,0.1251775276861817,0.0006534515830983,0.0469353368820009,0.0469277176592077,0.0139223797357876,0.0,True,4.046049844154416,0.0563306423602421,0.0004770922829382,0.0199871484949702,2.7576479174444257,,True,2.539092058042564,,0.05201568212633223,,
secondary,2,1.5,880042,False,True,1559.0,3.273979753532396,,1510.0,3.1486178018896385,857.0,0.4715222050897703,64000,0.0087852608469553,0.0041234994670111,0.0041208229297283,0.0041208229297283,0.0001127949762249,0.012738205908731,0.9483141656400784,0.0042267031378133,125.87175935714885,0.0044570705478816,0.1654718196529119,0.1729017768076066,0.2934241001609465,,True,1.4943775383802205e-14,0.0041189327661629,0.1038508600005823,0.0008180118918079,0.0761749133639312,0.076174678133647,0.0107385995688617,0.0,False,4.046049844154416,0.0434489091120298,0.0001127949762249,0.0103087486675278,3.130092585335531,,True,2.9953831107530737,,0.045968981515427165,,
secondary,2,1.5,880043,False,True,1193.0,3.4116444913366406,,911.0,2.7200458452536087,364.0,5.290535027820859,64000,0.0299364678358882,0.0217730304960511,0.0213905360044955,0.0213905360044955,4.595979202326461e-05,0.0640454851511798,0.9630643786562484,0.0033594198559958,126.96727965332404,0.0034882609412708,0.1542172804978467,0.1630272063784312,0.3478101694169444,,True,2.065327943390205e-12,0.0211469457056583,0.1121959460495816,0.0007370607097215,0.0675909354023269,0.0675855371171751,0.0109047271699126,0.0,True,4.046049844154416,0.0441210696663713,4.595979202326461e-05,0.0544325762401279,3.258056677261196,,True,2.5653959317879016,,0.04714092764173605,,
secondary,2,1.5,880044,False,True,1729.0,2.949580011645289,,1687.0,2.8412501089476287,1153.0,0.3434832657997715,64000,0.0040781690608292,0.0042071137581256,0.0042850935171451,0.0042850935171451,0.0002892780950158,0.013414029495768,0.948391094758124,0.0076742111762906,123.15892662422915,0.0080918212103708,0.1592683157249412,0.1727751850522887,0.165266177440114,,True,1.968460117129922e-13,0.0033138710158403,0.1205992580842849,0.0009232107873533,0.0670901870693795,0.0670417301608341,0.0137607424823339,0.0,True,4.046049844154416,0.0556766499760963,0.0002892780950158,0.0105177843953142,2.779771086334083,,True,2.697230700892738,,0.061087377354926975,,
secondary,2,1.5,880045,False,True,1098.0,3.528849148359885,,999.0,3.2699088292942555,297.0,2.3603068060021437,64000,0.0088024859783228,0.0074390020120303,0.0074530407114462,0.0074530407114462,0.0002083021756735,0.0229428250069818,0.9551855572032916,0.0010483418873794,125.05896741394191,0.001097526945915,0.1695562032984598,0.1722634046791649,0.3941132437964978,,True,2.5243124517765336e-10,0.0075537960438368,0.0965464460307945,0.0007701612715035,0.0847785943625708,0.0847779232892478,0.0090843835910965,0.0,False,4.046049844154416,0.036755868812995,0.0002083021756735,0.0185975050300758,3.389315307601596,,True,3.130061931929463,,0.04116874002408122,,
