set,a,seed,arm,w1,b1,w2,reproduced
lag2-prim,1.5,300046,0.25,1.0240666202481583,2.291975130061059,-2.757253042390208,True
lag2-prim,1.5,300047,0.25,-1.01657578994666,2.2898546728619213,-2.797449348746668,True
lag2-prim,1.5,300048,0.25,1.0259886185255724,-2.2925502426638973,2.7276215680091056,True
lag2-prim,1.5,300049,0.25,-1.030075626867874,2.2938085219703197,-2.6148873592741797,True
lag2-prim,1.5,300000,0.5,1.020517535046667,2.2911339574179297,-2.605004488456121,True
lag2-prim,1.5,300001,0.5,-1.017613737646659,2.2901388466404926,-2.7514896417895978,True
lag2-prim,1.5,300002,0.5,1.0166436045571292,2.289883252316279,-2.6871527296298017,True
lag2-prim,1.5,300003,0.5,-1.0188177693899825,2.2905229659245308,-2.7188786198766373,True
lag2-prim,1.5,300004,0.5,-1.0338521519017072,-2.294972205519907,2.4741358449922144,True
lag2-prim,1.5,300005,0.5,1.022465367531701,-2.2915527708440955,2.7940954594931062,True
lag2-prim,1.5,300007,0.5,1.028945222078501,-2.2935032364345656,2.6291984814642317,True
lag2-prim,1.5,300008,0.5,-1.0270155491596349,-2.2929419483832785,2.7158058039948485,True
lag2-prim,1.5,300009,0.5,-1.0211254497219977,2.291149654829597,-2.7990502227114593,True
lag2-prim,1.5,300010,0.5,1.0292571734502445,2.293910631800266,-2.714834715257098,True
lag2-prim,1.5,300011,0.5,-1.0240474915812314,-2.2919902697105345,2.63259214351069,True
lag2-prim,1.5,300012,0.5,-1.0191325434391787,-2.290823268526575,2.73743028326494,True
lag2-prim,1.5,300013,0.5,-1.0265449965751796,2.292827038157681,-2.718906545794974,True
lag2-prim,1.5,300014,0.5,-1.0156186872932285,-2.289650374277219,2.839452278146335,True
lag2-prim,1.5,300015,0.5,1.02279986666164,2.29186461511237,-2.71433762544358,True
lag2-prim,1.5,300016,0.5,-1.0248345916628658,-2.292323253048236,2.7497442577264826,True
lag2-prim,1.5,300017,0.5,1.0213923530121167,2.291356655320189,-2.7173140177873987,True
lag2-prim,1.5,300018,0.5,1.025323412307983,2.2925943523424404,-2.6943457601497647,True
lag2-prim,1.5,300019,0.5,1.0195451202679715,-2.290843487363835,2.6867380580223266,True
lag2-prim,1.5,300020,0.5,1.0219584031576143,-2.2914413110364227,2.7514276182008297,True
lag2-prim,1.5,300021,0.5,-1.030582442854772,2.2941090586320936,-2.667455749027856,True
lag2-prim,1.5,300022,0.5,-1.024005292424488,2.2921108357714584,-2.645022813425904,True
lag2-prim,1.5,300023,0.5,-1.0229450071502717,-2.2917430163924317,2.664776307859789,True
lag2-prim,1.5,300024,0.5,-1.0295115006178643,2.2935875141592525,-2.674038496529506,True
lag2-prim,1.5,300025,0.5,-1.0191449458440098,-2.2908028265420293,2.7848679792688236,True
lag2-prim,1.5,300026,0.5,1.019676687072078,2.2908536440470533,-2.7676367677496208,True
lag2-prim,1.5,300027,0.5,-1.0280754854751852,2.2933195058336984,-2.6671284400315214,True
lag2-prim,1.5,300029,0.5,1.0270550342520128,2.2930912276405615,-2.689801226973863,True
lag2-prim,1.5,300030,0.5,1.020859398282174,2.291149126630456,-2.811432416315416,True
lag2-prim,1.5,300031,0.5,-1.024064188814544,2.2919710159133775,-2.668350585707045,True
lag2-prim,1.5,300032,0.5,-1.023949740981987,2.2919694619417172,-2.602572405937691,True
lag2-prim,1.5,300033,0.5,1.0271668200457926,2.292997764793211,-2.614423377873388,True
lag2-prim,1.5,300034,0.5,1.0138936443401214,-2.289126054937114,2.727015775240087,True
lag2-prim,1.5,300035,0.5,-1.020349010128861,2.2909077754990923,-2.7709482052614742,True
lag2-prim,1.5,300036,0.5,-1.0231565291824931,2.2918762349174555,-2.7667548952441714,True
lag2-prim,1.5,300037,0.5,-1.0316012705412236,2.294423876981273,-2.635430579389965,True
lag2-prim,1.5,300038,0.5,1.0244537680053267,-2.292267061211455,2.6700387731071302,True
lag2-prim,1.5,300039,0.5,-1.021196857339103,2.2912462208705,-2.731464917922021,True
lag2-prim,1.5,300040,0.5,-1.016913893439284,2.290031087972814,-2.701634758217465,True
lag2-prim,1.5,300041,0.5,-1.0249235266516463,2.292394482964642,-2.5916269631291957,True
lag2-prim,1.5,300042,0.5,-1.0235741781403134,-2.2922027610642046,2.7720123101438454,True
lag2-prim,1.5,300043,0.5,1.0238397581483518,2.2920144645323486,-2.681649307266979,True
lag2-prim,1.5,300044,0.5,-1.0218642210321478,-2.2913473622123033,2.7836556840027273,True
lag2-prim,1.5,300045,0.5,1.022842060526939,-2.291863254837234,2.674627215439928,True
lag2-prim,1.5,300046,0.5,1.024109052776469,2.2920422531566222,-2.7692809871377033,True
lag2-prim,1.5,300047,0.5,-1.0167909118275866,2.28997338861948,-2.82638525052077,True
lag2-prim,1.5,300048,0.5,1.0259219645837416,-2.2926312960625266,2.7297022499280525,True
lag2-prim,1.5,300049,0.5,-1.0301357117054597,2.293783646507771,-2.6192544306517753,True
lag2-prim,1.5,300000,1.0,1.0206420026822975,2.291091710642395,-2.616956837497973,True
lag2-prim,1.5,300001,1.0,-1.0177513140580257,2.2901884202422296,-2.767804670393659,True
lag2-prim,1.5,300002,1.0,1.0169050246022673,2.289925350724584,-2.7224650967700215,True
lag2-prim,1.5,300003,1.0,-1.018985830128755,2.290565140642699,-2.738472458140664,True
lag2-prim,1.5,300004,1.0,-1.03387712473475,-2.2950005532313975,2.4954645475713715,True
lag2-prim,1.5,300005,1.0,1.0225674745856757,-2.291539849859158,2.803388824928259,True
lag2-prim,1.5,300007,1.0,1.0288684530826342,-2.293601864354751,2.6336814428453392,True
lag2-prim,1.5,300008,1.0,-1.0270770621091825,-2.2929666849680355,2.726858382319288,True
lag2-prim,1.5,300009,1.0,-1.0212232627619775,2.2911916874506466,-2.8154758605611363,True
lag2-prim,1.5,300010,1.0,1.029334511191812,2.293841297236561,-2.7155538676364226,True
lag2-prim,1.5,300011,1.0,-1.0241193142089895,-2.2920541422834364,2.6475840741301364,True
lag2-prim,1.5,300012,1.0,-1.0192413070139166,-2.2907635139401075,2.7423432473112266,True
lag2-prim,1.5,300013,1.0,-1.026610569661504,2.2928468920958474,-2.726540338624695,True
lag2-prim,1.5,300014,1.0,-1.0155220872990034,-2.289803605149007,2.8457859024814787,True
lag2-prim,1.5,300015,1.0,1.0227518180228143,2.291938067149008,-2.717317022656072,True
lag2-prim,1.5,300016,1.0,-1.024886421679931,-2.29230141725859,2.75545321677033,True
lag2-prim,1.5,300017,1.0,1.0214731758753035,2.291311548293424,-2.7225085076968485,True
lag2-prim,1.5,300018,1.0,1.025279261024016,2.292666942477755,-2.6980615262130025,True
lag2-prim,1.5,300019,1.0,1.0193892055292035,-2.2910427839016796,2.693133217373559,True
lag2-prim,1.5,300020,1.0,1.0218648453289654,-2.2915944996000475,2.758116657586243,True
lag2-prim,1.5,300021,1.0,-1.030626681715931,2.2941461340782863,-2.6776743760693704,True
lag2-prim,1.5,300022,1.0,-1.0240911344956698,2.2920953122454133,-2.6531296504385153,True
lag2-prim,1.5,300023,1.0,-1.0230076444486234,-2.291751164167131,2.675337641343563,True
lag2-prim,1.5,300024,1.0,-1.0292779918617845,2.2938484379562234,-2.6793151196287046,True
lag2-prim,1.5,300025,1.0,-1.019217460928804,-2.290771663037191,2.7891297057513933,True
lag2-prim,1.5,300026,1.0,1.019674730633548,2.290889186124722,-2.7711476980712817,True
lag2-prim,1.5,300027,1.0,-1.028111328776642,2.293302508165953,-2.6722329908549876,True
lag2-prim,1.5,300029,1.0,1.0270921571751648,2.293103854719152,-2.6944110920214652,True
lag2-prim,1.5,300030,1.0,1.0210054264362105,2.291179446223078,-2.8261198008772914,True
lag2-prim,1.5,300031,1.0,-1.0241682352240509,2.291998473232497,-2.6902841731564218,True
lag2-prim,1.5,300032,1.0,-1.024188377961795,2.292068735024267,-2.635363260831595,True
lag2-prim,1.5,300033,1.0,1.0273111684112937,2.2930850637219113,-2.636186666059535,True
lag2-prim,1.5,300034,1.0,1.014003280128765,-2.2891989543299336,2.7479229211504745,True
lag2-prim,1.5,300035,1.0,-1.020454828768664,2.290996221482722,-2.7930971072343147,True
lag2-prim,1.5,300036,1.0,-1.023222253285245,2.2918245194472338,-2.768811200997312,True
lag2-prim,1.5,300037,1.0,-1.0315119116202949,2.2945374901875604,-2.640033056072488,True
lag2-prim,1.5,300038,1.0,1.0246419176627932,-2.2922079623645266,2.6901820308771742,True
lag2-prim,1.5,300039,1.0,-1.0213235131238545,2.29123317059053,-2.7448604471236195,True
lag2-prim,1.5,300040,1.0,-1.0169962705883204,2.2900979232220524,-2.718665137473416,True
lag2-prim,1.5,300041,1.0,-1.0252425784516637,2.29243397415608,-2.626981898477914,True
lag2-prim,1.5,300042,1.0,-1.0235985342207556,-2.292202196456599,2.7740462328338404,True
lag2-prim,1.5,300043,1.0,1.0239041092040828,2.2920552017399163,-2.693670650952021,True
lag2-prim,1.5,300044,1.0,-1.0218633581889782,-2.2914297733994156,2.7942610647897204,True
lag2-prim,1.5,300045,1.0,1.0230324486462357,-2.2919592661348536,2.701324852874936,True
lag2-prim,1.5,300046,1.0,1.0241698379191757,2.2920156030332657,-2.7727408934554796,True
lag2-prim,1.5,300047,1.0,-1.0169383870548283,2.2900018100957236,-2.8417254932147595,True
lag2-prim,1.5,300048,1.0,1.0259479591275675,-2.292606116234336,2.7296483065029467,True
lag2-prim,1.5,300049,1.0,-1.0300904071891777,2.2938501117909698,-2.622266087375405,True
lag2-prim,1.5,300000,2.0,1.0207025783637167,2.291071460461134,-2.6228393152588527,True
lag2-prim,1.5,300001,2.0,-1.0178276346095732,2.290215126035672,-2.776892250616979,True
lag2-prim,1.5,300002,2.0,1.0169062425570436,2.290133487857453,-2.7476279935467804,True
lag2-prim,1.5,300003,2.0,-1.0190731508278994,2.2905974857190055,-2.7498224233300124,True
lag2-prim,1.5,300004,2.0,-1.0338916604529989,-2.295017218498602,2.508136556344681,True
lag2-prim,1.5,300005,2.0,1.0225957207395602,-2.291557509109841,2.808370110737864,True
lag2-prim,1.5,300007,2.0,1.028845825993825,-2.2936288822631403,2.6345047005180975,True
lag2-prim,1.5,300008,2.0,-1.0271294848154304,-2.2929570460157462,2.7322831048930025,True
lag2-prim,1.5,300009,2.0,-1.0212472153885943,2.291247548337216,-2.8250756711096283,True
lag2-prim,1.5,300010,2.0,1.0292164559007273,2.293956915520858,-2.715512619256639,True
lag2-prim,1.5,300011,2.0,-1.024146004744859,-2.2920992738005936,2.6556541344985263,True
lag2-prim,1.5,300012,2.0,-1.0191100972372569,-2.2909329123527127,2.7474134578606115,True
lag2-prim,1.5,300013,2.0,-1.0267312664291184,2.29275629770109,-2.728452762752089,True
lag2-prim,1.5,300014,2.0,-1.0155595880396744,-2.2897788564570303,2.846822435460554,True
lag2-prim,1.5,300015,2.0,1.0229475836114306,2.291727861096131,-2.7146058860719613,True
lag2-prim,1.5,300016,2.0,-1.0247203241184162,-2.2924980366539365,2.761068621793136,True
lag2-prim,1.5,300017,2.0,1.021542406161368,2.29125616096404,-2.7244673173042413,True
lag2-prim,1.5,300018,2.0,1.0252933829293562,2.29265387536711,-2.698084040229942,True
lag2-prim,1.5,300019,2.0,1.0196472284054467,-2.290765789799305,2.689770817829194,True
lag2-prim,1.5,300020,2.0,1.0219301005309915,-2.2915413776104603,2.7588252131340223,True
lag2-prim,1.5,300021,2.0,-1.0306182194178926,2.2941960630502294,-2.6830459479929947,True
lag2-prim,1.5,300022,2.0,-1.0241669187932343,2.2920507749560697,-2.656584279095787,True
lag2-prim,1.5,300023,2.0,-1.0230581644981287,-2.291735392733637,2.6805458828331923,True
lag2-prim,1.5,300024,2.0,-1.029346334555075,2.2937733996416445,-2.67804144569113,True
lag2-prim,1.5,300025,2.0,-1.019207765072024,-2.2908011726806228,2.791441611768084,True
lag2-prim,1.5,300026,2.0,1.0196955163483064,2.2908809765181486,-2.7723372027658577,True
lag2-prim,1.5,300027,2.0,-1.0281576201329006,2.293262291953737,-2.674149625627247,True
lag2-prim,1.5,300029,2.0,1.027046707618588,2.293174724709611,-2.6973003231604884,True
lag2-prim,1.5,300030,2.0,1.021053309966384,2.2912305559950794,-2.8347479675622367,True
lag2-prim,1.5,300031,2.0,-1.024129299618686,2.2921237280802407,-2.704914711450553,True
lag2-prim,1.5,300032,2.0,-1.024396616222894,2.2920839609840846,-2.6577810384959273,True
lag2-prim,1.5,300033,2.0,1.0274508839700291,2.2930665327676585,-2.6472776713296025,True
lag2-prim,1.5,300034,2.0,1.01409757621416,-2.2892004095102556,2.7589003800626246,True
lag2-prim,1.5,300035,2.0,-1.020568894890044,2.290987921561715,-2.805020796898454,True
lag2-prim,1.5,300036,2.0,-1.02327238874956,2.2917787025149403,-2.7694143613593543,True
lag2-prim,1.5,300037,2.0,-1.031469461811905,2.2945869376621557,-2.64126163854775,True
lag2-prim,1.5,300038,2.0,1.0246719345903477,-2.292253619847658,2.7023144263012897,True
lag2-prim,1.5,300039,2.0,-1.0213269916099943,2.291293622140111,-2.7528245235104087,True
lag2-prim,1.5,300040,2.0,-1.0170877509376646,2.2900815029797275,-2.7271076910380287,True
lag2-prim,1.5,300041,2.0,-1.0254989767607037,2.2924246327842495,-2.6536389168241414,True
lag2-prim,1.5,300042,2.0,-1.0237902327831243,-2.291985521193348,2.7701222492535456,True
lag2-prim,1.5,300043,2.0,1.0239908083360902,2.292015765551165,-2.6988231474655313,True
lag2-prim,1.5,300044,2.0,-1.0217139391611898,-2.291628768887055,2.8015371886071136,True
lag2-prim,1.5,300045,2.0,1.023220397604672,-2.2919251245198784,2.715660108105999,True
lag2-prim,1.5,300046,2.0,1.024149800666903,2.292055508493953,-2.775112170158224,True
lag2-prim,1.5,300047,2.0,-1.017012720377764,2.290020332900192,-2.849974505574002,True
lag2-prim,1.5,300048,2.0,1.0259163105094498,-2.292641773838277,2.7303034571921314,True
lag2-prim,1.5,300049,2.0,-1.0301271720166474,2.2938183543966955,-2.6227615711040375,True
lag2-tstar,1.3,300000,0.25,0.8317701706097445,2.4509081590929163,-4.830046684048157,True
lag2-tstar,1.3,300001,0.25,-0.829259419647387,2.4501533400530766,-5.2077354383066226,True
lag2-tstar,1.3,300002,0.25,0.8286773593325693,2.450017005014394,-5.081987182071279,True
lag2-tstar,1.3,300003,0.25,-0.8303348422451745,2.4504883704294413,-5.144752779888233,True
lag2-tstar,1.3,300004,0.25,0.826443867968735,-2.4492923300807012,5.415128605685137,True
lag2-tstar,1.3,300005,0.25,0.8331568579146037,-2.4513160538847956,5.248765848625236,True
lag2-tstar,1.3,300007,0.25,0.8385247631412378,-2.4530246732564236,4.814501267244754,True
lag2-tstar,1.3,300008,0.25,-0.837098893183881,-2.452524696649328,5.126376711405461,True
lag2-tstar,1.3,300009,0.25,-0.8322153155317061,2.4510656785991936,-5.299036534880476,True
lag2-tstar,1.3,300010,0.25,0.8385548615799859,2.4530420910129864,-4.983611118707832,True
lag2-tstar,1.3,300011,0.25,-0.8345663835302024,-2.4517550700712385,4.954025680679605,True
lag2-tstar,1.3,300012,0.25,-0.8302773737380494,-2.450511612148651,5.057659552431346,True
lag2-tstar,1.3,300013,0.25,-0.8362555834308706,2.4523332016793624,-5.070655483671701,True
lag2-tstar,1.3,300014,0.25,-0.8273000824041108,-2.449578148940008,5.272515568816184,True
lag2-tstar,1.3,300015,0.25,0.8333132870629536,2.451390511715596,-5.030886784583034,True
lag2-tstar,1.3,300016,0.25,-0.8352657261799769,-2.4519837972253797,5.088132418509414,True
lag2-tstar,1.3,300017,0.25,0.8325485413650154,2.4511626834740783,-5.090756531324388,True
lag2-tstar,1.3,300018,0.25,0.8353586709200431,2.452054584655883,-4.944014604599545,True
lag2-tstar,1.3,300019,0.25,0.8307723613010733,-2.450662208373459,4.925479215750877,True
lag2-tstar,1.3,300020,0.25,0.8323297234921964,-2.4511230775799926,5.08406222639537,True
lag2-tstar,1.3,300021,0.25,-0.8399154371181909,2.4534329427731776,-4.994385366131957,True
lag2-tstar,1.3,300022,0.25,-0.8345725212522572,2.451758425911136,-4.950251762736821,True
lag2-tstar,1.3,300023,0.25,-0.8338602886229256,-2.4515968483337813,5.027600870262661,True
lag2-tstar,1.3,300024,0.25,-0.838775440969852,2.4530802801594485,-4.90360983450077,True
lag2-tstar,1.3,300025,0.25,-0.8304100334212431,-2.4504901491098665,5.1463278953339335,True
lag2-tstar,1.3,300026,0.25,0.8308688165050451,2.450649722276923,-5.160766844515361,True
lag2-tstar,1.3,300027,0.25,-0.8382598717274777,2.452891267458832,-4.994369734253901,True
lag2-tstar,1.3,300029,0.25,0.8365878955303814,2.452369423302119,-4.9695742365664515,True
lag2-tstar,1.3,300030,0.25,0.8318657554129313,2.4509346571649204,-5.321719843393057,True
lag2-tstar,1.3,300031,0.25,-0.834732675995858,2.451794676705702,-5.0535829827495435,True
lag2-tstar,1.3,300032,0.25,-0.834460494753465,2.451739770496545,-4.945331515390539,True
lag2-tstar,1.3,300033,0.25,0.8369627234444718,2.452513445404185,-4.921968098706734,True
lag2-tstar,1.3,300034,0.25,0.8263926155924808,-2.4493155028752405,5.14339330457418,True
lag2-tstar,1.3,300035,0.25,-0.8314955108584753,2.450842390400227,-5.237109195104941,True
lag2-tstar,1.3,300036,0.25,-0.8341123763971149,2.4516072851132944,-5.2087676632771025,True
lag2-tstar,1.3,300037,0.25,-0.8406031976116027,2.453664313602504,-4.829708238547381,True
lag2-tstar,1.3,300038,0.25,0.8350154662023225,-2.451911808363179,4.996395477955064,True
lag2-tstar,1.3,300039,0.25,-0.8321096451920659,2.451005638534584,-5.103949788285821,True
lag2-tstar,1.3,300040,0.25,-0.8288789031584144,2.450049692729344,-5.096071589687179,True
lag2-tstar,1.3,300041,0.25,-0.8352935488854781,2.451974719943287,-4.927741107458339,True
lag2-tstar,1.3,300042,0.25,-0.8337556379580275,-2.4515172198313024,5.0951548740424055,True
lag2-tstar,1.3,300043,0.25,0.8343464504851965,2.4516915299261477,-5.026817364950504,True
lag2-tstar,1.3,300044,0.25,-0.8324837961364103,-2.4511204338080437,5.169037405291805,True
lag2-tstar,1.3,300045,0.25,0.8335367858363889,-2.451435788437865,5.051955046842321,True
lag2-tstar,1.3,300046,0.25,0.8345150826089108,2.451782482648973,-5.180578446620698,True
lag2-tstar,1.3,300047,0.25,0.8283431261029831,-2.449923721482417,5.301904283073672,True
lag2-tstar,1.3,300048,0.25,0.8361048003609699,-2.452231019397725,5.135471715001108,True
lag2-tstar,1.3,300049,0.25,-0.8394974600186066,2.453313246093467,-4.916533741111373,True
lag2-tstar,1.3,300000,0.5,0.8320913143106297,2.450992856421545,-4.929663245067342,True
lag2-tstar,1.3,300001,0.5,-0.8294705580305031,2.450202593559701,-5.25238318378301,True
lag2-tstar,1.3,300002,0.5,0.8288474493123404,2.4500129619754123,-5.117283424535678,True
lag2-tstar,1.3,300003,0.5,-0.8305534704672033,2.450555917727271,-5.194799072470138,True
lag2-tstar,1.3,300004,0.5,0.826722825730619,-2.449430661728754,5.473196124876326,True
lag2-tstar,1.3,300005,0.5,0.8333969049551818,-2.451390319747519,5.31231636848633,True
lag2-tstar,1.3,300007,0.5,0.8388847322425304,-2.4531369655763764,4.971224100571753,True
lag2-tstar,1.3,300008,0.5,-0.8372310966521357,-2.4525628532655968,5.166049772160871,True
lag2-tstar,1.3,300009,0.5,-0.8323639389683628,2.4511339837747577,-5.3436648859504015,True
lag2-tstar,1.3,300010,0.5,0.8389682713067282,2.4531946118728247,-5.106690365295459,True
lag2-tstar,1.3,300011,0.5,-0.8347414433286057,-2.451842168281185,5.008618800221687,True
lag2-tstar,1.3,300012,0.5,-0.8306957762090199,-2.4506356485325576,5.167623782635172,True
lag2-tstar,1.3,300013,0.5,-0.8366492599872405,2.452442577605081,-5.155784429295173,True
lag2-tstar,1.3,300014,0.5,-0.8277169895309527,-2.4497612598226643,5.381509126045467,True
lag2-tstar,1.3,300015,0.5,0.8336931274994706,2.451504287507245,-5.1260617268729725,True
lag2-tstar,1.3,300016,0.5,-0.8355023998140934,-2.4520546102401073,5.1933174545464755,True
lag2-tstar,1.3,300017,0.5,0.8327489442120221,2.451193059366418,-5.150385263869765,True
lag2-tstar,1.3,300018,0.5,0.8358549828651981,2.452247626750908,-5.097090215638316,True
lag2-tstar,1.3,300019,0.5,0.8312247107109885,-2.450814494219185,5.080199540969749,True
lag2-tstar,1.3,300020,0.5,0.8328360915520683,-2.4512416719806143,5.1922971536308165,True
lag2-tstar,1.3,300021,0.5,-0.8401039526505636,2.453538791158732,-5.061088492854454,True
lag2-tstar,1.3,300022,0.5,-0.8348280300227594,2.451821608333942,-5.018188961056118,True
lag2-tstar,1.3,300023,0.5,-0.8340313789039845,-2.451594800976768,5.064962875191535,True
lag2-tstar,1.3,300024,0.5,-0.8390420806668499,2.453224824884882,-5.035224644024298,True
lag2-tstar,1.3,300025,0.5,-0.830779408073009,-2.450680458991982,5.2614234163093485,True
lag2-tstar,1.3,300026,0.5,0.8311968645463805,2.4507684550046145,-5.243535052419956,True
lag2-tstar,1.3,300027,0.5,-0.8383146929401003,2.452968152313219,-5.047579955851154,True
lag2-tstar,1.3,300029,0.5,0.8369890457750084,2.452577333065375,-5.080208410297341,True
lag2-tstar,1.3,300030,0.5,0.8320526528227874,2.451031489230432,-5.367901178154332,True
lag2-tstar,1.3,300031,0.5,-0.8348077375231229,2.4518698680249273,-5.099995538792608,True
lag2-tstar,1.3,300032,0.5,-0.834629463511454,2.451815798330599,-4.995467031009973,True
lag2-tstar,1.3,300033,0.5,0.8372302283959328,2.45257594666572,-4.980091027147342,True
lag2-tstar,1.3,300034,0.5,0.8266229674665444,-2.4493664452614947,5.203648833977649,True
lag2-tstar,1.3,300035,0.5,-0.831696469373324,2.450922216003838,-5.298615609856361,True
lag2-tstar,1.3,300036,0.5,-0.8341984404925702,2.4516485708978797,-5.242638697584061,True
lag2-tstar,1.3,300037,0.5,-0.8409305620895009,2.4537846924082665,-4.959491532042552,True
lag2-tstar,1.3,300038,0.5,0.835241246417999,-2.4519737825144023,5.076120626341089,True
lag2-tstar,1.3,300039,0.5,-0.8323481777370919,2.45114036709976,-5.18932281927875,True
lag2-tstar,1.3,300040,0.5,-0.8290729266103648,2.4501141391192265,-5.150986652764638,True
lag2-tstar,1.3,300041,0.5,-0.835584248893936,2.4521768338348457,-5.05507319211277,True
lag2-tstar,1.3,300042,0.5,-0.8344307499107282,-2.451736637191532,5.245402935319289,True
lag2-tstar,1.3,300043,0.5,0.8345475813136961,2.4518030606949637,-5.094578769841132,True
lag2-tstar,1.3,300044,0.5,-0.8327658713930473,-2.451282897849104,5.277609124006684,True
lag2-tstar,1.3,300045,0.5,0.8337322185364797,-2.4515396661860116,5.1123801941265725,True
lag2-tstar,1.3,300046,0.5,0.8348070915722168,2.451834602072782,-5.248702824052797,True
lag2-tstar,1.3,300047,0.5,0.8288177072857194,-2.450001447745954,5.3979663732905445,True
lag2-tstar,1.3,300048,0.5,0.8362065392029835,-2.4522820077974545,5.168933234726256,True
lag2-tstar,1.3,300049,0.5,-0.8396746600299018,2.453331187099439,-4.96290314478361,True
lag2-tstar,1.3,300000,1.0,0.8321656040519838,2.4510538097008863,-4.964456022963565,True
lag2-tstar,1.3,300001,1.0,-0.8295712096727011,2.4502275306806665,-5.2741281789833545,True
lag2-tstar,1.3,300002,1.0,0.8291441305295251,2.4501127587582516,-5.201626331589703,True
lag2-tstar,1.3,300003,1.0,-0.8306429994014011,2.4505817772576393,-5.215281013987023,True
lag2-tstar,1.3,300004,1.0,-0.8429906747473422,-2.4544176642651236,4.743332785698616,True
lag2-tstar,1.3,300005,1.0,0.8334034010677601,-2.451455715459999,5.329005483776356,True
lag2-tstar,1.3,300007,1.0,0.8389159910078872,-2.4531132349806146,4.972752899924413,True
lag2-tstar,1.3,300008,1.0,-0.8372529077629774,-2.4525900867267083,5.178032034034765,True
lag2-tstar,1.3,300009,1.0,-0.8324509231374119,2.4511203888034965,-5.358271517394762,True
lag2-tstar,1.3,300010,1.0,0.8390842117591221,2.4532011904243656,-5.135304722085874,True
lag2-tstar,1.3,300011,1.0,-0.83483231884807,-2.451827652375132,5.02395687195506,True
lag2-tstar,1.3,300012,1.0,-0.8307906081472971,-2.450679269636498,5.197831813172091,True
lag2-tstar,1.3,300013,1.0,-0.8367079559974705,2.452482438656244,-5.1738927171402835,True
lag2-tstar,1.3,300014,1.0,-0.8277997033143728,-2.4497581514498545,5.395783990451935,True
lag2-tstar,1.3,300015,1.0,0.8336998950628535,2.451576438049546,-5.142967501355684,True
lag2-tstar,1.3,300016,1.0,-0.8355262570312855,-2.4521032861078806,5.219843451820189,True
lag2-tstar,1.3,300017,1.0,0.8327250287269576,2.451253195646631,-5.1610998468107185,True
lag2-tstar,1.3,300018,1.0,0.8359333707331855,2.452175959205457,-5.096639744440754,True
lag2-tstar,1.3,300019,1.0,0.8312259524579316,-2.4508340573040828,5.084110687157571,True
lag2-tstar,1.3,300020,1.0,0.8329587887375217,-2.451278096733122,5.222497080341885,True
lag2-tstar,1.3,300021,1.0,-0.8401614956333008,2.4535415160845395,-5.074852145871953,True
lag2-tstar,1.3,300022,1.0,-0.8348214722031735,2.451889589084719,-5.033353706723986,True
lag2-tstar,1.3,300023,1.0,-0.8340410110050445,-2.451629088748665,5.076984435486269,True
lag2-tstar,1.3,300024,1.0,-0.8391358271528357,2.453196858573704,-5.056955826494805,True
lag2-tstar,1.3,300025,1.0,-0.8308798742907141,-2.4506867152200993,5.284010355580651,True
lag2-tstar,1.3,300026,1.0,0.8312192007973197,2.450774209295963,-5.248854803070845,True
lag2-tstar,1.3,300027,1.0,-0.8383729984680447,2.452923663331298,-5.052314632940268,True
lag2-tstar,1.3,300029,1.0,0.8371321169671716,2.4525654450485765,-5.103563362204764,True
lag2-tstar,1.3,300030,1.0,0.8321398040663653,2.4510405764451546,-5.383131000131621,True
lag2-tstar,1.3,300031,1.0,-0.8349071877189496,2.4518531545309292,-5.12472558473297,True
lag2-tstar,1.3,300032,1.0,-0.8347961802495274,2.451881895720255,-5.046014095158025,True
lag2-tstar,1.3,300033,1.0,0.83737389829277,2.452617918231734,-5.014701080004343,True
lag2-tstar,1.3,300034,1.0,0.8267028278751469,-2.4494268470598155,5.2354904978698915,True
lag2-tstar,1.3,300035,1.0,-0.8317838329420317,2.45095371071373,-5.325295161806474,True
lag2-tstar,1.3,300036,1.0,-0.8342138249547736,2.451647317891534,-5.24636113385709,True
lag2-tstar,1.3,300037,1.0,-0.841004137200637,2.453791844449091,-4.983785263257779,True
lag2-tstar,1.3,300038,1.0,0.8353436255742899,-2.4520222963226903,5.11979249787235,True
lag2-tstar,1.3,300039,1.0,-0.8324598533939257,2.45115695837426,-5.2189642407360655,True
lag2-tstar,1.3,300040,1.0,-0.829156544662165,2.4501164193421,-5.169185053325983,True
lag2-tstar,1.3,300041,1.0,-0.8356453686056375,2.452083597603135,-5.036621342194467,True
lag2-tstar,1.3,300042,1.0,-0.8344050509059806,-2.451776782393061,5.24856180690888,True
lag2-tstar,1.3,300043,1.0,0.8346301118243566,2.4518163827136576,-5.11531598456621,True
lag2-tstar,1.3,300044,1.0,-0.8328538738547606,-2.4512958937795126,5.302982191145156,True
lag2-tstar,1.3,300045,1.0,0.8338469293601267,-2.451588522042903,5.147206566991724,True
lag2-tstar,1.3,300046,1.0,0.8348131578272059,2.4518658586655477,-5.2569722732443696,True
lag2-tstar,1.3,300047,1.0,0.8288918742946353,-2.450034147335199,5.417427972947913,True
lag2-tstar,1.3,300048,1.0,0.8362135386305577,-2.4522828672260775,5.170609793365686,True
lag2-tstar,1.3,300049,1.0,-0.8396778811088739,2.453350600261767,-4.968693424102421,True
lag2-tstar,1.3,300000,2.0,0.8321707111109594,2.451070286365288,-4.970416751596284,True
