act,seed,s_cross,grad_at_cross,dist_to_branch,s_branch,placed_at_cross_on_branch,note
silu,850021,3.3229243187412365,2.0816681711721685e-17,0.13108790550961907,3.2230877695278837,True,
silu,850022,3.038521080004111,1.892474892073448e-15,0.02848508449577718,2.884632398615498,True,
silu,850024,4.097814360622818,2.1632001745430784e-15,0.02143350420081042,3.883107917276882,True,
silu,850025,4.338924368295844,1.8648277366750676e-17,0.11074969560135864,3.862698048414284,True,
silu,850030,3.7674090383267367,8.673617379884035e-18,0.06109294376238925,3.6992475973023966,True,
silu,850032,3.31580129351869,2.3652954594943765e-15,0.1918069377282471,3.1972624754845653,True,
silu,850033,3.61660079657202,5.254911089602743e-15,0.03350777729102419,3.5249071598286186,True,
silu,850034,4.016603519593919,3.209238430557093e-17,0.11499193438169476,4.1097600547756565,False,
silu,850038,3.6614588704322952,4.0549161250957866e-17,0.11892305949694722,3.687334237577864,False,
silu,850039,3.9447994014470087,2.5153490401663703e-17,0.10051903900728347,4.022756031710764,False,
silu,850042,5.855453718554311,6.5006593857885875e-15,0.026536993754500467,5.808587573328321,True,
silu,850043,3.790010252204421,2.4340338772299575e-17,0.0547311323587043,3.773719268805282,True,
silu,850045,3.5357775459590353,4.92227786308419e-17,0.135007872504011,3.546933675123973,False,
silu,850046,3.4995759449258945,2.5153490401663703e-17,0.33045180139437225,3.215612579616538,True,
silu,850049,4.10775873337181,9.275295375504866e-15,0.08751833901105231,4.109497460594461,False,
silu,850050,3.593063137676697,4.119968255444917e-17,0.1283345572686102,3.630204245795888,False,
silu,850051,4.27094352698708,1.9081958235744878e-17,0.05633500580276998,4.2494493467796985,True,
silu,850052,2.9727761117113767,4.2500725161431774e-17,0.07286101430383013,2.9827546164882053,False,
silu,850053,3.751525390610086,1.7564075194265172e-17,0.010937509632287743,3.72207348915945,True,
silu,850054,4.282405519274103,2.992397996059992e-17,0.1140974756772301,3.9547523131441666,True,
silu,850056,3.690988668691137,5.0306980803327406e-17,0.10930805212266292,3.724554272737257,False,
silu,850058,4.478189313289782,1.938553484404082e-16,0.012875372534102557,4.320066003650767,True,
silu,850059,4.274327220634486,1.734723475976807e-17,0.10022202074361,4.2071962949655966,True,
silu,850060,4.341899920659412,2.1467203015212988e-17,0.07978667825694971,4.332480192102293,True,
silu,850061,3.78939723625194,4.588343593958655e-16,0.04960571232078442,3.6125626479355093,True,
silu,850062,3.4669455443195334,7.24247051220317e-17,0.1334773446578132,3.5256725737646994,False,
silu,850063,3.2884476841383554,5.0306980803327406e-17,0.12804488147965354,3.182926169217172,True,
silu,850066,3.468336556094842,1.1850329745266563e-16,0.13858577103054626,3.5785026514460925,False,
silu,850067,5.063223853388505,1.3227266504323154e-17,0.04549432642712648,5.032804026727843,True,
silu,850068,2.984405789415713,1.6479873021779667e-17,0.32669194006609753,2.70393277985639,True,
silu,850069,3.653728449957192,4.0332320816460765e-17,0.12354739196441433,3.6952423226771516,False,
silu,850070,3.756137633031645,1.1882855810441129e-16,0.006721336835906401,3.6599872439195478,True,
silu,850071,3.303037211848091,9.107298248878237e-18,0.09648793131746365,3.169182603602623,True,
silu,850073,4.044533802374867,5.5077470362263625e-17,0.097154964020759,4.051893896083229,False,
silu,850074,3.9505027702689905,3.859759734048396e-17,0.07349445253390513,3.606509878697978,True,
silu,850076,3.374759349329204,1.7417486420159833e-10,0.012512368598890192,3.3129229091374484,True,
silu,850077,3.17836851370095,9.194034422677078e-17,0.1595955887111147,2.815372316147031,True,
silu,850079,3.8421255127367417,6.852157730108388e-17,0.09323626796599942,3.8263773475263028,True,
silu,850081,3.400740729724638,1.4682265819798701e-15,0.16401959800434718,3.518143673677841,False,
silu,850082,3.545454555224517,9.107298248878237e-17,0.13424904274630312,3.580843099578072,False,
silu,850083,3.4103732624320333,4.001248117557754e-16,0.1642935343987909,3.4425921726752917,False,
