act,seed,placed_at_init,crossed,step,s_cross,gap_at_cross,growth,relax,chi,branch_converged,sqrt_v_w1,sqrt_v_b1,sqrt_v_b2,w1,b1,w2,b2,sens_crossed,sens_step,sens_s_cross,sens_chi,w2_final,s_branch,note,r_b,pred
gelu,850100,False,True,1120.0,7.222906873940575,3.113234183649283e-05,0.0009319404466184,0.0419260790953321,0.0222281803289867,True,0.013308812239865,0.0007468217610015,0.0313318192677849,-1.2131730301613128,-1.0056443873851626,7.222906873940575,-0.1571336742500531,True,1120.0,7.222906873940575,0.0222281803289867,7.222906873940575,7.192375720647439,,0.004244933034503351,0.00327377191130296
gelu,850101,False,True,1254.0,6.412856863393509,5.856862467007798e-05,0.0010276273173246,0.0396222287898421,0.0259356262560406,True,0.0062783414274044,0.0003129223779017,0.0346167915833292,1.2273303998659428,-1.014838733637771,6.412856863393509,-0.2193508354774507,True,1254.0,6.412856863393509,0.0259356262560406,6.412856863393509,6.378340397176569,,0.00541151209681745,0.003819805466862878
gelu,850102,False,True,1374.0,7.604010906706205,1.971511003770812e-05,0.0008434588696391,0.0639405954691962,0.0131912889370186,True,0.0079270862449648,0.0039848006930147,0.0210341424192599,-1.1725967717715453,-0.9800532379703748,7.604010906706205,-0.0729981163905208,True,1374.0,7.604010906706205,0.0131912889370186,7.604010906706205,7.583114264184572,,0.0027556808184110437,0.0019428163060013126
gelu,850104,False,True,31068.0,6.709063108284926,3.577582179319083e-05,0.0026948827715849,0.230273992256281,0.011702940246008,True,0.0115927795557056,0.0002031708028229,0.0002253524407029,-1.2006471511478694,-0.9976590136084764,6.709063108284926,-0.1373609458187301,True,31068.0,6.709063108284926,0.011702940246008,6.709063108284926,6.7052651004523245,,0.0005664217261664994,0.0017236119416880978
gelu,850107,False,True,1319.0,7.037370577870928,3.0139734986146804e-06,0.0008817759364908,0.2695173536458071,0.0032716851978656,True,0.0100917037847468,0.0016178913043869,0.0011483980459155,-1.162111742940401,-0.9735717441913724,7.037370577870928,-0.0562419389163435,True,1319.0,7.037370577870928,0.0032716851978656,7.037370577870928,7.034610866813626,,0.00039230472154772045,0.00048185460729912715
gelu,850108,False,True,697.0,6.428790498868517,2.9227544323370824e-05,0.0012023904073804,0.0559872561974538,0.0214761445558241,True,0.0454422792329898,0.0015077599702054,0.00197086392124,1.206505937506782,-1.0013744941504463,6.428790498868517,-0.1618716291263328,True,697.0,6.428790498868517,0.0214761445558241,6.428790498868517,6.422985203737246,,0.0009038313100726558,0.003163011896131401
gelu,850109,False,True,25.0,0.7155984930538403,0.002224435363999,-0.0099918523255298,9.702422582448998e-06,-1029.83066761124,True,0.0278286795512131,0.0051084697075068,0.0647587060950188,-0.2939789091248388,-0.8276681255105537,0.7155984930538403,-0.0054161861513052,True,25.0,0.7155984930538403,-1029.83066761124,0.7155984930538403,6.354465586610205,,-0.887386518456924,-151.6737161173527
gelu,850110,False,True,1351.0,7.078005951292741,3.1719424571176325e-05,0.0011245819295855,0.1379442747415324,0.0081524364218279,True,0.0157159055692078,0.0089400381281858,0.0061590437035528,-1.158626540062493,-0.9714989018275956,7.078005951292741,-0.0844202835683909,True,1351.0,7.078005951292741,0.0081524364218279,7.078005951292741,7.068922999930074,,0.0012849130430132583,0.0012006928579600944
gelu,850111,False,True,1345.0,6.007631448073449,3.1076007505861925e-05,0.0009447323627633,0.0546122273921778,0.0172989165224688,True,0.0128944296393435,0.0030580375211242,0.0272547715807987,1.2160400211236764,-1.007486456292538,6.007631448073449,-0.0980056956242457,True,1345.0,6.007631448073449,0.0172989165224688,6.007631448073449,5.989127107190452,,0.003089655729760832,0.002547788715452387
gelu,850113,False,True,1373.0,7.80685244847626,6.791002748967809e-05,0.0008116717719392,0.127173482074395,0.0063823979551366,True,0.0099625667797615,0.0090957915748691,0.0096413852744194,-1.1376295600325137,-0.958904285873678,7.80685244847626,-0.0494861922348929,True,1373.0,7.80685244847626,0.0063823979551366,7.80685244847626,7.793684579371423,,0.0016895563286831727,0.0009400011536273223
gelu,850115,False,True,958.0,6.140931473527759,3.871840389383166e-05,0.0010742158536912,0.1279188018844536,0.0083976384852443,True,0.0154011702814689,0.0046355531848201,0.0075646728101021,-1.1868122003507473,-0.9889390401500112,6.140931473527759,-0.1118989689818141,True,958.0,6.140931473527759,0.0083976384852443,6.140931473527759,6.130524798578875,,0.001697517796730219,0.0012368062786686411
gelu,850116,False,True,637.0,5.876802935575273,4.0592884749630215e-05,0.0013114540581146,0.0404001527901597,0.0324616113440571,True,0.0437515462735755,0.0056284429370558,0.0014007443965977,1.2878675694158324,-1.055071792235023,5.876802935575273,-0.2341997993114596,True,637.0,5.876802935575273,0.0324616113440571,5.876802935575273,5.8895920840535405,,-0.0021714828965651023,0.004780954169029463
gelu,850117,False,True,779.0,6.327389290666648,2.6073890574448977e-05,0.0012403731170405,0.0793757792244856,0.0156265945249195,True,0.0111913828650565,0.0280227511506787,0.0110507816572776,1.216096778414806,-1.0075132115188905,6.327389290666648,-0.1843472862330849,True,779.0,6.327389290666648,0.0156265945249195,6.327389290666648,6.31893745261573,,0.001337541020827837,0.002301488716927923
