act,seed,placed_at_init,crossed,step,s_cross,gap_at_cross,growth,relax,chi,branch_converged,sqrt_v_w1,sqrt_v_b1,sqrt_v_b2,w1,b1,w2,b2,sens_crossed,sens_step,sens_s_cross,sens_chi,w2_final
mish,850021,False,True,272,2.9956468768925184,0.0004347067197808391,0.0028386464518731103,0.005494506665140632,0.5166335441692389,True,0.0622405936202894,0.00526466247764979,0.00026710524472929186,2.289933772612432,-1.9092036747793308,2.9956468768925184,-0.18733998766422583,True,272,2.9956468768925184,0.5166335441692389,2.9956468768925184
mish,850022,False,True,341,2.8027861821175333,0.0004302948783174304,0.003341227024404913,0.007935914818173004,0.42102606957846933,True,0.019893117271565144,0.028334117736577454,0.03727782107446978,2.4633695518609793,-2.0298766884074477,2.8027861821175333,-0.27387545783941086,True,341,2.8027861821175333,0.42102606957846933,2.8027861821175333
mish,850023,False,False,,,,,,,,,,,,,,,False,,,,0.11256506093429511
mish,850024,False,True,428,3.6644719446125817,0.00015290821657574366,0.002673386178575693,0.010460378777397517,0.2555725978443791,True,0.0209799860753586,0.04988019892539271,0.010416645264289514,2.1822321307121935,-1.8362027330925745,3.6644719446125817,-0.10816074436839482,True,428,3.6644719446125817,0.2555725978443791,3.6644719446125817
mish,850025,False,True,297,3.8755767434440513,0.0006992003635929514,0.0032709014255992673,0.009594895861413886,0.3409001486668844,True,0.030890619622017546,0.05103171160271212,0.0014305224641749427,2.0921965113044916,-1.7781652373064203,3.8755767434440513,-0.02272818975095394,True,297,3.8755767434440513,0.3409001486668844,3.8755767434440513
mish,850026,False,False,,,,,,,,,,,,,,,False,,,,0.0751757965475046
mish,850027,False,False,,,,,,,,,,,,,,,False,,,,0.06480026851160908
mish,850028,False,False,,,,,,,,,,,,,,,False,,,,2.7605135654725275
mish,850029,False,False,,,,,,,,,,,,,,,False,,,,0.13983998504765388
mish,850030,False,True,341,3.416014104521569,0.0001025034404835215,0.002508409333809878,0.009957494436844731,0.25191169824090076,True,0.030685660784597335,0.028409993526318195,0.05274985344507639,2.2514445715502847,-1.8824882732358443,3.416014104521569,-0.17351103071979154,True,341,3.416014104521569,0.25191169824090076,3.416014104521569
mish,850031,False,False,,,,,,,,,,,,,,,False,,,,2.7882632699139367
mish,850032,False,True,228,2.999970782572972,0.0001731539173136301,0.0034309680471047745,0.0060659627603381824,0.5656098104554627,True,0.06691863600935113,0.006584528759966664,0.05181620348033383,2.0779107112170507,-1.7680440069477676,2.999970782572972,-0.0826481938721899,True,228,2.999970782572972,0.5656098104554627,2.999970782572972
mish,850033,False,True,363,3.269905962287436,8.708087269142933e-05,0.0028021057599766776,0.010586554795394911,0.264685330981858,True,0.01726567015353703,0.03618357427995455,0.025188634690303392,2.323978513201695,-1.9319404032163021,3.269905962287436,-0.18744713287442322,True,363,3.269905962287436,0.264685330981858,3.269905962287436
mish,850034,False,True,433,3.5769248308377404,0.00012351664504133691,0.0016705320546472036,0.00804586947983451,0.20762604449824654,True,0.049889554272247214,0.00801527904151499,0.002748378826740763,-2.3797486922781923,-1.9706134900464702,3.5769248308377404,-0.3514049799956524,True,433,3.5769248308377404,0.20762604449824654,3.5769248308377404
mish,850035,False,False,,,,,,,,,,,,,,,False,,,,0.07324149514671088
mish,850036,False,False,,,,,,,,,,,,,,,False,,,,0.10748990734418487
mish,850037,False,False,,,,,,,,,,,,,,,False,,,,0.5360760287276456
mish,850038,False,True,437,3.2639861289510574,0.00022453643134141138,0.001852609920688458,0.010131204045318783,0.18286177165136394,True,0.033640488206991725,0.014016196130633303,0.022221289048550787,-2.4132333957707344,-1.994189767500844,3.2639861289510574,-0.23959935591564152,True,437,3.2639861289510574,0.18286177165136394,3.2639861289510574
mish,850039,False,True,505,3.4899009148737563,0.00025328463092889886,0.0017365186675467263,0.017023415887306798,0.1020076510520741,True,0.020934673143865358,0.014573181854759495,0.013676251179751775,2.336092060229138,-1.9405698178134831,3.4899009148737563,-0.15674268104168648,True,505,3.4899009148737563,0.1020076510520741,3.4899009148737563
