act,seed,placed_at_init,crossed,step,s_cross,gap_at_cross,growth,relax,chi,branch_converged,sqrt_v_w1,sqrt_v_b1,sqrt_v_b2,w1,b1,w2,b2,sens_crossed,sens_step,sens_s_cross,sens_chi,w2_final,s_branch,note,r_b,pred
mish,850074,False,True,289.0,3.967284963958757,0.0001431088056885,0.0035673116143288,0.0080192474537904,0.4448436882494166,True,0.0252980094556695,0.0664018800421679,0.0108490559805174,-2.0520201027228695,-1.7514077879315044,3.967284963958757,-0.1007469289874189,True,289.0,3.967284963958757,0.4448436882494166,3.967284963958757,3.19078578286178,,0.24335672587852142,-0.06845143215856125
mish,850076,False,True,324.0,3.079144061407318,2.9023165800085016e-05,0.0024113266804452,0.0069362086729424,0.3476433299724135,True,0.040832942835595,0.016868928436874,0.0216374987346514,2.4164148100182974,-1.9960894782933265,3.079144061407318,-0.2588569771469995,True,324.0,3.079144061407318,0.3476433299724135,3.079144061407318,2.957150049614598,,0.04125391331042505,-0.0534944845696913
mish,850077,False,True,271.0,2.926522873968339,8.148147708914033e-07,0.0029776122018115,0.006605449126525,0.4507811875886799,True,0.0320677494317278,0.0315207010772662,0.079937211996126,2.243290859840562,-1.876807118880848,2.926522873968339,-0.2517683994457605,True,271.0,2.926522873968339,0.4507811875886799,2.926522873968339,2.475220118179098,,0.18232833212475796,-0.06936507968003672
mish,850079,False,True,388.0,3.451608440674722,5.376653578938184e-05,0.0021206626058153,0.0092495335605621,0.2292723835131972,True,0.0382608970882124,0.0168462159270273,0.0380392912784746,2.3338596735389654,-1.938689738879353,3.451608440674722,-0.2245287878822364,True,388.0,3.451608440674722,0.2292723835131972,3.451608440674722,3.3998994846622037,,0.01520896610202449,-0.03527985991584053
mish,850081,False,True,643.0,3.014458792843419,0.0002927151061073,0.0017125350798013,0.0088482968346847,0.1935440358519945,True,0.0347288714285267,0.0087342758362547,0.0214695511049248,-2.5079322756598708,-2.0613336749921345,3.014458792843419,-0.312067250992706,True,643.0,3.014458792843419,0.1935440358519945,3.014458792843419,3.0892300394891516,,-0.02420384551812038,-0.02978207129779215
mish,850082,False,True,395.0,3.1424073085815967,0.0002734848320114,0.0022687449244414,0.0132073275352485,0.1717792580207093,True,0.0331334910268739,0.0023213937349949,0.0136290166295919,-2.397722426149905,-1.9834114448237012,3.1424073085815967,-0.1820184192437351,True,395.0,3.1424073085815967,0.1717792580207093,3.1424073085815967,3.1628692057810612,,-0.0064694098516829834,-0.0264329618183989
mish,850083,False,True,403.0,3.033957946731578,8.143533886529469e-05,0.002147407867328,0.0101552102282828,0.2114587309425998,True,0.0319200508952148,0.0023916553246738,0.0490618400710452,2.557884511840846,-2.0967957178789,3.033957946731578,-0.2985919802536944,True,403.0,3.033957946731578,0.2114587309425998,3.033957946731578,3.047723160596952,,-0.004516556504652436,-0.032538739691720935
mish,850084,False,True,294.0,3.4424566216888737,0.0002271845655311,0.0026134888825289,0.0064829564129194,0.4031322618983909,True,0.0656488120749465,0.0268199273660493,0.036952942684313,2.1275632491084115,-1.8003277952883496,3.4424566216888737,-0.1191879046215736,True,294.0,3.4424566216888737,0.4031322618983909,3.4424566216888737,3.183771201143472,,0.08125125965474322,-0.06203298238277576
mish,850086,False,True,395.0,3.3531271838795056,0.0002969356347978,0.001920734624361,0.0110298416597255,0.174139818468509,True,0.0179565050775669,0.0203605288381485,0.0765334046052184,2.435908516245053,-2.01025218815753,3.3531271838795056,-0.309656574378586,True,395.0,3.3531271838795056,0.174139818468509,3.3531271838795056,3.350600672949026,,0.0007540471626110712,-0.02679619894554489
mish,850087,False,True,815.0,3.68187810178355,0.0001426840901955,0.0012060049758228,0.0131987185712178,0.0913728836110436,True,0.0281477313000217,0.0118513641616512,0.041030985346015,-2.3457773982665353,-1.947070499415138,3.68187810178355,-0.2387732894543256,True,815.0,3.68187810178355,0.0913728836110436,3.68187810178355,3.756139455297281,,-0.019770659315910155,-0.01406023038844739
mish,850088,False,True,381.0,3.477231818431376,0.0001412153238211,0.0019824245716429,0.0101987884585915,0.1943784381538927,True,0.046377793400532,0.003204384800529,0.003403397025416,2.3230525275130542,-1.9313957477521708,3.477231818431376,-0.1604369043258375,True,381.0,3.477231818431376,0.1943784381538927,3.477231818431376,3.4743401385286585,,0.0008322961447126964,-0.029910467033350627
mish,850089,False,True,580.0,4.283265722035887,9.7533177700726e-05,0.0014559990133625,0.0140618881995184,0.1035422123049193,True,0.0299964028565971,0.0075907991524771,0.0317123275486204,2.3380723546978146,-1.9416707119293952,4.283265722035887,-0.2567047141390091,True,580.0,4.283265722035887,0.1035422123049193,4.283265722035887,4.277918175628157,,0.001250034757138696,-0.01593281619669429
mish,850091,False,True,328.0,3.296768006818823,9.183720486420632e-05,0.0026861974814091,0.0084383482789682,0.318332141860534,True,0.0214091957305517,0.0430065195706709,0.0724473119412421,2.28679121496428,-1.906473326206948,3.296768006818823,-0.2260713544619841,True,328.0,3.296768006818823,0.318332141860534,3.296768006818823,2.9435297884574316,,0.12000497489325812,-0.04898415238441773
mish,850092,False,True,368.0,3.950794573603281,0.0002600864640337,0.0021323453183981,0.0089165672136724,0.2391441983556758,True,0.0479304681725615,0.0233450307267583,0.0027280782968103,2.218962176464028,-1.860889203731543,3.950794573603281,-0.1796966267947009,True,368.0,3.950794573603281,0.2391441983556758,3.950794573603281,3.8577488271684977,,0.02411918209384223,-0.0367989100492279
mish,850093,False,True,425.0,3.734503106396186,2.1705005723578197e-05,0.002292768349131,0.0092134801444369,0.2488493287213944,True,0.0083312506346761,0.0550411283754696,0.0684362221142949,2.2898904469336037,-1.9084680382198316,3.734503106396186,-0.2974375146996202,True,425.0,3.734503106396186,0.2488493287213944,3.734503106396186,3.4494484469925304,,0.08263775029082887,-0.0382923111929719
mish,850094,False,True,333.0,3.8872400837224834,2.843863822450665e-05,0.0027293184968728,0.0059210591681913,0.4609510594886649,True,0.0715085792922639,0.0419444757172906,0.0674276860898554,-2.072353764246766,-1.7642219259814786,3.8872400837224834,-0.0685204797586548,True,333.0,3.8872400837224834,0.4609510594886649,3.8872400837224834,3.531941181786457,,0.1005959283150677,-0.07092999408662883
mish,850095,False,True,705.0,4.677895394636352,6.0071244288271985e-05,0.0012994589778112,0.0196447419125117,0.0661479282139954,True,0.0249786381682094,0.0102805697415589,0.0396282248774998,2.0726256302312502,-1.7644513091684049,4.677895394636352,-0.029060962979794,True,705.0,4.677895394636352,0.0661479282139954,4.677895394636352,4.670473404232081,,0.0015891302148398623,-0.010178677454969203
