act,seed,placed_at_init,crossed,step,s_cross,gap_at_cross,growth,relax,chi,branch_converged,sqrt_v_w1,sqrt_v_b1,sqrt_v_b2,w1,b1,w2,b2,sens_crossed,sens_step,sens_s_cross,sens_chi,w2_final
mish,850087,False,True,815,3.6818781017835494,0.00014268409019557032,0.0012060049758228083,0.013198718571217849,0.0913728836110436,True,0.0281477313000217,0.01185136416165124,0.04103098534601502,-2.3457773982665353,-1.947070499415138,3.6818781017835494,-0.23877328945432563,True,815,3.6818781017835494,0.0913728836110436,3.6818781017835494
mish,850088,False,True,381,3.477231818431376,0.00014121532382112278,0.0019824245716429712,0.010198788458591544,0.19437843815389272,True,0.04637779340053209,0.0032043848005290482,0.0034033970254160983,2.3230525275130542,-1.9313957477521708,3.477231818431376,-0.1604369043258375,True,381,3.477231818431376,0.19437843815389272,3.477231818431376
mish,850089,False,True,580,4.283265722035887,9.7533177700726e-05,0.0014559990133625816,0.014061888199518466,0.10354221230491939,True,0.029996402856597177,0.007590799152477163,0.031712327548620495,2.3380723546978146,-1.9416707119293952,4.283265722035887,-0.2567047141390091,True,580,4.283265722035887,0.10354221230491939,4.283265722035887
mish,850090,False,False,,,,,,,,,,,,,,,False,,,,0.042626315966876695
mish,850091,False,True,328,3.296768006818823,9.183720486420632e-05,0.0026861974814091274,0.008438348278968291,0.31833214186053405,True,0.02140919573055178,0.04300651957067094,0.07244731194124211,2.28679121496428,-1.906473326206948,3.296768006818823,-0.22607135446198415,True,328,3.296768006818823,0.31833214186053405,3.296768006818823
mish,850092,False,True,368,3.9507945736032806,0.0002600864640337139,0.0021323453183981936,0.008916567213672424,0.2391441983556758,True,0.04793046817256152,0.023345030726758326,0.0027280782968103403,2.218962176464028,-1.860889203731543,3.9507945736032806,-0.17969662679470094,True,368,3.9507945736032806,0.2391441983556758,3.9507945736032806
mish,850093,False,True,425,3.734503106396186,2.1705005723578197e-05,0.002292768349131026,0.009213480144436927,0.24884932872139448,True,0.008331250634676185,0.055041128375469636,0.06843622211429491,2.2898904469336037,-1.9084680382198316,3.734503106396186,-0.29743751469962026,True,425,3.734503106396186,0.24884932872139448,3.734503106396186
mish,850094,False,True,333,3.8872400837224834,2.843863822450665e-05,0.0027293184968728654,0.005921059168191328,0.4609510594886649,True,0.07150857929226398,0.04194447571729061,0.06742768608985547,-2.072353764246766,-1.7642219259814786,3.8872400837224834,-0.06852047975865484,True,333,3.8872400837224834,0.4609510594886649,3.8872400837224834
mish,850095,False,True,705,4.677895394636352,6.0071244288271985e-05,0.0012994589778112925,0.019644741912511702,0.06614792821399548,True,0.024978638168209413,0.010280569741558911,0.039628224877499896,2.0726256302312502,-1.7644513091684049,4.677895394636352,-0.029060962979794096,True,705,4.677895394636352,0.06614792821399548,4.677895394636352
mish,850096,False,True,490,3.557694617445952,0.0002303433054032175,0.002125301553869991,0.012234880748433275,0.17370839958061254,True,0.01777632057751053,0.03450784936412205,0.035018569320679684,-2.2653114766616143,-1.8920987849993256,3.557694617445952,-0.2351325632567463,True,490,3.557694617445952,0.17370839958061254,3.557694617445952
mish,850097,False,False,,,,,,,,,,,,,,,False,,,,0.06035297765969838
mish,850098,False,False,,,,,,,,,,,,,,,False,,,,0.08249324178168783
mish,850099,False,True,363,3.199538042336563,0.0005882340499204844,0.0028380836859473167,0.01106160853677243,0.256570613262311,True,0.017690146154235874,0.033132681795982166,0.01862349522594248,-2.3207358264925215,-1.93056584754697,3.199538042336563,-0.17722813605754079,True,363,3.199538042336563,0.256570613262311,3.199538042336563
mish,850100,False,True,455,3.5739232276118815,0.00024856728275733653,0.0016461760824924617,0.011959372849910029,0.1376473585322533,True,0.03329617473051898,0.0030907263449662242,0.05079126027015923,-2.435248516219666,-2.0097050603565676,3.5739232276118815,-0.2604938898884585,True,455,3.5739232276118815,0.1376473585322533,3.5739232276118815
mish,850101,False,True,488,3.0793690790293287,4.3670395140513185e-05,0.001637544454649239,0.015936205282274823,0.10275623497838669,True,0.015176629378848271,0.003458912757145307,0.06303107059518774,2.5352357818866995,-2.0804531025660458,3.0793690790293287,-0.33884408757298173,True,488,3.0793690790293287,0.10275623497838669,3.0793690790293287
mish,850102,False,True,555,3.8291055877836495,0.00023918432306511972,0.0016601248997160545,0.018486906788494684,0.08980003624777469,True,0.017504436538778406,0.014069073274926017,0.04002381645558579,-2.314524099721906,-1.925702287509837,3.8291055877836495,-0.1682706770842357,True,555,3.8291055877836495,0.08980003624777469,3.8291055877836495
mish,850103,False,False,,,,,,,,,,,,,,,False,,,,0.06378195034561385
mish,850104,False,False,,,,,,,,,,,,,,,False,,,,0.059837329612863165
mish,850105,False,False,,,,,,,,,,,,,,,False,,,,0.15773293676756214
mish,850106,False,True,338,2.8714732595137757,0.00018419897886369496,0.003038821155597992,0.00732119501436045,0.41507174028794136,True,0.04103998974981055,0.009465481608422659,0.0033063439436533805,2.409962147652809,-1.9918276217544266,2.8714732595137757,-0.2847789774961291,True,338,2.8714732595137757,0.41507174028794136,2.8714732595137757
mish,850107,False,True,549,3.6049722968902627,0.00018039571802608984,0.0015867146196473394,0.020320726101021345,0.07808355920744334,True,0.025479272888494005,0.0013224674531043268,0.002013432048660463,-2.2876745919829373,-1.907227271992063,3.6049722968902627,-0.11993432153813428,True,549,3.6049722968902627,0.07808355920744334,3.6049722968902627
mish,850108,False,True,226,3.4695176307853135,0.00025986766265519157,0.003440170568651688,0.005049684306770459,0.6812644830171293,True,0.09166751796356014,0.011770930725240082,0.003541030397573622,1.9564539932447973,-1.6916643339045359,3.4695176307853135,-0.09813724875891147,True,226,3.4695176307853135,0.6812644830171293,3.4695176307853135
mish,850109,False,True,271,3.206232692342091,0.0006425728669315067,0.0030139187089782875,0.005864318935033501,0.5139418135963081,True,0.06630523362612714,0.008852858180281743,0.025619453442909567,-2.1630245532199472,-1.8243318902791221,3.206232692342091,-0.1805779165221348,True,271,3.206232692342091,0.5139418135963081,3.206232692342091
mish,850110,False,True,822,3.452638362965674,7.268250372405305e-05,0.004381081280438754,0.01640208951063612,0.2671050708263598,True,0.023222537498707577,0.014915375233830753,0.009091167927714803,-2.2982638838634397,-1.9142761334412182,3.452638362965674,-0.18033476956901529,True,822,3.452638362965674,0.2671050708263598,3.452638362965674
mish,850111,False,True,473,2.84748913590406,2.8721039618713473e-05,0.0019735076450698758,0.010328702352839527,0.19107024073816267,True,0.029344529420665753,0.008662235743158397,0.05877362296909615,2.514703139667343,-2.065723756113427,2.84748913590406,-0.20900404437725822,True,473,2.84748913590406,0.19107024073816267,2.84748913590406
mish,850112,False,False,,,,,,,,,,,,,,,False,,,,0.03356260736330594
mish,850113,False,True,491,3.779420176369851,0.0001473457311480797,0.001940357176576015,0.013824002363355261,0.14036146157783683,True,0.020910562715478843,0.03169109857382921,0.020398539140407894,-2.2465943111549187,-1.8792878930248245,3.779420176369851,-0.1588336166730645,True,491,3.779420176369851,0.14036146157783683,3.779420176369851
mish,850114,False,False,,,,,,,,,,,,,,,False,,,,0.11727649927405037
mish,850115,False,True,342,3.119586338484174,0.00029217360085134064,0.0022262709355828536,0.009789526823253654,0.22741353854760965,True,0.0398329549057304,0.01333520311043306,0.018065518999907108,-2.3078851507292715,-1.9212385927379911,3.119586338484174,-0.17164243182077393,True,342,3.119586338484174,0.22741353854760965,3.119586338484174
mish,850116,False,True,229,3.372514176717785,0.0006058456675051421,0.003676670752524859,0.004496328582914189,0.8177050864334101,True,0.07682431457481935,0.02280988166804691,0.0018433690144729184,2.032026025792441,-1.7395031035761528,3.372514176717785,-0.13910147461125744,True,229,3.372514176717785,0.8177050864334101,3.372514176717785
mish,850117,False,True,369,3.470672006166032,3.504103550326654e-05,0.003097592318338957,0.008667380299873231,0.35738507036367867,True,0.0197024814446106,0.053139279121457106,0.015872232262123257,2.200414246335785,-1.8480989039149582,3.470672006166032,-0.18292369903957795,True,369,3.470672006166032,0.35738507036367867,3.470672006166032
mish,850118,False,False,,,,,,,,,,,,,,,False,,,,0.06927579066316471
mish,850119,False,False,,,,,,,,,,,,,,,False,,,,0.05695428215997614
mish,850120,False,True,425,2.708203702817087,9.893633003220034e-05,0.002294628626814639,0.008037616752285601,0.28548619541509385,True,0.03564415247599606,0.0068887747202987445,0.006374326006385842,2.562838794992402,-2.1003943149219024,2.708203702817087,-0.28023165296828156,True,425,2.708203702817087,0.28548619541509385,2.708203702817087
mish,850121,False,True,264,3.8171570647695185,0.0006353661723431797,0.003284229380686438,0.00715835992581353,0.4587963464708284,True,0.05721389833741741,0.03854504733656055,0.009887102750033362,-2.04197572921409,-1.7458677158902245,3.8171570647695185,-0.06514499729306844,True,264,3.8171570647695185,0.4587963464708284,3.8171570647695185
mish,850122,False,True,513,3.0292005197891174,0.0003016107230406767,0.0025443380731610195,0.006856335677004364,0.3710929850903506,True,0.02089314064887108,0.055167418016845854,0.032781629717710786,2.2857305737826175,-1.9061087072941625,3.0292005197891174,-0.20870882713549482,True,513,3.0292005197891174,0.3710929850903506,3.0292005197891174
mish,850123,False,True,487,3.773192246722039,0.0002624084220724382,0.001818778005620443,0.01867676216022409,0.09738186897801245,True,0.016256310161468054,0.019797536938514524,0.031068319909222552,-2.2373191567103397,-1.8732295067647031,3.773192246722039,-0.17120620627736133,True,487,3.773192246722039,0.09738186897801245,3.773192246722039
mish,850124,False,True,333,3.1295540498937906,0.00048482672739556115,0.003016631257869051,0.008394803446286805,0.3593450730765315,True,0.01694511310695213,0.042725252072372315,0.06958711807203298,-2.2717298113045854,-1.896892287189387,3.1295540498937906,-0.22051904850038023,True,333,3.1295540498937906,0.3593450730765315,3.1295540498937906
mish,850125,False,True,360,3.685134525707222,0.0005650829408895067,0.004419072137250854,0.009375997421243752,0.4713175504121088,True,0.022761226613879904,0.044767598557333074,0.017395963056518172,-2.1493591801165035,-1.8151957081930379,3.685134525707222,-0.16836352108240699,True,360,3.685134525707222,0.4713175504121088,3.685134525707222
mish,850126,False,False,,,,,,,,,,,,,,,False,,,,0.028764800398757853
mish,850127,False,False,,,,,,,,,,,,,,,False,,,,0.08533772774179206
mish,850128,False,True,363,3.2859152733793247,0.0006975036071927912,0.0031200939598508086,0.008231968512883327,0.37902161007634433,True,0.020268816656834103,0.049064822849892005,0.017210068786372813,2.225066584559042,-1.8657357011475932,3.2859152733793247,-0.19544685113077628,True,363,3.2859152733793247,0.37902161007634433,3.2859152733793247
mish,850129,False,False,,,,,,,,,,,,,,,False,,,,0.046107587754555694
mish,850130,False,True,293,2.7838057736115918,0.0006504446035847863,0.003375983115314115,0.0056464235191692755,0.5978976079022147,True,0.048150764274275004,0.015501576167074945,0.06967942906170854,-2.3203204617631026,-1.9303865874540511,2.7838057736115918,-0.17130187153965618,True,293,2.7838057736115918,0.5978976079022147,2.7838057736115918
mish,850131,False,False,,,,,,,,,,,,,,,False,,,,0.2017780970274231
mish,850132,False,False,,,,,,,,,,,,,,,False,,,,0.5425469760563234
mish,850133,False,True,216,3.00090898029906,0.00048618419426307846,0.0031967017187236966,0.005624268189899036,0.5683764733098694,True,0.07825880622399177,0.006407217791521127,0.005538399166934021,-2.044394044007568,-1.747146076549234,3.00090898029906,-0.11643499557830257,True,216,3.00090898029906,0.5683764733098694,3.00090898029906
mish,850134,False,True,443,3.8685029070007446,2.5426663515050463e-05,0.0021308947716429396,0.009976860015442771,0.21358370953833322,True,0.014861152496384478,0.047386460428375826,0.05656701275860109,-2.232147419857216,-1.8693416572467754,3.8685029070007446,-0.285610215254599,True,443,3.8685029070007446,0.21358370953833322,3.8685029070007446
mish,850135,False,False,,,,,,,,,,,,,,,False,,,,0.1318231586336317
mish,850136,False,True,405,3.208293606656954,0.00015169694457413396,0.0021053287417719018,0.012533347801626758,0.1679781631447778,True,0.03457766331085009,0.004855742020976638,0.013832117209799068,2.350408857105548,-1.950289754959977,3.208293606656954,-0.2417897707687354,True,405,3.208293606656954,0.1679781631447778,3.208293606656954
mish,850137,False,False,,,,,,,,,,,,,,,False,,,,0.1161567844106654
mish,850138,False,True,345,4.21809575769169,0.0002999681058545173,0.0024070202549327756,0.008235305840944684,0.2922806148820167,True,0.05058188921511952,0.03925757521074565,0.022015660467335794,2.1633855937286257,-1.8239799564464776,4.21809575769169,-0.07777148040999493,True,345,4.21809575769169,0.2922806148820167,4.21809575769169
mish,850139,False,True,299,3.474101068956013,0.00043932576259093914,0.00302460007094052,0.006875302201199117,0.43992249103072173,True,0.024745366746765748,0.05119874298952941,0.03354925178336581,2.23143253656631,-1.8695705793204174,3.474101068956013,-0.21066695395978538,True,299,3.474101068956013,0.43992249103072173,3.474101068956013
mish,850140,False,False,,,,,,,,,,,,,,,False,,,,207.68120634317472
mish,850141,False,True,832,3.004321230538713,0.0005091991578075258,0.0028183220680346355,0.007438499000273815,0.3788831682212892,True,0.03670624485469777,0.017622259822212244,0.048539832423319246,2.4284414780044963,-2.005356181340026,3.004321230538713,-0.31797791804267933,True,832,3.004321230538713,0.3788831682212892,3.004321230538713
mish,850142,False,False,,,,,,,,,,,,,,,False,,,,0.22371658413659323
mish,850143,False,True,409,2.6939012611413338,0.0005802474266164495,0.0027296313184785996,0.008208323949176179,0.33254429715247247,True,0.021437193482581645,0.021374295071705317,0.05402936059660429,-2.4711147966334077,-2.0356206009341737,2.6939012611413338,-0.30087326038545537,True,409,2.6939012611413338,0.33254429715247247,2.6939012611413338
mish,850144,False,True,300,3.9572975852663714,0.00012710253023885676,0.0024838859302091358,0.0062233354282200505,0.39912454645234463,True,0.07772583636163456,0.027920020437824405,0.022426910336820986,2.0315956767538035,-1.738397748499419,3.9572975852663714,-0.14925218885801947,True,300,3.9572975852663714,0.39912454645234463,3.9572975852663714
mish,850145,False,False,,,,,,,,,,,,,,,False,,,,233.30426083099843
mish,850146,False,False,,,,,,,,,,,,,,,False,,,,0.06772735892882215
mish,850147,False,True,281,3.2839425332055576,0.0004504802255058393,0.0030975552071840374,0.005085751016574174,0.6090654452192569,True,0.06270146365079965,0.03220408695801251,0.04237792734678481,2.0991628106809133,-1.7822407849048911,3.2839425332055576,-0.1883318129752213,True,281,3.2839425332055576,0.6090654452192569,3.2839425332055576
mish,850148,False,False,,,,,,,,,,,,,,,False,,,,0.14975994220571512
mish,850149,False,True,438,4.438023213335871,7.566516748253038e-05,0.002039039476069466,0.014714976739041557,0.13856899077927298,True,0.030032325276783838,0.03026415755173264,0.011601265350945158,2.1418826119364227,-1.8094412172105414,4.438023213335871,-0.07576450232540402,True,438,4.438023213335871,0.13856899077927298,4.438023213335871
mish,850150,False,True,390,3.567650312373878,0.00030110099234432336,0.0019481422420808494,0.011795529602603052,0.16515937034746886,True,0.04684782901528686,0.0022047932663044195,0.017477737666568325,2.2360791121426296,-1.8724606490851465,3.567650312373878,-0.21808618854955514,True,390,3.567650312373878,0.16515937034746886,3.567650312373878
mish,850151,False,True,559,3.4514147246821105,0.00022997081045190298,0.0019233167115077512,0.01115562886014351,0.17240773564808332,True,0.010915693177200404,0.03630636576345642,0.06786693103620363,-2.3535143324016072,-1.9525732625121623,3.4514147246821105,-0.2983045878286093,True,559,3.4514147246821105,0.17240773564808332,3.4514147246821105
mish,850152,False,True,248,3.4302417250052053,0.00011447165840269141,0.003580760663104139,0.0065736098957140466,0.5447175478786432,True,0.05806506695207166,0.028666684551735915,0.0017751428037018919,2.052303273581648,-1.751538701958085,3.4302417250052053,-0.123685026196997,True,248,3.4302417250052053,0.5447175478786432,3.4302417250052053
mish,850153,False,True,241,0.23309958988900875,0.0008156089914251874,0.021537134166179212,3.33614319821508e-08,645569.8357822924,True,0.03805357112988995,0.015648359907080987,0.0019149927913864758,-0.4882599118578529,-1.3474316212631139,0.23309958988900875,0.06212484548495995,True,241,0.23309958988900875,645569.8357822924,0.23309958988900875
mish,850154,False,True,449,3.774394298493781,5.6343763767015276e-05,0.0018506405629071826,0.014291196369920713,0.12949514617280777,True,0.03137417266045535,0.00927504800510817,0.03718793391409669,2.2984611176912786,-1.9143831152674853,3.774394298493781,-0.16415209266635963,True,449,3.774394298493781,0.12949514617280777,3.774394298493781
mish,850155,False,False,,,,,,,,,,,,,,,False,,,,0.1747130805767002
