set,a,seed,arm,path_key,t_replay,t_model,n_steps,s_max,branch_refined,eta_lam_max_sw,rho_sw_nomom,rho_sw_mom,eta_lam_min_sw,status,s_star,t_sw_rel,winding_b1_sw,w1_sw,kappa_own,chi_sw,r_slaved,sdot_sw,lam_sw,gprime,branch_lo,branch_hi,sign_changes,interp_err_theta_sw,interp_err_H_sw,start7_status,start7_sign_changes,start7_step_offset,start7_s0_over_sstar,start7_start_branch_dist,start7_start_newton_converged,start7_different_branch,start7_start_branch_w1_sign_differs,start7_start_branch_b1_shift_2pi,start7_delta0_norm,full_7_rho_max,full_7_unstable,full_7_max_abs_delta,full_7_diverged,full_7_raw_s_pred,full_7_s_pred,full_7_step_rel,full_7_r_pred,full_m0H_7_rho_max,full_m0H_7_unstable,full_m0H_7_max_abs_delta,full_m0H_7_diverged,full_m0H_7_raw_s_pred,full_m0H_7_s_pred,full_m0H_7_step_rel,full_m0H_7_r_pred,d_7_rho_max,d_7_unstable,d_7_max_abs_delta,d_7_diverged,d_7_raw_s_pred,d_7_s_pred,d_7_step_rel,d_7_r_pred,c_7_rho_max,c_7_unstable,c_7_max_abs_delta,c_7_diverged,c_7_raw_s_pred,c_7_s_pred,c_7_step_rel,c_7_r_pred,c_path_7_rho_max,c_path_7_unstable,c_path_7_max_abs_delta,c_path_7_diverged,c_path_7_raw_s_pred,c_path_7_s_pred,c_path_7_step_rel,c_path_7_r_pred,b_7_rho_max,b_7_unstable,b_7_max_abs_delta,b_7_diverged,b_7_raw_s_pred,b_7_s_pred,b_7_step_rel,b_7_r_pred,a_7_rho_max,a_7_unstable,a_7_max_abs_delta,a_7_diverged,a_7_raw_s_pred,a_7_s_pred,a_7_step_rel,a_7_r_pred,a_nomom_7_rho_max,a_nomom_7_unstable,a_nomom_7_max_abs_delta,a_nomom_7_diverged,a_nomom_7_raw_s_pred,a_nomom_7_s_pred,a_nomom_7_step_rel,a_nomom_7_r_pred,start7_t0,start7_T,start5_status,start5_sign_changes,start5_step_offset,start5_s0_over_sstar,start5_start_branch_dist,start5_start_newton_converged,start5_different_branch,start5_start_branch_w1_sign_differs,start5_start_branch_b1_shift_2pi,start5_delta0_norm,full_5_rho_max,full_5_unstable,full_5_max_abs_delta,full_5_diverged,full_5_raw_s_pred,full_5_s_pred,full_5_step_rel,full_5_r_pred,full_m0H_5_rho_max,full_m0H_5_unstable,full_m0H_5_max_abs_delta,full_m0H_5_diverged,full_m0H_5_raw_s_pred,full_m0H_5_s_pred,full_m0H_5_step_rel,full_m0H_5_r_pred,d_5_rho_max,d_5_unstable,d_5_max_abs_delta,d_5_diverged,d_5_raw_s_pred,d_5_s_pred,d_5_step_rel,d_5_r_pred,c_5_rho_max,c_5_unstable,c_5_max_abs_delta,c_5_diverged,c_5_raw_s_pred,c_5_s_pred,c_5_step_rel,c_5_r_pred,c_path_5_rho_max,c_path_5_unstable,c_path_5_max_abs_delta,c_path_5_diverged,c_path_5_raw_s_pred,c_path_5_s_pred,c_path_5_step_rel,c_path_5_r_pred,b_5_rho_max,b_5_unstable,b_5_max_abs_delta,b_5_diverged,b_5_raw_s_pred,b_5_s_pred,b_5_step_rel,b_5_r_pred,a_5_rho_max,a_5_unstable,a_5_max_abs_delta,a_5_diverged,a_5_raw_s_pred,a_5_s_pred,a_5_step_rel,a_5_r_pred,a_nomom_5_rho_max,a_nomom_5_unstable,a_nomom_5_max_abs_delta,a_nomom_5_diverged,a_nomom_5_raw_s_pred,a_nomom_5_s_pred,a_nomom_5_step_rel,a_nomom_5_r_pred,start5_t0,start5_T,start7_intervention_in_window,start5_intervention_in_window,s_obs,step_obs,chi_1A,winding_1A,mirror_1A,kappa_1A,pred_r_1A,r_obs,obs_r_1A,w2_own_global,opt
lag2-prim,1.3,300017,2.0,lag2-prim:2.0,0.5962240695953369,0.1222829818725586,3670,7.934000592443995,False,21.28040781477685,20.280407814776844,0.9486832980505144,0.1073896472942984,ok,5.001176490504576,,-2.4510520290506874,-0.8323077964231426,7.647289586014069,0.004147646039231,0.0317182503622844,0.0022275952519032,10.738964729429847,0.0330193346432048,1.4874034288136668,8.418703407085392,1,0.0,6.050761411913186e-07,ok,0,-687,0.7000921974608015,4.3076653355456074e-14,True,False,False,0,0.0743255033182155,0.9486832980505152,False,0.0834375828615403,False,5.159421421317836,5.159421421317836,757.0,0.031641540968152,0.9486832980505152,False,0.0832993079526789,False,5.159421421317836,5.159421421317836,757.0,0.031641540968152,10.646437701578163,True,95220.1891950184,True,,,,,0.9486832980505152,False,0.0788825739610423,False,5.161664730518204,5.161664730518204,758.0,0.0320900972637814,0.9486832980505144,False,0.079084488370652,False,5.166151728223468,5.166151728223468,760.0,0.0329872856980995,0.9486832980505152,False,0.085794708981182,False,5.159421421317836,5.159421421317836,757.0,0.031641540968152,0.9486832980505144,False,0.0811719315547917,False,5.161664730518204,5.161664730518204,758.0,0.0320900972637814,20.280407814776844,True,0.2666469918059134,False,3.5033837339750993,,,,1709,1962,ok,0,-1174,0.5002524829364723,1.1574075031717257e-12,True,False,False,0,0.0851907340333886,0.9486832980505152,False,0.0851907340333886,False,5.159421421317836,5.159421421317836,1244.0,0.031641540968152,0.9486832980505152,False,0.0851907340333886,False,5.159421421317836,5.159421421317836,1244.0,0.031641540968152,5.766581314567762,True,11051.911580883963,True,,,,,0.9486832980505154,False,0.0851907340333886,False,5.161664730518204,5.161664730518204,1245.0,0.0320900972637814,0.9486832980505144,False,0.0851907340333886,False,5.166151728223468,5.166151728223468,1247.0,0.0329872856980995,0.9486832980505154,False,0.0915867800875997,False,5.159421421317836,5.159421421317836,1244.0,0.031641540968152,0.9486832980505144,False,0.0887040269481609,False,5.161664730518204,5.161664730518204,1245.0,0.0320900972637814,20.280407814776844,True,0.9788519696318312,False,2.5038575526645865,,,,1222,2449,,,5.161664730518204,2467.0,0.0040622539110203,-1,False,7.610543288947747,0.0309159592405172,0.032090097263781425,0.0316881410155003,5.003125,adam
lag2-prim,1.3,300018,2.0,lag2-prim:2.0,4.198553085327148,0.0875978469848632,26241,7.93433232390503,False,3.3768269057653346,2.3768269057653373,0.9486832980505148,0.1654941444617882,ok,4.936219217989955,,-2.4519942600449647,-0.8353902459474656,7.567941919433681,0.0043663382296344,0.0330441941224761,0.0035669288381641,16.549414446178822,0.0335645965860449,1.4874034288136668,8.418703407085392,0,0.0,4.195106826365702e-07,ok,0,-377,0.7054672454726657,2.113864638886298e-13,True,False,False,0,0.1196895408677161,0.9486832980505154,False,0.1196895408677161,False,5.0962554581707025,5.0962554581707025,423.0,0.0324208129974248,0.9486832980505154,False,0.1196895408677161,False,5.0962554581707025,5.0962554581707025,423.0,0.0324208129974248,1.301695512365628,True,0.2912179934388351,False,3.535028311885632,,,,0.9486832980505154,False,0.1196895408677161,False,5.092838931997385,5.092838931997385,422.0,0.0317286787905675,0.9486832980505148,False,0.1196895408677161,False,5.099670586113223,5.099670586113223,424.0,0.0331126639448209,0.9486832980505152,False,0.1212292711739451,False,5.0962554581707025,5.0962554581707025,423.0,0.0324208129974248,0.9486832980505148,False,0.1212292711739451,False,5.092838931997385,5.092838931997385,422.0,0.0317286787905675,2.3768269057653373,True,0.1249217086974184,False,3.4927279591225884,,,,24876,1366,ok,0,-570,0.5006951377042682,9.369172104811696e-13,True,False,False,0,0.0873847141847834,0.9486832980505157,False,0.1187698200655974,False,5.0962554581707025,5.0962554581707025,616.0,0.0324208129974248,0.9486832980505157,False,0.1187698088061956,False,5.0962554581707025,5.0962554581707025,616.0,0.0324208129974248,1.289485336011342,True,0.2704777491311128,False,3.516439838380865,,,,0.9486832980505152,False,0.1261778752574664,False,5.092838931997385,5.092838931997385,615.0,0.0317286787905675,0.9486832980505148,False,0.1286357575739614,False,5.099670586113223,5.099670586113223,617.0,0.0331126639448209,0.9486832980505157,False,0.1208445978083051,False,5.0962554581707025,5.0962554581707025,616.0,0.0324208129974248,0.9486832980505148,False,0.1285035427152488,False,5.092838931997385,5.092838931997385,615.0,0.0317286787905675,2.3768269057653373,True,0.1105112593494877,False,2.47764497666103,,,,24683,1559,,,5.0962554581707025,25299.0,0.0043210642284199,-1,False,7.610543288947747,0.0328856463647132,0.03242081299742483,0.0328066792999464,4.934375,adam
lag2-prim,1.3,300019,2.0,lag2-prim:2.0,1.6324989795684814,0.0778689384460449,10116,7.935507602660886,False,2.919887305967712,1.919887305967713,0.9486832980505144,0.1652887872969356,ok,4.919036410712618,,-2.450599412498542,0.8308130527166222,7.645707700888135,0.0044254046008234,0.0338353500360612,0.0035981263816358,16.528878729693567,0.0336825785629852,1.4874034288136668,8.418703407085392,0,0.0,1.735950942993725e-07,ok,0,-375,0.7002888768591595,3.6370906286720133e-13,True,False,False,0,0.075922098295333,0.9486832980505154,False,0.0900046373314093,False,5.078871419927108,5.078871419927108,420.0,0.0324931543231521,0.9486832980505154,False,0.0898495436241431,False,5.078871419927108,5.078871419927108,420.0,0.0324931543231521,1.1591211176246794,True,0.0977618715523413,False,3.787407532670944,,,,0.9486832980505162,False,0.093604093299513,False,5.078871419927108,5.078871419927108,420.0,0.0324931543231521,0.9486832980505144,False,0.0955531358729943,False,5.085753903771398,5.085753903771398,422.0,0.0338923071794516,0.9486832980505152,False,0.0929728751842281,False,5.078871419927108,5.078871419927108,420.0,0.0324931543231521,0.9486832980505144,False,0.0971939889018769,False,5.078871419927108,5.078871419927108,420.0,0.0324931543231521,1.919887305967713,True,0.0928921936816039,False,3.4578357594986477,,,,8752,1365,ok,0,-565,0.5006824571242454,1.4958034810774734e-12,True,False,False,0,0.08708503371464,0.9486832980505154,False,0.0891265235139021,False,5.078871419927108,5.078871419927108,610.0,0.0324931543231521,0.9486832980505154,False,0.0891265114811637,False,5.078871419927108,5.078871419927108,610.0,0.0324931543231521,1.1591211176246794,True,0.0948191019250151,False,3.787407532670944,,,,0.9486832980505162,False,0.1205749892119004,False,5.078871419927108,5.078871419927108,610.0,0.0324931543231521,0.9486832980505144,False,0.1246481567902633,False,5.085753903771398,5.085753903771398,612.0,0.0338923071794516,0.9486832980505157,False,0.1041133205082537,False,5.078871419927108,5.078871419927108,610.0,0.0324931543231521,0.9486832980505144,False,0.1265137660810765,False,5.078871419927108,5.078871419927108,610.0,0.0324931543231521,1.919887305967713,True,0.1108270060745473,False,2.4689614969192473,,,,8562,1555,,,5.082313386248064,9173.0,0.0043770698012822,-1,True,7.610543288947747,0.0333118792014041,0.03319287801567472,0.032597005459918,4.921875,adam
lag2-prim,1.3,300020,2.0,lag2-prim:2.0,1.4957618713378906,0.0919480323791503,9135,7.933870755884566,False,3.0700878642230807,2.0700878642230793,0.9486832980505148,0.1615610238406712,ok,5.065068476360103,,-2.451049443804072,0.83229928488251,7.57917545915918,0.0041822297774978,0.0316978532941765,0.0034223924385304,16.15610238406713,0.0322727391509734,1.4874034288136668,8.418703407085392,0,3.917977053902178e-13,4.144894432123181e-07,ok,0,-408,0.7002736627906777,2.531308496145357e-13,True,False,False,0,0.0739956008652278,0.9486832980505157,False,0.0872006649078735,False,5.222821066297023,5.222821066297023,455.0,0.0311452037959978,0.9486832980505157,False,0.0871229874554067,False,5.222821066297023,5.222821066297023,455.0,0.0311452037959978,1.1525084128027736,True,0.0900786095020191,False,3.800150986365853,,,,0.9486832980505152,False,0.0889223191434932,False,5.222821066297023,5.222821066297023,455.0,0.0311452037959978,0.9486832980505148,False,0.0896318044606833,False,5.226116373546656,5.226116373546656,456.0,0.0317957986033561,0.9486832980505152,False,0.089458328480114,False,5.222821066297023,5.222821066297023,455.0,0.0311452037959978,0.9486832980505148,False,0.0932346662074031,False,5.222821066297023,5.222821066297023,455.0,0.0311452037959978,2.0700878642230793,True,0.1428213573375058,False,3.55657641556207,,,,7763,1373,ok,0,-620,0.5009685401726929,2.2404300636935662e-13,True,False,False,0,0.0846801184539076,0.9486832980505152,False,0.0863501172995267,False,5.222821066297023,5.222821066297023,667.0,0.0311452037959978,0.9486832980505152,False,0.0863501147921838,False,5.222821066297023,5.222821066297023,667.0,0.0311452037959978,1.1525084128027736,True,0.0866959932386798,False,3.800150986365853,,,,0.9486832980505152,False,0.1100512111772038,False,5.222821066297023,5.222821066297023,667.0,0.0311452037959978,0.9486832980505148,False,0.1142217650725583,False,5.226116373546656,5.226116373546656,668.0,0.0317957986033561,0.9486832980505154,False,0.100568860235084,False,5.222821066297023,5.222821066297023,667.0,0.0311452037959978,0.9486832980505148,False,0.1161383055195038,False,5.222821066297023,5.222821066297023,667.0,0.0311452037959978,2.0700878642230793,True,0.1072652310222239,False,2.5429708215012643,,,,7551,1585,,,5.226116373546656,8219.0,0.0041349169520584,-1,True,7.610543288947747,0.0314689644598443,0.03179579860335613,0.0316824426495498,5.065625,adam
lag2-prim,1.3,300021,2.0,lag2-prim:2.0,1.0729529857635498,0.0969600677490234,6596,7.933816761609402,False,7.621953013365277,6.6219530133652755,0.9486832980505148,0.1318203773648735,ok,4.921143664129313,,-2.453327848005671,0.8396872726260897,7.472759706228363,0.0042350698140352,0.0316476590593867,0.0027473194968385,13.182037736487354,0.0342578568660082,1.4874034288136668,8.418703407085392,0,0.0,5.24299172521836e-07,ok,0,-516,0.7005817177263883,3.008704396734174e-13,True,False,False,0,0.0727467050595152,0.9486832980505152,False,0.0865616036420453,False,5.075331220597026,5.075331220597026,572.0,0.0313316511345931,0.9486832980505152,False,0.0864332098349803,False,5.075331220597026,5.075331220597026,572.0,0.0313316511345931,3.788817087763259,True,10801.814679327448,True,,,,,0.9486832980505152,False,0.0856084082081709,False,5.075331220597026,5.075331220597026,572.0,0.0313316511345931,0.9486832980505148,False,0.085765864470632,False,5.080748275827502,5.080748275827502,574.0,0.0324324227438352,0.948683298050515,False,0.0891212032825392,False,5.075331220597026,5.075331220597026,572.0,0.0313316511345931,0.9486832980505148,False,0.0881663905575038,False,5.075331220597026,5.075331220597026,572.0,0.0313316511345931,6.6219530133652755,True,4.094652194141153,True,3.4605137559005934,,,,4922,1675,ok,0,-830,0.5003307564358953,1.2628786905111156e-12,True,False,False,0,0.083200535903483,0.9486832980505152,False,0.0857247342229211,False,5.075331220597026,5.075331220597026,886.0,0.0313316511345931,0.9486832980505152,False,0.0857247341760845,False,5.075331220597026,5.075331220597026,886.0,0.0313316511345931,2.306238680759501,True,15031.25363812338,True,,,,,0.9486832980505152,False,0.083200535903483,False,5.075331220597026,5.075331220597026,886.0,0.0313316511345931,0.9486832980505148,False,0.0841954762632654,False,5.080748275827502,5.080748275827502,888.0,0.0324324227438352,0.9486832980505152,False,0.0921802442136083,False,5.075331220597026,5.075331220597026,886.0,0.0313316511345931,0.9486832980505148,False,0.0886734002833831,False,5.075331220597026,5.075331220597026,886.0,0.0313316511345931,6.6219530133652755,True,0.3287758475304376,False,2.4655814007663004,,,,4608,1989,,,5.078039913139722,5495.0,0.0041690123394412,-1,True,7.610543288947747,0.0317284488814745,0.031882070453264744,0.0317287442569533,4.921875,adam
lag2-prim,1.3,300022,2.0,lag2-prim:2.0,0.5989892482757568,0.1213929653167724,3682,7.933619458901902,False,9.2404216393614,8.240421639361397,0.9486832980505148,0.1074728329001658,ok,4.878293907723794,,-2.451665220406299,0.8343182528934381,7.53385859629489,0.0042174014653729,0.031773306283927,0.0022111163881471,10.747283290016584,0.0337485200387093,1.4874034288136668,8.418703407085392,1,0.0,1.0020279317402014e-07,ok,0,-678,0.7000884560141593,3.868017017794046e-13,True,False,False,0,0.072704611938887,0.9486832980505152,False,0.0812715592514737,False,5.032809902892669,5.032809902892669,747.0,0.03167418734739,0.9486832980505152,False,0.0812981541145408,False,5.032809902892669,5.032809902892669,747.0,0.03167418734739,4.07435275173119,True,16494.941762014565,True,,,,,0.9486832980505152,False,0.072704611938887,False,5.03503871923693,5.03503871923693,748.0,0.0321310717390277,0.9486832980505148,False,0.072704611938887,False,5.0394967821751955,5.0394967821751955,750.0,0.033044928719069,0.9486832980505154,False,0.0832202926663613,False,5.032809902892669,5.032809902892669,747.0,0.03167418734739,0.9486832980505148,False,0.0741242730789615,False,5.03503871923693,5.03503871923693,748.0,0.0321310717390277,8.240421639361397,True,0.1032800606492574,False,3.417288304529885,,,,1674,2009,ok,0,-1168,0.5000822441724515,1.2434497875801752e-14,True,False,False,0,0.0829554705647579,0.948683298050516,False,0.0829554705647579,False,5.032809902892669,5.032809902892669,1237.0,0.03167418734739,0.948683298050516,False,0.0829554705647579,False,5.032809902892669,5.032809902892669,1237.0,0.03167418734739,1.972464418827784,True,15802.472393776812,True,,,,,0.9486832980505154,False,0.0829554705647579,False,5.03503871923693,5.03503871923693,1238.0,0.0321310717390277,0.9486832980505148,False,0.0829554705647579,False,5.0394967821751955,5.0394967821751955,1240.0,0.033044928719069,0.9486832980505162,False,0.0889532707755399,False,5.032809902892669,5.032809902892669,1237.0,0.03167418734739,0.9486832980505148,False,0.0853528579136018,False,5.03503871923693,5.03503871923693,1238.0,0.0321310717390277,8.240421639361397,True,0.3872740124651063,False,2.4414781194133255,,,,1184,2499,,,5.03503871923693,2422.0,0.0041333296434702,-1,True,7.610543288947747,0.0314568841791209,0.03213107173902774,-0.0023452692533696,5.046875,adam
lag2-prim,1.3,300023,2.0,lag2-prim:2.0,0.7549049854278564,0.1258509159088134,4674,7.934216528583269,False,32.16458709927279,31.16458709927279,0.9486832980505135,0.0953864762362525,ok,4.922714136776071,,-2.451451586961527,-0.8336197059046025,7.562487427730872,0.0041713923956398,0.0315461025481581,0.0019587204942471,9.538647623625256,0.0338562127512338,1.4874034288136668,8.418703407085392,2,0.0,6.76684217992829e-07,ok,0,-792,0.7002795783510236,3.3173463975799677e-13,True,False,False,0,0.0725528611553265,1.091331771645601,True,0.0824326790004371,False,5.07777499870207,,,,1.091331771645601,True,0.082349795074365,False,5.07777499870207,,,,32.68116140363251,True,60616.31737336401,True,,,,,0.9486832980505157,False,0.0725528611553265,False,5.0817566224795065,5.0817566224795065,872.0,0.0323078857078613,0.9486832980505135,False,0.0725528611553265,False,5.0857395904554785,5.0857395904554785,874.0,0.033116985701342,1.8035427262336947,True,0.5176556408830975,False,3.4557799515730747,,,,0.9486832980505135,False,0.0740583814975579,False,5.0817566224795065,5.0817566224795065,872.0,0.0323078857078613,31.16458709927279,True,0.4157558056413614,False,3.4489763001121156,,,,2463,2212,ok,0,-1407,0.5001464078573771,1.1689538226278273e-12,True,False,False,0,0.0829605685281489,1.025118514853696,True,0.0829605685281489,False,5.07777499870207,,,,1.025118514853696,True,0.0829605685281489,False,5.07777499870207,,,,17.783265887684802,True,27541.573440341883,True,,,,,0.9486832980505164,False,0.0829605685281489,False,5.0817566224795065,5.0817566224795065,1487.0,0.0323078857078613,0.9486832980505135,False,0.0829605685281489,False,5.0857395904554785,5.0857395904554785,1489.0,0.033116985701342,1.5000813267415092,True,0.251062327803065,False,3.3039274380610975,,,,0.9486832980505135,False,0.1040817535479196,False,5.0817566224795065,5.0817566224795065,1487.0,0.0323078857078613,31.16458709927279,True,1.5188236282395138,True,2.4635825380438754,,,,1848,2827,,,5.079765866385914,3334.0,0.004076897467277,-1,False,7.610543288947747,0.031027404659313,0.03190348357556627,0.0165885411153741,4.996875,adam
lag2-prim,1.3,300024,2.0,lag2-prim:2.0,0.5750079154968262,0.0930428504943847,3214,7.933827726679844,False,4.404639473995168,3.404639473995166,0.948683298050514,0.1370310794284928,ok,4.893559554568404,,-2.4530429338219433,0.8387755825792252,7.526192743351332,0.0044003645617309,0.0331179918326,0.0029507513553126,13.703107942849284,0.0347276796420991,1.4874034288136668,8.418703407085392,0,0.0,6.731323649589172e-07,ok,0,-466,0.7033051380229884,3.6637359812630166e-14,True,False,False,0,0.0697527399938895,0.9486832980505152,False,0.1344503596250409,False,5.053938948785172,5.053938948785172,521.0,0.032773565423771,0.9486832980505152,False,0.1349431164469223,False,5.053938948785172,5.053938948785172,521.0,0.032773565423771,1.751537910485512,True,12813.567312582343,True,,,,,0.9486832980505157,False,0.1343734939097405,False,5.053938948785172,5.053938948785172,521.0,0.032773565423771,0.948683298050514,False,0.1344294213181557,False,5.056827458908732,5.056827458908732,522.0,0.0333638331197805,0.9486832980505152,False,0.1365207314486392,False,5.053938948785172,5.053938948785172,521.0,0.032773565423771,0.948683298050514,False,0.1364468563417233,False,5.053938948785172,5.053938948785172,521.0,0.032773565423771,3.404639473995166,True,0.140517996559362,False,3.4654478691882677,,,,1630,1585,ok,0,-729,0.5004387184317893,4.440892098500626e-14,True,False,False,0,0.0902350580827029,0.9486832980505152,False,0.1515949096535031,False,5.053938948785172,5.053938948785172,784.0,0.032773565423771,0.9486832980505152,False,0.1515949101190532,False,5.053938948785172,5.053938948785172,784.0,0.032773565423771,1.2561334703212552,True,31.468493929302532,True,2.997822202507539,,,,0.9486832980505152,False,0.1510522791134197,False,5.053938948785172,5.053938948785172,784.0,0.032773565423771,0.948683298050514,False,0.1531390612517351,False,5.056827458908732,5.056827458908732,785.0,0.0333638331197805,0.948683298050516,False,0.1535212975475274,False,5.053938948785172,5.053938948785172,784.0,0.032773565423771,0.948683298050514,False,0.1529906975186352,False,5.053938948785172,5.053938948785172,784.0,0.032773565423771,3.404639473995166,True,0.1926032245162905,False,2.453213505081373,,,,1367,1848,,,5.056827458908732,2152.0,0.0043281153843213,-1,True,7.610543288947747,0.0329393094919379,0.03336383311978053,0.0339838893615236,4.890625,adam
lag2-prim,1.3,300025,2.0,lag2-prim:2.0,1.5726921558380127,0.1006977558135986,8928,7.935420576685149,False,3.81349386563561,2.813493865635611,0.9486832980505144,0.1548165559978619,ok,5.122008050821003,,-2.4504521730566675,-0.8303248080379827,7.72545184202134,0.004135670124139,0.0319499203785225,0.0032794691465673,15.481655599786189,0.0318354770966766,1.4874034288136668,8.418703407085392,0,4.140021658827209e-13,6.483210523988703e-07,ok,0,-433,0.7005265416844488,8.881784197001252e-14,True,False,False,0,0.0742978671940175,0.9486832980505152,False,0.0866962465620252,False,5.282683070389127,5.282683070389127,483.0,0.0313695367078483,0.9486832980505152,False,0.0866182152797492,False,5.282683070389127,5.282683070389127,483.0,0.0313695367078483,1.5232917849498535,True,0.2439768135286946,False,3.6493589741508687,,,,0.9486832980505152,False,0.0873353604975298,False,5.282683070389127,5.282683070389127,483.0,0.0313695367078483,0.9486832980505144,False,0.0875824884155496,False,5.285855342580459,5.285855342580459,484.0,0.0319888782160726,0.9486832980505154,False,0.0889700432178992,False,5.282683070389127,5.282683070389127,483.0,0.0313695367078483,0.9486832980505144,False,0.0895858833773388,False,5.282683070389127,5.282683070389127,483.0,0.0313695367078483,2.813493865635611,True,0.3038591460488185,False,3.59758916801254,,,,7526,1403,ok,0,-665,0.5000099164699318,9.207079543216425e-13,True,False,False,0,0.0850864446739949,0.9486832980505152,False,0.0858326037524006,False,5.282683070389127,5.282683070389127,715.0,0.0313695367078483,0.9486832980505152,False,0.0858326063256095,False,5.282683070389127,5.282683070389127,715.0,0.0313695367078483,1.36336695249365,True,0.4186294044630569,False,3.435444791339445,,,,0.9486832980505148,False,0.1036255953839203,False,5.282683070389127,5.282683070389127,715.0,0.0313695367078483,0.9486832980505144,False,0.1075962360516572,False,5.285855342580459,5.285855342580459,716.0,0.0319888782160726,0.9486832980505152,False,0.099166688393739,False,5.282683070389127,5.282683070389127,715.0,0.0313695367078483,0.9486832980505144,False,0.1096153846637917,False,5.282683070389127,5.282683070389127,715.0,0.0313695367078483,2.813493865635611,True,0.1291362003302909,False,2.566135932121086,,,,7294,1635,,,5.285855342580459,8010.0,0.0040814229670519,-1,False,7.610543288947747,0.031061846171254,0.03198887821607266,0.0320156861657945,5.121875,adam
lag2-prim,1.3,300026,2.0,lag2-prim:2.0,0.5651280879974365,0.1334168910980224,3230,7.93369091082381,False,4.288937540521982,3.28893754052198,0.948683298050514,0.11379510281849,ok,5.090399472457718,,-2.450533841606333,-0.830595741724909,7.526756685819971,0.0040911544250514,0.0307931239214777,0.0023698524684215,11.379510281849004,0.0323669665897338,1.4874034288136668,8.418703407085392,0,4.209965709378594e-13,5.860108442945489e-07,ok,0,-649,0.7001370342164884,3.312905505481467e-13,True,False,False,0,0.0750338982695346,0.9486832980505152,False,0.0823054209484479,False,5.246182181690024,5.246182181690024,714.0,0.0306032385228682,0.9486832980505152,False,0.0822451804692334,False,5.246182181690024,5.246182181690024,714.0,0.0306032385228682,1.3840898638068948,True,0.6032769571860216,False,3.622092360919471,,,,0.9486832980505154,False,0.0808627022454515,False,5.248558106517798,5.248558106517798,715.0,0.0310699847656001,0.948683298050514,False,0.0809146467075058,False,5.25331010842633,5.25331010842633,717.0,0.0320035071608941,0.9486832980505152,False,0.0844745165232352,False,5.246182181690024,5.246182181690024,714.0,0.0306032385228682,0.948683298050514,False,0.0830836251232399,False,5.248558106517798,5.248558106517798,715.0,0.0310699847656001,3.28893754052198,True,0.4815256046245759,False,3.569334105498475,,,,1395,1836,ok,0,-1090,0.5002912075625681,5.057065877167588e-13,True,False,False,0,0.0861154830762345,0.9486832980505152,False,0.0861154830762345,False,5.246182181690024,5.246182181690024,1155.0,0.0306032385228682,0.9486832980505152,False,0.0861154830762345,False,5.246182181690024,5.246182181690024,1155.0,0.0306032385228682,1.3586395968625784,True,0.5221087655373278,False,3.5990221281441133,,,,0.9486832980505152,False,0.0861154830762345,False,5.248558106517798,5.248558106517798,1156.0,0.0310699847656001,0.948683298050514,False,0.0861154830762345,False,5.25331010842633,5.25331010842633,1158.0,0.0320035071608941,0.9486832980505157,False,0.0968904041490869,False,5.246182181690024,5.246182181690024,1155.0,0.0306032385228682,0.948683298050514,False,0.0900302905155694,False,5.248558106517798,5.248558106517798,1156.0,0.0310699847656001,3.28893754052198,True,0.1533255234812736,False,2.548978679388129,,,,954,2277,,,5.248558106517798,2110.0,0.0040155032002649,-1,False,7.610543288947747,0.0305601609325242,0.03106998476560019,0.0310243057616239,5.090625,adam
