set,a,arm,n_runs,n_status_ok,n_obs,median_r_obs,n_diff_branch_start7,n_diff_branch_start5,n_branch_refined,1A_n,1A_median_pred,1A_median_pred_over_median_1A,1A_ratio_of_medians,1A_median_run_ratio,1A_slope_obs_on_pred,slaved_n,slaved_median_pred,slaved_median_pred_over_median_1A,slaved_ratio_of_medians,slaved_median_run_ratio,slaved_slope_obs_on_pred,full_7_n,full_7_median_pred,full_7_median_pred_over_median_1A,full_7_ratio_of_medians,full_7_median_run_ratio,full_7_slope_obs_on_pred,full_m0H_7_n,full_m0H_7_median_pred,full_m0H_7_median_pred_over_median_1A,full_m0H_7_ratio_of_medians,full_m0H_7_median_run_ratio,full_m0H_7_slope_obs_on_pred,a_7_n,a_7_median_pred,a_7_median_pred_over_median_1A,a_7_ratio_of_medians,a_7_median_run_ratio,a_7_slope_obs_on_pred,b_7_n,b_7_median_pred,b_7_median_pred_over_median_1A,b_7_ratio_of_medians,b_7_median_run_ratio,b_7_slope_obs_on_pred,c_7_n,c_7_median_pred,c_7_median_pred_over_median_1A,c_7_ratio_of_medians,c_7_median_run_ratio,c_7_slope_obs_on_pred,c_path_7_n,c_path_7_median_pred,c_path_7_median_pred_over_median_1A,c_path_7_ratio_of_medians,c_path_7_median_run_ratio,c_path_7_slope_obs_on_pred,d_7_n,d_7_median_pred,d_7_median_pred_over_median_1A,d_7_ratio_of_medians,d_7_median_run_ratio,d_7_slope_obs_on_pred,a_nomom_7_n,a_nomom_7_median_pred,a_nomom_7_median_pred_over_median_1A,a_nomom_7_ratio_of_medians,a_nomom_7_median_run_ratio,a_nomom_7_slope_obs_on_pred,full_5_n,full_5_median_pred,full_5_median_pred_over_median_1A,full_5_ratio_of_medians,full_5_median_run_ratio,full_5_slope_obs_on_pred,full_m0H_5_n,full_m0H_5_median_pred,full_m0H_5_median_pred_over_median_1A,full_m0H_5_ratio_of_medians,full_m0H_5_median_run_ratio,full_m0H_5_slope_obs_on_pred,a_5_n,a_5_median_pred,a_5_median_pred_over_median_1A,a_5_ratio_of_medians,a_5_median_run_ratio,a_5_slope_obs_on_pred,b_5_n,b_5_median_pred,b_5_median_pred_over_median_1A,b_5_ratio_of_medians,b_5_median_run_ratio,b_5_slope_obs_on_pred,c_5_n,c_5_median_pred,c_5_median_pred_over_median_1A,c_5_ratio_of_medians,c_5_median_run_ratio,c_5_slope_obs_on_pred,c_path_5_n,c_path_5_median_pred,c_path_5_median_pred_over_median_1A,c_path_5_ratio_of_medians,c_path_5_median_run_ratio,c_path_5_slope_obs_on_pred,d_5_n,d_5_median_pred,d_5_median_pred_over_median_1A,d_5_ratio_of_medians,d_5_median_run_ratio,d_5_slope_obs_on_pred,a_nomom_5_n,a_nomom_5_median_pred,a_nomom_5_median_pred_over_median_1A,a_nomom_5_ratio_of_medians,a_nomom_5_median_run_ratio,a_nomom_5_slope_obs_on_pred
4b,1.3,reset,48,48,48,0.031684125356650106,0,0,0,48,0.03119467220164885,1.0,1.015690280437548,1.0160543020904664,1.0183428255451807,48,0.0313802063297422,1.005947622302104,1.0096850550858185,1.0084543488983324,1.0088871332859042,30,0.0310985012303759,0.9944777550376387,1.0195353845061361,1.0192233312377823,1.0203119273886405,30,0.0310985012303759,0.9944777550376387,1.0195353845061361,1.0192051633115038,0.04836040967207932,46,-0.2977057250822836,-9.543479833923302,-0.10637674225653775,-0.1049786049790702,-0.10406079169225749,19,0.0307087458632151,0.9796737433551254,1.031260071939215,1.0191406872237223,-0.06485831551715257,48,0.0310985012303759,0.9969170706250323,1.0188312652733948,1.0187766368974573,-0.009504438601969239,42,-0.2871690157084561,-9.20570711088534,-0.11033267387320408,-0.10432836992338795,-0.0979972578482851,0,,,,,,0,,,,,,45,0.0310489748901028,0.9984532658691333,1.0199597113963663,1.0192209892371376,1.0203213129273938,45,0.0310489748901028,0.9984532658691333,1.0199597113963663,1.0192209892371376,1.0203213129273938,48,-0.2980025762994805,-9.552995921006314,-0.10632164912832447,-0.10483087486829658,-0.10310415860100428,44,0.03102960467456555,0.9981436138814462,1.0194705332312706,1.019229739786803,1.0208151025488725,48,0.0312499078534895,1.0017706758219351,1.0138950010731669,1.0187766368974573,0.2818485903148006,48,-0.27734564180518717,-8.890801609081425,-0.11424057414576443,-0.09249911360170845,-0.09239404784302087,0,,,,,,0,,,,,
4b,1.3,teleport,48,48,48,0.030955973385955682,0,0,0,48,0.0305128064424628,1.0,1.0145239653497147,1.0201606884335215,1.019130739790662,48,0.0308528243458481,1.0111434490310311,1.0033432608616741,1.0076613245245643,1.0078397593556458,46,0.03038360564564865,0.9957656862190707,1.0188380453255719,1.019176831670657,1.0207721551334588,46,0.030287675530785,0.9926217566351255,1.0220650097261974,1.019176831670657,0.2530284924459478,48,0.030534553797192,1.0007127287609616,1.0138013999340785,1.0168742188749502,1.0124166352926218,46,0.03038360564564865,0.9957656862190707,1.0188380453255719,1.0191998716977628,1.021163273446778,48,0.030534553797192,1.0007127287609616,1.0138013999340785,1.0164637175082067,1.011540272295128,48,0.0312509859189713,1.0241924477809166,0.9905598967731599,0.9841708362019059,0.9874774608624172,0,,,,,,0,,,,,,46,0.03038360564564865,0.9957656862190707,1.0188380453255719,1.019176831670657,1.0207721551334588,46,0.03038360564564865,0.9957656862190707,1.0188380453255719,1.019176831670657,1.0207721551334588,48,0.03045428520918255,0.9980820763442196,1.0164734838899407,1.0168742188749502,0.022398770772100746,46,0.03038360564564865,0.9957656862190707,1.0188380453255719,1.0191998716977628,1.021163273446778,48,0.030534553797192,1.0007127287609616,1.0138013999340785,1.0164637175082067,1.011540272295128,48,0.0312509859189713,1.0241924477809166,0.9905598967731599,0.9841708362019059,0.9874774608624172,0,,,,,,0,,,,,
4b,1.3,teleport_reset,48,48,48,0.03148985200681298,0,0,0,48,0.03111509817073295,1.0,1.012044115497361,1.0139375961821453,1.0150054140443683,48,0.03127966758846935,1.0052890534631573,1.006719522122451,1.004950138374991,1.0049902342886858,48,0.03086588596677605,0.9919906341741416,1.0202153938075378,1.0192258134655388,1.0207336644304148,48,0.03086588596677605,0.9919906341741416,1.0202153938075378,1.0192258134655388,1.0207336644304148,48,0.0310875767596453,0.9991154965690086,1.0129400644597641,1.0188925793917738,1.0141505354306966,47,0.0308531538440171,0.9921825632197755,1.019296563698587,1.0192178189097079,1.0203480868270214,48,0.0310875767596453,0.9991154965690086,1.0129400644597641,1.0188925793917738,1.0141505354306966,48,0.031854960441313404,1.0237782399567157,0.9885384119320109,0.9818801847629144,0.9882587038191499,0,,,,,,0,,,,,,48,0.03086588596677605,0.9919906341741416,1.0202153938075378,1.0192258134655388,1.0207336644304148,48,0.03086588596677605,0.9919906341741416,1.0202153938075378,1.0192258134655388,1.0207336644304148,48,0.0310875767596453,0.9991154965690086,1.0129400644597641,1.0188925793917738,1.0141505354306966,47,0.0308531538440171,0.9921825632197755,1.019296563698587,1.0192178189097079,1.0203480868270214,48,0.0310875767596453,0.9991154965690086,1.0129400644597641,1.0188925793917738,1.0141505354306966,48,0.031854960441313404,1.0237782399567157,0.9885384119320109,0.9818801847629144,0.9882587038191499,0,,,,,,0,,,,,
4b,1.5,control,48,48,48,0.06609514144774142,0,0,0,48,0.0634038821086416,1.0,1.0424462864038575,1.0317586487852124,0.9642781241541888,48,0.0659320074226804,1.0398733520718322,1.002474276628879,1.0012782188729292,0.9476463792974443,48,0.06378902810163509,1.0060744859807407,1.0361521944249097,1.0352322594196206,1.0386716500592033,48,0.06378902810163509,1.0060744859807407,1.0361521944249097,1.0352322594196206,1.0386716500592033,48,0.06367748966506609,1.0043153123645594,1.0379671339965162,1.0164300895883387,1.0341747466018445,48,0.0638472105783214,1.0069921344708856,1.0352079730509522,1.0336518173878413,1.0352438701347582,48,0.06367748966506609,1.0043153123645594,1.0379671339965162,1.0168915555840061,1.0351565897066861,48,0.06687315971371716,1.0547171165186857,0.9883657618496506,0.969894763868342,0.9835157950938389,28,0.06400998072026795,0.9344629058695599,1.0387173337737254,1.0332361799376768,1.0337184678448645,32,0.0636636909948384,0.973017871017023,1.0403434204089774,1.0219723895167223,1.0364914395557412,48,0.06378902810163509,1.0060744859807407,1.0361521944249097,1.0352322594196206,1.0386716500592033,48,0.06378902810163509,1.0060744859807407,1.0361521944249097,1.0352322594196206,1.0386716500592033,48,0.06367748966506609,1.0043153123645594,1.0379671339965162,1.0164300895883387,1.0335322451623719,48,0.0638472105783214,1.0069921344708856,1.0352079730509522,1.0336518173878413,1.0352438701347582,48,0.06367748966506609,1.0043153123645594,1.0379671339965162,1.0168915555840061,1.0351565897066861,48,0.06687315971371716,1.0547171165186857,0.9883657618496506,0.969894763868342,0.9835157950938389,28,0.06400998072026795,0.9344629058695599,1.0387173337737254,1.0332361799376768,1.0337184678448645,32,0.0636636909948384,0.973017871017023,1.0403434204089774,1.0219723895167223,1.0364914395557412
4b,1.5,reset,48,48,48,0.06751976736759657,0,0,0,48,0.06595837553735734,1.0,1.023672381521205,1.0255811427591919,1.0271240168766238,48,0.0673859464950824,1.0216435129897417,1.001985886961222,1.0024582360389647,1.0033780301975739,42,0.06510056728225086,0.98241165383007,1.0464643724432905,1.035185133056932,1.0405539397593202,42,0.06460723674513766,0.9749669618852366,1.0544550071915895,1.0348940561347255,-0.07549456466749543,48,-0.29489427847845473,-4.470914816745801,-0.2289626225234805,-0.22749444126113594,-0.22151549675494187,36,-0.29231977481138804,-4.391829464679745,-0.2330510288969642,-0.2265646064511641,-0.19761613324483907,45,0.0659743590879404,1.0030160719532835,1.0198921503236373,1.0172918406940579,0.6426834933354039,39,0.0684468222549019,1.0374398794282964,0.988848803850033,0.9667836397692549,-0.14834420149279576,0,,,,,,0,,,,,,46,0.0649589649149641,0.9838719961371537,1.0442395009643262,1.035185133056932,1.0404916324429407,46,0.0649589649149641,0.9838719961371537,1.0442395009643262,1.035185133056932,1.0404916324429407,48,0.06409912245788245,0.9718117211904066,1.0533649257361006,1.0169227005214134,-0.11236452017959417,46,0.0649589649149641,0.9838719961371537,1.0442395009643262,1.035185133056932,0.6433954639493656,45,0.0659743590879404,1.0005197434159059,1.0209417317918248,1.01728060563816,0.43222729725773473,42,0.06959190007080125,1.0581945934217267,0.9665058374657268,0.967435950032147,0.6045159322704331,0,,,,,,0,,,,,
4b,1.5,teleport,48,48,48,0.06583152087450961,0,0,0,48,0.06381964061346215,1.0,1.031524468669964,1.0225441697126647,0.9926460353527902,48,0.0661665283887265,1.0367737541719921,0.9949369035617415,0.997760507813592,0.9714454092660202,48,0.0631797626956127,0.989973652128112,1.0419716387931455,1.0373946329870583,1.0391351496768704,48,0.0631797626956127,0.989973652128112,1.0419716387931455,1.0373946329870583,1.0391351496768704,48,0.0633545559222361,0.9927125147250054,1.0390968718226647,1.028902873512731,1.0332215236135924,48,0.0631797626956127,0.989973652128112,1.0419716387931455,1.034095132091978,1.0368199287741,48,0.0633545559222361,0.9927125147250054,1.0390968718226647,1.0329687693927956,1.0346418123880061,48,0.06637147257339876,1.0399850568791564,0.9918647021385275,0.9784895814809822,0.9827134218410986,23,0.063475796979211,0.9469339511072049,1.0479546623942493,1.0288481891905754,1.030477495184119,25,0.063475796979211,0.9297218446771813,1.0479546623942493,1.0290557837543375,1.0321641553573448,48,0.0631797626956127,0.989973652128112,1.0419716387931455,1.0373946329870583,1.0391351496768704,48,0.0631797626956127,0.989973652128112,1.0419716387931455,1.0373946329870583,1.0391351496768704,48,0.0633545559222361,0.9927125147250054,1.0390968718226647,1.028902873512731,1.0332215236135924,48,0.0631797626956127,0.989973652128112,1.0419716387931455,1.034095132091978,1.0368199287741,48,0.0633545559222361,0.9927125147250054,1.0390968718226647,1.0329687693927956,1.0346418123880061,48,0.06637147257339876,1.0399850568791564,0.9918647021385275,0.9784895814809822,0.9827134218410986,23,0.063475796979211,0.9469339511072049,1.0479546623942493,1.0288481891905754,1.030477495184119,25,0.063475796979211,0.9297218446771813,1.0479546623942493,1.0290557837543375,1.0321641553573448
4b,1.5,teleport_reset,48,48,48,0.06632560099706863,0,0,0,48,0.06513073270968764,1.0,1.0183456908539166,1.0154427989497488,1.0191986781750835,48,0.066341577803801,1.018590994508085,0.9997591735490583,0.9967592035634514,0.996888657669233,48,0.063600357004057,0.9765030172092167,1.0428495077918791,1.0354861847390118,1.0392358461504019,48,0.063600357004057,0.9765030172092167,1.0428495077918791,1.0354861847390118,1.0392358461504019,48,0.0642961256635741,0.9871856647178575,1.0315645042768775,1.0346456396145984,1.029383878399051,48,0.0637358247723961,0.9785829534037461,1.0406329757859218,1.03543318277355,1.0385597079060438,48,0.06425270222636656,0.9865189527771046,1.0322616590256253,1.034832428237729,1.0308863196606062,48,0.06788812809067876,1.042336317530495,0.9769837946993759,0.9754955493019735,0.9749893220482602,0,,,,,,0,,,,,,48,0.063600357004057,0.9765030172092167,1.0428495077918791,1.0354861847390118,1.0392358461504019,48,0.063600357004057,0.9765030172092167,1.0428495077918791,1.0354861847390118,1.0392358461504019,48,0.0633791876170609,0.9731072410864157,1.0464886580403974,1.0339480051440464,-0.07416184879975854,48,0.0637358247723961,0.9785829534037461,1.0406329757859218,1.03543318277355,1.0385597079060438,48,0.06425270222636656,0.9865189527771046,1.0322616590256253,1.034832428237729,1.0308863196606062,48,0.0678076796736506,1.0411011338670968,0.9781429082411459,0.9682521893553186,0.38679694752188054,0,,,,,,0,,,,,
SGD,1.3,sgd,30,30,30,0.02883256412068891,0,0,0,30,0.0269876779361309,1.0,1.0683603157309094,1.0697473947756908,1.0521437913565772,30,0.02878752758335595,1.0666915342433156,1.0015644461721331,1.004491410449401,1.0046580436119728,30,0.0283582520991211,1.050785183009587,1.016725714261582,1.017544173955642,1.0159600209329704,30,0.0283582520991211,1.050785183009587,1.016725714261582,1.017544173955642,1.0159600209329704,30,0.02834340142174325,1.0502349067904548,1.0172584331593457,1.0190788069953496,1.0192500128023165,30,0.02834340142174325,1.0502349067904548,1.0172584331593457,1.0190788069953496,1.0192500128023165,30,0.0283582520991211,1.050785183009587,1.016725714261582,1.017544173955642,1.0159600209329704,30,0.0290642900287546,1.0769466753508106,0.9920271264897084,0.9946367611746342,0.9947954336832437,30,0.0283582520991211,1.050785183009587,1.016725714261582,1.017544173955642,1.0159600209329704,30,0.02834340142174325,1.0502349067904548,1.0172584331593457,1.0190788069953496,1.0192500128023165,30,0.0283582520991211,1.050785183009587,1.016725714261582,1.017544173955642,1.0159600209329704,30,0.0283582520991211,1.050785183009587,1.016725714261582,1.017544173955642,1.0159600209329704,30,0.02834340142174325,1.0502349067904548,1.0172584331593457,1.0190788069953496,1.0192500128023165,30,0.02834340142174325,1.0502349067904548,1.0172584331593457,1.0190788069953496,1.0192500128023165,30,0.0283582520991211,1.050785183009587,1.016725714261582,1.017544173955642,1.0159600209329704,30,0.0290642900287546,1.0769466753508106,0.9920271264897084,0.9946367611746342,0.9947954336832437,30,0.0283582520991211,1.050785183009587,1.016725714261582,1.017544173955642,1.0159600209329704,30,0.02834340142174325,1.0502349067904548,1.0172584331593457,1.0190788069953496,1.0192500128023165
SGD,1.5,sgd,30,30,30,0.06225205579241333,0,0,0,30,0.057185350471896504,1.0,1.08860145611955,1.0794777381269682,1.076018394191483,30,0.062228822137602044,1.0881951692887522,1.0003733584215995,1.000846533963553,1.0001380213613642,30,0.0599212007184717,1.0478418025595508,1.0388986710211752,1.0372444335814652,1.0322362086541736,30,0.0599212007184717,1.0478418025595508,1.0388986710211752,1.0372444335814652,1.0322362086541736,30,0.059948676734241396,1.048322275539833,1.038422517120487,1.0372444335814652,1.037565585078433,30,0.059948676734241396,1.048322275539833,1.038422517120487,1.0372444335814652,1.037565585078433,30,0.0599212007184717,1.0478418025595508,1.0388986710211752,1.0372444335814652,1.0322362086541736,30,0.06277775899695096,1.0977944260008132,0.9916259641481762,0.9900032782004635,0.9885641335123281,30,0.0599212007184717,1.0478418025595508,1.0388986710211752,1.0372444335814652,1.0322362086541736,30,0.059948676734241396,1.048322275539833,1.038422517120487,1.0372444335814652,1.037565585078433,30,0.0599212007184717,1.0478418025595508,1.0388986710211752,1.0372444335814652,1.0322362086541736,30,0.0599212007184717,1.0478418025595508,1.0388986710211752,1.0372444335814652,1.0322362086541736,30,0.059948676734241396,1.048322275539833,1.038422517120487,1.0372444335814652,1.037565585078433,30,0.059948676734241396,1.048322275539833,1.038422517120487,1.0372444335814652,1.037565585078433,30,0.0599212007184717,1.0478418025595508,1.0388986710211752,1.0372444335814652,1.0322362086541736,30,0.06277775899695096,1.0977944260008132,0.9916259641481762,0.9900032782004635,0.9885641335123281,30,0.0599212007184717,1.0478418025595508,1.0388986710211752,1.0372444335814652,1.0322362086541736,30,0.059948676734241396,1.048322275539833,1.038422517120487,1.0372444335814652,1.037565585078433
TaskB,1.45,adam,80,80,80,0.0536203361824118,0,0,0,80,0.05161115600531875,1.0,1.03892918377736,1.0155169735283178,1.0058458615966182,80,0.053135240717831,1.029530140970979,1.0091294488935665,1.0077678101403507,0.9879873939280203,80,0.05195685410461465,1.0066981274215263,1.0320166050555668,1.0303980502258132,1.0300742929345776,80,0.05195685410461465,1.0066981274215263,1.0320166050555668,1.0303980502258132,1.0300742929345776,80,0.05266008931895985,1.0203237709601585,1.0182348126611744,1.015792880548886,1.0230443818696004,80,0.05195685410461465,1.0066981274215263,1.0320166050555668,1.0303980502258132,1.0319941322258253,80,0.0522289069612211,1.011969329961117,1.0266409791463529,1.0156995363347665,1.0196255754376562,80,0.054861485116290354,1.062977258456227,0.9773766799923903,0.9725838177953782,0.9776185072366416,37,0.0522585703905784,1.0041429964866553,1.0322358020755356,1.0278062023186927,1.0253376469361541,39,0.0527124163249337,1.0034106954387336,1.0260107996228747,1.0164396114369934,1.021170519783332,80,0.05195685410461465,1.0066981274215263,1.0320166050555668,1.0303980502258132,1.0300742929345776,80,0.05195685410461465,1.0066981274215263,1.0320166050555668,1.0303980502258132,1.0300742929345776,80,0.05266008931895985,1.0203237709601585,1.0182348126611744,1.015792880548886,1.0230443818696004,80,0.05195685410461465,1.0066981274215263,1.0320166050555668,1.0303980502258132,1.0319941322258253,80,0.0522289069612211,1.011969329961117,1.0266409791463529,1.0156995363347665,1.0196255754376562,80,0.054861485116290354,1.062977258456227,0.9773766799923903,0.9725838177953782,0.9776185072366416,37,0.0522585703905784,1.0041429964866553,1.0322358020755356,1.0278062023186927,1.0253376469361541,39,0.0527124163249337,1.0034106954387336,1.0260107996228747,1.0164396114369934,1.021170519783332
TaskB,1.6,adam,80,80,80,0.08150071395994163,0,0,0,80,0.0818810477227851,1.0,0.9953550452342633,1.005193698763979,0.8980334917076315,80,0.0848848829403275,1.03668535395043,0.9601322536691853,0.9921771408051714,0.8960357118380665,80,0.07793097808985515,0.951758438090543,1.045806378382298,1.0484013272135941,1.0465376624257083,80,0.07793097808985515,0.951758438090543,1.045806378382298,1.0484013272135941,1.0465376624257083,80,0.07855008247753045,0.9593194599007588,1.0375636968077686,1.0312967968614528,1.0408240023313315,80,0.07793097808985515,0.951758438090543,1.045806378382298,1.044217831762724,1.0444922072740173,80,0.0781702364612222,0.9546804619046139,1.0426054422947995,1.0329100852449091,1.0395061047410252,80,0.0840395889074533,1.0263619145663123,0.9697895363302222,0.9691955436653916,0.9775002654991585,62,0.07819539180904075,0.9509299981031746,1.0422700375870324,1.038567922782953,1.0338810355176686,66,0.07983682025660685,0.9772981366094952,1.020841182025872,1.0271840277155935,1.0319969670786044,80,0.07793097808985515,0.951758438090543,1.045806378382298,1.0484013272135941,1.0465376624257083,80,0.07793097808985515,0.951758438090543,1.045806378382298,1.0484420569555715,1.0467238186145893,80,0.07915061955339744,0.9666537221332129,1.0296914214923958,1.0312967968614528,1.0414075801831744,80,0.07793097808985515,0.951758438090543,1.045806378382298,1.044217831762724,1.0443581299795524,80,0.0781702364612222,0.9546804619046139,1.0426054422947995,1.0329100852449091,1.040059224114928,80,0.0840395889074533,1.0263619145663123,0.9697895363302222,0.9691955436653916,0.9775002654991585,62,0.07819539180904075,0.9509299981031746,1.0422700375870324,1.038567922782953,1.0338810355176686,66,0.07983682025660685,0.9772981366094952,1.020841182025872,1.0271840277155935,1.0319969670786044
