opt,seed,s_frozen,t_rule,s_rule,s_run,branch_b1_rule,branch_w1_rule,winding_rule_agrees,branch_lo,branch_hi,P_w1,P_b1,P_b2,r_cf,kappa,chi,sdot,status_cf,traj_rho_max,traj_max_abs_delta,traj_T,delta0_norm,s_traj,r_traj,t_traj,status_traj,status,path_sha256,crossed,step_obs,s_obs,w2_own,r_obs,r_obs_vs_global_own,rule_before_cross
adam,1650074,1.8094740110357868,331.0,0.9052214846155006,1.809474011033692,-2.039391944317745,-1.2450696822183145,True,0.5428422033107412,3.076105818760804,63.967917595805794,37.63766153016365,15.888837393436743,0.1402855760117,2.9898650238061633,0.0469203709514329,0.0020336868186858,ok,0.9613054207462174,0.2599943692311539,1074.0,0.2599943692311539,2.0337925947995905,0.1239689447861993,883.0,ok,ok,ea9a92a86b912939c69a35e02ff0a3278021dcb9b1966d58b7078d9ab5d91af8,True,855.0,1.9770962274564285,1.725099,0.09263587948797314,0.14607696570250672,True
adam,1650075,1.976778408811362,1328.0,0.9926225651284396,1.9767784088099931,-2.0451706078875165,-1.2810828340165477,True,0.5969870794610266,3.3565697381617214,34.60692052570784,106.53499753896467,134.32020424957037,0.0701873926357461,3.005724972735453,0.0233512358157872,0.008700721988623,ok,0.9486832980505152,0.2925839971536038,411.0,0.2803654662762196,2.072461640280052,0.0484036202761133,1454.0,ok,ok,d1ae3bf85bdb50f1e3cc271b9f6fc297e16b0642a2399b071b7e3b23300a24d7,True,1467.0,2.1495500261200067,1.979903,0.0874005991465785,0.08568451389790654,True
adam,1650076,1.698225202825162,6428.0,0.8788999885662918,1.6982252028263392,-2.0566406275965767,-1.2944649251122342,True,0.5094675608475527,2.883586394397161,45.55575912325506,140.43355345594645,161.08279189712326,0.110222770238153,3.0097625820759353,0.0366217491354845,0.0141972775474585,ok,0.9486832980505152,0.3724784806507185,258.0,0.2223440182203007,1.8242124879278,0.0741876194581152,6512.0,ok,ok,5652e8e8ef40e892d915fdd16c32bf70be1eda17ac30c6aacdf21f80cd9365ce,True,6520.0,1.8879708807304862,1.70135,0.11173175241325772,0.10968988199399665,True
adam,1650077,1.8156361176143323,4826.0,0.9242792113667384,1.8822529579723264,-2.0439176466093083,1.288524032624895,True,0.544690835284303,3.0865813999443437,42.80142870810158,675.0064139018413,187.2233795377329,0.0909025922828427,2.8888290626047337,0.0314669335958839,0.0155114347816871,ok,0.9486832980505148,0.3818084040823952,278.0,0.3818084040823952,1.9828501173328288,0.0534450797032464,4921.0,ok,ok,ddbec32f2399834d9c2c7186658021a3354625881eab413d3e3363fb7a668237,True,4933.0,2.077554082185307,1.881261,0.10375923352160421,0.10434122760494535,True
adam,1650078,1.794353697810971,730.0,0.8993873101450471,1.7943536978114012,-2.0449126576719805,-1.2955150193317313,True,0.5383061093432963,3.05040128627862,31.02617066038114,46.46028420708439,48.91955715434231,0.0869450973824193,3.0469872926813033,0.0285347751830986,0.0036864388186499,ok,0.9486832980505148,0.2556514299597875,641.0,0.2524697671999127,1.9369965114863383,0.0794953714247757,986.0,ok,ok,c0f65c8ff62a2ad0f0e8dfe0baaa976a30a685f37cfcc820a57d1651dfc8316d,True,994.0,1.963325894203447,1.791229,0.09416883449352476,0.09607755022023823,True
adam,1650079,1.989347794145461,1824.0,1.0137323829982008,1.9893477941450175,-2.047790221016275,-1.249937725622918,True,0.5968043382436412,3.377912554459041,25.44122980414797,637.8393364702845,217.08216871275263,0.0759166976517287,2.5021587845424724,0.0303404796373106,0.015132423608703,ok,0.9486832980505154,0.2889971941091198,327.0,0.2590221297649031,2.0714726630964635,0.0412823082988067,1919.0,ok,ok,cb482ce4ca6d5b24de2a5982648e14e5ea3a2e56f0773fbbaa499dffbf5c27b1,True,1931.0,2.1633452587031505,1.986223,0.08746457762199089,0.08917541419223851,True
sgd,1650000,1.7860946801989557,154.0,0.8937227077019324,1.883509865921488,-2.0299505150709924,1.2888268055285392,True,0.5394005934200821,3.0363609563381755,1.0,1.0,1.0,0.0914241796371914,3.0466058055413456,0.0300085358830813,0.0025171909104218,ok,0.9561682800776288,0.258050334391861,904.0,0.258050334391861,2.044078460270113,0.0852496699134985,569.0,ok,ok,4722e0a0ef9bc76c5963959881fb740244c5cd42f6c4af7786d2dc7b4635b524,True,573.0,2.053349914285606,1.88297,0.09017210445087098,0.09048466745917683,True
sgd,1650001,1.51884434630001,554.0,0.7628714216931827,2.1849734451271416,-1.9298504892845296,1.4087051552907488,True,0.4556533038900034,2.5789977000174567,1.0,1.0,1.0,0.0653514590572962,3.0466058055413456,0.021450579178452,0.0020873180794652,ok,0.9637005256270892,0.3607092683608719,760.0,0.3607092683608719,2.359190849857771,0.0797343350415373,1196.0,ok,ok,e465e55a904f598a319fb0fae9381953e492ccf2c2c75237d49ddf2bc68d7928,True,1201.0,2.368830599139131,2.184469,0.08414617322788143,0.08439652800709507,True
sgd,1650002,1.7338090420529233,,,,,,,,,,,,,,,,,,,,,,,,,never reaches the rule point,ded5d4dac7f920e22fcb1cbc29b102f5e5d4795b657433d721cd0d78b699d587,False,,,1.736934,,,False
sgd,1650003,1.8395585962882215,440.0,0.9225513659391826,1.7410897102052876,-2.0593279626821337,1.2645961349258652,True,0.5518675788864699,3.1235704964974436,1.0,1.0,1.0,0.1056405194150714,3.0466058055413456,0.034674823773698,0.002688678411981,ok,0.9548620155037496,0.2493574150298831,926.0,0.2493574150298831,1.9030739375724672,0.0930361177931955,781.0,ok,ok,8b89d9472fda5cdecbed20e12d3eec277e77cd4c3fb6a960ff64e4e14310f418,True,785.0,1.9129151113520029,1.836434,0.09868842492122698,0.04164653418091957,True
